# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=744051095
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-738.93,0.999112,0.0229791,8,255,0,752.898,-0.514947,-0.512855,-0.16029,-1.39414,-0.911692,-1.87073,-1.06046,-1.12297,-1.13208,1.20197,0.716036,-0.69846,1.57139,-0.43964,-2.17488,1.29586,-0.285767,0.574852,0.406012,-1.65894,-0.957325,-1.43797,-1.68084,-1.85826,5.15543,5.85631,2.16492,-0.160103,-1.79386,-0.11621,1.22443,1.11489,-1.45981,1.07884,-0.509886,-2.12091,0.848182,0.808841,-2.04161,-0.163272,-2.11594,0.919472,0.756461,-1.55907,-0.98112,1.29595,-0.557678,0.435714,1.36475,1.16262,-1.74799,0.538481,7.48743,0.824036,-4.58279,0.876652,0.711551,-2.02391,4.59879,-2.02799,-0.246165,1.64536,1.68746,-0.69846,1.57139,-0.43964,-2.17488,1.29586,-0.285767,0.574852,0.406012,-1.65894,-7.92925,1.04892,-2.58688,-2.66471,0.174496,2.87508
-743.402,0.942918,0.0229791,7,127,0,758.946,-0.648757,-1.32471,1.24496,-1.56634,-1.5812,-1.98201,-1.26245,-0.0710396,-0.819535,0.452972,-0.0784251,1.49495,-2.51002,0.27435,1.58453,1.46696,-0.196066,0.241223,-0.513208,0.180379,-0.668767,-1.5652,-2.54398,-1.8629,5.94919,5.54156,-2.05448,0.0745631,0.356634,0.37428,-1.00114,3.77,0.440883,0.887819,0.563636,-0.836232,-2.88223,1.01796,-1.67395,0.450177,2.42418,-1.33032,0.284622,-0.59492,-0.351267,1.65924,-4.19813,-0.801513,0.222974,0.692573,0.0723425,-3.31974,-48.0285,-5.14081,0.554779,-6.19443,-1.12234,-7.83964,-18.0221,-0.862021,-2.73961,-9.31817,-1.55868,1.49495,-2.51002,0.27435,1.58453,1.46696,-0.196066,0.241223,-0.513208,0.180379,30.9188,-4.49084,4.91745,6.41725,1.32773,3.0562
-734.607,0.997988,0.0229791,8,255,0,755.634,-1.73875,0.197307,1.88488,0.0217113,-0.0486405,0.17633,0.348962,1.01558,0.781953,1.56313,-0.625825,-0.163315,-1.43748,2.30882,-0.58311,-0.169219,-1.20783,-0.666195,0.746435,-1.71941,-0.456718,-2.26856,-0.530021,-2.30268,4.75505,4.71104,-6.4044,-0.127231,2.40703,-2.65315,-0.245946,-3.92852,3.18514,-1.42989,0.109434,0.193133,1.28047,1.67547,-2.51746,0.171077,1.59464,1.5245,0.0218848,0.0579109,-0.768387,0.341491,-2.5632,-0.953386,-0.585115,-0.956181,1.79321,2.45096,-17.0365,-3.30172,-0.204873,-11.4702,1.35461,1.9242,-6.0917,0.822696,1.91347,-0.382017,-1.0545,-0.163315,-1.43748,2.30882,-0.58311,-0.169219,-1.20783,-0.666195,0.746435,-1.71941,-6.4349,-2.43218,-0.251053,-2.42622,-0.961575,-1.468
-731.163,0.99386,0.0229791,8,255,0,744.372,0.146104,0.170187,1.18497,-0.80073,-1.12787,-1.157,-0.754966,-0.238941,-1.1403,-0.0784942,-1.0215,-1.00634,0.44745,-1.2545,0.803474,0.212468,0.983761,1.07128,-0.848735,0.395918,-0.996219,-0.987099,-0.132852,-1.8195,4.71205,5.45697,3.59973,-0.802286,0.709332,0.881056,-0.991448,-1.08053,-2.96659,-0.0426432,-1.0722,-0.0854622,-1.2703,-1.68597,-1.45183,1.95645,-0.0700551,-0.0998746,-0.849566,0.24354,0.484821,-1.75826,-3.9837,-0.74793,0.779257,0.13197,-1.99407,-0.64234,29.4158,2.67299,-0.399609,25.7295,0.753043,0.395491,7.48397,1.75519,-0.232233,10.2465,-1.28032,-1.00634,0.44745,-1.2545,0.803474,0.212468,0.983761,1.07128,-0.848735,0.395918,-11.0442,-1.23945,-20.5267,-4.30122,-0.540864,1.21817
-732.495,0.99992,0.0229791,7,127,0,740.369,0.0402216,-0.476614,1.53012,-0.837489,-1.04886,-0.945764,-1.03077,-1.02499,-0.803328,0.435281,-0.0409914,-0.785465,1.16813,-1.88847,0.747851,-1.26675,-1.69751,-1.18392,0.836273,0.0222125,-0.647013,-1.07071,-1.38308,-0.389757,4.7318,4.94047,-1.29062,-1.8984,0.0617477,0.154879,-0.273313,0.98445,-1.26693,0.525475,2.4336,0.843243,0.830731,1.052,-0.525659,1.39957,-0.847861,-0.0113338,-0.779175,-1.22504,0.68228,-0.398973,3.08272,0.473483,-0.520646,0.977501,1.06552,-2.01872,26.8884,1.11429,4.83572,7.72921,0.511017,7.09877,5.68687,-2.07925,5.27216,11.9997,1.7645,-0.785465,1.16813,-1.88847,0.747851,-1.26675,-1.69751,-1.18392,0.836273,0.0222125,-4.43071,2.48859,-6.59826,-11.549,-0.459478,-1.28108
-731.04,0.988459,0.0229791,8,255,0,747.931,-0.863784,-0.0771571,0.887365,-0.732972,-1.19413,-0.775461,-0.241878,0.600318,-0.341666,0.218811,-0.504353,-1.11704,-0.0426061,-2.14742,0.873416,-1.5851,-1.10743,0.967742,-0.451947,0.309281,-0.598215,-0.924714,-0.866272,-2.72768,5.05434,5.27109,0.983161,1.31756,0.0753554,2.87861,-0.0423706,1.24485,0.223658,3.22966,3.15449,0.225333,1.11383,0.994921,-1.2099,2.52192,-0.965878,1.84599,2.08409,1.16609,-0.687119,-0.108109,3.06765,-0.942079,-0.353441,-1.24441,0.888524,0.433492,-24.8572,-1.32949,-4.3665,-11.578,-0.842949,-2.3667,-5.38455,0.900176,-1.14996,-6.88873,-3.52069,-1.11704,-0.0426061,-2.14742,0.873416,-1.5851,-1.10743,0.967742,-0.451947,0.309281,-2.59292,-0.504441,6.99132,-0.59722,-0.294917,1.47737
-741.286,0.998602,0.0229791,7,127,0,754.968,-1.34875,0.213552,2.51125,0.160411,-0.601632,-0.144397,0.604492,0.233339,-0.802037,1.29101,0.272275,0.429382,1.6377,0.899931,-0.620017,1.49443,1.06208,-0.75618,1.24677,0.281019,-1.1243,-2.49704,-2.50286,-5.33983,4.97391,4.4619,-3.58896,-0.183565,-0.841191,3.02604,-1.65077,-0.679676,-3.62119,-1.02003,-1.94916,0.314514,-0.0576959,-1.18111,1.75165,-2.23768,0.6462,-0.59273,-0.429343,0.689415,1.02728,0.807808,-0.2964,1.31493,0.108699,-0.330705,-0.535614,-3.57244,16.1397,-0.14936,0.937836,2.84873,0.0673044,1.59269,6.77609,-1.26337,-1.40422,2.1688,0.800483,0.429382,1.6377,0.899931,-0.620017,1.49443,1.06208,-0.75618,1.24677,0.281019,-1.16834,0.402996,-0.822426,-1.02769,-0.112225,-4.84172
-742.14,0.996997,0.0229791,7,127,0,753.132,-1.75411,-0.081305,2.6158,0.207004,0.0332267,0.683204,0.92548,0.835163,-0.823239,1.04598,-0.32698,-0.0047151,1.0314,0.131801,-0.533973,1.42831,0.791437,-0.277403,-0.122265,1.29582,-0.802724,-3.61582,-0.725552,-4.83066,5.05436,5.01687,-2.39391,0.285933,-0.32905,0.244574,1.16092,2.69674,-1.43777,3.00844,1.20809,-0.988243,-1.14069,-0.616019,-1.29467,-1.01795,0.390964,-0.829055,-0.735036,0.813049,-1.46695,0.554214,0.263234,-0.344951,1.29909,0.949113,0.234516,3.96432,-21.6772,-4.02709,0.418148,-12.5629,1.04045,4.03891,1.87355,-1.80302,-3.24072,0.418956,-0.308395,-0.0047151,1.0314,0.131801,-0.533973,1.42831,0.791437,-0.277403,-0.122265,1.29582,-5.11153,-1.55909,-1.02621,-1.07891,-0.249481,0.520587
-742.165,0.997243,0.0229791,7,127,0,756.27,-1.61765,0.398348,2.20327,1.19435,-0.654435,-0.030225,0.249361,1.66094,0.80717,-0.479334,0.0977346,0.590492,-1.72549,0.308946,-0.909219,-0.744835,-0.0614216,-1.51439,-0.704192,-2.59594,-0.923596,-2.27088,-1.6297,-3.18403,5.62989,5.23154,-5.18088,-2.8711,0.571829,1.71478,0.537055,3.81213,0.888298,-0.263274,-3.78249,1.0287,-0.254116,-0.0190735,0.867866,0.169548,-0.608765,1.24605,0.777098,-0.293386,-0.267365,0.965195,-0.367574,-1.2326,0.711393,-1.58474,-0.0484682,-0.0720456,-10.9896,-0.617588,-0.889428,3.43307,-0.415343,0.249952,-5.39191,2.54634,1.36409,-2.52908,0.783239,0.590492,-1.72549,0.308946,-0.909219,-0.744835,-0.0614216,-1.51439,-0.704192,-2.59594,-2.92081,-0.0374931,-2.83217,-0.618768,0.942255,1.01347
-745.126,0.999287,0.0229791,7,127,0,753.35,-2.10545,1.74751,3.16766,0.117967,0.669108,-0.451258,1.23138,1.34942,1.4667,1.18159,-0.127662,0.0881117,1.16412,-0.385444,0.111661,0.816128,-0.515847,1.14438,1.80497,2.46065,-0.901966,-1.06483,-1.65092,-2.86105,4.50658,4.93766,1.4257,0.122642,-0.040859,4.66442,-0.374737,-0.969406,-1.03145,1.96554,1.36754,-0.0963221,-0.398757,0.688175,-1.41555,0.178182,-0.964551,-0.387835,-0.306852,-1.38051,0.189375,-1.76573,-0.158142,0.516126,-0.442118,-0.510981,0.609859,0.683641,-16.936,2.17684,1.08703,-3.90298,1.69539,-3.81985,1.70366,-0.75462,1.9153,-0.638402,-3.93515,0.0881117,1.16412,-0.385444,0.111661,0.816128,-0.515847,1.14438,1.80497,2.46065,-6.93753,-1.71215,-0.442576,-1.28027,-1.66649,0.0214599
-740.934,0.995937,0.0229791,7,127,0,757.558,-1.40553,-0.135441,1.80757,0.200073,-0.599016,0.389817,-0.0326731,0.960389,0.359605,-0.56919,-0.590023,0.0426419,-0.986076,0.925295,-0.988186,-1.4809,0.397606,-1.27517,-1.13632,-2.00891,-0.420149,-4.3685,-1.42588,-3.01644,6.46819,4.89153,-1.03514,-0.121495,-0.85443,-1.14327,-3.16031,-2.98972,-1.95257,-4.44147,-5.70381,-1.26544,0.515595,-0.164085,-0.644714,-0.53149,0.889445,0.825945,0.325182,-0.443637,-1.54908,-1.42371,-1.34583,-0.0322227,0.25084,0.636664,-0.524865,3.80462,-5.00631,-3.71701,2.06299,1.5427,-0.0404006,7.39336,-11.7983,3.17539,1.36399,-1.12552,-0.518877,0.0426419,-0.986076,0.925295,-0.988186,-1.4809,0.397606,-1.27517,-1.13632,-2.00891,6.24398,-0.962844,-0.93595,-0.62786,2.18575,-0.654775
-742.929,0.99952,0.0229791,7,127,0,755.557,-1.38843,0.290648,1.90762,-0.182163,-0.712731,-0.193981,0.618906,-0.0157859,0.555919,-0.646683,-0.718312,-0.597409,-2.12803,0.352345,-3.03013,-0.427474,-1.38631,-0.0370094,-1.93376,-0.336168,-0.641778,-3.92692,-1.42444,-1.70557,5.70403,5.31465,-1.68533,-2.61142,-0.0509295,1.55939,0.180091,3.91262,-2.03533,1.83755,0.274393,-0.963968,-0.11208,0.512992,0.103505,0.87311,0.7808,-1.37953,1.17514,-1.64717,-0.296765,-2.1151,0.0713747,-0.816773,-0.322136,-0.702287,2.35034,-1.9518,-2.6591,-1.23667,-0.572973,-1.40492,-0.163741,-0.96456,9.65113,-4.54131,2.11779,-2.59795,-0.613821,-0.597409,-2.12803,0.352345,-3.03013,-0.427474,-1.38631,-0.0370094,-1.93376,-0.336168,-1.01624,-0.971589,-0.512664,1.99045,1.10189,1.2231
-741.122,0.990853,0.0229791,7,255,0,758.587,-1.46007,0.18372,1.76302,-0.0846994,-0.190141,-0.476635,0.642004,0.192724,0.626242,-0.672346,-0.809289,-1.20781,-1.96464,-1.02178,-2.21996,-0.384799,0.0261183,0.571137,-0.206485,-0.228866,-0.590904,-4.67561,-2.34813,-2.22934,6.32315,5.15334,-4.10802,-0.391899,-0.220485,-1.28958,-1.67441,0.763014,2.83121,-2.83935,0.235167,-0.769559,-0.0372517,0.662377,-0.986689,1.75868,-2.1756,-0.203965,-2.0783,-0.871472,-2.4874,-0.24913,-0.977056,0.449854,0.734487,1.23846,-1.19401,1.67554,-8.62028,-2.22763,-1.63728,-0.845324,0.59401,-3.36758,8.00434,-3.94497,1.70678,-1.82331,-0.771254,-1.20781,-1.96464,-1.02178,-2.21996,-0.384799,0.0261183,0.571137,-0.206485,-0.228866,-1.98313,-0.951022,-0.817915,0.722777,1.98385,0.669873
-742.514,0.999293,0.0229791,7,127,0,755.792,-1.32658,1.40725,2.03793,0.0459033,-0.786756,-0.739086,0.372681,0.433331,-0.540757,-0.0261812,0.0343663,0.964717,2.31314,-0.0201788,1.99405,0.802394,-0.049082,0.0585095,-0.106325,-0.318549,-1.08545,-4.54253,-0.198363,-4.03558,4.05348,5.2241,0.887348,1.28112,2.51389,-2.19057,-1.10531,-4.58086,1.14855,-2.056,-1.66651,1.46759,1.09531,0.809079,0.00920047,2.01839,1.09272,-0.862972,0.0379546,-1.00204,0.770486,1.01545,-0.334928,1.34009,-1.0663,0.355914,-0.509528,-1.48036,-16.1369,3.0218,-1.36621,-7.00303,-1.60042,-6.18118,1.10098,-1.57564,-1.41686,-0.362887,0.0549262,0.964717,2.31314,-0.0201788,1.99405,0.802394,-0.049082,0.0585095,-0.106325,-0.318549,-5.81147,-0.98398,4.4202,-0.881044,-3.35128,1.15177
-744.695,0.999285,0.0229791,7,255,0,756.368,-1.45197,-0.337727,2.50274,-0.653003,-1.75389,0.58964,0.301587,1.44746,-0.916865,1.35693,1.06828,-0.96634,-2.5063,-1.52271,-0.232873,-0.558939,0.0590871,1.01449,1.08307,-0.245903,-0.738254,-3.4243,-3.07635,-2.10827,5.72139,4.99747,1.15509,1.1802,0.939108,0.781675,-0.810368,0.575211,3.66314,0.698735,-2.47193,-0.551284,0.245111,0.687258,1.13887,-1.05783,2.26028,0.552311,-0.0162553,0.588328,0.77831,-0.5624,2.2687,-1.41912,0.430768,-1.39035,-2.22311,0.810203,-8.40503,-3.6649,2.48482,-2.12614,-1.92666,4.92264,-2.05059,3.90398,-4.02855,0.176225,1.19949,-0.96634,-2.5063,-1.52271,-0.232873,-0.558939,0.0590871,1.01449,1.08307,-0.245903,7.63208,-1.31261,-0.60247,0.0971856,1.11323,0.143478
-744.78,0.995648,0.0229791,8,255,0,763.089,-1.6636,0.951277,2.0879,-1.13868,-0.160693,-0.928713,0.928987,1.19192,0.00670619,1.77866,-0.213934,-1.09379,-0.949584,-1.31793,-0.730531,-0.863958,0.500981,0.56928,-0.973203,1.03509,-1.29875,-1.68105,-2.89764,-2.80484,7.2047,4.51919,-2.65715,3.46642,-0.556732,-0.973492,3.25913,-6.31629,-0.5256,-1.91929,3.35816,-0.649551,-1.9773,0.606888,2.35575,1.15837,-0.049224,0.32351,0.0946887,-0.928749,-1.31829,0.613069,-1.30693,0.608257,0.71035,-0.209574,0.839705,-0.388661,-19.5248,0.54482,-1.31282,-2.93447,0.349194,-2.25523,2.4403,0.200017,-0.540761,-0.381063,-1.87178,-1.09379,-0.949584,-1.31793,-0.730531,-0.863958,0.500981,0.56928,-0.973203,1.03509,-6.75975,-3.42513,0.366778,-1.168,3.05326,-2.54664
-746.071,0.999952,0.0229791,8,255,0,761.381,-0.862957,1.95557,3.11242,-1.38935,-0.377662,-2.23865,0.318402,0.0157942,-1.41442,0.0556911,-0.154194,-1.24979,0.59222,0.115549,-2.02064,-1.02335,0.0243757,-0.0375622,-0.3239,0.817023,-1.61932,-2.22581,-1.47291,-3.9694,6.23065,5.29663,3.38656,0.322119,0.879176,1.04003,-0.815076,-2.73376,-5.22937,-2.49299,-2.61429,-2.45901,0.114081,0.935179,1.02784,1.34646,0.460962,0.81743,-0.491037,-0.638153,0.925214,-0.975056,1.01252,0.182758,-0.0861159,-0.062315,-3.29798,3.24661,-1.62505,3.13378,1.52078,-2.62275,0.839835,-3.0699,2.81419,-0.994224,-1.82089,-0.764046,0.424518,-1.24979,0.59222,0.115549,-2.02064,-1.02335,0.0243757,-0.0375622,-0.3239,0.817023,-1.61616,-1.01807,1.68931,-0.817281,1.87543,1.10536
-743.28,0.998989,0.0229791,7,255,0,762.167,-0.727198,-0.871236,1.38658,-1.31168,-0.379077,-0.94802,-1.23949,0.732794,-1.42985,-0.30768,-0.151826,1.62335,-0.55306,-0.0428918,0.46153,-0.332809,-1.26622,0.296958,1.88782,-1.30551,-1.31384,-6.84763,-2.30712,-1.93628,5.02915,4.74378,0.499134,-6.17097,-3.07202,2.29169,-1.17393,4.56418,-4.33019,-0.153233,2.62929,0.667925,0.132762,0.959583,-0.415398,-0.108353,2.07581,1.3095,0.598728,-0.0470392,-0.699709,-0.300421,0.765931,-0.718514,-0.289289,0.443624,-2.21441,-0.71224,-3.48217,-1.17728,-0.772761,-1.16844,0.717778,0.651855,-3.37802,3.29354,-2.48528,-1.47106,-0.144867,1.62335,-0.55306,-0.0428918,0.46153,-0.332809,-1.26622,0.296958,1.88782,-1.30551,-3.19248,-0.996953,-0.194257,2.44264,-0.167192,-1.72722
-739.013,0.992795,0.0229791,7,255,0,755.411,-0.432599,-1.27317,1.53699,-1.03893,-0.682704,-1.0905,-0.765126,-0.464698,-1.08418,1.23206,0.00355211,-0.162552,0.216161,-0.828544,2.9043,-1.26147,-0.733856,1.58636,-1.37585,0.734353,-0.674044,-4.46714,-1.43451,-2.19449,4.49533,4.93063,-3.16417,-1.64728,0.734428,-2.39599,1.35192,1.39304,-4.61956,3.43187,-2.60045,-2.04516,-0.211959,1.85957,-0.585683,0.0328975,0.0385368,-0.307397,-1.20888,-0.0119173,1.79376,-1.36456,-0.856643,-1.95841,-0.016641,-0.285875,-0.233149,-1.62408,12.823,-3.88031,3.54596,2.15976,1.39739,1.88726,3.81159,-0.724691,-1.15429,0.780141,0.0931324,-0.162552,0.216161,-0.828544,2.9043,-1.26147,-0.733856,1.58636,-1.37585,0.734353,-1.04525,-0.911079,-3.73529,-2.88248,-1.27293,-1.06794
-740.868,0.993604,0.0229791,7,127,0,752.888,-0.539788,-0.933996,1.3222,-0.657033,-0.675659,-1.13208,-0.723666,-0.13291,-1.26319,0.696974,0.235607,0.164761,-0.0973311,-1.21631,3.24377,-1.19756,-0.812057,1.58231,-1.52639,0.550213,-0.523541,-5.56335,-2.38276,-1.84367,5.05782,5.19991,-1.16746,-3.32056,1.98639,-3.67956,0.229119,0.106549,-1.73741,-2.4063,0.355665,1.902,-0.746812,-0.731191,0.612923,0.453829,0.138207,-0.441201,-0.0703071,0.435983,-0.142942,0.513622,1.26346,1.25568,1.41171,-0.764188,-2.37735,-2.73006,17.9021,-2.67588,4.06102,4.40778,1.17141,0.679146,4.27735,2.56278,-2.4347,0.0294214,0.274252,0.164761,-0.0973311,-1.21631,3.24377,-1.19756,-0.812057,1.58231,-1.52639,0.550213,-1.46577,-0.964688,-2.20317,-2.85124,0.0963141,0.301265
-738.555,0.999626,0.0229791,7,255,0,755.658,-1.07116,0.344443,1.46764,-2.14589,-2.22565,-1.02613,-0.50888,0.270907,-0.21373,1.23144,-0.105481,-0.691769,-0.203587,1.44687,-2.16485,0.844827,-0.361664,-2.3394,0.990156,-0.221387,-0.735215,-1.562,-3.34196,-2.10294,5.37864,4.89929,3.26889,-1.0686,0.130551,0.157523,-0.729018,0.0425203,-0.0992428,-0.0851601,-2.13933,1.18998,0.526088,-0.463997,-0.45267,-0.0599795,2.57801,-0.933591,-2.13242,-0.0915632,-1.37164,0.658343,-4.10822,-1.8838,-1.12226,-1.8342,0.578411,-0.279328,-0.68062,2.85434,0.515736,-4.94026,-2.23544,-0.886998,-0.267902,1.11844,0.760284,1.20821,-0.707117,-0.691769,-0.203587,1.44687,-2.16485,0.844827,-0.361664,-2.3394,0.990156,-0.221387,4.32877,0.114916,-0.909268,-1.4113,0.557453,-0.717194
-736.446,0.999481,0.0229791,8,255,0,749.823,-0.875271,-0.255746,1.94268,-2.29186,-1.63518,-1.13192,-0.970838,0.0838032,-0.20759,1.48429,-0.480481,-0.61001,-0.242009,1.66952,-1.00007,-0.401347,-0.235269,-2.34349,0.703397,-0.626554,-0.966568,-1.81142,-3.33034,-1.24246,5.19256,4.76512,-0.865885,3.49532,-1.17046,-0.128471,-2.7471,0.56753,4.28387,1.73059,0.418627,-0.151053,0.729007,-0.361943,-0.0095867,0.145135,-2.51092,1.84347,-0.285405,-0.739191,0.675091,0.495237,2.61317,0.636192,-0.325929,-1.22736,0.735162,0.797321,2.62027,0.171279,1.80369,-3.54283,-1.08526,-1.57371,-2.48707,2.90256,1.9544,2.57456,-1.14543,-0.61001,-0.242009,1.66952,-1.00007,-0.401347,-0.235269,-2.34349,0.703397,-0.626554,-0.115794,1.31778,-1.11648,2.06864,0.232355,-1.67283
-745.641,0.996194,0.0229791,7,127,0,755.392,-0.917215,-1.1025,2.1667,-1.8218,-2.99829,-1.14175,-0.341445,0.227348,-0.319553,1.2182,-0.892564,-0.321611,-1.69207,-0.621929,1.67713,0.64973,0.168255,-2.12018,1.361,-1.80507,-1.07528,-3.78527,-3.07232,-3.18483,5.1331,4.7904,0.333446,0.742094,0.488376,-3.58489,0.762659,-0.940803,-2.31183,0.523063,0.776753,1.07859,0.0743957,-0.582956,0.197949,1.89997,-1.64289,-0.501214,-0.271851,-1.87924,0.457882,-0.208067,-1.26999,0.387137,-0.805677,1.56875,0.191022,-1.42976,5.98872,-2.66062,1.62418,-2.1243,-2.95309,-0.167548,3.61342,0.207313,0.368721,0.977153,-0.77215,-0.321611,-1.69207,-0.621929,1.67713,0.64973,0.168255,-2.12018,1.361,-1.80507,-1.83089,-1.04047,-1.45651,-1.35089,0.127483,-1.79063
-738.797,0.994271,0.0229791,8,255,0,758.42,-0.451947,0.414814,0.762626,-1.46834,-0.124115,-0.533947,-0.824708,-1.03921,-0.566829,0.306931,-0.592041,0.381608,0.828664,0.396502,0.461313,0.103732,-0.579983,2.22429,-1.80065,1.66407,-0.739103,-2.07384,-4.27318,-0.435649,5.09399,5.81455,-1.72322,-1.13216,-0.599916,4.94179,3.67824,-0.335586,0.500773,-3.07288,-0.793923,0.232018,1.17156,0.105004,1.69932,0.508147,-3.08564,-1.41702,0.554262,0.91857,0.41815,0.784265,0.00273046,1.90562,0.879307,1.29104,-0.166036,-0.65239,-9.11971,3.88227,-2.46144,-2.5243,1.3418,5.08078,-6.8482,-12.1064,0.499076,-0.893237,-0.591474,0.381608,0.828664,0.396502,0.461313,0.103732,-0.579983,2.22429,-1.80065,1.66407,5.78947,-1.20923,-0.781184,6.31103,-0.0621436,3.0675
-737.563,0.977926,0.0229791,7,127,0,751.369,-0.758644,-0.343073,1.80053,-1.17171,0.871418,-1.31504,-0.70502,-0.226281,-0.761165,-0.11506,-0.32893,-1.65766,-0.045775,-0.809546,-1.85691,-0.276176,0.518802,0.910367,-1.05889,0.271482,-1.05291,-0.189571,-4.13837,-1.14225,5.14088,5.47528,-0.798087,-2.86176,1.78044,1.88752,0.0367964,-2.58082,1.17898,3.47719,-0.414548,-0.0137056,1.36918,-1.17161,-0.888263,-0.644579,-1.16034,-0.155128,0.707872,-2.20778,1.54733,-1.64871,-1.33881,0.68313,0.685465,-0.138058,0.0206425,-3.04497,-35.9062,-1.46141,-0.681476,-1.87315,2.33108,-7.11514,-8.37747,-1.71833,-4.30514,-26.6121,-5.59916,-1.65766,-0.045775,-0.809546,-1.85691,-0.276176,0.518802,0.910367,-1.05889,0.271482,3.12743,4.30019,-0.283334,9.2297,-0.174142,2.48321
-737.459,0.999877,0.0229791,7,255,0,748.317,-1.03042,-0.196659,2.16633,0.166317,-0.411114,-0.364149,-1.13031,-0.761829,-0.300324,1.32439,0.467175,-0.0964422,0.00938141,1.30077,-0.0350762,0.708698,-0.0475832,0.888575,1.53766,-0.26653,-1.28914,-1.67383,-4.73405,-0.89804,5.53171,4.26792,3.58711,0.654606,0.0494651,2.24674,-2.47688,1.84684,3.00742,0.967059,0.32734,1.15017,0.378909,1.87199,0.0458448,0.400583,2.0308,-0.0323315,-0.53231,-1.21249,0.399357,-0.189517,1.65456,-0.0859722,0.725343,-1.14194,-0.311376,-0.382137,2.98538,-0.147655,0.897239,2.44314,0.265514,3.86112,-5.5437,-2.74303,2.05031,2.71242,0.695129,-0.0964422,0.00938141,1.30077,-0.0350762,0.708698,-0.0475832,0.888575,1.53766,-0.26653,-0.745027,-0.0105111,-1.00226,2.17665,0.846487,-5.72404
-737.696,0.99915,0.0229791,7,127,0,747.953,-1.64642,0.233079,1.85134,-0.138197,-1.57303,-1.02012,0.226761,0.557894,-0.236287,1.0953,0.525354,-1.0846,1.66465,-0.636018,-0.699274,0.184848,-0.126286,-0.224726,-1.80037,-0.343397,-0.47386,-0.810924,-4.70082,-1.71218,4.40379,6.26338,-2.41572,0.848767,-1.6626,-3.38019,-0.540749,1.64221,2.51521,1.57414,0.480521,-0.64456,-1.45452,0.230883,-0.424674,-1.19102,0.172143,-0.786663,0.0875832,-0.942086,-0.913298,0.370738,2.56565,0.28694,0.954504,-1.09211,-0.415899,4.24135,5.1226,-0.0241827,2.74459,1.60756,-1.93674,-6.5311,9.61812,1.8606,-0.979645,3.4325,0.236365,-1.0846,1.66465,-0.636018,-0.699274,0.184848,-0.126286,-0.224726,-1.80037,-0.343397,7.66028,2.90434,-1.03793,0.716504,-1.63587,4.05012
-735.958,0.994248,0.0229791,7,255,0,752.243,-0.535853,0.310198,2.04026,-0.450863,-0.309765,-0.597529,-0.543908,1.12564,-0.650009,1.2081,-0.62348,-1.58367,-0.86478,0.358301,1.75597,-0.995852,0.647741,-0.31529,0.82874,-1.04697,-1.20991,-2.70223,0.453867,-3.34418,5.23879,4.62635,-3.88766,0.507446,-0.569994,2.5313,-0.952083,-5.83531,3.04311,1.09054,-0.366018,0.679404,0.89808,-1.86424,1.44632,-0.533892,0.0240833,-0.457172,0.252267,-0.387144,-1.54319,-0.997026,-2.53288,-0.464201,0.400553,0.0319086,-1.8626,5.19535,-17.9049,0.345615,-0.410345,-27.708,4.66107,-2.71031,-6.07709,1.17555,-1.17806,-0.161768,-0.731137,-1.58367,-0.86478,0.358301,1.75597,-0.995852,0.647741,-0.31529,0.82874,-1.04697,-3.92171,-2.14283,14.008,-1.12432,0.160813,-1.99375
