# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=896279109
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_sigma.1,g_se,g_sp
-724.607,0.9925,0.100208,5,31,0,728.872,-1.10933,-0.947805,-0.905199,-0.194317,-0.0967645,-0.596686,0.628943,-1.14261,4.88507,5.32794,1.93885,0.755531,0.48969,-1.41478,-1.26774,2.41392,1.74856,0.621586,-1.8041,-0.235376,-6.88708,-1.37229,-1.17848,0.676602,0.724143,-1.24619,-1.55864,-1.2683,-0.525304,1.29673
-727.291,0.986062,0.100246,5,31,0,731.309,-0.646121,-0.988811,-0.795922,-1.58205,-0.962388,-1.02391,-0.0506226,-0.305251,5.90721,5.38516,0.250902,1.3965,2.68722,0.0424786,-1.09427,-0.442931,1.86566,-1.9879,0.61058,1.82798,7.45494,-1.50321,3.56536,-2.36915,-2.98078,-5.90418,9.75824,4.46244,1.45673,1.3826
-724.743,0.99843,0.0995997,6,63,0,729.512,-1.25265,0.250371,-0.0773594,-0.255734,-0.289262,-0.101828,0.97769,-0.584271,5.6692,5.33183,14.3994,0.152742,0.436339,-1.10747,-0.739441,-0.841119,-1.20899,2.71134,-1.2565,-1.5533,11.7382,2.31225,1.77761,0.439082,-2.57114,-1.3645,7.15311,6.57885,1.11683,1.01722
-730.2,0.983917,0.100264,5,31,0,732.856,-1.15046,-0.391249,-0.458981,-1.18224,-0.452908,0.595715,1.96437,-1.58285,4.55188,6.20703,-9.50836,0.527205,0.368941,-0.129268,-1.68629,0.298759,-1.79522,0.650817,0.902141,-0.045482,22.6686,-0.127242,0.475563,-0.951577,-0.563054,2.96704,3.16614,2.22368,-0.986613,3.71418
-727.238,0.997778,0.0993917,5,63,0,733.89,-1.26234,0.0891807,-0.460738,0.0103884,-0.180683,-0.838361,0.710528,-1.2708,4.87761,4.6231,1.84014,-0.171614,0.213887,-0.954708,-0.712361,1.80181,1.57854,-2.0983,-1.18708,6.8248,-25.3865,0.58844,-0.371559,0.634496,-0.53024,-3.57397,-4.18623,-1.83218,-0.722741,-1.64449
-727.508,0.999136,0.099982,5,63,0,730.661,-1.37182,-0.577562,-0.505298,-1.14481,-0.0891585,0.570334,1.88147,-1.52785,5.23837,5.49592,-3.48893,-0.430592,-0.913365,0.946365,-1.84276,1.22081,0.723131,2.14226,0.197129,2.03449,-22.6347,-1.14428,-1.36716,-1.17111,-0.8958,0.679345,-0.58009,-4.48734,0.139955,2.22552
-727.035,0.994779,0.100717,4,31,0,734.651,-1.14544,0.437295,-0.101011,0.30888,-0.154427,0.0598317,1.17655,-1.58478,5.83528,5.22467,14.7678,1.80254,1.08035,2.11558,-0.0732054,-1.8981,-1.99632,1.16619,1.09845,-2.46835,18.9374,1.41983,1.7172,1.01667,0.217397,1.48495,-0.0120699,-1.70101,1.38731,0.285027
-732.935,0.994006,0.10099,6,63,0,735.325,-1.10797,-0.663936,-1.95547,-0.221061,-1.97349,-1.10275,0.432334,-1.85293,4.28779,5.86,5.06194,-1.17147,-1.58233,-0.964716,0.326942,-1.15609,0.698677,1.44205,-0.518841,-0.906067,-24.2564,-0.414403,-2.29315,0.222828,-2.71349,-1.41111,-2.5042,0.0841618,-2.56692,3.29254
-728.991,1,0.10118,5,31,0,736.806,-1.09194,0.741789,-1.32604,-0.231777,-0.256374,-1.28576,0.530337,-1.57509,6.1802,5.29991,-11.363,-0.770245,1.93504,-0.43554,2.26615,1.06432,1.55344,3.60186,0.480421,-4.1178,-4.43525,2.19933,-1.194,0.393425,0.293672,-2.21436,-1.99792,-0.319718,1.79935,1.14641
-731.596,0.999784,0.102009,5,31,0,733.932,-0.989036,-0.238482,-2.3064,-1.1357,-0.502912,-2.11154,0.895331,-1.91156,6.03856,5.36431,-2.2395,-1.9952,-0.865433,-0.576727,-0.573773,0.101592,0.655142,0.524459,-1.47645,-0.477461,10.3364,0.553649,-2.01261,-0.709148,0.215242,-2.38267,0.6103,-2.24694,1.64624,1.12251
-728.432,0.998984,0.102818,5,63,0,734.756,-1.14163,-0.483653,-0.56026,-0.314867,0.385298,0.602213,0.979969,-1.07047,4.06693,5.55107,-7.21914,-0.233856,4.37139,0.729124,-1.20842,1.62824,1.29669,1.48609,-0.717958,-1.73289,24.7279,-0.475271,-0.229594,0.392939,2.3442,6.32512,1.12059,3.26964,-2.36364,1.65915
-727.732,0.999925,0.103544,5,31,0,731.241,-1.26573,-0.252565,-0.861236,-0.347069,0.991796,-0.542724,1.43998,-1.64736,4.48686,5.48301,-4.85768,0.491777,-0.0886247,-0.0977873,-0.443719,-2.50625,1.3768,-0.805156,2.13522,-1.51048,-17.6663,-0.242426,-1.32515,-0.0452268,1.79011,-1.65941,-1.24777,-2.98769,-1.76035,2.07919
-728.938,0.993237,0.104374,5,31,0,734.652,-1.22118,1.57991,-0.668348,-1.24067,0.0485016,-0.416521,1.90922,-1.52345,5.41537,5.42884,3.45086,-1.29989,-1.1486,0.628263,2.32115,-1.23557,0.965826,3.32622,-1.7762,1.15846,8.37127,3.3595,-0.582913,-1.10316,0.21826,-0.973815,2.38497,2.95052,0.679489,1.45047
-725.206,0.998201,0.104475,4,31,0,732.919,-1.2589,-0.659679,-0.118845,-0.637095,-0.400056,0.201633,0.788476,-0.738704,4.60826,4.55602,-8.266,2.97809,-1.23967,-1.17616,-0.55966,-1.21149,0.699811,-3.51443,0.715939,3.27095,-2.54093,-2.16737,1.4047,-0.463419,-2.46127,3.02588,-0.776549,0.340688,-1.18368,-3.09237
-727.706,0.990571,0.105118,4,31,0,731.019,-1.26906,-1.17772,-0.478038,-0.34649,-1.01133,0.424832,1.27046,-1.39439,5.27137,4.52077,2.54686,-0.0231923,-1.12481,0.453967,-0.0276738,-0.669038,1.81437,-2.95961,1.68765,1.09326,-9.49438,-1.89191,-0.28609,0.0611601,-2.40157,1.97872,-0.818352,-0.731517,0.296101,-3.04372
-730.865,0.965468,0.104924,5,31,0,735.365,-0.97015,-0.799983,-1.24156,-1.50929,-0.577187,-0.197768,1.48834,-1.57583,5.39565,5.73866,-11.0203,-1.48583,0.333101,-0.20321,-1.65202,2.03491,-0.262895,-1.36109,0.416033,-2.80149,41.7527,-0.145391,-0.0356226,-1.1078,0.229916,2.5401,4.51795,0.0817444,0.853126,2.15063
-729.395,0.996395,0.10203,4,31,0,738.902,-1.04505,-0.791992,-1.29308,-0.600246,-0.161168,-1.04923,1.66481,-2.18521,5.88808,5.34902,16.796,-0.109751,0.181196,-1.97973,-1.07478,3.29679,-0.0154083,2.21152,-1.24191,4.23588,21.2672,-0.417243,-0.423601,-0.239065,0.384809,-0.460591,1.4339,-3.61548,1.47165,0.829201
-727.96,0.999611,0.102463,5,31,0,733.252,-1.24889,-0.754037,-1.15378,-0.348515,-0.818965,0.210983,2.10067,-1.4691,5.06044,5.54848,-14.2398,0.46689,1.08855,0.326152,-0.681613,2.58811,-0.264168,1.91356,-1.93757,0.278631,-3.12073,-1.11082,-2.35718,0.0258045,-1.93082,0.864335,3.31428,4.35497,-0.0791492,2.12715
-728.597,0.976915,0.10324,4,31,0,734.917,-1.2125,-0.633411,-0.949254,-0.352536,-0.663027,0.20969,2.16235,-1.38192,5.21732,5.74389,8.86477,1.03131,2.84773,-0.0325802,1.51776,-0.148959,0.229644,0.551345,1.52866,5.48209,11.9186,-0.836782,-1.71591,0.100764,-1.55544,1.43827,5.64007,8.31722,0.357181,2.56606
-731.646,0.995989,0.101601,5,31,0,734.957,-1.30322,1.78951,-0.214542,-0.37901,-0.680387,0.563366,2.29234,-2.38429,4.87347,4.86752,-2.30218,-1.69877,-1.66449,-0.0995016,-0.872492,0.0861415,0.72396,0.424551,0.251232,4.23446,-15.9198,2.09567,0.0191373,-0.226796,-0.932794,0.654374,0.414706,-4.54898,-0.643145,-0.660295
-729.894,0.996464,0.101986,5,55,0,735.036,-1.09407,0.628291,-0.728768,0.0880739,-0.287938,-0.949437,2.17165,-2.30945,5.82853,5.28022,-5.22305,2.40905,0.954973,-0.282762,-0.755861,2.25641,1.15834,-2.5029,-0.750209,-1.57946,19.8402,1.14737,0.14624,0.427971,0.0337399,-0.556651,1.80233,-2.4499,1.38128,0.540567
-730.691,0.995456,0.10242,4,31,0,733.86,-1.3204,0.503115,-1.00112,0.41348,0.366155,-1.23353,1.47582,-1.24261,5.34848,5.11026,-3.75923,-0.991255,0.450559,-0.214752,0.842308,1.97269,-2.20523,0.617285,-1.32128,-1.47663,-25.9885,1.26614,-3.27743,1.15573,0.609536,-6.38415,0.0341626,6.57318,0.35474,1.12607
-729.482,1,0.102747,5,31,0,733.047,-1.21358,-0.989456,-0.830866,-1.40217,-1.29833,0.687684,1.51449,-1.94694,4.66907,5.35817,-15.1734,-0.897007,0.713546,-0.0007737,0.0301296,0.333947,-1.43541,2.02053,0.0263209,-0.817692,-10.0063,-1.0616,-0.60853,-1.24829,-1.8589,1.72941,-0.525553,-2.83185,-1.11681,1.4666
-730.73,0.994423,0.103557,5,31,0,736.096,-1.21707,0.658703,-0.847217,1.0177,-0.130381,-0.554518,1.13052,-1.75359,6.73985,5.71608,-1.48293,-0.607824,-1.27011,-0.521587,-2.84355,3.24237,0.40237,0.169814,-0.243878,1.50176,-11.6471,1.32423,-0.766824,1.66714,-0.127538,-1.01761,-1.61057,-2.63806,2.51045,2.71518
-728.958,0.999996,0.103773,5,31,0,733.456,-1.48524,-0.763084,0.168643,-1.4766,0.29255,0.473933,1.65583,-0.90367,4.19386,4.65136,-0.877068,1.29053,-1.17184,-1.07323,1.06206,0.751248,-0.822459,1.96779,-2.51511,-2.49222,-12.8009,-3.16764,-0.23328,-2.29593,-0.815726,0.0284371,2.25164,2.8332,-2.67886,-1.74008
-727.938,0.997157,0.104586,4,31,0,732.103,-1.39901,-0.633849,-0.0440091,-1.44794,0.42497,0.51212,1.72216,-1.03347,4.21505,4.57313,15.7026,1.03794,-1.76279,0.436589,0.732901,0.0971997,0.0309276,-1.96979,0.526778,-1.10014,-0.314288,-2.01472,-0.311004,-1.92626,0.481641,1.51035,3.17936,3.9802,-2.3657,-2.94747
-730.488,0.973729,0.105095,5,31,0,735.054,-1.13694,0.62899,-0.261267,1.01221,-0.537619,-0.9606,1.78524,-2.15668,6.06653,5.6813,0.64465,-1.79203,-3.65712,0.0339678,0.561106,-1.35661,0.955448,1.45338,-0.430973,0.310898,8.93153,1.15406,0.728648,1.46401,-0.416961,-0.898142,0.800353,-2.23848,1.6798,2.31866
-728.631,0.99858,0.103097,5,31,0,733.989,-1.25597,-0.772907,-1.57361,-0.904333,-0.796478,0.0807311,1.50622,-1.32005,5.77212,4.66301,-1.81938,0.90108,-0.721612,1.48022,-1.80202,-1.11745,1.85561,-0.824635,2.51337,2.63425,-13.8204,-1.20512,-4.00951,-0.703351,-2.04723,0.749352,1.39924,4.14162,1.16651,-1.68641
-730.063,0.999969,0.103749,5,31,0,732.617,-1.11437,-0.771083,-1.67184,-0.503577,-0.115327,0.0224865,1.24645,-2.02168,4.54903,4.27947,2.52688,0.517482,1.24461,0.605905,1.01078,-1.08341,-0.633246,0.0741283,-1.51792,3.08891,12.0522,-0.464176,-1.27961,-0.130089,0.365481,1.23688,0.22232,-3.25271,-1.15779,-6.43613
-730.244,0.992531,0.10455,5,31,0,737.695,-1.29451,0.277116,-0.510776,-2.95976,-0.153709,-0.0481267,1.2317,-1.00446,5.07899,4.43624,-6.02578,-0.966948,-3.30898,0.0478893,-0.303086,0.0915539,-1.16884,-3.86058,-1.35751,-4.49512,-5.86138,1.25727,-1.40547,-3.96797,-0.830753,-0.394522,1.5053,3.53661,-0.0659527,-3.63881
-731.56,0.917852,0.104557,4,31,0,743.149,-1.21858,-0.0572326,0.993446,0.53004,-0.438554,0.275656,2.24043,-2.49461,4.0928,5.1456,14.4311,-0.528967,2.54164,3.83909,0.0249976,0.567368,2.33618,-0.866107,-0.0262444,3.74432,-2.90731,0.0701116,1.7688,0.747393,-0.485962,0.505659,0.798424,-3.18582,-2.91108,0.384609
-729.171,0.997822,0.0968926,6,63,0,737.532,-1.10373,-2.01749,0.111741,-1.04219,-0.417191,0.126274,0.878982,-1.41448,5.0233,4.90864,6.08222,-0.475587,1.88453,0.499083,-1.36546,-1.8526,-1.69835,-3.2477,-3.87448,0.0632684,16.7301,-2.90608,3.24492,-0.670062,-0.132079,2.63918,-0.201188,0.246975,0.00388789,-1.34863
-727.336,0.999058,0.097431,4,31,0,734.795,-1.06086,-1.64411,-0.905471,-0.804767,-0.879294,-0.786019,0.583615,-0.889096,4.91892,5.40118,4.30701,2.3441,-3.7829,0.5571,-0.340876,-2.47123,-1.35565,0.5189,-0.142546,3.47069,-17.8709,-4.00736,-1.81566,-0.299792,-2.7008,-3.30282,0.781009,7.40934,-0.535731,1.91414
-729.317,1,0.0980934,4,15,0,732.578,-0.891461,-0.08163,-0.715038,-2.03073,0.0535198,-0.757354,-0.0172915,-0.866214,5.44128,4.75349,-0.583263,2.01342,-0.682057,-0.489669,0.155383,0.0193881,-1.0649,2.10296,0.730544,-3.00825,23.8229,3.03258,2.72141,-2.28485,4.59177,0.708345,-1.92439,-3.609,0.811406,-2.60225
-727.484,0.999081,0.0988524,5,63,0,731.98,-0.910109,-0.518927,-1.03777,-1.9948,-0.273459,-1.2075,0.328489,-0.765813,4.88795,4.86974,7.0526,1.72491,1.46782,-0.949537,2.23926,0.2379,-0.316725,0.189852,1.66893,-1.64126,4.24525,0.920335,-1.09075,-2.50071,2.35982,-5.49568,3.50004,5.28196,-0.390538,-1.06593
-730.388,0.981175,0.0995215,5,31,0,734.617,-1.13509,-0.598788,-1.0696,0.199777,-0.736839,-1.41566,0.0177874,-1.66388,6.08414,5.19663,11.3048,0.638802,0.799468,-1.54365,1.35218,-2.08356,-0.878362,0.599421,-0.336303,-1.35603,-25.2755,-0.330213,-0.719948,0.833965,-0.859323,-2.64079,-4.45929,0.526271,1.60283,1.19273
-729.905,0.995121,0.0983903,5,31,0,735.439,-0.982388,-1.77344,-1.17638,-1.2715,0.374387,-0.240604,0.958953,-1.34625,4.73564,5.5035,13.2868,0.452843,0.430454,1.17357,-0.206194,-0.970533,-1.28074,-2.93233,2.34123,-0.591716,30.7798,-2.26752,-0.341352,-0.825259,2.90873,2.65115,3.01065,0.807281,-0.442749,1.40335
-728.607,0.999918,0.0986571,4,15,0,731.326,-0.991509,-1.46822,-1.11452,-1.36515,0.45967,-0.380096,0.81042,-1.43697,4.80413,5.33635,7.20063,-1.58501,-0.425303,0.111161,0.196765,1.23993,1.36279,0.537707,-0.426191,2.74672,26.6645,-1.52749,-0.00389722,-0.956203,2.81417,1.81703,1.37086,-1.77006,-0.351354,0.710721
-726.998,0.999233,0.0994041,5,63,0,731.406,-1.24956,0.380039,-0.0290615,-0.586347,-0.939546,-0.261583,1.23388,-1.25908,5.10356,4.38191,3.8164,1.90488,1.13752,1.58866,0.396073,2.69142,0.331307,-0.313714,0.849623,-0.576952,-0.68649,1.40044,1.67049,-0.218062,-2.45388,-0.640815,0.199073,-0.348462,0.0210296,-4.64304
-726.965,0.980985,0.100085,5,31,0,734.109,-1.16892,0.431746,-0.318664,0.161329,-0.457786,0.0782029,1.12452,-1.52068,5.30178,4.4975,-9.11289,0.0874934,2.19639,-2.18917,-2.34449,-1.72205,0.674079,1.68302,-0.939696,-2.67643,14.4522,1.46455,1.12489,0.852195,-0.449086,1.5962,-0.155186,-2.00839,0.509836,-4.43051
-724.899,0.999471,0.09893,5,63,0,728.823,-1.40806,0.14876,-0.260779,-0.230851,0.0886985,0.192493,1.37681,-0.837461,4.26015,4.92995,10.2255,1.13246,-0.517843,0.735599,-1.46257,0.458979,0.113258,-1.9213,0.542706,-3.48038,-11.1254,0.0489017,-2.44629,0.00649609,-1.23777,-1.13694,1.87499,0.245432,-2.41223,-0.353582
-727.866,0.992611,0.0996285,5,31,0,729.582,-1.46554,0.134954,0.340124,-0.00830418,0.43327,0.421141,0.634426,-0.175534,4.45703,4.23266,-2.77647,0.0591943,-0.237019,-0.158323,-1.27468,0.34498,-0.658806,1.01178,1.91297,-0.0588918,16.032,0.321685,8.00456,0.808934,4.10561,8.11892,-4.72347,3.89806,-1.34421,-7.18339
-726.365,0.986306,0.0996393,5,31,0,732.418,-1.67789,0.654079,0.264041,-0.337269,0.597766,0.667022,1.54493,-0.464903,5.80672,5.35871,7.63493,0.98892,-0.0107479,0.561601,0.34139,3.29759,1.38675,-1.03024,0.721649,4.91582,3.02076,1.30472,-2.76978,-1.23071,-0.314732,0.818935,8.53381,9.90726,1.29375,1.33635
-725.883,0.99756,0.0990201,5,63,0,729.319,-1.3786,0.118097,0.561961,-0.441671,0.611679,0.362748,1.23966,-0.815486,5.71664,5.55913,-10.8553,0.950772,2.08545,-0.428941,1.31619,1.20953,-0.647535,0.5985,1.00075,0.27988,14.5839,0.117551,5.07577,-0.378843,2.16154,1.29848,1.24017,3.23929,1.19562,1.8108
-725.804,0.969913,0.099523,5,31,0,730.504,-1.35234,0.348673,-0.569215,0.130577,0.0062291,0.136115,1.84935,-1.14054,4.58077,4.91392,4.70177,-2.28937,-0.587997,-0.249097,1.04038,-0.573663,-0.473095,-3.23356,-0.731362,-2.60969,-1.88376,0.826801,-2.27042,0.706111,-0.79121,-0.521824,3.78241,4.01024,-1.23617,-0.69454
-730.285,0.966341,0.0972929,5,63,0,736.88,-0.86082,-0.584525,-1.29836,-0.337608,-0.282258,-0.867335,-0.479583,-1.17782,6.13985,4.72871,-15.6832,1.83693,0.740746,1.18151,1.42441,2.28838,0.00532753,-1.7312,-1.25199,-0.887097,17.8301,1.04384,0.393344,1.0304,2.35271,1.58685,-4.50095,-5.24591,1.80685,-2.62929
-731.04,0.99649,0.0947781,5,31,0,740.154,-1.16793,-0.974378,-0.958028,-1.45921,-0.653842,-0.468296,1.1676,-1.20474,7.06458,4.19456,12.6569,-0.689982,-3.80161,0.275555,0.866335,1.4866,-2.31335,3.69835,0.918042,-2.81595,0.444826,-1.30242,-1.1641,-1.35934,-1.13857,-0.387561,2.48929,1.49343,2.91333,-6.46427
-726.725,0.996764,0.0951587,5,31,0,734.771,-1.24894,-0.683643,-0.509316,-1.35458,0.383693,0.566284,1.07599,-1.44812,5.71328,5.09025,0.168946,1.06889,1.41471,0.951773,1.48118,1.15356,0.720117,0.987869,-3.50634,5.80277,-4.09663,-0.945634,-0.342557,-1.29502,0.939601,2.44964,-1.99683,-2.77801,1.10651,0.154852
-726.83,0.983402,0.0955652,5,31,0,733.191,-1.30258,0.374059,0.0915279,-0.133162,-0.0685998,-0.726644,1.81375,-1.51237,4.45892,5.09884,3.72212,-1.02543,0.891048,-1.96102,-0.35076,3.6456,-0.038044,2.72643,0.461493,0.252801,-12.1317,0.754636,0.898432,0.223545,-0.490487,-2.81472,0.39292,-1.6417,-1.76416,0.459894
-726.404,0.990434,0.0947014,5,31,0,730.748,-1.18525,-0.295756,-0.147489,-0.138498,-0.463673,0.601631,1.10986,-1.21213,4.73473,4.79618,-9.40314,-1.0999,-2.37996,-0.549203,0.327588,-0.758318,-1.17183,1.09019,2.3212,0.808995,19.4274,0.0203735,1.7348,0.57665,-0.970893,4.78281,0.655904,1.07429,-0.591305,-2.21296
-727.203,0.999913,0.0945064,5,31,0,728.956,-1.3443,0.164636,0.135045,0.0505017,0.449553,-0.700408,1.79857,-1.3461,4.61088,5.41371,2.85971,-0.304169,0.569669,0.291938,-1.02857,1.02191,-1.08286,-1.2856,-0.930633,-1.97682,-14.0165,0.245033,0.757205,0.465824,0.495039,-3.979,0.615833,-0.431962,-1.32046,1.82168
-728.748,0.990305,0.095205,5,31,0,731.315,-1.2369,-0.595429,-0.650566,-1.26285,-0.112203,1.27697,1.51085,-1.7438,4.53846,5.17753,5.26977,-0.131232,-0.83552,-0.147927,-0.517566,1.17668,-1.35737,-0.0229749,2.17116,-1.8322,0.701209,-0.638065,-0.484956,-1.11877,-0.190884,3.553,-0.61467,-1.38553,-1.34077,0.472261
-729.603,0.990216,0.0949951,5,31,0,735.675,-1.33162,0.143889,0.227062,-0.495755,0.295304,-0.410513,0.751337,-0.495268,7.23452,5.27438,-0.718871,-1.55883,0.280111,-1.94233,-0.48523,0.351766,3.78148,1.54141,-1.34321,0.684924,-6.93562,1.05806,4.9744,-0.575321,1.84377,-9.09516,-1.10954,3.48261,3.10027,1.18679
-729.772,0.991841,0.094777,5,31,0,735.082,-1.22268,0.277361,0.203208,-1.1406,-0.00374316,-0.479607,0.532849,-0.779226,7.08807,5.34356,13.8485,-0.21655,-1.79928,-1.0085,-1.13478,1.86364,0.602013,-2.3311,-1.38783,0.314725,-6.98262,2.14999,5.02804,-1.47463,0.265951,-4.32626,-4.89605,0.290682,2.9317,1.3956
-728.928,0.997853,0.0947116,5,31,0,735.674,-1.45726,0.331301,-0.592542,1.44641,0.355356,0.903864,2.12723,-1.37277,5.02059,4.97905,-9.55198,-1.17643,-0.601123,0.49491,0.325889,0.0860455,2.64874,-1.53935,-3.70213,-1.49684,-14.0656,0.187246,-2.54279,2.30185,-0.364466,1.41981,0.374982,-1.9183,-0.265698,-0.0175254
-727.847,0.979857,0.0952106,5,31,0,735.409,-1.23961,0.435518,-0.21377,-1.60508,-0.161982,-0.447607,0.745097,-1.27883,4.66524,4.39976,-11.4724,0.916817,-1.35893,2.68688,0.425952,2.40826,2.75157,-0.126739,-0.0399102,0.385212,-11.6628,1.52209,0.942601,-1.66603,-0.25909,-1.4025,-3.28633,-2.95844,-1.14799,-3.99856
-727.649,0.994805,0.0940225,5,63,0,731.49,-1.23546,0.585909,-0.10682,-1.59373,-0.14331,-0.446103,0.962958,-1.19606,4.79611,4.339,1.64289,1.09835,1.38942,0.233242,0.195188,0.15677,3.11829,1.56852,1.49999,-1.51003,-1.85201,2.10979,1.57536,-1.69588,-0.170047,-1.49304,-1.25372,-1.48537,-0.688104,-5.02088
-726.383,0.99108,0.0942321,5,31,0,731.73,-1.2757,0.398647,-0.945105,-0.850808,0.537818,0.100704,1.08261,-0.844153,4.8041,4.99535,-6.53872,1.62509,-0.0572497,-1.66029,-0.252398,-2.04692,-1.64293,-0.157689,-0.551601,-4.21679,1.26502,2.05566,-5.29387,-0.921441,2.83897,0.829743,1.90712,6.46426,-0.617154,-0.268538
-727.895,1,0.0940945,5,31,0,731.142,-1.15561,-0.416239,-0.600745,-1.13832,0.00887167,-0.129311,1.58357,-1.78163,5.13329,6.13542,-7.35677,1.16288,-1.48368,-0.405666,1.24219,0.607704,-1.14229,0.496804,-0.671191,-3.36912,5.96824,-0.165934,0.128086,-0.891626,0.342026,0.49449,0.60018,-3.28944,0.128199,3.65065
-728.09,0.995104,0.0947859,5,31,0,730.627,-1.20132,0.233629,-0.781905,-0.968931,0.540899,0.105335,0.965223,-1.53668,4.90333,6.11759,-3.47073,-0.616595,0.044565,-0.744774,-0.250226,-0.131463,0.185338,-3.09862,0.153055,2.51816,-4.95265,0.825861,-0.840424,-0.743289,1.36202,0.86642,-2.18322,-3.33406,-0.465102,3.70726
-729.212,0.996477,0.0950212,5,31,0,731.342,-1.13822,0.404597,-0.465035,-1.74043,0.969558,-0.0462222,1.36543,-1.42293,4.72227,5.7702,-6.35005,-0.439472,0.720956,-0.310621,-0.606448,-1.11583,0.733012,0.152225,-0.150937,-3.61181,23.5811,1.55716,0.6431,-1.69881,3.15434,1.20402,1.58561,1.48068,-0.568585,2.44803
-728.611,0.995156,0.0953843,5,31,0,733.391,-1.16457,0.706022,-0.955588,-1.33496,0.348962,-0.18463,1.81885,-1.46756,4.52806,5.80453,9.30515,-0.264745,2.14085,-1.26896,2.52977,0.774654,-1.00001,1.32808,0.437477,0.373653,16.0976,1.96352,-1.15494,-1.18316,1.223,0.274512,3.25444,2.93751,-1.13785,2.66146
-733.972,0.97733,0.0956232,5,31,0,738.434,-1.19472,-1.60024,-0.955041,-1.60078,1.51931,-0.3773,1.38984,-1.69635,6.58661,6.0967,-13.5588,1.5341,-1.15066,-1.13543,0.375933,-0.473906,-0.178991,-1.26818,-1.66076,1.80057,-4.19659,-2.07351,-0.95164,-1.48892,3.16715,-0.46367,-0.364021,-0.143042,2.33366,3.67179
-730.577,0.982452,0.0942009,5,31,0,740.877,-1.09276,-0.291878,-1.30784,-0.968112,-0.575945,0.192055,0.573134,-1.71607,6.55276,6.00591,19.0761,2.11487,0.423464,1.39758,-2.93443,0.623298,0.615595,1.85932,-1.84231,-3.16573,3.80411,0.25115,-0.99919,-0.597958,-0.388109,2.10677,-1.87093,-2.88197,2.30476,3.34477
-732.05,0.984798,0.0932688,6,63,0,739.285,-1.39888,-0.504245,-0.309495,0.107482,-0.193795,-0.59065,1.54328,-1.72939,4.02889,4.60028,-8.72479,-0.966518,-2.00065,1.29704,-1.25836,2.05991,0.17639,-0.211807,-2.00908,5.44465,-42.0276,-0.890087,-0.720469,0.349268,-0.941185,-2.44051,-2.51168,-5.49533,-4.03753,-0.944873
-734.125,0.998001,0.0925596,5,31,0,738.852,-1.05918,-0.71102,-0.0428851,-0.802519,-2.02789,0.203133,2.01973,-1.52541,4.4213,5.08609,11.0743,0.0658512,-0.184914,-0.953501,-1.34163,1.1538,-0.652282,-1.55762,2.1372,3.22078,40.807,-0.313427,2.72742,-0.307635,-3.33949,3.01514,5.9638,9.61583,-0.992885,-0.74859
-736.197,0.982711,0.0930491,6,63,0,741.068,-1.19129,0.101188,-0.441312,0.322301,2.3897,-0.0947298,-1.01485,-4.46279,5.20753,5.4198,7.78243,-0.845151,-0.283192,-0.623147,-0.032079,3.71869,1.08023,0.370233,-1.59737,0.365608,-13.1834,0.127275,-0.357487,0.352568,2.41248,-0.0552026,-1.35561,-0.616535,0.142466,1.78785
-735.127,0.996978,0.0921543,6,63,0,741.578,-1.24814,-0.550684,-1.33441,-0.337873,-1.51499,-0.14639,-0.107391,-4.44322,5.40904,4.86157,-5.64155,0.987066,1.8141,-0.650329,-2.852,0.162197,2.62885,1.65591,1.61795,-2.05413,-22.8447,-0.53397,-1.27493,-0.311347,-1.51792,-0.13141,-0.476097,-1.04394,0.482073,-0.38427
-736.515,0.996275,0.0925473,6,63,0,742.839,-1.23603,0.358284,0.674651,1.36825,1.55116,-0.461543,0.42781,-4.93567,4.78611,5.50816,-6.27718,-0.469648,-1.88853,1.82017,-1.01433,-0.386431,-0.349011,-0.953109,0.164812,-6.40953,-23.0029,0.368584,0.714744,1.38487,1.55291,-0.456264,0.197351,-1.03764,-0.937067,2.27697
