# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=307650850
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_sigma.1,g_se,g_sp
-727.237,0.996676,0.0353209,7,127,0,740.21,-1.18415,-0.850782,-2.47802,1.27842,-0.450979,-0.247048,0.254963,-1.12987,1.19195,0.910131,0.060017,-0.661228,5.51329,4.78327,6.67454,2.27445,1.83471,-1.79195,1.15795,-2.15798,4.41453,3.49491,-0.0309278,0.599512,0.619829,2.38363,0.282809,-4.02875,0.237965,-2.64374,-0.945528,6.84074,-3.55754,-1.40771,-1.05346,-1.34085,3.62173,-0.954097,0.713364,7.18627,0.813164,-1.60285
-731.156,0.998421,0.0353209,6,127,0,734.966,-1.12348,-0.667007,-2.39541,1.47317,0.241953,-0.19431,-0.347881,-0.416828,1.46314,0.696401,0.366352,-1.72769,5.71995,4.83122,3.84197,-0.803827,-0.623206,0.711731,-2.49878,0.108656,1.62402,-1.55933,0.501975,0.211339,-0.361886,2.39273,-0.0564037,-1.20996,5.31357,-0.0300246,-1.21703,1.66642,0.785573,0.445148,-2.60005,-0.0506697,1.90591,-0.26068,0.718827,-3.03659,1.15792,-1.59419
-733.44,0.996371,0.0353209,7,127,0,740.006,-1.29066,-0.95163,-0.0497749,1.65447,-0.179728,0.538051,-0.0852647,0.186246,1.66047,1.14804,-0.802728,-1.55382,4.60207,4.77844,6.24571,0.0591807,1.45893,-1.32226,-0.701456,0.654971,4.67763,0.316051,-1.74505,0.659345,-1.3036,-0.221759,-1.40928,1.42515,-21.9078,-1.24074,1.64754,1.3997,-1.0248,1.07953,-4.68394,0.5554,2.06179,-0.0535151,-0.98209,-0.684394,-1.44903,-0.829244
-730.299,0.99996,0.0353209,7,127,0,739.21,-1.05444,-1.4969,-0.679939,1.01281,0.123711,0.0479451,0.394514,-0.379139,0.301153,0.268718,-1.33935,-1.56487,5.95178,5.46041,2.36125,1.02505,1.6292,2.59205,-0.718505,2.59017,-2.21586,1.08225,3.12859,1.09709,0.355106,-0.719178,-2.58858,-2.32907,22.9933,-1.34587,1.15798,1.28583,1.01669,1.68051,1.00187,0.11195,0.622407,-0.883297,-1.3658,-1.92535,1.56838,1.29749
-730.308,0.998899,0.0353209,7,127,0,738.412,-1.69821,0.843245,-2.181,0.470219,0.498917,0.382219,0.949863,-0.198934,0.0751929,2.43302,1.045,-0.607224,4.35216,4.96138,-0.344397,-1.35432,-2.73025,1.24086,-0.578191,-2.21116,2.98778,2.34402,-0.048875,-1.46968,1.7222,-0.424318,-1.12067,-1.64365,-41.2206,2.6442,-1.10209,-6.46106,-3.15244,-4.5186,-6.43716,-0.534185,-1.11046,1.69133,1.76401,-16.336,-2.58055,0.648566
-727.696,0.999418,0.0353209,7,127,0,738.187,-1.32956,-0.880924,-1.68345,1.01822,0.47899,0.0408535,0.139108,0.77223,0.872355,1.12138,-0.380587,-1.02821,5.71621,4.84229,-2.32145,4.56837,-0.696637,-1.0722,2.41446,0.992566,2.78681,-0.0542633,-0.294069,2.50497,2.89967,1.53107,-2.42521,-0.735277,-24.675,-2.26042,0.0301762,0.428416,0.756986,-0.82469,-6.81263,1.78745,1.38393,-0.65588,-0.684578,-4.42876,1.02474,-0.497903
-726.612,0.9999,0.0353209,7,127,0,732.955,-1.04045,-0.285255,-2.35868,0.248815,-0.437517,-0.272832,0.448724,-1.88725,-0.555955,1.75969,-1.5857,-0.838165,5.18602,5.31576,-9.24796,-1.94627,-0.3692,1.15187,0.343585,-1.34206,2.0625,0.956035,1.6009,0.317425,-2.10949,-1.52128,1.48854,-0.310012,17.5602,1.85994,-0.513419,-0.258232,-1.16434,1.01337,6.26241,-2.24039,-0.683035,1.48621,-2.64362,-1.14872,0.326205,0.74818
-726.095,0.999793,0.0353209,6,127,0,729.814,-1.04898,-0.323106,-2.35941,0.228062,-0.418403,-0.224017,0.334146,-1.81162,-0.634617,1.87264,-1.6335,-0.856158,5.12529,5.29427,2.26152,1.08142,-0.0295147,0.426125,-0.564458,-1.21046,3.71962,-1.13521,1.07868,-1.34513,0.574007,0.201831,1.11187,0.717317,12.0199,1.57376,-0.532693,-0.484797,-1.09684,1.28457,3.81333,-2.10286,-0.850533,1.68484,-2.70705,-2.48556,0.164208,0.737605
-723.573,1,0.0353209,6,63,0,728.698,-0.92297,-0.890784,-1.39595,0.0131753,-0.128581,-0.313239,-0.119673,0.0382551,-0.0185826,0.346727,0.551471,-0.209729,5.19115,4.99402,-4.32842,2.65712,-1.00535,-2.27804,-1.10274,0.776902,-0.261893,1.5805,0.39363,-1.94433,0.944997,1.13862,-0.145931,-0.793086,14.8132,-4.16688,2.08115,-0.355405,3.47742,1.74063,-0.608384,3.07511,1.54032,-2.2334,6.29119,-0.820226,0.320207,-0.825778
-724.817,0.998692,0.0353209,6,63,0,728.828,-1.15718,0.172144,-2.45212,0.323971,-0.044442,0.13439,0.0507428,-1.0004,-0.225013,0.992681,-0.972613,0.100544,5.545,4.5085,-3.32414,0.319421,-0.902187,0.867383,1.57631,3.29929,-0.516849,-0.823067,-0.171634,0.992061,-1.62576,-1.54841,0.375952,-0.138045,11.6825,11.2172,-1.5959,3.66686,-0.291658,11.4094,-5.96535,-2.88952,-1.10298,2.24975,-5.52074,9.9704,0.923635,-3.97719
-725.37,0.996848,0.0353209,6,63,0,733.654,-1.00399,-1.23569,-1.89435,-0.279835,0.0164115,-0.696824,0.0993832,-0.928989,0.46632,0.9478,-0.829729,-0.916317,4.64542,5.64463,-0.365546,4.63185,-0.807309,0.263164,1.24057,3.38777,-0.412267,-0.598013,-0.589883,-0.0641743,-1.22412,0.20044,1.92541,-4.2392,1.86368,-2.02989,0.308658,-2.70137,1.9593,-1.62074,1.10889,-0.504663,1.53474,-0.326248,-0.917143,-3.36923,-1.03671,2.27398
-725.45,0.999835,0.0353209,6,127,0,730.41,-0.929443,-0.286746,-2.92699,0.443144,-0.906127,-0.675728,-0.2433,-1.23231,-0.0552349,1.81939,-0.805805,-0.746956,5.32364,5.21834,0.725629,-0.706569,-0.0930088,-1.1087,-0.293881,-3.59663,1.6196,-0.726924,2.06088,0.843311,-1.12717,-0.303127,-1.00958,2.56124,9.35899,3.15117,-1.31912,2.70061,-3.2879,-0.908191,-1.63039,-0.992297,0.78909,2.28431,-0.782277,-2.0806,0.522146,0.4238
-725.952,0.999839,0.0353209,7,127,0,731.85,-1.5522,0.36685,-1.36749,1.58656,0.987906,0.575757,0.981721,0.434816,-0.440507,0.460427,0.572372,-0.647632,4.96897,4.88033,3.82113,-4.18043,1.32181,-2.12688,1.70439,-1.17531,0.767021,0.00656463,1.08349,-0.655942,0.10287,0.601335,0.892258,2.12244,1.98492,0.924297,0.483908,4.08194,3.20012,0.435952,-0.051998,1.16421,-1.82575,-3.23803,0.834684,1.61985,-0.236005,-1.18661
-723.648,0.999921,0.0353209,6,63,0,733.6,-1.5959,0.135863,-1.23945,0.423066,0.270485,0.422826,0.380311,-0.225757,0.6104,1.94809,0.757554,0.121169,4.93679,5.06843,-8.82821,-1.3115,0.422848,-3.15224,-1.95395,2.08144,2.14005,0.731951,-2.15834,-1.47871,3.33415,-0.860846,-0.270291,-0.582126,-5.10021,-0.571017,0.789188,-6.03603,-3.34539,5.75226,-13.4493,-1.08577,2.9948,8.56938,5.90953,9.25299,-0.309797,0.074021
-731.567,0.999791,0.0353209,7,127,0,734.077,-1.48593,0.501414,-2.20945,2.36064,1.44003,1.05025,1.77351,0.53046,0.417433,1.13097,-0.780318,-1.2202,5.40708,5.65217,-2.27663,-1.27248,0.439841,0.493161,0.574892,1.08832,-0.984499,-0.580708,-1.56627,-1.43228,-0.0508447,-0.236871,-0.0628356,-2.02901,6.46256,0.853912,-1.03261,3.14324,2.35916,1.67053,2.73528,0.918275,0.184351,-0.766032,-1.505,0.928357,0.650835,2.22279
-723.012,0.999605,0.0353209,7,127,0,736.785,-1.49549,0.149039,-2.3354,0.299812,0.176453,0.206481,0.493489,-0.666111,0.868514,2.0411,0.213891,-0.126212,5.44449,5.17429,-4.87857,3.26244,-2.41713,2.20296,0.393533,1.55695,2.29378,-0.0425391,3.61529,1.60058,-3.44618,0.0353489,1.0273,3.32451,-13.4159,0.92191,-1.40791,-7.03736,-3.78202,-2.27903,-3.07286,-1.96406,3.88187,5.38531,0.294425,2.98395,0.623504,0.748387
-724.339,0.988184,0.0353209,6,63,0,729.755,-1.30701,-0.249544,-1.8194,0.932287,0.472171,0.710271,1.02336,-0.172363,0.543067,1.04097,-0.504983,-0.933974,4.58945,5.35897,-3.14619,-1.08129,0.924654,2.71413,0.952007,-0.942142,-1.02935,0.903168,-1.48297,-1.46889,-0.872091,-2.47186,-1.65387,0.193212,14.1745,-0.307682,-0.0934559,0.319372,0.946598,3.90193,4.07883,0.253521,0.858754,-0.898496,-0.999464,-0.357485,-1.01744,0.942758
-726.4,0.998247,0.0353209,6,63,0,729.966,-1.37533,-0.625028,-2.03282,0.89183,0.683978,1.16808,0.890164,-0.451099,0.21149,1.57342,0.613574,-0.815542,5.35066,5.46116,1.40754,0.386248,0.252564,0.558227,-0.107355,-2.97263,0.173777,-0.182805,-0.671641,0.895133,1.41871,2.30759,1.33514,-1.11986,13.898,-2.58974,-0.473464,-0.194686,1.93314,8.25742,1.71353,-0.353042,0.0738592,0.0271776,1.28629,4.30635,0.600227,1.42
-724.937,0.999826,0.0353209,6,127,0,731.812,-1.48542,-0.163408,-0.761777,1.42001,0.65148,0.488113,0.990444,-0.30309,0.214046,2.07277,1.08808,-0.8247,5.05557,5.68371,2.37449,-2.83608,-2.10905,-1.75608,0.441318,4.30738,-0.699795,-0.470796,-0.0461713,-0.955408,-0.672464,-1.56691,1.01389,-0.373799,-7.28413,-1.46839,1.54503,1.65053,0.184574,-0.280864,-0.872539,-0.295921,-0.208533,0.833885,2.06693,-5.89851,-0.139468,2.5177
-724.91,0.999852,0.0353209,6,63,0,729.414,-1.44205,-0.337455,-2.59319,1.39534,0.917233,0.434197,0.887724,-0.693281,0.0834642,1.92866,0.827761,-0.827322,5.79467,5.37211,-2.72641,-1.07036,1.58634,2.39724,1.18338,0.188849,-0.944585,-0.0621568,-0.0666817,0.861447,1.99006,-1.18025,-0.681893,2.40723,-3.50068,-1.79181,-1.42225,2.10178,2.62571,0.15664,-0.734759,-0.878759,-0.344556,0.652802,1.58558,-3.85704,1.23855,1.31105
-726.293,0.999509,0.0353209,7,127,0,731.203,-1.53121,-0.146503,-2.66168,1.08351,1.111,0.592254,0.649168,-0.840031,0.351023,1.87709,0.821201,-0.474704,6.37641,5.1637,-2.99053,1.96165,0.200253,-2.4,0.0407431,0.871353,-1.03323,-0.197427,1.13204,-0.403887,-0.513658,2.11887,2.55014,-2.02978,1.30537,-2.46204,-1.72586,1.75085,7.68235,2.54402,-4.92799,-1.70013,0.0859302,1.1349,2.21954,3.41432,2.07916,0.341638
-723.426,0.997756,0.0353209,6,63,0,730.636,-1.62999,0.641863,-1.49672,0.795352,0.107165,0.380762,0.532627,0.308823,0.067847,0.953881,-0.303838,0.0533466,5.95578,4.71855,-7.4431,0.593419,-1.86206,-0.542152,-0.905686,0.667415,2.43813,-1.73306,-0.836785,-0.60848,0.398024,-3.08317,2.10012,0.526522,-3.71498,11.4515,0.0557887,4.09235,-8.5734,1.46691,-3.09055,1.93757,-1.62583,-2.18897,-3.73685,3.27847,1.4872,-1.97511
-721.796,0.999535,0.0353209,6,63,0,727.704,-1.36727,-0.123866,-1.2753,1.12527,0.244389,0.482666,0.701937,-0.427492,0.557453,0.800013,0.353372,-0.529644,5.21385,5.24785,-4.00225,-2.60239,1.13155,-1.22044,1.42941,-0.197637,0.252352,-0.233439,0.0863606,-0.104072,2.03327,3.12678,1.86866,-1.39691,13.7616,-0.504496,1.11184,4.1584,-0.61304,4.0974,3.27197,-0.390537,1.27116,-2.07034,1.0142,1.66315,0.349404,0.445497
-724.669,0.992834,0.0353209,7,127,0,733.353,-1.12107,-0.855587,-2.12626,0.14658,-0.130596,-0.795063,0.316309,-0.157008,-1.1269,1.72008,-0.137025,-1.05781,5.2315,4.84738,7.33869,-0.227148,-1.39923,1.07622,-2.51156,2.06978,-0.0331871,-0.997251,1.40148,0.0922969,-2.8272,3.25547,-1.65595,-1.01138,-5.36254,-0.847805,-0.358951,-1.35959,0.0300414,-2.68087,0.471708,0.592217,-1.62576,0.907426,0.253402,-4.11724,0.238764,-1.18938
-725.125,0.998822,0.0353209,6,127,0,729.819,-1.28857,-0.514344,-0.969591,0.690062,0.0581505,0.360711,0.140187,-0.789815,-1.05164,0.832989,-0.361253,-0.388438,5.68318,5.45079,-2.83723,-3.27241,0.265995,-0.722166,-0.986088,-1.8926,-0.310987,0.416988,-2.73991,0.636884,-0.159022,-1.00463,-0.0254793,-0.902268,-17.3925,-3.34448,2.23851,1.96805,-1.44838,5.6386,-9.77029,-1.27546,-3.49312,-1.73122,-1.30708,0.488838,1.00303,2.0127
-726.235,0.99892,0.0353209,7,127,0,734.224,-0.966815,-0.0216778,-2.01836,0.111174,-0.145515,-0.598284,-0.384142,-0.10991,0.533486,1.09267,-1.02546,-0.788342,4.27436,5.27283,1.13317,-0.132846,-2.56275,1.33484,-1.94899,-1.30952,-3.60998,0.487265,2.38132,0.919607,1.63375,-0.72751,-1.54256,-1.6444,7.0326,4.07697,0.223842,-0.351439,1.55545,-0.857092,-5.57371,1.21568,2.04766,0.134398,-1.40127,-3.31001,-2.05331,0.734715
-725.976,0.997649,0.0353209,6,127,0,733.859,-1.14136,-0.855217,-1.37433,0.196202,0.232026,-0.283283,0.654394,-0.835291,-0.907535,2.34078,0.278644,-0.77426,5.5866,4.89526,-8.63708,-2.12908,-0.159683,1.806,-1.65065,2.70198,2.27616,-0.931992,-1.60165,-0.437424,1.7519,-1.24523,2.29184,-0.738149,19.0017,-1.82265,1.15351,-1.58129,2.25133,-0.709374,7.53866,-0.60442,-1.67681,2.83354,1.35076,3.51728,1.02221,-1.50762
-722.916,0.999683,0.0353209,7,127,0,732.698,-1.12905,-0.530674,-2.29224,0.737512,-0.348642,-0.0737384,0.173761,-0.140439,0.389639,0.197561,-0.0554485,-0.49708,4.4531,5.53605,4.702,2.81639,-0.223225,-2.1725,-0.67531,3.90329,2.08285,-0.160046,0.885358,0.312581,-3.27611,1.88187,1.14712,3.31832,-0.208054,-1.22305,-0.597717,4.06325,-3.38783,1.06719,-1.28895,0.98363,1.68154,-3.23157,0.551047,-1.10004,-1.59844,1.90032
-725.201,0.993865,0.0353209,7,127,0,732.663,-1.21076,-0.962408,-1.71878,0.239457,-0.334753,0.0721083,0.57474,-1.13943,-0.892488,2.22834,-0.527559,-0.795914,5.51289,4.72472,-6.50253,-2.86492,-0.796561,3.01834,-1.04024,2.72719,0.637928,-0.135393,-0.774528,0.654598,-2.15932,2.05672,1.28194,-0.644161,-4.12311,-2.65913,0.340292,-2.00206,-2.40357,1.3784,3.17571,-1.24975,-1.73537,2.23192,-0.851178,0.346559,0.776252,-1.89092
-723.288,0.999816,0.0353209,6,127,0,728.202,-1.09295,-0.443112,-1.6348,0.589213,-0.365799,-0.368682,-0.0565637,-1.90741,-0.426143,1.42661,-0.313534,-0.625152,5.46373,5.47638,0.91281,1.79798,-0.386214,0.412626,1.10481,-1.80354,-2.19766,0.262762,1.42938,-2.1512,0.570625,1.88173,-0.608102,2.31493,-9.75842,0.317099,0.846837,2.21737,-2.15437,-1.55772,-5.0983,-2.7703,-0.712058,0.890836,-0.117197,-1.57969,0.654177,1.88545
-723.97,0.998988,0.0353209,6,63,0,727.933,-1.12449,-0.501532,-1.53826,0.559743,-0.519612,-0.333273,-0.0134544,-1.85216,-0.411748,1.46497,-0.456164,-0.759265,5.45326,5.41948,2.51966,1.19021,-0.737526,0.627386,2.88274,-0.868721,-1.45279,-0.799441,-0.225467,-0.335588,1.78659,1.88652,0.20577,1.5701,-15.2196,-0.0990575,0.877814,0.8927,-3.03757,-1.18038,-4.65694,-2.43903,-0.648473,0.623029,-0.530221,-2.62606,0.602883,1.77118
-726.721,0.995151,0.0353209,6,127,0,733.142,-1.02206,-0.803413,-2.04088,0.694642,-0.470679,-0.359506,0.252694,-0.86211,-0.0540912,1.81511,0.367373,-1.12086,6.13806,4.75241,5.04307,0.503148,0.930235,2.48166,-2.04771,-0.387891,-1.01592,-2.4537,-0.616652,0.680641,-0.9234,2.53132,-0.671303,2.0287,27.0266,0.109411,-0.111851,1.67057,-0.334865,1.11227,2.50101,-0.35762,0.373305,1.28492,1.43587,-5.71914,1.83,-2.88044
-727.825,0.999399,0.0353209,7,127,0,736.394,-1.37617,-0.0607734,-1.41594,1.09484,0.499504,0.565669,1.10704,0.673684,0.785843,0.922767,0.710243,-1.10386,4.4002,6.12027,2.91344,-2.94163,-0.0805681,2.72391,-4.9928,-0.562044,-1.22334,0.174408,0.686281,-0.306012,2.27464,1.34092,1.74452,0.707902,-5.15873,-0.152823,0.278367,-0.148325,-0.0752984,0.886341,0.488224,1.38287,0.98007,-1.08803,1.07723,-6.17817,-1.85743,3.68657
-724.531,0.999872,0.0353209,7,127,0,736.84,-1.4809,-0.147273,-1.87988,0.41021,0.529919,0.175967,0.658995,-0.906644,-0.135287,1.94683,-0.698392,-0.425501,5.42201,4.25574,-0.00488835,3.28703,2.8591,1.54973,-1.4918,-1.12482,2.11003,0.933952,3.19944,0.133049,-1.7269,0.953596,-2.08838,-4.41846,-15.2818,-1.51959,-0.337128,-4.08687,1.91126,-1.87508,0.241505,-1.66479,-1.10785,1.9892,-2.61426,-2.55397,0.553072,-5.04948
-724.737,0.999079,0.0353209,7,127,0,731.462,-1.00985,-0.160787,-2.05838,0.31766,-0.416834,0.0212902,0.117135,-0.798497,0.0195946,0.00522725,-0.167271,-0.810649,5.45403,5.17335,0.926077,-1.55385,0.0403646,-3.17205,-1.78832,-0.967991,-0.617509,1.34315,0.383785,-0.769997,1.94088,0.237989,-0.647242,4.68692,23.7828,2.91646,0.0818205,0.609759,-0.672032,4.38356,2.02885,-0.271828,0.679321,-2.44948,0.594781,-5.4875,0.826838,-0.135672
-731.518,0.99584,0.0353209,6,63,0,738.265,-1.07672,-0.106783,-1.35813,0.0856545,-0.582202,-0.168053,-0.0906131,-2.06068,0.337732,-0.982822,-0.361429,-0.499486,5.05979,4.78104,9.04333,-1.06975,0.789475,0.130317,1.80365,-1.57804,3.37801,-1.56062,0.16039,0.481167,-0.412828,-2.01678,-1.19812,-2.07582,-14.0864,3.34674,1.61794,-1.85584,-4.46358,1.45735,-5.46055,-3.24624,1.798,-6.15573,-0.220224,5.4723,-0.176485,-0.992561
-726.477,1,0.0353209,7,127,0,739.616,-1.06141,-0.171569,-1.51825,0.354621,-0.521295,-0.104383,0.278029,-2.05567,0.465124,0.639422,-1.09154,-0.521579,4.4147,4.70465,-1.03353,-1.45941,-0.842574,1.26512,1.82213,-0.484409,1.59954,1.0967,-0.342203,5.77323,-1.98735,-0.968241,-2.25175,0.158123,14.3318,2.84992,1.22215,1.02512,-3.50519,2.66963,5.87762,-3.1495,2.22786,-1.40537,-2.40061,1.16496,-1.48083,-2.62065
-731.357,0.998043,0.0353209,7,127,0,738.663,-1.31246,-0.532644,-0.466396,0.586764,-0.752552,0.10794,0.371892,-2.20709,-0.208314,1.54259,-0.727065,-0.750375,4.55464,4.30315,-2.92729,-1.85684,1.71471,1.29311,0.605932,1.01929,1.05761,0.589301,-2.20527,2.68496,1.91723,-1.45503,1.11626,-1.72207,-25.3401,-1.51117,2.67954,-0.864102,-5.83978,0.184691,-3.37524,-3.05802,-0.579728,0.281416,-1.54809,0.724908,-1.64425,-3.63003
-728.996,0.999847,0.0353209,6,63,0,738.523,-1.20779,-0.701781,-2.2048,0.638356,1.178,0.181246,0.6071,-1.08119,-0.791009,1.35191,0.419904,-1.57521,5.90511,5.37532,2.33264,0.881034,-2.00518,0.544264,3.6029,-2.60545,0.637039,3.07077,0.403256,-0.589327,1.40612,0.284212,1.25836,3.8235,0.568108,-0.486439,-0.956724,-0.342819,2.48996,0.7205,-0.618005,-0.90232,-0.955002,0.301921,0.714212,-4.78237,1.41927,1.27229
-732.63,0.998282,0.0353209,7,127,0,739.212,-1.49394,-0.89948,-1.45367,0.805224,0.500271,1.26013,1.10553,-1.4397,0.588545,0.301696,0.477999,-1.09621,5.35787,5.78612,-0.929463,2.13789,0.883048,1.74155,-3.13473,-1.52976,0.888227,0.929547,2.18844,0.153312,-0.483843,-2.73187,-1.65374,-0.609053,-29.9842,-3.17445,0.0789452,-2.04307,-1.01265,3.36103,-2.22035,-1.85814,0.443577,-2.26526,0.417333,-5.21365,0.344444,3.21755
-730.108,0.999802,0.0353209,7,127,0,741.043,-1.19534,-0.357812,-1.67217,1.67677,-0.610762,0.867268,1.38351,-0.231407,-0.164937,1.63204,0.87446,-1.48546,5.24381,5.20451,2.16357,-2.28642,0.313713,-2.05455,3.32248,3.46924,0.561454,-2.47266,1.595,-2.58243,-0.26871,2.19144,0.557225,3.1632,25.5948,0.232384,-0.204758,2.14013,-1.60254,3.08289,3.76854,0.164514,-0.163499,0.630095,1.41447,1.91056,0.488632,0.0508891
-723.601,0.998748,0.0353209,5,63,0,732.596,-1.37931,-0.413635,-1.98807,1.00985,0.178615,0.467374,1.15847,0.344955,0.279768,1.1419,0.0902629,-0.851197,4.59867,5.15857,-2.68274,-0.317101,0.112346,2.02926,-3.59078,1.92794,1.52388,-0.645388,-0.842195,0.672107,1.85731,-4.77754,1.04833,0.597098,2.53119,-1.59419,-0.427745,0.305037,-1.4009,1.32943,5.33355,1.11291,0.202029,-0.933841,0.0126186,-1.07521,-1.14324,0.268809
-730.714,0.997304,0.0353209,6,63,0,735.209,-1.27193,-0.301648,-2.64059,1.62296,0.741449,0.0706806,0.92685,1.01838,0.82546,-0.405942,-0.0649875,-1.37276,4.57505,5.63311,-1.15116,0.582901,-0.600931,1.33885,1.83634,-1.91658,-2.2047,0.632044,0.841792,-2.29852,-0.420561,-1.38506,0.455817,1.64526,-1.37626,-0.0877557,-1.44593,1.73749,1.29388,-0.245378,0.0459941,1.76425,1.07248,-2.32932,-0.0395469,-2.46638,-1.2647,2.27786
-728.49,0.998408,0.0353209,6,127,0,736.766,-1.31773,0.0475314,-2.15882,1.26031,-0.57181,-0.582531,0.93246,-0.0441625,0.442018,1.11066,1.19628,-1.11869,5.23339,5.52466,-3.87291,-0.235777,1.88787,-2.32875,-1.34991,0.276449,-1.53081,-2.08813,-1.39202,2.43758,-0.16897,2.02214,1.15305,-2.95508,-15.8932,0.681799,-0.717428,1.08392,-3.45761,-3.8385,0.647037,0.381697,0.548672,-0.613033,2.15345,-1.43753,0.179046,2.1945
-728.936,0.998747,0.0353209,7,127,0,734.488,-1.10316,0.0103529,-2.11162,1.42736,-0.610094,-0.544464,0.593613,-0.122304,0.588373,1.32759,1.24199,-1.33194,5.28741,5.21166,8.53935,-0.617215,0.290667,0.754142,0.0866094,0.678169,-3.67077,-0.438257,0.508195,0.93214,-0.249704,-1.19006,0.234432,-3.41751,22.5881,1.71092,-0.519479,2.63148,-1.27996,-0.647099,1.9375,0.494737,1.07254,0.284079,2.36976,-0.874672,0.543442,0.142169
-727.378,0.999632,0.0353209,7,127,0,734.434,-1.08274,-1.35198,-1.95445,0.584729,-0.522937,-0.37598,0.540638,0.578653,0.110518,0.815059,-1.17296,-0.93885,4.13452,4.79546,3.56061,1.07996,-0.645361,2.87947,-2.57316,-1.69552,3.75819,1.0426,1.3176,-0.0142723,2.44723,0.0010388,-0.575446,-0.267122,8.88034,-2.7272,0.0327013,0.908628,-1.75054,-0.295806,4.78509,2.09256,0.570717,-0.760094,-1.70842,0.733606,-2.47883,-1.86063
-724.012,0.998972,0.0353209,7,127,0,734.257,-1.22077,0.24699,-1.73807,0.157403,0.183591,-0.321269,0.451751,-0.839044,-0.133568,1.02999,0.295894,-0.00743381,4.91823,5.51606,-10.8726,-2.13615,-0.358178,1.60927,-1.03857,-0.911313,0.00849676,-3.261,-1.28162,0.723125,1.92702,-1.46094,2.58063,1.02418,18.068,9.39002,0.130676,-4.48558,3.88983,-11.2924,19.8615,-2.28843,-0.869496,0.965342,3.17818,13.3462,-0.170108,1.66899
-730.521,0.98615,0.0353209,6,127,0,735.546,-0.912594,-1.31357,-2.9312,0.959331,-0.408053,-0.151167,-0.0578708,-0.523024,-1.19463,1.52756,-1.5979,-0.829676,4.07652,4.89436,-4.69815,-3.74796,-0.537184,-0.0809409,-1.81051,-0.300117,-1.28614,0.48021,-0.453145,0.200618,-1.94806,1.64323,0.0290226,-1.69307,28.4724,-1.96679,-1.29569,5.72221,0.533039,4.30061,2.12103,0.457329,-1.68471,1.31579,-2.37587,-0.121315,-2.21442,-1.79386
-727.988,0.999943,0.0353209,7,127,0,733.606,-1.05183,-0.993911,-2.91665,0.957648,-0.345013,-0.199082,0.143105,-0.894923,-1.20693,1.55991,-1.49782,-0.983169,3.99123,4.89156,10.7377,-2.97632,-0.347757,0.845024,-0.534472,0.959185,-1.69635,1.57304,-0.303783,0.0696226,-1.0007,0.514937,-0.068822,-0.315615,6.62254,-1.14861,-1.45452,2.84848,-0.518543,1.28879,0.125475,-0.508802,-1.75985,0.778541,-2.17348,-3.04984,-3.09239,-1.29582
-732.716,0.995804,0.0353209,7,127,0,740.459,-0.879906,-1.31816,-2.9762,1.36034,-0.354764,-0.603406,-0.252777,-1.20504,-0.864256,1.68008,-1.62938,-1.0155,4.23708,4.80664,-2.54934,2.56529,-0.0769798,-1.77185,0.285883,3.92902,4.13963,1.21513,-1.87557,-0.246318,0.276677,-0.314277,-1.90994,0.390242,32.0823,-0.959667,-1.30153,6.55622,1.3775,1.35968,0.739406,-0.699562,-0.777434,1.45378,-1.97232,-1.58178,-1.63817,-2.52012
-727.253,0.99959,0.0353209,6,127,0,739.321,-1.35066,-0.320864,-2.52188,0.922057,0.395914,-0.58505,0.652759,0.41967,-1.02807,1.6695,-0.860103,-0.876057,5.21134,4.5477,2.6497,3.43111,1.50263,-2.24656,1.94264,2.15321,4.68927,2.03015,0.825179,-0.437097,2.566,2.23253,2.42254,0.76334,-21.1453,-0.702156,-1.2146,0.29852,0.494634,-5.22731,-1.02707,1.33439,-2.06875,0.347322,-1.73396,-2.67643,0.0944139,-2.37402
