# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1883340189
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-738.803,0.985427,0.024642,7,127,0,747.985,-0.848995,-0.315132,-0.336824,0.245814,1.23947,-0.945982,1.78648,-0.29482,-0.654176,-0.235407,0.400618,0.55714,0.756192,0.499129,-1.14404,-0.763752,0.598064,0.0525773,-1.61403,0.325001,-2.59112,-2.9785,4.90026,4.71874,0.387962,-0.506454,-0.381214,0.612454,-0.375351,0.142306,0.397355,0.57283,0.257958,0.198487,-0.316534,-0.483976,-1.83474,-0.395851,1.69416,-0.970445,1.1803,1.14357,-1.11606,-0.191813,1.78081,0.532282,-0.97225,0.795084,-17.0777,-0.42555,-0.244246,-0.645905,2.32012,-3.54642,-0.230036,-6.95897,-16.7809,-0.73234,0.400618,0.55714,0.756192,0.499129,-1.14404,-0.763752,0.598064,0.0525773,-1.75355,12.7105,-0.776684,0.141477,-0.577138,-1.10546
-738.378,0.999709,0.0247907,7,127,0,752.117,-1.05557,-0.349985,-0.528231,-0.000196333,1.27431,-0.455369,1.87755,-0.271176,-0.17364,0.14994,0.424114,0.611181,0.522119,0.812109,-0.39027,-0.75132,0.842489,0.183894,-1.71371,0.0471398,-2.28877,-3.55272,4.87919,4.46296,0.934589,0.0950806,0.697463,0.930027,0.248456,-1.98509,-0.144532,-0.530964,-0.997261,-1.45227,-0.0290446,-0.116778,0.940634,-1.05053,-2.85194,-0.149232,-0.791854,-0.462288,0.258671,1.00126,-1.14573,2.05803,0.0168631,0.466504,-7.77919,-0.390676,-0.518884,-0.890121,2.45019,-1.23776,0.638962,-17.3792,9.83434,-0.117666,0.424114,0.611181,0.522119,0.812109,-0.39027,-0.75132,0.842489,0.183894,-2.36941,2.94558,-0.222926,-0.594666,-0.542939,-3.54772
-743.892,0.999913,0.0257347,7,127,0,755.378,-1.00743,-0.0310228,-0.539034,-1.44053,-1.83692,0.0107613,0.158141,-0.363631,0.132308,1.36715,-0.497791,-0.392874,-0.0276314,-0.630768,-0.710899,1.07666,-0.743009,0.156667,-5.23468,-1.75035,-2.29935,-0.667105,5.89458,4.52396,0.723215,0.0637433,-1.21049,-0.653468,1.32397,-0.869769,-1.70293,-0.783706,1.93189,0.572607,0.00436341,-0.532153,-0.965689,-0.526667,1.93576,-0.33102,-0.399272,-0.616244,-1.33741,0.0377637,-1.34803,-0.417489,0.588156,-0.671695,4.11344,-0.00856455,-0.477806,-1.55207,-1.66949,-1.04668,4.71347,-4.29881,3.79606,2.05971,-0.497791,-0.392874,-0.0276314,-0.630768,-0.710899,1.07666,-0.743009,0.156667,-1.09566,-0.205797,-0.966276,2.45126,1.42246,-3.53642
-743.039,0.98502,0.0267101,7,127,0,752.391,-1.59333,-0.387064,-0.42881,1.61173,1.0886,-0.355301,0.800728,0.0770935,-0.395115,0.958363,0.659114,1.18136,-0.131685,0.331361,0.713585,-1.43775,0.757387,0.82446,-1.22824,-2.72911,-1.24828,-1.4116,4.27676,4.61773,-0.120065,-0.121745,0.1809,0.732073,0.311262,0.519741,-2.64029,1.62287,-0.420812,0.982646,0.0205327,0.826777,-0.205155,-0.591656,-0.249832,-0.0593264,-0.246931,1.25861,-1.32559,-0.907891,-0.552058,-0.540499,0.481672,0.890325,17.7809,-0.0428429,1.11396,9.309,5.06087,-1.53271,3.85493,2.71931,-0.0283019,-0.263461,0.659114,1.18136,-0.131685,0.331361,0.713585,-1.43775,0.757387,0.82446,3.76905,-1.11469,9.54,2.38158,-1.78795,-3.27645
-747.811,0.994255,0.0268177,7,127,0,758.112,-1.20737,-0.12356,-0.141477,-0.568181,-0.991999,0.734172,0.217033,-0.888365,0.250622,1.19193,-0.334661,-1.00761,-0.866807,0.431718,-0.208415,0.0554522,-0.0761238,-2.12873,-3.60916,-3.62161,-3.6754,-3.01046,6.0553,4.79509,-0.992504,-0.391048,0.103874,2.21091,1.15115,-0.342462,0.76288,-1.11397,0.48144,1.25317,0.581225,0.692159,-0.916586,0.806571,0.761204,-1.84617,0.932315,-0.739097,-0.513242,-0.39488,0.42565,-0.561086,-0.0354545,0.931817,-16.2874,-0.0731256,0.0291092,-0.960717,-0.954385,0.651695,-0.470405,-1.51352,0.269279,0.765618,-0.334661,-1.00761,-0.866807,0.431718,-0.208415,0.0554522,-0.0761238,-2.12873,-1.13879,-0.474168,-0.735494,-1.52561,1.58789,-0.997723
-742.689,0.993626,0.027466,7,127,0,764.352,-1.59437,0.684612,0.0449091,1.37132,0.888967,0.538739,1.06727,0.661133,0.283117,0.620267,1.21828,-0.0394662,0.075883,0.0548311,1.49372,-1.12051,0.548125,-1.2826,-1.3121,-2.4837,-1.40619,-3.65284,4.37307,5.01983,1.57693,-0.360311,0.272235,-1.23897,-1.4336,1.10748,-1.66486,-1.5288,0.367199,0.888672,-1.20215,-1.1801,-1.08746,0.480674,-1.23227,0.803617,-0.451759,-1.70411,-2.8467,-1.54393,-2.41765,0.13785,1.50811,-1.27942,25.4144,2.07358,2.04724,8.39288,3.36154,3.53871,-0.489621,2.28285,1.36525,0.432731,1.21828,-0.0394662,0.075883,0.0548311,1.49372,-1.12051,0.548125,-1.2826,3.09164,0.231971,7.83722,-0.452657,-1.41421,-0.950544
-739.211,0.991322,0.0280793,7,127,0,751.052,-1.01236,-1.27279,-0.683396,-0.531184,-0.870275,-0.340922,0.702271,-0.328277,-0.829508,0.707851,-0.884201,-2.28179,-0.939923,0.807029,0.299061,1.22274,0.0180863,1.12017,-1.47781,-1.69005,-1.36505,-2.35524,5.50155,5.09046,0.0576237,0.085403,-0.490295,-1.2445,-1.47518,-0.277252,-2.5146,-0.235461,-0.771875,-0.182976,-1.12488,0.300983,0.0312493,-0.147588,-1.53758,0.987714,-0.553724,1.1626,-0.515964,1.45534,-0.438382,1.12961,1.54587,-0.0495386,-27.4725,-1.93054,-0.756626,-7.71371,-1.63537,-1.34717,-2.69305,-5.43011,-1.93797,-0.187689,-0.884201,-2.28179,-0.939923,0.807029,0.299061,1.22274,0.0180863,1.12017,-2.08205,0.843604,3.45091,-0.16228,0.629374,0.828725
-737.19,0.978686,0.0285526,7,127,0,749.451,-1.48831,-0.293755,0.1646,-0.267303,0.0976532,0.242169,0.622597,0.622947,-0.363063,-0.142335,0.833749,2.51156,1.03714,-0.34286,-0.221922,-1.20817,-0.251533,-1.3288,-0.442885,-0.890164,-1.39909,-3.6001,4.98717,5.04257,1.66623,0.961206,1.31716,1.34565,0.555509,1.74644,-0.47082,1.90305,-0.631314,-0.630868,0.298807,-0.451829,-0.194836,-1.69322,-0.305156,-0.225699,0.790491,0.547409,-0.419749,0.922662,0.514522,0.945023,0.595919,-1.5721,-6.28196,-2.15648,3.81717,-2.41085,0.0651397,2.65034,-5.55397,1.41017,-3.10152,-0.39722,0.833749,2.51156,1.03714,-0.34286,-0.221922,-1.20817,-0.251533,-1.3288,-3.05026,0.823086,0.322481,-0.791615,-0.274285,0.0555354
-736.3,0.976401,0.0282502,7,255,0,752.417,-1.89629,0.538438,-0.118551,0.593423,0.235272,0.347894,0.786406,-0.150683,0.147882,0.809754,-0.802056,0.0987164,1.5547,-1.0548,0.620549,-1.60376,-0.0217595,-0.110993,-1.11212,-1.96741,-0.130988,-1.51052,5.45884,5.18563,0.12853,-1.42187,-0.631623,-1.27226,-1.09391,-1.04094,-1.93188,0.374423,0.584099,2.17846,-0.739965,-2.54315,-1.23928,0.47724,0.146116,1.41775,0.25618,1.35286,0.4524,-0.0232242,-1.43567,-1.32788,-0.306809,0.331908,-12.9134,1.46251,-0.0438143,-8.62891,0.275309,-0.750923,-2.00073,-3.47178,0.0296044,-0.941897,-0.802056,0.0987164,1.5547,-1.0548,0.620549,-1.60376,-0.0217595,-0.110993,-4.28274,-0.384127,-5.30338,-0.947236,0.633394,0.818479
-736.451,0.949102,0.0278145,7,127,0,745.653,-0.347558,-0.565226,-1.17434,-1.65182,-0.884285,-0.781422,-0.326431,-0.261679,0.0588714,1.6714,0.43282,1.34335,0.0279511,0.543254,-0.36674,0.461411,0.468557,1.21237,-0.468983,-4.38842,-1.76112,-0.858232,4.71062,4.57228,-1.18152,-0.868843,0.44419,-1.33876,0.595668,-1.18794,-1.17777,-1.21149,-0.764586,-0.537075,0.68359,-0.727826,-1.72463,0.910971,-0.514204,1.55309,-0.191996,-0.436567,-0.295199,-0.269354,-0.121781,-0.448065,0.814128,-0.163844,4.83995,3.55827,0.0132429,-2.29334,-0.134727,-1.64276,-3.02161,0.946787,2.40776,2.6519,0.43282,1.34335,0.0279511,0.543254,-0.36674,0.461411,0.468557,1.21237,-4.50089,-0.969359,-1.02088,3.41016,-0.813428,-3.21477
-740.933,0.989423,0.0258499,7,127,0,749.14,-1.12319,-1.00634,-0.584315,0.217666,-1.01331,-0.721297,0.313333,0.908284,-0.266314,1.18887,-0.381837,-0.210935,-0.0415912,0.0273188,1.17414,1.84186,1.03675,-0.00616314,-1.15584,-5.36929,-1.00559,-3.00178,5.7281,5.66052,-0.130739,1.74116,-0.102538,0.430311,0.0914641,0.725203,1.85967,-0.597743,0.21025,-0.885864,-0.51933,-1.41367,-0.0369825,-0.54878,0.613086,-0.0961221,-0.267203,-1.23836,-0.833717,-0.00406662,0.935036,-1.28844,0.278192,-0.350528,-9.03576,-1.28796,1.24692,-0.669056,-2.25696,-2.44791,-2.77825,1.03315,-0.387614,0.768676,-0.381837,-0.210935,-0.0415912,0.0273188,1.17414,1.84186,1.03675,-0.00616314,-0.847405,-1.05302,-0.126944,-1.0342,1.10995,2.52739
-743.996,0.99573,0.0261667,7,127,0,751.385,-1.19635,-1.51626,-0.375669,0.257645,-1.7598,0.00731306,0.714888,0.659779,-1.10459,1.14137,-0.191753,-0.0691317,0.354032,-0.529171,1.08766,0.978402,1.32518,0.0273016,-1.31365,-4.87352,-0.854915,-3.52912,6.05738,5.22982,-0.793564,0.327356,0.0888017,0.178324,0.13098,-1.07407,-1.00954,0.688485,1.27833,0.332264,-0.41797,-0.290973,-0.657648,0.916267,0.472149,1.9289,-0.178688,-0.0563743,0.773872,-1.19501,0.00296881,0.688224,-0.179369,1.24571,3.13257,-2.26174,1.64529,2.59734,-4.52345,2.76874,0.36749,0.794775,-1.10259,0.903841,-0.191753,-0.0691317,0.354032,-0.529171,1.08766,0.978402,1.32518,0.0273016,2.33857,-1.07437,1.80668,-0.914743,1.65345,0.795441
-741.833,0.99636,0.0268315,7,127,0,751.326,-1.1141,-0.385746,-0.83281,0.0317281,0.837459,-0.553413,0.856198,-0.588731,0.714409,0.772844,-0.0777935,0.0736872,-1.03364,-0.516631,-1.13076,1.11455,-0.895951,0.773079,-1.5364,-3.27062,-0.814774,-4.79742,4.56135,5.1545,0.0892216,-1.42004,0.663735,-0.14008,-0.671273,0.552536,-0.754334,0.586538,-0.946618,1.05999,-0.192708,-0.0682237,0.341304,-0.535523,1.07372,0.992108,1.31413,0.0368176,-1.73871,-1.72139,0.806211,-0.0356221,1.02673,-0.900002,10.5508,0.122727,-0.0579574,2.57364,4.80299,-0.596834,0.87081,-0.504996,1.15124,0.703896,-0.0777935,0.0736872,-1.03364,-0.516631,-1.13076,1.11455,-0.895951,0.773079,-1.66725,-0.682292,2.86029,-1.00042,-1.12653,0.190123
-743.687,0.998113,0.0275378,7,127,0,754.382,-0.989267,-1.74847,-0.356936,-0.525983,0.492692,-0.571026,1.2481,0.287432,-1.27251,1.61919,0.0854843,0.526294,1.5449,0.160059,-0.636195,-0.290831,0.011408,1.46659,-2.40215,-1.11655,-1.3767,-2.30633,5.76704,4.65702,-0.133691,1.42395,0.67624,-0.205105,-1.1681,0.0558462,-0.20214,1.27815,-1.18538,1.12063,-0.0493292,0.292389,-0.48995,-0.492509,-1.47705,1.08454,-0.961793,1.42717,0.398531,0.622163,0.988403,-2.15678,0.15938,0.228383,15.5925,-1.60652,0.654449,1.8039,2.00236,0.0943796,2.73655,8.64033,-3.44363,1.05807,0.0854843,0.526294,1.5449,0.160059,-0.636195,-0.290831,0.011408,1.46659,-3.07066,4.04376,-0.130683,0.56955,1.28313,-2.92239
-740.505,0.999517,0.0283534,7,127,0,753.039,-0.830055,-0.370178,-1.14709,-0.108631,-1.45624,-0.849304,-0.310196,-0.2648,0.420404,1.44575,-0.673113,1.46855,-0.220117,-0.731392,-0.289781,-0.980031,-0.223372,-0.801802,-1.05779,-1.87824,-2.91198,-0.838798,5.59198,5.60037,-0.701497,-1.38502,-1.79266,0.685026,2.14314,-0.0237197,-1.03459,-1.02087,1.29896,0.8251,0.170527,0.34626,1.58443,0.252984,-0.604783,-0.17022,0.0394983,1.57844,0.615221,1.32166,0.446969,-0.332714,1.1635,-0.706297,-4.20794,2.06428,1.17405,1.19477,-2.80087,-6.97244,-7.00935,-2.44498,7.03622,1.78516,-0.673113,1.46855,-0.220117,-0.731392,-0.289781,-0.980031,-0.223372,-0.801802,-0.821417,0.235416,-1.0348,7.98804,0.91777,2.35655
-748.727,0.999232,0.0292646,7,127,0,762.859,-0.145039,-2.014,-1.17665,-2.19025,-0.524303,-1.61882,-0.928952,-1.00833,-1.62936,0.830358,0.0875075,-0.759132,-0.268059,0.981985,-0.551745,0.963821,1.76033,0.696557,-0.5813,-3.8542,-4.46719,-1.3306,5.597,4.95142,0.444251,0.70658,-0.241297,1.85838,-0.932029,0.779403,-0.587668,0.98807,0.874999,1.0742,-0.841008,2.18046,-0.0945729,-1.45327,-0.00355654,-1.73321,-1.33212,-1.36206,0.539417,1.3805,1.00041,0.488114,0.563077,1.16969,-2.30956,-4.17329,4.69522,-2.47982,6.78679,-7.06366,-7.2454,0.3597,-3.31547,0.322444,0.0875075,-0.759132,-0.268059,0.981985,-0.551745,0.963821,1.76033,0.696557,7.23679,-1.02106,-0.869171,1.37827,0.931618,-0.387612
-745.56,0.999716,0.0301733,7,127,0,759.085,-1.09284,-0.210378,-2.24699,-0.507254,-0.909984,0.350614,0.439121,-0.762633,0.738681,-0.168821,1.24596,-1.15955,0.816696,-0.41456,1.15885,0.484787,-0.846882,1.11641,-1.81481,-3.98001,-4.00588,-2.60129,4.47565,5.11192,0.0769196,1.77818,1.06026,1.91135,-0.250097,0.961689,1.26747,0.875299,2.3424,0.260006,-0.0853471,0.757046,0.269439,-0.98259,0.553683,-0.962876,-1.76159,-0.694552,0.711669,0.638184,1.02492,-1.1163,-0.0528262,-0.734594,-3.09449,0.336114,-2.7715,-0.204135,-0.902428,2.28491,-1.68205,-0.971555,0.960821,-0.876156,1.24596,-1.15955,0.816696,-0.41456,1.15885,0.484787,-0.846882,1.11641,-0.457901,-0.728496,-0.933438,-0.513681,-1.57668,0.289747
-739.717,0.999166,0.0311268,7,127,0,756.496,-1.41932,-0.115544,0.348915,0.27526,0.322509,0.88606,1.02865,-0.681417,-0.553235,0.223801,0.322549,1.24058,0.103191,0.66593,0.202197,0.315552,1.02684,-1.40734,-0.285829,-0.67167,-1.17653,-4.95743,5.76887,5.22174,0.812786,0.301522,-0.927079,-0.0660281,0.842149,-2.11438,2.88361,-1.07605,1.88886,0.293174,-1.90348,0.469774,-1.15625,-0.0199414,-1.68777,-0.901185,0.241061,-0.272411,-0.434684,-0.561737,-2.01896,0.0323341,-0.0757726,-0.27268,2.04188,-4.36253,-0.083751,-0.704889,-1.90608,13.9531,-0.403157,-5.15374,5.69915,0.157347,0.322549,1.24058,0.103191,0.66593,0.202197,0.315552,1.02684,-1.40734,7.3602,-0.889772,1.07798,-0.940604,1.23049,0.808929
-739.899,0.973044,0.0320602,7,127,0,749.505,-1.12845,-0.720441,-1.23292,-0.74416,-1.16432,-0.100903,1.11484,0.351474,-0.744206,-0.394777,-0.474459,-1.20662,-0.623705,-1.34579,-1.22445,-1.10494,-0.876762,1.00547,-1.18852,-1.75311,-1.84717,-2.22585,5.17761,5.51196,-0.427934,1.11647,-0.380442,0.348467,0.139442,0.838497,1.94027,0.0340029,-1.06636,-1.49398,-0.116607,0.438361,-0.714261,-0.76609,-1.40291,-1.03326,0.537798,-1.0185,-0.295478,1.07347,0.533715,-0.175582,-1.4114,0.668245,-16.5652,-1.23968,-3.54011,-3.66128,-3.11794,0.43643,1.78911,-2.16819,-2.03272,-1.57929,-0.474459,-1.20662,-0.623705,-1.34579,-1.22445,-1.10494,-0.876762,1.00547,4.04315,-1.67395,1.76663,1.51026,0.0653739,2.29787
-738.468,0.981791,0.0313132,7,127,0,749.341,-1.29406,0.225801,-0.1478,0.846642,0.574525,0.406087,1.25717,-0.139168,-0.571464,2.625,0.382559,-0.100468,1.06811,0.630438,1.54865,0.699789,-0.00887528,-2.01801,-0.780336,-0.353479,-2.18256,-2.22534,5.00506,4.99788,-0.424197,-0.515497,0.601923,1.8129,0.343253,-2.20656,0.421498,-1.32504,0.764395,0.282334,-0.314823,-1.51908,-0.0355403,-1.19732,-0.436731,-0.861102,-1.06089,-0.140906,0.444959,-1.14324,-0.848495,-1.04965,-0.136313,-0.895914,25.4769,1.1532,-0.0342691,5.26785,3.16634,4.53969,7.06634,17.5718,1.20393,2.12003,0.382559,-0.100468,1.06811,0.630438,1.54865,0.699789,-0.00887528,-2.01801,8.63434,-3.69856,1.5971,0.450079,0.0592289,-1.02271
-739.66,0.999299,0.0311286,7,127,0,750.914,-1.07129,-0.97131,-1.66181,-0.921159,0.113758,-0.21044,0.0419524,0.482348,0.255229,1.13618,-1.75996,-0.468891,-0.0876988,0.48377,-1.79844,-0.635031,-1.07213,1.38412,-1.19554,-0.656088,-1.45135,-0.63627,5.84607,4.71843,0.820046,-1.36393,-0.315895,0.675951,-1.30008,0.518137,-1.06257,-0.308387,-1.40393,-1.93553,0.0827555,0.231782,-1.08299,-0.785035,-1.11518,-0.552279,0.301113,1.71437,-0.725344,-0.657111,-0.582064,0.514513,-0.932105,-1.28834,24.0182,-0.0577859,-1.2944,3.1243,4.27977,2.81327,2.35827,18.438,8.00836,0.360147,-1.75996,-0.468891,-0.0876988,0.48377,-1.79844,-0.635031,-1.07213,1.38412,-3.70465,4.6927,-3.76396,4.8292,1.43158,-2.82862
-739.675,0.981451,0.032044,7,127,0,751.318,-1.16223,0.0880917,0.0582853,0.776998,-0.577679,-0.154184,0.569965,-0.105168,-0.618833,1.5117,1.27931,1.80194,-0.116781,-0.592039,-1.59958,-0.570782,0.336676,-1.74786,-1.34728,-1.39371,-1.51794,-1.93584,4.44106,5.17887,-0.424615,0.401529,-0.534295,-1.23699,2.09,0.576097,-0.0973793,-1.32102,-0.669285,0.414688,1.54431,0.127902,0.111986,-0.377844,2.14218,0.757562,1.02666,-1.07058,-0.37305,0.340133,-1.52493,-0.768179,-0.391016,-0.900673,23.8465,1.34142,3.72467,7.03349,-0.213133,2.30449,1.09695,5.61506,1.49548,0.947571,1.27931,1.80194,-0.116781,-0.592039,-1.59958,-0.570782,0.336676,-1.74786,-0.88994,-2.29201,3.07888,-0.892082,-1.26187,-0.0230138
-734.224,0.991666,0.0318237,7,127,0,748.77,-0.756392,-0.917238,-1.29902,-0.735132,-0.687461,-0.559329,-0.181549,0.163882,-0.0294721,-0.158909,-1.20365,-0.723783,-0.520911,-0.061178,1.34216,0.287729,-0.729289,-0.532819,-0.483461,0.01693,-1.22483,-2.78534,5.77484,5.59688,-0.375159,0.0566815,-2.04579,0.0782043,-0.946454,1.81314,1.75362,1.91972,-0.799252,-0.00786793,0.851918,1.65041,-0.370219,-0.680871,-1.14069,-0.495679,0.0329408,-2.1734,-0.576219,1.19394,-0.109872,0.740049,-0.682328,-0.263304,-18.0044,-1.66381,-7.03489,-5.75931,-0.599558,1.5214,-6.61584,-15.2914,-2.45946,-0.811784,-1.20365,-0.723783,-0.520911,-0.061178,1.34216,0.287729,-0.729289,-0.532819,7.27785,-2.45822,3.31526,-0.730003,1.1485,2.51027
-735.274,0.989846,0.0322481,7,127,0,741.742,-1.2282,0.236753,0.180983,-0.0701592,0.360937,0.000175144,0.555665,-0.0592217,-0.687621,0.842033,1.04527,0.715306,0.19005,-0.302684,-1.12955,0.626279,0.956751,0.671746,-0.116897,-0.93888,-1.74144,-4.20832,4.32113,5.29786,-0.237418,-0.821674,-1.47353,-0.77827,0.264834,-0.0383684,-0.754753,0.37336,0.471446,0.512241,-0.602797,-0.233993,-0.649331,-0.557548,0.725485,1.44155,0.113715,0.0427172,-1.15768,-0.213944,0.745219,-0.735811,0.410921,-1.31971,17.4498,3.70787,8.51659,3.20921,6.87719,-2.1387,1.18739,6.46924,0.274698,0.729098,1.04527,0.715306,0.19005,-0.302684,-1.12955,0.626279,0.956751,0.671746,4.3703,-1.60423,-0.584874,-1.05081,-1.70616,0.708876
-736.164,0.965043,0.0325532,7,127,0,743.207,-1.21975,-0.0244078,-0.35976,-0.0491683,-0.108763,-0.332484,0.793709,0.197576,0.0111081,-0.835799,-0.0894707,-0.666711,-0.337066,0.923351,-0.97395,-0.863806,-1.28319,-0.527246,-1.32267,-0.349721,-0.184979,-1.8248,5.55383,5.09149,-0.561598,-0.288086,-1.23129,-0.715591,-1.24149,-0.0339513,-0.400948,-0.85344,-0.0521234,-0.0128599,-1.0413,-0.65827,-0.160548,0.22102,1.22132,-0.551214,-0.845344,-0.627053,0.422156,0.575658,-0.18103,1.21792,1.38595,0.884766,11.7926,0.871559,1.42088,5.6946,2.50716,-0.703683,6.54328,6.98085,3.94137,-2.41191,-0.0894707,-0.666711,-0.337066,0.923351,-0.97395,-0.863806,-1.28319,-0.527246,-3.09007,0.851405,3.6908,2.67022,0.934314,-0.12095
-734.495,0.970582,0.0312959,7,127,0,743.3,-1.41084,-0.0350001,0.0453657,0.430158,0.0928514,0.156712,0.507309,-0.464366,-0.878137,-0.616664,0.464596,-0.066697,-0.0705526,0.857984,-0.669302,-0.191903,-0.661422,-1.96005,0.467846,-0.546413,-0.605124,-3.29985,4.90906,4.69988,-0.84751,-0.846149,-1.04479,0.404039,-0.883903,0.479053,0.0177443,0.450283,0.702176,-0.87362,-0.503334,-0.812022,-0.379856,0.487006,-0.70998,-0.964225,-1.11895,0.946214,-1.89909,0.31185,0.529462,1.68544,0.768628,-0.399861,9.62158,-5.06413,-1.97186,13.5411,-3.22329,1.6319,20.4994,5.09888,0.101227,-0.942391,0.464596,-0.066697,-0.0705526,0.857984,-0.669302,-0.191903,-0.661422,-1.96005,13.7489,-3.81106,1.95758,-0.589773,-0.277513,-2.30671
-738.294,0.944235,0.0304216,7,127,0,750.291,-0.614796,-0.466555,-0.838851,-0.181828,-0.752185,-0.380852,-0.103921,-0.167512,-0.313359,1.76945,-1.59536,-0.0549664,3.07672,1.02945,-0.405393,-0.505126,0.312684,-1.6501,-0.545876,-0.332947,0.0302437,-2.231,4.40149,5.39504,0.279674,1.50582,1.5363,1.53625,0.392303,0.0386981,0.724327,-0.40547,0.234202,-1.83643,1.27575,-0.0476693,-1.54587,0.459432,-0.5481,0.0283633,-0.881918,-1.38429,-0.132109,-0.547518,1.24261,-1.73806,-0.533221,-0.512945,-19.559,0.247175,-2.46825,-15.5115,-4.59027,-1.68438,-9.67189,-13.3553,-1.49709,0.980518,-1.59536,-0.0549664,3.07672,1.02945,-0.405393,-0.505126,0.312684,-1.6501,2.82237,2.07478,4.7838,-1.8637,-2.08571,1.81217
-741.954,0.996347,0.0281016,7,127,0,751.186,-0.987243,-0.10175,-0.599675,-0.693013,-0.209681,-0.329775,0.290853,-0.381687,-0.070525,0.0802123,1.85333,-0.718375,-2.97772,-0.776226,0.318494,1.25388,-0.115664,1.9747,-0.506929,-2.64341,-2.45333,-0.888372,6.17211,5.41184,1.10471,-0.594219,1.06819,-0.837484,-0.392903,0.0564776,0.0297309,0.0108817,0.0738192,-1.83726,0.396634,-2.06784,0.822372,0.860851,-0.304881,1.90066,0.581072,0.564008,-0.191464,-0.406479,0.335132,-0.692068,0.301012,0.641681,-10.7503,1.62599,-2.55087,-1.60123,0.237964,-3.81896,0.532069,-3.4873,-0.822962,-3.56026,1.85333,-0.718375,-2.97772,-0.776226,0.318494,1.25388,-0.115664,1.9747,-0.769169,-0.513871,-0.0878073,2.2387,1.77175,1.73445
-740.548,0.958568,0.0287259,7,127,0,759.198,-0.559572,-1.94848,-1.97088,-0.505249,-0.108748,-0.651626,-0.159102,-0.316798,-0.0280338,1.48341,-0.576186,1.91925,0.310265,-0.225276,0.268377,-0.155115,1.73953,0.183516,-1.61932,-1.65278,-0.741641,-1.12993,4.01978,4.69241,-0.143308,-0.501271,1.02615,-1.73774,-1.8457,1.02215,0.725945,-0.133416,-0.316318,0.116584,1.77191,-0.324905,-2.97826,-0.841701,0.382906,1.24888,0.252963,2.05813,-0.963367,-1.25558,2.4235,0.634724,-0.237508,-0.421834,20.5655,-1.64218,-0.913938,6.66033,3.31769,1.34834,2.80353,3.37176,4.67914,1.28617,-0.576186,1.91925,0.310265,-0.225276,0.268377,-0.155115,1.73953,0.183516,-5.26317,-1.34214,-4.63166,-1.61468,-2.63577,-2.98837
-733.751,0.964814,0.0272976,7,127,0,755.531,-1.08738,-0.50438,-1.08298,0.0267137,-0.218387,-0.607707,0.326963,0.244765,0.22607,2.12681,0.306085,1.60492,0.312169,-0.222178,0.25684,-0.913185,0.623096,0.192754,-0.676347,-1.23217,-0.341952,-1.3788,3.98811,5.43669,-0.55487,-2.8683,-2.35031,-1.81302,1.05062,-1.91652,-0.90993,-1.70073,0.0604095,-0.839039,-1.61329,1.05459,0.0837243,-0.0681628,0.0941181,1.20416,2.32433,0.036171,-1.69766,-0.943827,-0.156229,0.603478,-0.95084,-1.16429,0.719746,0.518652,-3.0894,3.08059,2.55977,-6.17496,3.45784,-0.0925561,2.01571,1.4471,0.306085,1.60492,0.312169,-0.222178,0.25684,-0.913185,0.623096,0.192754,1.21429,-0.616179,1.61236,-0.032951,-3.20908,1.64949
