# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1220920576
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,index.1
-719.88,0.995897,0.0496404,6,63,0,727.043,-1.09242,0.319606,1.01124,-0.745267,0.144331,-0.685374,-0.285026,0.508894,-0.170981,0.681308,4.9528,4.67369,0.992986,0.990749,0.125,0.294284,0.400483,0.167957,0.270106,0.173737,0.216428,0.321758,0.229894,8
-720.013,0.999701,0.0496404,6,63,0,723.321,-0.976509,-0.464865,1.65465,-0.484531,-0.55079,-0.930081,-0.430031,-0.332355,-0.668423,0.520546,5.43313,5.27612,0.99565,0.994914,0.125,0.228202,0.471235,0.226404,0.22042,0.188367,0.231411,0.240578,0.210078,8
-719.513,0.998283,0.0496404,6,127,0,724.673,-1.42468,0.643348,1.43555,-0.0251638,-1.04307,0.0907265,0.344602,0.891897,0.525652,0.690316,4.61979,5.23169,0.990241,0.994684,0.125,0.27278,0.393244,0.191228,0.104825,0.203908,0.233833,0.308107,0.256963,8
-720.733,0.997459,0.0496404,7,127,0,723.308,-0.702173,-0.54007,0.980818,-1.31056,-0.844457,-1.1093,-0.664367,-0.775221,-0.697557,0.752467,4.86517,4.76441,0.992348,0.991544,0.125,0.24814,0.508964,0.155996,0.207905,0.176989,0.231104,0.216615,0.226696,8
-723.756,0.99589,0.0496404,6,95,0,728.402,-0.966356,-0.142572,1.17617,-0.399814,-0.287214,-0.687,-0.5436,0.864579,-0.970173,0.485373,4.60186,6.12851,0.990067,0.997825,0.125,0.262008,0.4024,0.238592,0.248662,0.214197,0.226146,0.366627,0.191971,8
-719.54,0.997698,0.0496404,6,127,0,729.045,-1.20364,-0.0173035,0.971235,-0.342798,0.0851665,-0.317324,0.0272485,0.251962,-0.472336,0.899389,4.34023,5.6556,0.987134,0.996514,0.125,0.228077,0.418212,0.180651,0.244708,0.184067,0.235209,0.273483,0.164043,8
-720.001,0.986714,0.0496404,6,127,0,725.162,-0.804868,-0.210743,0.599316,-1.23118,-1.25019,-1.03032,-0.479508,-0.222343,-0.169158,0.678494,5.33108,4.55849,0.995184,0.989631,0.125,0.279316,0.401736,0.162436,0.160688,0.18184,0.244122,0.277735,0.285031,8
-720.718,0.999626,0.0496404,6,127,0,724.287,-0.963184,-0.326994,1.08075,-0.40015,0.0700942,-0.521118,-0.247045,0.205158,-0.803536,0.83833,5.37914,5.89223,0.995409,0.997247,0.125,0.224904,0.485713,0.214394,0.288143,0.197808,0.236803,0.311912,0.162899,8
-722.463,0.989543,0.0496404,6,63,0,730.652,-0.867217,-0.0582859,1.48078,-0.984019,-1.34037,-0.651304,-0.469283,-0.154443,-0.20507,0.74432,3.92538,4.65173,0.980647,0.990545,0.125,0.286877,0.55847,0.168032,0.134136,0.205544,0.228551,0.272461,0.265056,8
-722.065,0.997088,0.0496404,5,31,0,725.927,-0.973875,-0.23184,1.21339,-0.755923,-1.82964,-0.929201,-0.350651,-0.00908438,-0.392349,0.534782,3.6816,4.75488,0.975436,0.991464,0.125,0.250141,0.419463,0.20131,0.124299,0.186822,0.238414,0.273143,0.234388,8
-724.175,0.992319,0.0496404,6,63,0,731.163,-0.901942,-0.186149,0.921211,-1.24722,-0.447491,-0.756866,-0.654725,-0.496693,-1.01154,0.581022,7.08581,5.44029,0.999164,0.995681,0.125,0.266961,0.409339,0.164296,0.238314,0.207231,0.21715,0.233164,0.183971,8
-721.251,0.999905,0.0496404,6,63,0,727.175,-1.08778,-0.410128,1.17806,-0.428712,-0.698988,-0.88819,-0.307863,0.539159,-0.190102,0.744127,5.38806,4.23849,0.99545,0.985776,0.125,0.198935,0.447409,0.196741,0.166879,0.148211,0.21134,0.334796,0.226315,8
-723.716,0.99474,0.0496404,6,63,0,727.828,-0.930222,0.191944,1.60694,-1.57058,-0.501045,-0.605907,-0.507104,-0.145104,-1.20777,0.473986,4.12687,5.74219,0.984123,0.996803,0.125,0.301694,0.45796,0.157805,0.237269,0.228392,0.23675,0.269138,0.182025,8
-720.494,0.996153,0.0496404,6,63,0,728.658,-0.975937,0.14342,0.958737,-1.37734,-0.84017,-0.586771,-0.341977,0.0582415,-0.881559,0.504637,5.61466,5.22851,0.996369,0.994667,0.125,0.288319,0.379393,0.158292,0.197829,0.218908,0.240761,0.27958,0.194535,8
-724.3,0.99658,0.0496404,6,63,0,727.412,-1.29171,1.03668,2.36679,0.228343,-0.431903,-0.619368,0.00515278,0.308477,1.02766,0.357004,4.62029,4.93414,0.990246,0.992855,0.125,0.284631,0.390133,0.229668,0.190634,0.180521,0.215875,0.234769,0.283976,8
-723.15,0.999936,0.0496404,6,63,0,728.239,-1.1537,0.709164,1.41323,-1.2024,0.308053,-1.05088,-0.0712368,1.1493,0.370837,0.39975,5.34759,4.87554,0.995263,0.992427,0.125,0.295209,0.356918,0.163233,0.262975,0.171676,0.23466,0.333083,0.267869,8
-722.792,0.999637,0.0496404,6,63,0,727.304,-1.17668,-0.607354,1.96569,-0.668131,-0.801548,-0.027788,0.0316597,-0.137919,-0.88889,0.396098,4.83714,4.91673,0.992133,0.99273,0.125,0.195092,0.401774,0.191339,0.183296,0.233672,0.237915,0.225952,0.178173,8
-719.966,0.999856,0.0496404,6,63,0,724.043,-1.1951,0.418715,1.98445,-0.806596,-0.696749,-0.75776,-0.0949717,0.887596,0.363817,0.526035,5.17122,4.87656,0.994354,0.992435,0.125,0.273916,0.462269,0.165288,0.173415,0.168863,0.223557,0.325591,0.268211,8
-725.179,0.993601,0.0496404,6,63,0,730.548,-1.13887,0.801082,1.71599,-0.457457,-1.03387,-0.980414,-0.0969637,0.0759651,1.48437,0.439209,4.84843,4.90853,0.99222,0.992671,0.125,0.312807,0.404875,0.207545,0.168968,0.172291,0.23479,0.24871,0.38062,8
-723.633,0.996502,0.0496404,6,63,0,729.497,-1.1118,-0.101716,1.55171,-0.717826,-0.654892,-1.6752,-0.182792,0.567079,0.254597,0.255292,5.09705,4.71174,0.993922,0.991091,0.125,0.242731,0.32835,0.214999,0.217723,0.176614,0.238947,0.275474,0.25984,8
-726.644,0.999271,0.0496404,6,63,0,731.22,-1.14868,0.679417,1.57411,-0.062862,0.666724,-0.520407,-0.0835483,-0.095337,-0.704498,0.68906,6.56982,5.57375,0.9986,0.996218,0.125,0.336146,0.484001,0.232903,0.334197,0.181344,0.230366,0.228929,0.163267,8
-723.255,0.999195,0.0496404,6,63,0,732.228,-1.24271,0.345935,1.32358,-1.04324,-0.382276,-0.674991,0.137064,0.386128,0.0993319,0.473139,7.0001,4.79584,0.999089,0.991804,0.125,0.253689,0.350585,0.149783,0.194102,0.17335,0.235438,0.257307,0.23224,8
-726.107,0.998976,0.0496404,6,63,0,729.294,-0.979951,-0.37548,1.49411,-0.177793,-2.04163,-0.67773,-0.503082,-0.0295308,-0.622065,0.351681,3.56973,5.23987,0.972608,0.994727,0.125,0.247498,0.388291,0.260672,0.154733,0.228236,0.239235,0.270846,0.231703,8
-724.918,0.995378,0.0496404,6,63,0,731.634,-0.915838,0.0855161,1.2166,-0.579432,-1.98618,-0.883018,-0.220062,-0.247179,-0.491406,0.414547,3.93223,5.49284,0.980777,0.995901,0.125,0.293097,0.398552,0.239388,0.149414,0.217229,0.267555,0.265358,0.246095,8
-722.764,0.999262,0.0496404,6,63,0,730.307,-1.0851,0.394874,2.04545,-0.845788,-2.29461,-0.23959,-0.445644,0.359638,-0.40635,0.469986,4.93276,5.12936,0.992845,0.994114,0.125,0.28915,0.469097,0.185034,0.103073,0.231884,0.215084,0.285758,0.218218,8
-721.329,0.997802,0.0496404,6,63,0,728.689,-0.880374,-0.41823,1.04187,-0.715724,-0.0285092,-1.21869,-0.452598,0.353662,-0.189745,0.633249,5.28307,5.95482,0.994949,0.997413,0.125,0.241364,0.44507,0.208564,0.289374,0.160824,0.237401,0.341545,0.268837,8
-719.858,0.998212,0.0496404,6,127,0,727.235,-0.970608,-0.30049,0.634362,-0.799395,-0.0700452,-0.408562,-0.268653,0.00104516,-0.475729,0.852649,5.74668,5.78649,0.996817,0.996941,0.125,0.226738,0.394193,0.16081,0.26302,0.21099,0.231533,0.274937,0.201614,8
-726.406,0.990585,0.0496404,4,15,0,730.276,-0.900053,-0.40357,0.53919,-0.438373,0.605266,-0.674752,-0.155348,0.0597681,-0.819759,1.14098,5.93644,5.78673,0.997366,0.996941,0.125,0.204156,0.429265,0.19778,0.447826,0.158433,0.254017,0.303252,0.137599,8
-725.669,0.999652,0.0496404,5,31,0,730.927,-0.890847,-0.598686,0.597314,-0.339303,0.552108,-0.615212,-0.183775,-0.0657374,-0.641563,1.12121,5.80956,5.70305,0.99701,0.996675,0.125,0.173346,0.444941,0.219039,0.432461,0.170707,0.250322,0.275968,0.166564,8
-732.343,0.971801,0.0496404,6,63,0,734.527,-0.957496,0.821767,2.79531,-2.07969,-3.38183,-1.34259,-0.422343,-0.0271794,0.0643737,0.301153,4.52748,4.70174,0.989308,0.991002,0.125,0.329595,0.471112,0.170258,0.121752,0.203945,0.25262,0.275742,0.281282,8
-728.497,0.999565,0.0496404,6,63,0,738.402,-0.856784,-1.26849,0.944665,-1.4451,-1.58099,-0.12107,-0.592938,-0.796314,0.0756935,0.31738,5.04147,5.18002,0.993577,0.994404,0.125,0.221081,0.36425,0.21158,0.204475,0.290036,0.260192,0.247961,0.303062,8
-725.45,1,0.0496404,6,63,0,734.007,-1.05728,-1.03522,2.28978,0.194565,-0.404073,-1.12036,-0.382141,0.51177,0.925822,0.323959,5.23057,5.26039,0.994678,0.994834,0.125,0.198986,0.421777,0.270075,0.233585,0.194626,0.234859,0.290804,0.319222,8
-727.274,0.996455,0.0496404,6,63,0,734.018,-1.20434,0.147662,2.08886,-0.208806,1.1827,0.0418744,0.273106,1.12451,0.662502,0.298231,6.6153,5.40381,0.998662,0.995521,0.125,0.238612,0.358615,0.219837,0.299092,0.232927,0.245475,0.295467,0.267614,8
-721.856,0.999975,0.0496404,6,63,0,730.772,-1.21831,0.050011,1.87776,-0.0497447,-0.565,-0.492959,0.129442,0.0379029,0.414382,0.709192,5.44993,5.80432,0.995722,0.996995,0.125,0.234541,0.528314,0.222079,0.165342,0.172514,0.244805,0.233003,0.284055,8
-719.593,0.999727,0.0496404,6,127,0,725.091,-1.41424,0.598544,1.30864,-0.418445,-0.761675,0.106615,0.215769,1.0251,0.207468,0.788482,5.28559,5.03974,0.994961,0.993566,0.125,0.280436,0.405548,0.148783,0.117657,0.20913,0.223721,0.352979,0.222587,8
-721.689,0.998619,0.0496404,7,159,0,723.92,-1.08543,-0.351118,2.55397,-0.492997,-0.0372067,-1.07617,-0.258939,0.0539554,-0.588159,0.410568,5.03665,5.08129,0.993546,0.993826,0.125,0.226254,0.490789,0.216219,0.249608,0.178394,0.232948,0.256684,0.209671,8
-721.232,0.997303,0.0496404,6,63,0,725.297,-1.0767,0.0657268,1.84338,-1.14344,-1.05559,-0.673915,-0.0898809,0.471412,0.0111341,0.326537,5.16528,5.41942,0.994321,0.99559,0.125,0.258221,0.383489,0.189991,0.194444,0.214712,0.248609,0.284395,0.254822,8
-725.828,0.985868,0.0496404,5,63,0,728.418,-0.985721,0.12941,1.71556,-1.22058,-1.30802,-0.524134,0.162867,0.635501,0.294496,0.401691,5.2939,5.5233,0.995003,0.996023,0.125,0.282167,0.42639,0.18603,0.18077,0.232141,0.284897,0.325097,0.295791,8
-730.356,0.999383,0.0496404,6,63,0,732.119,-1.38717,0.374851,1.52108,0.499613,0.464817,-0.559525,0.356331,0.574415,-0.776161,0.195343,4.96169,4.66574,0.993048,0.990675,0.125,0.211827,0.251611,0.215924,0.214776,0.182952,0.211223,0.218408,0.176711,8
-735.363,0.999748,0.0496404,6,63,0,738.359,-1.08888,-0.7362,2.45429,1.04619,0.0715122,-0.625979,0.578576,0.800966,-0.650846,0.170029,4.15841,4.16399,0.984608,0.984693,0.125,0.228984,0.338143,0.286795,0.254126,0.232309,0.270812,0.278343,0.231556,8
-728.895,0.999711,0.0496404,6,63,0,739.081,-1.37718,-0.942854,2.80243,-0.00896598,-0.691008,-0.402191,0.281818,1.42084,-0.318652,0.253744,4.29972,4.75352,0.986609,0.991452,0.125,0.165699,0.339375,0.201097,0.174723,0.185543,0.213212,0.265681,0.188768,8
-724.996,0.999755,0.0496404,6,63,0,732.971,-1.08139,-0.671258,2.39366,-0.310291,-1.0027,-0.905893,-0.288403,1.20157,0.923697,0.343297,4.79393,5.7074,0.991788,0.99669,0.125,0.21218,0.435448,0.233632,0.193782,0.199027,0.23498,0.338743,0.317715,8
-723.869,0.99935,0.0496404,6,63,0,730.643,-1.22701,0.172039,2.85999,-0.530473,-1.03433,-0.938708,-0.08917,0.205711,0.238509,0.344185,6.16367,4.54135,0.9979,0.989453,0.125,0.237253,0.439634,0.196298,0.170369,0.175071,0.221369,0.239357,0.241418,8
-721.226,0.997298,0.0496404,6,127,0,729.987,-0.629511,-0.576912,-0.00263775,-1.05609,-0.329169,-1.14366,-0.592948,-0.0442748,-0.791179,0.801993,5.15817,5.10767,0.994281,0.993986,0.125,0.251206,0.347142,0.185959,0.290388,0.17556,0.248795,0.339613,0.220281,8
-725.057,0.99328,0.0496404,4,15,0,726.491,-0.666325,-0.474196,-0.313415,-0.840727,-0.178102,-0.963778,-0.709127,0.159213,-0.615475,0.784389,5.28463,5.08637,0.994957,0.993858,0.125,0.261482,0.286557,0.209858,0.308738,0.194301,0.227487,0.367853,0.240654,8
-721.857,0.978954,0.0496404,5,31,0,735.421,-0.782539,-0.709767,0.957172,-0.973868,-0.870781,-0.314681,-0.840923,-0.0931266,-0.77019,0.539614,5.01064,4.93821,0.993378,0.992884,0.125,0.237662,0.433881,0.212813,0.222281,0.278413,0.225078,0.303055,0.231806,8
-721.901,0.999658,0.0496404,6,63,0,724.951,-1.04199,-0.0807009,1.35179,-0.858482,0.0605702,-1.4762,-0.127724,0.02308,0.0911449,0.649983,5.02772,5.07087,0.993489,0.993762,0.125,0.250783,0.459254,0.167984,0.268427,0.119047,0.245084,0.263669,0.272348,8
-722.555,0.999998,0.0496404,6,63,0,725.572,-0.932345,-0.343204,1.56886,-1.75355,-1.31768,-0.624759,-0.843309,0.31095,-0.547914,0.34001,5.71184,5.12226,0.996704,0.994073,0.125,0.25941,0.401573,0.178203,0.20095,0.241446,0.228099,0.30436,0.246263,8
-722.658,0.998588,0.0496404,6,63,0,728.929,-0.890545,-0.321625,0.877694,-0.40194,0.385569,-1.22848,-0.643788,-0.159998,-0.784374,0.60658,5.64019,5.50731,0.99646,0.995959,0.125,0.252441,0.411407,0.243359,0.341489,0.163048,0.217371,0.271387,0.203213,8
-722.568,0.998072,0.0496404,6,63,0,727.621,-1.07574,-0.294903,1.36229,-1.53657,-0.156205,-0.639643,-0.358345,0.343627,-0.704805,0.515467,4.71051,5.90201,0.99108,0.997274,0.125,0.226576,0.407691,0.133798,0.239349,0.196953,0.220896,0.289337,0.191694,8
-722.371,0.999886,0.0496404,6,63,0,726.582,-0.848532,-0.526777,0.730021,-0.523706,-1.67734,-1.32765,-0.543522,-0.496255,-0.350125,0.717887,5.37009,4.3512,0.995368,0.987273,0.125,0.22676,0.419589,0.227147,0.113783,0.141652,0.224659,0.230625,0.249762,8
-720.867,0.99822,0.0496404,5,31,0,726.688,-0.748464,-0.453902,0.917603,-0.599165,-1.48335,-1.08362,-0.724942,-0.602142,-0.456138,0.687755,5.38993,4.52782,0.995458,0.989311,0.125,0.257188,0.470689,0.238569,0.145711,0.183363,0.223212,0.238197,0.256894,8
-722.018,0.990999,0.0496404,6,63,0,727.57,-1.05129,-0.647672,0.963769,-1.14695,-2.07042,-0.841227,-0.409849,0.353882,-0.206352,0.493216,4.7,5.05146,0.990987,0.993641,0.125,0.202501,0.359866,0.165621,0.111803,0.187521,0.222106,0.293851,0.239929,8
-724.939,0.998229,0.0496404,6,63,0,731.1,-1.07455,0.354509,1.54905,-0.0245498,-0.114803,-0.596732,-0.0339763,0.171325,-0.584385,0.792738,3.60401,4.66079,0.973507,0.99063,0.125,0.311413,0.538284,0.250863,0.237658,0.175432,0.249461,0.281155,0.176853,8
-722.185,0.993869,0.0496404,6,63,0,732.828,-1.33345,0.540852,1.68264,0.336153,-1.01686,-0.422869,0.0658989,0.281722,0.0784094,0.729926,6.06703,5.55446,0.997687,0.996145,0.125,0.281169,0.473711,0.251979,0.111483,0.162177,0.216641,0.244564,0.218195,8
-722.291,0.998885,0.0496404,6,63,0,727.477,-1.35439,0.0162286,1.29405,-0.67507,-0.615309,0.00814734,0.0552113,0.721723,0.259806,0.978971,4.58532,5.82261,0.989902,0.997049,0.125,0.207757,0.478126,0.11761,0.123818,0.206457,0.214108,0.343476,0.249731,8
-723.452,0.999968,0.0496404,6,127,0,729.644,-1.56255,0.534201,1.46032,0.82062,0.119143,-0.149152,0.606748,0.979228,-0.0496498,0.657185,4.83124,5.45029,0.992087,0.995723,0.125,0.229439,0.353691,0.264394,0.184786,0.159685,0.237976,0.285158,0.168656,8
-720.062,0.999967,0.0496404,6,63,0,726.423,-1.36149,0.57215,1.84003,-0.68051,-0.316105,0.0932396,0.240987,0.489862,-0.340019,0.623806,5.48896,5.38074,0.995885,0.995417,0.125,0.268041,0.446784,0.143564,0.173836,0.213605,0.229495,0.258091,0.171704,8
-723.829,0.998736,0.0496404,5,47,0,728.998,-1.10974,0.791536,2.37071,-0.789073,-1.49817,-0.545561,-0.0405911,0.683837,-1.05049,0.309673,5.49658,4.78601,0.995916,0.991723,0.125,0.296375,0.40719,0.205202,0.171692,0.217774,0.245583,0.289467,0.192314,8
-725.778,0.99894,0.0496404,6,95,0,729.248,-1.15169,0.717804,1.12847,-0.39058,-1.6566,-1.12816,-0.341794,0.713098,-1.06349,0.373248,6.29162,4.56906,0.998152,0.989739,0.125,0.292396,0.325086,0.21459,0.14554,0.171821,0.217675,0.292033,0.175283,8
-724.536,0.999646,0.0496404,6,63,0,733.528,-1.30053,-0.41226,1.33609,-0.375366,-0.67905,0.0731919,0.00112458,0.114482,0.593069,0.747819,3.92186,5.10572,0.98058,0.993975,0.125,0.166752,0.425222,0.170621,0.14084,0.22343,0.214218,0.228833,0.297963,8
-722.153,0.99988,0.0496404,6,63,0,729.893,-1.38971,0.995888,1.82154,-0.27743,-1.04777,-0.580928,0.15853,1.12806,0.232812,0.53902,5.99911,4.97188,0.997525,0.993118,0.125,0.298825,0.399426,0.176645,0.124066,0.154095,0.21345,0.313963,0.220249,8
-724.51,0.999098,0.0496404,6,63,0,727.804,-1.27734,0.43669,2.6879,0.0923066,-1.11214,-0.214982,0.5074,1.78945,-0.00395566,0.278821,5.00303,5.33733,0.993327,0.995214,0.125,0.239472,0.371008,0.222423,0.169746,0.207958,0.243081,0.314664,0.217816,8
-726.125,0.99768,0.0496404,6,63,0,729.257,-1.3201,0.436897,1.9546,0.43522,-1.33919,-0.410623,0.703461,1.29542,-0.562059,0.274854,4.5382,5.48139,0.989421,0.995854,0.125,0.231472,0.313702,0.23139,0.156015,0.192638,0.244761,0.276069,0.186247,8
-725.789,0.999329,0.0496404,6,63,0,730.974,-1.31051,-0.366034,1.97369,0.275505,-1.05075,-0.104606,-0.068339,1.74996,-0.550841,0.427184,5.62879,5.16081,0.99642,0.994296,0.125,0.187418,0.385236,0.232755,0.146869,0.205022,0.207559,0.362864,0.175691,8
-727.605,0.999933,0.0496404,6,63,0,731.521,-1.32181,1.30475,2.1406,-1.13062,-0.375626,-0.419166,0.670399,-0.522651,0.483238,0.397369,4.62628,4.75838,0.990304,0.991493,0.125,0.309311,0.384332,0.145407,0.18678,0.184166,0.258187,0.178067,0.2442,8
-724.084,0.998675,0.0496404,6,63,0,731.092,-1.20049,1.1366,2.67066,0.250395,-0.542908,-0.332259,0.305061,0.778135,0.017545,0.324472,5.32372,5.33893,0.995149,0.995222,0.125,0.303286,0.417283,0.246151,0.201547,0.212771,0.249457,0.279285,0.232401,8
-724.618,0.999532,0.0496404,6,63,0,728.481,-1.39536,-0.0436507,1.41091,-0.687739,-1.56333,-0.0784264,0.622457,0.988661,-0.161172,0.451215,5.09416,4.49118,0.993905,0.988917,0.125,0.195437,0.31892,0.153725,0.109023,0.192982,0.247033,0.279033,0.187234,8
-729.762,0.991361,0.0496404,6,63,0,735.187,-1.16046,1.06552,2.88517,-1.42664,0.670773,0.0351073,-1.0453,0.503131,-0.665714,0.241239,4.88891,5.31105,0.992527,0.995088,0.125,0.288349,0.385933,0.181737,0.269208,0.240126,0.19582,0.261327,0.210643,8
-723.929,0.99985,0.0496404,6,63,0,732.975,-1.0584,0.361416,1.99944,-1.39241,-0.801578,-0.0952109,-0.0523727,0.90168,-0.997026,0.316517,4.74151,5.07931,0.99135,0.993814,0.125,0.280091,0.395189,0.182556,0.212133,0.251893,0.254457,0.315829,0.201978,8
-722.542,0.999247,0.0496404,6,63,0,727.132,-1.11902,0.800605,2.04003,-0.294613,0.0692507,-0.389351,-0.200422,0.265057,-0.787491,0.322847,4.93205,5.11808,0.99284,0.994048,0.125,0.297224,0.386889,0.22897,0.250365,0.223615,0.234382,0.262416,0.202093,8
-720.283,0.999943,0.0496404,6,63,0,724.358,-1.19924,0.0694615,1.81217,-0.57427,-0.0451943,-0.675806,0.133962,0.313501,0.370338,0.673073,4.45516,5.36245,0.988515,0.995332,0.125,0.240035,0.505121,0.169981,0.226241,0.160555,0.248044,0.271262,0.27889,8
-722.308,0.99956,0.0496404,6,63,0,724.411,-1.22085,0.724045,2.03306,0.162815,-1.12801,-0.124684,0.0507624,0.596399,-0.360946,0.400397,6.08427,5.02275,0.997727,0.993457,0.125,0.282733,0.399675,0.239456,0.158091,0.219125,0.231381,0.272484,0.203368,8
-722.273,0.996697,0.0496404,6,63,0,729.286,-1.38882,-0.416321,1.64055,-0.546501,-0.506682,-0.0863864,0.111179,0.682064,0.467664,0.681611,4.49826,4.8707,0.988994,0.99239,0.125,0.15808,0.432759,0.146625,0.150054,0.190356,0.211979,0.284161,0.255393,8
-724.258,0.995106,0.0496404,6,127,0,727.684,-1.21133,-0.468593,1.53065,-0.739317,-0.434623,0.0122858,0.389386,0.191352,0.105176,0.666553,4.37774,4.88011,0.987602,0.992461,0.125,0.178921,0.452376,0.153927,0.182271,0.230916,0.278525,0.25279,0.242095,8
-727.534,1,0.0496404,6,63,0,731.79,-0.803923,0.385598,1.12011,-0.777459,-2.3286,-1.72633,-0.942356,0.44147,0.24506,0.39929,4.93449,4.67526,0.992857,0.990763,0.125,0.342999,0.411765,0.24706,0.150114,0.183438,0.235017,0.348044,0.330467,8
-728.989,0.999497,0.0496404,6,63,0,738.401,-1.1869,-0.530735,1.95505,-0.928798,-1.38554,-0.135033,0.445908,-0.132652,-0.367454,0.482487,3.36047,5.14976,0.966446,0.994233,0.125,0.191085,0.439394,0.163141,0.135239,0.222344,0.27453,0.222543,0.203559,8
-722.638,0.998258,0.0496404,5,31,0,732.497,-1.22511,0.551258,2.02596,-0.52766,-0.894137,-0.649246,-0.36821,1.11309,0.134924,0.389464,5.0299,5.50098,0.993503,0.995934,0.125,0.266899,0.392678,0.193003,0.17174,0.185735,0.20286,0.311825,0.236392,8
-725.299,0.997238,0.0496404,6,63,0,731.008,-1.31313,0.501415,1.76046,-0.0779652,-0.278066,-0.971003,0.264271,0.00214368,-0.68887,0.353511,6.18176,5.49979,0.997937,0.995929,0.125,0.243078,0.333857,0.207396,0.196008,0.160247,0.227987,0.21209,0.174127,8
-730.148,0.998617,0.0496404,6,63,0,734.383,-1.07796,-0.24232,1.42958,-0.0181853,-0.38753,-1.63925,0.567048,-0.012936,-0.747865,0.23683,6.42514,5.58704,0.998382,0.996268,0.125,0.243175,0.323136,0.253076,0.236901,0.187523,0.28016,0.253312,0.221822,8
-727.336,0.999712,0.0496404,6,63,0,736.308,-1.15113,0.272654,2.52542,-2.19776,-0.126064,-0.924766,0.104753,1.39115,-0.0914268,0.395428,5.597,5.83419,0.996305,0.997083,0.125,0.26051,0.461946,0.1171,0.231301,0.179932,0.247925,0.354107,0.233745,8
-726.806,0.998989,0.0496404,6,127,0,734.122,-1.16319,0.140886,2.40162,-2.32585,-0.213842,-1.15045,0.126878,1.2379,-0.0252032,0.372173,5.76509,5.66974,0.996875,0.996563,0.125,0.247729,0.43306,0.116211,0.223952,0.169192,0.246759,0.331263,0.23639,8
-726.876,0.990364,0.0496404,6,127,0,734.156,-0.966815,-0.62313,1.75194,-1.99981,-0.673021,-1.54256,-0.587722,0.810648,0.909209,0.229839,5.64117,5.401,0.996464,0.995508,0.125,0.247864,0.362588,0.193653,0.245733,0.210593,0.249385,0.314213,0.319115,8
-727.453,0.998958,0.0496404,6,63,0,734.899,-0.892192,0.0758521,1.37542,-2.20832,0.643446,-0.769914,-0.687489,0.111519,-1.73755,0.398222,5.66842,4.58078,0.996559,0.989857,0.125,0.296925,0.414724,0.145345,0.346161,0.231691,0.237585,0.299898,0.170212,8
-722.798,0.998626,0.0496404,6,63,0,730.667,-1.28846,-0.151979,2.53218,-0.0700083,-1.0699,-0.979888,0.139319,0.871804,0.599748,0.431798,5.14693,5.57688,0.994216,0.99623,0.125,0.205204,0.451388,0.211037,0.147992,0.15296,0.226479,0.286588,0.263184,8
-720.015,0.999416,0.0496404,6,63,0,725.604,-1.17353,0.152773,1.12639,-0.813219,-0.300339,-0.137212,0.0162263,0.224712,-0.60469,0.870004,4.83088,4.47397,0.992084,0.988727,0.125,0.261031,0.451759,0.13227,0.192348,0.215362,0.238774,0.273283,0.154516,8
-721.878,0.996821,0.0496404,6,63,0,725.405,-1.1228,-0.279224,1.42078,-0.750568,0.010633,-0.337388,-0.261403,0.340835,0.00308001,0.587439,3.9624,4.41699,0.981338,0.988073,0.125,0.216391,0.42845,0.173115,0.246651,0.210653,0.218171,0.284433,0.245828,8
-721.314,0.994171,0.0496404,6,63,0,725.208,-1.35325,0.108303,0.98184,-0.13883,-0.786174,-0.0418668,0.313719,0.517713,0.131386,1.13081,6.36461,5.76364,0.998282,0.99687,0.125,0.226046,0.439554,0.180904,0.0960194,0.197723,0.269239,0.316953,0.230645,8
-725.458,0.990108,0.0496404,6,127,0,731.792,-1.18613,-0.0676481,0.762679,-0.152395,-0.608327,0.132334,-0.0841702,-0.0139326,0.44063,0.974181,6.00922,6.3148,0.99755,0.998194,0.125,0.222348,0.390992,0.208401,0.144457,0.257842,0.219578,0.231528,0.319324,8
-725.965,0.999286,0.0496404,6,63,0,732.207,-1.09954,0.350828,2.29843,-0.997885,-1.03038,-1.33042,-0.000127026,0.87066,-1.12213,0.256569,6.3207,5.76296,0.998205,0.996868,0.125,0.267072,0.375233,0.204962,0.203607,0.191408,0.24982,0.293975,0.199816,8
