# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1883340189
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,index.1,index.2,index.3,index.4
-738.923,0.998616,0.0242755,8,255,0,748.315,-0.363344,-0.922347,-0.533065,-0.948935,-0.596806,-0.495772,0.344964,-0.339652,-0.367007,2.37394,1.94415,-0.0287105,-2.45424,0.748067,-0.689252,1.20394,-0.792001,0.943069,0.30866,1.75526,0.123766,0.151974,5.32631,4.48053,0.995162,0.988799,0.00168979,0.211711,0.232372,0.21035,0.228895,0.234423,0.283916,0.242904,0.234251,0,0,0,0,0.231009,0.238784,0.241047,0.260441,0,0,0.22236,0.24513,0.226472,0.225747,0.306211,0,6,8,6,9
-732.386,0.999342,0.0252576,7,127,0,747.53,0.0285392,-0.825542,-1.15529,-1.37501,-1.00154,-0.915935,-0.492646,-0.0802377,-0.43918,0.00327478,-1.82033,-1.04549,0.420802,0.31154,-0.427657,1.03237,-0.43753,-0.577007,0.869989,0.978577,0.169363,0.247852,5.70269,4.78504,0.996674,0.991715,0.00168979,0.234022,0.186816,0.159633,0.207861,0.22031,0.289415,0.249607,0.190304,0,0,0,0,0.215662,0.22638,0.228888,0.241572,0,0,0.203118,0.220363,0.238137,0.222614,0.241852,0,6,8,6,9
-732.674,0.999019,0.0263087,7,255,0,741.463,-0.00928343,-0.737386,-0.936846,-0.807235,-0.649843,-0.561498,-0.308721,-0.549108,-0.659654,0.824064,-0.00288145,1.19347,2.08492,-0.0489471,-0.42799,-0.212045,-0.404367,-0.586298,0.845167,0.612558,0.00790376,0.680728,5.18264,5.13785,0.994418,0.994164,0.00168979,0.227457,0.199727,0.217451,0.240445,0.254051,0.295662,0.249658,0.237509,0,0,0,0,0.244302,0.244526,0.244652,0.245011,0,0,0.216443,0.246845,0.217868,0.205389,0.413339,0,6,8,6,9
-733.953,0.998124,0.0273599,7,255,0,741.683,0.0885841,-0.984935,-1.0198,-1.22336,-0.707328,-0.856322,-0.601713,0.202914,-0.0635525,0.365346,0.972147,1.37521,-0.828712,0.520042,0.0728716,0.59837,-0.569186,-0.825748,1.62528,0.70212,0.0212582,0.217439,4.76725,4.45562,0.991568,0.98852,0.00168979,0.180223,0.172023,0.129946,0.256352,0.21309,0.29029,0.231951,0.200834,0,0,0,0,0.217873,0.219712,0.21918,0.22009,0,0,0.19665,0.205393,0.234856,0.224791,0.24114,0,6,8,6,9
-731.763,0.997558,0.0283677,7,127,0,741.543,-0.385692,-0.584116,-1.0409,-0.735014,-0.726181,-0.899518,-0.358007,0.0261743,-0.352565,0.0606637,0.572315,0.792082,0.106913,-0.246406,-0.0847028,0.738357,1.07344,0.590837,0.85935,0.507924,0.0969637,0.210911,4.11993,4.79621,0.984014,0.991807,0.00168979,0.252219,0.185666,0.228614,0.229952,0.204698,0.290483,0.248966,0.21503,0,0,0,0,0.234285,0.234437,0.231464,0.240838,0,0,0.21306,0.232653,0.247288,0.232856,0.248631,0,6,8,6,9
-735.075,0.993353,0.0293506,7,127,0,747.779,-1.0028,-0.902839,-1.10624,-0.468631,-0.754043,-0.685978,0.632586,0.124322,0.100931,0.217848,-1.5407,-1.00504,0.404638,0.475516,1.62742,-1.65224,-0.0933225,-0.360516,0.336016,0.848012,0.27086,0.060205,4.88277,5.32237,0.992481,0.995143,0.00168979,0.213432,0.202216,0.238865,0.22192,0.225882,0.312135,0.24214,0.238562,0,0,0,0,0.236296,0.222752,0.225931,0.293645,0,0,0.232016,0.246282,0.240715,0.240461,0.241733,0,6,8,6,9
-738.093,0.999029,0.0300309,7,255,0,747.811,-1.45963,-0.554826,-1.02196,-0.394143,-0.997933,-0.62922,-0.281832,0.204567,0.22828,-0.10868,-0.754588,-1.01127,-1.04551,-0.236811,0.150808,-1.67032,0.539532,-0.974124,0.627879,3.69126,0.165562,0.365944,4.9522,5.46752,0.992982,0.995796,0.00168979,0.2424,0.192784,0.261344,0.195135,0.233952,0.275137,0.226721,0.242296,0,0,0,0,0.23717,0.219707,0.23026,0.240521,0,0,0.200703,0.221742,0.253751,0.255386,0.232798,0,6,8,6,9
-739.061,0.999999,0.0311461,8,511,0,748.429,-1.22301,0.114062,0.104051,0.244615,0.676105,0.36216,1.38877,-1.16698,-1.67442,1.60525,0.761962,1.10231,1.04087,-1.27514,-0.064573,1.80676,-1.36777,0.332789,0.448958,0.207511,0.0996086,0.0735631,5.0442,5.3324,0.993595,0.995191,0.00168979,0.197567,0.196857,0.207004,0.240524,0.215781,0.303499,0.241639,0.223077,0,0,0,0,0.228926,0.236511,0.230975,0.249411,0,0,0.23795,0.251763,0.218351,0.212108,0.254742,0,6,8,6,9
-739.868,0.996686,0.0323576,7,127,0,751.996,-1.06583,-0.192453,-0.559894,-0.587499,-0.680318,-0.0228397,0.96241,-0.923071,-0.037274,-1.12659,-0.242255,-0.509648,-0.323955,1.75954,0.669074,-1.30254,1.08964,-0.318745,0.439453,0.19207,0.12857,0.0237472,4.65099,4.82828,0.990538,0.992063,0.00168979,0.21688,0.190761,0.188899,0.18274,0.229776,0.314814,0.216416,0.246165,0,0,0,0,0.220689,0.218675,0.233225,0.256245,0,0,0.229366,0.233458,0.225671,0.229306,0.224841,0,6,8,6,9
-737.058,0.999731,0.0333221,7,127,0,749.195,-1.57904,0.21713,0.0374268,0.239925,-0.188208,0.0385659,0.71995,0.563946,-1.19852,2.66054,-0.29567,-0.0583266,1.33329,0.00786051,-0.342356,1.30875,-0.857553,0.291447,0.539469,0.306002,0.714591,0.18837,4.90938,5.35724,0.992677,0.995308,0.00168979,0.222149,0.206227,0.224228,0.187429,0.206325,0.271107,0.25946,0.171014,0,0,0,0,0.225418,0.177444,0.201807,0.289054,0,0,0.208252,0.229689,0.224651,0.173116,0.298618,0,6,8,6,9
-740.194,0.999606,0.0345494,7,127,0,746,-1.2019,-1.11104,-0.00128914,0.282987,-0.125674,-0.144165,0.958308,-1.03467,0.650366,-1.53236,-0.363848,0.0277061,-1.13926,0.0949373,0.487533,-1.11435,0.877771,-1.31598,0.316441,0.0798843,0.247208,0.0175722,5.55185,5.34105,0.996135,0.995232,0.00168979,0.179128,0.236517,0.253101,0.2295,0.228469,0.29546,0.230814,0.255347,0,0,0,0,0.243558,0.225569,0.224778,0.275334,0,0,0.241021,0.244549,0.238197,0.24356,0.236629,0,6,8,6,9
-735.841,0.99937,0.0357874,7,255,0,745.122,-1.03745,-0.129248,-0.825409,-0.0164849,-0.580639,-0.539244,0.450416,-0.54261,0.820546,-0.709298,-0.143851,0.290198,0.0266425,0.624449,0.210101,0.158711,1.67465,-0.22784,0.537217,0.0736579,0.54692,0.0744694,4.83049,5.61208,0.992081,0.99636,0.00168979,0.234286,0.174279,0.245238,0.193883,0.197358,0.294112,0.217694,0.234946,0,0,0,0,0.23675,0.186096,0.189512,0.285245,0,0,0.218861,0.231481,0.218819,0.236327,0.216743,0,6,8,6,9
-736.804,0.996163,0.0370249,7,127,0,749.141,-0.833533,-0.923873,-0.99576,-0.385768,-0.485168,-0.695819,-0.301536,1.39884,-0.472589,1.67934,1.14758,-0.173694,0.29676,-0.107225,-0.230251,-0.235126,-1.7217,0.0614863,0.65001,0.090199,0.0797025,0.152445,5.59431,5.25795,0.996295,0.994821,0.00168979,0.203029,0.195606,0.265126,0.252797,0.227944,0.275868,0.250301,0.220241,0,0,0,0,0.238722,0.2373,0.234306,0.239931,0,0,0.211398,0.221528,0.269078,0.217092,0.277508,0,6,8,6,9
-735.37,0.998892,0.0379912,7,127,0,745.004,-1.10294,0.464608,-0.306886,-0.0158337,0.0706589,0.0283309,0.225094,-0.168493,-0.943154,0.00922366,0.77059,-0.224181,0.131669,0.217934,-0.776618,0.152108,1.75018,-0.106631,0.592536,0.149679,0.279381,0.0714296,4.67388,4.80309,0.99075,0.991862,0.00168979,0.28946,0.205093,0.234615,0.243935,0.239343,0.261189,0.254689,0.233388,0,0,0,0,0.242502,0.24695,0.244767,0.255026,0,0,0.247901,0.25052,0.2453,0.235242,0.247648,0,6,8,6,9
-733.3,0.483972,0.156858,4,15,0,743.971,-1.38417,0.0967751,0.0457378,0.0539482,0.318743,0.0989496,0.550048,-0.434977,-1.04436,0.111773,1.02917,-0.638747,0.23903,0.295001,-0.26512,-0.540668,1.90596,-0.0231952,1.26958,0.152383,0.270852,0.0708903,4.7698,4.91128,0.991589,0.992691,0.00168979,0.210217,0.199672,0.201341,0.260741,0.210675,0.321076,0.249305,0.232555,0,0,0,0,0.23582,0.24881,0.237995,0.260538,0,0,0.244966,0.250846,0.238125,0.230478,0.245132,0,6,8,6,9
-733.3,0,0.614931,0,1,1,747.741,-1.38417,0.0967751,0.0457378,0.0539482,0.318743,0.0989496,0.550048,-0.434977,-1.04436,0.111773,1.02917,-0.638747,0.23903,0.295001,-0.26512,-0.540668,1.90596,-0.0231952,1.26958,0.152383,0.270852,0.0708903,4.7698,4.91128,0.991589,0.992691,0.00168979,0.210217,0.199672,0.201341,0.260741,0.210675,0.321076,0.249305,0.232555,0,0,0,0,0.23582,0.24881,0.237995,0.260538,0,0,0.244966,0.250846,0.238125,0.230478,0.245132,0,6,8,6,9
-736.585,0.987212,0.0442266,6,63,0,745.336,-0.742415,-0.0961605,-0.269775,-0.0110888,-0.291671,-0.121137,1.05862,-0.165025,-0.28657,0.219543,-0.509646,-0.777301,1.22517,0.545481,1.95272,1.80391,1.65991,-0.795695,0.339027,2.76578,0.0904948,0.113129,4.79094,4.94833,0.991764,0.992955,0.00168979,0.208409,0.198913,0.213181,0.197739,0.207022,0.279823,0.245656,0.18912,0,0,0,0,0.220246,0.215964,0.21856,0.237117,0,0,0.215695,0.238858,0.214865,0.212579,0.222214,0,6,8,6,9
-739.322,0.952331,0.0268991,7,255,0,749.218,-0.482374,-0.669477,-0.347813,1.5508,-0.728927,0.0508097,0.290139,-0.675997,-0.778192,1.47128,-1.20879,0.369321,0.0611235,1.81559,-0.0296208,1.5959,0.976165,-0.0013286,0.343505,0.998765,0.114129,0.214204,5.26301,4.77139,0.994847,0.991602,0.00168979,0.203904,0.222313,0.353267,0.200628,0.246719,0.262207,0.249748,0.231405,0,0,0,0,0.260931,0.214579,0.229737,0.234536,0,0,0.245557,0.255056,0.218186,0.214518,0.305302,0,6,8,6,9
-744.339,0.984563,0.017551,8,255,0,755.414,-1.12128,0.202011,-1.30414,-1.2207,0.55623,-0.0240027,1.20606,-0.691882,-0.296649,0.456834,1.37008,-0.0318951,0.156749,1.07658,-0.332852,-1.94417,-1.3771,1.03595,0.315868,0.00922196,0.0565408,0.0809857,6.01492,5.00901,0.997564,0.993367,0.00168979,0.256227,0.176402,0.180261,0.278096,0.242875,0.321053,0.25103,0.251705,0,0,0,0,0.241407,0.259984,0.253819,0.267001,0,0,0.24884,0.267619,0.239014,0.244797,0.256076,0,6,8,6,9
-743.719,0.998129,0.0138272,8,511,0,756.887,-1.18356,-0.545922,0.367637,-1.18718,0.585806,-1.03438,1.10161,0.916234,0.775794,0.624295,-0.403953,-0.172066,0.0608327,-0.196704,0.336557,0.701865,1.074,0.417977,0.130781,0.00466016,0.0785124,0.0674229,5.66006,5.38663,0.99653,0.995443,0.00168979,0.222258,0.243561,0.208118,0.248848,0.211426,0.26165,0.236666,0.236549,0,0,0,0,0.227005,0.252283,0.229112,0.259976,0,0,0.217875,0.243326,0.241039,0.239317,0.237468,0,6,8,6,9
-742.815,0.999535,0.0121377,8,511,0,753.999,-1.94784,0.185488,-0.0534413,0.351808,-0.102376,0.0816457,1.76778,0.922149,0.0678987,-0.774474,-0.427606,1.54843,-0.0372081,-1.81716,1.7582,0.117829,0.754066,0.532187,0.296452,0.770516,0.20388,0.00666171,4.51256,4.84394,0.989149,0.992186,0.00168979,0.208869,0.197609,0.216976,0.195359,0.203919,0.294722,0.270209,0.1619,0,0,0,0,0.220952,0.2058,0.211847,0.273026,0,0,0.223867,0.225769,0.224814,0.223852,0.222906,0,6,8,6,9
-739.953,0.999949,0.0112161,8,511,0,759.465,-1.91787,0.256866,0.00076578,0.394436,0.222005,-0.0494634,1.41462,0.675884,0.114925,-0.628839,-0.541008,1.4926,0.245104,-1.62845,1.35863,0.230916,0.796401,0.554623,0.392038,0.654212,0.141854,0.00433284,4.62096,4.95545,0.990253,0.993004,0.00168979,0.188979,0.174146,0.197337,0.186905,0.171346,0.267836,0.226233,0.168921,0,0,0,0,0.201294,0.197443,0.191491,0.225209,0,0,0.201678,0.202687,0.202177,0.201791,0.20128,0,6,8,6,9
-744.392,0.998419,0.0107256,9,511,0,761.331,-0.651331,-1.10467,-1.86925,-1.71305,-2.39073,-0.961706,0.25447,-0.106836,-0.270394,0.905692,-0.160472,-1.51162,-0.208828,1.61579,-1.35145,0.51876,-0.616856,-0.838176,0.281787,0.529491,0.0209155,0.477207,5.98222,5.16983,0.997483,0.994347,0.00168979,0.248083,0.21052,0.217845,0.187371,0.255578,0.324971,0.254044,0.238369,0,0,0,0,0.245965,0.24341,0.248818,0.253482,0,0,0.176557,0.27553,0.242912,0.229026,0.340588,0,6,8,6,9
-742.001,0.999695,0.0104509,9,511,0,757.372,-1.70366,-0.245747,0.384827,0.717343,0.1284,0.816948,1.65757,1.05562,-0.529314,-0.819408,0.00641419,1.05761,0.174943,-2.03027,1.37092,0.774651,1.19112,0.804706,0.328906,0.118425,0.140757,0.0868909,4.31175,5.22487,0.986767,0.994648,0.00168979,0.173593,0.205291,0.223651,0.19191,0.229372,0.281645,0.235916,0.204061,0,0,0,0,0.220407,0.206631,0.2228,0.243723,0,0,0.224042,0.236859,0.227631,0.204551,0.200518,0,6,8,6,9
-737.748,0.99992,0.0104013,9,511,0,751.256,-1.5442,0.112348,-0.23425,-1.1692,0.259886,-0.455728,0.910198,0.910026,0.34845,1.15125,0.400148,1.01963,-0.290581,-0.449875,0.657645,-0.998502,-0.311963,-0.958905,0.3255,0.473253,0.0943204,0.0108405,5.28897,5.75522,0.994978,0.996844,0.00168979,0.228131,0.208947,0.163202,0.236663,0.197322,0.276822,0.245125,0.199648,0,0,0,0,0.21414,0.237457,0.22557,0.248624,0,0,0.223994,0.22655,0.22655,0.225497,0.227004,0,6,8,6,9
-739.22,0.997432,0.0104911,9,511,0,749.01,-0.456331,0.0408016,-0.773152,-1.19588,-0.576644,-0.776457,0.876932,-0.417458,-0.910824,-1.23363,-1.38869,-0.880555,-0.105814,0.832386,-0.489704,-0.302871,0.114126,0.973972,0.329215,0.848372,0.127385,0.00514528,4.92668,4.40313,0.992802,0.987909,0.00168979,0.259451,0.211749,0.189619,0.222654,0.211568,0.31511,0.273758,0.199546,0,0,0,0,0.230304,0.244323,0.239738,0.279395,0,0,0.242022,0.243555,0.242354,0.241897,0.241599,0,6,8,6,9
