# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1883340189
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-738.682,0.998751,0.0215214,7,127,0,746.699,-1.21108,-0.486814,-0.235345,0.290275,-1.50267,0.291727,1.12584,0.138396,0.174881,-0.73919,0.453225,0.380842,0.412313,-0.429582,-0.442145,-0.883776,-0.0847675,-1.13831,-1.61742,-1.41516,-2.72564,-3.44697,5.00862,4.59438,-0.45792,0.245937,-1.59847,-1.09796,-0.708609,-0.218998,-0.990754,1.05009,-0.00819401,1.76883,0.178663,-0.984476,-0.214659,-1.38236,-0.668196,-0.212816,-0.270286,-0.460402,-1.03319,0.488004,-0.556226,-0.511616,-0.254241,0.750709,11.7047,-0.161764,1.36564,1.46121,-2.21878,2.51963,0.320215,0.949121,2.78379,-1.00495,0.453225,0.380842,0.412313,-0.429582,-0.442145,-0.883776,-0.0847675,-1.13831,-0.69471,-0.230469,-0.796486,-0.350914,-0.0712513,-3.42142
-740.261,0.996034,0.0221129,7,127,0,748.624,-0.813706,-0.663767,-1.61245,0.558072,-0.524471,-1.36816,-0.00451986,-0.735597,-1.97426,0.819169,0.632741,-0.934657,0.459546,-0.481149,-0.0591834,-0.425189,0.241134,-1.01239,-1.33816,-1.45498,-2.36659,-3.64149,5.55116,5.5381,0.378892,-0.224928,-0.458475,-1.07651,1.97124,-1.22515,-0.759162,-0.48918,-1.50909,1.43618,-0.165719,-0.958175,-0.215587,0.223302,0.473349,0.774754,0.231755,0.738342,-0.898953,0.413948,0.881247,0.322617,0.177871,0.515047,-17.352,-0.0880976,-2.19551,0.386786,0.0944377,-3.35863,-4.40149,-3.1274,-3.57546,0.575978,0.632741,-0.934657,0.459546,-0.481149,-0.0591834,-0.425189,0.241134,-1.01239,2.57211,3.90359,-1.50686,-0.750724,0.772017,2.29986
-743.111,0.998257,0.0225958,7,127,0,755.511,-0.957984,-1.04401,-0.296214,-0.541693,-0.974996,0.66284,1.28382,-0.506211,-0.513166,-0.822891,-0.731763,1.14447,1.19622,-0.224629,-1.29907,0.653518,-0.407245,0.511143,-1.77838,-2.15386,-1.24874,-5.30332,4.5289,5.26609,-1.83241,0.602131,0.68155,0.773838,-0.399945,0.0995709,0.560408,2.56141,-8.15435e-05,-0.597993,-0.502483,0.729914,-0.700262,0.533694,0.312416,0.306257,-0.166578,0.932011,1.08331,-0.415697,-2.51314,-0.0722394,0.161141,1.50739,11.5403,-1.04106,0.850434,-0.190473,-0.827406,4.74037,1.31764,-0.386877,0.858454,-0.864742,-0.731763,1.14447,1.19622,-0.224629,-1.29907,0.653518,-0.407245,0.511143,-1.41477,-1.6276,1.86806,-0.909441,-1.19787,0.700473
-747.284,0.987494,0.0231794,7,127,0,757.391,-1.06186,-0.719966,-1.36514,0.290654,0.779262,-1.3074,0.579447,0.33817,-0.789345,1.08837,-0.426958,0.512177,2.46342,-1.1218,0.387798,-0.701671,1.411,-0.71554,-1.75324,-0.894495,-3.83963,-5.44753,5.68405,4.85103,0.801142,-1.17814,-0.93873,-0.197973,0.472974,1.48433,0.276509,-0.131219,-0.262298,-1.15456,-0.646298,1.05045,0.606604,0.0540815,-1.43933,0.853174,-0.779808,0.709792,1.63735,-1.0151,1.49218,-0.545122,-0.607412,-0.966355,20.3825,-0.0544305,-0.192309,1.41668,2.70109,-0.924172,-0.455001,11.0485,-2.66743,1.05576,-0.426958,0.512177,2.46342,-1.1218,0.387798,-0.701671,1.411,-0.71554,-2.33088,4.52196,-0.835509,-1.03463,1.17696,-1.75035
-749.164,0.983223,0.0232938,7,127,0,767.084,-1.30265,-0.805959,-1.12723,0.392319,0.864747,-1.55151,0.784197,0.391442,-1.00723,0.861456,-0.23237,0.318145,2.41286,-1.59215,0.637829,-0.678116,1.38818,-0.559758,-1.634,-1.08059,-3.44244,-5.53745,5.50226,5.01508,-0.468981,0.463851,-1.57265,-0.6022,-0.369913,1.21604,-1.50639,-0.582915,0.888686,1.46475,-1.21756,1.22114,0.508545,2.76704,-1.48796,-0.200498,0.253985,-1.00528,-0.686707,1.33197,-2.52526,0.471134,1.17722,-0.980436,-31.5576,-0.959181,-1.56094,-0.00779614,1.80053,-4.15878,-3.46616,-5.22953,-5.6956,0.820287,-0.23237,0.318145,2.41286,-1.59215,0.637829,-0.678116,1.38818,-0.559758,1.34578,1.84128,-1.18047,-0.972884,0.616678,0.840127
-747.608,0.999767,0.0232188,7,127,0,759.99,-1.28183,0.352515,-0.208727,-0.447839,0.730947,0.467664,0.829915,-0.415109,0.227187,0.234191,0.593827,0.35007,2.42026,0.296975,0.835634,1.11258,0.303146,-1.61295,-1.68113,-2.42818,-2.41337,-6.75575,4.54235,5.10876,-1.37041,0.638833,0.433377,-0.844342,-1.70382,1.35967,1.75379,-0.359421,0.651497,-0.822867,0.474393,-0.207234,-1.66095,1.81619,-0.364592,1.14851,-1.36979,-0.0145068,0.61809,-0.706398,1.27169,-0.404048,-0.43408,0.124766,-25.242,0.51885,-0.230231,-2.74679,1.10963,0.677876,-4.21752,-2.91457,0.604802,0.222359,0.593827,0.35007,2.42026,0.296975,0.835634,1.11258,0.303146,-1.61295,-4.89428,0.212273,0.452264,-1.00581,-1.68348,0.839537
-742.673,0.985151,0.0238672,7,127,0,757.889,-0.893954,-0.549812,-0.738861,-0.430968,-0.466977,-0.370615,-0.275225,-0.200371,-0.109338,0.0774073,-0.247658,1.00304,0.0722401,-0.179477,-1.12595,-0.153361,1.49511,-1.16834,-1.0862,-2.73332,-2.99167,-5.7396,5.6733,5.08349,1.87435,0.755491,2.57815,-0.777166,0.410204,0.946532,-0.637145,-0.774638,0.836055,0.211254,0.634123,0.213397,2.43348,0.324893,1.00088,1.14471,0.0973183,-1.46536,1.30812,-0.183097,-0.157729,-1.429,-0.484257,-1.13743,15.7344,0.724277,2.12346,1.27634,1.12549,3.64292,-5.24113,0.207225,0.605555,0.0522955,-0.247658,1.00304,0.0722401,-0.179477,-1.12595,-0.153361,1.49511,-1.16834,-4.72128,-1.08787,-1.29576,-1.0165,1.1319,-0.353462
-743.918,0.999863,0.0238688,7,127,0,750.129,-0.887478,-0.720396,-1.00386,-0.387138,-0.83527,-0.619337,0.346406,-0.238486,-0.115809,-0.398836,-0.175894,0.706261,-0.616773,0.019323,-0.983704,-0.532073,1.22323,-0.520394,-0.273517,-2.41574,-3.23151,-5.91061,5.36035,5.98001,0.764124,0.0972212,-0.954768,0.319006,-0.201817,0.646497,0.873223,-0.106689,0.186761,0.835532,-0.190411,0.781753,1.20854,-0.391331,-0.548082,0.61238,0.871037,-1.43224,0.83441,-0.83825,0.188796,0.0651098,0.799924,-1.01226,-11.8504,-2.51952,-9.53473,0.825155,-6.56272,-5.83987,11.6567,-1.83527,0.48393,-0.427589,-0.175894,0.706261,-0.616773,0.019323,-0.983704,-0.532073,1.22323,-0.520394,20.9268,-0.601195,-0.803172,-0.981687,0.478545,3.61811
-748.981,0.965964,0.0245259,7,127,0,761.715,-1.64594,-0.14118,-0.644192,-1.53907,-0.0482926,-0.523207,1.47497,0.771747,0.361575,-2.10961,-0.787469,0.643439,0.0640384,-0.492069,1.3383,3.28205,0.446203,0.132243,-1.55517,-0.551606,-3.32892,-6.14598,6.34162,4.45884,1.62652,-0.0519984,0.97412,-0.015885,-0.729644,-0.241063,-2.48798,2.12863,-1.11025,-0.360404,-0.155757,0.68995,-0.61857,0.0319385,-1.01825,-0.616319,1.2121,-0.523915,-1.27581,0.469311,-0.671533,-0.585186,1.01212,-1.21935,-17.5732,0.0141901,-0.709083,-2.18569,-0.114379,-1.61316,-0.749841,-6.43385,-1.61754,-2.13032,-0.787469,0.643439,0.0640384,-0.492069,1.3383,3.28205,0.446203,0.132243,-3.58575,-6.69623,0.131403,-0.950121,1.98742,-3.19109
-741.529,0.984663,0.0236688,7,127,0,758.592,-0.736747,0.526289,0.0227547,1.03737,0.394634,0.11037,0.863191,-1.24459,-1.52819,1.93002,1.17135,-0.498585,-0.517558,-0.0646885,-0.462703,-0.16349,-0.617922,-0.828682,-0.355825,-0.191754,-1.34728,-5.95537,4.0976,4.56276,0.510509,-0.242871,0.427255,0.0584559,0.704536,-0.225337,1.7567,0.41774,0.663418,-1.28146,-0.170695,0.441903,-0.26466,-0.632104,1.29793,3.82365,0.126928,-0.38817,0.97975,-1.24638,-1.20732,-1.1629,-0.68818,2.18325,-18.4646,2.27997,-3.25942,0.460536,0.057622,-7.17891,-6.43958,-12.178,-5.24441,1.90518,1.17135,-0.498585,-0.517558,-0.0646885,-0.462703,-0.16349,-0.617922,-0.828682,-2.95926,19.0901,-5.07361,-1.02124,-3.21018,-2.14678
-742.611,0.986692,0.0236428,7,255,0,756.037,-0.664048,0.150301,-0.104607,0.157509,-0.445236,0.358102,2.25118,-0.966743,-1.14299,-0.883308,-2.80089,0.892368,0.108872,0.459999,-0.092599,-0.465757,-0.708552,0.147623,-1.48479,-0.454156,-1.43249,-6.1165,5.45048,5.64195,1.43764,1.01417,0.965405,0.154135,0.0847603,1.13427,0.625097,-1.3263,-0.158722,1.9929,1.40325,-0.572876,-0.528102,-0.10236,-0.456662,-0.126089,-0.56222,-0.84339,-0.529615,-0.656519,1.97563,-0.624192,-2.54088,0.250807,17.0306,0.549826,0.780584,2.78852,-0.684559,2.05223,5.14885,5.32332,3.82431,-0.901387,-2.80089,0.892368,0.108872,0.459999,-0.092599,-0.465757,-0.708552,0.147623,3.87934,-12.1018,2.14657,-0.94586,0.789712,2.11943
-741.354,0.994857,0.0237023,7,127,0,754.352,-0.576529,-0.4184,-0.272851,0.294963,0.23668,-0.288444,0.444861,-0.292983,-0.492776,-1.06363,-0.331791,-1.93215,1.73611,-0.389625,-0.460934,0.399615,-0.225085,-1.82599,-0.1187,0.702824,-1.41416,-6.85653,5.18616,4.6227,-0.504189,-0.584329,0.874402,0.0454307,0.572028,0.57915,0.489315,-0.75004,-1.79332,-0.697935,-2.7895,1.29338,-0.233739,0.546314,-0.00287551,-0.554167,-0.677642,0.513072,-1.66535,2.11903,0.0382918,-0.134894,0.57185,-1.00986,6.23855,-2.77159,-0.284992,5.45501,7.74016,-6.79386,4.372,22.9148,-9.9321,-1.0729,-0.331791,-1.93215,1.73611,-0.389625,-0.460934,0.399615,-0.225085,-1.82599,7.18768,-1.12679,-0.149968,-0.988062,0.251576,-2.63697
-741.354,9.84857e-13,0.192917,2,5,1,758.096,-0.576529,-0.4184,-0.272851,0.294963,0.23668,-0.288444,0.444861,-0.292983,-0.492776,-1.06363,-0.331791,-1.93215,1.73611,-0.389625,-0.460934,0.399615,-0.225085,-1.82599,-0.1187,0.702824,-1.41416,-6.85653,5.18616,4.6227,-6.74215,-1.4633,-0.240073,2.60168,-0.746232,1.15521,0.959169,0.578733,1.01055,1.00983,-1.87256,1.59978,-1.79664,2.29143,0.509239,-0.0755805,-2.10562,0.66909,-0.755656,0.584091,0.943909,-1.41167,1.12807,-2.92903,6.23855,-2.77159,-0.284992,5.45501,7.74016,-6.79386,4.372,22.9148,-9.9321,-1.0729,-0.331791,-1.93215,1.73611,-0.389625,-0.460934,0.399615,-0.225085,-1.82599,7.18768,-1.12679,-0.149968,-0.988062,0.251576,-2.63697
-741.354,3.43035e-155,0.313714,1,2,1,755.007,-0.576529,-0.4184,-0.272851,0.294963,0.23668,-0.288444,0.444861,-0.292983,-0.492776,-1.06363,-0.331791,-1.93215,1.73611,-0.389625,-0.460934,0.399615,-0.225085,-1.82599,-0.1187,0.702824,-1.41416,-6.85653,5.18616,4.6227,-2.03247,-0.839662,0.464441,1.20207,6.72093,-0.901033,-1.01319,0.1298,-0.463862,0.30642,-1.40823,2.63695,-0.0887807,-1.13898,-0.472939,0.98677,-0.364764,0.840696,0.285581,0.936915,1.54338,0.173267,-0.138405,-1.23104,6.23855,-2.77159,-0.284992,5.45501,7.74016,-6.79386,4.372,22.9148,-9.9321,-1.0729,-0.331791,-1.93215,1.73611,-0.389625,-0.460934,0.399615,-0.225085,-1.82599,7.18768,-1.12679,-0.149968,-0.988062,0.251576,-2.63697
-741.857,0.998941,0.0173834,8,255,0,754.619,-1.45724,0.0693015,-0.759383,0.17533,-1.50534,0.352529,1.76068,0.147815,-0.0244409,0.437289,0.6906,0.383489,-0.197335,0.203478,1.50365,-1.95831,0.1832,1.44701,-1.2344,0.199447,-1.61208,-3.94554,5.87987,4.44192,3.40082,-0.685214,0.44163,0.370581,1.8582,0.118551,-1.31835,-1.11451,-0.877041,-1.21817,-0.683663,-3.24304,1.76226,-0.812718,-0.560118,0.508533,-0.24911,-1.42579,-0.207585,1.31059,-0.142593,-1.36984,-0.211735,-2.52783,6.00131,0.589502,-1.49188,1.34883,-4.03414,2.66583,4.92501,6.09003,3.19535,0.272637,0.6906,0.383489,-0.197335,0.203478,1.50365,-1.95831,0.1832,1.44701,8.77686,1.00805,0.372249,-0.707342,1.41424,-4.10565
-740.457,0.999974,0.00939924,9,511,0,749.513,0.0437874,-1.38613,-2.38925,-0.260309,-0.125252,-0.748376,-0.440557,-0.59169,-1.02951,0.589913,-0.728252,0.868969,0.137163,0.112517,-1.50337,1.95279,-0.1735,-1.38756,-1.78895,-0.587739,-0.0127933,-0.710898,4.51583,5.69818,-1.48697,-2.0776,3.80371,-1.26484,1.79803,2.01721,0.793556,-1.53812,0.512316,0.134881,0.143183,1.89152,0.777379,0.49974,0.0322055,-0.33475,0.232395,-0.420105,-0.147687,-0.791598,-0.414979,0.537926,1.27428,-2.30416,13.0862,-0.88138,-1.87028,13.0772,4.39589,-3.38513,4.03482,10.0394,-3.80309,0.720588,-0.728252,0.868969,0.137163,0.112517,-1.50337,1.95279,-0.1735,-1.38756,-3.28305,-4.80903,-1.27929,-1.76134,-1.21805,2.40767
-733.762,0.999245,0.00641659,9,511,0,750.25,-0.116317,-1.29167,-1.25557,-0.353716,-0.89959,-0.554975,-0.242684,-0.0779424,-0.234638,0.021085,0.252427,0.712091,1.07511,0.651657,0.0823628,0.244726,0.263852,-1.93548,-0.902115,0.223167,0.425858,-0.745489,4.63248,5.58075,0.230018,1.09962,3.14236,-0.142485,1.30094,-0.147,0.754186,0.745266,3.64363,1.69802,1.23471,-0.774081,0.185607,0.585507,1.70272,-2.07537,0.294391,1.023,1.14483,-0.399998,-3.40967,-0.101177,1.17528,-2.45894,-18.0038,-2.13126,-1.91801,-20.6621,-4.67221,-8.80505,-5.1578,-16.2283,-6.86455,-3.93908,0.252427,0.712091,1.07511,0.651657,0.0823628,0.244726,0.263852,-1.93548,2.54609,2.73004,13.1791,2.20166,-1.32554,2.47251
-735.009,0.999972,0.0050099,10,1023,0,746.399,-0.652171,-0.382957,-0.94065,-0.411542,-1.41596,-0.52668,0.149287,-0.503839,-0.649684,1.43941,-0.548046,-0.68757,-1.03625,-1.029,-0.093336,-0.450869,-0.127988,1.97228,-0.870878,-0.806269,-2.19787,-1.41221,5.79855,5.49029,-2.01023,3.90135,1.59931,0.440786,2.06992,-0.925054,0.539201,-0.509769,0.202153,-2.7647,0.401594,-0.521358,-0.657329,-0.20636,0.062254,1.34813,-0.805432,-0.171294,0.0287199,0.0338726,-1.48654,0.194385,-0.632259,-4.62568,-11.097,0.8351,-1.04621,-0.696741,-4.72128,-0.890208,-1.60124,-7.22942,-1.10436,0.471656,-0.548046,-0.68757,-1.03625,-1.029,-0.093336,-0.450869,-0.127988,1.97228,2.43849,1.57495,-0.464781,0.322644,1.21376,2.02819
-732.891,0.999891,0.00427922,10,1023,0,745.947,-1.39849,0.158171,-0.0584129,-0.0366172,-0.296573,-0.0625425,0.452875,0.559638,-0.525582,1.04399,0.513715,0.349423,1.73182,0.721223,0.0624018,0.733583,0.544245,0.730049,-0.14938,-0.941575,-1.185,-1.58974,4.37599,4.64853,-1.36069,-3.94124,0.597267,-3.37232,0.259472,1.25233,-1.05351,0.87537,-0.132241,-0.560257,-2.47776,-1.39072,-0.480866,-1.20933,0.0798345,-0.320188,-0.694345,-2.24456,-0.964473,-0.0299054,0.379571,-0.278943,1.23402,-0.77223,1.74091,3.51602,3.83275,1.68109,-4.33031,-0.876565,1.52789,5.46638,-3.85787,-0.196029,0.513715,0.349423,1.73182,0.721223,0.0624018,0.733583,0.544245,0.730049,0.925112,2.37178,-0.572613,0.214494,-1.79306,-2.48415
-737.656,0.999576,0.00387746,10,1023,0,746.546,-0.786044,-1.42174,-1.09808,-0.468299,-0.697295,-0.628667,0.846927,-0.770726,-0.995135,0.514851,-1.38017,-0.581286,0.0990805,0.0988141,-0.137796,-0.72589,-0.262336,1.11425,-1.54651,-3.0962,-1.10796,-2.13516,5.40429,5.13981,-2.47567,2.0869,-0.0254879,0.918901,2.69264,0.511686,-0.890744,1.6574,-0.135709,0.525976,0.856166,0.755086,1.8171,1.08218,0.0449279,0.661522,0.542272,1.17534,0.64045,0.598328,0.121123,-0.549065,-1.67249,-3.11568,18.0084,-1.3905,-0.00868889,3.60413,0.503904,1.75005,4.81172,0.208709,-0.6307,-0.285311,-1.38017,-0.581286,0.0990805,0.0988141,-0.137796,-0.72589,-0.262336,1.11425,-3.36631,-1.72882,-1.90027,0.0496906,0.716303,-0.0615078
-737.73,0.999991,0.00365847,10,1023,0,748.207,-0.726645,-0.0996937,-0.428725,-0.17604,-0.240843,-0.248684,0.061251,-0.797982,0.00638792,-0.277737,-0.874386,-0.651751,-2.62169,0.523189,0.0763278,-1.1495,-0.406626,-0.766976,0.370899,-2.11188,-0.345511,-2.32248,3.96701,5.37778,0.628961,0.761996,-0.564068,3.74887,-1.24547,-4.00083,-1.06383,-1.23583,-1.08805,-0.358645,-1.57958,-0.567429,-0.382179,-0.141872,-0.135931,-0.920055,-0.327385,0.804235,0.941287,-1.1921,0.360602,-0.452586,0.105004,-0.113082,-11.8043,5.13611,-11.5339,-7.57126,-1.87232,-4.61917,-4.14899,-3.39115,0.729102,-1.25019,-0.874386,-0.651751,-2.62169,0.523189,0.0763278,-1.1495,-0.406626,-0.766976,5.57703,1.05003,1.27769,-0.421944,-3.6257,1.68167
-733.772,0.999907,0.00356037,10,1023,0,748.198,-0.973322,-0.142924,-0.744202,-0.198847,-0.436876,-0.380775,0.244834,0.307277,0.276766,1.59073,0.889259,1.86175,-0.630526,-0.400687,-0.940786,-0.732103,-0.354139,-0.445828,-0.268811,-2.36682,-1.01683,-1.47459,6.10949,4.57969,-0.848258,-0.13174,-1.78858,-0.0518677,-0.352062,-1.02648,1.57446,0.878769,2.72505,1.02035,1.45712,2.21371,2.66691,-1.18925,-0.12479,1.17344,0.409921,0.789674,0.1413,0.547868,-0.567002,-0.880428,3.12112,-3.40414,8.93297,3.76357,-3.39785,3.94054,-0.337821,0.382125,6.64852,1.89134,1.43751,0.539087,0.889259,1.86175,-0.630526,-0.400687,-0.940786,-0.732103,-0.354139,-0.445828,1.4374,-0.648532,-1.22642,-1.15117,1.74234,-3.36777
-733.805,0.999981,0.00353954,10,1023,0,740.94,-0.886803,-0.60916,-0.488698,-0.428794,-0.62156,-0.333327,0.339776,0.0293627,0.0680923,1.91312,0.794111,0.953361,0.409341,-0.139449,-0.158549,0.416896,1.55147,-0.31983,-0.551596,-2.44967,-0.411233,-1.83405,6.22594,4.95295,-0.541205,1.55998,-0.393907,-0.674709,-1.82337,1.91496,0.197298,0.862132,0.548597,0.724684,0.670434,2.29497,-0.846829,-0.615728,-1.00428,-1.02115,-1.13016,-0.348432,0.366171,-0.472374,-0.359332,-0.186374,0.942648,-3.68151,-17.2106,-1.69865,-0.626821,-14.0461,-3.17492,-1.92568,-1.19478,-1.97933,-0.603057,0.878083,0.794111,0.953361,0.409341,-0.139449,-0.158549,0.416896,1.55147,-0.31983,0.72339,-0.938753,6.15171,-2.3696,1.82981,-0.101149
-735.825,0.999965,0.003576,10,1023,0,744.309,-0.98655,-0.428053,-1.38443,-0.212051,-0.25395,-0.333712,0.129517,0.160412,0.314482,0.198965,1.96741,0.764835,-0.893468,-0.0127047,0.441704,0.162211,-0.577193,0.47737,-0.78274,-1.73062,-1.47311,-1.98832,5.79313,5.45579,6.48649,0.577149,-1.08831,0.361599,1.57155,1.25363,0.612357,0.906857,1.77485,0.792638,-0.00868663,0.912557,0.566304,-0.237096,-0.266618,0.410911,1.80873,-0.283988,0.241534,-0.721199,1.0413,0.275265,1.97726,-2.47643,-2.23475,0.73697,-5.20309,-0.100055,1.92663,2.54736,-2.59875,-1.02388,1.75322,-1.096,1.96741,0.764835,-0.893468,-0.0127047,0.441704,0.162211,-0.577193,0.47737,2.01513,-0.622863,-0.654093,-0.837222,1.24282,1.76527
-740.973,0.999961,0.00365544,10,1023,0,749.525,-0.813991,0.738487,-1.28463,-0.303437,-1.25688,-0.827208,1.00665,-0.328595,-0.721331,-0.339115,-2.37283,0.402037,1.11515,-1.87574,-0.57952,0.973101,-0.54765,-0.973835,-1.6866,-0.869415,-1.08794,-3.25712,4.70771,4.67127,1.62196,-1.4008,1.57345,-0.730692,-0.578843,2.64943,1.86202,-2.21615,0.76269,1.11091,-1.77484,-1.09954,0.268848,-0.0864942,-0.15204,-0.892103,1.10116,0.462828,-0.289371,-0.0208688,-0.649478,0.0206374,-1.2886,-2.35191,4.06648,1.94162,-0.840929,0.675044,-1.4004,-0.899879,1.47782,0.944427,0.222159,-0.65426,-2.37283,0.402037,1.11515,-1.87574,-0.57952,0.973101,-0.54765,-0.973835,-1.59821,-1.61522,0.51228,-0.574704,-0.83912,-2.50984
-739.374,0.999973,0.0037695,10,1023,0,751.916,-1.18516,-0.179322,0.203098,-0.682829,-0.639369,-0.0855068,0.144684,0.077111,0.00721062,1.22773,2.16101,-0.448666,-0.99678,0.260196,2.274,-0.419449,1.47838,1.24679,-1.06407,0.187886,-2.19348,-0.352413,5.52861,4.95025,-2.3674,-2.76887,-0.282265,1.19897,2.58875,-0.127868,-1.9654,1.32126,-0.255092,0.275138,2.29593,-0.522538,-0.627663,2.77754,-0.975743,-0.941431,-0.391603,-0.0965165,1.18679,0.758963,-1.22826,-0.846049,0.499055,3.28212,8.54194,1.11755,6.16806,0.430449,-1.01147,-1.97714,-0.493997,7.7894,7.04058,4.02625,2.16101,-0.448666,-0.99678,0.260196,2.274,-0.419449,1.47838,1.24679,-0.853165,0.60031,-1.34621,4.57255,0.87669,-0.84541
-740.061,0.999782,0.00391268,10,1023,0,750.51,-1.08213,-1.30369,-1.83483,-0.724287,-0.231755,-1.28991,0.494236,0.859326,-0.030847,0.711199,0.656388,0.472611,1.80783,-1.09026,-1.3514,-0.0359388,-1.5254,-0.530871,-1.17562,-0.963721,-1.58562,-2.47552,4.15255,4.90924,-2.75509,-0.216977,0.517755,-2.20326,-0.257246,0.841176,1.7669,-1.01784,0.074191,-0.283202,2.87045,-0.650553,-0.0371622,0.556278,1.94816,-0.52079,0.920157,1.142,0.646601,2.05134,0.499892,0.227027,-0.379721,-0.731788,-1.83733,-1.37364,-3.15234,-0.934179,2.11185,-3.26825,1.65059,2.52544,-1.6222,-0.0271953,0.656388,0.472611,1.80783,-1.09026,-1.3514,-0.0359388,-1.5254,-0.530871,2.69392,0.38709,0.301174,-0.206588,-2.62323,-0.656191
-738.572,0.999898,0.00407856,10,1023,0,753.105,-0.991879,-0.682874,-0.45683,-0.512027,-0.643248,-0.415257,-0.324427,1.26924,1.12042,1.11174,-1.13252,1.26716,-1.0508,-0.539138,-0.898979,1.0037,0.310007,-0.370938,-0.721988,-1.25044,-0.409361,-3.41025,4.73823,5.13335,0.611842,1.58373,1.96825,1.32338,-2.79345,0.992299,2.62883,-0.314279,1.446,-0.159618,-1.79522,0.535261,-2.26204,1.43697,1.16748,0.416581,1.83925,0.434862,0.943916,-0.261301,1.81933,0.369456,2.26198,1.63051,-7.84414,-0.315139,3.63055,-6.52907,-0.0853302,2.9624,-10.6501,-1.75573,2.31682,0.824487,-1.13252,1.26716,-1.0508,-0.539138,-0.898979,1.0037,0.310007,-0.370938,-0.475074,-3.38156,2.13915,-1.08053,-0.906231,0.465472
-740.142,0.999873,0.00426811,10,1023,0,754.965,-1.56807,-1.11085,-1.698,-0.142858,-0.885223,-0.431573,0.587552,0.123246,0.0734655,0.374832,0.024709,-0.728202,1.81627,1.26379,0.754368,-0.332617,-2.13941,0.407324,-1.39772,1.37344,-1.40945,-2.54331,5.15646,4.55765,-2.16512,-0.940555,-2.71101,-1.63651,-1.16925,1.51126,-2.34907,-1.41782,1.87614,-0.0273358,-1.70217,1.51714,1.29928,-0.313451,-0.513927,1.45198,-2.93491,0.212538,0.642789,0.730932,0.863527,-0.565499,-1.62221,-2.06826,-19.1774,-1.34648,-2.99754,-4.09298,-1.31218,-0.664461,-2.02875,-59.4049,-10.4497,-0.387717,0.024709,-0.728202,1.81627,1.26379,0.754368,-0.332617,-2.13941,0.407324,0.0677988,-5.11915,0.0722174,-0.923508,-0.00853202,-2.36719
-738.882,0.999995,0.00447757,10,1023,0,747.003,-1.52794,-0.308856,0.175827,0.520225,-0.477918,-0.168916,0.704338,-0.0993319,-0.415176,2.23401,0.0893115,0.725137,-1.79452,-1.0325,-0.766969,0.346317,2.30329,-0.108591,-0.68872,-1.93552,-0.513748,-2.1408,5.3115,5.45205,0.467049,3.98683,0.640725,0.309014,-1.36709,-1.39175,-1.06091,-0.22409,-0.895505,-0.661272,-0.215931,0.493923,-0.792305,-1.24299,0.0481764,-0.0945065,-0.985987,0.806542,0.706135,-0.745284,-0.859243,-0.603416,-1.26525,2.75701,-6.46799,-0.976169,4.80956,1.21391,-4.1592,-4.67742,-0.691182,-1.24975,-0.425331,1.58959,0.0893115,0.725137,-1.79452,-1.0325,-0.766969,0.346317,2.30329,-0.108591,1.09743,-0.94428,0.249996,-1.44222,0.400151,1.82664
