# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1220920576
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_sigma.1,g_se,g_sp
-727.371,0.997315,0.0573805,6,63,0,737.806,-1.23758,1.14884,3.08302,-0.425747,-1.42304,-0.55651,0.0434286,0.27074,0.00839785,-1.32279,3.93893,4.5211,9.56142,4.32207,1.34942,0.670921,-1.94275,-1.76611,0.191668,-3.89383,1.37679,0.240117,0.334456,2.59656,-5.19701,2.00987,1.76187,0.291771,-1.1857,0.0720777,-0.92235,-1.01772,0.0845391,-5.20075,-3.63336,-3.40883
-730.981,0.998438,0.0573805,6,63,0,736.858,-1.25891,-0.588636,0.672824,-0.591398,-1.27058,-0.11391,-0.0153822,1.53107,-0.706348,-0.42912,5.48707,5.5732,0.859211,-1.82638,-1.79496,0.164818,1.40593,-0.609326,1.36858,-2.46078,0.669653,-1.95347,2.51203,2.73347,-22.5538,-6.35559,-7.39611,-1.68967,-1.51855,2.0012,-6.38334,9.67059,-3.27558,12.7153,0.654666,2.62753
-722.302,1,0.0573805,5,31,0,734.916,-1.16338,0.0190081,1.65268,-0.222239,-1.05049,-0.496914,0.143661,1.05039,0.636484,-0.798262,6.12372,5.40921,1.81308,3.28637,3.9173,0.974916,0.865642,-2.0533,0.513114,-4.23673,3.10206,-2.93972,1.01066,-1.60627,18.0847,-0.4357,-0.547194,1.59981,-0.687139,0.483391,4.83416,2.64969,2.49935,-1.92859,1.78419,1.13785
-723.438,0.994588,0.0573805,5,63,0,729.329,-1.36984,0.223515,1.87844,-0.824483,-0.870751,-0.113612,0.222812,1.07873,0.046512,-0.791609,6.6196,4.48965,-5.10735,-1.5273,-0.133807,0.0995158,-0.845067,-0.723858,-4.45551,2.67915,1.89756,0.923288,0.912857,2.19252,-15.4517,-0.878387,-1.00676,-1.82347,-0.625283,0.854652,-2.29454,1.22777,-0.193512,-6.12421,2.353,-3.11379
-722.012,0.999715,0.0573805,6,63,0,727.428,-1.01247,-0.194725,0.922819,-0.585354,0.224319,-1.14108,-0.384775,-0.341588,-0.493383,-0.780818,4.55298,5.40458,4.5432,-1.07739,-1.72068,0.739722,-1.21811,-1.8342,-0.232666,-1.49045,-0.309656,0.654133,-2.55694,3.18964,-10.075,-0.298569,-2.90064,1.05485,1.85108,-1.63692,-1.01966,-2.74566,-0.449189,-3.0358,-1.46612,1.62749
-722.699,0.995928,0.0573805,6,63,0,726.183,-0.956219,0.077488,2.23446,-0.998447,-1.39238,-1.10741,-0.359226,-0.25819,-1.02521,-0.807245,5.31373,4.73388,4.07976,0.259187,-0.900246,1.02794,1.75746,-0.904562,2.06265,-2.09175,-0.389299,-1.16468,-1.15368,1.26792,16.8511,1.73912,4.20954,-0.0713032,-0.92907,-0.567287,4.01132,-1.69343,-1.58423,1.1928,0.563856,-2.5044
-721.779,0.998224,0.0573805,6,63,0,727.45,-1.17128,0.0294844,1.18665,-0.496235,-0.546091,-0.343993,-0.181433,0.84332,0.439598,-0.121139,4.70972,5.4993,-0.301416,-2.18873,-1.1549,1.55477,-1.94431,1.67773,-3.49676,-0.935292,-0.911851,-2.95397,-0.94372,0.301976,-4.95602,-0.879322,1.92466,-1.64957,0.0906586,-0.267604,-15.2616,8.62833,4.99278,12.2361,-0.895923,2.0503
-726.645,0.999964,0.0573805,5,63,0,727.693,-1.29804,0.373194,2.00968,-0.369387,0.361957,-0.731539,0.224438,-0.145801,-1.24505,-1.069,5.28533,4.18196,0.39543,0.173686,1.40222,-0.253156,-0.301867,-0.374103,-0.35991,-1.17556,-0.734468,-0.736654,0.769422,-0.0612433,-14.1035,0.195676,-0.682211,0.37246,1.23416,-0.746237,0.563607,-2.49353,-2.36321,-4.26972,0.286028,-5.7901
-735.661,0.982724,0.0573805,5,31,0,740.719,-1.43828,0.371855,1.83707,-0.180718,0.556324,-0.704474,0.139319,-0.37011,-0.771005,-1.2843,5.14107,3.66569,-2.66155,0.0379706,-0.665776,1.20621,0.565493,0.420714,-0.539394,-1.39633,2.78027,-1.6793,-0.721263,-4.06531,-34.7562,-0.293648,-1.58092,0.352216,1.16629,-0.83223,-3.13379,-2.63903,-1.38449,-6.05992,-0.162446,-9.60118
-729.439,0.997993,0.0573805,6,63,0,741.962,-0.777514,-0.550011,1.39129,-1.30693,-1.25457,-1.01257,-0.859137,0.373682,-0.122535,-0.908068,4.73934,7.19156,-11.2511,3.89766,-0.751683,1.91487,2.6399,-0.792195,-1.89811,-3.63761,-0.955014,3.1051,-1.07293,-2.71531,24.2636,0.0641423,0.887421,-0.102739,-0.468018,1.52465,0.998736,2.16128,1.69292,-7.91584,-0.528633,5.62738
-727.316,0.998652,0.0573805,6,63,0,737.574,-0.987271,-0.0874945,2.01585,-1.80628,-0.308968,-2.71637,-0.471505,0.641052,-1.22612,-1.24341,5.14018,5.60226,-8.03138,0.527225,0.418482,1.17649,0.679897,0.450131,0.00455723,-0.891679,-0.125118,2.70155,1.00422,-8.14178,0.310601,0.358735,0.63915,-1.76863,0.509754,-4.25662,1.4136,0.992733,-1.47425,-0.0220862,0.0992266,2.22966
-726.467,0.996845,0.0573805,6,63,0,732.91,-1.02699,0.282675,1.08914,-1.24816,0.661499,-1.48861,-0.677583,0.428073,-1.1024,-1.17309,5.38907,4.23588,4.61471,0.582626,-0.0448714,-1.84401,0.744974,-4.6408,1.55601,1.09934,-1.68137,-3.23709,0.286713,-1.0403,-0.598759,1.43472,-1.79577,-0.54041,1.9225,-1.16422,-0.984443,0.489804,-1.28504,-3.60342,0.568284,-6.16877
-724.023,0.999887,0.0573805,6,63,0,732.748,-1.11977,-0.0726799,1.97357,-1.21112,-1.40738,-0.863838,-0.0524943,0.616265,0.91201,-0.613505,6.08977,4.82065,-4.91283,-1.42486,0.104924,1.83124,-2.53039,3.23796,2.48262,-0.842598,1.05886,-1.71271,-0.0153715,4.86245,11.9847,-0.510259,3.41324,-2.769,-1.30816,-1.66424,3.30224,1.63645,4.8895,8.93322,1.73152,-1.5996
-725.79,0.985407,0.0573805,6,63,0,731.243,-1.16381,0.39391,2.15875,-0.202566,-0.635836,-1.04859,-0.5981,0.37175,-1.45566,-0.904722,5.90069,5.34564,0.861939,0.768299,0.920497,0.119141,-1.46226,-0.187791,-2.09013,0.496144,1.11646,-3.91154,3.03547,-0.464366,-27.6596,1.14978,1.21471,1.55718,-0.021573,-1.81354,-10.0751,-0.631472,-3.11797,5.43456,1.31689,1.91942
-726.361,0.999,0.0573805,6,63,0,731.836,-1.06899,0.233166,2.17934,-1.0278,0.447503,-0.480116,-0.229823,1.45893,-0.142465,-1.66379,5.55114,5.24126,6.93229,0.882781,0.273763,2.0604,-1.00958,-1.32009,-1.23559,-2.31197,-2.59146,0.00753992,1.33294,0.810434,17.9324,0.511848,0.407369,-0.259636,1.06692,0.934836,1.44881,1.75348,0.174374,-5.80021,0.946527,0.356538
-729.355,0.999872,0.0573805,6,63,0,733.089,-1.20703,-0.00409665,1.49113,-0.881003,-1.21434,-0.310888,-0.0864737,2.23717,0.939086,-0.781422,4.46017,5.54,-2.49591,0.113192,0.154453,-1.09986,1.92996,0.0600148,-3.63994,1.5743,-0.448543,-1.45327,1.15353,0.314521,1.81866,-1.03111,-1.80056,-1.49798,-1.033,0.918753,-3.87969,8.58682,3.29237,11.2379,-1.4807,2.04405
-729.713,0.999897,0.0573805,6,63,0,735.894,-1.15238,-0.505565,1.76473,-0.928562,-0.283893,-0.462,-0.132117,0.607891,-2.29927,-1.69451,5.856,4.40212,1.2514,-0.205114,-1.54225,-0.387352,-1.03032,1.46969,0.830327,5.10856,1.9108,-0.661221,-0.852908,-0.38476,-2.76752,-0.870928,-0.40197,-0.277418,0.157851,0.679192,0.746047,0.164082,-2.73232,-5.10262,1.33138,-4.51939
-728.036,0.997306,0.0573805,6,63,0,737.034,-0.787714,0.38413,0.916369,-0.837835,0.410645,-1.29492,-0.603213,0.453921,-0.527439,-0.408022,6.6522,5.23546,-1.24303,1.72153,-0.224667,0.280348,1.70522,0.929718,0.133046,2.95728,-4.18239,-2.22099,1.17451,-3.18563,26.4723,8.5516,0.915962,1.02167,4.14462,-3.23228,-0.352492,5.66632,0.313223,7.05746,2.47628,0.416027
-726.498,0.999965,0.0573805,5,31,0,733.503,-0.843926,-0.130257,0.349592,-0.75194,0.295272,-1.66988,-0.535862,0.175502,-0.893329,-0.449249,6.51344,5.45562,-3.98872,-4.13259,-1.22744,0.0672962,-1.51833,-0.546016,1.03384,-2.80196,-0.933814,-2.85268,-1.1675,1.27689,-4.08939,2.06144,-5.21552,1.20128,3.40235,-6.36749,-0.424503,1.92732,-1.81674,5.77295,2.24192,1.85782
-732.33,0.995135,0.0573805,6,63,0,737.335,-0.853102,-1.35786,2.76673,-2.35556,0.289139,-1.38392,-1.7304,-0.616863,-0.679089,-1.80613,4.40543,5.23807,0.455848,-0.310352,1.92383,-0.447682,-2.44799,1.15071,0.378555,-0.268234,0.845107,0.0339834,-2.17218,-2.60537,18.135,-1.31349,1.99038,-1.65555,0.951345,0.121799,-0.968166,-0.884719,-0.189901,-8.07106,-1.47435,0.368468
-729.27,0.999739,0.0573805,6,63,0,736.367,-0.84974,0.378821,0.501002,-0.00245216,-1.51645,-0.758303,-0.310351,-0.118854,0.201179,0.133738,5.86025,4.84894,7.87078,0.441023,-0.735049,-0.964873,-0.570988,-2.79181,1.10895,2.94081,-3.01213,-0.147494,0.719228,2.50533,24.4264,17.6179,-1.69696,13.5039,-2.78337,-5.10754,-0.776444,-2.1577,8.6678,12.8489,1.46672,-1.55708
-720.79,0.999906,0.0573805,5,31,0,733.723,-1.00072,-0.458991,0.574611,-0.933515,-0.585444,-0.712876,-0.473733,-0.215041,-0.495464,-0.534304,5.24058,4.66915,-4.79914,-4.16503,2.54653,-4.26378,2.02672,0.224055,-1.49788,0.646502,-2.52312,-2.96042,-1.84274,-0.0969707,-21.3941,-2.03536,-4.83952,-0.915753,0.489571,0.407116,-5.18054,-2.60646,-0.571594,-1.46402,0.140245,-1.67305
-719.114,0.999116,0.0573805,6,63,0,724.221,-0.93533,-0.149336,1.09854,-0.715418,-1.47897,-0.823196,-0.432786,0.24372,-0.434509,-0.315195,4.36033,5.54353,3.32084,-2.4795,2.24262,-0.911538,-0.172782,2.53138,-1.79935,1.07894,-0.718533,2.88433,-0.0610248,-1.61209,-7.62098,0.405176,1.39459,-0.160446,-1.65449,-1.71267,-6.96602,1.62562,-0.501892,3.76039,-2.00984,2.15165
-717.584,0.999674,0.0573805,5,31,0,720.286,-0.991187,-0.191765,0.939099,-0.528066,-1.00444,-0.773249,-0.276632,0.0234525,-0.650409,-0.327234,5.08302,5.35924,1.8048,0.013662,-0.472384,0.518917,-1.33277,-1.44118,1.81156,0.444134,-0.890357,-1.37818,-1.63268,1.73387,-7.58267,-0.639371,-1.16966,1.08001,-0.599803,-1.65293,-0.897814,-1.33173,-2.00261,-1.72943,-0.0877888,1.42042
-719.737,0.972726,0.0573805,5,63,0,723.96,-1.11445,-0.0293508,1.65435,-0.816847,-0.704704,-0.480292,-0.249863,0.0121753,-0.11304,-0.794627,5.65308,5.49337,10.0372,-0.367864,-1.84959,1.11209,-0.571875,-0.456874,2.40392,-0.544998,-1.15152,-0.105124,-0.880115,0.00939484,-8.41691,-0.286498,-0.11552,-0.563142,-0.0427482,1.02601,-2.46967,-1.87054,0.295649,-4.38035,0.984159,1.91237
-725.697,0.993705,0.0573805,5,31,0,727.141,-1.12667,-0.395619,1.82817,-1.76591,-0.431299,-1.13245,0.255264,-0.565594,0.0108526,-1.00163,4.97569,5.59037,-0.622652,-0.153748,0.56692,-0.773637,0.275765,-1.55583,-1.57486,0.142741,-0.0593019,-1.05579,-1.3466,-0.916001,-1.88984,-1.59171,-0.286832,-3.0003,0.298075,-1.58511,6.62465,-3.41927,0.483609,1.59679,-0.2658,2.23513
-727.285,0.996515,0.0573805,6,127,0,732.927,-1.19745,-0.0396134,2.35695,-1.93389,-0.642281,-0.92713,0.487275,-0.286863,0.205753,-0.891464,5.56338,5.47775,5.24718,-2.35218,-1.93622,-0.165002,0.692546,-1.90308,0.386316,-2.77623,-0.58463,0.946956,-2.15565,1.47528,5.97815,-0.915171,1.86112,-4.23338,-0.0816865,-1.65968,9.70957,-3.31844,0.800245,8.52793,0.919895,1.80409
-727.501,0.996178,0.0573805,6,63,0,732.626,-1.26036,-0.340482,2.47357,-1.582,-0.12194,-1.28096,-0.0403816,-0.359816,0.471382,-1.00782,5.58796,5.53933,6.2065,-0.72855,-0.0383371,2.71649,1.25145,-1.08667,-3.89575,0.817753,0.566091,-2.50573,-0.173889,-0.382355,-33.8264,-2.18132,1.1067,-3.0497,0.582368,-2.9396,-3.81112,-3.46904,1.09399,2.53589,0.760317,2.65516
-726.483,0.999624,0.0573805,6,63,0,737.589,-1.09587,-0.0330146,1.65912,-0.772534,-2.17105,-1.33846,-0.455327,1.07796,-1.91517,-1.16822,4.64445,4.70612,7.65823,0.0173884,-3.86825,2.37467,2.75642,3.78445,-1.74414,-1.87061,0.425171,-1.3573,0.91596,-0.830089,-11.1714,-0.0165662,-0.78022,0.160927,-2.02688,-1.37123,-1.82533,1.76489,-2.98675,-2.3105,-1.20895,-1.76051
-726.206,0.999977,0.0573805,6,63,0,732.631,-0.754978,-0.84622,1.31591,-1.91984,-1.99773,-2.08937,-0.928169,-0.00621646,0.259865,-0.731634,4.55918,5.2017,4.12361,-0.985389,-0.937465,-0.744759,1.86015,0.755661,-1.57753,-3.79485,2.38227,1.02544,1.20706,1.75309,-0.955589,-1.45001,1.70045,-2.91515,-1.72988,-4.49096,-2.04629,0.975818,3.64773,8.80371,-1.27498,0.810259
-725.041,0.997518,0.0573805,6,127,0,734.461,-1.40616,0.216576,2.47447,0.126658,0.628881,-0.775017,0.53804,0.29713,-0.190381,-1.08564,5.68723,5.03304,-5.76352,-0.908596,-0.635743,0.440784,-1.11636,2.03952,-5.40518,-2.29057,-3.2658,2.62975,1.63338,-0.518613,-23.4816,-1.11784,-0.119798,0.98469,1.43654,-1.83742,-0.597399,-2.07561,-0.811358,-7.1285,0.977309,0.439758
-722.836,0.999881,0.0573805,6,63,0,728.587,-1.25364,0.484345,1.54331,-1.03328,-0.370658,0.114217,-0.0044768,1.21993,0.48417,-0.664615,5.98284,5.31898,-8.30258,0.0815758,1.17573,-0.900552,2.68733,0.00708043,-2.83625,0.377194,0.850745,0.0492561,1.70945,0.72872,-0.268798,1.45255,-1.36509,-2.73242,0.36972,3.52441,-3.88825,3.72221,1.8611,1.10227,1.53343,1.17355
-723.177,0.998256,0.0573805,6,63,0,727.227,-1.16035,-0.125401,2.03682,0.367407,-0.563508,-1.53255,-0.0913155,0.180896,-0.348642,-0.883855,4.96425,4.81897,2.8538,1.45968,-0.140614,0.786751,0.514816,2.1121,-0.864211,2.81593,1.72919,0.128426,1.72679,0.596548,-4.76659,-0.891396,0.851178,3.93843,0.111819,-3.64096,-0.164698,-1.2852,-0.485523,1.04622,-0.318108,-1.17408
-721.404,0.999878,0.0573805,6,63,0,725.44,-1.08925,-0.0363577,1.44271,-1.45371,-0.779726,-0.215437,-0.214172,0.778979,-0.197357,-0.431724,4.86331,5.2797,-0.520358,-1.5439,0.956842,2.0805,0.0908052,-1.48256,-2.31242,2.416,-0.322551,-0.837339,-1.74213,-0.957893,0.290252,-0.244604,1.62028,-5.315,-0.182115,3.45487,-3.54373,4.39146,0.0396091,7.75002,-0.483522,1.12409
-723.757,0.989536,0.0573805,6,63,0,729.933,-1.06441,-0.0124484,1.39388,-0.582575,-0.73483,-1.39715,-0.494946,0.995302,0.0421426,-1.15504,4.71395,4.38833,-6.34136,-0.494316,-0.319633,2.41216,0.0455701,-3.64767,-0.699701,-2.04033,-0.299919,-3.97284,0.125332,-1.56783,2.66514,0.304506,-1.2601,0.872253,-0.0977025,-1.2681,-0.755041,1.8136,0.774933,-4.91018,-0.856177,-4.90348
-724.358,0.996628,0.0573805,6,127,0,730.262,-1.26701,0.678885,3.05566,-1.40435,-0.582798,-0.0803286,0.327587,1.50111,0.234384,-1.06546,4.92803,5.32172,10.6647,0.118205,0.0707158,-0.481456,-0.269557,-2.02129,-1.96117,1.99506,0.647052,1.7698,-1.04568,-3.59762,7.65976,1.08942,2.72561,-2.42512,-0.122288,1.34159,1.45086,2.27933,0.466651,1.25628,-0.28067,1.00461
-725.561,0.982354,0.0573805,6,127,0,733.626,-0.897385,-0.338132,0.89081,-1.0712,-1.46426,-1.96034,-1.00409,0.365111,-0.471511,-0.642121,5.42002,4.60879,5.07678,-2.7196,-1.9582,1.35453,0.424019,-1.06475,1.03922,-4.69966,-1.47269,0.983534,-0.0476135,2.96428,-27.2713,0.0932461,-1.64625,-0.388995,-1.0521,-5.52647,-12.832,2.19577,0.225894,14.9927,0.479616,-1.31151
-723.49,0.999805,0.0573805,6,63,0,730.792,-1.16834,-0.117526,1.47554,-1.58498,-0.216345,-0.227711,-0.170246,-0.260749,0.604761,-0.816505,5.35913,4.93982,-10.1809,0.238566,2.20554,0.45928,1.1508,3.45634,1.40245,-0.625032,-0.438936,2.63845,-0.646987,3.07943,-14.8753,-1.01063,-1.46642,-3.36582,0.718012,1.98005,-2.52911,-3.20592,2.32444,-0.466792,0.427998,-0.210514
-723.916,0.9996,0.0573805,6,63,0,729.364,-0.880118,-0.661686,1.79682,-0.577224,-0.0484216,-1.55636,-0.615103,-0.633829,-1.3628,-0.786424,5.04904,4.8109,0.588078,-0.200133,-0.703613,1.74598,-0.932127,-2.93311,-3.86598,1.52931,-2.3118,0.581474,-0.601145,0.869314,5.6765,-1.25288,2.8331,2.2542,1.61168,-2.27991,1.30081,-2.85016,-2.2891,2.60866,-0.0290659,-1.55218
-721.539,0.999239,0.0573805,6,63,0,726.971,-0.869453,-0.243444,0.522711,-0.883634,-0.845765,-1.17057,-0.791298,-0.400237,-1.13399,-0.775984,5.09565,5.04274,-1.1658,-1.36534,2.61213,1.62656,1.80824,-2.01327,0.675479,-1.88913,-1.37999,-1.64981,-0.132743,-1.47371,-8.65587,0.834042,-3.54014,0.89802,0.129692,-0.335104,-2.99997,-1.83628,-1.6802,-3.3612,-0.0750038,-0.000654378
-723.022,0.986495,0.0573805,6,127,0,728.867,-1.06081,0.0329372,2.24371,-0.803911,-1.53019,-1.30991,-0.0381349,0.727109,0.104527,-0.988002,4.48407,5.71655,-0.827305,-0.724077,0.60666,0.080752,0.778071,4.05494,2.17843,1.62954,1.59212,-3.71513,1.21381,-0.944053,14.519,0.28307,1.72272,0.0209558,-1.24252,-1.86911,4.15224,1.20292,0.956523,-1.88399,-1.29717,2.37406
-723.887,0.997576,0.0573805,6,95,0,730.226,-1.32401,0.145476,1.491,-0.269024,-1.25382,-1.27271,0.241901,1.27957,0.154493,-0.636053,4.71349,5.36306,-6.39144,0.784145,-2.14716,2.10776,1.1306,1.81106,1.91551,1.89831,-0.0128674,2.41871,1.11417,-3.00246,-17.0161,-1.32971,-2.35742,0.130254,-1.33506,-5.85867,-0.755624,3.51528,0.20081,2.03439,-1.06702,1.78938
-725.629,0.99781,0.0573805,6,63,0,731.958,-1.33027,-0.0930698,1.16928,-0.146282,-1.08983,-1.09237,0.346274,1.59318,0.190906,-0.656828,4.99104,5.33552,1.42197,-2.12941,-1.95046,1.07931,1.1105,3.04412,1.67598,3.0859,0.224919,-0.834583,2.04107,-0.664053,-11.1672,-2.64111,-4.36435,0.73571,-1.04958,-4.80839,2.26011,5.33618,0.309112,3.82023,-0.301125,1.54386
-728.361,0.994877,0.0573805,6,63,0,734.487,-1.05295,0.114539,1.7991,-1.33269,-1.41696,-0.0890197,-0.80207,-1.28875,-0.834452,-1.04304,4.37147,4.96774,3.07541,1.2517,0.257572,1.08995,-1.42893,0.613368,1.95965,4.28643,0.28607,1.73086,-2.33167,0.919714,-21.1165,0.674239,0.0239679,-1.30896,-1.0426,3.1434,-6.5227,-4.75835,-1.12934,4.67886,-2.20228,0.177581
-729.715,0.997239,0.0573805,6,63,0,736.714,-1.14704,-0.868547,1.62711,-0.861581,-0.11199,-2.04797,0.0286902,2.21023,0.0467909,-1.59285,6.11546,5.27733,11.4965,-2.50255,1.8503,-1.68602,-1.05692,1.23972,-1.67706,0.364987,-0.204249,0.932794,1.48439,2.32679,-2.62718,-1.66273,-0.846692,-0.226373,0.392939,-2.32609,1.17826,2.91101,0.30143,-2.57249,1.71292,0.98523
-726.212,0.997975,0.0573805,6,63,0,734.778,-1.00735,0.737789,1.88483,-0.83088,-1.85364,-1.65296,-0.699274,-0.50447,-0.940678,-0.840606,4.57565,4.85517,4.93709,-0.738385,0.0666802,-0.202099,0.510291,5.81995,-1.41785,-3.8527,0.539061,-1.46366,-1.60391,-0.380226,-14.271,4.3752,1.6534,0.225644,-1.70465,-3.38725,-6.19821,-3.02037,-1.52564,9.0563,-1.41347,-0.539395
-725.013,0.999692,0.0573805,6,63,0,731.342,-1.19279,-0.729834,1.26042,-0.590063,0.207123,0.129198,0.0125179,0.749293,0.23088,-0.295475,5.12489,5.75225,-1.79605,-2.18615,-0.953363,-1.26377,-0.821185,2.43511,-2.5255,-3.72366,-1.32308,-0.592851,-1.77216,0.808651,3.11538,-8.31021,-0.0860876,-1.78969,2.43763,6.69542,-0.553706,4.08128,2.00094,8.49584,0.107031,2.74751
-727.28,0.999916,0.0573805,6,63,0,731.796,-0.8984,0.482516,2.21368,-1.25276,-1.41863,-2.17844,-0.984104,-1.06831,-0.911329,-1.18499,5.30398,4.73346,-5.54182,-0.92666,-0.36103,0.873372,1.07573,3.40946,-0.50561,-0.624682,1.30962,-1.32854,0.665464,2.8153,6.00407,2.72,1.95471,-0.0444417,-0.846083,-2.49168,-0.884125,-2.79577,-0.619572,-0.350319,0.462344,-2.13331
-722.855,0.999515,0.0573805,6,63,0,730.264,-1.02532,0.00597007,1.64213,-0.73468,-0.341926,-1.3862,-0.767126,0.299993,-0.918069,-1.18697,6.0128,4.84019,0.973062,-1.87246,-1.15133,0.889876,1.43951,3.29391,2.58111,4.41719,0.616491,2.0541,0.309391,1.48159,-5.15433,0.529707,-0.403179,0.632139,0.473582,-1.01305,-2.7097,0.0388085,-1.00815,-4.35613,1.55549,-1.20097
-723.006,0.998464,0.0573805,6,63,0,726.647,-1.08396,-0.0495133,1.73797,-0.342352,-1.59879,-1.16669,-0.322804,1.00727,-1.20207,-0.662612,5.22144,5.25805,5.08469,0.620881,0.524539,0.554623,1.05952,-1.80332,-2.60442,0.0890809,-1.07101,-1.46217,1.80717,-1.39164,-6.06378,-0.148518,1.55583,1.75556,-1.56937,-3.05627,-4.02279,4.11724,-3.13579,7.29456,0.232275,1.13197
-722.781,0.999446,0.0573805,6,63,0,727.236,-1.29307,0.189153,2.73815,-0.706765,-0.798623,0.190158,0.547624,0.957105,0.249679,-1.1095,5.28569,4.98501,-4.00031,0.894611,0.828993,-0.600557,1.59141,2.21324,1.15526,-0.873995,2.32135,2.79689,-0.281261,-0.690952,7.41864,-0.548124,1.32996,-0.661684,-0.443022,2.12122,3.63737,0.376052,0.427161,-3.434,0.428112,-0.745799
-723.771,0.999156,0.0573805,6,63,0,728.938,-1.185,0.793006,2.07409,-0.27667,-1.64944,-0.984217,0.113666,1.39165,-0.362496,-1.11697,5.85736,5.1328,0.98982,-1.18009,-3.21353,0.196026,1.56592,-1.57739,1.00166,-2.53973,0.0535394,-0.0687518,-1.37864,0.207416,7.75831,1.94788,-0.0517139,1.00595,-1.46472,-1.0461,1.79914,2.32068,-0.484643,-3.23592,1.3743,0.0605311
-722.896,0.996921,0.0573805,6,63,0,730.945,-1.09234,-0.318824,1.51411,-1.15293,-1.42143,-0.130695,-0.309588,-0.550685,0.197166,-0.727405,4.77197,5.1306,-4.77707,0.99945,2.11149,-1.94644,-2.93896,2.36618,1.71482,-1.51115,1.31503,2.89293,1.31688,0.972514,-12.9048,-1.60335,-0.345541,-1.94271,-1.23067,3.47837,-3.35934,-4.3776,1.50064,0.5533,-0.873946,0.632116
-726.236,0.990532,0.0573805,6,63,0,730.757,-1.20154,0.224605,1.45627,-0.979148,-0.0241355,-2.13006,-0.204093,1.26825,-0.472183,-1.18401,5.44279,5.19753,0.444064,-1.15692,-0.208892,1.2839,0.845478,0.104462,-0.927744,0.158103,-3.63387,-1.82451,-0.0798153,-1.19684,-24.5404,0.049056,-1.94918,-0.856884,0.684727,-4.07691,-2.7602,1.62384,-0.717807,-0.593924,0.532823,1.22963
-724.036,0.999801,0.0573805,6,63,0,730.165,-1.15446,-0.759441,2.1639,-1.14928,-2.02559,-0.72122,-0.474454,0.421128,-0.237004,-0.982464,4.92748,4.67664,3.62399,0.394022,0.605983,1.05402,-0.482151,4.82377,-2.72473,-3.02642,0.50283,0.600038,-0.596211,0.703773,-24.1155,-2.78256,0.92337,-1.33551,-1.98236,-0.0734822,-5.68284,-0.318992,-0.12591,0.0188719,-0.589181,-1.37229
-721.927,0.99822,0.0573805,6,79,0,728.024,-0.530081,-0.707834,0.333607,-0.735782,-0.236064,-0.896104,-0.876203,-0.542907,-0.834516,-0.0516844,5.16767,5.40931,-1.47782,3.41417,-2.21605,1.01844,-1.10848,-0.728313,-0.537701,0.226729,0.131065,-4.56956,-0.327876,-1.70594,-15.5781,-2.55865,-0.526016,3.58455,3.8782,1.2034,-19.4073,-3.50782,-1.45216,13.3037,0.0413985,1.85698
-722.021,0.999758,0.0573805,6,63,0,730.438,-0.977863,-0.0794185,1.13147,-1.08917,-1.6816,-0.682822,-0.379323,-0.0692311,-0.483514,-0.792521,5.89322,5.94791,-5.94943,1.24084,2.69925,0.442449,-1.38326,4.06512,1.83438,-1.85205,-0.990461,-4.20288,-0.216833,-1.42036,1.36074,0.61363,-1.54469,-0.79745,-1.46837,1.23317,1.16044,-1.22944,-0.242205,-6.23534,1.40058,3.19382
-730.924,0.9934,0.0573805,6,63,0,739.462,-0.690894,-0.807696,0.561449,-1.3365,0.182061,-1.74781,-1.07546,0.443775,0.868888,-0.613216,4.94631,5.11086,-5.15864,2.01063,0.405146,0.322499,-2.45305,3.02398,0.854363,-0.183512,0.00595678,2.58598,2.17545,4.56222,10.0942,-1.08948,-1.7723,-0.442861,2.96845,-3.2336,-6.21144,4.98521,7.72599,13.8657,-0.159264,0.215006
