# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=678216098
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_beta.20,p_beta.21,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_beta.20,g_beta.21,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-736.348,0.990195,0.0182331,8,255,0,755.464,-1.14381,-1.28774,-2.98124,0.473212,0.293414,0.00557381,-0.0623472,-0.255365,-0.0529918,0.702614,-0.549144,-0.55929,-0.293425,-0.384952,-0.465026,-0.166131,-0.0479592,0.389563,-0.0954759,1.0599,1.49947,-1.42987,-0.626385,-2.38395,-0.987964,-1.1069,4.79611,4.01894,-0.163313,-0.931253,-3.09373,-1.46644,3.64472,-3.07871,-0.713373,0.364087,-0.900171,-2.62674,-2.85742,3.0591,1.69096,-1.3187,-0.877792,-0.495896,-0.20256,-0.163378,-0.926669,-0.48467,-1.13257,-0.86711,0.977478,0.656949,1.0641,-0.543311,-0.834596,-4.48443,18.5124,-3.40231,-1.6967,9.56204,6.25106,5.23653,1.47705,2.67823,2.73659,-1.84702,-0.386158,0.253225,0.706087,-0.384952,-0.465026,-0.166131,-0.0479592,0.389563,-0.0954759,1.0599,1.49947,-1.42987,-0.365298,-1.65553,2.73617,-2.03566,-0.45372,-10.1148
-736.419,0.998701,0.0182331,7,255,0,751.36,-1.21244,-1.56194,-2.51967,0.759419,-0.447688,-0.0630021,0.406422,-0.0511374,-0.143816,0.476594,-0.94086,-0.0971959,-0.90513,-0.103826,-0.00391058,0.462287,-0.220555,-0.84315,-0.983149,0.449865,-0.460659,-1.35561,-1.07684,-1.21299,-2.93333,-0.970302,6.11725,5.50472,0.732076,1.75062,1.40767,0.276449,-2.40652,0.20866,-0.444016,-0.576113,0.0906602,1.64458,-0.119559,1.28988,-0.641925,0.403108,0.483317,0.432033,-0.0551438,-0.923526,-0.31046,-0.953495,-1.99632,0.94955,-2.56774,1.0184,-0.780342,0.110221,1.68041,7.33167,-23.7151,-3.58832,-1.08997,-0.840578,-2.23552,-5.3944,1.12248,-0.877933,-3.04511,-4.08422,-1.44346,-4.88909,-2.8034,-0.103826,-0.00391058,0.462287,-0.220555,-0.84315,-0.983149,0.449865,-0.460659,-1.35561,-1.61966,1.48124,-1.85936,-0.214417,1.65769,2.26549
-739.656,0.997414,0.0182331,8,255,0,749.508,-1.32829,-1.77788,-1.41952,0.214037,-0.505317,0.306825,-0.501243,-1.27185,-0.226683,0.672177,-0.399957,1.42756,0.865921,0.00628679,0.1804,0.122756,-0.342226,-0.326107,2.41007,-0.499061,0.548296,-0.96772,-1.08846,-1.12424,-1.15972,-1.76732,5.09478,4.44266,-0.563216,-1.43492,-1.1516,1.19752,-0.204409,1.37323,2.30944,1.06972,0.369265,-2.1921,-1.21814,-0.940974,-0.488891,-0.109495,0.0436573,0.499399,-0.288268,-0.928872,-0.387314,0.351615,-0.402756,-1.63447,-2.34787,-0.852181,-1.62949,-0.107126,1.92973,1.28054,28.1599,-2.02773,1.08028,8.71068,1.3607,8.90972,0.550543,-0.46085,1.90061,-1.06597,0.345305,8.03945,3.83469,0.00628679,0.1804,0.122756,-0.342226,-0.326107,2.41007,-0.499061,0.548296,-0.96772,-3.73948,11.3345,1.09171,-2.62752,0.246104,-5.43103
-731.838,0.999585,0.0182331,8,255,0,752,-0.234777,-0.319911,-2.74744,-0.323404,-0.361855,-0.376924,-0.337859,-1.3389,-0.266918,0.386154,-0.525898,-1.28609,-1.56266,-0.0160217,0.163838,0.0259692,0.268177,0.190347,-2.10737,0.918126,-0.560462,0.896698,-0.0901502,-1.25752,-2.03625,-2.05547,5.02688,5.81474,-1.01714,1.07821,-1.02958,-3.74727,0.421376,-3.01238,-7.5156,1.97296,0.234431,2.76583,-1.5238,-1.72297,1.40404,0.52617,-1.00682,-1.40466,0.514089,2.3682,-1.31771,-1.83729,0.130691,0.342188,0.467206,0.962734,-1.35045,0.377301,0.397416,-0.056681,11.6997,7.48632,-1.45616,-1.98538,2.97181,4.31758,-1.77353,-2.47006,2.1602,-1.57706,0.104656,0.909269,-0.364353,-0.0160217,0.163838,0.0259692,0.268177,0.190347,-2.10737,0.918126,-0.560462,0.896698,-6.74019,-5.41161,-1.39148,-1.91728,-0.0457121,2.65825
-727.918,0.99584,0.0182331,8,255,0,747.347,-0.991663,-0.470293,-1.87889,0.0255934,-0.143686,-0.406674,-0.173443,-0.74789,-0.356072,0.408468,-0.370225,0.817258,1.01429,-1.04365,-0.714813,1.14974,0.163787,-0.232353,2.59026,0.0969502,0.708,-1.23161,0.399824,-0.706925,-1.05693,-1.24158,5.12197,5.39006,-0.023476,4.87651,-0.939476,5.12748,0.164415,5.78912,0.268036,1.56132,-2.39763,0.226771,-0.725855,-1.56672,0.0192209,-2.12191,-0.406731,1.81703,0.679092,-0.0202455,-0.411543,1.50745,0.079153,0.204709,0.115192,-0.882391,-1.01673,-0.507112,-0.109223,4.96378,20.6278,0.307684,-0.265111,18.6899,12.7554,-3.43895,10.0146,-0.552882,2.44415,1.20772,0.730762,7.79643,4.69693,-1.04365,-0.714813,1.14974,0.163787,-0.232353,2.59026,0.0969502,0.708,-1.23161,-3.91243,8.93219,-0.373834,-3.1174,0.244804,0.978649
-726.107,0.996757,0.0182331,8,255,0,740.027,-0.806484,-0.524138,-1.1678,-0.0533171,-0.172631,-0.12358,-0.0994813,-0.570014,-0.359747,0.767973,-0.248643,0.218876,-1.27427,0.216329,1.06614,-0.80954,0.0632551,-0.774313,-2.81929,-0.285545,-0.0765871,1.33675,0.198239,-1.83158,-0.568686,-0.710374,5.35941,4.99542,1.85745,-1.38651,0.276473,2.3857,0.735808,-1.87274,0.964421,0.129024,0.939668,2.41747,-0.403916,-1.48683,-0.995305,1.69044,-0.916985,-0.945039,-0.50362,1.83702,0.182691,0.414486,-1.34288,-0.26207,1.03311,0.326288,-1.1474,-3.04237,-1.04264,-1.82937,-3.81215,-4.00691,2.6587,-3.59115,1.21148,1.14887,-1.93108,-3.99423,-2.68325,1.55767,0.234671,0.162833,-1.69961,0.216329,1.06614,-0.80954,0.0632551,-0.774313,-2.81929,-0.285545,-0.0765871,1.33675,-0.323617,-0.310103,-0.388661,0.594807,0.503875,-0.371893
-726.022,0.996019,0.0182331,7,255,0,745.758,-0.379788,-0.385353,-1.70601,-0.192867,-0.214942,-0.39408,-0.245834,-0.23726,-0.253022,-0.00269392,-0.361715,0.331535,-0.295144,0.377231,1.03147,-0.693845,-0.730839,1.72931,1.11892,0.097107,0.883696,1.77688,0.817781,-1.32197,-1.03466,-1.35398,4.98761,4.8798,0.363642,-3.48991,-1.27763,-3.66407,-2.77743,0.286874,1.57751,-1.33973,0.333422,2.53633,0.549206,-1.46029,2.86239,-0.0230864,-0.657953,0.54864,-0.486177,2.01699,3.60323,0.372423,0.629922,-0.625026,1.5442,-0.701414,0.0583759,-0.183535,-0.727078,0.0118468,6.38221,3.97193,-0.594676,4.16706,16.9168,-17.128,2.80017,7.38719,3.90146,-5.99345,0.0456858,2.62399,-0.784787,0.377231,1.03147,-0.693845,-0.730839,1.72931,1.11892,0.097107,0.883696,1.77688,-2.98885,0.171153,-1.00357,-1.37248,-0.168096,-1.4375
-728.821,0.998486,0.0182331,8,255,0,739.511,-0.670035,-0.437357,-2.88569,0.0638521,-0.283474,-0.10092,0.0894008,-0.124614,-0.14577,1.20235,-0.326984,-0.534715,-0.699082,-0.312083,-1.02277,0.813912,0.64238,-2.04416,-1.10166,0.0304565,-0.728902,-1.97592,-0.0606846,-0.298512,0.308896,-2.63686,5.20437,5.30408,1.81584,0.233793,0.204153,0.417021,-1.3869,1.75344,-0.521531,-1.9534,-1.12248,0.963713,-1.29785,-0.678564,1.95762,0.32943,-0.219161,0.719134,-0.803204,-1.41516,-1.36681,2.164,0.951757,1.32438,-1.43274,0.14895,0.61656,0.521964,-0.397688,0.0585786,8.67061,-0.65973,-2.05763,14.7569,-3.39339,-1.15846,6.52601,2.18139,0.412742,3.05932,-0.435792,4.47467,1.22156,-0.312083,-1.02277,0.813912,0.64238,-2.04416,-1.10166,0.0304565,-0.728902,-1.97592,1.28564,-4.27936,1.68586,-1.48766,0.301698,0.781029
-732.097,0.997316,0.0182331,8,255,0,742.768,0.677768,-0.501249,-0.999629,-0.0433679,-0.220764,0.0555118,0.0709618,-0.0570563,0.106417,0.797391,-0.283405,-1.14913,-1.13505,0.0926263,1.1403,-0.582373,-0.675424,1.79053,1.20078,-0.0875836,0.547407,1.9929,0.382112,0.400772,-2.58478,-1.51877,4.98717,4.95786,0.233992,0.71425,-0.770058,5.35237,-3.62521,-0.837581,-4.73311,-0.00865884,1.91764,-0.0254184,0.995905,-0.382395,-1.31491,-0.598471,0.689275,0.823571,-0.0117295,-1.07363,0.449111,-0.22617,-0.63793,0.182718,0.752598,-0.430106,0.775292,0.327335,-1.23643,1.23582,16.4794,-8.72702,3.21293,-5.4507,-6.63721,19.1673,13.8427,5.16955,4.3093,3.19372,-1.34847,2.67024,18.6371,0.0926263,1.1403,-0.582373,-0.675424,1.79053,1.20078,-0.0875836,0.547407,1.9929,7.3782,-26.3383,-0.977818,-1.67752,-0.063135,-0.974003
-732.437,0.999347,0.0182331,8,255,0,744.889,-1.14658,-0.781843,-2.49377,-0.258769,-0.252995,-0.0450399,-0.0322248,-0.536063,0.0154512,0.939573,-0.733844,0.749699,-0.531755,-0.155924,-1.31422,0.577796,0.730661,-1.73425,-1.37042,0.122185,-0.674728,-2.03211,-0.221141,-1.27323,-2.80719,-2.06812,5.24552,5.2283,-2.09749,-1.58799,1.84355,-0.347417,-0.425321,-0.88634,2.15151,2.09684,0.901014,-0.454016,0.394067,1.80939,1.3564,0.425138,-1.13914,0.0887258,-2.03291,-0.615112,-1.48368,1.03426,1.36411,0.0533651,-0.863504,-0.621533,1.47481,-0.501731,0.544735,0.157779,-12.0198,-3.79846,-1.07402,-6.75513,-0.844384,0.871716,-0.729834,-0.689706,0.919783,-0.498051,-2.32852,-0.500507,-2.32526,-0.155924,-1.31422,0.577796,0.730661,-1.73425,-1.37042,0.122185,-0.674728,-2.03211,0.992697,-0.703646,-0.776013,-1.68258,0.229118,0.927632
-731.435,0.999789,0.0182331,8,255,0,745.067,-0.718666,-0.546532,-2.15039,0.00339694,-0.30645,-0.304923,-0.0119375,0.17407,0.219343,0.682042,-0.33984,-1.01704,-0.506398,0.173603,0.351708,-1.40701,-1.37303,1.74342,0.598415,-0.291682,0.811003,1.27214,0.148891,-1.39766,-0.313286,-1.66492,6.18979,5.79407,0.477233,0.893104,-0.229282,0.124995,-2.12761,0.0175676,-1.32901,-0.809249,0.888334,-0.437825,-0.37724,0.21144,0.409039,-0.0145661,1.52558,1.4822,0.907686,0.371173,1.38877,0.20737,-0.130461,1.48919,2.44889,1.21189,-2.10168,0.822508,-1.56584,-3.59764,1.48996,-4.23083,-0.825884,1.92276,-4.40434,-5.96429,3.97947,7.25454,4.94466,-0.129559,-0.532053,-2.725,1.74747,0.173603,0.351708,-1.40701,-1.37303,1.74342,0.598415,-0.291682,0.811003,1.27214,3.83584,-0.157117,-0.0269392,-0.841626,1.83286,2.7607
-734.495,0.991135,0.0182331,8,255,0,745.432,-0.738194,-0.654706,-2.15243,-0.117217,-0.547348,-0.180424,-0.22336,-1.56774,-1.25278,0.891332,-0.477182,0.88522,-0.48945,0.548754,-0.258999,0.305104,0.60285,-1.72921,0.484313,0.663672,-0.221258,-1.05329,-0.259334,-2.9778,-0.614095,-3.93878,4.24298,4.70306,-1.23875,-1.15754,1.24519,-0.681893,0.414897,-0.556399,-1.09659,-2.32112,3.04781,1.10901,-0.120713,0.0686936,1.65525,-0.738687,-0.231927,1.7132,1.3717,-0.816509,-1.54531,-0.313096,-0.936691,-0.668652,0.0493838,-0.808786,-0.192548,0.241813,-0.998496,-2.67665,17.4134,1.12571,0.122607,8.40852,-0.539699,9.4427,3.11564,-2.38094,-3.09313,1.30565,0.392015,1.42342,-0.103647,0.548754,-0.258999,0.305104,0.60285,-1.72921,0.484313,0.663672,-0.221258,-1.05329,-4.22788,-0.6615,-1.95718,-1.49592,-1.94858,-2.86348
-730.585,0.999814,0.0182331,8,255,0,742.813,-1.40541,-0.244008,-1.96991,0.141103,-0.224899,-0.107215,0.0799641,0.250984,0.555361,0.912756,-0.265014,0.437004,-0.000381266,0.317234,0.0663161,-0.150829,0.0143557,2.03263,-0.463903,-0.162165,-0.321248,1.52064,0.0848582,-0.197581,-1.10698,-1.80903,6.56185,5.53001,1.38891,1.77049,0.714676,-1.45726,-0.496687,7.08294,0.630397,-0.0240006,1.04062,1.35425,2.79194,-0.721845,0.518226,-1.19656,0.386186,-0.304329,-1.01804,0.330623,-0.165201,-0.921516,0.737137,-0.667049,0.958221,-0.320518,0.0617076,2.38278,-0.239226,0.539277,19.106,3.17913,-0.312785,9.26995,-1.98704,-3.3661,9.96576,5.63278,8.39273,1.43306,-0.610183,19.8387,-2.56806,0.317234,0.0663161,-0.150829,0.0143557,2.03263,-0.463903,-0.162165,-0.321248,1.52064,3.51993,8.3003,0.136272,-0.0789234,2.35226,1.61794
-731.755,0.999926,0.0182331,8,255,0,742.264,-1.14747,-0.172177,-1.75235,0.672763,0.143856,-0.0136966,0.216885,-1.14352,-1.38205,1.50715,-0.0678048,-0.49439,-0.670187,0.0259074,0.636818,0.6497,0.630902,-2.02131,0.991436,0.299938,-0.300635,-1.00364,-0.560471,-1.48367,-1.41818,-1.86779,5.47287,4.50614,-2.12344,1.46884,-1.47625,-1.26556,-1.4831,-2.51149,-0.69489,-1.21446,1.7744,1.45782,1.29737,-0.718816,-1.00286,-0.437909,-0.801623,-0.361931,-0.595307,-1.03559,-0.388288,-0.0674967,0.682537,-1.11697,-1.3927,0.139723,0.28894,1.33201,-3.33722,0.147542,6.51396,1.31069,0.383455,4.39213,1.9135,0.753035,0.391627,-1.53615,-3.44735,0.725535,0.535485,0.509599,0.0634617,0.0259074,0.636818,0.6497,0.630902,-2.02131,0.991436,0.299938,-0.300635,-1.00364,-1.0932,-1.76124,0.579121,-0.64772,0.764273,-4.00511
-730.835,0.999315,0.0182331,8,255,0,742.672,-1.56225,-0.0363194,-1.90779,0.190254,0.220005,0.142409,0.234663,0.414702,1.09203,1.52346,-0.0363968,-0.106384,-0.0708598,-0.620485,-0.657497,-0.676748,-0.32911,1.87286,-0.866331,-0.0159559,0.924327,1.0182,-0.023859,-0.17345,-0.466944,-1.20987,5.0809,5.67102,1.04431,-2.99712,-0.22382,0.585801,2.06387,4.90904,-0.675956,-0.430469,1.69446,-1.82571,-1.48973,0.122841,0.390531,-1.3639,-0.0674862,0.0435983,1.0384,-0.792612,0.711607,1.09776,1.57474,0.120551,0.592553,-0.319599,0.574784,-0.955449,-2.73608,-1.42018,-5.16518,0.913713,-0.56273,-7.84088,1.67545,-3.54015,-10.7792,3.94828,10.0249,2.03697,-0.890496,-8.34398,5.13755,-0.620485,-0.657497,-0.676748,-0.32911,1.87286,-0.866331,-0.0159559,0.924327,1.0182,5.20748,0.348045,-0.798773,-0.390767,-0.03107,2.45804
-737.958,0.991393,0.0182331,8,255,0,755.004,-1.0601,-0.675142,-2.37932,1.02768,-0.275453,0.120633,0.295559,-1.55437,-1.10015,1.05532,0.0344376,-1.48955,-1.7011,0.52056,0.644518,0.627043,0.396982,-1.55007,0.884977,0.123309,-0.464735,-0.877017,-0.910923,-1.20546,-1.27702,-4.5012,5.1298,4.63864,0.600656,1.88627,1.8482,1.24834,-0.390271,4.51321,-1.56366,0.745541,-1.76734,-0.570423,-0.193098,0.339698,-0.272423,-0.486127,0.544903,-0.34899,0.482025,1.72007,2.80567,1.38314,2.44116,-1.25007,-0.0565956,-0.145644,-0.196496,1.31601,0.677677,-3.57121,-17.6082,-1.35752,-0.929356,-1.66806,-2.08635,-1.07666,-3.42991,-1.8869,-2.06638,-0.717541,0.314655,-5.99529,-2.15239,0.52056,0.644518,0.627043,0.396982,-1.55007,0.884977,0.123309,-0.464735,-0.877017,-3.5868,6.77879,-4.45717,-1.05161,-0.0594593,-1.99216
-738.101,0.994761,0.0182331,8,255,0,749.725,-1.35912,-0.291072,-2.03808,0.911854,0.087287,0.154754,0.497086,-1.5654,-1.45447,0.728878,0.24059,-1.18109,-2.01304,0.752946,0.781148,0.739229,1.07992,-1.64096,0.895565,-0.481064,0.290745,-0.402166,-0.69227,-2.27225,-1.34752,-3.53526,5.0004,4.81468,-3.16248,3.17419,1.0377,-2.34999,2.52193,0.273738,1.9934,0.502889,-1.15276,-1.30564,0.734117,1.16439,-0.405934,0.26268,0.00982815,0.00575131,0.992942,0.291916,-0.241777,-0.974917,1.42172,0.900653,1.26855,-0.656477,-0.311589,2.55467,-0.430327,2.21573,-8.77732,-0.407531,-0.359036,0.569044,-0.473197,-1.06619,-0.303171,-2.27283,-3.21604,-1.89045,0.834338,-1.78225,-2.17655,0.752946,0.781148,0.739229,1.07992,-1.64096,0.895565,-0.481064,0.290745,-0.402166,-1.41684,0.142261,-2.10667,-1.12016,-0.269608,-1.1702
-737.833,0.99912,0.0182331,8,255,0,748.869,-1.37371,-0.284368,-1.26032,0.79792,-0.0213545,-0.00878916,0.59482,-1.64039,-1.19954,0.782557,0.134832,-1.09587,-1.64826,1.16146,1.25047,0.466481,1.41418,-1.2014,0.842185,-0.55036,0.542894,0.395321,-0.659919,-2.91315,-1.09686,-3.25156,5.23212,4.95278,0.232609,0.0996825,2.63388,-1.95301,-0.861685,-1.95832,0.926453,-0.0473759,2.44208,0.737201,-0.849923,0.585721,1.82453,0.867594,0.803032,-0.803987,0.540719,1.42517,-0.303259,-0.0509209,0.546856,1.64039,0.231558,-0.701512,0.529966,1.12671,1.06602,1.90468,8.43103,0.321599,1.32369,6.05361,-0.252394,-1.20607,5.785,-2.18687,-2.55496,-1.55636,0.889688,-0.666211,-1.54548,1.16146,1.25047,0.466481,1.41418,-1.2014,0.842185,-0.55036,0.542894,0.395321,1.58573,-1.58596,2.36949,-1.40461,0.348235,-0.849076
-736.753,0.99967,0.0182331,8,255,0,754.712,-0.89961,-0.714752,-2.98079,-0.0328584,-0.189723,-0.510257,-0.237591,-0.201264,0.21455,0.885424,-0.812125,0.387771,1.32052,-1.03995,-2.22783,0.0208232,-2.41586,1.46336,-0.968599,0.816517,-0.359779,0.234919,-0.331916,-2.15395,0.0367231,-2.52239,4.9049,5.09747,-2.18195,1.76547,-0.407456,-0.682779,3.68665,1.5183,-4.36858,-2.9595,1.27587,-1.46478,-1.61325,1.69902,0.820828,0.569167,-0.717454,1.15416,-1.51933,0.410975,0.114587,0.257968,0.547395,0.737766,-4.75691,0.0558774,0.651031,2.36119,-0.0680162,-2.10163,0.421298,-0.663656,-1.81621,5.74308,3.67251,-7.31992,-5.30639,2.37656,2.57028,0.0631816,-1.47466,-0.231511,2.09306,-1.03995,-2.22783,0.0208232,-2.41586,1.46336,-0.968599,0.816517,-0.359779,0.234919,-2.14569,-0.103962,2.22758,-1.20151,-0.40002,0.0131014
-731.498,0.999069,0.0182331,7,127,0,745.726,-1.13332,-0.491085,-2.14069,-0.19567,-0.498202,-0.0814369,0.0547535,-0.634342,-0.174187,0.938107,-0.390142,0.361182,-0.555809,0.0883227,-0.705876,-1.0821,-1.28083,-0.52776,-1.41844,-0.0939046,-0.154975,-1.06339,-0.343413,-0.621495,-1.33693,-4.28911,4.95021,4.99204,-1.16625,1.6365,1.72219,0.706526,0.0962777,2.75415,0.225566,-1.70627,-2.52984,-1.02761,1.85632,-0.783147,-2.28181,1.14683,2.08951,-0.230067,2.26302,-1.67315,0.798817,-0.83227,0.347759,-0.272225,-0.102588,0.00272325,-0.491271,-0.783385,0.350643,-0.0988084,-13.9343,-0.171844,-0.212552,-8.39756,-4.28379,-1.88485,0.658186,-0.868345,-0.0834313,-0.260159,-0.726617,-0.35538,-6.71518,0.0883227,-0.705876,-1.0821,-1.28083,-0.52776,-1.41844,-0.0939046,-0.154975,-1.06339,-2.18353,2.70177,-0.212303,-1.0922,-0.430272,-0.0595418
-733.159,0.999591,0.0182331,8,255,0,741.975,-0.514234,-0.263937,-2.72619,-0.299494,-0.439845,-0.345453,-0.0818133,-0.612724,-0.40785,-0.0279755,-0.533609,-0.107759,0.707704,-1.12276,0.179502,-0.26921,1.54732,-1.00054,0.442861,-1.33141,-0.260657,-0.766746,0.175365,-2.17552,-0.35082,-3.80016,4.33086,5.58676,0.349581,0.716882,1.66343,-0.399065,-0.978988,1.34884,-1.77516,-2.92575,0.9453,0.207619,-0.942532,0.0035974,0.018775,0.0514274,0.657092,1.1744,1.01512,0.706609,1.3104,0.402187,0.204626,1.30704,-0.347397,-0.461747,0.965124,1.28526,1.33985,0.388022,12.9583,8.40491,-1.89147,-0.0633711,-2.61448,5.8337,16.213,0.553952,-0.245481,-5.11164,-0.975585,0.3012,1.82854,-1.12276,0.179502,-0.26921,1.54732,-1.00054,0.442861,-1.33141,-0.260657,-0.766746,-4.23613,-0.137296,-3.26494,-1.12937,-1.7607,1.85729
-733.551,0.997823,0.0182331,8,255,0,750.893,-1.05466,-0.855001,-2.03468,0.0851655,-0.50863,-0.0217404,0.0181089,-0.726557,-0.00631614,2.15706,-0.598898,-0.357687,-0.232175,1.26797,-0.0259618,0.26072,-1.53693,0.843357,-0.603474,1.38629,0.180966,0.952417,-0.920483,-1.80905,-2.54019,-1.44836,6.47369,4.80596,-1.45932,2.25771,-0.883749,-1.02215,0.575738,3.04445,-1.00626,0.768199,4.59789,0.0809244,-0.472548,-1.36792,0.663206,-1.03988,0.953427,0.17759,-1.12772,1.72531,-1.21483,1.02304,1.08152,0.602915,2.88787,0.0678964,0.911356,-2.03871,1.41861,4.1855,-4.15113,-0.910854,-0.184984,-1.3393,-1.81533,1.18466,-1.5323,-1.46218,0.373963,1.64052,-0.650792,-1.9545,0.857405,1.26797,-0.0259618,0.26072,-1.53693,0.843357,-0.603474,1.38629,0.180966,0.952417,-4.47777,-0.518004,-1.00964,-0.578274,2.1885,-1.50268
-733.687,0.997234,0.0182331,8,255,0,754.676,0.63202,-1.30465,-2.40344,-0.537786,-0.525481,-0.654866,-0.650382,-1.36495,-0.97361,0.465268,-0.452635,0.321382,0.101993,-1.28361,0.231742,-0.448187,1.95728,-0.818908,0.447125,-1.64689,-0.0676171,-0.560157,-0.197083,-1.88927,0.133295,-0.501275,4.54544,5.326,0.220518,-2.64793,0.536657,1.17947,0.325554,2.43742,-7.58442,2.1509,0.682253,0.105524,2.02739,-1.23938,0.72606,0.832536,-0.580665,1.74734,-2.64879,-0.451014,0.588409,1.02627,-1.44132,-1.01008,-3.18163,-0.387046,0.610907,-1.6008,-2.64987,0.324169,26.4916,-2.78086,-0.0284493,28.057,8.99911,11.8897,10.2701,-5.85975,0.389851,4.20759,2.8984,2.74651,1.58637,-1.28361,0.231742,-0.448187,1.95728,-0.818908,0.447125,-1.64689,-0.0676171,-0.560157,-14.7069,0.0819735,-15.7466,-4.42758,-0.915427,0.741789
-732.089,0.988928,0.0182331,8,255,0,749.887,0.379769,-1.12425,-2.90789,-0.382333,-0.438909,-0.778845,-0.46986,-0.868049,-0.933138,0.278177,-1.18703,-0.599248,-0.700163,2.03689,-0.279061,1.03982,-1.03023,1.04314,-0.852713,-0.287315,0.0240327,0.741116,0.207609,-0.394237,-0.711197,-1.14894,5.27376,4.24518,-0.703018,-0.217656,2.25425,3.39569,2.29434,0.754011,4.4067,-3.64352,-0.30983,2.76111,0.163838,-0.90823,1.00019,0.796329,-0.116444,0.121009,-1.72731,0.556021,-0.0916945,1.88939,0.0655141,0.211383,-4.20868,-0.593691,-0.681536,0.00258048,1.11595,2.47802,-6.41037,-8.31054,-2.12047,-1.22767,7.68068,-12.214,2.10666,-0.328305,-3.67755,0.0944477,-4.65888,-3.6509,-2.22639,2.03689,-0.279061,1.03982,-1.03023,1.04314,-0.852713,-0.287315,0.0240327,0.741116,13.6224,2.57149,1.34669,0.476584,0.325581,-5.45908
-731.975,0.998982,0.0182331,8,255,0,747.576,-0.644851,-0.724025,-2.12406,-0.397527,-0.991268,-0.558471,-0.555686,-0.789973,-0.545612,0.802826,-0.0713534,1.55369,0.687759,0.319481,1.18968,-0.775268,-1.5662,1.09886,2.09819,-0.133986,0.0514452,-1.38542,-0.541218,-1.26096,-0.301002,-0.625929,5.38191,4.74049,-2.10487,0.242861,1.13037,0.146718,3.40045,-1.03878,2.07417,1.09902,1.73109,1.67405,1.29382,0.756613,2.07509,-2.13988,0.137105,-1.05949,1.09367,-1.07148,0.627793,0.29434,-0.024707,-0.491107,0.973108,-0.548112,-1.1257,0.784934,-0.36544,6.61327,-7.34865,1.73416,0.197445,-3.43006,-4.64281,-5.69493,-5.65799,-3.38417,-0.309197,1.02895,1.75532,0.589798,-0.248075,0.319481,1.18968,-0.775268,-1.5662,1.09886,2.09819,-0.133986,0.0514452,-1.38542,-1.29272,-2.85785,2.27985,3.65951,0.520195,-1.70497
-730.623,0.998407,0.0182331,8,255,0,743.295,-0.31462,0.00988967,-1.69228,0.169978,-0.454929,-0.248034,-0.160925,-0.316038,-0.0763232,0.177422,-0.756168,-1.03381,-1.37453,-0.331092,0.268388,0.400912,-0.212463,-1.20994,-0.727927,0.0875463,-2.25782,0.46095,0.165018,-0.543357,-0.383793,-1.00886,5.74631,5.00542,0.0124269,-1.66461,0.735359,0.188521,-2.74945,-1.58249,-0.228371,0.334415,-0.713358,-1.62563,-0.905323,1.16401,2.545,0.265751,1.35194,-0.71048,-1.72806,0.861382,1.912,-0.110543,-0.56912,-1.23296,2.11374,-0.655974,-0.0937585,-0.282229,0.849018,-2.1858,-1.19291,14.0078,0.496514,10.1953,-8.51265,-9.55169,-7.66301,1.10605,4.20811,-5.49923,-4.0891,0.786494,-3.70494,-0.331092,0.268388,0.400912,-0.212463,-1.20994,-0.727927,0.0875463,-2.25782,0.46095,5.05251,0.902156,0.852079,-0.623554,1.17728,-0.253482
