# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=896279109
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_sigma.1,g_se,g_sp
-727.932,0.999349,0.0368991,6,127,0,731.85,-1.40614,-0.170159,-0.25208,0.955828,-0.281411,0.255301,1.40488,-0.6872,5.02835,4.72013,4.84389,1.87698,-0.645172,-0.0591682,-1.43749,0.87651,1.91232,2.08007,0.0401673,0.245532,2.28462,-1.2435,-2.66368,3.32173,-3.54297,0.269148,7.62803,12.2191,-0.085043,-1.83059
-727.364,0.999935,0.0368991,7,127,0,730.623,-1.04906,0.369486,-0.393944,-1.44144,0.155379,-0.419649,0.757277,-1.04747,5.78956,5.16781,1.06349,-1.08333,-1.11764,-2.21691,0.00313202,-1.31945,-0.523842,0.642221,0.301901,2.01619,29.8411,2.9733,2.41281,-1.33206,2.57085,0.864867,2.37432,0.110342,1.36975,-0.184872
-728.353,0.999925,0.0368991,7,127,0,731.814,-1.01894,-1.3436,-1.02871,-0.175727,-0.445627,-0.157696,0.823527,-1.17859,4.47592,4.41117,-1.28225,-0.690432,-1.27571,1.15714,2.06063,0.0925544,0.117405,-1.32637,-0.919427,2.70362,24.7238,-1.68697,-0.215064,0.91848,0.402155,3.27015,2.90475,-0.46462,-1.1481,-5.5653
-728.853,0.996193,0.0368991,6,63,0,733.67,-1.2585,-0.153297,-1.20533,-0.0700499,-1.1947,-0.900854,1.10283,-1.68232,4.9915,4.81978,-9.99857,1.70636,0.24775,-0.312145,-0.184183,-1.44513,-0.537601,-1.13158,1.29149,3.80491,-31.0934,0.00826678,-1.81044,0.322217,-2.16469,-2.21912,-2.10517,-1.32843,-0.486407,-0.291573
-738.751,0.999096,0.0368991,6,63,0,742.38,-0.884088,-0.701633,-1.96936,-1.90071,-1.36557,0.55104,0.133655,-1.37817,3.79964,4.42371,4.61204,-1.00826,-0.852413,-2.00096,0.57723,0.95801,-1.54481,1.37111,-1.11858,0.527599,33.3135,0.450853,-1.85665,-1.52826,-1.22042,7.8106,-0.289545,1.25905,-3.04594,-5.65462
-729.185,0.999237,0.0368991,6,63,0,746.115,-1.1326,0.275661,-1.09239,0.370729,-0.814696,-1.26263,0.482376,-1.47971,5.0353,5.74532,-6.68082,0.0556406,3.25521,2.27734,1.99768,-4.877,2.39903,-1.68847,3.01008,4.72147,-20.429,1.25697,-1.20446,1.19705,-1.2993,-3.10551,-3.27958,0.833986,-0.290858,2.94846
-727.971,0.999298,0.0368991,6,63,0,735.841,-0.961075,-0.874804,-1.05266,0.550193,-0.115406,-0.141793,0.362146,-0.937495,5.28835,5.38556,-13.4218,-2.23719,0.536395,-2.47122,-0.907461,-1.14671,1.44117,0.802126,0.0175892,-2.58736,26.1658,-0.724664,-0.993436,2.96979,2.37679,4.99627,0.726032,-0.355205,0.574133,0.97168
-733.214,0.999641,0.0368991,7,127,0,737.196,-1.2542,0.241452,-0.13073,0.0957801,-0.0192844,-1.02042,1.24881,-1.2579,3.24478,5.5346,-1.81039,1.26699,1.93826,-1.52189,-0.155897,0.79154,2.48056,-1.13536,-0.20071,-0.709258,-22.3147,0.685106,0.313132,0.669975,-0.471141,-5.23439,-1.53351,0.222488,-8.53097,2.3974
-732.131,0.99984,0.0368991,6,63,0,739.821,-1.17583,0.533313,-0.479371,-0.740285,-0.0934373,0.331831,0.840036,-2.05315,6.21924,6.39762,3.44603,1.54328,1.60811,0.773397,0.382627,-2.72183,0.223106,1.2268,-4.19555,0.793277,-3.01121,1.00062,0.19728,-0.482851,0.0556387,1.13572,-1.74985,-3.06016,1.85543,4.31841
-728.139,0.999542,0.0368991,6,63,0,735.234,-1.21849,-0.494604,-0.609602,0.293463,-0.405949,-0.43893,1.12838,-0.687181,5.58954,5.64644,4.03561,1.4292,-0.777029,-0.678981,-0.439202,0.809526,2.90107,1.04858,1.98929,5.26375,-2.81796,-1.60218,-3.41439,2.0502,-2.658,-4.82781,9.12042,14.1348,0.9307,2.54178
-725.408,0.999838,0.0368991,6,63,0,732.46,-1.28215,0.0196542,-0.310852,-0.357486,0.205848,-0.0761477,1.56034,-1.47156,5.1984,5.70951,-12.5543,-0.147693,-1.04565,-1.88616,0.0468891,-1.97312,2.3247,0.549893,-1.29775,-3.22086,-9.181,0.181499,-0.160438,-0.0389013,0.205183,-0.598413,-0.36088,-3.88603,0.147982,2.65149
-725.259,0.996455,0.0368991,6,127,0,731.029,-1.37448,0.159928,-0.206884,-0.564043,0.256549,0.25597,0.959219,-0.902249,5.27645,4.36555,7.60151,-0.632954,1.00564,0.158108,-1.29577,-0.668645,2.58165,3.20093,-0.228614,-2.65026,-10.5456,0.513616,-0.785908,-0.464223,0.326526,0.778963,-3.22857,-4.33948,0.296024,-4.37073
-725.981,0.998765,0.0368991,6,127,0,730.283,-1.20326,0.543185,-0.727681,-0.648164,0.20377,-0.289603,0.828301,-1.10528,5.22218,4.42975,-12.849,-0.484436,1.80936,0.114164,0.444839,2.10442,-0.308016,0.183188,0.276334,-1.86709,1.7376,2.42726,-1.08895,-0.225553,1.3531,-0.377343,-1.20494,-1.08103,0.276038,-4.38772
-727.222,0.998105,0.0368991,6,63,0,730.61,-1.18073,-0.637764,0.153542,-0.8779,-0.630397,-1.2371,1.26039,-1.6253,5.03384,5.13696,5.07042,1.79444,-0.0882041,-0.0401421,1.07639,0.385268,-0.20531,0.702563,0.375713,-3.96123,-7.29228,-0.557681,2.00556,-0.579549,-0.921752,-2.727,-0.391875,-0.887457,-0.18416,0.50038
-728.057,0.999875,0.0368991,6,127,0,729.625,-1.09064,0.179742,-0.588205,-0.363616,-0.0143839,-1.51511,1.18601,-2.10455,4.86628,5.02217,1.81305,-0.722085,2.00798,-0.71425,-0.691956,-0.677206,0.0759659,-0.7532,0.03323,0.252127,9.5629,0.728191,0.500893,0.00574591,0.477191,-1.56993,0.041014,-2.83641,-0.405259,-0.549906
-729.097,0.999803,0.0368991,6,63,0,730.235,-1.08818,0.284528,-0.565418,-0.259571,-0.222237,-1.82383,1.34516,-2.11026,5.01122,4.73868,3.45081,-0.0636094,0.066412,-0.248902,0.721584,0.805283,-0.499604,-0.677525,-0.611006,2.12606,11.808,0.881481,0.59356,0.128004,0.222151,-2.01003,0.506565,-2.35205,-0.0685868,-2.38222
-724.264,0.999712,0.0368991,6,127,0,733.262,-1.30308,-0.0156365,-0.142354,-0.864611,0.156661,0.21456,1.17336,-0.881282,5.89361,5.45768,-11.5555,-0.932863,0.112076,-0.421468,0.135306,4.28588,-1.00104,3.30583,0.788008,2.60382,3.20175,0.11339,0.121474,-0.997568,0.203102,1.22689,1.72082,0.356483,1.41537,1.62132
-724.301,0.999595,0.0368991,7,127,0,726.082,-0.999657,-0.499524,-0.958436,-1.18881,-0.174321,-0.48901,0.46732,-0.666215,4.59164,4.99333,1.62274,0.480849,0.0697218,0.183976,-0.466475,-1.06918,-0.17225,-1.89271,1.22969,1.90807,6.96287,0.120511,-3.00524,-1.19366,1.90414,-0.154859,3.57628,2.09859,-1.09549,-0.533434
-727.28,0.994885,0.0368991,7,127,0,730.422,-1.30158,-0.305695,-0.0123263,-0.185987,-0.424694,-0.883352,2.02394,-1.52171,5.65192,5.0544,-2.36099,0.334793,1.15249,1.4663,0.842276,0.0497435,0.547292,-1.30803,0.275419,3.81688,-12.5216,-0.408653,0.698103,0.16954,-1.17635,-3.14534,1.62481,0.684474,0.972959,0.309763
-725.528,0.999987,0.0368991,7,127,0,728.157,-1.18835,-0.164812,-0.187088,-0.1045,0.131251,-0.591655,1.72682,-1.64066,4.86767,5.22395,-4.77415,-0.242358,0.88388,0.0833099,-0.90963,-1.89648,1.55275,0.300621,1.5297,-0.430599,6.9921,0.176655,0.997129,0.375175,0.522957,-0.995547,1.31946,-1.54718,-0.426345,0.54161
-726.572,0.999043,0.0368991,6,63,0,729.775,-1.2752,-0.674872,-0.595312,0.161954,0.126837,0.37485,0.784886,-0.73813,4.29175,5.43695,1.4582,-0.583768,0.0651461,0.780352,0.962795,0.781503,-1.28517,-2.91528,-1.44626,0.795173,-8.54585,-2.63776,-3.93118,1.34191,0.301248,4.18185,-2.55314,1.80889,-2.25815,1.81636
-725.569,0.997361,0.0368991,6,63,0,730.987,-1.17036,0.209469,-0.540547,-0.657052,-0.379569,0.420917,0.913711,-1.26978,5.19804,5.43768,6.21194,1.44237,0.788421,-1.36761,-0.575905,-1.89944,2.07709,-1.10983,2.39723,-0.81301,8.90582,1.23304,0.0431826,-0.24257,-0.645265,3.51691,-1.10802,-1.53584,0.279838,1.42723
-728.358,0.999086,0.0368991,6,63,0,730.406,-1.15272,-1.23195,-0.324047,0.309095,-0.0367415,-1.45661,1.0656,-1.72659,4.79897,4.62672,-4.12521,0.231194,1.13682,0.106963,-0.266696,-1.01619,0.153267,2.47304,0.00450427,1.42263,-4.14594,-1.29498,0.986959,0.907274,0.416532,-2.5419,-0.681006,-1.28137,-0.706452,-2.55357
-727.778,0.999771,0.0368991,6,127,0,732.763,-1.31075,-0.162453,0.0900571,1.06675,-0.773637,0.629946,1.43338,-1.32757,5.54285,5.318,-10.4445,1.56703,-0.970251,-0.924642,0.140424,2.53173,0.324649,0.821024,0.643878,2.64659,-2.54104,-0.26018,1.06418,2.08742,-2.45643,2.27743,-0.754553,-0.338924,0.834567,1.19056
-726.904,0.998313,0.0368991,7,127,0,731.212,-1.26087,-1.42272,-0.274491,0.0596273,-0.291316,0.17089,1.46305,-1.70017,4.81252,5.15287,-3.18011,0.268891,1.22208,1.97938,-1.74277,2.19112,-0.0210831,0.874711,1.11946,1.19919,-12.9106,-1.94135,0.208685,0.459793,-0.613431,0.467473,-1.00398,-3.65313,-0.767782,0.674622
-731.366,0.999446,0.0368991,6,63,0,732.584,-1.2874,-2.04217,0.576197,0.545498,0.227689,0.319979,1.62826,-1.14536,4.70197,5.10768,3.91333,-0.220182,-1.58991,-0.433602,-1.13507,0.0556039,0.264689,0.00371082,0.0122507,0.383737,15.114,-4.51762,4.17505,1.55054,0.448477,1.55276,3.26365,10.1029,-0.701499,0.00285346
-726.842,0.999735,0.0368991,6,127,0,738.999,-1.16194,-0.173422,-0.199549,-0.479702,0.172674,-0.488352,1.36596,-1.84592,5.11597,5.77097,-0.343326,-3.96487,3.14395,1.9472,0.449868,2.35776,1.19819,2.29827,-1.11358,-3.24448,3.36893,0.170181,0.930077,-0.126962,0.583092,-0.378903,-0.264542,-3.50612,0.0725239,2.66744
-727.149,0.999865,0.0368991,6,127,0,730.02,-1.1865,-0.0555932,-0.867519,-1.24537,0.139051,0.116342,1.87437,-1.78132,4.31029,5.37968,5.41872,-0.00682118,1.48131,0.570525,0.371882,-0.952446,-0.574302,-1.9169,0.856605,2.84016,4.81301,0.280259,-0.644815,-1.0513,0.431088,0.83189,1.12456,-2.56671,-1.97864,1.25406
-730.236,0.997975,0.0368991,6,63,0,733.768,-1.19045,1.10489,-0.00703513,-1.6083,0.528244,0.669082,1.27843,-1.68447,4.21117,5.34156,-11.5341,1.05519,1.67782,0.111032,0.0760457,0.127601,-1.67446,0.38893,0.762727,-0.624329,14.0032,2.1723,1.28986,-1.50023,1.19412,2.44809,-0.819745,-0.958335,-2.12918,0.92753
-729.735,0.999127,0.0368991,6,63,0,735.324,-1.35626,1.64391,-0.745163,-0.871452,-0.336541,0.251715,1.4777,-1.28414,4.48965,5.36133,-4.42732,0.00835074,-1.99232,1.87124,-1.72402,-1.61071,1.25964,2.23444,1.59257,-0.43739,-18.0221,3.71612,-2.65565,-0.875774,-1.75387,-0.207407,-1.41782,0.193508,-1.74024,1.7305
-728.089,0.999963,0.0368991,6,63,0,732.403,-1.26256,1.23221,-0.420617,-0.280421,-0.526816,0.933944,1.51808,-1.54774,5.08995,5.14218,7.24979,-1.97547,1.41222,1.16319,0.230284,1.1189,0.662891,-0.539831,1.83576,-1.75205,5.90787,2.45949,-0.175628,0.0861138,-1.19291,3.1873,-0.382632,0.0891327,0.0462341,0.194186
-730.521,0.998451,0.0368991,6,127,0,733.491,-1.20726,-0.996191,0.209388,0.75439,0.933118,0.882354,1.44745,-2.42445,5.07032,4.96767,0.331628,-2.44032,0.533898,0.488685,1.2191,-1.48712,0.264335,-0.00589459,-0.013579,-0.355045,1.35795,-0.937367,0.912979,1.02107,1.22073,1.52274,-0.282543,-2.29224,-0.0349774,-0.631711
-730.126,0.999392,0.0368991,6,63,0,738.304,-1.41164,1.35876,0.679082,0.22299,0.262748,-0.149924,1.41047,-0.805637,5.34184,5.35572,-16.4008,1.8775,-1.45151,-1.40049,-1.63228,-1.98046,-0.634627,1.62672,0.242733,1.52666,14.0016,5.66998,5.68625,1.01608,-0.3208,-4.70913,3.32842,12.1173,0.595274,1.12502
-729.749,0.999138,0.0368991,6,63,0,739.167,-1.31921,0.0183636,0.439305,0.577214,-1.31931,0.446248,1.50648,-1.39466,5.45844,4.42466,-14.949,2.59501,2.12704,0.233653,0.116515,-2.12667,-2.2007,0.856115,0.105009,3.49628,-0.710546,0.206622,2.40573,1.29137,-3.27277,1.50047,-0.312218,0.835281,0.699014,-4.19603
-731.547,0.998339,0.0368991,7,127,0,738.193,-1.00722,-1.09465,-2.04643,-0.911097,0.80413,-1.51808,0.992603,-1.93538,4.56281,5.77195,-3.18859,-0.444492,1.15824,1.7038,2.31103,-0.56634,-1.62097,1.86653,-0.803846,-4.68438,13.249,-0.734932,-1.70231,-0.492423,2.16104,-1.36687,0.420133,-2.04174,-1.09785,2.57511
-731.04,0.999429,0.0368991,6,127,0,738.256,-1.32214,0.163022,-1.2561,-0.801461,0.958,-0.150405,2.92493,-1.90717,6.44625,4.91831,-1.35967,-1.26118,-3.14312,-0.858905,1.65015,-2.91016,-0.669117,-1.43539,-0.789757,3.44998,-8.58172,0.274018,-1.86485,-0.646748,1.25353,-0.632476,2.37646,-1.44135,2.14603,-0.55537
-736.794,0.998949,0.0368991,7,127,0,742.049,-1.30625,0.996091,-1.44509,-0.645087,-1.40434,1.09488,1.81689,-1.89386,7.63979,4.59882,7.71317,0.0668254,1.76074,0.590563,-1.84066,1.17061,-2.93862,-1.43541,-0.407559,0.125498,-12.9522,1.49673,-2.04698,-0.440784,-2.24125,2.23955,-0.34652,-1.11493,3.54595,-2.32083
-734.599,0.999813,0.0368991,6,127,0,741.583,-1.16481,-0.0315693,-1.03607,-1.27839,-2.21412,0.280668,1.91372,-1.78948,6.93366,4.41255,-3.38729,2.25514,-1.61165,0.660953,0.184471,3.15903,0.458045,0.292392,3.11632,-0.950392,11.5564,0.503743,-0.524911,-1.01752,-3.15562,1.81988,2.1337,1.22462,2.77546,-4.92537
-734.897,0.999996,0.0368991,6,63,0,737.582,-1.16234,0.0198338,-1.05123,-1.20886,-2.27016,0.302633,1.92057,-1.84501,6.93074,4.38602,0.844753,1.08087,-0.477701,1.40533,-1.15764,0.631147,0.126271,-2.13293,-0.187955,-1.66182,11.8512,0.558856,-0.501964,-0.935828,-3.11025,1.79697,1.96145,0.699131,2.7723,-5.20771
-732.949,0.9995,0.0368991,6,63,0,738.908,-1.2816,0.262595,0.203606,0.595837,1.12275,-0.146604,0.849521,-0.550922,6.18475,5.51597,6.65102,1.36261,-0.267367,-0.395515,-1.73524,0.0572163,1.3315,-0.272753,3.18559,-3.29333,31.9932,2.20713,5.27276,3.23345,11.5586,-3.09194,2.88786,16.5711,1.91535,1.48859
-732.404,1,0.0368991,6,127,0,736.872,-1.08913,-0.33074,-1.46891,-1.36785,-2.54317,-0.175174,1.86044,-2.32289,4.96166,5.33563,0.573133,1.11947,1.87209,0.865585,1.08655,0.621207,-1.45517,-1.09409,2.27786,2.76764,9.35024,0.00795778,-0.910197,-1.13603,-2.78129,0.608295,1.20881,-2.89582,-0.197267,0.992336
-728.938,0.999992,0.0368991,7,127,0,735.944,-1.15696,0.715233,0.355792,0.398393,-0.292724,-0.647061,0.974318,-1.63321,5.51819,4.5821,1.22957,0.458756,-1.03338,-1.1136,-3.57008,0.17519,0.467568,-3.59599,0.195527,-0.959686,13.1435,1.83844,2.8874,1.0931,-0.0324676,-0.606724,-0.882886,-0.735644,0.874617,-3.60593
-728.263,0.999893,0.0368991,6,63,0,731.724,-1.36353,-0.864426,-0.712446,-0.353444,-0.228036,0.438557,1.14348,-0.709406,4.72321,4.72284,-6.15502,-1.21626,-1.31203,-1.2598,1.22464,0.639099,-0.535861,0.48865,-1.13332,2.59784,-12.7495,-3.75515,-5.90845,-0.123886,-2.71287,3.6059,2.71697,9.36643,-0.967571,-1.13624
-728.85,0.999685,0.0368991,6,63,0,733.708,-1.24263,0.50146,0.58184,-1.498,0.568259,-0.498568,1.16317,-1.45419,5.8253,4.72538,0.987517,1.71993,-1.6188,0.329418,-1.05582,-0.781019,2.16691,-2.36681,0.7888,2.55069,4.83424,1.37386,3.38157,-1.45121,1.49235,-1.34838,-1.21055,-0.582282,1.31872,-2.21542
-731.046,0.999314,0.0368991,6,63,0,734.33,-1.23558,0.657423,0.829214,-1.71864,0.504166,-0.582574,1.23156,-1.4167,6.18456,4.72567,-0.144412,0.739243,1.77087,-1.02822,-0.608071,-0.561996,0.667638,0.247791,2.78671,0.309304,10.7595,1.7834,4.54157,-1.7462,1.44915,-1.65186,-0.545938,2.01873,1.84814,-2.37127
-731.933,0.995,0.0368991,7,127,0,738.328,-1.09854,-1.0331,-0.260664,-0.100178,-0.664019,-0.416484,2.56949,-1.72674,4.25288,4.62131,-1.52445,-0.961844,-2.90965,1.77384,-0.655489,0.918774,-0.357627,0.277658,-1.72281,4.75958,35.3022,-0.870161,1.47869,0.46228,-0.505333,0.467575,5.5364,5.64967,-1.54356,-4.00553
-728.778,1,0.0368991,7,127,0,734.773,-1.104,-0.917314,-0.881035,0.0698754,-0.595858,0.631676,1.02132,-1.94809,5.81063,5.38112,-11.4686,-1.50875,0.349281,0.276246,-1.10927,-0.158436,1.44809,-3.3025,-1.44147,-1.48018,14.1931,-0.693782,-0.020804,0.546809,-0.393892,2.54842,-0.477562,-2.22748,1.33279,1.10157
-727.681,0.998924,0.0368991,7,127,0,731.895,-1.0525,0.0749256,-0.564683,-1.03489,0.137113,-0.920833,1.0867,-1.5918,4.46308,4.70573,0.358233,1.063,3.22349,0.280976,0.496317,-0.251784,-2.14649,-1.70425,-0.0700072,0.095528,22.999,1.11586,1.23947,-0.598271,1.3546,-0.595929,1.15851,-2.24329,-1.22023,-3.00409
-726.37,0.999723,0.0368991,6,127,0,730.537,-1.35141,0.278217,-0.849535,-0.161972,-0.0150792,-0.163774,1.10664,-0.963502,4.85618,4.56291,-2.24469,-0.86811,0.835252,0.864988,-0.553791,2.65194,0.72943,1.99133,1.48666,2.32607,-22.5099,0.921686,-4.29079,0.313981,-0.856902,-2.45561,-1.51099,-0.101787,-0.742483,-2.01356
-726.978,1,0.0368991,6,127,0,728.867,-1.09918,0.266237,-0.583754,-1.05571,0.299346,-0.345335,1.41826,-1.66455,4.46388,5.10055,-1.77598,-1.01426,0.739492,-0.710503,-0.384267,-0.356243,-0.358842,-1.03355,0.170717,3.10596,21.7076,1.16253,0.671722,-0.708298,1.28615,0.565578,1.33815,-1.80454,-1.24083,-0.415293
-726.883,0.998275,0.0368991,6,127,0,732.487,-1.22984,0.0268498,-0.479309,-1.54008,-0.41878,-0.562964,0.904753,-1.57245,4.73642,5.10757,-8.73798,-0.943587,0.482982,-1.17225,-2.4877,-0.888852,-1.97884,1.40777,1.50827,0.00476492,-20.4188,0.383008,-0.076231,-1.4751,-0.795385,-1.40912,-2.67913,-3.68464,-1.05361,0.658994
-730.786,0.99823,0.0368991,7,127,0,735.198,-1.5111,-0.334134,0.764835,-0.914425,1.05137,0.956299,1.7655,-1.45543,4.2528,5.08892,-13.6938,0.0719275,0.00574075,1.72662,0.69491,1.19395,0.251802,-1.44839,0.643648,0.0156598,-28.7881,-1.22567,1.12968,-1.06518,0.880922,0.590136,-3.38415,-9.673,-2.77624,0.841213
-734.972,0.999475,0.0368991,7,127,0,739.644,-0.922053,0.261663,-2.24149,-0.0900306,-1.34269,-2.24615,0.324295,-1.58683,6.40128,5.95329,5.25802,0.543806,1.65187,-1.74322,1.31009,1.00693,-1.23579,-2.32316,-0.174909,2.38372,4.09196,1.96685,-2.31251,0.838159,-1.12996,-3.5113,-0.159905,2.12545,2.11629,3.24772
-733.382,0.991438,0.0368991,7,127,0,741.482,-0.955126,-0.769599,-1.61941,0.177074,-1.09562,-1.88236,0.0424923,-2.60931,4.99017,4.9594,-4.18504,-1.45183,2.18075,-0.263126,1.1043,2.57023,0.785916,-1.90858,-2.7869,-4.34339,27.2669,-0.357377,-0.668093,0.510661,-0.678012,-1.21094,-0.666946,-4.47671,0.030861,-1.35122
-729.225,0.999976,0.0368991,7,127,0,737.526,-1.10452,0.755791,-1.03535,-0.700278,0.465869,0.394826,1.40494,-1.50184,5.30043,5.60288,-16.6412,-1.33171,2.2249,-0.214885,0.0640896,0.816922,1.80085,2.72843,-0.672028,-2.77743,31.9003,2.29905,-0.707149,-0.232897,1.90124,3.28247,2.09393,2.49882,0.631857,1.75766
-730.71,0.999846,0.0368991,7,127,0,735.668,-1.03884,-0.835719,-1.79555,-1.96087,-0.443793,-1.62515,1.49334,-1.93942,4.35798,4.84555,13.4157,-1.54563,1.42402,0.559515,-1.02775,-0.83102,-0.0595797,-0.472536,0.465174,-2.81593,10.6793,-0.425764,-1.31796,-1.71296,0.0865352,-1.6744,1.56171,-2.59569,-1.72245,-1.62387
-728.073,0.99996,0.0368991,7,127,0,734.325,-1.24443,-0.287519,0.0559171,0.989539,-0.173068,0.140642,0.841426,-1.57326,5.91823,5.32477,5.29607,0.691602,-3.67943,1.00119,-1.33838,0.835662,-2.42237,-1.67828,0.37433,-0.267479,-8.65568,-0.194775,1.29181,1.7725,-0.35518,0.66425,-3.14851,-3.2275,1.40753,1.29829
-733.436,0.999335,0.0368991,6,63,0,735.564,-1.12383,0.24484,-0.290395,1.62716,-0.274618,1.00749,1.46596,-2.47268,6.26075,5.65884,5.69875,-0.525044,1.31098,0.23018,0.17072,-0.76145,-1.39136,1.82391,0.339059,-0.629566,16.5193,0.568261,0.504193,1.97942,-0.0676163,2.01196,0.272583,-1.28832,1.96211,2.14631
-734.479,0.998645,0.0368991,7,127,0,737.619,-1.30131,0.0340535,-0.735909,1.82624,0.209561,0.444098,1.94753,-2.58519,5.93103,5.87044,-3.55429,-0.528576,-1.32332,-0.366975,1.09061,-2.10497,1.39797,0.912577,-1.56172,0.343439,-25.8351,0.0628249,-0.692516,2.03676,0.115352,0.397315,-0.0435582,-4.48934,1.36858,3.33065
-729.309,0.999097,0.0368991,7,127,0,739.659,-1.20913,-0.621131,-1.4432,0.183656,0.798564,-1.15198,1.66804,-1.92359,4.49007,4.59834,-10.9705,-0.366973,0.549541,-3.16953,-1.75997,-1.08456,-3.20129,-1.81942,-1.44939,-2.45959,-9.24879,-0.516551,-1.56469,0.58196,1.41656,-1.83196,0.174171,-1.88539,-1.62882,-2.55174
-729.808,0.999808,0.0368991,7,127,0,735.353,-1.15896,-1.39452,-0.0055577,0.287154,0.886562,-0.936278,1.70667,-1.67814,4.08063,5.2643,2.16021,-0.785516,3.7911,-0.177441,-0.660385,1.40399,-0.227733,1.06317,0.179625,3.97236,8.66052,-1.69092,1.54031,0.869783,2.06224,-1.71222,1.30835,0.847768,-2.68678,0.733963
-732.225,0.998186,0.0368991,7,127,0,737.422,-1.10409,-0.11508,0.0384226,0.881729,1.33799,-0.539602,0.676635,-2.28829,4.26414,5.71768,3.0751,-2.51163,0.471346,-0.511594,0.0390353,-1.24929,2.38024,1.52343,-1.49209,-1.93389,9.84064,0.218642,1.13123,1.26739,2.04466,-0.0980299,-1.17357,-1.09959,-2.03021,2.43942
-731.654,0.999587,0.0368991,7,127,0,737.644,-1.10274,-1.50161,-1.62113,-1.86813,-1.49259,-0.386822,1.29097,-2.04491,6.38182,4.88159,-1.23595,2.35316,0.58265,-0.268576,-0.865605,0.354843,-2.57716,-2.63448,-0.101393,-3.34813,2.50239,-1.40079,-1.20318,-1.6534,-1.61075,0.445328,0.309952,-3.51271,2.08445,-1.18139
-726.034,0.999896,0.0368991,6,63,0,733.117,-1.12656,-0.640784,-1.30569,-0.571862,-0.277341,-0.827065,1.53406,-1.39362,5.15317,5.24832,-2.89882,-1.80543,-2.20683,-1.9375,-2.27966,-0.160395,1.25485,0.407962,2.6165,-1.05269,4.29441,-0.464326,-1.96063,-0.0572664,0.0261317,-1.66804,3.38079,3.14035,0.168179,0.791684
-727.832,0.998535,0.0368991,6,63,0,729.341,-1.04042,0.357429,-0.216756,-1.45688,-0.0367967,-0.360597,0.61694,-1.39486,4.77277,5.00141,-2.43871,-0.27302,1.01171,0.390636,-0.414026,1.64168,-0.389842,1.54823,0.0804394,-0.729404,26.3015,2.01324,2.73095,-1.15536,1.25145,1.37314,-0.532912,-2.62049,-0.429622,-1.08654
-728.701,0.999842,0.0368991,6,63,0,731.141,-1.26258,-0.391871,-0.796732,-0.978283,-1.24268,0.0203297,1.73019,-1.17397,4.62146,4.63055,3.98969,-0.890307,-0.0393146,1.4714,1.1107,0.747352,1.16463,-1.0712,0.996428,0.00612705,-3.09829,-0.566457,-2.01516,-0.875584,-3.82374,0.345376,4.70903,8.61584,-1.12664,-2.25519
-727.564,0.999432,0.0368991,7,127,0,733.954,-1.22355,-0.47723,0.295018,-0.631373,0.774626,-0.146883,1.07919,-1.58951,5.08919,5.76324,13.2821,-0.740941,2.17307,-1.1173,-1.47268,2.38202,-0.142503,0.000625566,-1.59518,-0.746817,-1.85697,-0.482709,2.01893,-0.334493,1.69309,-0.156965,-1.97373,-3.05397,-0.0230255,2.71538
-729.797,0.996107,0.0368991,7,127,0,733.219,-1.39032,-1.14489,-0.175206,-0.487783,0.335351,0.0611728,1.86218,-1.76131,4.41727,5.28192,7.21412,-0.320366,1.99587,-0.339287,1.68419,-0.214564,-0.283546,0.517807,0.225374,3.06367,-34.97,-1.80944,-0.493093,-0.367696,-0.0789845,-0.978877,-1.59072,-6.7027,-2.25274,1.75701
-727.628,0.999886,0.0368991,7,127,0,731.894,-1.34443,-0.0508872,0.658715,0.214004,0.470695,0.274733,1.70535,-1.75379,5.06952,5.37245,4.41191,-1.98712,0.472424,-0.366342,0.480657,-0.260988,2.28456,2.19497,-1.43074,0.64097,-14.6798,-0.124665,1.66696,0.523992,0.369371,-0.0490807,-1.42253,-5.56343,-0.169395,1.59617
