# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=744051095
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-732.026,0.997555,0.0156284,8,255,0,740.523,-0.393021,-0.659919,0.862689,-0.709723,-1.80925,-1.07719,-0.529914,0.0187339,-0.616081,2.2081,-0.645343,-1.16145,-1.14564,-0.0450325,-0.159642,-0.930589,0.187051,-2.06189,-1.10145,-1.08917,-0.152579,-2.12745,-0.776508,-1.17465,4.89659,4.9259,-1.03631,-0.816522,0.650154,-0.355797,1.82269,1.08049,-2.92069,-0.58751,-1.30804,0.308018,-1.84984,-1.10505,-1.16613,-0.862202,-1.5305,0.285063,0.251212,0.786891,0.140061,-0.267463,2.63294,-0.488173,-0.633258,-0.765209,0.330206,-0.339922,21.1049,-3.06728,4.61869,10.9864,-2.32448,-3.00554,13.8369,7.25684,0.634222,6.47829,-0.824385,-1.16145,-1.14564,-0.0450325,-0.159642,-0.930589,0.187051,-2.06189,-1.10145,-1.08917,-2.10447,5.28562,-7.4528,2.8522,-0.169694,-1.05205
-733.283,0.999244,0.0156284,8,255,0,745.735,-1.0065,0.242643,1.48612,-1.04969,-1.25408,-0.575163,-0.534498,-0.0494274,-0.154004,0.952393,0.523032,1.03047,0.908522,-0.558491,1.33334,-0.0782454,1.05283,0.766946,2.21878,0.849471,-0.508528,-2.4247,-3.02522,-1.44684,4.43189,5.59597,-0.805229,0.744036,2.10124,2.43995,2.29575,-2.40453,1.73061,-0.0649424,0.0186662,-2.22359,0.831882,0.631328,0.904366,0.28481,-0.482202,1.07195,-0.736512,2.0156,0.321395,0.781231,-0.25999,0.485356,-0.311788,1.65363,1.94989,-0.185501,-19.4946,2.28504,1.43651,-3.45818,-1.0141,-0.716669,-12.3355,-2.38764,-0.668659,-2.19454,0.638374,1.03047,0.908522,-0.558491,1.33334,-0.0782454,1.05283,0.766946,2.21878,0.849471,6.70751,-2.5194,0.00870654,-0.926966,-1.96146,2.52795
-735.422,0.999701,0.0156284,8,255,0,744.353,-1.006,-0.681902,1.71402,-1.49566,-0.473148,-0.942395,-0.528144,0.561602,-1.38596,1.49703,0.206223,-0.649713,0.379515,0.760602,-1.82763,0.200939,-1.06127,-1.1533,-0.0451758,-0.492903,-0.947998,-1.00386,-1.4804,-2.05861,5.08855,4.36728,-0.133873,-1.77011,0.250693,0.998364,0.468217,-1.62114,-0.120991,-0.973693,-0.270008,-1.39814,0.300554,-0.828942,-0.945101,0.539394,-1.1373,0.0448546,-0.921912,-0.81921,-2.28178,-0.792913,1.8306,-0.794905,0.449543,-0.599579,1.53259,-1.81268,17.8975,-1.36647,1.22367,0.835517,1.54287,1.98932,5.50828,3.54008,-1.97515,9.75888,-1.61841,-0.649713,0.379515,0.760602,-1.82763,0.200939,-1.06127,-1.1533,-0.0451758,-0.492903,-4.59508,12.0923,-5.38503,-1.28688,0.149498,-5.48478
-735.907,0.99996,0.0156284,8,255,0,745.724,-0.683574,-0.67867,1.16057,-0.763187,-1.27585,-1.46304,-0.986352,-0.681074,0.508575,1.46613,1.93212,-0.012401,0.864148,1.8452,0.330697,0.06752,0.410254,-0.667235,-0.802518,0.43195,-0.589505,-1.90963,-1.30083,-1.32475,5.80272,5.07342,2.63443,1.2863,-1.79362,3.2145,-1.36636,0.0459684,0.806317,-2.25669,1.99231,0.190161,0.0418466,0.5933,-0.238557,-0.48136,1.84098,-0.187443,1.08216,1.09356,-0.0970621,0.534912,-0.320939,0.0250965,0.0918704,0.337168,0.3923,3.72108,-10.6587,-1.88995,0.457569,-1.20155,-0.55077,-5.91538,-8.49804,-4.44324,7.56189,-1.39404,2.71454,-0.012401,0.864148,1.8452,0.330697,0.06752,0.410254,-0.667235,-0.802518,0.43195,9.63272,-2.6537,1.40765,5.6608,1.2338,0.522723
-733.241,0.999235,0.0156284,8,255,0,744.465,-0.603127,-0.724693,1.69242,-0.343857,-0.374219,-0.293493,-0.585069,-0.456691,-0.609236,1.78158,0.965527,0.588844,0.17708,1.29662,-1.41274,1.15714,0.299834,0.562033,0.441904,-0.147281,-1.25441,-2.73989,0.23016,-1.95203,5.8779,4.91141,1.12438,-1.00293,-1.04722,0.174133,-0.0353303,-1.06468,-3.56716,-2.29161,3.84278,0.324608,2.49662,0.00913465,0.873856,1.7245,0.430858,0.0385482,0.382013,-0.816245,-0.89919,0.43774,0.24977,-0.115073,-1.03274,-0.891265,1.01207,-0.0131814,13.9348,-1.17449,-0.0644056,13.4584,2.97112,7.43931,1.37475,-0.742186,0.0432879,1.7517,1.44503,0.588844,0.17708,1.29662,-1.41274,1.15714,0.299834,0.562033,0.441904,-0.147281,-5.7412,0.34587,-5.75815,-3.01467,1.42349,-1.34261
-733.521,0.99937,0.0156284,8,255,0,744.969,-0.711599,0.44047,1.65537,-0.592808,-1.28963,-0.951904,-0.632158,0.468879,0.049445,0.654042,-0.671256,-0.660808,0.414698,-0.824092,1.54486,-1.72266,-0.00962001,-0.0631337,-0.163493,-0.509293,-1.03287,-2.45387,-0.881951,-2.02248,4.00809,6.14823,1.29548,-1.6111,3.82963,0.994024,0.695928,0.749104,-0.590668,0.28697,-2.69623,2.94152,0.559802,0.000337067,0.694834,1.03731,-0.308251,-0.507554,0.473831,0.744371,0.479068,-0.875173,2.29262,-0.0349989,0.817479,0.126894,-1.57704,1.90075,9.76209,2.18964,-0.202534,4.63241,-0.539314,0.242751,-0.422162,1.9696,1.58315,0.307854,-0.280379,-0.660808,0.414698,-0.824092,1.54486,-1.72266,-0.00962001,-0.0631337,-0.163493,-0.509293,-5.14178,-0.843219,-3.43442,-0.941829,-2.97971,3.65073
-730.033,0.999809,0.0156284,8,255,0,740.745,0.00105421,-0.496855,0.10801,-0.423841,-1.07127,-0.59179,-0.596723,-0.478159,-0.306772,0.48725,0.0170705,0.636102,-0.48041,0.759608,-1.38026,1.79151,-0.0271845,0.245482,1.22711,0.622629,0.261097,-3.14639,-0.842722,-0.160634,6.05435,4.24671,-1.31162,-1.7021,0.0645313,5.57284,0.0241272,0.938389,-3.19588,-2.01881,-1.0724,2.12486,-1.54541,-0.17619,0.0824374,-0.381027,0.704741,-0.306562,-0.0573942,0.173541,1.20885,0.00748663,1.13868,-0.0282376,0.59671,0.0337733,-1.8804,2.14465,-0.789091,-2.4284,-5.98557,7.49508,-0.948615,1.28421,-9.40092,-6.07703,7.94425,2.4663,0.224674,0.636102,-0.48041,0.759608,-1.38026,1.79151,-0.0271845,0.245482,1.22711,0.622629,-1.40774,-1.07116,-0.524358,3.69781,1.63027,-5.80666
-731.213,0.99124,0.0156284,8,255,0,745.375,-0.450953,-0.605951,1.00709,-0.629571,-1.45925,-1.12176,-1.08857,-0.31139,-0.606906,0.802428,-0.659844,-0.238005,-0.432392,0.0218112,0.458988,-0.0570214,2.23721,-0.837444,0.254483,-0.613058,-0.619503,-4.42671,-1.31275,-1.48966,5.18812,5.59267,-2.40808,-1.40468,2.41695,2.36129,-1.31655,-0.763403,-2.14485,-0.791249,1.07006,0.920787,-0.0555639,-0.58802,0.786484,-0.893935,1.32435,-2.09776,-1.42643,0.124967,-1.55965,-0.339954,0.967458,0.703019,-0.183491,0.683664,-2.0529,4.00524,-13.3712,-0.876848,-0.15453,-0.895897,-0.865146,-1.33091,-11.7337,-0.487217,-0.690282,-0.513505,-0.623432,-0.238005,-0.432392,0.0218112,0.458988,-0.0570214,2.23721,-0.837444,0.254483,-0.613058,5.4415,-1.16522,1.38827,0.523174,0.0908527,2.39091
-726.873,0.999638,0.0156284,8,255,0,740.874,-0.406018,-0.134649,0.706462,-0.932786,-1.17996,-0.488946,-0.511963,-0.18002,-0.660915,0.259239,0.402949,-0.152498,0.260543,-0.357165,0.00468043,0.54053,-0.648471,0.898064,0.546199,1.10404,-0.180507,-1.16683,-1.01335,-1.33944,5.93845,4.37348,2.02966,-0.918583,1.79423,-2.87515,-3.1449,-0.671058,1.26622,0.18186,1.32746,-1.9302,0.425708,-0.634481,-0.357344,-0.305114,0.674078,0.578301,2.57777,-0.373279,0.845415,0.289935,1.12616,-1.63095,0.128386,-0.784769,1.14467,-1.3065,19.3841,4.14994,1.28008,3.41562,0.0752586,9.23298,6.41332,2.64878,-0.462494,1.19376,4.38433,-0.152498,0.260543,-0.357165,0.00468043,0.54053,-0.648471,0.898064,0.546199,1.10404,-6.76339,1.48086,-6.3009,-3.44709,1.53655,-5.6801
-727.24,0.99889,0.0156284,7,255,0,735.187,-0.668075,-0.48324,1.32786,-0.531668,-0.759125,-0.962898,-0.768729,-0.331232,-0.274216,0.755244,-0.332194,-0.0920006,0.898743,0.809876,0.566765,-1.44107,0.253457,-0.527943,-1.71081,0.436558,-0.79214,-1.40634,-1.13111,-1.49452,5.02537,5.23427,1.76747,-0.0253366,0.122491,-2.1649,0.115833,-1.19654,3.7971,0.590098,-1.7403,0.58921,-0.284027,-0.150755,0.203925,-0.408291,0.00682851,0.433142,-0.630605,1.0046,0.68049,1.08709,0.792689,1.13742,-0.140918,0.552017,1.76011,-3.51645,16.0855,-0.374639,0.570434,6.91492,0.916014,1.29626,2.28626,0.519057,2.67228,4.08345,-0.386893,-0.0920006,0.898743,0.809876,0.566765,-1.44107,0.253457,-0.527943,-1.71081,0.436558,-7.47849,2.40501,-3.79917,-3.25303,-0.0113534,0.404416
-729.054,0.997966,0.0156284,7,255,0,737.062,-0.475983,-0.670913,1.56216,-0.497444,-1.2799,-0.567707,-0.828529,0.0658292,-0.502684,0.807238,0.0356475,0.617179,1.24523,-0.10595,0.147974,-1.13553,0.154568,0.7624,-0.142178,0.991348,-1.1294,-2.36033,-0.281854,-1.51854,4.4715,5.228,-1.47935,-0.102577,1.01862,-2.47974,-0.428178,1.97452,1.55251,-1.13688,-1.14849,-0.00927668,0.413219,0.276153,-0.393225,-0.969839,-0.543919,1.04986,-0.204827,1.05139,1.89274,-0.0429279,2.34001,-0.120794,0.802323,-1.11383,-0.426996,-0.47331,17.1615,-0.80776,-0.00415625,13.715,-1.12836,4.8096,0.868017,2.64171,0.864792,0.996972,0.70222,0.617179,1.24523,-0.10595,0.147974,-1.13553,0.154568,0.7624,-0.142178,0.991348,-7.73054,-0.0760583,-6.62723,-2.59328,-1.31569,0.340685
-739.119,0.999723,0.0156284,8,511,0,753.318,-1.30233,0.961854,1.06133,0.312977,-0.114385,-0.419004,-0.00228945,1.34063,-0.49927,-0.268275,-0.42885,-0.775614,-1.58881,0.806379,-0.616033,0.844306,0.130581,-1.33747,-1.26313,-0.063775,-0.46494,-2.10669,-1.96004,-4.01733,5.16637,4.55989,2.14675,-0.460155,-1.647,-0.252557,0.494955,-1.64782,-0.0658415,-2.10123,0.617963,0.468356,-0.396889,-0.030679,0.337339,0.549012,-0.39768,-0.721433,0.346339,-0.0312812,-1.23381,1.30956,1.56524,-0.321188,0.402996,2.41895,-3.85386,-4.25848,1.92845,6.38778,-4.4614,4.7011,1.20461,-0.765566,-6.10016,6.64559,-2.27197,-0.986238,0.526677,-0.775614,-1.58881,0.806379,-0.616033,0.844306,0.130581,-1.33747,-1.26313,-0.063775,8.34068,-1.13722,-0.960149,-0.815563,0.187993,-3.08162
-733.749,0.99997,0.0156284,8,255,0,752.469,-1.39076,0.51147,1.63857,0.409468,-0.404033,-1.00788,0.375044,0.934249,-1.24037,0.471396,0.182071,1.23596,0.57633,0.200396,-0.384716,-0.154783,-0.0110834,-1.28582,-0.704989,1.08876,-0.931779,-1.56328,-1.50477,-2.92821,5.22035,4.8444,0.419166,3.31126,-2.98953,1.1959,0.977109,1.62802,-1.90825,2.82323,1.49966,-1.9175,-0.775561,-1.73915,-2.80074,0.928373,-0.473252,1.1515,0.177102,-0.649222,-1.10024,-1.01011,3.35399,-0.808475,-0.611887,-1.25648,-0.0394057,-2.41457,5.91434,1.08567,-1.71881,4.62304,0.536291,-2.42443,5.8303,1.27989,-2.70371,0.467503,1.31441,1.23596,0.57633,0.200396,-0.384716,-0.154783,-0.0110834,-1.28582,-0.704989,1.08876,-0.349641,-0.396912,0.0667036,-0.487511,0.300887,-1.40759
-735.009,0.999878,0.0156284,8,255,0,749.289,-1.06815,-0.261717,2.14571,-0.224458,-1.38529,-1.10479,-0.102858,-0.297956,1.2479,0.444709,-0.911758,-1.33202,-0.210538,-0.210777,0.36622,0.161133,-0.0382636,1.68526,0.72315,-1.3507,-1.12078,-1.23718,-0.929015,-2.8907,5.01606,5.29246,-0.637291,0.421231,1.55067,0.149037,1.37766,4.23111,0.0185897,1.86452,-2.24665,0.459451,-1.79109,0.520814,1.66677,-0.0325206,-0.22384,-0.310642,-0.679608,1.22013,0.000124747,-2.72479,-3.9565,0.678596,0.367763,-0.328573,0.441471,0.30054,-0.259341,-1.15412,0.314369,2.42837,-1.21995,-2.38035,2.00068,-2.31066,3.39691,2.56906,-3.23204,-1.33202,-0.210538,-0.210777,0.36622,0.161133,-0.0382636,1.68526,0.72315,-1.3507,-2.51475,2.54196,0.6158,-0.562203,-0.162216,1.12098
-734.056,0.998965,0.0156284,8,255,0,746.413,-1.0724,-0.0919033,1.56779,0.404203,-1.45251,-0.484475,-0.315611,0.373614,-0.0397069,-0.30663,-0.00911278,-1.59101,0.514263,0.885961,-0.0904869,1.15466,-1.07739,0.91803,0.340514,-1.68236,-0.478731,-1.61333,-1.3693,-2.93138,5.48003,5.18336,0.830506,-1.15918,2.48279,0.689628,-0.70572,-2.76071,-0.919592,-2.89116,5.45732,0.958187,-1.20644,-0.620097,-0.626731,-0.862524,0.477591,-0.447486,0.597669,1.48831,0.661464,-0.538203,-0.689303,-0.101633,0.318568,-0.423969,-0.771569,0.93827,12.5539,0.0442691,2.44288,11.4047,-1.5193,1.87031,-3.77247,1.26858,1.27458,-0.292846,2.27358,-1.59101,0.514263,0.885961,-0.0904869,1.15466,-1.07739,0.91803,0.340514,-1.68236,4.76925,-0.954035,0.339157,-0.917727,0.820752,0.34145
-732.699,0.999901,0.0156284,8,255,0,747.93,-0.546497,-0.163213,1.36143,-1.37119,-0.603084,-0.578462,-0.59744,0.0647907,-0.664715,0.50539,0.36552,1.2756,-2.38852,-0.174512,-0.0700154,-0.750756,0.534234,-1.23947,-0.859391,-0.389221,-0.719918,-2.30246,-1.92023,-0.541954,5.44725,4.6184,1.15928,1.52547,0.628367,-1.77982,1.52371,-0.304019,-5.91047,1.19586,-2.07272,-0.104462,1.38293,0.909811,0.628351,-0.926645,0.148175,-0.836368,0.916031,-0.474622,0.0517548,2.18926,2.43954,-1.14665,-1.13652,-1.56092,-1.07805,1.14918,13.4869,1.00955,0.555332,-0.722232,1.07071,2.19919,2.49949,11.9434,-3.81623,0.717313,1.31635,1.2756,-2.38852,-0.174512,-0.0700154,-0.750756,0.534234,-1.23947,-0.859391,-0.389221,-5.53626,-0.323655,-2.59785,2.44676,0.760575,-3.14333
-733.909,0.999904,0.0156284,8,255,0,746.247,-1.17973,0.0730075,1.29531,-0.208612,-1.40691,-0.386153,-0.334071,-0.271957,1.00328,1.20756,-0.558296,0.384836,0.217125,0.328315,-2.65613,0.315585,0.480111,-0.2047,0.406227,0.588698,-0.615058,-1.26637,-0.389646,-2.21344,5.23036,5.05162,-1.48826,0.6663,0.828608,3.60947,-0.716284,-0.838697,3.75033,-0.133612,0.797876,-0.171665,0.196468,-1.1281,2.64525,0.282525,-0.552962,0.782409,-0.427282,1.30237,1.0505,0.533921,1.65117,-0.945268,0.773996,-0.926495,-0.678387,2.27899,-1.02369,0.0961076,-1.11442,4.01505,-2.47116,1.41514,-3.55576,-3.68485,5.99023,3.42731,-3.45341,0.384836,0.217125,0.328315,-2.65613,0.315585,0.480111,-0.2047,0.406227,0.588698,1.13208,4.44731,1.23117,-1.09595,0.284015,0.158474
-738.351,0.998613,0.0156284,8,255,0,749.479,-0.748645,0.250768,1.00461,-0.432381,-0.29876,-0.945223,-0.735528,0.29934,-1.503,-0.519839,-1.38356,0.420203,-0.527803,1.14237,2.48994,-1.2564,-0.989058,0.595501,-0.900493,-0.497937,-0.936146,-4.09362,-1.16833,-2.40599,5.27405,5.03854,-2.03039,-1.52577,-1.30769,-1.24802,0.129567,1.84873,2.55452,3.06203,-0.667841,-0.0479669,-1.45788,1.65023,-0.258121,1.83804,-1.07258,-1.40548,-0.555668,0.314108,-0.393367,0.311456,2.08276,-0.344682,-0.309175,0.99777,0.722993,0.0134305,-0.622959,2.1862,-2.14583,1.18028,1.55255,0.338931,-2.9052,1.15814,-2.85928,-1.39294,-1.27463,0.420203,-0.527803,1.14237,2.48994,-1.2564,-0.989058,0.595501,-0.900493,-0.497937,-2.34424,-1.07849,-0.690142,-0.0264769,0.353397,-0.144378
-736.97,0.997866,0.0156284,8,255,0,751.655,-0.947135,-0.696939,1.23118,-0.867789,-1.73354,-0.261832,-0.638066,-0.105741,0.376325,1.12702,-0.289537,-0.464701,-0.0638473,-1.02727,-2.61109,0.691806,1.12874,-0.899474,1.48155,1.54261,-1.04441,-1.25277,-0.950462,-2.36356,5.33065,5.09988,1.34724,-0.12943,-0.671147,-2.72902,-0.472095,0.324233,3.10806,-1.55095,2.87942,-0.847858,-3.5215,-0.0520255,-0.977607,0.539458,0.465753,-1.40132,-0.0173018,-0.145977,0.474443,1.59084,0.694861,0.0218518,1.94303,-0.167485,1.04271,0.364713,-7.72141,-2.11973,-1.59774,-4.09034,-1.47866,3.70959,-2.65268,-1.28909,1.85327,0.792969,-2.56188,-0.464701,-0.0638473,-1.02727,-2.61109,0.691806,1.12874,-0.899474,1.48155,1.54261,-3.00102,0.323276,2.46003,-1.5927,0.416274,0.366051
-728.335,0.999891,0.0156284,8,255,0,741.446,-0.923503,-0.271701,1.60656,-0.365164,-0.645978,-0.561626,-0.418142,0.108276,0.563528,1.09323,0.1696,-0.365449,-0.272899,-0.783068,-0.891113,-0.0513106,0.772812,-1.13078,1.07071,0.964672,-0.689347,-2.02971,-0.539282,-2.13143,5.91576,4.74676,-0.0938609,2.58545,1.20038,2.29823,2.30551,-2.86583,2.42156,1.17303,-0.820826,-0.516769,0.89201,0.296794,-0.129846,0.712377,2.50963,-0.809309,-0.820693,0.270273,-1.07875,-1.18965,3.06734,-0.430224,0.554688,0.935029,0.785642,-1.13681,9.3193,-0.893607,1.00364,6.1747,0.915911,2.34834,-0.430639,-0.134919,4.08217,1.25135,0.63693,-0.365449,-0.272899,-0.783068,-0.891113,-0.0513106,0.772812,-1.13078,1.07071,0.964672,-2.03735,0.170824,-2.95118,-1.46436,1.46663,-2.25195
-729.583,0.999546,0.0156284,8,255,0,738.654,-0.716614,-0.497246,1.50202,-1.0047,-0.883719,-1.64218,-0.554061,-0.00274473,-0.487195,0.826967,-0.345533,1.10196,0.183141,-0.843878,0.508163,0.158834,-0.382735,0.568492,-0.187407,0.881936,-0.57684,-1.88218,-2.32472,-1.82912,4.19251,5.61813,-2.83547,-1.3274,-0.45364,0.839889,0.559124,-1.93378,3.33986,-0.291148,3.26012,1.05919,-0.737016,0.227218,-0.235193,-1.13882,-0.739124,0.0220591,0.660653,-1.06782,1.09522,1.39524,-2.21515,0.16434,-0.0228927,0.0130339,0.906575,-0.752386,8.42044,-0.964416,3.17247,0.248733,0.394625,-5.08783,4.63429,1.62479,0.700733,1.15021,-0.0781057,1.10196,0.183141,-0.843878,0.508163,0.158834,-0.382735,0.568492,-0.187407,0.881936,2.47443,-0.0108373,-1.82819,-0.935381,-2.27156,2.20026
-730.11,0.999055,0.0156284,8,255,0,742.191,-0.817707,0.144594,2.33171,-0.89881,-0.962121,-0.107504,-0.600324,-0.220494,-0.196022,0.326167,-0.440357,-1.11632,0.209682,1.00709,-0.758327,-0.287658,0.284486,-0.514704,0.235992,-0.984228,-0.949101,-0.916842,-1.0929,-0.773109,6.52673,4.5974,-1.98214,0.954722,-2.44477,-1.32218,1.82865,-0.244159,3.73696,2.00784,-2.78913,-0.655741,2.01638,1.37724,-1.08498,-0.330854,0.989053,0.934076,0.480355,-0.254035,-0.0971098,0.316707,1.16641,0.131203,-0.117378,1.57863,-0.577947,-0.635861,-13.4112,0.0539617,2.06391,-6.64445,-0.089607,4.59882,-8.93989,-2.56522,-1.2236,-5.1046,-2.71659,-1.11632,0.209682,1.00709,-0.758327,-0.287658,0.284486,-0.514704,0.235992,-0.984228,2.00769,-0.497556,4.046,0.164734,2.24012,-2.19191
-731.001,0.999487,0.0156284,8,255,0,738.789,-0.591552,0.171185,1.90586,-0.913587,-1.61306,-0.507607,-0.101792,0.158176,0.202382,-0.0615392,-0.204218,-1.38129,0.247904,0.604377,-0.868255,0.808793,-0.711112,-0.751027,0.52141,-1.82407,-0.789868,-0.296197,-0.707366,-1.57911,6.37988,4.58279,-0.870204,-0.0545768,-1.99274,1.07538,-1.20709,-4.00938,2.70149,1.64953,0.789818,-1.04291,0.0415456,0.325082,-0.05687,-0.827986,0.248057,0.974835,-0.959508,-0.0105297,0.168117,-0.272372,1.70427,0.709724,0.305842,-0.332686,-1.32332,1.37181,12.6566,0.705179,1.38616,1.64869,-1.1915,3.38199,6.85354,0.678256,2.6307,3.88382,4.18603,-1.38129,0.247904,0.604377,-0.868255,0.808793,-0.711112,-0.751027,0.52141,-1.82407,-3.16031,-1.48903,-4.35926,-0.262716,2.10484,-3.53372
-734.606,0.998929,0.0156284,8,255,0,743.544,-0.731864,0.516842,1.24428,-1.15716,-1.49657,-0.71732,-0.166641,0.586877,0.772767,-0.273314,-0.553724,-0.212304,-0.523918,0.632423,-1.42296,-0.185987,0.47587,-1.51357,0.957226,-0.22718,-0.396804,-0.258098,-2.15897,-2.18262,6.44988,4.53017,-0.12414,-0.435714,2.28626,-0.991454,-0.942394,0.341443,-0.546527,-1.16987,0.0118265,0.29516,-0.542392,-1.4191,0.835971,0.250859,0.0562972,1.11446,-1.28653,0.41022,-0.167239,-2.15463,1.16263,0.440271,0.905291,0.627239,0.77368,-1.03321,12.1269,5.02925,0.0348157,-2.97339,-1.42752,-1.08409,2.06211,3.69983,6.72044,7.12769,1.08182,-0.212304,-0.523918,0.632423,-1.42296,-0.185987,0.47587,-1.51357,0.957226,-0.22718,9.37207,-3.4011,-2.40512,0.319305,2.19892,-3.5691
-731.179,0.999796,0.0156284,8,255,0,744.778,-0.266484,0.0459154,1.41946,-1.31083,-1.21545,-0.470383,-0.25112,-0.0998948,-0.884906,-0.0599258,-0.287819,-0.22394,-1.30425,0.475425,-0.534048,0.467693,1.55872,-0.0833653,-0.308396,-1.26638,-0.825293,0.0813886,-0.738418,-1.36611,6.42235,4.85627,-0.69672,2.93476,-0.279259,-3.49021,-0.670304,0.790608,2.41668,2.47422,4.6642,-1.32613,0.508384,-0.133532,0.0906173,0.477627,-1.29708,-0.370678,-0.169766,-1.76658,1.27211,0.322045,2.27428,-0.342944,0.458417,-0.67257,1.34193,-2.51065,-2.01065,0.287544,-0.565701,-8.23797,0.295073,4.23076,4.31698,-0.0853119,-3.19281,-3.23555,-0.862566,-0.22394,-1.30425,0.475425,-0.534048,0.467693,1.55872,-0.0833653,-0.308396,-1.26638,-3.89093,0.329157,4.88961,0.40364,2.12665,-1.02544
-735.933,0.997954,0.0156284,8,255,0,746.76,-1.15931,0.216128,1.74756,0.0670573,-0.739092,-1.26728,-0.582692,-0.481791,-0.0246526,0.352122,0.0317371,0.295259,1.03795,1.47659,0.944259,-0.608826,1.11088,0.486126,1.34972,1.44784,-1.3653,-0.356193,-1.1886,-2.17084,3.73632,4.91811,1.80072,1.97711,-0.195118,0.183363,-0.492466,-0.409122,-4.02701,0.760579,1.41151,-0.691064,-0.199651,-0.0094066,-0.920963,1.55461,0.052143,0.0765323,2.79749,0.185336,0.489744,-0.479806,-0.00345636,0.794709,0.35014,1.00397,0.596303,-2.61696,2.10525,0.669936,-0.517621,3.76679,0.0303035,-1.9633,0.301444,-1.41471,1.05301,2.9845,-1.10453,0.295259,1.03795,1.47659,0.944259,-0.608826,1.11088,0.486126,1.34972,1.44784,-5.40449,0.869434,0.542303,-1.13327,-4.3881,-0.926923
-735.209,0.999243,0.0156284,8,255,0,743.522,-0.537717,-0.158173,0.367866,-0.533083,-0.801131,-0.840644,-1.01404,0.711833,-0.136263,0.154154,-0.394441,-0.572396,-1.09899,-0.733082,-1.15092,1.03114,-1.34021,-0.489105,-1.1611,-0.745806,-0.831096,-0.767473,-0.373589,-2.95278,6.6051,4.99855,-0.0593561,-0.544016,1.22824,0.358946,-0.100393,1.7636,-2.06407,0.121517,-2.18638,0.111857,0.737284,-0.0524209,0.128195,1.7533,0.0393674,0.171571,0.0888462,0.0948701,0.713431,1.40265,-2.7301,0.852241,0.0251266,-0.265768,-2.60696,-2.26532,-6.13714,0.75936,-4.55551,-0.833769,0.614003,0.389955,-9.0469,3.04576,1.08516,-1.42407,-1.86214,-0.572396,-1.09899,-0.733082,-1.15092,1.03114,-1.34021,-0.489105,-1.1611,-0.745806,2.39295,-0.131315,2.25566,-0.86509,2.35308,-0.148207
-734.92,0.989555,0.0156284,8,255,0,745.156,-0.319656,-0.532655,2.43424,-0.506562,-0.907898,-0.854189,-0.145331,-0.402693,-0.314369,-0.565657,-0.918101,1.2819,1.66178,-1.34397,0.31725,-0.302621,0.978439,-0.120346,-1.0838,-0.626523,-0.677254,-0.277941,-0.567658,-1.07069,4.72775,5.17118,1.06087,-0.323643,-1.73664,-0.851361,1.27881,1.10811,-3.79347,1.8865,1.18729,-0.0682305,-0.619595,-0.190824,-0.997812,-0.88903,-1.09466,0.938496,-1.16277,-0.521188,-1.29399,-0.843065,-0.412075,-0.281161,0.0434256,-1.00084,2.99464,-0.231911,-31.4163,-4.22712,3.816,-17.5689,-0.461329,-8.11735,-5.18572,-7.21088,-2.80845,-20.4329,-8.15086,1.2819,1.66178,-1.34397,0.31725,-0.302621,0.978439,-0.120346,-1.0838,-0.626523,9.11955,15.6281,9.14088,6.19631,-1.17012,1.58715
