# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1883340189
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-741.706,0.998268,0.0081469,9,511,0,751.596,-1.64888,-0.852284,-1.63693,-0.654758,-0.00024449,0.320227,0.9366,0.551579,0.360817,-0.786157,-1.06539,1.03964,-1.41742,-1.98054,1.13479,0.383428,0.0769156,0.363776,-1.29025,-0.0505517,-2.71868,-2.7591,6.07415,4.59359,-1.42865,0.730578,-0.175016,-0.460911,-1.01029,3.31529,0.0189959,-0.154115,0.517734,0.0176168,-0.559732,0.468995,-1.15066,-1.43403,0.347334,0.45075,0.3431,2.50837,-0.0833094,-3.15708,-0.0981929,-1.60601,-0.0954694,-0.388122,1.12698,-1.02636,-3.58861,-0.401686,0.90978,3.57603,0.256208,0.927918,2.77953,-1.43205,-1.06539,1.03964,-1.41742,-1.98054,1.13479,0.383428,0.0769156,0.363776,2.00677,0.921848,-0.634257,0.231478,1.67124,-2.86525
-738.188,0.999958,0.00817888,9,511,0,749.779,-1.42409,0.326429,0.278985,-0.690489,-0.12619,-0.693689,1.31872,0.211401,0.118284,1.51248,1.19194,-0.889596,0.602049,1.03173,-0.177134,0.175427,-0.757505,0.933711,-1.73238,0.452981,-1.92032,-3.50567,4.25772,5.2497,3.17336,1.52024,-1.92723,1.90704,1.23574,-1.41599,1.04414,-0.0184082,-1.41889,0.0624626,0.480369,-0.553444,1.54046,1.95559,-1.4945,-0.764375,1.39772,-1.57567,1.0256,-0.38626,0.641421,0.893932,-0.68371,3.65089,-3.81299,0.859695,1.86286,-1.53885,0.284199,-1.3663,-0.372208,-5.84166,2.49982,1.2663,1.19194,-0.889596,0.602049,1.03173,-0.177134,0.175427,-0.757505,0.933711,-2.91924,-0.443442,0.328767,-1.02325,-2.30538,0.889313
-736.932,0.999723,0.00834021,9,511,0,751.78,-0.811473,-1.25606,-1.58115,-0.550318,-0.246984,-0.118813,-0.0841627,-0.133625,-0.357029,0.422301,-0.913891,1.6765,0.893077,-0.326562,-1.06148,-0.701289,0.115647,1.10508,-2.0151,-0.126345,-1.90305,-1.29148,5.5693,5.55054,2.21739,-3.26986,-0.905501,0.604003,1.51666,-2.75777,1.2512,-2.85819,-0.381671,-1.81888,-1.08951,-0.438134,-1.18017,-1.10734,0.537707,0.120623,0.879902,-1.69437,-1.85648,-2.3655,0.775418,0.253645,1.69855,-0.493665,-3.25819,-1.08371,-1.1276,-1.25704,0.508887,0.854702,-1.24394,-1.40461,-1.13786,-1.53451,-0.913891,1.6765,0.893077,-0.326562,-1.06148,-0.701289,0.115647,1.10508,-2.00923,0.149905,-0.371192,-1.45809,0.8712,2.04714
-740.893,0.998761,0.00856363,9,511,0,750.854,-1.00685,0.491551,1.92701,0.637114,-0.609944,-0.0859797,-0.445953,-0.289664,-0.716405,0.477946,0.915564,-1.11946,-0.808638,0.3269,0.970633,0.713659,-0.759349,-1.06675,-4.17708,-0.567167,-1.45658,-1.87306,5.14835,5.47818,1.54541,1.82217,0.0212487,0.897901,1.03413,0.0132597,1.14808,1.15445,-0.934029,-0.655754,0.0163158,1.19045,1.55593,-0.649351,0.610424,0.584968,-0.941174,0.666202,1.03729,0.0877939,2.1366,0.101383,2.14961,-5.02047,-2.262,0.54026,2.10067,0.728222,-0.477153,-0.455198,-0.535853,1.14287,-2.32921,-0.545369,0.915564,-1.11946,-0.808638,0.3269,0.970633,0.713659,-0.759349,-1.06675,-0.443735,0.446097,-0.720062,-1.65427,0.0996978,1.80616
-744.833,0.999794,0.00881676,9,511,0,754.674,-0.626456,1.65267,-1.2738,-0.901499,-0.224855,-0.625955,-0.508956,-0.358843,-0.314557,1.37889,-2.45545,0.9022,1.46425,-0.812244,0.00416333,-1.44701,1.12875,1.29684,-3.18593,-0.935109,-1.1674,-1.56713,5.02071,5.20806,-3.44418,1.24985,2.92218,-0.637108,-0.0329318,-1.8687,-2.10192,2.46791,-0.527094,-1.47227,-1.12181,-0.863557,0.455662,-0.398659,1.44895,-0.534859,0.811718,-0.167957,-0.958873,1.36517,-0.433083,-0.203797,-0.0311771,3.14298,4.29554,1.88539,-0.856168,-1.51553,0.945283,-0.480662,-0.0646682,-0.712776,3.63964,0.676705,-2.45545,0.9022,1.46425,-0.812244,0.00416333,-1.44701,1.12875,1.29684,-0.919716,-1.15017,-0.974483,-2.26098,-0.116719,0.5673
-739.968,0.999561,0.00914531,9,511,0,753.234,-0.47425,0.17906,-1.70862,-0.142641,-0.976693,-0.464714,0.139279,-0.575422,-1.11226,0.684494,-1.9674,-1.3536,0.208757,-1.29415,0.454462,-1.1353,-0.17404,0.151082,-0.895084,-1.62161,-0.639324,-1.08584,4.91504,4.97956,0.22164,-4.72567,1.0324,2.72188,-1.35464,-0.712392,0.327011,-0.0730865,-1.20165,-0.511353,2.00831,-1.14022,-1.68212,0.298406,0.33083,1.18419,-1.1623,-1.50309,0.250521,-0.360021,0.128639,0.425523,0.0109962,-2.20537,26.0239,4.16263,-4.05901,13.197,-0.734622,7.46873,11.7046,4.83475,-1.41715,-0.144474,-1.9674,-1.3536,0.208757,-1.29415,0.454462,-1.1353,-0.17404,0.151082,1.78544,-4.84775,-2.4736,0.179934,-0.0987256,-0.917195
-744.909,0.999986,0.00950867,9,511,0,752.096,-1.14137,-2.33208,-0.298222,-0.454379,-0.194609,-0.328678,1.849,-0.140443,0.179003,1.19297,1.62426,1.34047,-0.604538,1.57737,-0.233537,1.30862,0.00724568,0.308201,-1.35111,-2.43696,-2.03481,-2.91176,5.69409,5.59815,2.75528,-0.894977,1.50205,-0.227234,0.921104,-2.66698,-1.82384,-2.50149,0.970268,-0.871501,-1.28831,-0.467241,-0.684547,0.0508566,0.502062,-0.0575889,-1.33159,0.920855,0.376819,0.396957,0.084845,0.828577,1.16523,-0.0183373,12.2352,-3.96069,0.945148,0.680706,0.273099,0.201381,6.25585,0.243411,1.20463,0.738174,1.62426,1.34047,-0.604538,1.57737,-0.233537,1.30862,0.00724568,0.308201,8.29043,-0.726967,-0.515795,-0.134565,1.16207,2.11544
-740.664,0.999999,0.00992155,9,511,0,751.208,-1.35424,1.395,-0.00164443,0.413255,0.138036,0.531614,0.923091,0.275373,-0.351442,-0.381897,-1.84966,-1.31756,0.564356,-1.4262,-0.391054,-0.859587,0.125959,-0.126189,-1.36048,-1.55582,-2.16926,-2.95159,4.45171,5.39699,1.47304,-2.90581,1.48328,-0.746829,-2.95617,2.45089,2.0534,-1.54459,2.15423,0.0431176,0.299253,0.53805,-0.25986,0.796897,-0.879799,1.21139,0.944693,0.431354,0.344284,-1.62766,-0.384971,-0.245979,-0.845152,4.01821,3.65825,3.27855,1.0672,1.15013,0.443274,2.46113,-2.70507,0.83877,0.424604,-0.838928,-1.84966,-1.31756,0.564356,-1.4262,-0.391054,-0.859587,0.125959,-0.126189,-0.759981,-0.961882,-0.615123,-0.322913,-1.54694,1.36453
-742.483,0.999176,0.0103689,9,511,0,751.253,-1.41211,0.213477,0.0259589,-1.51006,0.413004,0.224266,1.42979,0.10961,-0.404158,0.986803,-2.62212,-0.548038,0.213729,-0.422437,-1.18727,-0.49819,1.58469,-0.776341,-1.2448,-1.86831,-2.97411,-2.27926,4.70783,5.45874,2.50632,-3.72229,0.20635,-1.59217,0.00812706,-1.72683,0.306288,0.0852403,-0.0839892,1.24911,1.37703,1.24932,-0.588034,1.54072,-0.00652591,0.858765,-0.121595,-0.0401217,-0.269588,0.473921,-0.523456,0.603441,1.55605,-0.869965,-30.2319,-0.0843154,-0.749379,-3.54511,-0.0661246,-2.0482,-2.71566,-4.77187,-1.66832,-0.0341844,-2.62212,-0.548038,0.213729,-0.422437,-1.18727,-0.49819,1.58469,-0.776341,-7.45065,-1.30197,1.67844,-1.00691,-1.2372,2.26843
-740.239,0.999826,0.0108208,8,511,0,755.545,-1.12765,-0.695456,-0.855537,-0.0655154,0.288862,-0.190315,0.080193,-0.154706,-0.443049,0.571671,-0.875763,0.384182,-1.67935,-0.833084,-0.132148,-0.0243377,-0.406675,0.982579,-1.92118,-0.813723,-0.999598,-3.95831,5.93633,5.24599,3.97243,1.38274,1.05773,-2.89574,2.58998,2.66097,1.96264,1.17864,1.12195,0.716716,-2.86977,-0.487655,0.622712,-0.270719,-1.47816,-0.565602,1.51127,-1.09445,-0.205898,-2.30997,-0.627906,0.536828,-1.15881,2.53406,-29.2459,-0.71492,-0.761749,-10.5289,1.19878,-0.865882,-4.40314,-11.2217,-2.00842,0.37717,-0.875763,0.384182,-1.67935,-0.833084,-0.132148,-0.0243377,-0.406675,0.982579,-1.2481,1.78906,0.386999,-1.00604,1.36587,1.49446
-743.45,0.999064,0.0113219,9,511,0,755.225,-1.48471,0.586084,-0.356405,-0.108795,-0.787797,0.668093,1.55178,0.864751,-0.544159,-0.379504,0.495567,0.234189,1.61539,-0.0978156,0.425066,0.281933,0.490382,-1.15695,-1.83073,-2.29903,-3.22752,-3.26613,4.38449,4.56225,-2.48076,1.04409,-1.02955,-0.283712,0.941171,-0.17182,-0.711342,-0.0645289,0.815338,0.351019,1.31637,1.84317,0.511529,3.50564,-0.58374,-0.99475,0.33988,0.651479,-1.2371,0.299205,-0.0548781,1.27728,1.19652,1.53459,-33.7777,0.653139,-0.754222,-1.2347,-1.7147,0.221416,-2.37963,-2.15148,-1.28646,-0.789283,0.495567,0.234189,1.61539,-0.0978156,0.425066,0.281933,0.490382,-1.15695,-6.09762,-3.17404,-0.836102,-0.967922,-2.35094,-1.60605
-740.504,0.999741,0.0118234,9,511,0,756.857,-0.851931,-0.451007,-1.75326,-0.197001,0.125909,-0.9961,-0.416408,-0.449949,-0.278791,2.36253,-0.0077072,0.325403,-0.597112,0.662245,-0.842872,1.13516,-1.19218,0.766977,-1.56332,-0.939162,-2.18302,-1.37938,5.28681,4.59987,-8.73572,2.18235,-1.05211,-2.37821,0.177569,3.55596,-0.721155,0.739421,-2.83001,-0.051317,0.609441,0.65937,1.66627,0.203645,0.265026,0.920553,-0.444522,-1.0094,0.978079,-1.04284,0.678059,1.73033,-1.86325,-4.29242,-24.3181,0.176518,-1.99691,-2.29676,1.15888,-5.10685,-6.83899,-11.9158,0.0302936,2.09471,-0.0077072,0.325403,-0.597112,0.662245,-0.842872,1.13516,-1.19218,0.766977,2.50589,3.77351,-0.220068,2.80266,0.230999,-1.71834
-736.655,0.999932,0.0123731,8,511,0,747.703,-1.00827,-0.402688,-0.666553,-0.402073,-0.221045,-0.857011,1.27381,0.0923209,-0.650357,-0.00984521,0.896354,-0.224909,1.1222,0.0111541,-0.0731529,0.616057,-0.848869,-0.310262,-1.56091,-1.8405,-1.63406,-2.74734,6.60597,5.02527,3.60734,0.147995,-2.40621,0.533941,2.03213,-2.73089,-1.31497,-1.83487,1.44566,1.84743,-0.0968484,0.253911,-0.682329,0.747721,-1.02885,1.24789,-1.35804,0.85216,0.971597,0.267288,-0.757436,0.44494,0.00750951,-4.05971,15.5957,0.157913,0.667038,2.02042,0.991481,-0.583316,3.17706,2.16844,0.50308,-0.519641,0.896354,-0.224909,1.1222,0.0111541,-0.0731529,0.616057,-0.848869,-0.310262,-1.93798,-1.39628,-0.939278,0.181111,2.39335,-0.635687
-745,0.998356,0.0129539,8,255,0,751.708,-0.902469,0.35394,-1.40272,-1.13618,0.220454,0.00129111,1.20633,-0.508019,-0.699744,-0.671387,1.42033,-0.693692,-0.875233,1.58952,-0.0959894,2.12229,-0.229452,0.0618009,-1.35404,-1.53774,-3.28018,-3.47794,6.30581,4.74393,-3.80295,-0.959943,-0.44382,0.385149,-0.274744,-2.67793,0.792766,0.849124,0.254445,-0.00166157,0.322981,-0.080608,1.80015,-0.844064,-0.0347083,-0.350187,-0.782249,-0.406275,0.22747,-0.975287,1.33705,0.512791,1.99006,2.01021,34.468,2.05991,-1.63615,0.236527,2.1745,3.50533,4.1698,4.41739,2.49915,-0.90749,1.42033,-0.693692,-0.875233,1.58952,-0.0959894,2.12229,-0.229452,0.0618009,2.93206,-5.22539,-1.88867,-0.476704,2.06846,-2.9552
-741.07,0.999698,0.0134969,8,255,0,757.264,-1.27753,-0.785554,-0.31962,0.159637,-1.05074,-0.404937,0.48317,0.0168989,-0.0897192,0.350911,1.25309,-0.118863,0.881017,1.10492,-0.800835,1.66708,0.84217,1.61224,-0.818587,-1.27862,-0.31941,-3.85785,4.90609,4.24382,-0.273779,-1.51865,2.2784,4.46385,-0.200357,-1.7945,-0.988482,4.04432,-0.835938,0.908942,-1.50479,0.696003,1.00307,-1.71771,-0.0576332,-2.28221,0.0552872,-0.0123662,0.399864,0.421486,1.35022,0.461814,-2.46314,0.711286,-18.0097,-1.85037,1.30417,-8.11318,-5.83309,-4.5153,-2.49122,-5.11043,0.259355,0.161294,1.25309,-0.118863,0.881017,1.10492,-0.800835,1.66708,0.84217,1.61224,2.04986,-0.847653,1.32118,-0.991606,-0.570723,-4.52926
-743.004,0.998962,0.0141121,8,255,0,759.552,-1.57683,-1.04977,-1.39842,1.57826,-0.364995,-0.576576,0.560426,0.0223587,-0.210455,0.721841,-0.148171,-0.450077,1.66016,1.4092,-0.81275,1.12573,0.338974,2.00342,-1.7544,-1.04589,-1.24256,-3.36467,5.24443,4.68149,-1.86916,0.216081,2.50416,-3.4325,-2.9567,-0.791845,-1.1086,-1.70828,0.531595,-0.393383,2.50845,0.219201,-0.631789,0.0477234,-0.308683,1.39947,0.796857,0.168346,1.69798,-0.900967,1.06534,-1.10765,-0.985847,-7.71063,-16.291,-1.07784,-1.37753,0.124654,-0.542803,-2.30635,-2.95083,-4.98045,-0.487189,0.409162,-0.148171,-0.450077,1.66016,1.4092,-0.81275,1.12573,0.338974,2.00342,-1.45573,-0.721675,-3.42851,-1.02529,0.19973,-1.58125
-746.216,0.999337,0.0147177,8,255,0,758.977,-1.36548,0.378672,0.0660904,-2.58459,-0.132567,0.0249889,0.63299,0.830018,0.197201,0.948644,-1.79822,0.706085,-1.00024,1.08384,0.671902,-1.97151,-0.706354,-1.5904,-0.845819,-1.46792,-2.788,-1.21443,5.4872,6.283,-1.54793,0.734642,-1.44308,-3.34869,2.2641,-0.293332,0.684973,-2.62689,1.00013,1.55835,0.850265,-0.0579525,-1.52848,-2.15797,0.838873,-0.48853,0.149982,-1.65906,0.228004,-0.040055,-0.393758,-0.659061,-0.711043,5.91127,0.680878,2.44935,3.57855,-4.27367,-0.162547,-0.367214,-1.19789,3.44176,0.0444373,-1.06807,-1.79822,0.706085,-1.00024,1.08384,0.671902,-1.97151,-0.706354,-1.5904,1.15857,-0.906401,0.0971688,1.11029,0.759685,4.09785
-744.677,0.998855,0.0153575,8,255,0,760.27,-1.70664,-0.205519,-0.784342,-0.598997,0.757211,0.511716,1.5947,0.877711,0.727926,0.3989,1.87925,0.713004,-0.473621,-0.274362,-2.11658,-1.50368,-0.317965,1.05179,-1.01124,-1.1144,-2.70866,-3.3432,4.53082,5.95307,0.714776,0.870395,-0.514854,-4.4823,0.517223,0.732303,-0.629099,-1.30938,2.31534,-0.0175331,-2.1499,0.937819,-1.12825,1.22104,1.11843,-2.24176,-0.796681,-1.70985,0.32349,-0.795964,0.141281,1.31641,0.631196,5.61553,-17.4921,-1.25903,-5.2503,-2.12684,1.64981,0.654482,0.926862,-5.56312,1.70937,0.00711214,1.87925,0.713004,-0.473621,-0.274362,-2.11658,-1.50368,-0.317965,1.05179,2.26098,-5.40574,0.252077,-1.09008,-1.58937,3.53094
-737.904,0.999982,0.0159943,8,255,0,751.914,-1.70676,1.16247,0.120833,1.10225,-0.62515,0.264974,1.39753,0.338593,-0.240448,-0.341186,0.903088,0.705884,-0.952722,0.928145,0.197358,-0.393154,-0.498134,-0.598527,-0.993078,-0.757567,-1.85371,-2.25661,5.541,5.11053,-1.88847,0.525502,0.946594,1.13255,-1.43863,-1.66084,-1.18563,-4.46382,-1.19173,0.414044,-2.05389,-0.825802,0.453554,0.413166,2.69459,1.65271,0.3893,-1.20745,0.62657,-0.532883,0.947362,-0.0784583,1.22539,-7.36614,-3.91082,3.45752,0.559633,2.14611,-3.64625,-0.510247,1.19925,0.610277,-1.72566,-1.33656,0.903088,0.705884,-0.952722,0.928145,0.197358,-0.393154,-0.498134,-0.598527,3.62779,-0.232988,-1.24705,1.01924,0.833417,0.447495
-742.236,0.995884,0.0166995,8,511,0,755.82,-0.103605,-0.118451,-0.832902,0.158369,0.642586,-0.482243,1.52717,-0.805961,-0.840599,0.499517,0.168271,-1.9069,1.34055,-1.31821,1.76812,1.10618,0.865487,0.595752,-1.20707,0.288433,-1.71995,-4.01904,6.09028,4.6709,-8.77216,2.80977,0.816373,2.44096,-0.793849,-0.818048,1.52034,2.77435,-1.09555,-0.666093,1.05857,-0.15018,-0.864199,0.902117,0.18464,-0.301685,-0.166082,-0.576499,-0.840427,2.03418,1.52504,0.568529,0.965389,1.5313,25.5426,0.651852,-0.880949,4.23173,3.65383,-0.339895,6.21617,18.3817,14.4173,0.359895,0.168271,-1.9069,1.34055,-1.31821,1.76812,1.10618,0.865487,0.595752,6.93117,-27.7726,0.828101,-0.895139,1.76758,-3.14585
-737.162,0.999849,0.0172294,8,255,0,750.358,-0.80867,-1.07329,-1.39988,-0.917631,-0.565486,-0.920655,0.0720262,0.467864,-0.0827746,-0.54715,1.16026,1.86036,-1.02461,0.727265,-1.00861,-0.895319,-0.793814,-0.465433,-0.694589,-0.585525,-1.25239,-1.80899,4.2939,5.16493,-1.00987,0.688217,1.05395,-0.294302,-2.41617,1.96973,-3.26396,-3.12428,-0.892213,-2.27111,1.6515,-0.393277,0.958261,-1.32432,1.77988,0.732233,0.356027,0.410893,0.19093,1.50746,1.1339,-0.541187,0.753391,-2.90294,-11.8807,-1.67404,-4.64961,-4.58971,1.28136,-4.07537,-0.0165113,-2.47979,-3.11043,-2.32445,1.16026,1.86036,-1.02461,0.727265,-1.00861,-0.895319,-0.793814,-0.465433,5.05029,-2.06362,3.09967,1.68064,-2.30794,0.897139
-735.39,0.997876,0.0179592,7,255,0,746.592,-0.757321,-0.877535,-0.171562,-0.13321,-0.635658,-0.714954,-0.11813,-0.0380018,-0.128008,-0.301471,-0.0306601,1.36358,-1.05676,0.751334,-0.728195,-1.07837,-0.175538,-0.976352,-0.595199,-0.635599,-0.488594,-1.72666,4.78136,5.33748,1.38103,1.50957,0.816929,2.14401,-0.3638,4.2054,0.188699,-3.0511,-0.392271,1.3112,-2.05422,-1.20292,0.417408,-0.292792,0.857748,0.178251,0.845278,-0.38243,-0.943733,-0.218625,0.731928,-0.613404,1.84418,1.98297,-3.32019,-1.64987,8.3509,1.49471,-1.04184,-5.79684,-7.20337,-2.30594,2.05078,-1.81588,-0.0306601,1.36358,-1.05676,0.751334,-0.728195,-1.07837,-0.175538,-0.976352,1.4105,-0.582224,0.786473,0.248768,-0.736665,1.33225
-740.204,0.999346,0.0186077,8,255,0,746.609,-0.624917,-0.249927,-1.6736,-0.199819,-0.605932,0.0305325,0.46182,-0.444396,-0.540955,0.738718,0.534713,-1.67788,1.947,-0.129791,1.4861,-0.634214,-0.856791,-0.229836,-1.33577,-0.0104599,-1.98516,-2.75835,6.0284,6.03976,-1.26261,-0.946389,0.221865,-0.407957,-1.48446,-0.0502467,0.208901,0.853537,-0.0456372,-1.78977,-0.0223914,0.697958,-0.973024,0.840632,-1.00573,-1.2637,-0.482692,-1.10827,0.0624546,-0.71355,1.24892,1.0122,-0.532995,-1.78954,-9.32439,0.36632,-3.47514,-1.24531,-0.6579,2.2328,-2.61447,-11.8372,1.9525,0.151803,0.534713,-1.67788,1.947,-0.129791,1.4861,-0.634214,-0.856791,-0.229836,0.518123,3.54488,-0.544428,-1.0368,1.56813,3.58907
-741.246,0.999614,0.0193432,8,255,0,752.784,-0.773202,-1.02494,-1.44202,0.161921,-0.83274,-0.172296,0.443338,-0.200025,-0.663372,2.19658,0.312364,0.0641672,2.33291,-0.299753,2.99362,0.445972,0.130745,-0.450711,-1.32134,-0.123351,-1.90271,-1.25014,4.99501,5.94482,-1.08811,-1.81034,1.59944,0.65759,-0.197794,-1.85836,0.0833072,2.31334,-0.565511,1.25747,-0.509098,1.86253,-0.612959,-0.10665,1.13541,1.39116,1.06193,-0.0947923,0.485824,-0.437758,0.54299,2.08204,-2.73587,-2.8157,7.56296,-0.793919,-1.44295,2.09769,-0.715091,2.54381,3.09746,11.7234,-7.05987,2.24009,0.312364,0.0641672,2.33291,-0.299753,2.99362,0.445972,0.130745,-0.450711,-1.96312,0.254143,-0.78007,2.71797,-0.121041,3.18639
-734.387,0.999649,0.020108,8,255,0,749.064,-0.598446,-0.504324,-0.842239,-0.723443,-0.339151,-0.751805,0.283279,-0.147294,-0.0892054,-0.38975,0.335426,0.0513826,0.30155,-0.860222,0.57982,-0.715716,-0.495953,0.374634,-0.975053,-2.00205,-0.739157,-1.70348,6.13325,5.36146,-4.24803,-2.00197,0.710721,0.779983,-0.877673,-2.62113,-1.13468,-1.40083,-0.336397,0.4565,0.501632,0.129038,2.93082,-0.718547,3.88541,0.226393,-0.235535,-0.366884,0.166859,1.33166,0.272876,-0.203971,0.438115,5.8329,9.27391,0.574152,0.476896,0.266389,2.90232,-0.363338,3.58196,1.00718,1.65543,-2.03654,0.335426,0.0513826,0.30155,-0.860222,0.57982,-0.715716,-0.495953,0.374634,-3.86476,-0.98007,-1.21068,0.715497,1.77433,1.16924
