# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1220920576
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_sigma.1,g_se,g_sp
-728.557,0.987615,0.062656,4,15,0,730.568,-1.38454,0.620444,0.86848,-0.433724,-0.533172,-0.0376698,0.488428,0.00147924,-0.337944,-0.438815,5.62882,6.4744,1.6223,0.118798,-0.251801,-0.922712,0.113447,0.91495,3.49076,-0.788519,0.342454,-1.5583,-0.590124,0.0681194,-11.7475,1.92324,-7.28101,-1.81915,-0.222648,0.843493,8.4961,-5.57771,-2.40799,-1.61995,0.935345,4.55233
-726.498,0.997182,0.062656,5,31,0,736.773,-1.16902,-0.358244,1.4681,0.075885,-0.388029,-0.253134,0.113889,1.09949,0.549747,-0.757013,5.67417,6.58821,-1.68727,3.09957,1.79952,-1.20345,-0.0537003,-0.200063,1.32527,-3.71249,-0.365832,7.16106,0.867045,3.20614,14.4134,-2.47373,-1.48293,2.93576,0.423128,1.66017,3.28549,3.02364,2.24535,-1.27857,1.12626,4.60347
-723.825,0.99997,0.062656,6,63,0,731.709,-1.36279,1.02708,2.62712,-0.778461,-0.806963,-0.359789,0.529219,0.415633,-0.403276,-0.895138,4.21685,5.3703,4.87588,-0.353197,2.39208,1.76569,-0.218255,1.8033,0.155506,-0.486045,0.257059,1.37975,-1.40361,7.40414,-8.97544,2.14712,1.51805,-1.69159,-0.563287,-0.632282,1.70606,-1.90992,-1.43374,-1.67069,-2.55036,1.53531
-723.106,0.999891,0.062656,6,63,0,728.532,-1.09173,-0.406749,1.08052,-0.0178253,-0.180036,-0.687604,-0.311217,0.19954,0.832413,-0.473193,5.12706,4.77454,6.02106,-1.56641,-2.0325,-0.947673,0.134283,0.692536,-1.99467,1.95096,-1.72681,0.860364,2.12694,-1.79321,-3.71188,-2.91026,-1.88238,4.31668,1.2867,-0.83712,-6.14897,-0.733799,5.78581,2.95516,0.0503091,-1.4875
-727.366,0.996182,0.062656,6,63,0,737.151,-1.33746,0.699853,1.62894,0.313873,-0.837055,-0.807093,0.26319,0.333934,0.811457,-0.67638,4.71425,3.90373,13.5048,-2.95076,-2.07002,1.05139,1.43511,-0.349155,-2.37305,-1.04247,1.93281,2.44189,0.902834,3.48979,4.32691,2.29041,-1.35407,3.45491,-0.507152,-2.27637,2.54913,-1.68006,2.81038,-0.790834,-0.826485,-10.4174
-729.849,0.99306,0.062656,6,63,0,738.355,-1.14193,0.00846034,2.15882,-0.781498,-0.500884,-0.1203,-0.351588,0.819976,-1.22524,-1.55442,5.34616,6.75894,5.20102,0.595828,-1.87611,2.86554,-3.06321,-0.636127,-1.34965,-2.75115,-0.199943,3.84929,-0.729208,0.14781,-9.21308,-0.216823,-2.99221e-05,-0.13532,-0.0537799,1.34189,-1.48464,0.398588,-1.54766,-5.9081,0.432,5.02919
-723.045,0.998599,0.062656,6,63,0,737.952,-1.45434,0.187202,1.80574,-0.149145,-0.911996,0.237822,0.371449,0.023669,0.789408,-0.449149,4.84422,5.54329,3.63441,1.58882,-0.49248,1.11036,-2.00947,3.92317,-2.24404,1.58786,-1.31713,-3.69057,-0.14044,-10.0329,-16.0449,-2.56698,0.0333419,-0.447378,-1.0892,2.68767,-2.51154,-5.87132,2.80828,-2.90589,-0.712394,2.28826
-724.54,0.99946,0.062656,5,31,0,727.657,-1.55762,0.755347,1.66095,0.0352314,0.635078,-0.199331,0.371605,1.68264,0.324921,-0.400738,4.91964,5.48578,0.517675,-1.5932,-0.901273,-0.683136,-1.01866,0.232146,-0.333985,-0.368148,2.5684,1.22724,-0.490116,1.72495,-14.3347,1.2763,-2.05635,-0.114293,2.37506,-2.84222,-9.21442,7.52609,-0.242149,1.6016,-0.490077,2.12009
-725.159,0.999058,0.062656,6,63,0,730.979,-1.53215,0.677595,2.48203,-0.81248,-0.298536,0.0193863,0.97126,1.0391,1.13667,-0.839578,4.25249,5.28029,4.74477,-0.125395,1.64156,0.430198,-1.84878,1.82635,0.94108,-3.28946,0.170489,-3.74195,-0.040965,-2.05293,-9.62088,-0.503194,-0.0980733,-2.76187,0.00238776,-0.360389,4.0412,-0.640629,2.04213,-4.01994,-2.43687,1.19838
-722.107,0.995961,0.062656,6,63,0,730.521,-0.957563,0.0207578,0.982757,-1.05131,-0.681193,-0.785286,-0.474025,0.684473,-1.31989,-0.656169,6.22478,4.9822,-1.33047,1.85236,2.54088,4.18698,-0.495685,1.39042,0.0749247,1.2672,0.847879,-3.41787,-0.112987,-3.22769,3.93381,1.67155,-1.7633,-0.783801,0.328855,0.717328,-0.807861,3.51599,-2.96466,-1.02761,1.88166,-0.56269
-723.519,0.997295,0.062656,6,63,0,727.667,-1.01918,0.206914,0.949433,-0.953685,-0.665792,-0.442599,-0.163772,0.826025,-1.51931,-0.618175,5.77349,5.0843,7.15046,-0.581188,-0.341918,-0.708008,0.00186792,-2.07717,-2.62536,-0.0464241,0.132071,-0.681066,2.53059,-1.55947,14.7008,2.3116,-2.55838,-0.941861,0.243186,2.37213,5.22394,4.04284,-3.98431,0.301634,1.28183,-0.236729
-724.22,0.99112,0.062656,4,15,0,728.299,-1.04642,0.639499,1.01163,-0.903454,-0.778885,-0.431212,-0.405835,0.916208,-1.37889,-0.649733,5.55914,5.24343,-7.35734,-0.573043,1.11237,0.462111,-0.311256,-1.07311,-2.24518,-1.68752,1.90156,-2.19679,-1.02988,1.21593,0.595991,4.82927,-2.53248,-0.826236,-0.0441212,2.0737,-4.47722,4.06199,-3.5582,4.43353,0.882805,0.885166
-727.868,0.998312,0.062656,6,127,0,734.886,-1.49161,-0.100628,1.92356,0.431069,0.41387,-0.245899,0.512064,-0.017783,1.29299,-0.462987,5.91329,5.02088,-13.7697,-1.54176,2.26254,-1.94517,0.136014,-0.0826468,2.2021,0.301972,1.67595,-1.22428,-0.599244,-0.943,-6.50236,-4.69457,0.630023,3.50751,1.82869,-1.97008,2.40801,-6.12371,5.46959,6.41889,1.4161,0.108687
-727.407,0.985489,0.062656,6,63,0,737.989,-1.0214,0.659971,1.92108,-2.40325,-1.11256,-0.606079,-0.539793,1.25379,-1.13025,-1.25702,5.90268,5.41194,-1.73119,0.422986,-0.315424,0.0245126,-1.63909,-1.04499,-7.15589,1.58744,-2.96401,-3.86024,-1.71823,0.268807,8.99398,2.18739,0.220251,-3.0814,-0.595815,1.27475,-0.160123,2.40695,-1.35971,-1.55973,1.44772,1.35684
-724.263,0.99858,0.062656,6,63,0,731.354,-1.03997,-0.474048,1.14628,-0.913308,-0.719374,-0.63968,-0.329613,1.08784,-0.267145,-1.05638,5.25046,4.29454,-1.29348,1.75373,-0.371303,-3.42574,-0.719494,1.00773,-1.57508,2.34031,-1.59891,-3.65602,1.57583,1.73767,13.5587,-0.906912,-1.82447,0.146741,0.00237325,1.33383,2.28548,2.6484,0.281645,-5.9131,0.405853,-6.41641
-726.318,0.997838,0.062656,6,63,0,734.621,-1.37095,0.358011,1.77578,-0.106114,-1.54787,-1.0451,0.516941,0.533196,1.33338,-0.552921,4.57767,5.11619,-4.03287,2.59066,2.56178,1.5748,-0.537267,0.674682,2.40124,-1.41042,1.15085,3.56139,-0.798619,5.31728,2.98789,-0.368645,-0.339966,0.659754,-1.94297,-5.70595,7.87226,-1.43423,5.58546,9.38226,-1.17464,0.379544
-725.094,0.999866,0.062656,6,63,0,732.868,-1.00481,0.576712,1.54974,-0.425239,-0.927749,-0.285111,-0.622903,0.175828,-0.841605,-1.14525,6.44476,5.36878,-2.45978,2.106,-1.56473,2.42576,-1.55454,-1.1442,2.81782,-0.455171,3.55529,-0.596658,-0.870552,0.108708,12.2871,2.38453,-0.564015,1.54868,-0.301792,2.61856,-1.13472,-0.244168,-0.878663,-4.88688,2.18528,1.07586
-727.651,0.998667,0.062656,6,63,0,732.24,-0.865377,-1.50573,1.54306,-0.410737,-0.631867,-1.24167,-1.00421,1.06382,-0.0613438,-1.16124,4.07637,4.97478,0.663039,1.56739,1.44951,0.85991,0.914799,0.395398,-2.9516,1.48365,-0.876719,-3.63168,-1.23372,-2.36401,16.8679,-2.83261,0.146077,2.27412,0.259849,0.304245,-1.04903,3.05514,1.14575,-2.34095,-2.51666,-0.929034
-726.532,0.999605,0.062656,6,63,0,732.766,-1.00879,-0.994197,2.46496,-0.929297,-0.129443,-0.84151,-1.1192,0.161793,-0.357066,-1.39175,3.95882,4.99795,-6.88139,2.35524,1.89429,-1.75685,0.78152,1.16791,0.493238,-3.31287,-0.879684,-0.306404,1.28017,0.433399,-8.53561,-1.73274,1.27368,0.114352,0.598285,0.573756,-4.13658,-0.319837,0.0136443,-2.04182,-3.62445,-0.172405
-723.736,0.999996,0.062656,6,63,0,729.156,-1.03699,-0.0238659,1.47951,-0.998867,0.776648,-1.34294,-0.808462,0.127474,0.195765,-1.14583,5.21671,4.83194,2.31019,-1.68498,1.356,0.255337,0.488347,0.891338,-2.92099,-0.158945,0.064202,-4.5684,-2.72448,-0.625058,-9.01744,0.368823,-0.925831,-0.130371,2.10637,-1.07768,-4.12819,-0.515428,1.17012,-1.64851,0.18293,-1.07106
-723.134,0.99974,0.062656,6,63,0,727.102,-1.04101,0.888244,1.24751,-1.26739,-0.599241,-0.94652,-0.216135,-0.190438,-0.384665,-0.988488,4.7328,4.79659,-2.40412,0.134974,0.623458,-0.039324,-2.48857,1.24224,2.01693,0.0703905,-1.22613,3.4146,-0.539318,1.02663,9.06444,3.87902,-1.66155,-1.13046,0.18307,-0.114091,2.8975,-1.67851,-0.0829771,-3.53629,-0.727269,-1.91407
-721.862,0.999905,0.062656,5,63,0,725.839,-1.10832,0.685953,1.04646,-0.97721,-1.15056,-1.08615,-0.364072,0.418739,-0.00749431,-0.778506,5.45661,4.82111,0.84173,-2.36211,0.742928,1.29905,-0.899668,0.0936425,0.0716896,2.33489,0.713576,2.28385,1.68114,0.759428,-11.8286,3.61614,-2.92776,-1.05907,-0.760461,-1.94998,-4.15857,0.154975,0.728798,-0.854866,0.6286,-1.01459
-722.187,0.99905,0.062656,6,63,0,725.491,-1.18516,-0.19938,2.29219,-1.15964,-0.706562,-0.600063,-0.331335,1.26831,0.0286464,-0.989283,4.86102,4.87652,-5.25564,-2.40565,1.59169,0.648818,0.759577,0.797469,1.38336,-0.697603,-0.764126,0.220646,-0.807219,1.62374,-13.2679,-1.20931,1.1054,-1.55155,-0.172812,0.101428,-4.95457,2.41885,0.361836,-0.490091,-0.646739,-0.626663
-721.218,0.999915,0.062656,5,31,0,723.443,-1.17066,-0.0152648,2.17191,-1.15212,-0.671492,-0.688009,-0.268509,1.1877,-0.0165507,-0.91278,4.75079,5.03764,3.53581,1.39916,-0.920575,0.366756,0.187308,-0.710105,1.74911,-1.09446,-0.307981,1.42241,-0.469174,2.72291,-9.95744,-0.576113,1.12383,-1.70584,-0.0917862,-0.307363,-4.27947,2.54853,0.308812,-0.191739,-0.89287,0.108674
-721.267,0.993865,0.062656,6,95,0,727.081,-0.995583,-0.281756,1.12968,-0.792856,-1.02502,-0.97688,0.00772554,-0.249741,-0.848089,-0.448185,5.39772,5.12425,7.65506,-0.0119371,0.24962,-1.02698,1.22507,0.933424,-0.299039,4.0969,-1.83741,1.92433,0.504739,-0.258732,11.2321,-1.12742,-0.153858,-0.527074,-0.528615,-2.49243,15.316,-3.31067,-2.40196,1.38857,0.663307,0.0579179
-724.086,0.998779,0.062656,5,31,0,729.721,-0.932213,-0.145022,1.13974,-0.205017,-0.468706,-1.08444,-0.571911,0.32528,-1.28757,-0.278608,4.73275,4.83515,5.11475,0.587844,-0.718928,1.16965,1.40997,0.91823,-3.2591,2.51051,0.00232087,-1.42106,-2.15344,-2.82433,-12.5646,0.758895,2.66183,5.19466,1.05408,-4.49336,-14.3459,3.06124,-4.99288,16.7749,-0.932021,-0.488057
-720.892,1,0.062656,5,63,0,728.948,-0.84321,-0.293986,1.02269,-0.313836,-0.393549,-1.01449,-0.608378,0.0943906,-0.993151,-0.405348,4.33274,4.87482,-9.30726,1.28123,1.09622,1.60525,-0.212802,-1.11374,-0.931393,2.42512,-2.48135,4.05191,2.47313,-0.928239,2.79949,0.447543,1.02576,4.77767,1.40787,-1.33956,-5.15914,1.20241,-2.43411,1.77909,-1.92433,-1.08729
-721.411,0.992774,0.062656,6,63,0,725.925,-0.858964,0.170051,1.30419,-0.655116,-1.4832,-1.31827,-0.502377,-0.314325,-0.313763,-0.623695,5.69567,5.32108,5.45964,-0.544086,0.386038,-3.01686,-0.329729,1.02844,0.83076,-0.311791,1.1439,3.45895,-1.46328,-0.316827,17.0406,3.81265,1.45179,1.99663,-1.07846,-2.10015,3.1956,-1.77632,0.97889,-2.76272,1.17601,0.833361
-721.336,0.985592,0.062656,5,31,0,726.577,-0.960066,-0.264709,0.641049,-0.944981,-0.953875,-1.43267,-0.675138,0.138632,-0.575197,-0.615687,5.20494,5.01955,3.93511,-2.67464,0.851988,-1.20855,1.09946,2.46886,2.31663,1.3969,-0.490401,-1.91964,-1.16066,-1.87433,-26.1431,-0.248133,-3.96493,-0.459516,-0.230004,-3.76322,-8.46223,0.0641267,-0.608599,4.03913,0.0357155,0.480718
-724.714,0.991835,0.062656,5,63,0,729.518,-0.895702,-0.378127,1.58369,-1.0632,-1.74254,-1.36606,-0.3983,-0.824083,0.030487,-0.623758,4.45524,4.44815,-8.57317,-0.546034,1.66435,-0.396399,-0.835773,1.33015,-3.49133,-1.3804,0.363284,1.67503,-1.25187,-1.70569,9.42004,-0.196284,2.91958,-0.406068,-1.55643,-2.42773,5.42111,-4.63971,2.25587,2.90451,-1.42373,-4.38658
-723.153,0.999003,0.062656,6,63,0,729.74,-0.769406,-0.297682,0.410385,-1.25113,-0.816492,-0.730637,-0.87806,0.206895,-0.970881,-0.681381,5.23372,5.88326,1.06891,-1.9367,0.12302,1.07269,1.4317,0.522083,-0.469779,3.60984,-1.71826,1.37987,1.38886,4.18656,6.00034,1.40651,-3.54119,-0.420086,0.392885,3.18495,-3.05963,2.17073,-1.03684,-5.12523,0.321066,2.98614
-721.642,0.995756,0.062656,4,31,0,730.225,-0.79816,-0.56121,0.87132,-1.07342,-1.33218,-1.11581,-0.374653,-0.0786281,-1.27713,-0.411125,4.81964,5.8781,-4.12861,-1.26114,2.44744,0.999021,-1.69748,-2.53347,3.52167,-1.91531,-0.615916,5.10132,-1.7111,-0.809694,7.53279,-1.59869,0.0671379,-1.07351,-0.918394,-1.96173,9.60716,0.0545582,-3.59562,-0.851968,-0.529657,2.99438
-722.979,0.996504,0.062656,6,63,0,728.523,-0.889903,-0.146607,0.976007,-1.34842,-1.49337,-0.400605,-0.599974,0.0115804,0.366984,-0.764995,4.36032,5.04163,7.18835,-0.709982,0.299335,-2.3224,-0.816729,1.8569,-0.203487,-0.0582875,-1.23334,2.95451,-0.543425,4.51174,13.7598,1.07139,-1.53179,-1.30252,-1.04993,3.94295,0.0803351,-0.137754,3.10993,-5.02831,-1.67189,-0.533458
-725.266,0.998859,0.062656,6,63,0,730.735,-1.26462,0.105723,2.7388,-0.342153,0.547613,-1.20314,0.100784,0.855458,-1.01116,-0.818747,6.01506,5.20284,1.16998,-1.53095,2.30704,-0.872279,1.40433,0.824739,-2.5972,-0.147816,-2.68417,-0.172608,0.107247,-2.58307,-8.69626,-0.806566,3.81305,0.403464,1.91868,-3.5915,-1.33503,0.7808,-2.6682,7.12286,1.55992,0.981732
-727.9,0.99768,0.062656,6,63,0,732.879,-1.37677,0.465663,0.562555,-0.396076,-0.302694,0.469769,0.172247,1.35955,0.21603,-0.79381,5.50575,5.01919,-0.0906376,0.678478,-0.364023,-0.125291,-1.86593,2.68175,-0.675119,-1.38644,2.61013,0.677417,-1.63119,-0.911794,-20.4002,-0.0282732,-7.0889,-0.519967,0.248254,3.84199,-5.02603,2.35883,0.160301,-3.16464,0.677604,0.306402
-726.107,0.999466,0.062656,6,63,0,731.035,-1.17913,-0.712603,1.70532,-0.797715,-0.509904,-1.20044,-0.412668,0.0485101,-0.369919,-1.59543,4.67227,5.27735,3.88038,0.717961,2.50124,0.799261,-1.36596,-0.787998,2.60454,-0.745887,0.194072,-2.33509,-0.237358,3.90437,-26.1855,-1.53349,-0.848789,-0.254634,-0.104946,-0.938882,-2.26534,-1.00223,-0.372927,-4.80679,-1.31369,1.46469
-723.787,0.999726,0.062656,6,63,0,731.154,-1.08735,-0.873752,1.95761,-0.864299,-0.000397551,-1.13516,0.0174462,1.2752,-0.349085,-1.24393,5.12517,5.11032,7.27624,0.308663,0.919051,-0.0970909,0.917115,0.621893,2.49002,4.09443,0.179578,5.03741,1.35444,-1.55735,11.3393,-2.06931,-0.0278428,-0.0345854,0.809854,-0.661425,3.61059,2.12352,-0.141277,-3.73716,0.151944,-0.127649
-727.81,0.997638,0.062656,6,63,0,730.914,-1.16206,-0.729497,1.54213,-0.00175855,0.47449,0.00972289,-0.421743,1.23232,-1.19457,-1.59764,5.08141,5.38671,-3.28002,-1.29021,0.373096,-1.49302,-0.263999,-3.02405,1.42647,0.783602,1.02302,0.104931,0.0425999,-0.974264,-11.3929,-1.49911,-1.06085,1.14934,1.05903,1.49273,-1.89733,1.0731,-1.47627,-3.19797,-0.119225,1.59699
-724.733,0.999211,0.062656,6,63,0,731.501,-0.895489,-0.201695,0.888345,-1.63867,-1.88611,-1.28273,-0.305739,-0.85128,0.0912439,-0.681006,4.94558,5.24729,-0.205766,-1.58297,-1.5632,-0.305852,-0.290155,3.29835,-1.08314,-2.52956,0.650393,-4.97156,0.871721,-2.95853,4.73014,0.767769,-1.89287,-2.96036,-1.78493,-1.83961,7.70373,-4.65005,2.31686,0.517291,-0.27227,0.787377
-724.927,0.986063,0.062656,6,63,0,731.591,-0.715988,-0.188059,1.04879,-1.41574,-2.29681,-0.99661,-0.488121,-0.781089,-0.0555302,-0.440569,4.91196,5.22774,3.69631,-0.596852,0.431377,1.65981,-0.844091,1.8237,-5.41984,1.56178,-1.45967,3.85685,-0.125006,-0.320883,25.8145,3.15724,2.68877,-2.30456,-2.66522,0.783435,11.2848,-4.57495,3.53423,-1.91756,-0.116272,0.313005
-725.72,0.993188,0.062656,5,31,0,732.075,-0.930205,-0.950616,0.526653,-0.499217,-1.40845,-0.737667,-0.717861,1.06154,-0.473428,-0.676179,4.66881,5.07111,0.550424,0.14148,-1.032,-1.37203,-2.39094,0.0381051,-3.31589,-2.67414,1.48622,3.8465,-0.10656,1.21208,-7.32638,-3.67955,-4.31507,2.21093,-1.01415,1.27022,-6.81796,5.93183,-0.0381279,5.50629,-1.06343,0.255567
-725.226,0.999984,0.062656,6,63,0,729.172,-1.17659,0.122516,2.63232,-1.47591,-0.0655815,-0.774451,0.295848,-0.648607,-0.204801,-1.28436,5.57699,5.05241,-3.2483,-1.57363,0.377144,0.125479,0.1037,2.56487,0.0945509,1.42998,0.723984,-4.89079,-0.143006,-0.0249246,0.75697,-0.0643404,1.14444,-1.66502,0.594484,-0.154624,3.47838,-2.79883,-0.117882,-2.58845,0.903617,-0.142479
-726.469,0.995722,0.062656,5,63,0,731.082,-1.22994,0.0929751,2.85474,-1.4983,0.140406,-0.84176,0.170617,-0.760686,-0.188335,-1.1673,5.78382,5.32042,-3.55982,-0.183658,1.33899,0.15234,1.02792,-0.590868,-2.20227,-0.505445,0.144964,2.75815,1.24057,5.2501,-14.6842,-0.477401,1.80976,-2.19477,0.890036,-0.841949,0.566674,-3.69476,-0.274957,-0.260251,1.17641,1.48081
-721.563,0.998343,0.062656,6,63,0,729.733,-0.836083,-0.47996,0.509282,-0.863267,-1.67054,-1.48566,-0.507947,0.147537,-0.543236,-0.364514,4.33884,4.87518,1.64325,-0.370416,-2.02552,1.56041,-0.30733,-0.343021,-3.71013,5.21184,-0.615963,-1.31888,0.880134,1.34079,-10.7541,-1.3658,-3.8042,0.0692876,-1.75682,-5.93036,-0.676122,1.91784,-0.236014,4.04504,-2.15613,-0.628616
-719.367,0.997884,0.062656,6,127,0,730.031,0.0439068,-0.679109,-0.297563,-0.890035,-0.80164,-1.00309,-0.769984,-0.424044,-0.883862,0.514273,4.9124,4.78761,-13.2084,-2.33541,0.603077,-2.21248,1.7473,2.7559,0.780865,-3.16544,-1.20998,0.429181,-2.23738,-1.56376,-6.68441,-0.143346,-9.45383,1.39409,2.52106,-5.01086,-9.36533,6.41356,-3.35725,8.26171,-0.471247,-1.33647
-722.074,0.982364,0.062656,4,15,0,724.835,0.0786256,-0.821773,-0.0623403,-1.16732,-0.796658,-0.857742,-0.713698,-0.386801,-1.09644,0.510764,4.59474,4.80777,2.69914,-0.314088,1.7617,-1.13403,-0.413208,1.37711,-0.0991103,-1.22534,-0.305477,-0.594588,-2.03315,0.631719,12.4112,-6.22957,4.69353,-7.7735,2.78879,4.30567,14.8868,9.57203,-7.59355,-2.62215,-0.995886,-1.57036
-723.296,0.939948,0.062656,6,63,0,731.506,-0.949965,-0.57314,0.826427,-0.654706,-1.07397,-1.07764,-0.561701,-0.60286,-1.37636,-0.789123,5.72991,5.49369,13.1255,-0.649739,-1.27357,-0.734764,-0.562371,1.95402,-3.80039,1.07773,0.409783,5.74946,-0.100642,-0.225659,-15.4248,-1.51227,-2.76735,1.28531,-0.415797,-0.627001,-1.63762,-3.33187,-2.66246,-1.42044,1.07966,2.04642
-726.452,0.99786,0.062656,5,63,0,730.676,-0.906517,-0.620959,1.81417,-0.916772,-1.05525,-1.0726,-0.320348,-1.07589,-1.72712,-0.889553,4.24812,5.28965,0.405652,-0.899335,-1.76219,1.03097,-0.262649,-0.249546,2.32187,-1.5679,-1.32542,1.51873,2.31341,1.93259,10.4314,-1.18442,1.75361,0.517942,-0.333871,0.0633121,6.24957,-4.34586,-3.037,0.0317275,-2.06295,0.848765
-721.878,1,0.062656,6,63,0,729.086,-1.0555,0.232454,1.91801,-0.787368,-0.958874,-0.907806,-0.371707,-0.458018,-1.10352,-0.80427,4.49891,5.14913,5.03877,-2.67945,0.411871,-0.345104,-0.37013,-0.888786,0.715499,-3.91211,-2.74742,-0.20453,-1.4229,1.45154,-9.24875,1.46444,1.59645,-0.0435836,-0.388663,-0.679307,-2.39646,-3.39025,-2.26522,1.1548,-1.59869,0.61983
-720.651,0.999453,0.062656,5,63,0,725.657,-0.79317,-0.534726,0.398714,-1.16695,-0.703199,-0.962299,-0.722846,0.181032,-1.03317,-0.35444,5.59524,4.85584,7.79985,-2.31052,0.0845921,-0.147214,0.00691957,-0.525,0.492713,1.37388,2.39221,3.14623,1.33246,-0.673462,-15.4535,-1.25684,-4.18972,-1.81264,0.727652,-0.421554,-8.42198,3.09982,-2.55336,5.14948,0.855558,-0.661209
-726.603,0.977837,0.062656,6,63,0,731.107,-1.23885,0.463271,2.58056,-0.585033,-0.783851,-1.15375,-0.155818,1.72421,1.35674,-1.238,4.38446,5.28542,-6.99188,-0.547662,-0.474003,-0.94141,0.344996,-0.536231,3.05279,1.97641,-0.176707,2.42208,-1.98349,-2.08863,-12.1219,0.380862,0.694449,-0.128546,-0.400782,-1.67392,-3.59404,2.39826,2.61439,-2.17839,-2.01754,1.24814
-724.064,0.999997,0.062656,6,63,0,730.022,-1.31011,0.273366,1.31275,-0.470076,-0.840062,-0.164032,0.13203,-0.320502,-1.00421,-0.505022,5.6457,5.15233,4.19367,-1.62131,-1.63178,1.22103,0.581062,3.46011,-1.91978,-1.09581,-1.88955,1.8813,1.346,-1.35555,-26.8732,-0.186094,-2.75605,-0.979834,-0.655114,0.921395,-2.53181,-6.2433,-4.07707,-1.32486,0.892638,1.15224
-724.046,0.991142,0.062656,6,63,0,728.445,-1.16025,-0.0970756,1.49495,-0.468402,-0.984823,-0.62356,-0.554835,1.318,-0.0313234,-0.672089,5.46518,5.02257,-0.944854,1.06229,-0.423518,0.974504,-0.289428,2.64173,0.249695,-0.417851,-2.47748,3.7966,0.972005,0.539022,-21.8454,-1.05416,-0.746183,0.540094,-0.602199,-0.408125,-13.9346,5.27503,0.420404,7.89443,0.602269,0.525757
-726.183,0.985672,0.062656,6,63,0,731.531,-1.081,0.246196,1.91682,-1.52525,-0.547474,-0.811688,0.343737,-0.541304,-0.594258,-1.02818,4.13633,5.0495,11.1641,-0.0292705,-0.519925,0.0638981,-0.527426,0.330314,3.41364,2.62745,0.350533,2.70593,0.866174,-0.523453,17.9251,0.904826,0.23121,-2.02993,0.166507,0.0214249,9.70115,-2.96982,-0.740937,0.609673,-2.29275,-0.535896
-726.047,0.997744,0.062656,6,63,0,730.622,-1.15554,-0.0611433,1.93901,-0.992752,-0.57738,-1.27516,-0.230474,-0.524306,-0.479221,-1.33722,3.90158,4.85223,0.364864,-1.08392,0.22328,2.15647,-0.0673124,-1.82006,-4.54149,0.967271,0.566424,-1.58393,0.619339,-1.60715,-20.1074,-0.444528,-0.520128,-0.596795,-0.0848162,-1.29272,-1.32287,-2.36211,-0.553721,-4.88631,-4.19697,-0.637831
-724.453,0.999236,0.062656,6,63,0,730.106,-1.29602,0.502058,1.40107,-0.325984,-1.5621,-1.13942,0.0478977,0.53089,0.622081,-0.485927,6.27328,5.38583,-5.59754,-1.11686,-3.08446,-1.17725,1.38016,-1.80885,-0.553278,0.973664,-0.886621,-0.399696,2.04983,-0.595686,-19.8405,1.86871,-1.77263,-0.0572684,-1.99215,-6.40995,-5.36155,-0.515192,2.90933,3.05262,1.88936,1.94628
-720.942,0.999473,0.062656,5,31,0,727.327,-1.27383,0.386554,1.38893,0.0671809,-1.35128,-0.554727,0.267359,0.938153,0.334667,-0.654562,5.45586,5.44877,3.56841,1.20332,-1.12746,0.116108,-1.22118,-3.75632,1.89705,-0.371268,1.78037,2.38475,2.44806,0.295408,3.37226,0.625302,-2.50925,2.35428,-1.41442,-1.32569,3.22748,1.77377,1.15979,-3.28418,0.709628,1.55192
-723.215,0.996177,0.062656,6,127,0,727.245,-0.877401,-0.655049,1.43033,-1.81595,-0.085677,-1.08236,-0.67535,-0.473463,-0.979258,-1.07386,5.42183,5.39636,-1.11379,-0.926059,-2.06051,0.647222,0.307416,-2.69245,-1.23792,-0.0618694,-1.46753,0.305882,-1.37292,-2.56093,10.3872,-0.676806,-0.0550151,-1.68988,1.14929,0.72263,2.38299,-1.49143,-0.829584,-6.78702,0.689067,1.21928
-723.024,0.996788,0.062656,6,63,0,730.417,-1.19307,0.579117,1.30359,-0.720338,-1.49619,-0.425449,0.244597,0.301718,-1.0688,-0.430904,5.45577,4.95177,6.83612,-1.10948,-0.459629,0.220991,-0.60791,-3.74034,-0.803886,0.478991,1.63871,0.437577,3.41839,2.59814,11.997,4.36744,-0.884472,-1.77412,-1.80134,0.000856017,12.6277,-1.04166,-4.20361,5.99977,0.76921,-0.809304
