# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=307650850
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_sigma.1,g_se,g_sp
-724.482,0.998556,0.0291385,7,127,0,730.144,-0.918065,-0.417329,-2.84558,-0.204083,-0.226781,-0.707699,-0.231246,0.146759,0.173059,1.53824,-0.874468,-0.656075,4.63611,5.36092,3.23766,0.908127,0.511039,0.629038,2.04284,2.96112,2.2395,-2.52936,0.334409,0.39932,-1.37206,0.269719,-1.01209,0.760695,9.15388,2.41906,-1.21479,-2.10973,1.7399,-1.8487,-1.85875,2.21432,1.52871,1.79859,-1.09157,-4.05023,-0.960876,1.04241
-727.472,0.997937,0.0291385,6,63,0,732.972,-0.898299,-1.10563,-2.81871,0.0469652,-0.623687,-0.451752,0.104248,-0.957413,0.0883454,0.939461,-1.87539,-0.63621,3.77901,5.11187,4.75757,-0.603085,1.08726,2.20637,0.42882,2.20518,-0.125224,-1.67498,-1.1143,-1.1892,0.601493,-0.841586,1.99785,-1.44968,11.3996,-2.0252,-1.1721,-0.0250467,-1.73425,1.17497,6.35481,-0.483594,1.31928,0.0437881,-3.59703,-1.44691,-3.85536,-0.106397
-724.338,0.999451,0.0291385,7,127,0,732.25,-1.21725,0.108588,-2.2547,0.305218,0.24846,-0.294141,0.378536,-0.305951,-0.276534,0.990085,0.911554,-0.146854,5.83022,5.65039,-9.88656,0.849018,1.9487,-0.420088,0.00140417,1.09886,0.995213,0.905246,-0.795378,-0.711771,1.5687,-1.51267,2.63553,-0.25885,15.8385,5.15305,-0.928549,-1.21566,4.55413,-7.85263,8.64844,0.225794,-1.38342,-0.0827469,7.41897,8.39351,1.37937,2.11771
-728.413,0.995988,0.0291385,7,127,0,734.038,-1.13282,-1.22944,-1.20433,1.18444,-0.215478,-0.249059,0.222565,-1.16772,0.425497,1.19282,-1.85674,-1.01562,4.42937,4.57339,5.0786,-0.104326,0.15088,-0.282598,2.20292,-2.75798,0.293465,1.55021,-0.38681,1.99936,-0.269412,1.81843,0.78046,0.78213,1.39246,-2.19611,1.13378,3.09172,-0.473956,0.112601,-0.766375,-1.02334,1.02459,-0.0868932,-2.79886,0.0484888,-1.64873,-3.1482
-726.226,0.999854,0.0291385,7,127,0,733.924,-1.28825,0.012949,-2.6843,0.285048,0.236924,-0.173342,0.513202,-1.06295,-0.415956,1.27772,1.18342,-0.36486,5.99964,5.78753,-0.988345,3.42645,0.499577,-0.730736,2.44488,-2.44174,-2.5528,3.06375,-0.1011,0.794556,1.12809,0.756482,0.0671421,0.19166,0.274121,1.68811,-1.605,-3.37351,1.10517,-4.80535,4.63909,-2.03525,-1.7382,0.213902,6.1685,5.02568,1.56568,2.76464
-727.194,0.993189,0.0291385,7,127,0,734.243,-1.46232,0.331748,-1.09645,1.6215,0.431859,0.659995,0.823573,0.241811,-0.320714,0.844584,-0.606982,-1.0823,5.01164,4.61442,-2.62175,1.83684,-1.29159,-0.591362,-0.560891,-1.21059,-1.61007,-1.45366,-1.42345,-1.05185,2.7114,-1.2422,1.67504,2.98867,-18.638,0.833159,0.663787,1.54576,-0.708169,0.862162,-3.29694,0.640049,-0.880393,-1.28744,-1.26042,-7.42838,-0.331961,-2.1343
-724.886,0.998932,0.0291385,7,127,0,732.167,-1.35564,-0.105805,-1.01216,1.41106,0.18455,0.487353,1.16779,-0.186064,0.257747,2.03549,-0.604956,-0.895038,5.49463,5.38871,4.89551,1.83513,0.45928,2.3811,0.648078,1.77748,0.837742,1.03736,-1.33641,-2.2138,-0.652654,1.47941,-0.743934,-3.98411,14.6065,-0.0641391,1.23827,2.65233,-1.06457,1.74475,5.55892,0.163044,0.21129,1.05306,-1.33594,2.75365,0.845593,1.1126
-728.374,0.997582,0.0291385,6,63,0,732.246,-1.44495,-0.232649,-1.34643,1.06452,0.0715446,0.181564,1.51084,-0.158019,0.486087,2.62344,-0.642543,-1.10968,5.40333,5.7756,-3.2244,-0.562899,-1.02593,-2.48869,-0.202984,-1.63186,0.816841,0.0678267,0.743374,1.50413,0.239883,-0.914455,-0.512441,2.64452,-17.481,-1.0057,0.290886,-0.721623,-2.2176,-1.76891,2.97614,0.016487,0.367915,1.68747,-1.35325,-4.98428,0.502162,2.97151
-725.743,0.999977,0.0291385,7,127,0,733.436,-1.18201,-0.0926573,-2.14389,0.840871,0.206735,-0.0211051,0.0645343,-0.386292,0.109321,-0.227583,-0.28144,-0.960445,5.18972,4.59892,-1.26345,2.73011,-0.185031,5.2484,-0.143406,-0.746062,-0.654577,0.584364,1.66377,-0.974119,-1.85399,0.32692,1.40995,1.85963,-0.626759,1.51509,-0.425094,1.30815,1.17587,0.95035,-3.80618,0.157563,0.367624,-2.80836,-0.154006,-3.75854,0.192848,-3.07107
-727.737,0.999999,0.0291385,7,127,0,733.507,-1.26724,-0.158966,-1.38097,0.284226,0.468118,0.105528,1.19153,0.55994,-0.500642,0.397916,-0.795179,-1.1257,5.02368,5.78845,-0.479542,-1.42154,0.40924,0.947145,-1.43094,-1.30716,1.73393,-0.790766,0.166549,3.82075,0.811766,0.376213,-0.145531,0.613735,2.96007,0.323116,0.484325,-2.12452,0.901641,-0.00586858,4.383,1.39157,-0.883657,-1.67195,-1.25471,0.180357,-0.113595,2.74056
-727.141,0.999798,0.0291385,7,127,0,732.811,-1.47304,0.00809706,-1.7742,1.36626,0.370875,0.310028,0.403726,-0.631183,0.23206,2.12069,-0.742171,-0.482983,4.85425,4.09572,-3.36814,-0.961902,0.580101,0.585969,0.83982,2.17976,-1.56023,1.26121,-1.62517,-1.77884,-2.89393,-0.405239,-0.436216,0.931913,-7.54252,-0.0567677,-0.117932,6.2984,-0.0642648,0.351369,-7.49579,-0.950603,0.0685392,2.3557,-2.46897,2.02225,-0.583758,-7.1255
-730.886,0.994881,0.0291385,7,127,0,738.848,-1.2069,-0.394438,-2.39478,0.148102,-0.106943,-0.170269,1.0537,-0.131238,-1.36841,0.0394045,1.22973,-1.37961,4.93671,5.95977,-1.57413,1.28669,-1.25011,3.68457,-0.013784,0.119151,0.144023,-0.422032,-0.567583,0.592621,-0.656725,-1.41075,-1.33748,-6.01118,-4.14432,0.0295902,-1.06048,-1.70789,-0.649194,-0.449183,2.16398,0.303214,-1.82715,-1.65316,2.01585,-1.63967,-0.373104,3.30044
-724.048,0.999891,0.0291385,7,127,0,733.874,-1.28427,-0.0712767,-1.16911,0.837414,-0.215377,-0.138619,0.726268,-0.0894186,-0.991648,1.12567,-0.884087,-0.719737,5.25678,4.85617,3.06385,-0.0950804,-0.983978,-1.88552,-0.638523,-0.440389,3.0434,0.320335,-1.93614,-1.98121,3.03619,-2.36318,-0.285961,3.97119,-3.09986,0.872846,1.32202,1.12837,-2.87273,-2.01356,4.1581,0.588958,-2.24282,-0.714898,-1.98046,0.152958,0.312443,-1.08775
-725.987,0.99642,0.0291385,7,127,0,732.594,-1.16783,-0.78309,-2.16102,0.249336,-0.11185,0.131433,0.0371012,0.903009,-0.866279,1.30815,-0.511394,-0.749601,6.1898,5.44588,-4.79527,1.72693,1.56974,2.13252,-1.60279,-0.346455,3.37462,-0.514453,-1.44206,-0.394961,-1.6842,0.24998,-1.2187,-2.45426,-11.6245,-1.93978,-0.356171,-1.69614,-0.764173,2.60975,-5.27178,3.1255,-1.74353,0.0926196,-0.802268,-2.47981,1.79274,1.78269
-725.998,0.999973,0.0291385,7,127,0,733.563,-0.976917,-1.30758,-2.08312,0.0929577,-0.549861,-0.85832,0.122224,-0.874799,0.140854,0.95461,-1.26638,-1.01346,4.07433,5.24628,-5.1674,-2.24649,-0.773602,-2.24053,-1.19701,1.23799,2.58435,2.78454,-1.08664,-0.0258945,-1.41386,-1.04737,0.290079,2.6441,2.56343,-1.71227,-0.0522897,-0.564094,-0.753317,-1.78448,1.86371,-0.354374,0.815897,-0.22219,-1.58098,-4.3649,-2.87172,0.696218
-724.778,0.999882,0.0291385,7,127,0,731.257,-0.879149,-0.295751,-3.08339,0.271311,-0.249457,-0.167395,-0.217587,-1.70613,-0.195034,0.986507,-0.721459,-0.342561,4.56019,5.84681,-3.07207,1.98834,0.192927,-2.73863,1.11765,1.57633,-0.182553,0.784792,-1.44811,-0.52168,2.50928,0.388015,2.73367,0.107808,20.0851,4.20486,-1.89755,4.00899,1.83496,6.32524,-2.65703,-2.85347,0.696105,1.00098,-1.15794,-3.22657,-1.00087,2.68982
-721.995,0.999475,0.0291385,7,127,0,729.853,-0.95085,-1.00243,-1.03743,0.114903,-0.195931,-0.369878,-0.147848,-0.11929,-0.467552,0.878611,-0.338514,-0.0800019,5.79439,5.3776,6.36923,3.44748,-0.442019,1.15621,0.593285,2.04985,0.769747,1.9776,0.653457,0.59512,1.60151,0.54377,0.344597,-4.41439,-7.14476,-8.12222,3.47699,1.27939,0.888432,-2.36603,-6.02232,2.42215,-1.2566,1.2915,0.005646,4.21699,1.22596,1.56142
-721.426,0.996623,0.0291385,6,127,0,727.774,-0.932382,-0.298005,-2.5642,0.0439769,-0.481089,-0.451063,-0.280235,-1.0086,-0.630174,0.0447247,-0.444638,-0.154124,5.2418,5.22797,-0.469557,-2.27692,2.18662,3.80588,0.137125,-1.48192,-0.647048,1.48537,-0.61244,-0.15349,0.31539,0.621362,1.38691,1.19438,-22.3865,3.53976,-1.2078,-0.0490825,-4.49892,-3.1273,-11.2939,-1.52156,-1.762,-4.11847,-0.419819,2.49122,0.143788,1.09836
-722.541,0.999941,0.0291385,6,63,0,724.645,-0.569,-0.911911,-1.61466,-0.604168,-0.274084,-0.618207,-0.523533,-0.545445,-0.369147,0.710231,-0.744117,0.0550651,5.35789,5.01429,0.940303,-1.4809,-0.00601894,2.27092,-0.261251,0.924758,1.40417,0.110174,-0.255956,0.613156,-0.785886,-1.05197,0.307742,0.559022,1.9909,-3.1883,2.10832,-8.71286,10.1517,0.207298,-9.56047,1.88996,1.5166,3.75708,-0.959591,2.68318,0.545111,-0.370095
-720.452,0.985048,0.0291385,6,127,0,728.584,-0.771758,-0.820499,-2.11627,0.0213546,-0.579183,-0.546832,-0.177053,-0.561622,0.181009,0.24278,-0.630166,-0.00338369,5.60696,5.51486,3.8771,-2.73397,1.11874,-2.96486,1.5441,-2.4148,-3.10502,0.626904,0.758159,0.985391,-0.904268,1.97113,-0.252557,-2.36842,0.96088,-4.21819,-0.112823,3.8308,-5.50099,-3.74944,4.50564,0.752182,4.64014,-2.20307,-1.20395,2.23582,0.96259,1.84116
-722.243,0.997926,0.0291385,6,127,0,726.196,-0.742194,-1.07792,-3.01513,-0.486331,-0.251312,-0.66226,-0.456385,-0.880748,-0.896214,0.632286,-0.893044,-0.274506,5.18769,5.26874,-0.285492,-1.2772,0.355768,0.0981512,3.10367,-0.652606,-0.989391,0.740002,2.08024,-1.10722,-0.183614,-0.207014,1.01579,1.76114,-8.54862,-3.23346,-1.69641,-4.77867,5.25402,-0.976414,-5.45784,-0.159279,-1.71204,0.255159,-1.4146,1.62497,0.13085,0.985062
-722.634,0.999932,0.0291385,6,63,0,725.456,-0.747887,-0.954605,-3.49468,-0.394112,-0.553242,-0.792491,-0.325993,-0.929562,-1.12985,0.65883,-0.773633,-0.39191,4.71025,5.32567,-0.129221,1.0994,-0.69269,1.47961,-2.67407,-0.489349,1.00534,-0.138517,-0.407299,0.0827436,0.719788,0.715612,-1.65355,0.25959,-1.58573,-0.868921,-2.40798,-2.68334,0.299729,-2.18901,1.47066,-0.194533,-2.18024,0.0858637,-0.587749,-3.27011,-0.911288,1.04736
-722.93,0.988751,0.0291385,7,127,0,732.107,-0.615013,-0.741322,-1.59099,-0.186169,-0.457252,-0.46109,-0.507407,-0.693727,0.00744787,0.128197,-0.210843,0.205316,6.17608,5.83612,0.339173,-0.736807,-2.69034,0.970139,-2.67209,-0.410523,-1.79117,0.0541001,-0.268265,-0.663725,-2.85677,2.93125,-0.33105,1.38882,-9.28168,-3.66246,1.72317,1.26489,-0.822125,1.89705,-22.9641,0.132813,5.36978,-2.2587,3.96456,5.60486,1.78077,3.01188
-723.342,0.993392,0.0291385,6,127,0,732.676,-0.623274,-0.862262,-2.10726,-0.294515,-0.568133,-0.697292,-0.240283,-0.78161,-1.46145,0.21531,-0.937317,0.148985,5.87721,5.02872,1.56209,-2.07285,1.13818,0.528599,-1.03007,3.10252,2.28609,0.229062,2.03108,-1.07171,1.51028,1.54523,1.37463,5.10344,-12.0188,-5.12639,-0.154732,-2.33153,-3.83417,-8.59012,10.6835,-0.237399,-6.54114,-1.24936,-3.57973,14.217,1.33786,0.261615
-724.864,0.997928,0.0291385,6,63,0,728.497,-0.607594,-0.862631,-1.81792,-0.266686,-0.619437,-0.716347,-0.301446,-0.846891,-1.45356,0.202406,-1.29622,-0.272704,5.95344,4.9742,1.78052,0.0191529,-1.19699,-0.223251,0.740037,0.195638,2.8085,0.467157,-0.653105,-0.099579,2.45008,1.13009,-0.291377,0.74568,27.1816,1.45936,1.64589,1.57383,1.67303,2.08015,11.2433,0.498962,-3.26283,-1.19359,-2.54043,-13.1126,1.58547,-1.28037
-724.589,0.998053,0.0291385,6,63,0,729.795,-0.555112,-0.662164,-1.8475,-0.274345,-0.502613,-0.795173,-0.498623,-0.264847,-1.35054,0.571922,-1.08853,0.140879,6.01029,5.22163,-3.35662,-1.12402,0.387919,0.271825,-0.725552,-2.02032,0.741953,-1.25888,-1.89326,-0.82323,-2.09736,1.73687,0.19614,-2.07356,-12.4362,1.44703,0.946684,0.463268,0.911891,-10.3584,-11.1895,4.29057,-5.82141,3.24462,-4.32579,15.4982,1.53986,1.09116
-726.634,0.978009,0.0291385,7,255,0,733.862,-1.65862,0.459628,-2.3772,1.4673,0.610473,1.10999,1.14727,-0.782809,0.536046,2.83952,-0.245999,-0.616775,4.65228,5.03758,2.68734,-0.871902,-0.83945,-2.67921,0.38416,-3.76144,-2.09726,-2.24047,1.52595,-0.260389,-0.194072,-0.22112,-1.84348,-1.02757,-3.57199,0.425155,-1.35927,1.77998,-1.68841,4.92293,-0.293547,-1.56714,0.120515,3.10111,-1.7097,0.232797,-1.06399,-0.161737
-724.832,0.988832,0.0291385,7,127,0,731.723,-1.6907,0.818632,-1.28671,1.2011,0.983239,0.605243,1.01801,-0.151485,0.228973,2.1324,-0.542992,-0.306026,4.44153,5.26458,-0.0969443,-0.410687,1.68561,-2.06004,0.567498,-2.92047,-0.117059,1.76095,-0.318523,-2.80845,0.790777,-1.42532,0.344315,0.803731,13.3381,5.59745,0.556863,2.68609,5.32101,0.0933913,4.45799,-0.628536,-0.958081,2.48194,-3.53498,12.6876,-1.40085,0.63284
-726.646,0.997809,0.0291385,7,127,0,732.626,-1.68433,0.438619,-1.84418,1.60819,0.520521,0.523413,0.977089,0.501532,1.16333,1.42052,1.62996,-0.499102,5.33981,5.3664,-3.03927,-1.90561,-0.303837,-1.04812,1.13051,1.77207,2.08122,-0.148647,1.797,1.89659,0.255255,1.81076,-1.63591,1.64629,-8.64508,0.273461,-0.533303,4.66736,-2.74394,-2.48518,-3.16688,1.16443,2.14313,-1.26445,4.65867,-2.6912,0.442574,1.41231
-725.939,0.994417,0.0291385,7,127,0,735.893,-1.15258,-0.638393,-1.98783,1.02865,-0.297771,-0.0519836,0.369997,-0.891042,-0.678091,2.26941,-1.68377,-0.914946,4.96586,4.84843,1.87773,-3.08341,-1.81794,0.855779,-4.26582,-3.65689,-1.44643,-0.628105,0.522273,0.206255,1.84589,1.80588,0.738655,1.41112,5.5004,-0.570766,-0.105157,2.73566,-1.29682,1.05689,0.697652,-0.665474,-1.07977,2.13624,-2.8045,-0.611864,-0.217427,-1.46007
-721.171,0.999635,0.0291385,6,127,0,730.172,-1.18757,-0.177932,-1.55512,0.120777,-0.189703,-0.0141729,0.442712,-0.686049,-0.00258437,1.76229,0.176444,-0.50681,5.65764,5.40435,2.53024,1.54637,0.183663,-2.05745,2.67316,0.251211,-1.06788,0.840719,1.5692,-2.34977,4.23537,0.681195,0.744937,1.70223,7.00324,1.14057,0.878962,-3.33288,-2.37408,0.895347,4.76016,-0.609442,0.152317,2.08998,1.20999,-1.81484,1.06952,1.27281
-722.051,0.995829,0.0291385,6,127,0,728.005,-1.21565,-0.118234,-1.59768,0.409966,-0.047297,0.261602,0.204969,-0.155175,-0.207444,1.4136,0.629567,-0.433997,4.66743,5.90457,2.95348,-0.0711317,-0.334272,2.31158,1.4718,0.298112,0.638988,1.16569,-0.362487,-1.05501,0.601022,2.49577,-2.34909,1.91102,3.12688,1.12944,0.723995,-0.86783,-1.70484,4.86181,-4.51877,0.707751,-0.710341,0.849276,3.13695,-3.6679,-0.961388,3.02831
-724.532,0.999716,0.0291385,6,63,0,730.709,-1.3056,0.0803232,-0.807646,0.658916,-0.0472875,0.0314127,0.388052,-0.383365,-0.483266,0.383361,0.256218,0.0808987,4.07278,5.80436,3.93976,-0.36093,-1.1724,-0.352514,-1.41405,1.75351,-0.964912,0.674561,0.227708,2.50181,2.33912,-1.36221,1.35544,1.66038,7.07944,3.64385,3.29401,9.05658,-6.2299,-2.4988,9.24682,-0.860006,-3.82602,-5.02515,2.3669,6.50725,-2.71627,2.76547
-725.741,0.98412,0.0291385,6,63,0,734.474,-1.37804,-0.354595,-1.05971,0.500589,0.772835,0.581405,0.690771,-0.650082,-0.148658,0.831513,-0.190261,-0.473605,4.59183,6.12511,-8.18551,0.279989,1.37014,-0.601251,-3.01597,-1.55818,-1.43387,-0.0469052,-1.66227,-2.587,0.768596,-1.24367,-2.22273,0.240232,5.47323,-2.79297,1.63723,-2.62168,5.70961,5.73904,2.82799,-1.0605,-1.04946,-2.14728,-1.00152,2.43492,-1.1165,3.64041
-725.474,0.997616,0.0291385,7,127,0,731.626,-1.24686,-0.677214,-0.872456,0.0774389,0.411257,-0.0374679,0.669989,-0.469514,0.393857,0.739026,-0.277987,-0.546533,5.45459,5.93544,-7.87008,-0.00971343,0.508644,-0.0501548,2.69797,2.34557,0.900004,-0.635555,-1.26535,-0.666893,-0.112679,-0.552764,-2.07009,2.56593,3.33965,-3.23633,2.36287,-4.57828,3.10086,-1.00943,7.56617,-0.22286,1.14684,-1.84489,-0.672643,2.2726,0.717864,3.18207
-733.013,0.99379,0.0291385,7,127,0,739.737,-1.25798,-0.32284,-1.31867,1.16781,0.182824,1.63585,1.49625,0.360498,1.37789,0.563898,0.0343175,-2.121,4.73821,4.51,6.13014,1.16547,0.568269,1.6628,-0.6944,-1.62033,-0.327219,-0.113023,-2.2181,0.350138,0.407977,2.47037,0.489178,-3.43449,2.83832,-0.015185,-0.438556,0.540421,0.0388603,2.55369,0.990175,0.59783,1.49334,-0.194974,0.103409,-2.33565,-0.78105,-3.8253
-737.616,0.999743,0.0291385,7,127,0,742.147,-1.27204,0.000999239,-3.29635,0.231017,-0.604709,1.43016,1.22636,-0.336487,1.56584,-1.01673,0.807996,-1.54707,5.73806,5.4704,1.43826,0.268316,0.752259,-1.10254,-0.326243,-3.74065,-1.40803,-0.840089,-1.8012,0.404016,0.133399,0.200762,0.329059,2.40086,-1.10466,0.564544,-2.3132,-1.53393,-1.92869,3.80063,1.14147,-0.0670894,1.96852,-2.72982,1.14128,2.20249,1.16477,1.76082
-730.399,0.999846,0.0291385,7,127,0,742.463,-1.23769,-1.09208,-1.67939,0.964683,-0.0183923,0.543352,0.817268,0.210414,-0.679032,-0.350561,1.15057,-1.75973,4.40165,5.06206,-1.30717,-1.21937,3.26708,1.23042,1.49643,-3.45586,-1.20326,0.110587,-2.39671,2.5672,-1.26702,2.07845,-0.46173,-1.93596,-9.69986,-1.16505,-0.529516,0.146867,-0.36876,1.13074,-0.470318,0.54578,-0.801639,-1.57031,1.49278,-3.2198,-1.91891,0.15462
-730.875,0.999852,0.0291385,7,127,0,737.933,-1.21574,0.144213,-1.32906,1.279,0.28171,-0.225335,0.714834,-2.35025,1.43125,2.12671,-1.54243,-1.0525,5.45489,5.11742,0.514049,2.2363,-0.468963,-1.64489,1.45565,0.245458,-3.82574,0.525985,0.119796,2.6894,-1.28239,-1.48169,1.56148,-0.28993,14.2025,1.90637,0.744743,2.47393,0.876961,-0.94112,2.00452,-2.81487,2.66307,1.42378,-2.42477,2.34726,0.778315,-0.0977142
-722.196,0.999844,0.0291385,6,127,0,733.976,-1.19915,-0.530077,-1.6754,0.830801,-0.239402,-0.357891,0.437751,-0.697337,0.569575,0.83621,-0.593619,-0.6818,5.58408,5.1932,-5.94023,1.93756,0.734236,2.49117,0.809165,-1.44462,0.79164,-3.55552,2.68832,1.90885,-2.97861,-1.39498,0.274144,0.109665,-4.11451,-1.07561,0.513978,2.41701,-2.24895,-2.99761,1.78852,-0.51912,1.63412,-1.23407,-1.17197,-1.44406,0.89619,0.618957
-720.783,0.999343,0.0291385,6,63,0,726.145,-1.13686,-0.166307,-1.44534,0.017102,0.2418,0.0705427,0.124385,-1.29005,-0.0868528,1.18239,-0.4956,-0.0982336,4.98256,5.174,-2.60064,0.990068,-0.545094,-2.33099,-3.35588,-0.39001,1.0289,0.774941,-2.07723,-0.242455,1.71416,-0.91837,-1.16286,-0.353369,8.59253,1.96096,1.2781,-5.29143,7.25077,6.00037,-1.15869,-3.12977,0.00407324,2.06292,-2.00616,1.63423,-0.14771,0.274231
-724.543,0.999126,0.0291385,7,127,0,727.229,-1.11532,-0.704905,-2.43779,0.665552,-0.606783,-0.361726,0.271105,0.354048,-0.603251,0.859775,0.66747,-0.797452,4.77302,4.73401,-1.32021,-2.03775,-0.76085,1.76583,-0.101823,0.915167,0.37628,1.21513,0.51657,-1.05714,-1.33216,-0.392026,0.379355,0.149154,2.64042,-0.809301,-0.766683,1.65786,-3.0372,-0.88171,1.09737,1.8686,-0.958848,-0.817944,2.44321,-1.50895,-0.692646,-2.17342
-727.319,0.997912,0.0291385,7,127,0,733.87,-1.01695,-0.501669,-1.5595,-0.133941,0.120988,-0.291677,-0.0716092,-2.2587,0.528901,0.83018,-0.37836,-0.2087,5.41953,6.09747,5.71021,-1.93605,-0.136973,1.14674,-0.93568,2.26943,1.25046,0.786211,0.625057,-0.729608,3.65497,-0.358873,-0.568768,-2.03906,-4.43225,-1.00687,1.28153,-5.23556,6.20041,-1.25283,-5.20332,-4.8387,4.15456,-0.0970344,-0.48957,4.71853,0.611185,3.73838
-727.482,0.999781,0.0291385,7,127,0,732.414,-0.977992,-0.591304,-1.78935,0.041825,0.0205234,-0.00751408,-0.08938,-2.23364,0.417113,0.806427,-0.164378,-0.149082,5.39746,6.24941,1.78764,-0.738516,-1.21091,2.66834,-2.14732,2.38643,0.526466,0.904003,-1.41802,-0.178728,1.63274,-0.359763,-0.243475,1.88863,11.1649,-2.18547,0.637693,-1.39286,5.27852,8.59812,-4.25066,-5.05469,4.04939,0.20129,0.99009,3.955,0.665968,3.96755
-726.607,0.999772,0.0291385,7,127,0,734.034,-1.09914,-0.49718,-2.76138,0.508951,-0.485212,-0.840963,0.437818,-1.20759,-1.55186,1.47544,0.524726,-0.971488,5.15136,4.96775,-0.239932,0.248219,0.0527005,1.61277,-1.34796,0.462426,0.671064,3.19549,-1.2521,0.4479,-0.691052,1.38616,-0.612733,-5.01441,1.20399,0.446264,-1.26289,0.397918,-1.5686,-3.23445,2.90617,-1.07336,-2.41164,0.535576,1.73956,-1.24283,0.132785,-0.64666
-725.815,0.999324,0.0291385,7,127,0,734.627,-0.993816,-0.671085,-1.64163,-0.296553,-0.300365,-0.500541,0.199178,0.0211597,0.0771915,0.336907,-1.22281,-0.159316,5.13571,5.66842,-7.2378,-1.68226,0.749602,0.663328,-2.19259,-3.13766,1.0684,-0.111793,3.39949,-1.99957,-1.38494,0.492512,-0.222996,0.635724,-7.07853,-3.32958,1.05178,-7.97021,-2.38181,-6.60143,12.9885,2.75182,1.71746,-2.82685,-4.58683,8.94923,0.0521178,2.59094
-730.908,0.995736,0.0291385,7,127,0,735.082,-1.01663,0.0748923,-2.44114,0.429142,-0.662099,-0.427035,-0.49144,0.138134,-1.49627,2.23229,-1.0714,-0.910542,4.80288,5.86801,-0.599987,0.788741,0.784121,-2.26239,-0.176914,0.109817,-2.04987,1.22105,1.27713,-1.57088,-1.60123,1.06583,0.158378,1.45309,-5.45565,3.62978,-0.633633,0.799299,-2.0727,0.092468,-7.38493,1.44928,-2.35778,2.43526,-1.4578,1.85212,-0.701048,3.08407
-734.249,0.999693,0.0291385,7,127,0,739.34,-0.999456,0.11916,-2.04949,0.727902,-1.03935,-0.357849,-0.437131,-0.155324,-1.76676,2.43917,-1.74011,-1.52237,4.65915,5.77134,1.25732,0.335065,-1.21659,-2.00641,2.39365,-0.234427,-1.25764,1.26407,0.61175,-0.263049,2.70323,1.27365,0.367248,1.60497,11.2962,2.11027,-0.488163,0.943372,-1.46574,0.911595,-2.20606,0.462881,-1.97557,1.98387,-1.85339,-3.46603,-0.880774,2.5829
-734.984,0.998736,0.0291385,6,63,0,740.128,-1.1883,-0.275878,-1.846,0.630195,-0.912321,-0.462204,0.0160516,-0.142824,-2.26272,1.87995,-1.72577,-1.96706,4.59134,5.56302,-1.63949,-2.35092,0.71476,-0.607091,1.21716,-0.460109,3.63404,-0.0181836,-0.944156,-2.12247,0.62296,-0.0396813,0.20816,-2.38204,-22.2608,0.195649,-0.845852,-0.160805,-1.51461,-0.623357,-2.06086,0.121382,-2.48141,1.16205,-1.84106,-3.43786,-1.50073,2.39504
-725.196,0.999911,0.0291385,7,127,0,738.143,-1.16407,-0.978099,-0.828959,0.563385,-0.0617716,-0.198755,0.157709,-0.703304,-0.923383,0.887988,-0.329081,-0.25699,4.30344,5.55425,-5.87176,0.709659,-0.858239,-3.20497,3.09499,0.554206,-1.47096,-0.564584,4.30606,-1.57417,3.22862,-0.87916,1.47371,-1.82972,-16.4267,-7.60659,3.25675,3.6631,-1.29832,-3.08353,-3.03253,-0.975731,-3.40968,-0.800344,-0.931141,5.94907,-2.34908,2.41534
-727.797,0.999925,0.0291385,7,127,0,734.763,-1.06394,0.447181,-2.78233,-0.112824,-0.620575,-0.277152,-0.082858,0.231934,0.265962,1.41943,0.193916,-0.673661,4.3778,5.38432,5.73024,-0.732768,2.40711,2.35803,-1.43626,1.70089,0.445015,-0.384439,-2.10787,0.0865207,-0.0493176,1.34087,-1.33393,1.58318,0.753122,6.8332,-1.30882,-3.24862,-3.64249,0.0798256,-4.56647,1.93024,1.22162,0.822514,1.48809,0.819191,-1.81061,1.33734
