# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=896279109
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_sigma.1,g_se,g_sp
-728.682,0.998008,0.0971063,5,31,0,735.722,-1.08327,-0.402399,-0.641726,-0.260605,0.02598,-0.673447,0.115229,-1.61107,4.01491,4.82593,-4.28435,0.997752,0.672827,-0.73209,5.01526,-0.262672,-0.730275,0.388477,0.397684,0.426169,-1.5929,0.128894,0.657663,0.328131,0.858578,-0.262163,-3.64983,-2.69059,-3.19871,-1.37589
-728.811,0.993827,0.0971063,5,63,0,736.107,-0.861937,-1.10459,-1.07491,-1.46286,-0.948528,-0.408178,-0.022623,-0.661551,5.67961,6.29619,-3.67144,-1.25007,-0.377209,-0.329605,3.37471,-2.5833,1.5047,2.09521,-2.00709,-0.632932,-2.59935,-2.04164,-2.08758,-1.54917,-2.50489,4.52634,-2.26134,1.27864,1.0602,4.12308
-725.531,0.997387,0.0971063,5,31,0,731.154,-0.913295,-0.50738,-1.19482,-0.58203,-0.387105,-0.831244,0.165185,-0.965348,4.87027,4.64853,-4.05355,1.04365,-0.748051,1.64501,0.832728,2.02656,0.117083,-0.0735954,-1.07188,-4.28533,14.3144,1.01427,-0.762067,0.595351,1.58617,0.10559,-0.0772452,-4.17619,-0.34577,-3.12151
-728.997,0.963412,0.0971063,5,31,0,733.526,-0.915279,-0.77637,-1.84457,-0.679609,-0.233784,-1.29203,-0.331415,-1.25204,4.80666,5.47642,-4.54889,-0.940066,0.12827,-0.466049,-1.82663,-0.796487,3.23029,-0.227571,0.379511,2.10885,-7.26592,0.112252,-2.60915,0.224718,1.73767,-1.71992,-4.71912,0.937868,-0.721039,1.88355
-731.369,0.994575,0.0971063,5,31,0,735.943,-0.993083,-0.717519,-1.10808,-1.74034,-0.0034275,-1.40262,0.821614,-1.31055,4.89595,4.08957,-7.85582,0.0460499,2.06571,-0.506531,-0.831658,1.40855,2.2357,-0.546393,0.426974,-2.80029,21.3909,0.106788,0.307561,-1.43814,2.06069,-2.10691,2.95598,-0.681959,-0.207097,-9.00787
-727.744,0.998846,0.0971063,5,31,0,734.829,-1.16135,-0.467419,-1.03419,-0.721591,-0.154773,-1.26023,0.629141,-1.8653,5.65353,5.05021,-9.60401,0.576562,0.303524,1.57933,-0.641027,1.13677,0.0149747,-0.937929,1.45354,5.59787,-15.5673,-0.204399,-0.63518,-0.397852,0.106364,-1.9022,-2.20655,-2.62979,0.956219,0.26352
-729.513,0.990229,0.0971063,5,31,0,733.117,-1.00371,-0.554553,-0.942687,-2.18975,-0.300007,-0.854582,1.21091,-1.51044,4.16874,4.76973,9.56922,0.246185,0.214382,0.234194,0.705902,-0.725645,-0.0709931,-3.26102,1.83769,-0.681426,25.7388,0.194978,0.537436,-2.03626,0.700201,-0.0594208,2.93747,-1.81513,-2.01458,-2.58781
-729.27,0.99912,0.0971063,5,31,0,734.18,-1.13826,-1.21627,-0.82515,-1.88476,-0.387798,-0.32818,0.800809,-1.33887,4.18975,6.03869,8.91138,0.42419,-0.249001,-1.57352,0.188919,-0.766444,0.848865,-1.98293,-1.82001,-3.15121,-13.7932,-1.83311,-0.833237,-1.96596,-0.532298,-0.149838,-1.84428,-1.94859,-2.75416,3.6121
-728.131,0.991684,0.0971063,4,31,0,733.86,-1.11737,0.109059,-0.639788,0.700118,0.00509735,0.240066,0.863761,-1.77928,5.89914,5.17635,5.828,-1.63612,-0.0489005,-1.67499,-0.291999,0.519026,-1.28563,-1.03882,-2.03762,3.7079,15.7561,0.787651,0.439938,1.3927,0.5906,1.94486,-1.02988,-2.18655,1.46728,0.117186
-725.603,0.977715,0.0971063,5,31,0,734.12,-1.35106,0.336089,0.0120707,-0.740175,0.325634,0.124823,1.18892,-0.568645,6.03548,5.32264,3.7409,1.41105,-3.28207,1.02342,0.297745,-1.6479,2.77302,3.5885,1.21738,0.805482,17.3821,1.96564,0.841332,-1.22335,1.48974,-0.303335,9.0858,10.196,1.67156,0.874706
-726.736,0.998355,0.0971063,5,31,0,731.27,-1.2757,-0.168792,-0.390889,-1.09508,-0.0557078,0.332935,1.08439,-0.999157,4.32332,6.05414,13.3459,-0.860778,0.072413,0.429545,-0.352817,0.0224894,1.44695,0.504014,-2.77817,1.03128,-7.7137,-0.353125,-1.28325,-1.29689,-0.755871,1.99558,-0.969997,-1.66607,-2.14528,3.59637
-725.388,0.972291,0.0971063,5,31,0,732.472,-1.34976,0.054718,-0.0874809,-0.978459,0.686135,0.0448687,0.776403,-0.816329,4.69736,5.14241,7.57759,-0.492505,-1.36071,-0.939316,-0.520952,1.58204,2.06885,1.74102,-1.39305,4.93587,-15.3794,0.0745832,-0.254052,-1.38133,2.97384,-1.43797,-5.68069,-3.65826,-1.09904,0.710317
-729.844,0.988772,0.0971063,5,63,0,733.095,-1.41844,0.043819,0.244843,-0.399376,0.415008,0.590333,2.18255,-1.10821,6.51097,4.37383,-2.62708,0.0947844,0.206813,0.926068,-0.997908,0.615407,1.97612,-1.11389,2.25166,-0.734735,19.7094,-0.118988,1.277,-0.216362,0.417831,1.84966,6.84338,10.4197,2.28895,-5.65106
-729.414,0.981319,0.0971063,5,31,0,736.141,-1.22682,0.560675,0.270484,0.796741,-0.259604,-0.442526,0.539572,-1.76187,5.64099,5.07559,15.0424,-0.208076,-1.77921,-0.183547,-0.654344,-1.0243,0.116273,-0.0122761,-2.47035,4.02158,-11.8074,1.15658,1.70479,1.38113,-0.34961,-0.720042,-3.52444,-1.68726,0.954719,0.313557
-730.313,0.997113,0.0971063,5,63,0,734.673,-1.16384,0.641195,-0.0343193,1.05181,0.878312,0.43571,1.1975,-1.34506,5.22865,5.394,5.89106,0.687521,1.80376,0.642945,-1.89452,-1.08734,-2.12752,-1.07942,1.25182,-1.20987,35.5597,2.14948,2.13006,2.33855,3.07508,3.3465,0.697889,4.10619,0.535945,0.816332
-726.525,0.999155,0.0971063,5,31,0,733.586,-1.35323,-0.234068,0.211612,-0.339988,-0.525039,0.107849,1.51643,-1.3587,4.65169,5.48266,12.6222,1.87583,0.333218,1.9361,2.88504,1.20299,-0.879911,-0.871608,0.898096,0.451226,-20.4958,-0.606881,0.923173,-0.110052,-2.06711,-0.81153,-1.51037,-4.46279,-1.29072,2.13416
-727.438,0.994689,0.0971063,5,31,0,731.167,-1.2438,-0.144039,0.655905,0.231639,-0.503964,0.179103,1.21146,-1.1029,5.03041,5.56807,11.8234,0.39684,1.02607,1.08496,0.581761,0.15299,-1.29638,1.7605,1.64578,0.228531,14.7067,0.019099,5.53992,1.14442,-1.9142,1.38901,0.745937,3.08674,0.00294561,1.87055
-728.254,0.988538,0.0971063,5,31,0,733.956,-1.1086,-0.315296,-0.821896,-2.21015,0.0962546,-0.231449,1.3215,-1.21967,4.43337,5.70449,-6.00722,0.150185,3.43171,-0.097851,-0.919704,1.26191,-1.96586,-1.3347,-0.883886,2.29688,16.2656,0.228922,-0.694012,-2.48266,1.24574,0.819963,3.85207,2.83237,-1.39071,2.34365
-727.231,0.997266,0.0971063,5,63,0,731.02,-1.16966,-0.673148,-0.89413,-0.96239,-0.042837,-0.113712,0.492451,-1.02681,4.71542,6.07537,0.955237,0.272189,-1.17107,-2.20872,0.747581,0.227066,1.64384,-0.0453907,-1.21833,0.150294,-19.0213,-1.23044,-2.61938,-0.819608,0.3382,0.527324,-4.7834,-1.54885,-1.09436,3.75601
-727.414,0.997645,0.0971063,5,31,0,731.338,-1.14153,-1.5737,0.055182,-0.18174,0.337275,-0.52675,1.30287,-1.46535,5.02225,5.47858,-11.6569,0.41619,-0.389153,0.450659,-0.925326,-1.13214,0.759546,-1.14256,0.631728,-3.54585,11.957,-2.20649,2.38819,0.427491,1.40852,-0.602549,1.02371,0.282351,-0.0407499,1.56636
-725.697,0.997863,0.0971063,5,31,0,732.557,-1.19497,-0.0432907,-0.570304,-0.864814,-0.710609,-0.372506,0.610743,-0.739592,4.33629,5.23952,5.0711,3.37824,-1.415,-0.572067,-1.44093,1.77755,-0.510485,2.71599,-0.569469,-1.78108,-22.6201,0.775005,-2.26173,-0.895094,-4.00103,-3.10693,-2.68741,1.77516,-2.34548,1.36112
-734.188,0.937442,0.0971063,5,31,0,738.669,-1.2468,-1.01421,0.053526,0.0773263,1.41781,1.41981,2.08028,-2.71906,6.37762,5.34076,-1.66815,1.67017,-1.11167,0.880601,0.210066,0.965013,1.54259,-3.41782,0.401461,-1.99527,-7.01808,-0.994004,0.420565,0.228119,1.57787,1.80531,0.616143,-3.19479,2.05843,1.32932
-732.707,0.993343,0.0971063,5,31,0,741.719,-1.34188,-1.85704,-0.454,-1.07534,1.55083,1.30603,2.00406,-1.82757,4.61449,4.79867,-3.1098,0.639459,0.99801,0.96806,0.612116,1.17796,-0.000590534,-5.06516,3.62673,2.25312,-9.64418,-2.53473,-0.604439,-0.983851,2.21101,2.44405,-0.392539,-1.90359,-1.25953,-1.19681
-728.467,0.998891,0.0971063,5,31,0,735.392,-1.15892,-0.667646,-0.505455,-0.834963,0.686579,0.448457,1.70132,-1.96736,5.53416,4.69026,-2.40502,-2.6796,0.222264,-0.640074,2.67369,2.80876,0.967846,-0.292653,-1.52495,-1.21815,17.9536,-0.44807,0.434256,-0.536584,1.41786,1.79211,0.841127,-2.0897,0.924072,-2.98974
-730.439,0.98961,0.0971063,5,31,0,735.509,-1.49755,0.579949,0.21492,-0.508175,0.687059,-0.426905,1.99381,-1.08892,3.9469,4.97808,3.30568,-0.980396,-0.528796,-0.874071,1.2335,-1.05926,0.499892,-3.38288,-1.03588,-3.63103,-22.0015,0.676139,-0.454608,-0.632395,0.412418,-6.09542,1.7333,1.02342,-3.93714,0.377658
-726.489,0.997868,0.0971063,5,31,0,733.41,-1.2075,-0.257252,-0.331328,-1.03132,-0.225385,0.578064,0.782519,-1.3591,5.7405,4.96926,-6.61651,1.54686,0.922744,-1.36725,0.911516,3.18615,-0.897125,1.45209,-2.36474,-0.926371,1.92534,0.0208179,0.653297,-0.818245,-0.298404,3.48124,-2.71861,-2.40565,1.17539,-0.646608
-727.733,0.996368,0.0971063,4,15,0,729.474,-1.20369,0.391533,-0.19306,-0.232653,0.0542175,-0.938094,1.29208,-1.01488,5.66376,5.53379,2.26546,-0.388105,0.455176,-0.815228,-0.392805,1.68576,-0.449111,-0.634923,0.783964,-1.47747,6.03189,2.05284,1.28255,0.466888,0.583064,-5.70675,4.31795,7.97707,1.08353,1.96538
-726.61,0.999265,0.0971063,4,31,0,732.463,-1.35282,-0.890942,0.233518,-0.553807,0.566807,-0.118684,1.43477,-1.41493,5.30751,5.21184,-3.49192,-2.31691,0.494367,-0.317704,0.892613,3.34608,0.462823,-1.22219,-1.07231,-2.16076,-19.8212,-1.73761,1.04598,-0.387676,0.752039,-1.48981,-1.99803,-4.56255,0.298744,1.11485
-726.629,0.992498,0.0971063,5,31,0,733.601,-1.26634,0.596246,-0.353185,-0.976813,-0.148836,0.343048,0.84451,-1.01681,4.45792,4.4835,-7.74507,1.02925,-2.65607,0.342592,-1.6064,-3.66298,1.01005,-0.183099,-0.612871,0.712017,0.240777,2.40261,-0.239662,-0.949604,-0.64074,2.87726,-2.5997,-1.59398,-1.5855,-3.88179
-728.274,0.998135,0.0971063,6,63,0,731.744,-1.42307,-0.262452,0.595877,0.467578,0.850225,0.450316,1.94514,-1.0884,5.98438,5.7859,6.53648,0.15917,-0.227673,-0.461322,-0.802661,1.04621,-2.68067,0.222435,-1.81339,-0.344333,11.1568,-1.22678,2.65404,1.16519,1.748,0.202711,3.73987,5.28526,1.57629,2.65845
-730.675,0.997629,0.0971063,5,31,0,735.725,-1.46436,0.153344,0.46515,-2.48533,-0.208471,0.680166,1.48253,-1.00675,6.06263,4.95712,4.3008,1.11839,-1.44855,-1.72657,-1.32801,-0.0363007,-0.429792,1.407,-0.758208,-3.76866,-11.951,-0.214604,1.86181,-3.58942,-2.58868,1.77106,-0.984601,0.283272,1.61373,-0.0898035
-726.963,0.997138,0.0971063,5,31,0,734.189,-1.3208,-0.0914882,0.138387,-1.16758,-0.124946,0.682128,1.84109,-1.4151,6.0973,4.8326,9.04753,-0.140478,-1.59418,2.71976,1.34067,-2.16762,1.09986,-0.89228,-1.22108,0.352962,4.87738,-0.0752727,1.17652,-1.14038,-0.660859,2.22326,1.25987,-0.598534,1.71114,-1.52904
-728.856,0.994409,0.0971063,5,63,0,733.239,-1.26511,-0.397291,-0.104743,-1.06122,-0.0179236,0.583249,1.31743,-1.42905,6.98022,5.56537,-4.32188,0.703221,1.07884,-0.52572,-0.44686,1.09386,1.49904,-0.773535,-1.72219,-3.98565,-1.04292,-0.515958,0.73598,-0.947398,-0.178579,2.31076,-1.03208,-3.00702,2.81251,2.05715
-726.492,0.997584,0.0971063,4,31,0,733.382,-1.1682,-0.447934,0.274222,-0.471381,0.13038,-0.111982,1.66618,-1.74886,5.06966,5.30943,1.22134,-0.0268488,0.1261,-0.832648,-0.0967086,2.02683,-0.502057,0.156863,4.4949,1.67369,15.011,-0.216798,2.11828,-0.0908774,0.562939,0.536513,0.94415,-1.82249,0.0763452,0.759634
-725.747,0.999077,0.0971063,5,31,0,728.775,-1.22735,0.270259,-0.538252,-0.698071,0.631757,-0.166024,1.30622,-1.59516,5.47937,4.82611,-8.82917,0.94582,-2.14799,-0.0646052,0.286602,-0.355886,-0.804182,1.89982,0.438355,-1.34328,0.376664,0.844534,-0.0838644,-0.395558,1.46727,-0.00387705,-0.697199,-3.21365,0.736871,-1.45946
-727.869,0.995256,0.0971063,4,31,0,730.435,-1.21737,-0.632206,-1.02161,-0.171538,-0.669004,0.671478,1.03502,-1.08182,5.4091,5.4605,3.01641,1.26619,-0.429815,-0.351941,1.95247,1.36428,0.629787,0.0261281,0.569438,-1.76761,-0.97219,-1.1831,-3.3175,0.510958,-2.3249,5.64057,-0.0307728,5.257,0.615905,1.79567
-727.094,0.990485,0.0971063,5,31,0,730.218,-1.20056,-0.510343,-0.978086,-0.0253515,-0.582395,0.412099,1.06317,-0.888995,5.35665,5.25846,-1.26432,-0.804498,-1.07558,-0.230734,-0.977637,2.54532,0.426986,0.146519,0.38555,2.33281,5.96202,-1.01586,-4.20923,0.995343,-2.50068,5.52157,3.53226,8.65139,0.568954,0.896558
-730.451,0.989766,0.0971063,5,31,0,733.733,-1.12178,-1.78445,-0.265639,-0.714959,-0.331182,-0.846898,1.05304,-2.08171,4.6496,4.32893,1.24512,-1.10522,1.05647,-0.618915,0.656373,-2.44758,0.194625,-1.81414,-0.931804,-1.12063,6.81211,-1.74883,0.995653,-0.38951,0.0105989,-0.446383,-0.322124,-3.40706,-0.962972,-5.6521
-727.295,0.991698,0.0971063,5,31,0,736.168,-1.1589,-1.07909,-0.791752,-0.00128551,0.407137,0.18873,0.468162,-1.11531,4.73625,4.66329,11.9005,-2.04396,1.43766,-0.285445,-0.181286,-0.180878,0.00745905,-3.93019,-0.658533,-5.35611,0.592522,-1.87061,-1.04986,0.949798,2.40759,3.22044,-3.89132,-0.26925,-0.808269,-2.461
-729.161,0.998778,0.0971063,5,31,0,730.367,-1.11115,0.682877,-0.317879,-1.22503,-0.931283,0.104745,0.782267,-1.7743,5.82459,5.59313,1.38363,0.0989004,-0.972536,-0.504022,0.465046,1.17438,1.22204,-0.631224,-0.360406,-0.131478,10.7394,1.67341,1.15056,-0.933292,-1.05686,1.59718,-1.32542,-2.35366,1.33948,1.98695
-730.346,0.988724,0.0971063,5,31,0,734.439,-1.2503,0.44686,-1.36405,-0.715646,-1.28749,-0.548521,1.47591,-1.82795,5.28198,5.882,0.0967815,0.960241,2.08554,-0.93518,0.0253666,1.24753,-2.3504,-1.04344,1.50696,0.0432253,-26.7448,0.827013,-1.97639,-0.495389,-2.15556,-1.23556,-1.05512,-2.23282,0.202462,3.38678
-731.426,0.999002,0.0971063,5,63,0,734.892,-1.02064,0.570602,-2.13399,-1.00867,-0.33205,0.471579,0.813919,-1.73664,5.52226,5.32774,-6.00769,-1.38753,0.843081,0.296713,1.64429,-0.997634,-1.19767,-0.34381,-0.405549,-3.00144,26.681,1.86258,-2.24476,-0.555572,0.437859,3.61892,0.140928,0.373488,0.958265,0.695269
-730.058,0.999909,0.0971063,5,63,0,736.151,-1.36022,-0.827383,-0.947487,-0.838437,0.144424,-0.149654,2.42956,-1.62667,4.67992,5.83508,2.94531,1.49269,-3.96996,-0.78395,-0.830507,1.11047,-1.72715,-0.583665,0.792994,0.750477,-25.7952,-1.44705,-2.26072,-0.769081,-0.362454,-1.50858,1.35538,-1.58422,-1.26216,3.29165
-733.546,0.990003,0.0971063,5,63,0,739.026,-1.23846,-1.61894,0.442026,-0.400753,-0.701703,-0.712575,1.78847,-3.00185,6.29681,4.91488,6.61904,-1.4231,-0.342944,-1.05828,0.376668,0.131784,3.31093,-0.0532227,0.595899,3.22839,-15.9784,-1.59866,0.794388,-0.289995,-0.721244,-0.704579,0.58412,-3.0177,1.92945,-0.390324
-728.327,0.995683,0.0971063,5,31,0,737.726,-1.29635,0.630811,-0.987737,0.268008,-0.0786415,0.0840266,1.87466,-1.49258,4.06603,5.58119,-1.73991,-1.69405,0.70152,0.383578,-1.14772,-0.784709,1.30744,-6.79288,-0.124593,-2.49945,-11.9593,1.20713,-2.29988,0.752253,-0.590429,-0.319164,0.644275,-1.28599,-3.20334,2.33128
-726.704,1,0.0971063,5,31,0,729.791,-1.29208,0.893943,-0.281816,-0.0130819,-0.127704,0.721071,1.95788,-1.50794,5.12364,5.40294,1.22882,0.617972,-1.92,0.612722,-0.303664,-0.142851,0.722584,0.148856,-2.37898,1.70023,7.36442,1.76975,-0.100352,0.401673,-0.571565,2.18024,1.3868,-0.0615375,0.124807,1.32047
-731.242,0.97984,0.0971063,5,31,0,733.907,-1.34388,0.980058,-0.43706,-0.542183,0.495844,1.39838,1.2562,-1.72705,5.71229,5.72308,-0.512524,-0.283623,-0.282081,-0.778687,1.88446,1.04068,-1.50916,0.103782,1.45875,1.06662,-15.3208,1.44135,-0.767112,-0.378556,0.412892,2.92419,-2.96674,-3.52688,1.05848,2.79516
-733.714,0.99146,0.0971063,5,31,0,739.007,-1.18956,1.42677,0.0721151,-0.617934,1.25952,0.483087,2.32994,-1.80511,5.6875,6.16609,3.68617,0.181178,1.11032,0.0286033,1.32923,-3.21373,2.58476,-0.600009,-0.540186,0.999042,31.0114,2.49977,1.35904,-0.311502,2.39506,1.71986,2.58691,3.22527,1.22655,3.53923
-731.139,0.991489,0.0971063,5,63,0,738.397,-1.33911,1.16149,0.543737,0.100244,1.48967,0.98243,2.27838,-1.8573,5.53678,5.72669,-18.4603,-1.41407,1.32507,1.26907,0.168169,1.1635,-0.536261,-0.227597,-0.808492,-3.89078,1.84576,1.59651,1.28181,0.360776,2.02936,1.54955,0.235073,-3.2055,0.843149,2.54343
-730.622,0.99861,0.0971063,5,31,0,734.983,-1.39082,0.730835,-0.237458,-0.168624,0.296938,-0.855502,2.95787,-1.79493,4.52343,4.83677,-4.18851,1.78801,1.10308,0.35672,2.2142,0.290539,1.78441,0.426451,0.498943,2.79126,-20.4657,0.906684,-0.502512,0.0178911,-0.0741009,-2.83141,2.03842,-1.81324,-1.67177,-0.526462
-727.409,0.999038,0.0971063,5,31,0,734.738,-1.31017,0.630879,-0.0916905,-0.171674,-0.00575419,0.738249,1.92398,-1.42491,4.27219,5.71361,3.04434,-0.879127,0.414292,-0.0787513,-0.34565,3.08767,-3.94874,-0.31493,0.706549,2.44781,4.3522,1.24196,0.165762,0.164799,-0.530088,2.12357,1.21996,-0.784115,-2.1062,2.4879
-728.205,0.990102,0.0971063,5,31,0,731.701,-1.28929,-0.207404,0.904933,0.00311305,0.418278,-0.572441,1.66521,-1.45544,5.51149,5.51946,-1.57342,-1.17521,-2.32351,-0.356417,0.136484,-0.227231,-0.422933,0.0271969,1.58778,-2.96729,0.27778,-0.25066,3.8231,0.451611,0.708447,-2.4075,0.25229,0.703445,0.796602,1.92004
-725.548,0.998495,0.0971063,5,31,0,729.818,-1.27527,-0.278379,0.281995,-0.377321,0.620902,-0.268801,1.17562,-1.15876,5.2752,5.53516,0.866935,-0.0564916,-3.16276,-0.659261,0.0938409,1.66588,-1.40544,1.48473,-0.872517,-0.588266,-0.488445,-0.468439,2.67554,0.00502078,1.94081,-1.83833,-0.913625,-1.31724,0.362497,1.96183
-724.19,0.99691,0.0971063,5,31,0,727.771,-1.29589,-0.0587835,-0.36084,-1.20587,0.3771,-0.0912958,0.910297,-0.764331,5.15123,5.2999,-3.33957,-0.639255,1.79239,0.674147,1.40328,-1.44147,-0.180418,-2.51645,0.364583,1.87988,-9.79247,-0.0196012,-1.83951,-1.80109,1.86153,-1.84611,-0.740998,-0.0685108,0.0518839,1.28685
-726.878,0.96994,0.0971063,5,31,0,731.456,-1.22686,-0.978079,0.0328522,-0.571554,-0.140859,-0.32471,0.775612,-0.711542,5.77703,5.87621,-13.1952,1.06156,-0.67848,-1.27133,1.30796,-1.30579,-0.770894,-0.0239107,-1.28535,-1.86459,-9.33685,-3.68874,3.23912,-0.326897,-0.890639,-3.48347,-0.0371917,2.60851,1.19081,3.19687
-729.445,0.947007,0.0971063,5,31,0,732.004,-1.13042,0.534828,-1.25669,-0.814301,0.0825259,-0.0254824,0.336405,-1.6124,4.53615,4.40447,2.18061,1.27385,-0.893664,0.300073,-0.851487,-0.562339,0.634399,-1.60809,-1.20485,-2.4717,1.97339,1.64264,-1.05761,-0.409768,0.856525,1.48917,-3.04474,-1.89986,-1.3316,-4.6432
-730.788,0.992699,0.0971063,5,31,0,734.825,-1.04597,0.228677,-0.571142,-0.30449,0.465266,-1.50447,1.9191,-2.31992,5.11843,5.55904,4.17695,-1.18235,1.1172,0.693803,-0.418507,-0.195722,2.14832,1.51455,2.04419,1.93891,25.8587,0.74235,0.537295,0.0330956,1.09751,-1.19053,1.65745,-2.2004,0.261918,1.65056
-730.391,0.996132,0.0971063,5,31,0,736.149,-1.10554,-0.334989,-0.492033,-0.560653,0.418381,-1.10844,1.72085,-2.49669,6.13777,4.80146,13.6724,1.43566,-0.0303878,0.272604,0.505342,-1.31288,1.06597,-0.308002,-2.06246,3.6166,15.1839,-0.0401651,0.349185,-0.313563,0.828929,-0.760657,0.920943,-3.1591,1.7953,-2.08544
-726.725,0.999286,0.0971063,5,31,0,734.02,-1.3796,0.0504656,0.419927,-0.298281,0.601087,0.460335,1.52621,-0.79789,4.4065,5.66427,11.4302,-0.33382,2.92464,-0.716356,2.28458,-2.02218,0.62409,-2.31317,1.38548,1.26368,23.1207,-0.260465,3.5629,-0.111838,1.99962,2.17584,6.42566,9.80674,-1.34923,2.10284
-725.119,0.9884,0.0971063,6,63,0,730.315,-1.46174,0.589151,0.217549,-0.0299402,0.419835,0.0891397,0.903827,-0.657812,4.66121,5.00056,-2.92581,-0.297342,2.17676,-0.181134,0.985779,-0.985001,-1.90066,-2.58551,-1.35985,3.12041,-16.9646,2.09151,0.874446,0.357331,0.429182,-3.59484,-5.99831,-6.02839,-1.22038,0.0803622
-726.784,0.984099,0.0971063,6,63,0,732.475,-1.15711,-0.393568,-0.559093,-1.6274,-0.667536,-0.775197,0.542601,-0.96638,6.07373,5.06439,11.7379,1.33294,0.0605014,1.17024,0.651749,2.32901,-2.34267,0.913283,-1.16383,-0.828051,-22.2552,-0.196948,-0.276645,-1.94206,-2.11352,-3.99612,-2.98185,1.20696,1.59688,0.593224
-732.791,0.995784,0.0971063,5,63,0,738.179,-1.45222,-0.641685,0.246541,0.810403,0.976025,0.611286,1.63778,-1.5165,7.32481,5.10703,1.64868,-2.26097,-0.119374,-1.34494,-1.9484,0.907001,-2.45977,0.918782,1.34825,0.337392,-25.539,-1.44934,0.179895,1.27138,1.06098,0.12308,-2.83218,-7.44147,3.18531,0.819543
-730.002,0.997563,0.0971063,5,31,0,736.813,-1.37087,0.342904,-0.383794,1.14818,0.495796,0.142881,1.18191,-0.654895,6.85221,5.2261,3.22834,1.80867,0.163822,-1.69458,-2.35998,-0.796584,-2.38726,-0.765559,-2.49272,0.0741039,9.76587,1.58092,-3.81491,4.26534,2.36224,-0.564996,4.88477,10.0406,2.68061,0.636862
-730.646,0.975752,0.0971063,5,31,0,738.492,-1.46121,0.277599,0.680649,-0.51653,-1.2338,0.90514,1.70912,-1.1159,5.12811,4.85166,5.70409,-0.277638,1.61595,-1.95887,-0.27753,0.0811969,2.43677,-1.22404,-3.59085,-1.41821,-7.89686,0.134533,2.65882,-0.535122,-5.28478,2.7232,0.0170929,4.39574,0.0253032,-0.702056
-728.638,0.969487,0.0971063,5,31,0,739,-1.42414,0.29872,-0.116491,1.14508,-0.543253,0.0805275,2.30149,-1.36178,4.82715,4.90382,4.53435,-0.0340422,-2.63088,2.16128,3.44474,-2.28725,0.410942,-3.68047,-0.742827,0.54194,-14.2462,0.258035,-0.737563,1.93279,-2.35074,-1.53739,2.31589,1.10314,-0.726683,-0.336633
-728.418,0.997984,0.0971063,5,63,0,731.84,-1.12762,-0.672407,-1.21604,-1.84875,0.338213,-0.578952,0.351145,-1.39097,5.80693,5.44058,2.83166,0.897569,-0.187938,0.713882,0.344856,0.939463,1.79497,-2.87895,1.15295,1.6271,-14.7208,-0.535701,-1.70136,-1.82819,1.67256,-0.70001,-3.91652,-1.26813,1.21257,1.86926
-727.339,0.999965,0.0971063,5,31,0,732.645,-1.30114,-0.0128534,-0.252507,1.00759,-0.595716,-0.0756123,1.87995,-1.69726,4.68951,4.79215,-5.88634,0.246528,1.21914,0.0231017,-1.4453,2.00325,-0.43921,1.44883,3.27771,-0.61066,-11.5755,0.0921251,0.0453562,1.59082,-1.27572,-0.454328,0.0704975,-3.27367,-1.07758,-1.2162
-726.108,0.998335,0.0971063,5,31,0,729.908,-1.22557,-0.64741,-0.292774,-0.509261,0.256905,-0.312774,1.48901,-1.17752,6.26081,4.75567,-2.19542,0.242911,0.428413,1.62948,-1.16229,-0.577242,2.2588,-0.899696,-1.03175,-1.93671,10.4324,-0.992886,0.713473,-0.06587,1.17817,-0.894646,3.6366,2.62776,1.94908,-2.14944
-728.197,0.983563,0.0971063,4,15,0,733.304,-1.27104,-1.04218,-0.346812,-0.347278,0.373539,-0.79084,1.51964,-1.29301,6.44287,4.66142,8.24692,2.26844,0.434513,-0.58714,-0.673661,2.81626,0.0914471,1.67776,-0.936015,1.00065,-8.00487,-1.83774,0.0607872,0.0825053,1.06138,-3.30184,1.45292,1.95429,2.14403,-2.03579
