# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=744051095
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,index.1,index.2,index.3,index.4
-732.16,0.946687,0.0153956,8,255,0,744.788,-0.570738,-0.21843,0.480305,-0.56997,-1.48304,-0.774947,-0.894458,-0.332939,-0.816538,0.663119,-0.239655,-2.28456,1.31891,-0.37682,0.192453,-0.226763,-0.526919,-0.83224,-1.07308,-0.962619,0.528125,0.152324,0.0561669,0.382013,4.36778,5.66258,0.987479,0.996538,0.000437415,0.289855,0.370485,0.253447,0.173748,0.233657,0.222622,0.277662,0.229774,0.271473,0.245687,0,0,0,0,0,0,0.261568,0.251997,0.2594,0.258141,0,0,0,0,0.242211,0.234055,0.274001,0.239351,0.354224,0,0,0,8,10,6,9
-730.14,0.998158,0.0153956,8,255,0,748.682,-1.26638,-0.443176,2.03301,-1.1105,-1.6547,-0.367812,-0.393528,-0.188973,-0.336927,0.447999,0.38039,0.96943,-0.0843772,-1.27771,0.678544,-0.30187,0.921588,-0.696181,-0.113079,0.863991,0.486774,0.805625,0.0163835,0.476385,4.90015,4.34571,0.99261,0.987204,0.000437415,0.218834,0.482247,0.168471,0.134604,0.225153,0.222982,0.240658,0.227779,0.25325,0.243634,0,0,0,0,0,0,0.248193,0.246623,0.250346,0.250271,0,0,0,0,0.237643,0.235544,0.252581,0.24018,0.310504,0,0,0,8,10,6,9
-727.05,0.995049,0.0153956,8,255,0,743.907,-0.160941,0.0531523,0.763567,-0.755538,-1.12443,-1.2307,-0.753642,-0.00147259,-0.885027,1.00042,0.732653,-0.527984,0.122688,-0.809488,0.189278,-0.237615,-0.221579,1.06226,1.05045,0.694694,0.473033,0.257828,0.994399,0.159165,4.89678,5.49517,0.992585,0.99591,0.000437415,0.289685,0.362392,0.218327,0.190251,0.18269,0.218479,0.284457,0.208148,0.252021,0.239587,0,0,0,0,0,0,0.275632,0.209916,0.193233,0.276,0,0,0,0,0.225444,0.238625,0.260435,0.234944,0.291369,0,0,0,8,10,6,9
-734.572,0.993978,0.0153956,8,255,0,740.624,0.898465,0.330465,1.3339,-0.77523,-1.26919,-0.918555,-0.856142,-0.131261,-0.830518,0.721647,-0.0136222,-0.431108,-1.12138,-1.23764,1.01108,0.536052,1.36492,-0.35875,-1.17531,0.626535,0.551115,0.455305,2.26051,0.136826,4.69384,6.19212,0.990932,0.997959,0.000437415,0.31297,0.437612,0.200825,0.161309,0.188677,0.193898,0.2623,0.196073,0.273506,0.215543,0,0,0,0,0,0,0.286684,0.121249,0.228012,0.252512,0,0,0,0,0.236644,0.238094,0.255358,0.238691,0.276646,0,0,0,8,10,6,9
-728.715,0.999806,0.0153956,8,255,0,743.136,-0.25699,-1.08733,0.711064,-0.8444,-0.909129,-1.08032,-0.73048,-0.126379,-0.799788,0.598413,-0.481926,-0.293984,1.18801,1.40618,-1.03648,-0.740238,-1.27135,0.223896,1.03903,-0.416284,0.7165,0.200629,0.375498,0.367849,5.39667,4.34293,0.995489,0.987168,0.000437415,0.17753,0.435952,0.20416,0.196788,0.178259,0.217624,0.299249,0.209358,0.263235,0.225116,0,0,0,0,0,0,0.24903,0.244725,0.233577,0.256725,0,0,0,0,0.209605,0.230811,0.270747,0.226497,0.323879,0,0,0,8,10,6,9
-729.647,0.995933,0.0153956,8,255,0,739.983,-0.0898804,0.0674533,0.463485,-1.00677,-0.754856,-0.857557,-0.719829,-0.884259,-0.570793,0.822767,-1.1825,0.136876,-0.67542,0.276283,1.38027,0.995498,0.717774,0.435747,-0.440408,1.12032,0.877765,0.114273,0.296863,0.426381,5.34479,4.46855,0.99525,0.988666,0.000437415,0.360989,0.443157,0.182121,0.216972,0.202215,0.222178,0.198502,0.245308,0.277142,0.235727,0,0,0,0,0,0,0.252289,0.265886,0.260289,0.267812,0,0,0,0,0.238115,0.248457,0.236144,0.259972,0.382277,0,0,0,8,10,6,9
-732.603,0.999681,0.0153956,8,255,0,739.719,-1.13738,0.155724,1.57651,-1.28964,-0.355935,-1.28422,-0.640619,-0.337626,0.0997987,0.682193,0.656216,-0.111677,1.05659,-0.283081,-1.28651,-0.54961,-0.70653,-1.19505,0.37685,-1.05929,0.61601,1.21961,0.365456,0.341881,5.37194,5.80372,0.995376,0.996993,0.000437415,0.316516,0.523396,0.160966,0.253253,0.161414,0.22186,0.255368,0.309201,0.274672,0.268877,0,0,0,0,0,0,0.258588,0.323566,0.258941,0.302884,0,0,0,0,0.221454,0.258869,0.277791,0.306506,0.3471,0,0,0,8,10,6,9
-733.825,0.983668,0.0153956,8,255,0,746.432,-0.475204,-0.623909,1.35986,-0.394831,-1.40553,-0.529128,-0.407934,-0.084475,-0.725003,1.26669,-1.8842,-0.38526,-1.64054,-0.167357,1.96078,1.93928,0.435372,0.63008,-0.086216,-0.307277,0.802863,0.012075,0.738729,0.427372,4.9953,4.99478,0.993276,0.993272,0.000437415,0.188343,0.52378,0.217521,0.111107,0.200042,0.215769,0.261936,0.176444,0.252244,0.24577,0,0,0,0,0,0,0.268779,0.155977,0.251307,0.267042,0,0,0,0,0.226319,0.23477,0.258343,0.213104,0.371512,0,0,0,8,10,6,9
-735.597,0.999724,0.0153956,8,255,0,752.752,-0.916795,-0.242499,0.957029,-0.942056,-0.980669,-1.71209,-0.977791,-0.459615,-0.590833,2.36107,2.09301,0.945912,2.04859,-0.0222709,-1.64834,-0.811253,0.471536,-1.32787,-0.262968,1.65542,0.595866,0.393065,0.46468,0.255447,5.03545,5.09907,0.993539,0.993935,0.000437415,0.298942,0.461364,0.220965,0.217109,0.153113,0.217395,0.273138,0.258225,0.271059,0.251974,0,0,0,0,0,0,0.278634,0.275257,0.216108,0.275508,0,0,0,0,0.211154,0.242541,0.266457,0.260266,0.418493,0,0,0,8,10,6,9
-734.77,0.984597,0.0153956,8,255,0,746.529,-0.400125,-0.0886904,1.01116,-0.814268,-1.9276,-0.380462,-0.264302,-0.0826673,-0.43279,-0.896196,-1.43947,-0.843466,-2.19707,-0.61324,2.11955,1.13868,0.0339786,0.882008,-0.43739,-1.63927,0.736111,0.295452,0.293406,0.38138,4.90368,5.08045,0.992635,0.993821,0.000437415,0.239503,0.413014,0.156192,0.0755892,0.202782,0.216879,0.240307,0.196657,0.240839,0.213956,0,0,0,0,0,0,0.226423,0.176252,0.24842,0.254538,0,0,0,0,0.224696,0.232145,0.244121,0.221394,0.193625,0,0,0,8,10,6,9
-734.298,0.994399,0.0153956,8,255,0,748.633,-1.45127,-0.185441,2.09013,-0.410573,-0.270628,-0.380806,0.200369,0.938394,-0.177166,0.715923,0.352308,0.481092,2.14079,-0.479267,-2.04304,-0.997384,0.0487893,-0.55131,0.00501351,0.596885,0.490286,0.304627,0.23452,0.0055144,5.20876,5.00247,0.994561,0.993324,0.000437415,0.190283,0.41736,0.173867,0.183936,0.175972,0.221117,0.28953,0.190909,0.245882,0.226635,0,0,0,0,0,0,0.233123,0.238822,0.234327,0.258681,0,0,0,0,0.236248,0.236805,0.237514,0.236443,0.237301,0,0,0,8,10,6,9
-734.857,0.996493,0.0153956,8,255,0,750.445,-0.0894822,-0.339152,0.600329,-1.52915,-1.48244,-0.811728,-0.754453,-0.694082,-1.00135,-0.116536,-2.3681,-0.720468,-1.67306,0.0951466,1.99493,1.29798,-0.543225,0.798324,0.281603,-0.266686,0.684677,0.0846028,0.0944882,0.702406,4.83526,5.05188,0.992118,0.993643,0.000437415,0.260532,0.400082,0.135512,0.139284,0.203498,0.209887,0.216779,0.18338,0.239609,0.207907,0,0,0,0,0,0,0.220509,0.221237,0.231873,0.232798,0,0,0,0,0.214026,0.220615,0.227711,0.193216,0.303216,0,0,0,8,10,6,9
-731.621,0.99662,0.0153956,8,255,0,746.335,-0.505419,-0.74112,0.239278,-0.569606,-1.83181,-1.04186,-0.920445,-0.184157,-0.448852,0.42486,0.510807,-0.518427,1.0554,1.00185,-0.415749,-0.267793,0.194696,-0.793746,-1.80223,0.816891,1.01801,0.817799,0.164382,0.467459,5.09419,5.35681,0.993905,0.995306,0.000437415,0.220379,0.431171,0.251503,0.0857995,0.17266,0.190875,0.331221,0.275079,0.244724,0.257171,0,0,0,0,0,0,0.259884,0.224012,0.24606,0.249569,0,0,0,0,0.20922,0.218327,0.27923,0.256238,0.336396,0,0,0,8,10,6,9
-727.708,0.999935,0.0153956,7,127,0,738.594,-0.406709,-0.430409,0.34693,-0.837267,-1.54783,-0.765489,-0.501288,-0.937219,-0.94281,0.131316,-0.167269,0.362778,0.404606,1.07213,-0.620356,-0.163915,-0.23388,0.102491,-0.654494,0.7351,0.74801,0.387204,0.171157,0.422726,5.25391,5.39664,0.9948,0.995489,0.000437415,0.237381,0.356941,0.186925,0.119222,0.195189,0.22796,0.175869,0.175266,0.227424,0.208272,0,0,0,0,0,0,0.219518,0.199915,0.221572,0.229245,0,0,0,0,0.212269,0.23105,0.200662,0.200292,0.28047,0,0,0,8,10,6,9
-736.181,0.998012,0.0153956,8,255,0,746.167,-0.459602,-0.0580239,1.44857,-0.697939,-1.73527,-0.949851,-0.705969,0.477884,-0.442694,-1.27403,-1.20839,-0.90039,0.93683,1.24711,-0.0495285,0.704479,0.662461,-1.60706,-0.643676,-0.652291,0.44245,0.0610501,0.706186,0.134677,4.26756,4.75068,0.986178,0.991428,0.000437415,0.224514,0.358858,0.17941,0.121699,0.163692,0.178891,0.268009,0.196504,0.215087,0.21574,0,0,0,0,0,0,0.236929,0.132047,0.207152,0.235936,0,0,0,0,0.204354,0.209558,0.236147,0.215281,0.197582,0,0,0,8,10,6,9
-737.17,0.999762,0.0153956,8,255,0,749.436,-0.93829,-0.204999,1.5938,-0.340055,-0.641376,-1.29163,-0.394798,-0.51335,-1.18262,2.09172,0.220394,0.36705,1.23314,-1.39062,-0.399592,-1.44929,-1.04525,1.01108,-1.33779,-0.870846,0.438512,0.223598,0.319839,0.260257,6.20957,5.053,0.997994,0.99365,0.000437415,0.256927,0.426986,0.246045,0.222886,0.17827,0.241722,0.232535,0.185239,0.288651,0.213897,0,0,0,0,0,0,0.269683,0.252039,0.216573,0.266422,0,0,0,0,0.216408,0.256832,0.251223,0.221072,0.390861,0,0,0,8,10,6,9
-731.072,0.999976,0.0153956,8,255,0,748.395,-0.359802,-0.619393,1.3909,-1.08936,-0.697533,-0.876802,-0.567998,-0.508235,-0.498103,0.0928295,-0.431263,-0.177719,-1.3566,0.601838,0.184841,1.44153,0.921786,-0.99561,0.633212,1.04791,0.484295,0.206543,0.0583026,0.585855,4.4775,5.65884,0.988766,0.996526,0.000437415,0.257566,0.477309,0.216675,0.250433,0.234568,0.26233,0.267939,0.268898,0.292866,0.271736,0,0,0,0,0,0,0.281139,0.285607,0.283558,0.287094,0,0,0,0,0.245566,0.279435,0.286306,0.28748,0.36056,0,0,0,8,10,6,9
-729.154,0.999357,0.0153956,8,255,0,747.152,-1.54159,-0.0837218,0.931143,0.00863909,-0.408882,-0.104903,0.141041,0.36348,0.059102,1.45522,-1.83405,1.53972,1.72333,0.182671,-0.162847,0.0433089,-0.169353,0.86043,-0.167366,1.30831,1.65957,0.0671788,1.26809,0.328625,5.17302,5.49985,0.994364,0.995929,0.000437415,0.160434,0.501569,0.181953,0.1006,0.155797,0.216569,0.284714,0.194618,0.254044,0.217611,0,0,0,0,0,0,0.250553,0.170183,0.226539,0.280536,0,0,0,0,0.216828,0.229708,0.24179,0.225361,0.30685,0,0,0,8,10,6,9
-733.424,0.99731,0.0153956,8,255,0,740.588,-1.12498,-0.408246,2.28448,-0.87929,-2.45429,-0.492532,-0.308876,-0.175181,-0.341543,0.571429,-0.395801,-1.54218,-1.77256,-0.232715,0.559314,0.0370499,0.421608,-1.0307,0.107531,-1.07958,0.27986,0.470472,0.0738069,0.537378,5.13791,4.67475,0.994164,0.990758,0.000437415,0.205113,0.351453,0.184701,0.127754,0.201343,0.209625,0.215807,0.208134,0.254807,0.179875,0,0,0,0,0,0,0.220242,0.201515,0.225022,0.227317,0,0,0,0,0.196332,0.211928,0.223826,0.20909,0.298469,0,0,0,8,10,6,9
-726.67,0.998815,0.0153956,8,255,0,741.948,-0.948693,-0.556129,1.48699,-0.27466,-1.37323,-0.948011,-0.3694,0.146924,-0.099349,1.2114,0.896036,-0.826266,0.700669,0.217964,-0.517444,1.13471,-0.358735,0.470703,0.572319,-0.293732,0.610025,0.0724608,0.288484,0.182444,4.86997,5.10707,0.992385,0.993983,0.000437415,0.196986,0.458672,0.225434,0.129889,0.162005,0.215546,0.273221,0.244562,0.247652,0.243638,0,0,0,0,0,0,0.262055,0.208045,0.227954,0.25707,0,0,0,0,0.220855,0.238618,0.255253,0.247228,0.291799,0,0,0,8,10,6,9
-732.509,0.999148,0.0153956,7,255,0,737.07,-0.671772,0.433415,1.44147,-0.544878,-1.87767,-0.727916,-0.784697,-0.235222,-0.569469,1.59584,0.906775,-1.44842,0.426821,-0.169385,-1.38081,0.509089,1.12547,-0.712918,1.62914,-0.401342,0.420317,0.0374888,0.486156,0.233484,4.78823,5.39599,0.991742,0.995486,0.000437415,0.28996,0.382737,0.213858,0.135065,0.201339,0.197568,0.23629,0.212144,0.238998,0.234502,0,0,0,0,0,0,0.256591,0.155335,0.240503,0.235652,0,0,0,0,0.220962,0.218758,0.240732,0.227194,0.323863,0,0,0,8,10,6,9
-730.832,0.993397,0.0153956,8,255,0,743.291,-1.23994,-1.0099,1.52335,-0.9883,-1.1475,-0.504606,-0.180495,0.277897,-0.0925064,0.459663,-0.0318038,-0.661458,-0.265625,-0.0433695,1.17736,0.670526,0.587317,0.714886,-1.57557,-0.07731,0.466391,0.376147,0.0721089,0.228429,5.03491,4.91094,0.993535,0.992688,0.000437415,0.155872,0.374971,0.1572,0.147628,0.189373,0.213614,0.251612,0.220571,0.235417,0.204662,0,0,0,0,0,0,0.218763,0.216867,0.224595,0.228564,0,0,0,0,0.203955,0.215874,0.233558,0.219193,0.240837,0,0,0,8,10,6,9
-728.312,0.999476,0.0153956,8,255,0,745.388,-0.943037,0.263862,0.714371,-0.590023,-1.75117,-0.438907,-0.11722,0.350736,-0.60418,0.175576,-0.353196,0.155032,0.0593516,-0.861897,-0.508266,1.23687,1.25254,0.743824,-0.788515,-0.623447,0.731168,0.698832,0.135944,0.204222,5.34588,4.93169,0.995255,0.992837,0.000437415,0.288358,0.35962,0.17901,0.0856349,0.195716,0.235098,0.301448,0.177503,0.268187,0.20397,0,0,0,0,0,0,0.239524,0.212904,0.243145,0.25097,0,0,0,0,0.226375,0.237657,0.254721,0.220723,0.248244,0,0,0,8,10,6,9
-726.753,0.999422,0.0153956,8,255,0,737.829,-0.687591,-0.173939,0.98608,-0.64344,-1.88084,-0.576048,-0.240399,-0.093216,-0.148733,0.530331,0.358725,-0.0717449,-0.387252,0.0253847,0.786597,0.803193,0.382865,0.75999,-0.0301012,-0.243457,1.06921,0.711097,0.995938,0.106104,5.6542,4.579,0.996509,0.989839,0.000437415,0.220607,0.484441,0.147403,0.0445062,0.156547,0.208878,0.235458,0.225173,0.236251,0.216951,0,0,0,0,0,0,0.23634,0.0889438,0.247645,0.308856,0,0,0,0,0.220664,0.226245,0.228722,0.227785,0.239408,0,0,0,8,10,6,9
-729.57,0.999668,0.0153956,8,255,0,738.325,-0.755538,-0.332267,1.58147,-0.672975,-1.71647,-0.912298,-0.960274,-0.284222,-1.56927,0.287393,0.177677,-0.215523,0.277345,-0.0342196,-0.796169,-1.05071,-0.54735,-0.484142,-0.252312,0.24953,0.398754,2.13224,0.819047,0.0655566,5.27461,5.7521,0.994906,0.996834,0.000437415,0.240797,0.401844,0.217136,0.155237,0.201534,0.198508,0.24427,0.163017,0.252054,0.212115,0,0,0,0,0,0,0.26363,0.135113,0.228534,0.2219,0,0,0,0,0.23137,0.230835,0.238456,0.224113,0.245029,0,0,0,8,10,6,9
-729.515,0.999699,0.0153956,8,255,0,741.743,-0.629654,-0.446938,1.56364,-0.593851,-1.40658,-0.996754,-0.890146,-0.188845,-1.55402,0.337781,0.231961,-0.302359,0.349429,0.0573142,-0.449212,-1.29774,-0.535429,-0.477916,-0.40722,0.423268,0.401836,1.60532,1.06113,0.0560103,5.16112,5.85927,0.994297,0.997155,0.000437415,0.223617,0.389013,0.213678,0.164472,0.188067,0.194609,0.24185,0.156578,0.239871,0.211441,0,0,0,0,0,0,0.268288,0.136839,0.194988,0.212816,0,0,0,0,0.223817,0.224813,0.231435,0.218664,0.236495,0,0,0,8,10,6,9
-731.576,0.99474,0.0153956,8,255,0,740.515,-0.24802,-0.343124,0.291076,-1.33253,-0.778198,-0.852253,-0.866242,-0.672163,-0.129835,0.184899,-1.48367,0.366274,-0.798385,-1.1303,0.186052,0.798786,0.476956,0.216361,0.393825,-0.0715176,0.820254,0.180092,0.1518,0.184798,4.63623,4.22508,0.990399,0.985587,0.000437415,0.288004,0.404158,0.152795,0.220961,0.21073,0.208837,0.236217,0.324934,0.277442,0.223036,0,0,0,0,0,0,0.245232,0.260558,0.258476,0.258084,0,0,0,0,0.24302,0.242561,0.248978,0.267484,0.278604,0,0,0,8,10,6,9
-738.957,0.999835,0.0153956,8,255,0,748.538,-0.87547,-0.36312,2.23885,-0.74281,0.346941,-1.29371,-1.13251,-0.336087,-1.77584,0.991754,0.149648,0.412155,-0.121568,1.67328,1.1084,-1.04923,0.499681,-0.344466,-2.50762,0.283018,0.260942,0.117517,0.140032,0.0667734,5.33332,5.56418,0.995195,0.996182,0.000437415,0.256726,0.404776,0.238314,0.293561,0.213251,0.220381,0.258071,0.192937,0.267072,0.248575,0,0,0,0,0,0,0.259108,0.288739,0.244892,0.248997,0,0,0,0,0.252742,0.254734,0.264724,0.246845,0.281918,0,0,0,8,10,6,9
-731.337,0.999665,0.0153956,8,255,0,750.767,-1.11711,0.267883,1.0559,-0.564025,-2.16055,-0.162382,-0.012496,0.230421,0.307828,0.195082,-0.0302432,0.902887,-0.10916,-1.47322,-0.798729,0.510893,0.279611,-0.0170073,1.83714,1.17855,0.689608,0.890621,0.481254,0.900846,4.95147,4.53615,0.992977,0.989399,0.000437415,0.261997,0.376428,0.168038,0.0635475,0.209679,0.227006,0.257131,0.267249,0.253758,0.219325,0,0,0,0,0,0,0.238052,0.129219,0.273305,0.287226,0,0,0,0,0.199296,0.220736,0.258698,0.271601,0.252934,0,0,0,8,10,6,9
-728.388,0.994342,0.0153956,8,255,0,739.658,-1.2428,0.0570574,1.63356,-0.267348,-0.566939,-0.648383,-0.222644,0.0151784,-0.607926,1.34476,0.681861,-0.88645,-0.707814,0.748099,1.03815,0.123094,0.779436,-1.08882,0.138245,-0.348085,0.647365,0.21572,0.193577,0.439423,6.60389,5.23674,0.998647,0.994711,0.000437415,0.246988,0.4724,0.210518,0.180458,0.172883,0.215302,0.242052,0.176614,0.257159,0.232353,0,0,0,0,0,0,0.249924,0.239861,0.237173,0.251449,0,0,0,0,0.207689,0.238468,0.256939,0.210486,0.375537,0,0,0,8,10,6,9
-729.354,0.999184,0.0153956,8,255,0,741.59,-0.866815,-0.0375587,0.655527,-0.869655,-0.26281,-0.639147,-0.471186,0.0750817,-0.206321,0.225989,-0.518132,1.41801,0.769264,0.888791,0.541241,-0.827696,1.41913,0.274355,-0.0990584,-1.35885,0.890161,0.374249,0.0857777,0.0610726,4.89886,5.16964,0.9926,0.994346,0.000437415,0.265851,0.400951,0.147526,0.228721,0.17516,0.197749,0.285793,0.23768,0.263269,0.214441,0,0,0,0,0,0,0.237663,0.24687,0.241133,0.243683,0,0,0,0,0.236206,0.237995,0.243875,0.240834,0.245516,0,0,0,8,10,6,9
-730.409,0.999802,0.0153956,8,255,0,740.077,-1.00175,-0.0440825,1.93258,-0.684273,-1.26935,-0.518691,-0.349485,0.109446,-0.0613282,0.668421,-0.176026,-0.0383047,0.343128,0.0411809,0.33403,0.984832,-0.533064,-0.610477,0.452886,1.98227,0.469258,0.36893,0.108116,0.530943,5.2805,6.40785,0.994936,0.998354,0.000437415,0.260483,0.46793,0.207414,0.166233,0.220339,0.234128,0.274427,0.258945,0.29387,0.23608,0,0,0,0,0,0,0.266782,0.255173,0.270127,0.273571,0,0,0,0,0.227418,0.242912,0.288335,0.270866,0.349803,0,0,0,8,10,6,9
-726.537,0.996292,0.0153956,8,255,0,741.433,-0.50104,-0.0716982,0.753023,-0.669247,-1.0635,-0.765868,-0.475292,-0.196105,-0.30186,0.552542,-0.888421,0.155837,0.139526,1.85412,0.423984,0.367174,0.684756,-1.54598,1.11358,0.00323476,0.922734,0.135951,0.325643,0.713807,4.96249,5.13047,0.993053,0.994121,0.000437415,0.260762,0.426881,0.170032,0.125093,0.157964,0.196423,0.239581,0.222514,0.24458,0.21205,0,0,0,0,0,0,0.232305,0.211408,0.227059,0.243081,0,0,0,0,0.179336,0.21042,0.243722,0.230713,0.3486,0,0,0,8,10,6,9
-731.598,0.997877,0.0153956,8,255,0,741.745,-0.951387,-0.552328,0.890393,-0.550448,-0.829623,-0.747151,-0.348963,0.0572147,-0.667778,0.714003,0.720223,-0.670064,2.23168,-0.181936,-0.429937,0.313887,-0.828339,-0.166284,-0.31734,1.77768,0.550949,0.556667,0.76866,0.386266,4.32231,5.56446,0.986905,0.996183,0.000437415,0.194149,0.346364,0.19431,0.1715,0.17801,0.212148,0.251621,0.184456,0.221712,0.222295,0,0,0,0,0,0,0.230043,0.195003,0.204922,0.257894,0,0,0,0,0.191374,0.215819,0.24297,0.196075,0.29147,0,0,0,8,10,6,9
-733.134,0.999551,0.0153956,8,255,0,741.537,-0.807966,0.570057,1.93177,-0.507473,-1.29982,-0.924355,-0.401906,0.210677,0.11316,-0.435936,-1.39112,0.151032,-2.1691,0.157252,-0.326287,-0.496573,0.635669,0.28814,0.812269,-1.39405,0.356225,0.217043,0.432624,0.0922789,6.13567,4.65183,0.99784,0.990546,0.000437415,0.245989,0.345736,0.182099,0.143885,0.161093,0.187743,0.223133,0.217197,0.231295,0.197276,0,0,0,0,0,0,0.229131,0.175313,0.199498,0.237099,0,0,0,0,0.205537,0.21332,0.222711,0.221197,0.212807,0,0,0,8,10,6,9
-744.047,0.998392,0.0153956,8,255,0,754.823,-1.1493,-0.233649,1.66522,0.0173479,-0.65712,-0.544355,-0.0348421,0.258402,-0.200672,0.498475,-0.448726,0.0892328,1.92519,-1.83322,1.49359,-0.18696,-1.88218,-1.10991,-3.67038,-0.428532,0.716463,0.144435,0.0059276,0.198903,5.91203,6.00049,0.997301,0.997529,0.000437415,0.21147,0.510412,0.242956,0.165334,0.176771,0.236156,0.276051,0.215431,0.27494,0.249984,0,0,0,0,0,0,0.263503,0.262773,0.262895,0.263447,0,0,0,0,0.245254,0.263376,0.27418,0.257387,0.283224,0,0,0,8,10,6,9
-736.36,0.999238,0.0153956,8,255,0,755.892,-1.14744,1.01898,1.38217,-0.439842,-0.481607,-0.38662,-0.162346,0.201468,-0.166309,0.802429,-0.627981,-0.972902,0.471609,-0.716803,-0.139462,-1.94078,1.17885,0.610079,0.158493,0.860362,0.529448,0.146263,0.00227552,0.12096,4.51005,4.68181,0.989122,0.990823,0.000437415,0.356621,0.401712,0.204157,0.200595,0.208764,0.229011,0.26469,0.228641,0.280698,0.241452,0,0,0,0,0,0,0.262294,0.262276,0.262317,0.262413,0,0,0,0,0.25397,0.259,0.267294,0.25891,0.28135,0,0,0,8,10,6,9
-733.902,0.999879,0.0153956,8,255,0,744.648,-1.17368,-0.0946179,2.16299,-1.42039,-0.551836,-0.807066,0.076944,0.77056,-0.853608,0.0272536,0.119345,0.91788,-1.32959,0.460098,0.670549,0.574634,1.0765,0.826124,0.087809,0.586774,0.398735,0.689621,0.0203331,0.0752853,5.67102,5.62902,0.996567,0.996421,0.000437415,0.233506,0.428221,0.152262,0.202487,0.186557,0.245964,0.300718,0.183759,0.243392,0.254814,0,0,0,0,0,0,0.247183,0.250356,0.249421,0.25267,0,0,0,0,0.239017,0.250857,0.260409,0.238404,0.250182,0,0,0,8,10,6,9
-736.451,0.988124,0.0153956,8,255,0,749.111,-1.24299,0.134924,2.16416,0.0246141,1.41851,-0.387091,-0.133706,0.613553,0.0454825,2.5776,0.461228,-0.56215,0.181437,1.16013,0.227145,0.7793,0.16082,-0.953062,-0.357923,-0.865013,0.471458,0.0310422,0.293657,0.268966,5.69003,5.01017,0.996632,0.993374,0.000437415,0.268071,0.483663,0.25816,0.398839,0.223308,0.244354,0.313726,0.260017,0.306173,0.293097,0,0,0,0,0,0,0.29535,0.382299,0.271924,0.286207,0,0,0,0,0.262223,0.275074,0.315107,0.284389,0.432701,0,0,0,8,10,6,9
-739.054,0.994039,0.0153956,8,255,0,751.393,-1.28584,0.0157626,1.58275,-0.427003,0.0308694,1.01232,-0.178145,-0.245856,0.555853,0.281224,-0.2968,0.447945,0.663859,-1.89713,0.427662,0.45035,-0.827179,-0.0741308,-0.112179,0.0960722,0.188647,0.183405,0.0538833,0.125457,5.92156,5.11278,0.997326,0.994017,0.000437415,0.222982,0.278241,0.208864,0.223476,0.257186,0.216717,0.214559,0.241105,0.241556,0.222744,0,0,0,0,0,0,0.228418,0.232776,0.242311,0.230779,0,0,0,0,0.250387,0.223511,0.222045,0.239834,0.233633,0,0,0,8,10,6,9
-744.937,0.999295,0.0153956,8,255,0,752.804,-1.23844,-0.307365,3.64454,-0.754124,-0.333535,0.971745,-0.583041,-1.39893,-0.114381,1.25588,0.09195,0.321902,0.0493206,-0.924117,1.33413,0.7657,-1.1985,-1.37603,1.51904,0.697503,0.155369,0.201684,0.234959,0.130996,4.84525,5.01021,0.992196,0.993375,0.000437415,0.229439,0.353215,0.217522,0.228729,0.266008,0.222032,0.201115,0.234725,0.265206,0.222867,0,0,0,0,0,0,0.223101,0.24039,0.299545,0.230026,0,0,0,0,0.27354,0.235727,0.217367,0.246739,0.280839,0,0,0,8,10,6,9
