# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=744051095
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-734.079,0.999009,0.0210682,8,255,0,746.589,-0.951604,0.00275214,0.351546,-1.57786,-1.6033,-0.973465,-0.401364,-0.384529,-0.316827,0.586607,0.274187,-0.431678,0.300037,0.130448,-2.46114,0.691242,0.325585,0.101501,-0.804121,-0.215905,-0.484613,-0.429631,-1.71943,-2.62054,4.78181,5.99511,-2.01742,-3.45783,0.874436,-3.0356,-2.01122,0.13482,-0.393835,2.27331,0.0113366,-0.152718,-0.716576,0.833054,0.556462,1.20588,-0.617186,-1.32939,0.149496,1.95778,1.07212,1.22127,-2.59443,0.593455,0.523484,0.275855,-1.54214,-3.19753,-15.9352,1.69863,-5.96844,-7.97235,-1.30288,-1.66557,1.15268,-3.59881,0.344847,-7.60789,-1.87673,-0.431678,0.300037,0.130448,-2.46114,0.691242,0.325585,0.101501,-0.804121,-0.215905,3.05905,-5.39699,3.7733,-0.846251,-0.885302,3.56091
-741.724,0.995837,0.0211869,8,255,0,750.596,-1.3389,-0.43569,1.23308,0.282365,0.319036,-0.570777,-0.627925,0.017859,-0.594889,1.26719,0.575652,0.0711941,-1.328,-0.127444,1.81302,-0.394726,-0.656305,-2.70467,1.0089,-0.560461,-1.75304,-1.25703,-2.99923,-0.740288,5.0939,4.29352,-1.20813,0.284607,-1.53858,-2.55386,-0.627469,1.22206,-1.38799,1.27073,2.05164,-0.217979,1.18221,-0.659141,-0.149534,0.0371593,-2.21562,1.08871,-0.220917,-0.140718,-0.00602594,-1.04644,3.99265,-0.898241,-0.485244,-0.277905,-0.843885,1.93223,-9.3514,-0.829441,-1.17816,0.898025,0.871635,-3.53908,-3.07183,4.0124,-3.95546,0.190064,0.179056,0.0711941,-1.328,-0.127444,1.81302,-0.394726,-0.656305,-2.70467,1.0089,-0.560461,-3.48531,-3.32985,-1.07835,6.13262,-0.0632763,-4.88584
-737.41,0.995955,0.0212331,7,255,0,752.575,-1.41518,0.350196,2.40604,-0.240266,0.250167,-0.956511,0.39031,-0.186427,-0.316392,1.43003,0.3674,0.802614,-0.284101,0.0879618,0.54692,-0.772184,0.00483975,-1.17177,-0.0414248,0.837513,-0.521512,-1.72748,-0.450822,-3.47768,6.00816,4.89898,1.30743,2.66397,1.05366,-1.44269,-1.99908,0.41645,2.72039,1.37479,1.5156,-0.702587,-0.461997,0.166907,1.27427,0.214987,-2.0434,0.140785,0.736032,2.48849,-1.1928,0.881269,5.10657,0.342405,0.0739766,0.00758222,0.512288,4.63148,-4.64482,-0.275938,5.05891,-4.44458,4.09018,-7.40346,8.51082,-5.76388,-1.90708,1.06701,-0.0859656,0.802614,-0.284101,0.0879618,0.54692,-0.772184,0.00483975,-1.17177,-0.0414248,0.837513,13.8796,-1.16136,4.22489,-1.17588,1.57289,-0.312354
-738.215,0.997507,0.0212818,8,255,0,748.511,-1.19956,0.256261,1.3372,-1.78131,-1.864,0.0878684,-0.987704,0.569254,0.240066,0.661739,0.121675,-0.219364,0.0489235,0.135122,0.867983,0.397942,-0.277515,1.35677,-0.166858,-0.883119,-1.09441,-0.624078,-3.85443,-3.64008,4.50819,5.36725,0.426768,-2.35559,1.78734,0.0737774,-1.28525,-0.188403,-0.534093,-2.41079,-0.466888,-2.22483,-1.01508,-1.14953,0.777705,-0.273395,-1.89879,0.820283,0.435289,-1.12446,0.307769,-0.229346,0.710218,0.461023,0.393985,-1.3359,-1.34444,-0.600939,8.0559,1.63991,-0.76947,-1.88989,-1.46759,4.92259,-3.91205,1.37901,1.69014,6.2806,-0.736339,-0.219364,0.0489235,0.135122,0.867983,0.397942,-0.277515,1.35677,-0.166858,-0.883119,0.776124,3.28047,-1.24117,-1.16939,-1.30831,1.23587
-741.326,0.992361,0.0213658,8,255,0,755.143,-1.07864,0.174944,3.05619,0.727951,-0.422631,-2.25513,-0.0122109,-0.896736,-1.64955,0.107912,-0.3229,-0.226909,-0.614311,0.0333567,-0.42471,-0.0501239,0.47376,0.514471,0.0499111,0.925309,-1.25801,-0.700436,-4.18013,-3.30357,5.13124,4.97804,1.73368,3.41727,0.0106675,-4.43477,0.146269,-1.43371,1.02725,-2.4445,2.03007,2.0161,-1.06757,0.766769,0.211032,-0.78349,-1.43374,-1.39378,-0.13529,-1.35119,0.252661,0.276211,-3.90094,0.0872151,0.578036,-1.05923,1.98471,-1.63619,7.35555,0.376452,2.73929,3.75849,0.264851,-3.48508,3.45746,-2.91744,-2.35356,3.43616,0.253829,-0.226909,-0.614311,0.0333567,-0.42471,-0.0501239,0.47376,0.514471,0.0499111,0.925309,6.18884,-0.300323,-0.998747,-1.19727,0.148988,-0.501657
-737.532,0.989583,0.0213317,7,255,0,754.026,-0.985062,0.185203,1.42958,0.1758,-0.318326,-1.3552,-0.34209,-1.30645,-1.23724,0.10174,-0.787531,-1.2703,0.363474,0.463439,-0.385667,0.328702,-0.960237,1.00863,-1.42333,-0.293463,-1.60665,-1.96272,-1.4886,-2.44532,4.48771,5.25963,-3.60767,0.0929762,2.80965,3.19597,-0.057525,-5.63662,2.95319,-0.0994667,-2.62863,-0.0301789,-0.30341,0.646337,-0.83889,-0.412992,-0.283895,-0.396526,1.28009,0.129786,1.1633,1.43092,1.12497,0.729054,-1.71336,-0.746017,0.699051,-1.08373,-1.09312,0.429956,-0.951556,1.90111,0.521148,-1.62652,1.54114,-2.70397,-1.30603,-0.726861,-0.603541,-1.2703,0.363474,0.463439,-0.385667,0.328702,-0.960237,1.00863,-1.42333,-0.293463,-3.11498,-1.02469,-0.00730173,-1.11705,-1.5276,0.89088
-736.985,0.999854,0.0212342,8,255,0,746.9,-1.74602,0.382348,1.9529,0.331135,-2.12465,-0.736553,0.113761,0.00697008,-0.252266,0.852922,0.591714,2.36271,-0.987334,0.381323,0.478429,-0.400326,-0.226485,0.748488,-0.2741,1.27327,-0.979109,-0.366948,-2.15152,-4.74084,4.65862,5.35421,-1.38841,-1.22842,0.0579636,-0.239051,-1.29457,-0.845715,0.0076327,1.29789,4.20244,0.578712,-0.582467,0.802765,-0.775122,-1.09761,0.208007,-0.144319,1.0888,-0.638555,1.75341,0.0511133,4.78546,0.39435,-0.625757,-0.713001,1.40609,-0.743452,3.31635,0.785371,-0.0789856,3.52942,-2.09201,-0.37266,2.757,-1.95779,-0.292696,3.60871,1.27402,2.36271,-0.987334,0.381323,0.478429,-0.400326,-0.226485,0.748488,-0.2741,1.27327,-3.41899,2.5062,-0.885254,-1.0493,-0.984849,1.17629
-732.378,0.999902,0.0213709,7,127,0,745.192,-1.08606,0.0259527,1.79178,-0.684601,-1.26943,-1.1312,7.21187e-05,0.766276,-0.128085,0.734047,0.180024,1.01135,1.53855,-0.390852,-1.18252,-1.208,-0.232011,-0.483119,0.283234,1.55426,-0.551507,-0.731289,-0.652553,-1.09622,5.71568,4.97689,-2.25206,0.71401,0.894475,3.9545,-2.80213,-3.44274,5.67503,-1.05768,-0.677937,0.524183,0.372616,2.41735,-1.08393,0.702979,1.0939,0.0520991,-0.193002,0.687784,-0.409489,1.00928,-0.191602,0.0701488,-0.167182,0.251752,-1.20855,1.79604,2.22338,-0.717459,1.496,-0.533693,-0.756089,-9.67014,8.24534,7.64002,-0.0719384,1.87476,-0.893615,1.01135,1.53855,-0.390852,-1.18252,-1.208,-0.232011,-0.483119,0.283234,1.55426,3.40716,1.24529,-0.559809,8.07924,1.15252,-0.20411
-734.879,0.999345,0.0215091,7,127,0,744.744,-1.15574,1.06263,1.17356,-1.01677,-1.65994,-0.138297,-0.141692,0.0540383,0.373521,1.42316,0.121059,0.474801,-0.132957,0.445404,0.248312,0.0440956,0.159165,0.496735,-1.00594,-0.751666,-0.754809,-2.10999,-1.91061,-4.20627,4.41155,5.12822,0.310438,-1.12471,-0.635202,-0.225945,-0.114539,-3.5896,1.79398,1.90799,-0.798575,-0.243507,0.235597,0.996608,1.57808,-0.867817,-1.72483,-1.70647,-0.341649,-0.531218,0.853011,2.20208,-0.35236,0.109139,0.0603329,0.564,1.80709,-0.658512,-2.65031,5.06073,-2.73228,-2.67656,-1.46396,2.97458,-1.94982,-2.0374,1.70803,0.925074,0.315596,0.474801,-0.132957,0.445404,0.248312,0.0440956,0.159165,0.496735,-1.00594,-0.751666,0.184899,-1.38994,-0.318244,-1.16953,-1.77137,0.360692
-732.614,0.992008,0.0216346,8,255,0,748.05,-0.710285,0.963495,2.34478,-0.908968,0.0308267,-0.808775,-0.490541,0.00135813,-0.786485,-0.0770948,-0.833019,-0.0650213,-0.234047,0.35734,-0.995178,0.305873,-0.0432328,-0.594665,-0.436722,-1.33513,-0.84364,-1.34494,-1.43009,-2.97753,4.97109,5.07336,0.200679,0.144898,-2.00463,-3.45129,-2.93939,0.995649,1.00924,-3.09834,1.6622,1.22311,2.61438,0.524427,-0.00214207,0.868728,-0.0977083,0.23911,0.175282,1.41691,-1.18601,-0.845273,-2.47618,-1.37394,0.981121,-0.790618,-1.53071,0.403578,16.1386,5.37791,3.91276,1.98504,2.336,1.44639,-0.5104,-0.624415,-1.05611,2.9867,0.108853,-0.0650213,-0.234047,0.35734,-0.995178,0.305873,-0.0432328,-0.594665,-0.436722,-1.33513,6.33815,-1.78988,-3.39628,-1.42453,-0.0823586,-0.267911
-734.989,0.998249,0.021591,8,255,0,742.94,-1.03355,-0.422806,1.4941,-0.277098,-0.875258,-0.578213,0.0741809,0.902842,-1.07032,-0.261401,-1.29124,0.579006,2.44673,-0.867048,0.892589,0.638393,0.780396,-1.16527,-0.15548,-0.877043,-0.857753,-2.045,-0.860372,-2.01526,4.7716,5.25309,0.25337,3.53231,0.876446,-2.77665,2.11443,-0.541187,-1.01873,-0.942815,-1.51913,-0.507163,-1.19886,-0.0959841,0.201765,0.643908,-1.31888,0.247237,-0.0481577,-0.878224,-0.481794,-1.44943,-3.04475,-0.0760057,-0.487995,0.446595,-0.404733,0.0531183,-18.3951,-2.74481,-2.20913,-7.12025,-0.266028,-1.80084,-0.276744,1.63133,-3.7515,-3.51075,-1.52409,0.579006,2.44673,-0.867048,0.892589,0.638393,0.780396,-1.16527,-0.15548,-0.877043,-4.24191,-0.0436481,1.61587,1.94962,-0.940129,1.30209
-737.396,0.998647,0.0216909,7,127,0,747.551,-0.94217,-0.601785,1.73343,-0.423793,-0.224466,-0.0454141,-0.0249525,1.06604,-1.02602,-0.116135,-1.75127,-0.204718,2.05052,-1.25541,0.937391,0.572957,0.449321,-1.51865,0.149675,-1.7914,-0.841687,-2.05166,-0.834586,-2.80916,4.75084,5.02409,-2.15818,-0.651216,0.943115,-1.89409,2.4214,4.04563,-2.73015,0.302932,0.97889,0.397124,-0.741906,-1.73484,-1.30049,-0.717347,-0.154331,-0.341654,-0.855141,-0.125351,0.667633,-1.53444,0.583397,0.414509,0.468511,-0.755353,0.110228,-2.26351,1.63302,-3.10952,-0.269384,-1.82429,1.86102,4.58904,1.66792,2.80022,-2.38758,-0.278109,-1.74989,-0.204718,2.05052,-1.25541,0.937391,0.572957,0.449321,-1.51865,0.149675,-1.7914,-0.627274,-0.912171,0.144537,-0.379133,-0.764371,-0.221736
-732.297,0.992984,0.0218001,7,255,0,748.65,-1.0514,-0.188135,1.58706,-0.40394,-0.318697,-0.564356,-0.667721,1.18112,-0.564512,0.484481,-0.40537,-0.969549,1.10612,-0.201423,0.809824,0.74627,0.32414,0.0189726,0.951476,-0.402741,-0.746674,-1.91186,-2.42792,-2.61661,5.32747,5.40187,-0.48913,2.71394,-0.73183,-0.20308,-0.845251,-4.38611,-2.4769,-2.05347,2.91107,1.28295,2.30888,-0.688523,-1.68677,2.00756,-0.605736,-0.0518476,-0.340134,1.68298,0.773565,2.2618,-2.07861,0.593985,-0.541603,0.383042,1.34532,1.8227,-7.04089,-0.645401,0.291861,0.689221,0.977406,1.24797,-9.59714,5.08012,-1.17136,-1.20402,-0.218613,-0.969549,1.10612,-0.201423,0.809824,0.74627,0.32414,0.0189726,0.951476,-0.402741,5.74926,-1.44728,-0.723321,-0.626236,0.427913,1.67559
-733.201,0.996335,0.0217781,7,255,0,743.424,-0.567261,0.262161,1.67688,-0.49239,-1.01098,-1.1205,-0.0752682,0.954899,-0.806458,0.0583155,-0.234085,0.125482,0.260646,1.03623,1.09286,-0.66024,1.66404,0.0950568,0.597385,0.338866,-1.08695,-1.26234,-0.136097,-3.4357,4.00318,5.08136,0.634161,1.4831,0.689684,-1.58433,-1.67949,-1.90431,3.79823,-2.22849,-0.280032,-0.551893,-0.0788115,1.35218,-1.06433,1.27784,-0.262651,-1.72001,0.648727,0.0126881,-0.839583,0.741204,0.623512,0.904956,1.34272,0.0855489,-1.49268,-1.91122,19.2159,1.18536,-0.616103,17.7682,-0.241044,-3.43088,8.38706,1.98675,-0.857544,3.73931,1.46471,0.125482,0.260646,1.03623,1.09286,-0.66024,1.66404,0.0950568,0.597385,0.338866,-5.64818,-0.887257,-5.58852,-0.92829,-2.75278,-0.427121
-733.778,0.990681,0.0218334,7,255,0,743.07,-1.23794,0.552646,2.07504,-0.729496,-1.0855,0.0995679,0.222571,1.06626,-1.06521,0.130075,-0.85416,1.03466,0.9814,-0.767074,0.765416,0.115475,1.07514,0.337553,0.232115,0.256793,-0.550273,-0.649079,-2.55116,-2.5736,4.81446,4.91598,-0.457402,-0.188649,-0.420836,-1.79754,-0.270969,-3.02489,-0.0752354,1.4576,-1.68067,-1.41862,0.231979,-0.0864211,0.2519,1.66511,1.08497,-0.886554,1.6392,0.115035,0.62998,0.327152,-2.14247,0.318229,1.05037,-0.632915,-2.8395,0.325138,4.30278,1.37478,2.91957,-2.29762,-0.846689,3.61648,1.75018,3.319,-4.06814,7.20762,-5.6177,1.03466,0.9814,-0.767074,0.765416,0.115475,1.07514,0.337553,0.232115,0.256793,8.40874,4.58755,-1.11969,-0.251152,-0.544279,-0.557442
-728.223,0.997799,0.0217579,8,255,0,745,-0.486774,-0.493428,1.7691,-0.282174,-0.477294,-0.879485,-0.451233,0.0260848,-0.138352,-0.154125,-1.03859,-0.117204,-1.20416,-0.894921,0.309001,-1.14738,-0.481049,-0.334512,-0.2734,-0.0161628,-0.694326,-0.806082,0.129612,-2.36107,5.31352,5.14874,2.39909,-0.507942,-0.688095,2.61539,-0.267985,-4.12635,-1.07469,-1.50134,2.61818,2.71667,0.920318,-1.80405,0.687997,2.19703,-1.68534,1.08729,-1.36739,-0.0438449,-0.0241181,-0.480971,6.00457,0.40448,0.131281,0.859598,0.570145,1.33404,-2.44719,-2.10374,1.63764,5.55521,1.47024,-6.92872,-2.69291,-1.24742,0.743855,2.35842,-5.18328,-0.117204,-1.20416,-0.894921,0.309001,-1.14738,-0.481049,-0.334512,-0.2734,-0.0161628,-0.656679,3.24739,4.41431,-0.747141,0.425675,0.639364
-733.636,0.993702,0.0218465,7,127,0,741.196,-1.00798,0.694082,1.19082,-0.437998,-0.962142,0.0849147,0.0252043,-0.0574902,0.20745,-0.807492,-1.79924,-0.808095,-0.803045,-1.02371,-1.05252,0.617771,0.531482,-0.235995,-0.141305,-1.04711,-0.310215,-2.47697,-1.3606,-1.86957,5.81252,4.8859,1.71288,-1.34821,-1.90351,0.158569,0.976144,0.24426,-1.26064,-2.17737,0.578391,-1.40109,-0.622262,-0.0257871,-1.24719,-0.808181,0.626981,-1.61481,-0.572855,-0.35379,-0.28864,0.0992593,-4.33313,-0.41191,0.176568,0.340086,0.281424,0.383444,12.879,6.89899,-0.733752,1.66415,-0.455369,7.81075,3.74219,-3.52987,2.6326,-1.61745,-1.22117,-0.808095,-0.803045,-1.02371,-1.05252,0.617771,0.531482,-0.235995,-0.141305,-1.04711,2.69558,-2.43121,-1.82896,0.465541,1.33413,-1.32919
-731.829,0.999934,0.0218404,8,255,0,746.189,-1.06873,-0.131004,1.33888,0.00325177,-0.316877,-0.674247,-0.167511,-0.0356945,-0.274948,1.9281,-0.29366,0.379172,0.889767,1.12413,-0.0669573,-0.133529,-0.601661,0.307375,1.02882,-1.2553,-0.730275,-3.99671,-1.09058,-1.28745,4.69771,6.24324,1.92957,1.715,0.531093,-0.724159,1.78672,1.7923,-3.58948,-4.17322,-0.422589,1.14501,3.06295,0.794059,0.26909,0.935019,1.34314,-0.733495,-0.301437,0.00181868,-0.360374,2.00306,-3.98447,-0.422555,-0.673308,-0.351277,-1.17107,-0.487563,-3.64522,-0.969873,-1.73837,1.87376,1.05373,-2.71106,1.67116,-1.29169,-0.829816,1.67493,-0.221915,0.379172,0.889767,1.12413,-0.0669573,-0.133529,-0.601661,0.307375,1.02882,-1.2553,-5.23314,-1.23231,-0.594154,0.486863,-0.978795,3.98845
-733.691,0.983376,0.021978,7,127,0,746.092,-0.722016,0.314237,0.676452,-0.539509,-0.945834,-0.446935,-0.202074,0.341957,0.0135418,1.53583,-0.302235,0.265716,1.81138,2.31129,0.320954,-0.421797,0.411205,-0.939225,0.115012,-1.67402,0.0672082,-1.59453,0.347164,-1.75479,5.17752,5.41196,2.88647,2.89088,2.62151,-1.57806,2.13038,0.546114,1.25123,-0.471584,-0.0234864,2.15185,-0.319871,0.341756,0.57294,0.128526,-0.254402,0.066066,-0.834796,0.365383,1.18369,-0.825496,0.177532,-0.0855858,-0.457797,-1.1321,-0.87783,5.28948,-39.3605,3.2401,-6.44049,-59.5623,-3.91812,-6.59717,-26.8217,-0.691031,-1.39775,-5.23899,-2.65312,0.265716,1.81138,2.31129,0.320954,-0.421797,0.411205,-0.939225,0.115012,-1.67402,6.58896,-8.5226,31.7253,-2.11021,-0.107042,2.52955
-733.727,0.997391,0.021734,8,255,0,747.011,-1.34803,-0.599511,1.80554,-0.561069,-1.41103,-0.858734,-0.855614,-0.200597,-0.146402,1.17644,0.803682,-1.2964,1.97795,0.411017,-0.56003,0.0800658,-0.757019,-1.02608,-0.473314,-1.19306,-0.98871,-0.451415,-1.96563,-1.67891,5.08627,4.61904,-0.265689,0.939096,-1.82094,1.0853,1.98539,0.74697,0.633821,1.43613,-3.59412,0.388023,-0.977878,0.293323,0.733259,3.4005,0.205823,-0.514021,0.537856,-0.152675,0.105674,-1.77992,-0.30952,-1.068,-1.41607,0.0253311,0.200717,2.10206,34.0784,-0.255923,1.99948,6.48103,-0.446545,3.60259,5.25033,2.15253,3.55496,20.344,3.77973,-1.2964,1.97795,0.411017,-0.56003,0.0800658,-0.757019,-1.02608,-0.473314,-1.19306,-9.75227,25.0643,-4.04909,-4.22343,0.274471,-4.10397
-732.399,0.999863,0.021812,7,127,0,745.559,-0.39901,0.193364,2.92008,-0.864589,-1.96323,-0.398493,-0.365725,-0.208984,-0.503593,-0.257997,-0.533911,-1.27921,0.752225,0.0189056,-1.9941,0.912369,-0.334053,0.0365854,0.583063,0.251356,-1.08966,-0.242623,-1.64395,-0.0309455,5.23489,4.51616,5.35712,2.93894,0.112441,-0.488851,-0.157941,2.12335,4.48255,-0.864552,0.35112,0.865713,-0.506112,0.911149,-1.79138,-0.581411,-0.581088,0.559122,0.7387,0.977583,0.919836,1.58159,0.423545,-0.844875,0.295875,0.183756,0.15593,1.83764,-6.24462,0.314702,3.01491,-2.30163,-1.65383,-0.483511,1.08155,5.68013,-8.57666,-10.7766,-1.63139,-1.27921,0.752225,0.0189056,-1.9941,0.912369,-0.334053,0.0365854,0.583063,0.251356,-0.438073,1.27062,0.349665,3.67593,0.241183,-3.14573
-735.231,0.993278,0.0219467,7,255,0,746.208,-0.788899,-0.481748,2.4583,-0.721094,-2.06071,-1.06484,-0.545872,-0.412585,-0.0695546,1.49931,-0.889177,0.170886,0.727947,-0.974655,-0.440518,2.94653,-0.688057,0.0167897,0.986599,-0.136227,-1.32575,-2.70278,-1.14513,-1.52461,5.54777,5.27655,0.828116,1.33617,3.14176,-0.67188,-1.36672,1.48873,1.69111,-0.364112,-0.709058,-2.623,-0.320947,-1.48442,0.737135,0.422614,-2.29955,0.0363021,-0.249007,0.0353665,0.441464,0.307183,0.492056,0.26993,-0.900267,-0.213807,0.15468,-3.15543,-0.842274,-1.03007,1.14314,0.108683,-1.9212,-1.6885,0.96325,-1.36051,1.39886,0.944343,-0.892329,0.170886,0.727947,-0.974655,-0.440518,2.94653,-0.688057,0.0167897,0.986599,-0.136227,-5.71076,-0.930817,-0.471835,-0.572792,0.839779,0.924896
-736.744,0.999581,0.02193,7,255,0,745.186,-0.429459,-0.215125,1.93945,-0.89889,-2.01859,-0.797861,-0.562301,-0.834097,-0.43844,0.75144,-0.394036,0.297505,0.733163,-0.44963,-0.393389,3.33762,0.378163,0.932631,2.31208,-0.460444,-1.43439,-1.77951,-0.682055,-0.921467,5.45833,5.38373,-1.96966,-1.65325,1.31176,0.708191,-1.05814,-2.52946,1.10354,0.970273,2.55619,1.82312,-1.09081,-0.0765336,0.318837,-1.22362,-0.256893,0.699665,-1.50438,-0.657388,-1.18887,0.317537,-1.88625,-0.96842,-0.0801233,-0.154784,0.557471,-0.178148,2.57944,-0.337877,0.117844,0.423488,-2.21264,-0.322021,3.68957,-3.14976,1.61763,1.04254,-0.394074,0.297505,0.733163,-0.44963,-0.393389,3.33762,0.378163,0.932631,2.31208,-0.460444,-6.38224,-0.449756,-0.989538,-0.69313,0.703655,1.32521
-730.848,0.99879,0.0220581,7,127,0,747.91,-0.956875,-0.356561,0.701138,-1.05477,-0.274976,-1.2623,-0.202261,-0.110325,-0.563115,0.561205,0.448059,0.0294061,-0.57193,-1.66182,0.84511,-2.21018,-0.227665,-0.371328,-0.596944,0.061957,-0.391562,-0.749691,-1.8843,-1.73679,4.83964,5.19327,-1.67109,-2.63357,0.232896,3.42828,0.352149,-2.47001,6.11836,-1.14316,-1.28608,-0.774013,0.205509,-0.49255,-0.480233,1.8906,-0.156198,-3.08813,-0.337729,-1.70665,-2.91935,0.653919,1.2655,0.406472,0.283324,0.271725,-0.552248,-2.6031,-2.48536,-1.5395,-3.46768,-3.29243,1.97436,-6.22068,10.8712,-0.887601,-1.02255,-3.06446,2.27856,0.0294061,-0.57193,-1.66182,0.84511,-2.21018,-0.227665,-0.371328,-0.596944,0.061957,1.02454,-1.13992,-0.0928778,0.0745077,-0.592333,0.728633
-733.973,0.997889,0.0221682,8,255,0,741.677,-1.1005,0.00103022,1.78753,-0.559411,-1.09373,-0.0858375,-0.705529,-0.138256,-0.206337,1.19682,-0.0638063,-0.404228,0.477548,0.869109,-0.196986,2.21884,1.99983,0.392576,0.717454,0.356685,-1.35685,-2.08029,-2.11434,-1.63003,5.29399,4.79799,-1.43633,-1.55736,-0.212072,-2.79881,1.80775,1.51328,-3.06022,-0.84429,0.664293,0.465738,1.08306,-0.322949,-0.306698,-1.74877,1.02818,-1.59641,1.62778,-0.0305353,-0.221964,0.424244,1.02339,0.584016,-0.359155,-0.174259,-0.361372,-0.551093,-4.26931,0.000535746,-0.415211,-0.250624,-0.499247,2.47034,-2.49917,-0.666474,0.0205571,-0.227807,-0.0154307,-0.404228,0.477548,0.869109,-0.196986,2.21884,1.99983,0.392576,0.717454,0.356685,-4.64261,-1.40975,-0.660064,-1.98486,0.36187,-1.52485
-732.859,0.997233,0.0222574,7,127,0,742.885,-0.957822,0.102015,1.71294,-0.631148,-1.25293,-0.129432,-0.721319,-0.122037,-0.0209353,1.07586,-0.100631,-0.361617,0.654656,0.688406,-0.211165,2.25292,1.54697,0.143849,0.720219,0.200671,-1.17921,-2.79384,-2.42543,-0.815242,5.80163,4.81177,-0.959818,1.1228,-0.376094,-1.28241,-0.986952,-1.47401,-0.211102,-0.0529988,1.80248,-0.802964,-0.20324,0.215418,0.364864,-0.90079,-0.0184953,-0.261126,-1.80718,-0.634737,-0.119383,-0.575649,3.82257,-1.05863,-0.14584,1.44245,2.95086,0.575671,4.94019,0.537623,-0.334567,0.809257,-0.686243,4.05146,-4.1019,1.128,2.64683,0.987376,0.180864,-0.361617,0.654656,0.688406,-0.211165,2.25292,1.54697,0.143849,0.720219,0.200671,-4.97521,-0.881739,-1.22905,0.469173,1.27885,-1.66789
-724.196,0.998956,0.0223313,7,127,0,741.82,-1.26034,-0.0823121,0.949962,-0.699476,-0.684414,-0.689675,-0.268834,0.00447111,-0.581656,0.666106,0.463241,-0.322854,1.74582,-1.11989,0.30721,0.407595,0.857903,-0.574404,-0.3819,-0.901157,-0.120917,0.342226,-0.383685,-1.17918,5.69523,4.75583,0.481726,1.04104,3.43005,2.36244,-1.5267,-4.14945,3.69725,-3.47626,0.977795,-0.343808,1.45701,-0.481468,1.52071,0.807771,-0.216574,2.76091,1.95528,-0.175797,0.743206,0.00902613,-0.435962,-0.705094,0.922597,-0.206948,1.60136,-2.50396,2.83261,0.989566,2.28352,-2.46714,1.8305,-1.41581,7.17838,1.39929,-2.92642,8.21997,-2.57703,-0.322854,1.74582,-1.11989,0.30721,0.407595,0.857903,-0.574404,-0.3819,-0.901157,0.855223,4.86375,-1.51527,-0.734726,1.11306,-1.82503
-733.371,0.984076,0.0224453,7,127,0,744.418,-0.598489,-0.771474,0.744443,-1.02526,-1.36658,-0.590031,-0.743367,-0.383952,-0.240942,1.10189,0.427793,-0.405412,1.29093,-0.408372,0.817563,0.982262,1.22594,-0.916862,-2.83176,-0.991884,-0.412493,-1.74432,-2.2417,-0.725535,6.53017,5.45818,-1.61808,0.174097,0.116219,-1.74613,1.51458,0.265303,6.65954,0.849924,-0.869112,-0.545488,1.5351,-0.162468,1.35169,-1.3255,-0.180927,-0.203293,0.361827,-0.307499,1.28853,-0.541966,0.91229,1.21077,1.04671,0.423135,-0.331328,-2.84147,7.40819,-2.96171,-0.311204,0.0332564,-0.731618,4.43617,-1.3425,0.078925,5.04589,3.41625,0.915424,-0.405412,1.29093,-0.408372,0.817563,0.982262,1.22594,-0.916862,-2.83176,-0.991884,-4.53263,0.387898,-1.68844,0.998118,2.2843,1.58214
