# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=678216098
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_beta.20,p_beta.21,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_beta.20,g_beta.21,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-729.456,0.979462,0.0266134,7,127,0,739.684,-1.18751,0.0697149,-1.47895,0.639164,0.589653,0.230151,0.420771,0.43539,0.310147,1.63148,0.208971,-0.548939,-0.547238,0.020016,1.0064,0.830435,0.494476,-0.581837,0.735052,-0.0746623,-0.316447,1.17159,-0.333753,-0.541996,-4.16004,-2.00561,4.35344,4.68568,0.919474,1.57139,0.701455,-1.62484,1.27684,-2.33041,4.12685,-1.10125,-1.15799,-1.7449,-1.56134,-0.0303611,0.0888852,-0.0569039,0.339609,1.63593,-2.18898,-0.375734,-1.2196,-0.280439,-0.675744,0.408723,-2.59788,0.124655,0.572733,0.755589,0.241598,0.0802394,-3.96304,0.471584,0.537558,-0.590615,3.8902,-1.44772,-6.02952,2.5503,0.544889,0.375016,0.350029,-4.54989,1.8395,0.020016,1.0064,0.830435,0.494476,-0.581837,0.735052,-0.0746623,-0.316447,1.17159,-5.19503,0.47175,-1.01135,-1.84845,-1.99336,-2.4179
-725.968,0.996682,0.0266134,7,127,0,739.868,-0.669613,0.123826,-1.52692,0.341888,-0.233632,0.320447,0.377086,-0.329482,-0.0353967,0.864605,-0.263104,-1.09432,-1.33148,0.245241,-0.535256,-0.053286,-0.200491,-0.372469,0.350638,-0.870436,-1.80208,-0.0904248,-0.370917,-0.0835665,-0.0318662,-0.540604,5.1313,5.07112,-0.263242,-1.73115,0.607055,0.652512,3.22848,3.16833,5.31494,0.64079,-1.97861,1.22587,-0.705265,-1.34222,1.60544,0.027819,1.17179,0.839108,0.483384,-0.6114,0.763828,-0.208685,-0.40903,1.10716,1.73048,-0.417922,-2.03446,0.361367,-1.58356,-2.06655,-10.7403,2.65816,0.690743,-11.1533,-6.42028,1.99852,3.9323,-7.27546,-3.36788,-3.04119,-0.952094,-7.96866,-3.7205,0.245241,-0.535256,-0.053286,-0.200491,-0.372469,0.350638,-0.870436,-1.80208,-0.0904248,-5.23446,10.6235,-2.79869,2.80642,-0.000887559,0.279749
-727.66,0.962856,0.0266134,7,127,0,738.535,-1.26873,-0.485508,-1.88202,0.729531,0.226679,0.234083,0.193374,0.170129,-0.324619,1.05268,-0.554786,-0.808296,-0.921383,-0.289291,-0.0839376,-0.0673521,0.311451,1.01164,0.951241,-1.46995,-0.948608,0.62875,-0.0833886,-0.36581,-0.500366,-0.840178,4.71358,5.0045,-1.09487,-2.51528,-0.840424,-0.363061,4.19497,-1.11159,-2.01664,1.99875,0.590542,0.881107,-0.421747,1.48146,1.1724,-0.721659,0.83822,0.00507388,0.639261,1.77395,0.433922,-0.230772,1.67483,0.707021,1.2387,-0.601103,-0.677556,-1.37573,-0.722885,-0.369112,-18.2098,-6.80719,-0.451365,-0.84233,0.49716,-3.82168,-13.0943,1.89015,-6.70114,-1.15041,-3.32898,-12.3469,-1.13373,-0.289291,-0.0839376,-0.0673521,0.311451,1.01164,0.951241,-1.46995,-0.948608,0.62875,3.3202,9.21588,-6.38053,-0.626832,-1.05877,0.242749
-735.355,0.994448,0.0266134,7,127,0,744.436,-0.401967,0.0766471,-1.0249,-0.190899,-0.612951,-0.243618,0.266517,-1.16592,0.59233,1.6971,-0.670882,-0.894008,-0.859198,0.726396,-0.576718,0.42326,0.407012,-1.02342,-0.637579,0.92154,0.857242,1.08145,-0.912571,-0.139746,-3.14268,-2.63079,5.37759,4.97887,-0.19467,-1.93993,-1.42274,-0.55341,-0.342177,-2.58115,1.12455,-1.74747,1.87043,0.434568,1.29945,-0.777116,-0.40294,-0.169616,0.426893,-0.248304,-0.734295,-0.531507,-0.674373,1.10634,0.552247,-1.98793,1.48,-1.33028,0.296715,-0.304058,0.502363,1.20673,-11.4469,2.33608,1.49257,-4.11129,-3.20824,-1.18651,-1.60981,-1.35131,1.40557,0.248945,-0.999257,-12.9253,1.5677,0.726396,-0.576718,0.42326,0.407012,-1.02342,-0.637579,0.92154,0.857242,1.08145,-2.0633,8.54049,-0.889291,-1.4084,0.479993,-0.178778
-729.838,0.986779,0.0266134,7,127,0,742.332,0.0372538,-0.356397,-1.79413,0.846457,-0.552766,0.121341,-0.0327779,-0.241826,0.260749,1.61422,-0.063954,-0.906755,-1.11366,0.371334,0.551566,0.611997,-1.03631,-1.05385,-0.455639,0.75321,0.00334226,0.834608,-0.408577,0.441557,-1.54421,-1.45977,5.66824,5.17636,-0.241203,3.00982,1.78345,-2.17043,-3.56707,-1.99546,-1.08859,-2.65008,2.60513,1.04175,-1.71988,-0.425274,0.153271,0.650689,-1.05484,0.209672,0.85372,-0.678193,-0.497286,0.690044,0.946688,0.823527,-0.488544,-0.521838,-1.33971,-2.08588,0.202301,-0.657527,-17.0956,-0.55757,0.167581,4.01541,-7.27731,-4.24065,-12.3563,-1.2371,1.07948,1.19894,-0.0152956,-15.2864,-13.3777,0.371334,0.551566,0.611997,-1.03631,-1.05385,-0.455639,0.75321,0.00334226,0.834608,5.44995,27.252,-3.15633,-1.5763,0.982962,1.03752
-732.265,0.99391,0.0266134,7,127,0,741.661,-1.48282,-0.242165,-1.62086,-0.30565,0.50648,0.0143645,0.42407,-0.282597,0.141805,1.37542,0.118001,0.576025,0.343862,-0.0678229,-0.368611,-1.42836,-0.990961,-1.2407,-1.57563,-1.16438,0.932184,-0.246119,-0.580459,-0.719646,-1.11149,-1.17317,4.17884,5.20346,0.579471,0.0753525,-0.480259,1.03616,3.90572,3.47893,-2.49231,0.199259,-1.69268,-0.234017,-0.318068,1.52039,2.1442,-0.376836,-0.598342,-0.352649,1.26938,1.3015,0.92702,-0.403962,-0.173676,-0.752095,0.27404,-0.709747,0.371117,1.0972,0.0187528,-0.672611,-8.08877,0.00258929,0.549816,-10.384,4.46081,-2.41871,2.38224,-1.29515,-0.0392368,-1.52808,0.484018,-2.59796,0.301254,-0.0678229,-0.368611,-1.42836,-0.990961,-1.2407,-1.57563,-1.16438,0.932184,-0.246119,-2.91566,-2.35602,1.03561,-1.31069,-2.66923,0.745269
-733.996,0.998082,0.0266134,7,127,0,749.018,-1.10212,-0.339469,-3.51436,0.488996,-0.605197,-0.282457,-0.0999286,-0.0423436,-0.489045,0.452859,-0.893731,1.37976,-0.509262,0.855504,-0.462144,-0.57069,-0.505185,-0.0690806,-0.149431,0.461365,1.81444,-1.23029,-0.293894,-2.88083,-1.37552,-0.990137,5.60535,5.39205,-0.804349,-5.84482,-0.109907,0.438843,-4.77445,-3.826,3.82539,-0.488167,0.348824,-0.572407,-0.545654,-0.742251,-0.476814,-0.000442965,0.390668,1.51983,1.06685,1.29189,1.5665,1.03697,-1.13913,0.517096,-0.501832,-0.230636,0.294393,-0.701494,1.57971,-0.637901,-7.47448,1.78159,-2.79865,5.58611,-6.1068,-5.68482,-2.86637,3.76526,-2.05134,-3.16203,-2.51514,1.0397,-0.526616,0.855504,-0.462144,-0.57069,-0.505185,-0.0690806,-0.149431,0.461365,1.81444,-1.23029,4.16282,-1.40427,-1.0593,0.0700349,0.922093,1.50507
-732.263,0.99596,0.0266134,7,127,0,747.591,-0.816563,-0.554016,-2.44983,-0.349596,-0.110557,-0.389093,-0.252528,-0.626646,-0.235287,1.12329,0.114141,1.28719,-1.49927,0.721566,0.985949,1.34243,-0.0709077,0.181137,-1.69045,-1.31546,0.200756,1.46586,-0.134923,-2.16357,-1.81786,-0.552129,4.56322,4.8311,-1.27987,0.0444006,3.50819,2.2558,-3.72579,-1.15045,0.656184,2.21804,-2.36319,0.664818,-0.65687,-2.33404,0.888767,-1.03552,0.449159,0.292758,0.53797,0.0385704,0.707755,-0.0334899,-1.93193,0.732018,-3.63854,-0.722389,0.721297,-0.497551,-0.579022,-1.10698,-10.1919,0.406556,-1.07987,-5.5499,3.98225,-10.3631,-7.43424,-5.95822,0.638423,3.58281,2.93324,1.05836,-2.34781,0.721566,0.985949,1.34243,-0.0709077,0.181137,-1.69045,-1.31546,0.200756,1.46586,3.10663,0.0925531,-0.258108,5.15491,-1.37864,-1.02202
-725.876,0.999626,0.0266134,7,127,0,739.926,-0.12065,-0.774078,-1.64178,-0.28771,-0.735134,-0.563849,-0.367758,-0.500528,-0.673696,0.0399565,-1.00942,1.32517,-0.260941,-0.466915,-0.131702,-0.183764,0.280385,-0.202927,0.474075,0.0997951,-0.67359,0.480712,0.03853,-2.20432,0.0862389,-1.1523,5.09913,5.41742,-0.90137,-1.76763,0.123658,4.4983,-2.73165,0.419612,1.17425,0.949201,-1.66481,-0.453673,2.48183,1.5589,-2.0385,0.731188,1.11098,1.35064,-0.0510846,0.182024,-1.55276,-1.25265,0.172907,1.48663,-0.640848,-0.144132,1.30143,0.123773,-1.11164,-1.03635,19.1396,1.4934,2.18404,26.6734,-3.19543,-1.83046,15.057,4.81742,0.962397,-3.01054,-2.56899,3.2548,-0.0656948,-0.466915,-0.131702,-0.183764,0.280385,-0.202927,0.474075,0.0997951,-0.67359,0.480712,-12.3387,1.61647,-5.30524,-4.16551,0.167924,1.15624
-723.508,0.995586,0.0266134,7,127,0,739.253,-0.165346,-0.711682,-1.73522,-0.31896,-0.565281,-0.409544,-0.380369,-0.602489,-0.681744,0.273864,-0.519569,1.34578,0.0185898,-0.152241,0.804812,-0.281452,-0.16821,-0.546089,0.173235,0.577037,-0.458661,0.208426,0.245431,-2.34422,-0.137128,-1.60095,5.16713,5.23562,-0.462007,0.92725,-0.706985,-0.325202,3.4246,2.86845,-0.649982,-1.22284,0.241532,1.97552,4.40549,-0.162368,1.11708,0.94771,3.00596,-0.221942,-1.21114,-0.903155,-0.780387,1.0805,0.700229,-0.706252,3.07416,-0.0393911,-0.48626,-1.32877,0.284854,-2.47828,24.8555,0.767737,1.39505,21.5634,1.13138,12.1315,11.3641,3.1367,-0.14791,0.466638,1.38302,3.05799,0.706425,-0.152241,0.804812,-0.281452,-0.16821,-0.546089,0.173235,0.577037,-0.458661,0.208426,-16.7233,1.41296,-7.46554,-4.03845,0.338941,0.13295
-728.253,0.983793,0.0266134,7,127,0,740.277,-0.642907,-0.327824,-2.72613,0.0202653,-0.13106,-0.238778,-0.089054,-0.41023,-0.444987,0.288157,-0.45858,1.25925,0.355812,-0.733249,-0.369669,-1.23467,0.492343,1.70698,0.0477821,1.1871,-0.718675,-1.34572,0.537243,-1.93819,-0.997013,-0.134733,5.00207,5.66765,0.203356,-0.0594136,-2.47426,-0.777825,3.24684,2.40209,4.39527,3.59978,-0.235265,0.305299,1.79886,-2.12696,0.206303,0.455934,-0.822269,0.838625,-0.0340048,-0.0607863,-0.217368,-1.29274,0.802769,0.541104,-1.85607,0.494424,-0.3981,0.824821,-0.0567371,-1.45325,27.9562,3.72164,-2.43482,21.7002,12.1702,5.4488,36.9175,3.61222,-0.597641,1.76418,-2.33254,4.81878,0.913547,-0.733249,-0.369669,-1.23467,0.492343,1.70698,0.0477821,1.1871,-0.718675,-1.34572,-4.14735,3.82476,-0.522041,-3.62205,0.0878788,1.98312
-727.606,0.99112,0.0266134,7,127,0,739.597,-0.307565,-0.75009,-1.26433,-0.196758,-0.401643,-0.56038,-0.367081,-0.739321,-0.252771,0.744817,-0.637552,-0.301015,0.270561,0.795958,0.698706,-0.662807,-0.307667,0.954654,-0.0740082,-1.71179,0.272951,1.5262,-0.0203455,-1.62809,-0.407705,-1.06831,5.08345,5.54234,2.17774,0.374371,1.44342,1.9892,-1.99741,-1.31243,-0.791335,1.26373,1.07343,-0.567456,1.59078,2.37958,0.695153,-0.497003,-0.242088,-1.64159,0.404009,2.25676,0.0114001,0.35859,-0.678171,-0.61025,-0.644878,0.085737,1.01448,-0.944377,-0.197075,3.03354,20.2309,0.374931,3.36894,16.9181,4.45701,-0.724904,2.9613,1.48582,5.22392,2.55566,-0.202721,1.65485,2.34648,0.795958,0.698706,-0.662807,-0.307667,0.954654,-0.0740082,-1.71179,0.272951,1.5262,-9.90743,-0.830778,-2.88653,-3.32569,0.155414,1.64874
-731.161,0.997804,0.0266134,7,127,0,740.83,-0.19116,-1.03951,-2.95766,-0.497118,-1.05805,-0.518593,-0.427271,-0.296615,-0.73298,0.492738,-0.642748,1.64259,0.846548,1.54352,-0.739847,-0.338101,0.222353,0.850204,0.4796,-0.908766,1.02535,0.356142,-0.310336,-1.67142,0.0343218,-0.932789,5.02449,5.90834,0.895292,-0.0814305,-2.4562,0.690142,1.13604,-1.03768,0.217889,-1.19303,-1.05407,0.208802,-0.000156485,2.76172,-0.515974,-0.16408,-1.35799,0.58258,0.431904,-0.678066,0.234756,1.42151,0.165405,-1.40587,-0.510508,0.559734,-0.751053,0.800883,-0.0078148,-0.261746,15.2842,-0.678344,-1.31788,13.2048,-6.09065,5.85718,9.40608,6.53382,-0.906775,-0.682569,0.447635,3.31434,2.08385,1.54352,-0.739847,-0.338101,0.222353,0.850204,0.4796,-0.908766,1.02535,0.356142,-7.48827,2.98141,-7.56841,-3.1803,-0.0101943,2.93417
-729.655,0.9591,0.0266134,7,127,0,742.375,-0.358187,-0.813501,-2.33598,-0.320521,-0.378606,-0.589567,-0.327296,-1.10572,-0.608104,0.260052,-1.24311,-0.0942707,-0.0399219,0.283976,0.712853,-0.31551,-0.340715,0.797516,-0.424554,-1.60822,0.378551,-0.92957,0.102162,-1.67363,-1.60683,-1.0439,5.89856,4.14072,-1.80003,0.683454,-1.80653,-1.20588,0.499596,-0.81139,-4.98774,-1.22757,-1.48076,0.610271,-2.12044,2.79191,0.231815,1.61081,-0.871014,-0.370803,0.190584,0.922127,0.385041,-1.17735,1.07685,0.158742,-0.00935102,0.373024,0.447002,1.40037,0.110172,2.59404,-0.918645,-2.30313,-0.802781,-1.81387,4.37884,-2.96817,5.30045,-3.29295,-0.0853763,-2.10193,-4.70389,-0.630868,0.391553,0.283976,0.712853,-0.31551,-0.340715,0.797516,-0.424554,-1.60822,0.378551,-0.92957,1.0157,-0.779075,-0.754309,0.055412,1.40561,-7.19419
-729.831,0.996102,0.0266134,7,127,0,742.624,-1.61257,-0.357129,-1.57226,0.556089,-0.0851539,0.0205641,0.131713,-0.306658,0.162405,1.23682,-0.658103,0.342373,-0.171944,-0.113667,-0.0765968,0.747961,-0.31539,-0.0645193,0.0386802,1.57497,0.271354,0.763162,0.0101466,-2.72091,-0.15163,-1.39462,4.55633,6.19055,1.48878,-0.571815,0.604117,-5.17026,1.58369,-0.547744,-3.36876,-2.04381,1.67065,-1.27568,1.73229,-0.313995,0.304857,0.33318,1.00609,0.553488,-1.12544,1.28337,-0.898412,-0.40188,1.06827,-0.546606,0.247995,-1.03975,0.891918,1.38242,1.18265,-2.35688,7.77841,-2.02275,0.58479,24.4052,-2.38454,-4.23147,-0.707447,0.492045,3.23593,3.23621,-3.59496,0.779886,0.00861206,-0.113667,-0.0765968,0.747961,-0.31539,-0.0645193,0.0386802,1.57497,0.271354,0.763162,7.86414,-0.815438,7.16216,-0.785529,-1.12657,3.80562
-729.28,0.999974,0.0266134,7,127,0,741.004,-1.02039,-0.0569975,-1.79477,-0.0910186,-0.040116,-0.0122025,0.117912,0.106117,0.147714,1.01786,0.0512728,-0.777224,-0.252177,0.220208,0.966448,-1.49529,-1.13533,-1.48095,1.3953,0.448801,-1.03674,0.191854,-0.412446,-1.40862,-0.617729,-0.162549,5.28277,5.31689,0.629893,-1.12999,-0.730038,1.95731,3.28562,-2.84129,-2.77012,0.420914,-3.28452,0.838611,2.18575,0.353183,-1.33095,0.160056,0.392787,-0.997268,0.159248,-0.21192,0.0402187,-1.47524,-0.453333,-0.711882,0.434675,0.486075,-0.874147,1.03698,1.009,-4.6405,12.1775,3.96681,0.395806,1.72064,1.50509,-0.595614,5.45109,6.53821,4.29694,2.15406,1.0838,-1.08202,3.27924,0.220208,0.966448,-1.49529,-1.13533,-1.48095,1.3953,0.448801,-1.03674,0.191854,-5.60958,-1.40917,-0.862022,4.27581,0.4646,0.807792
-727.832,0.989606,0.0266134,7,127,0,739.085,-1.23272,-0.292106,-1.83708,0.31248,-0.108819,-0.0104771,0.048336,-0.575851,-0.21197,0.646997,-0.136465,1.32342,-0.622204,0.0837827,0.704056,0.619961,-0.689092,-0.225651,0.56343,-1.78793,0.233149,1.21488,0.441006,-2.80895,-2.77815,-0.970793,4.84623,4.62051,-1.26248,-3.79907,-0.346084,0.189424,1.30838,-0.437183,-1.88476,0.894117,0.0665859,2.18444,2.60525,-1.94279,0.20454,0.216606,0.90647,-1.60498,-1.06877,-1.51311,1.30998,0.481963,-1.09992,0.159805,0.902981,-0.268724,0.2902,0.397216,0.31911,1.14071,-16.0261,-6.21372,-0.863555,8.45719,-7.52805,-3.05828,-11.7199,-5.87687,-3.34511,-0.622023,-0.910396,0.590636,-0.780989,0.0837827,0.704056,0.619961,-0.689092,-0.225651,0.56343,-1.78793,0.233149,1.21488,5.48856,-1.81072,-1.21883,0.483584,-0.692404,-2.14315
-730.946,0.99917,0.0266134,7,127,0,739.264,-1.27771,-0.159789,-1.96927,0.200076,0.18482,0.118646,0.0943729,-0.722656,-0.142437,0.766723,-0.241605,1.61795,-0.244368,-0.462959,0.501483,0.682712,-1.17799,-0.10131,0.62342,-1.9586,0.335928,0.867099,0.560588,-2.65533,-2.85204,-0.874232,4.79066,4.57524,2.33767,-2.22057,0.448502,3.41239,-3.15168,-0.172607,-0.716214,0.256727,-0.84624,-0.168677,0.572311,-0.888083,-1.66581,1.63362,0.821021,-0.0703658,1.24824,-0.409065,-0.0509505,0.113849,-0.256466,1.06572,0.481299,-0.244025,-0.000184475,-0.276143,0.186398,0.0312625,11.514,-1.85394,-1.36592,4.10751,16.0694,15.6501,0.332832,-7.18534,-0.174852,4.27679,-3.24548,2.29937,-0.0268474,-0.462959,0.501483,0.682712,-1.17799,-0.10131,0.62342,-1.9586,0.335928,0.867099,11.7388,0.119634,-0.799413,1.04452,-0.508484,-3.41041
-731.758,0.998861,0.0266134,7,127,0,745.473,-1.62335,-0.532748,-1.76027,0.178266,0.240125,0.0013151,0.350283,-0.139044,0.295448,1.84381,0.111944,0.770656,-0.55713,-0.519468,-0.463841,-1.49607,1.38059,0.229882,-0.83242,2.23733,0.127067,-1.1383,-0.187488,-1.38447,-1.0687,-0.849462,5.84287,5.57542,1.17456,-0.238404,-2.36337,-0.234867,0.352474,3.82778,-0.167877,-1.97618,1.14298,-0.912217,0.446298,-0.282914,-2.26743,1.52026,-0.280102,1.01343,0.0310124,-0.141844,0.31202,-0.176086,-0.782348,0.431137,0.131264,-0.682868,-1.8815,-1.24441,-1.21005,4.03347,-12.5161,-4.86657,-0.0049684,-5.7335,1.98802,-12.1868,1.60999,-3.14425,0.937074,4.25788,0.302319,0.387649,-2.90229,-0.519468,-0.463841,-1.49607,1.38059,0.229882,-0.83242,2.23733,0.127067,-1.1383,3.00147,0.261849,-1.18428,0.872866,1.29741,2.33989
-730.445,0.999155,0.0266134,7,127,0,739.574,-1.6471,0.29761,-2.29003,0.72046,0.265033,0.564978,0.408336,0.134109,-0.0392365,1.31126,0.0654826,-0.614933,-0.00262315,-0.977456,-0.290692,0.127017,0.183109,0.278034,0.703927,-1.21067,-0.835414,0.316767,-0.371347,-1.71796,-1.09368,-1.37213,4.81012,6.38539,-0.177091,1.05499,0.107197,2.65797,-1.93309,0.0247753,2.25272,-0.519459,-0.611487,-0.968825,-0.379255,-0.325345,-0.368748,0.645954,0.510898,1.51144,-1.43072,-0.268452,0.645327,-1.90421,-0.0235969,1.03104,2.97873,0.0141236,0.438109,0.486705,-1.22541,-1.31757,-7.21867,2.39826,-1.08376,-2.53552,-1.29436,6.772,-7.405,1.06738,-1.92553,-1.50708,-0.170816,-3.55357,1.93629,-0.977456,-0.290692,0.127017,0.183109,0.278034,0.703927,-1.21067,-0.835414,0.316767,-5.70174,0.981407,-2.15735,-1.95438,-0.710388,4.28078
-735.242,0.999879,0.0266134,7,127,0,743.886,-1.48735,0.0409527,-1.37946,0.294306,0.397221,0.106179,0.259407,-0.235163,0.335045,1.27229,0.254072,1.0371,1.10924,0.489416,-2.09087,0.652043,-0.240962,0.744697,-0.0341726,2.16553,-0.262084,0.87873,-0.210339,-3.45942,-0.942936,-1.03619,6.43992,6.398,-1.2003,-1.15961,-1.05226,2.4204,1.34403,-1.679,3.87907,0.683567,-1.91964,1.34744,0.770752,-1.03978,0.327724,-0.902706,-0.689453,0.355495,0.110076,0.522886,0.72574,-0.296679,-0.97906,0.745459,0.224674,-0.224624,-0.49856,-0.168185,0.288457,4.6648,6.84599,3.06256,1.08418,1.09762,6.36454,-0.661473,-1.62492,-0.669927,3.94854,0.048508,1.65019,1.12615,1.28225,0.489416,-2.09087,0.652043,-0.240962,0.744697,-0.0341726,2.16553,-0.262084,0.87873,-3.1183,-0.684282,0.461006,0.0842057,2.16956,4.21942
-735.67,0.999226,0.0266134,7,127,0,753.633,-1.73782,-0.151351,-1.26456,0.357492,0.199967,0.193725,0.191206,0.00303571,0.61674,1.418,-0.158168,0.551278,1.06253,0.191656,-2.41604,0.76213,-0.126909,0.906214,0.309579,2.43781,-0.188005,1.03417,-0.0877446,-3.68857,-0.040118,-1.04488,5.88542,6.35626,2.34123,2.75384,-0.423404,-0.554232,4.21722,-2.02683,0.421663,-2.33573,-2.65849,-0.960981,4.12473,2.3714,0.417112,1.03955,0.884117,-0.236631,-0.386834,-0.403367,-0.940017,-0.393324,-0.275632,-0.27436,-1.99664,0.269555,-1.65555,0.0120227,3.16398,1.29028,3.50218,0.180192,1.3468,6.4825,3.04474,0.769054,-7.38464,0.974,6.63126,2.00159,-0.962571,0.514934,1.22992,0.191656,-2.41604,0.76213,-0.126909,0.906214,0.309579,2.43781,-0.188005,1.03417,-0.0223435,-0.817176,1.86678,0.120066,1.40894,4.16112
-723.469,0.990919,0.0266134,7,127,0,743.631,-1.05937,-0.615008,-2.47579,0.128566,-0.351141,-0.131401,-0.155657,-0.505566,-0.477435,1.13704,-0.310676,0.533614,0.557467,-0.950083,0.714323,-0.0810726,0.927724,-0.706886,-0.683417,0.408546,0.287707,-0.792665,-0.252344,-1.41538,-0.797045,-0.81991,4.93991,5.27274,-1.69706,-0.758279,1.02455,-2.1774,0.230095,1.3057,3.69814,2.53978,1.80421,1.66743,-0.166778,-0.425964,2.34425,-0.134726,-2.57537,0.796788,0.245174,0.737991,-0.0210321,2.85352,-0.0945116,0.696421,-2.05373,-1.19222,-0.307156,0.592848,1.41585,5.444,-3.07572,-1.42643,-1.03006,1.0298,-2.17124,2.6414,-4.37463,-1.2011,-2.90898,2.07053,0.250158,-1.49857,2.10001,-0.950083,0.714323,-0.0810726,0.927724,-0.706886,-0.683417,0.408546,0.287707,-0.792665,-1.6167,-0.98165,-0.624614,1.2762,-0.350295,0.888139
-724.291,0.997166,0.0266134,7,127,0,740.788,-0.856785,-0.592893,-2.46829,-0.0669697,-0.36763,-0.147075,-0.210875,-0.7618,-0.374371,1.29926,0.0337734,0.758454,-0.281127,-0.926346,0.274211,-0.541832,1.2352,-0.409313,-0.850065,0.776943,0.140744,-0.790783,-0.233723,-2.01635,-0.224795,-1.05519,5.0091,5.18767,1.74199,0.398323,0.20018,-3.20285,-0.0476508,-0.77932,-0.439315,-2.16256,1.47926,0.849239,3.19137,1.0247,-4.02145,0.229517,-1.7665,-1.41675,0.788862,1.07775,-0.342883,0.938608,-0.509429,0.132827,0.410007,-0.877261,1.1813,-1.06856,0.397705,-1.35439,0.965095,-0.266572,-0.968009,1.5037,-1.18963,2.9888,-4.52901,-2.57641,-0.380735,2.86663,2.42588,0.685786,0.0341078,-0.926346,0.274211,-0.541832,1.2352,-0.409313,-0.850065,0.776943,0.140744,-0.790783,-0.627258,-1.0106,-0.284316,0.101712,-0.156682,0.423793
-727.148,0.990882,0.0266134,7,255,0,740.878,-0.217218,-0.462826,-2.67331,-0.519102,-0.532294,-0.282472,-0.110556,-0.89983,-0.353494,0.879676,-0.686301,0.691359,-0.592832,-0.312421,0.203921,-0.572299,0.835539,-0.332565,-0.659346,0.160123,0.137065,-0.394518,-0.32359,-1.7005,0.19304,-0.485722,5.38554,4.86419,-2.06846,-0.590576,0.434998,3.54771,1.60223,3.54792,0.824151,-0.999441,-0.0725981,2.72787,4.55808,0.552082,0.857133,-1.42648,0.229886,-0.0833497,1.04781,-0.254665,-0.527741,1.19918,0.0432688,-0.833441,-0.264531,-0.471865,-0.990403,-0.0898707,-1.14623,2.85283,-4.39167,2.20467,-1.13141,-18.2827,-1.78172,3.843,9.67009,-9.59521,-0.89856,0.960908,-1.28172,0.210392,-0.874088,-0.312421,0.203921,-0.572299,0.835539,-0.332565,-0.659346,0.160123,0.137065,-0.394518,-2.23037,-0.983191,4.67013,7.89206,0.553276,-0.93152
-730.12,0.990055,0.0266134,8,255,0,742.599,-2.33317,0.302719,-1.60832,0.381478,0.349944,0.489133,0.354367,0.071551,0.734506,1.1405,-0.254375,0.574907,0.151284,-0.0735366,-1.6102,-0.892937,0.0536529,0.0708448,-0.62389,0.12577,-1.14829,-0.820131,-0.394374,-0.435328,0.237618,-1.9541,5.46978,5.15064,1.00304,-0.870547,-0.314842,-2.31339,0.403063,2.61124,2.45495,0.247845,-1.09759,-0.433818,0.0985789,1.69763,-1.74308,0.343009,-0.688904,-0.029794,-1.11922,0.473172,0.218729,-0.0991868,-1.14362,-0.767654,3.16031,-1.253,-0.0568677,-2.77072,1.4655,2.08377,-20.2174,2.8034,0.259187,-28.8748,1.262,1.90249,-10.3958,-0.154812,1.91531,-2.38388,-1.64257,-7.77081,-3.075,-0.0735366,-1.6102,-0.892937,0.0536529,0.0708448,-0.62389,0.12577,-1.14829,-0.820131,-9.07397,-5.63904,-8.22616,-2.63733,0.612721,0.710458
