# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=307650850
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_sigma.1,g_se,g_sp
-726.895,0.992873,0.048643,6,127,0,732.599,-0.680393,-0.456267,-1.98025,-0.528861,-0.751319,-0.219495,-0.47149,-0.406358,0.0301342,0.731345,-0.82599,-0.393914,4.97457,5.22792,2.27553,0.387426,-0.660959,0.72554,1.09836,0.537766,-1.86623,-0.297208,-1.14284,-2.09838,-0.349735,1.20183,3.73069,1.07169,34.2667,5.62036,1.00859,-3.11775,-1.07474,11.5222,-0.0874615,1.84774,2.66823,0.763093,-0.460008,-11.2785,0.075147,0.00937449
-727.625,0.999962,0.048643,5,31,0,736.075,-0.705424,-0.809748,-0.696764,0.0772247,-0.31554,-0.616212,-0.191923,-0.88466,-0.522922,0.689073,-0.806795,0.397957,5.01445,4.9022,-0.444182,-0.317332,0.957274,2.20457,3.35532,-1.28411,4.29616,-1.2281,-1.6524,-1.56671,1.21212,-0.439141,0.234406,-2.54073,-6.99932,-12.4139,7.66492,12.8649,-0.142291,-19.6238,2.48999,-2.74635,-2.48487,6.47039,-5.52747,26.6552,-0.167142,-0.114871
-723.504,0.9949,0.048643,4,15,0,731.462,-0.688084,-0.617172,-0.874194,-0.190903,-0.378899,-0.450274,-0.349128,-0.630821,-0.395497,0.422737,-0.824501,-0.158415,5.22764,4.67736,1.15801,-1.79092,2.0082,3.03789,1.1078,-2.16027,1.08743,-1.03896,-0.518615,1.65543,-0.540391,2.43003,-1.21507,1.86428,29.5101,2.97027,5.32574,1.01159,4.05703,5.67407,2.12939,1.00584,0.788355,-0.347193,-1.12973,-14.8883,0.479844,-3.50886
-724.074,0.998233,0.048643,6,63,0,729.861,-0.634913,-0.673138,-2.45991,-0.183377,-0.422918,-0.450863,-0.195511,-1.69612,-0.847534,0.0979037,-0.0275808,-0.0311663,5.38685,4.81859,-3.49148,-1.75443,2.39475,-2.03812,-0.0815099,-0.765353,1.02268,0.4107,-0.59944,-0.356881,-0.555738,2.1973,-0.264186,-1.44539,33.4875,1.8652,-0.753183,2.12152,3.53925,6.39847,15.608,-3.49995,-1.95869,-2.26809,5.16384,-10.5875,0.786717,-2.49763
-724.473,0.999175,0.048643,6,63,0,732.123,-1.0947,-0.807838,-1.88007,-0.0681859,-0.565402,-0.564531,0.106347,-0.548888,-0.0985622,1.38151,-1.41883,-0.478327,5.70722,4.6553,1.44416,1.32409,0.450688,0.710045,0.774762,1.64919,2.90439,2.32213,1.46223,2.0232,-0.453491,1.25931,-0.605867,4.23513,-21.4473,-2.59076,0.337267,-3.5897,-4.59528,-4.67069,-0.0385815,0.0343953,0.264029,1.2466,-3.47663,4.09006,1.02507,-1.5927
-728.722,0.998923,0.048643,6,63,0,731.928,-1.13756,-0.79428,-1.59852,0.531873,-0.674875,0.0646036,0.489424,1.00835,-1.30813,0.519221,-1.04585,-1.28988,5.97169,4.92356,-5.11505,0.390315,0.0233674,1.87249,1.26489,0.857059,-0.317425,0.601334,-0.441643,-0.844058,1.80059,0.50056,-0.666159,2.47141,3.41007,-0.457314,0.186226,-0.112816,-1.71547,1.46352,0.837994,2.10335,-1.68467,-0.961178,-1.21585,-2.2191,1.52844,-0.953667
-730.966,0.998833,0.048643,6,127,0,737.861,-0.968524,-1.38138,-2.23256,0.23743,-1.47334,-1.15004,0.168895,0.768524,-1.127,0.093813,-1.36737,-1.12453,5.3433,5.16252,-0.0774639,1.3363,0.665931,1.17969,1.18988,4.48929,2.94039,1.60288,-1.01805,0.28104,0.0424801,-0.52312,2.14878,-1.26423,0.245326,-1.43068,-0.326677,0.247712,-3.8021,-2.4072,2.75586,2.33698,-1.31205,-1.56593,-1.56469,1.98218,0.500481,0.464733
-730.775,0.999393,0.048643,6,63,0,736.489,-0.983363,-1.85263,-1.6284,0.248985,-0.462473,-1.73723,-0.170169,0.359865,0.303603,-0.108601,-1.12966,-1.29656,4.9545,4.77741,-6.74178,-0.0970229,0.452675,-0.315735,3.17663,-0.059615,-2.48798,-1.75512,1.84581,0.578837,1.16072,-0.0999928,-0.917687,-0.709237,-1.04702,-2.19987,0.362843,0.129903,0.109053,-3.77459,-0.458595,1.39679,0.905017,-1.60418,-1.06049,0.608762,-0.303492,-1.60991
-728.024,0.99711,0.048643,6,63,0,737.155,-0.830828,-0.854546,-2.36335,-0.454979,-0.455042,-0.0148623,-0.281241,-1.26866,-1.50766,0.491553,-0.142984,-0.0775635,4.43624,4.68745,-1.92859,-3.48736,0.566017,-1.03265,0.558968,-0.95093,-1.6923,1.64246,0.279972,-2.24632,-0.898104,-3.50829,-0.500993,-2.88963,-6.17398,-4.08731,-0.744002,-8.33908,-2.26051,15.4715,-5.87841,-2.34017,-5.20318,-0.739941,2.32497,10.5862,-1.72045,-1.84307
-726.539,1,0.048643,5,31,0,733.941,-0.850849,-0.474842,-1.89152,0.23015,-0.371027,-0.937216,-0.29059,-0.199519,0.456236,0.342766,-0.666207,-0.284903,4.99005,4.24244,4.09777,2.68296,-0.259446,-0.0644135,-0.330475,-3.49943,0.821806,-0.757801,-1.5453,-1.24441,1.32434,2.01982,-1.57123,-3.06437,10.3258,3.05412,0.756098,5.14055,1.26601,-7.87907,-2.01327,2.19729,4.3857,-1.67128,-0.632085,1.19918,-0.109563,-6.57993
-723.74,0.984105,0.048643,6,127,0,732.382,-0.87197,-0.801464,-1.67024,-0.304052,-0.523078,-0.00286278,-0.0197043,-1.06992,-0.288544,0.516166,-0.787355,-0.30373,5.6325,4.80684,2.52278,0.496445,0.256323,1.6221,-1.30472,-3.54889,-0.0494556,1.66093,2.77458,-1.11532,-0.520969,0.223213,-1.61667,-4.4011,20.7124,-1.34945,1.36443,-3.90565,-1.97502,11.6994,8.16241,-1.08857,0.446118,-1.02218,-1.35195,-3.77307,1.09758,-2.20841
-722.99,0.998839,0.048643,5,31,0,729.61,-0.833081,-0.567189,-2.11022,0.195724,-0.0809786,-0.740821,-0.140554,-0.363372,-0.0679164,0.669931,0.303192,-0.122181,5.26521,5.10533,-2.18319,-2.78095,0.659237,-0.498449,0.997945,-0.6454,-3.12301,-1.32839,0.473305,-0.115834,-0.906815,2.95143,1.35431,-1.68177,23.6536,0.731659,-0.00533327,5.9689,7.24029,-8.58792,3.69732,1.62146,1.9016,0.391602,5.80863,1.14521,0.527604,-0.380102
-723.568,0.99665,0.048643,7,191,0,731.523,-1.34424,-0.0957596,-1.78145,1.34161,0.491484,0.0568866,0.663773,-0.797347,-0.033439,1.65088,-0.971375,-0.683497,4.36116,5.25412,9.39448,-0.764102,-0.761415,-3.07264,-2.28018,1.2935,0.898749,1.94136,-1.69959,-0.485357,0.121657,-0.395069,-2.7627,1.08701,-0.824166,-0.0555568,0.0326397,4.3204,1.4551,-1.63875,0.165799,-1.02699,-0.429422,0.448737,-2.48413,-0.00653299,-1.89289,0.831216
-724.144,0.995141,0.048643,6,127,0,729.305,-1.11561,-0.876924,-0.960005,0.0969048,-0.250393,-0.145179,0.176719,-1.17238,-0.21257,0.692663,-0.953367,-0.841475,4.79277,5.46262,4.88888,-0.871625,-0.565877,-2.93979,-1.80445,-0.904141,-1.76085,0.467285,-0.032976,-0.853745,1.46285,1.83923,1.76589,-0.589035,-9.82963,-1.65179,1.92776,-2.02082,-0.979746,0.686547,-1.22013,-1.16516,-0.168399,-1.21691,-1.55226,-3.82146,-0.791267,1.8224
-729.916,0.994713,0.048643,6,63,0,734.668,-1.0408,-0.286714,-3.35599,0.824963,-0.277097,-0.979446,0.285518,0.264708,-0.180936,1.68255,0.520441,-0.51555,5.21344,4.89962,-3.22352,2.15214,-0.227053,0.435337,-0.733926,1.53357,-1.01682,-0.990889,0.523232,-0.560741,-0.862842,-1.93291,2.21701,-2.62065,23.5599,2.17081,-2.33078,6.74694,-0.699935,-8.62784,7.48076,2.54017,0.154187,2.42239,3.33212,13.2499,0.452661,-1.46433
-728.3,0.988186,0.048643,6,63,0,735.841,-1.16277,0.0197312,-2.13874,0.502796,-0.826195,-0.522659,-0.136973,0.021506,-0.21071,0.787836,0.0377141,-1.61942,5.19683,4.77219,-2.25128,-0.0960453,2.04265,-1.92264,-0.646232,3.39147,-1.12576,-1.04328,-0.0132971,-2.01542,-1.70011,-2.35925,-0.149514,0.140327,-12.6628,1.07708,-0.868792,-0.31087,-1.57666,-0.646843,-2.72005,0.468123,-0.161649,-0.285882,0.282681,-3.70497,0.117978,-1.36688
-721.909,0.99812,0.048643,6,63,0,732.312,-1.51847,-0.296627,-1.62577,0.602894,0.439297,0.645459,0.525301,-0.875901,0.170209,1.5597,-0.0106478,-0.286951,5.11519,5.4244,-0.508443,-1.7001,1.92211,-1.02614,-0.282659,-5.19243,-2.78092,-1.49612,0.114845,2.08857,1.12414,-2.13704,0.392559,-2.00363,-17.0521,-4.68304,0.095213,-2.87162,-0.0194671,6.7017,-6.67536,-2.20562,-0.524446,0.693881,-1.03605,-4.20903,-0.0790187,1.84979
-722.505,0.994276,0.048643,6,127,0,725.78,-1.18355,-0.0327358,-1.61169,0.626606,-0.177177,-0.502027,0.101349,-0.0150771,0.0459204,1.22762,0.185708,-0.697917,4.91707,5.45622,-5.4179,-0.533765,1.04258,1.09723,2.1391,0.382909,1.37726,-0.893252,0.35971,0.680909,0.492134,-1.26566,0.0642757,1.65161,-11.9359,1.99208,0.652285,0.790815,-1.65778,-4.22506,-5.09986,0.983285,0.242583,-0.158182,0.977723,-4.07052,-0.500905,1.82164
-722.488,0.997056,0.048643,5,63,0,728.437,-1.38338,-0.285599,-0.99207,0.0685502,0.18835,0.283199,0.178063,-0.660728,-0.247735,0.932843,-0.0789721,-0.0370657,4.86588,5.11126,-11.9702,-2.07584,-1.01585,-2.60185,0.628444,-0.605262,1.41726,-0.688103,0.316226,-1.14988,-1.16838,0.539331,0.0829792,-1.70829,-30.6187,-4.50989,2.20004,-9.79435,-0.62327,5.08701,-14.957,-1.90804,-2.20537,-1.11699,-0.957719,-4.69393,-0.801765,0.964797
-725.668,0.990863,0.048643,6,63,0,729.263,-1.01101,-0.0945413,-2.71085,0.465393,-0.618227,-0.839967,0.129761,0.0967255,0.330173,0.875326,-0.11695,-0.973603,4.96188,5.53482,7.45246,-0.849634,-1.54658,-1.10228,-1.11583,-0.469936,1.55379,0.0319451,-1.03417,1.19921,-0.584611,-0.356058,0.551909,-0.379729,12.9868,2.74447,-1.06495,0.959069,-1.47392,-2.27764,1.31262,1.30766,1.16654,-0.457966,0.588206,-4.08889,-0.161653,1.70231
-723.464,0.996234,0.048643,6,63,0,733.589,-1.14686,-0.792279,-1.15749,0.322641,0.259505,0.205091,0.0475706,-0.548427,-0.0810038,1.37512,-0.460459,-0.573865,4.27581,5.58548,12.3301,-1.30322,1.59224,-2.13919,-0.0328773,0.367028,2.77109,1.85535,2.80081,-0.0786172,-0.15295,0.329276,-1.62006,2.72365,-1.36458,-2.87911,1.8333,-1.03893,2.84513,4.49345,-5.74,-0.169164,-0.00503056,0.566831,-0.85885,-2.55144,-2.20478,2.12546
-724.112,0.999924,0.048643,6,63,0,730.829,-1.2003,-1.02619,-1.33837,0.823128,0.142826,0.279807,0.189768,-0.463716,-0.404907,1.56897,-0.636735,-0.860647,4.46852,5.36496,3.52942,1.19146,0.765677,-4.08864,1.13194,-0.0976382,-2.3706,-0.395642,1.2564,-0.956055,0.805977,0.920355,-1.64994,2.91394,-6.05744,-2.81354,0.976679,1.13381,0.403789,2.71154,-3.91981,-0.0515055,-0.763919,0.484835,-1.08132,-3.11148,-1.65331,1.39532
-723.806,0.999463,0.048643,6,63,0,729.731,-1.06731,-0.0948992,-3.05659,-0.0448617,-0.312046,-0.877698,0.171748,-0.762529,-0.301635,1.12806,-0.141688,-0.486247,5.3284,4.95421,-2.67877,-2.23661,-0.61862,-2.20176,1.09418,2.43395,2.66469,-0.198812,-1.27492,1.07633,-0.960108,-1.63331,-1.44182,1.11324,-8.0921,3.59069,-1.89691,-3.12347,-1.65637,-8.46075,2.8206,-0.488999,-0.343166,0.34254,0.60396,2.20088,0.417835,-0.445731
-722.17,0.999356,0.048643,5,63,0,729.005,-1.16374,-0.058117,-1.38369,0.0335349,0.298753,0.215666,0.081282,-0.610016,-0.346784,1.43537,-0.629279,-0.446295,4.88962,5.13354,7.65857,2.4972,-1.67409,-2.63199,0.0561228,-3.70068,0.611326,-0.455586,-0.300907,-0.0473896,0.581358,-0.973161,1.04238,-0.962321,4.72782,2.6102,1.36826,-4.02602,4.12053,5.68291,-5.21941,-0.398237,-0.89891,1.18917,-1.62121,-2.23596,-0.398273,0.100055
-724.245,0.99773,0.048643,5,63,0,728.915,-1.11692,-0.608078,-0.920258,0.580616,-0.379105,-0.509214,0.272494,-1.19499,-0.359123,1.8445,-0.27191,-0.370579,5.35565,5.08789,1.67858,1.8415,0.460429,-1.53966,2.25792,2.64506,1.01355,0.684917,-0.36737,0.362318,-1.33499,1.69548,-1.43302,0.250918,1.39479,-2.18085,2.93465,3.98165,-4.1179,-6.14192,4.97771,-1.91824,-0.858339,3.70123,-0.189137,9.08746,0.546146,0.180574
-732.452,0.998567,0.048643,6,63,0,735.656,-1.05548,-1.035,-2.50793,0.83753,-0.772805,0.0886967,-0.094194,-0.195937,-1.87304,1.80114,-1.42901,-1.45883,6.66923,5.0951,-1.89125,0.563214,1.40616,0.0890958,-0.147952,-1.3177,0.0936205,-1.50884,0.847447,0.887958,1.33975,-0.291439,-1.60592,0.0162796,8.31089,-0.485754,-1.073,1.07677,-1.12729,2.08041,-1.23517,0.400627,-2.19035,1.07428,-1.52332,-4.87319,2.45553,-0.172615
-729.307,0.999043,0.048643,6,63,0,738.22,-1.07923,-0.305323,-1.5412,0.217162,-0.708058,-0.302689,0.216296,-0.208874,-2.06069,2.38786,-0.736034,-1.02709,6.35194,5.22143,5.25784,-2.44345,-1.42042,2.62925,-0.811398,2.43855,-1.579,0.226411,-0.639573,-0.880446,-2.35758,-2.83455,1.93533,-0.656406,4.74753,1.33107,0.681225,-0.773476,-2.23284,0.445034,0.531488,0.601301,-3.08425,2.33024,-0.785099,-2.02189,2.05152,0.585479
-729.055,0.995484,0.048643,6,63,0,737.858,-1.2001,-0.813924,-2.49701,0.407982,-0.607036,0.0523969,0.178696,-0.568587,1.14207,-0.0124629,0.448595,-0.977493,4.62351,5.81018,7.22558,-1.29429,1.82155,0.671351,-2.26903,-0.0712419,2.67281,0.928751,-0.47066,0.47754,2.07392,-2.39834,-2.34561,-2.45732,-21.6017,-1.63977,-1.00778,-1.25677,-3.35032,0.637952,-4.00492,-0.241209,2.27244,-2.55619,1.2011,-1.92695,-1.38541,3.09742
-728.262,0.999177,0.048643,6,63,0,732.626,-1.0106,-0.65698,-2.62936,0.663464,-0.392605,-0.246815,0.414073,-1.37236,1.07788,0.178891,0.243899,-0.892423,4.44826,5.56375,4.82277,0.779781,0.125871,0.893431,1.48534,-2.14359,0.599325,-1.73917,-1.0874,1.32051,-1.13855,0.906304,-0.226318,-2.39299,28.431,0.252542,-0.934776,2.21567,-0.556085,1.54589,5.6737,-1.2962,2.93327,-1.95767,1.46485,-1.00319,-1.15732,1.60365
-729.43,0.989427,0.048643,6,63,0,738.999,-1.25493,-0.661328,-3.59811,0.440685,-0.243163,-0.590154,0.633145,-0.645691,0.112979,0.656898,-1.28991,-1.2262,4.68282,5.17434,-12.1557,0.179005,-0.0284494,-0.988692,0.973737,-0.720416,-2.30699,1.64267,-2.30688,1.77937,-3.04596,-0.93392,1.16045,-2.30165,-28.34,-0.912338,-2.60211,-1.32812,-1.50254,-2.67048,-0.904235,-0.41409,0.12616,-1.06366,-1.86017,-4.88595,-1.29707,1.08134
-732.874,0.999266,0.048643,6,63,0,737.008,-0.987427,-1.00623,-2.64994,0.452849,0.0312929,0.413703,0.0319508,-1.0038,0.0183654,0.354348,-2.27492,-0.514358,5.6459,5.24646,-4.90197,-0.352782,-2.01713,0.520044,-0.113967,-0.0665774,2.79579,0.140252,0.500075,-0.506089,-0.318342,0.0442283,-1.97794,0.117431,27.7339,-2.95208,-1.04352,3.37881,3.74634,13.514,2.06149,-0.884805,1.00493,-2.09462,-5.1909,9.88922,1.16475,0.448974
-734.092,0.999985,0.048643,6,63,0,742.216,-1.23578,0.803781,-0.709569,0.987364,-0.882366,-1.04897,0.87292,-1.63285,1.08148,1.22229,-1.45293,-1.64666,5.85256,4.43829,-9.75366,-1.90654,-1.22818,-0.83534,0.14793,2.55277,-2.79956,-0.792433,0.103568,-1.43316,-3.37032,-0.368688,0.910452,0.300953,-7.39707,2.23026,0.765732,0.361735,-1.88742,-2.19171,0.38667,-1.53709,1.36111,0.210571,-1.64595,-0.47433,1.31399,-3.80808
-732.377,0.996151,0.048643,6,63,0,740.055,-1.34532,-0.581289,-3.29013,0.89633,0.770272,0.420088,0.429199,0.858977,0.0485592,1.53117,0.888806,-0.215938,5.25193,5.73273,-7.79755,-2.28554,0.64848,-2.99786,-0.0456975,3.05804,-0.229911,0.460289,-2.10105,-0.251374,1.20466,-0.564124,-1.83812,2.28495,33.8868,-6.28106,-2.74041,6.85912,12.1679,7.78161,0.446001,5.07441,-0.341503,2.02118,5.37421,26.8729,0.598254,2.25698
-734.037,0.99996,0.048643,6,63,0,739.659,-1.329,0.0261699,-0.129617,1.04584,-0.131367,0.0324276,1.3128,-2.81269,0.564633,0.956265,0.458193,-1.79308,5.76627,4.41481,-3.20682,1.29686,1.26231,-0.0525644,-1.11344,-0.760978,-2.38591,-1.1603,-0.20367,-0.0788262,-2.09264,-2.82968,-0.494504,-0.9251,-14.3549,0.400782,1.16675,0.0807577,-0.770864,-0.296522,0.359075,-2.88092,0.5942,-0.0678089,0.569089,-3.89968,1.14945,-3.73182
-736.481,0.998302,0.048643,6,127,0,744.264,-1.18647,-0.810338,-2.21655,0.908774,1.28393,-0.362946,2.00716,-0.334971,-1.41877,0.470393,1.7744,-1.93596,6.04413,5.88973,9.09685,-0.63931,-0.416076,-0.359309,0.898189,0.156024,-1.78321,3.76104,-0.227264,-0.0421055,-0.924499,1.71199,-1.81686,1.41849,14.0882,-0.538049,-1.22435,0.269683,2.00278,-0.422293,3.28911,-0.0766767,-1.55659,-0.43301,2.1944,0.0904668,1.66684,2.91593
-738.955,0.991808,0.048643,7,127,0,745.178,-1.03668,0.167415,0.0873621,0.433591,-1.28976,0.347334,-0.970031,-0.322553,1.40371,1.36964,-2.16988,-2.31799,4.27221,4.38033,-1.31608,1.14235,-0.624564,-2.27998,3.77733,1.0402,2.27106,-1.63829,0.675537,-1.24961,0.233153,0.477067,1.0872,-1.78009,18.3345,1.00091,1.05465,0.209338,-1.21474,1.33507,-1.78185,-0.0539233,1.62179,0.90417,-2.11107,-0.286582,-1.83591,-5.56291
-741.538,0.996133,0.048643,7,127,0,755.048,-1.12917,-1.44944,-1.115,0.508712,0.0108028,-0.29168,3.11484,0.837627,2.19179,-0.259316,-1.48745,-2.13203,5.25693,5.85679,4.05692,-0.980865,-0.494197,0.118759,2.50597,-1.04765,4.70152,-0.104463,-2.90804,-1.22298,3.32934,1.29969,3.92934,1.50239,27.1015,-1.22799,-0.126871,-0.0660926,0.128889,-0.00136084,5.57107,1.18001,2.46871,-1.03039,-1.48705,6.06393,0.532671,2.72038
-733.85,0.999866,0.048643,6,127,0,745.586,-1.20725,-0.670615,-0.688531,2.18949,0.864319,-0.259988,1.32335,-0.203218,-0.736803,1.48042,-0.0380317,-1.39024,5.87069,4.25441,-3.03029,2.11299,0.0162982,0.773857,0.284234,0.616255,-6.52378,-1.4421,-2.74232,1.59551,2.20471,1.64401,-0.683558,-0.366998,33.1641,-0.301037,1.20871,3.97073,2.4544,-0.196919,4.68121,0.258807,-0.890375,0.428627,0.205275,5.84935,1.49912,-7.70779
-731.784,0.998937,0.048643,6,63,0,738.38,-1.42597,-0.276976,-1.66833,1.6436,0.494712,-0.525692,1.38073,0.336858,0.0882967,0.696027,0.768368,-1.58837,6.26957,5.13843,0.436992,-1.3133,1.02578,2.58231,1.38451,-0.057936,0.339361,-0.614824,-1.47073,1.36895,-1.31708,-1.50117,0.0037467,-4.6115,-32.8524,-0.53953,-0.538017,0.635686,-0.320997,-2.61529,-0.701902,0.590107,-0.104994,-0.732897,0.846295,-7.31242,1.85213,1.14645
-730.933,0.998101,0.048643,6,63,0,737.992,-1.30545,-0.370604,-0.436716,0.492772,0.74602,0.330736,1.67973,0.554438,0.261299,0.360223,-1.09783,-2.11018,5.46617,4.79219,13.2958,0.357066,-0.367296,2.37333,0.739885,-1.3402,2.16595,0.761276,0.165731,-0.0864588,1.84734,0.8821,2.50429,-1.30422,-14.0243,-0.202293,0.500243,-0.514356,0.648683,0.262919,0.903219,0.778694,0.242969,-0.461974,-1.17976,-3.33269,0.636825,-1.13256
-738.85,0.999221,0.048643,6,63,0,742.769,-1.29393,-0.17842,-0.102009,0.966281,1.7029,-0.571702,2.03183,0.509409,0.20809,-0.168133,-2.26456,-1.58289,6.76881,5.01942,-0.266056,0.539712,-0.32146,1.68672,1.72852,-2.77033,-0.333655,-0.562224,-0.198425,-0.395182,-1.3315,-0.802755,2.24519,1.38161,8.94593,0.172581,1.54754,-0.0516362,3.1901,-1.80227,4.46134,0.940367,0.199456,-1.64161,-2.77912,7.79403,2.58043,-0.375136
-733.349,0.999904,0.048643,6,127,0,743.195,-1.31184,0.251135,-1.24296,1.09222,1.17852,-0.410521,2.4463,0.38747,-0.321666,1.26887,-1.11451,-2.16493,5.77731,5.24603,-7.70466,-0.993962,1.26328,-0.361204,2.33813,-1.28499,-0.376399,0.562114,0.679748,-2.89189,-3.3381,-0.296943,3.34358,-0.479427,-11.3855,0.539043,-0.420562,0.251949,1.17261,-0.926021,2.25224,0.578084,-0.396298,0.532073,-1.20429,-3.75996,1.17936,1.03525
-733.6,0.994994,0.048643,6,63,0,738.999,-1.33178,-0.0420332,-0.462057,0.937739,0.610758,-0.534679,2.77449,0.909131,-0.366103,0.883471,-0.587892,-1.91905,5.8741,5.13955,9.89854,-1.03471,0.955044,-0.549753,-2.22074,0.059408,0.494417,0.621496,0.131639,-1.01936,1.72765,2.29417,-0.275187,-1.06858,-6.48109,0.170994,0.637532,-0.15081,0.345834,-1.44049,3.84755,1.20655,-0.488201,-0.0826261,-0.679149,0.423878,1.35251,0.515613
-734.306,0.999571,0.048643,7,127,0,738.532,-1.12372,0.212136,-1.0554,-0.29314,-1.23905,1.35843,-0.291263,-1.11573,0.477469,-0.0882082,0.793963,-2.49581,4.35979,4.98506,4.7273,-1.10008,-1.11796,-0.159258,-0.0896782,-0.0316231,-4.56097,-0.768675,-0.152508,0.191698,-0.00105238,0.116176,0.899049,-1.26729,1.69538,0.720101,-0.348117,-0.830034,-1.36942,2.09616,-1.21315,-0.960725,0.550654,-0.600414,0.946531,0.0616176,-1.85989,-0.490494
-732.989,0.99941,0.048643,6,127,0,737.29,-1.13295,0.766843,0.589059,0.147504,-1.52632,0.591267,0.649711,-0.0994726,0.577402,-0.463643,-0.13422,-2.81767,5.1302,5.02764,-1.145,-0.0779653,-0.476511,-1.28129,-0.886552,2.85887,-2.60243,-1.37643,0.47267,-0.246194,1.49904,0.498477,-1.85656,-0.383668,5.23761,1.17293,1.15253,-0.198558,-1.60581,0.9316,0.258347,0.039653,0.628306,-0.843008,-0.0572398,-0.0985865,0.123166,-0.359114
-737.419,0.997956,0.048643,6,63,0,741.339,-1.08243,-0.0774638,-0.92246,0.166054,-1.66283,1.25191,0.903569,-0.68595,-0.614983,-0.0769234,-2.65346,-3.23109,4.66253,5.0604,-3.20045,1.6566,0.818498,-0.15028,-2.55285,0.936036,0.370098,-0.385013,0.461202,-1.16362,-0.937835,-0.874704,-2.24954,-0.448555,13.8044,0.187434,-0.557355,-0.0222743,-1.63703,1.57504,0.773973,-0.588902,-0.584791,-0.31276,-2.61763,-1.26659,-0.834509,-0.417064
-737.897,0.999755,0.048643,7,127,0,743.749,-1.03344,-0.41468,-1.74635,0.647089,0.770413,-1.22651,0.622413,-0.530187,0.352126,1.64157,2.44246,-2.92898,5.72365,5.3315,1.56141,3.28041,-0.160976,-2.78016,-2.74844,0.746675,1.19403,-1.55576,-0.387171,0.814054,1.22662,-0.0349948,-0.493721,-0.34588,26.6945,-0.0139381,-1.25137,0.49694,1.06104,-0.930665,0.658303,-0.383212,0.426204,1.36483,2.6123,-2.28221,1.25893,0.673374
-733.788,0.999772,0.048643,7,127,0,744.032,-1.00786,-0.775577,-0.939184,1.35151,1.002,-0.663709,0.0329902,-0.478092,-1.13301,0.691453,-1.74735,-2.1045,4.73149,4.87924,1.71516,0.0755754,-0.19846,0.921949,4.20374,-3.62685,-2.53993,-0.401542,-0.29209,1.01338,3.65803,1.97274,1.14804,1.09163,30.4742,0.0082817,0.1852,1.51492,2.08134,0.0740461,0.1047,-0.146903,-1.0654,0.0837846,-1.66106,-2.53288,-0.46742,-1.96031
-723.564,0.999905,0.048643,6,63,0,738.519,-1.42797,-0.0547463,-2.18798,0.33472,-0.168632,0.451767,0.686329,-0.43794,-0.373707,1.50889,-0.11182,-0.372649,5.87495,4.49746,2.17074,-3.24146,0.80855,2.71455,2.54712,-3.37928,1.02384,-0.528821,-3.24436,-1.06188,-4.30766,1.26122,-0.992842,-2.42976,-7.86555,-0.38142,-0.871563,-4.38835,-6.01001,4.42177,4.98154,-0.576063,-1.81421,0.625967,-0.775661,0.312882,1.34938,-3.44365
-727.465,0.998625,0.048643,5,63,0,733.191,-1.35074,-0.0191147,-3.56058,1.35617,0.477811,0.140057,0.628361,-2.05514,0.286194,1.79354,-0.0926244,-0.685046,5.08553,4.65317,-2.2732,0.0850778,0.419672,-2.32455,-2.4985,1.71551,1.24334,1.67966,-1.24988,-0.228507,-0.267611,0.562946,2.36878,-2.49805,4.36486,0.61404,-2.77521,4.64057,1.60983,-0.358411,0.150115,-3.07343,0.415975,0.902511,-0.290268,1.87045,0.0301089,-2.81269
-727.231,0.986764,0.048643,6,63,0,737.1,-1.42383,0.153761,-0.470599,0.307991,0.275873,0.283356,0.731247,-0.662977,0.313007,1.06629,0.445191,-0.68803,6.23617,6.06185,-2.65305,-0.966493,-1.61896,-1.38396,0.971336,3.08692,2.19602,-4.35265,0.457607,0.0764702,-0.149764,1.33303,-0.29855,-1.26475,-18.9253,0.643837,2.57247,-4.49066,-1.44518,-0.780566,-1.54734,-0.9278,0.185115,-1.39496,0.832599,-8.09096,1.83786,3.69572
