# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=536066880
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_sigma.1
-211.74,0.992253,0.0661385,6,63,0,219.62,-0.424933,2.57874,0.572407,-0.676422,-1.09106,0.484208,-0.236582,-0.297171,1.6365,-1.1433,-4.50008,-1.89221,1.21067,-1.09358,-0.226741,-1.58445,-0.772153,-2.3296,-1.85932,-0.673124,6.63155,3.39082,0.479248,-0.927547,-1.10774,0.564489,0.881053,-0.275127,2.21478,2.26191
-213.496,0.990086,0.0661385,6,63,0,218.668,-0.404354,-1.55075,0.391437,-0.773828,-0.0754067,-1.94791,-1.93505,-0.0106294,0.947094,-3.226,-2.75951,2.1154,0.566356,-1.01868,-1.1763,0.185249,-0.260715,-0.295036,2.05776,0.201476,-0.497465,-1.66891,0.325991,-0.770952,-0.0675174,-1.99049,-1.76805,0.0213206,0.959854,-1.03397
-211.381,0.999982,0.0661385,6,63,0,217.811,-0.463671,1.92108,-0.0312294,-0.234584,-0.156037,0.00765138,1.25939,-1.31039,-0.426122,-2.99528,1.40346,0.468132,-0.372104,1.45323,0.291987,2.7193,1.48238,1.03316,-0.977744,1.27085,1.06741,1.80289,-0.148366,-0.239583,-0.148394,-0.0403021,1.61846,-1.30994,-0.428424,-0.721136
-212.726,0.997978,0.0661385,6,63,0,217.805,-0.328644,-1.3728,-0.813091,-0.127769,1.26179,-0.0506857,-1.77236,1.72672,0.473193,-1.74278,-4.29857,0.317132,-1.39826,-0.280456,0.652579,-0.149336,1.59154,0.0905472,-0.192491,2.53095,-3.06109,-2.00318,-1.23199,-0.0513693,1.33517,-0.0810117,-2.02565,2.30813,0.596607,1.97664
-212.488,0.997858,0.0661385,6,63,0,216.975,-0.526447,1.16649,1.92994,-0.377496,-0.628093,0.106893,0.999652,-0.813764,-0.729759,-3.85664,-0.572911,-1.11167,0.407556,-0.901735,1.5139,-0.0344166,-1.4254,1.92261,-0.0133164,-0.47394,-4.79797,1.09895,1.87656,-0.384879,-0.625879,0.0787509,1.06995,-0.815495,-0.734393,-1.08721
-210.18,0.999123,0.0661385,6,63,0,219.436,-0.427645,-0.447757,-1.07874,0.178973,0.591463,0.269823,-1.875,0.765506,0.724704,-2.25843,10.5796,-1.27321,-2.4742,-1.30452,0.987942,1.17218,-0.598036,2.55995,0.316987,-1.01991,-5.98231,-0.764152,-1.39357,0.198307,0.615359,0.211043,-1.97022,0.888497,0.763162,-0.111912
-211.461,0.998902,0.0661385,5,63,0,215.429,-0.522812,-0.364703,-1.25478,1.10742,0.202846,-0.257284,-1.9694,-0.438941,-0.0177212,-2.72329,-2.20954,0.369655,0.210105,1.01468,-0.667716,-0.870282,0.608389,-2.08054,-1.43486,-0.64366,-11.0697,-0.592403,-1.48984,1.10795,0.211114,-0.350868,-2.09485,-0.4476,-0.0285547,-0.278957
-209.956,0.999497,0.0661385,6,63,0,214.561,-0.502511,0.0955784,-0.210362,-0.619625,0.778379,0.0265021,-1.70313,0.115132,-0.910489,-2.931,-10.4809,-0.579113,-1.65907,1.20022,0.117388,-0.392223,-1.90848,-0.562283,0.288123,-0.0967986,-7.70245,-0.0734212,-0.358438,-0.638511,0.786927,-0.0370114,-1.69465,0.126689,-0.923666,-0.916094
-211.45,0.999512,0.0661385,6,63,0,213.916,-0.320046,0.402688,-1.55133,0.764669,1.41615,0.346779,-1.43352,-0.911844,-0.89567,-2.52899,5.81892,0.0881597,-0.277674,0.724703,-0.630651,0.104109,1.33828,-0.455625,0.76934,1.18733,4.02687,0.254471,-1.72259,0.831703,1.44368,0.355779,-0.960779,-0.841477,-0.876234,-1.38015
-211.235,0.999883,0.0661385,6,63,0,213.409,-0.244624,0.580787,-1.51092,0.50136,1.14518,0.169987,-1.06332,-1.12427,-1.08381,-2.34343,5.51838,0.318385,0.516376,-0.747787,-0.88634,-0.554994,1.19865,-0.353541,-0.30444,0.816215,9.63692,0.463284,-1.66987,0.608744,1.18349,0.220139,-0.180305,-1.01439,-1.04751,-1.72767
-209.515,0.999984,0.0661385,6,63,0,214.776,-0.537668,-0.499559,-0.238043,0.88313,-0.663915,1.33505,0.259791,0.0199739,1.06931,-1.58847,9.96149,0.131888,-2.20235,0.678394,1.12391,0.0785801,-0.400486,-1.22532,-1.36349,-0.691456,-2.73219,-1.32096,-0.935611,0.966671,-0.661199,1.39377,1.09318,0.016168,1.16553,0.250307
-213.935,0.993485,0.0661385,6,63,0,218.187,-0.514466,0.799112,1.83344,-1.35302,-0.163783,0.0426702,-0.448991,2.10281,-1.08755,-3.52774,-1.78706,0.712042,-0.237534,-0.0746513,0.967382,-1.72363,-1.5971,-1.45317,-0.849064,-0.805863,-4.74347,0.707213,1.76588,-1.36571,-0.160286,0.00552907,-0.375124,2.11736,-1.0944,-1.14805
-208.936,0.999748,0.0661385,6,63,0,219.821,-0.331112,0.151384,-0.501883,0.567198,-0.917124,0.15158,-0.765944,-1.97465,-0.292104,-1.20067,-6.83007,-0.636178,3.03212,-1.50685,-0.774602,0.0952022,1.38715,-0.215183,-2.08635,2.61887,-4.06182,-0.40351,-1.25254,0.952408,-0.89963,0.198786,-0.37752,-2.67782,-0.24463,0.880482
-210.145,0.997716,0.0661385,5,63,0,213.528,-0.406051,1.75975,-0.339806,0.70897,0.327192,-0.166404,-1.61962,0.100251,0.989552,-2.48496,-1.46181,0.413344,0.681072,-0.514884,0.977275,-0.208601,0.0653592,2.3831,0.748806,-0.244928,-0.821983,1.62003,-0.511698,0.74681,0.345463,-0.223905,-1.45025,0.171112,1.02767,-1.29127
-210.655,0.999018,0.0661385,6,63,0,215.28,-0.372101,0.221742,0.424798,-1.63761,-0.363804,0.589277,-1.67087,0.115137,-1.33672,-2.63757,5.50321,-1.63288,0.386168,0.727782,-0.778617,-0.997526,1.15474,-1.67917,1.03315,0.293852,0.94445,0.0578293,0.33788,-1.64896,-0.349118,0.580306,-1.39731,0.191726,-1.33622,-1.4427
-213.907,0.998693,0.0661385,5,63,0,216.889,-0.220277,0.200675,-1.06226,-1.74002,-0.851457,-0.384168,-2.28422,-0.00815142,-2.41081,-1.57077,-6.45802,0.0247045,1.26253,-1.09188,-0.0301211,1.03743,-0.637166,0.309387,-0.178018,-1.2908,-5.92164,-0.0399656,-1.50378,-1.85384,-0.808655,-0.370945,-2.99139,0.409244,-2.56632,1.77195
-215.273,0.999671,0.0661385,6,63,0,222.618,0.13216,1.52617,-1.61806,-0.201772,-1.72893,0.57771,-1.75909,-0.975673,-0.290947,-1.09687,8.01258,0.193707,0.449862,1.66212,0.0788826,0.486397,1.33161,-1.10102,2.99359,1.14154,17.8686,2.87318,-2.22722,0.563369,-1.67165,1.94493,-0.0365989,-0.242045,0.247912,-0.990796
-213.431,0.959097,0.0661385,6,63,0,223.474,-0.766342,-0.839973,1.94199,0.26517,0.97087,-0.236474,0.530739,-0.457299,0.233975,-2.51803,8.41593,0.149675,-0.555379,0.97578,-1.53305,0.956976,-2.9198,-2.69293,0.0199426,1.59344,-20.4191,-1.25335,1.65016,0.167989,0.971143,-0.466878,0.178006,-0.590145,0.167692,-1.25187
-212.143,0.999831,0.0661385,6,63,0,216.399,-0.642174,-0.709493,2.08983,-0.396093,1.22271,-0.319963,0.387102,-0.482641,0.561348,-2.64063,15.7708,0.558483,0.0209952,-1.41589,0.276491,-0.122364,-0.489649,0.0627362,0.837463,-0.0367269,-12.4425,-1.01838,1.90497,-0.460902,1.22943,-0.474713,0.344867,-0.546856,0.532829,-1.01383
-210.677,0.998989,0.0661385,5,63,0,218.135,-0.654577,-0.818662,0.984103,-0.170377,0.968927,-0.406563,0.800551,-0.833708,0.310038,-1.9331,-1.59412,-0.0580481,3.5949,-0.587354,0.801242,0.0883535,-1.0399,0.752049,0.797857,-1.79521,-11.2702,-1.51157,0.584438,-0.307002,0.986653,-0.761073,1.10652,-1.04866,0.24892,-0.0915715
-208.435,0.999988,0.0661385,6,63,0,213.097,-0.518803,-0.799065,0.840448,0.143509,0.592332,-0.361115,0.111605,0.746067,-0.405827,-1.69971,9.81069,0.804372,-0.491989,0.37377,-0.78238,0.418756,-1.44116,2.04885,-0.907243,0.282252,-3.6386,-1.56088,0.578851,0.111924,0.628209,-0.671108,0.765215,0.919548,-0.473911,-0.0697188
-209.092,0.998866,0.0661385,6,63,0,214.656,-0.169346,1.50032,-0.651156,-0.275886,-0.849752,0.444833,-1.24373,-1.27688,-0.478936,-1.00673,1.34955,1.09314,1.27327,-0.322155,-1.26084,-0.114808,0.182735,0.0620977,-2.88834,-0.924018,2.16183,2.38963,-1.31497,0.0133845,-0.796088,1.15951,-1.57936,-1.51568,-0.335776,1.9782
-212.085,0.99407,0.0661385,6,63,0,217.382,-0.480676,1.11679,1.36903,0.875115,-0.687945,-0.605149,0.181686,2.0659,1.33354,-1.71504,-3.60969,2.25848,0.453014,0.35765,-1.42223,0.0109145,0.0271901,0.901125,1.80721,0.39388,5.30283,0.791735,1.3302,0.975558,-0.677154,-0.915566,1.15801,2.56359,1.46338,0.410797
-211.348,0.999882,0.0661385,6,63,0,215.938,-0.346404,-0.194096,-0.996967,-1.24502,0.473671,0.156556,-1.23063,-0.667446,-2.33433,-1.82046,7.75096,-0.682006,-0.635688,0.178501,0.450772,0.997845,0.198166,-2.68061,-0.023128,0.660988,-4.08283,-0.587175,-1.43806,-1.31081,0.522086,0.145368,-0.928843,-0.589081,-2.45687,-0.356559
-214.646,0.997197,0.0661385,5,31,0,218.483,-0.313101,0.929776,-1.17699,0.0926442,0.798324,-0.721027,-0.397705,-2.42007,-2.48894,-1.80377,4.417,0.746495,1.19772,1.34099,-0.342349,-0.418892,0.862169,-0.0960979,1.85677,-0.77506,2.34275,0.758888,-1.62413,0.202898,0.858291,-0.846861,0.920077,-2.60295,-2.61284,-0.0922277
-211.805,0.999567,0.0661385,6,63,0,219.456,-0.414181,1.06281,-0.469092,0.824437,-0.536911,-0.128606,-0.884953,-2.27381,-1.70739,-1.51003,5.29673,0.0563227,-1.94581,-0.885006,2.0097,-1.32902,0.915674,-1.21338,-2.29747,-0.252113,-7.80147,0.8059,-1.09029,1.03659,-0.512699,-0.312126,-0.977537,-2.77895,-1.91627,1.01193
-213.154,0.999673,0.0661385,5,31,0,215.635,-0.447308,0.699691,-1.19582,0.508301,-0.0954166,-0.724527,-0.457413,-1.89512,-2.37942,-2.2693,1.97967,-0.681072,-0.270972,-0.697587,0.569988,-0.399582,0.778195,1.66792,0.310741,-0.904444,-4.69717,0.450623,-1.53505,0.533765,-0.0785681,-0.860921,-0.0732662,-1.96729,-2.44839,-0.429912
-214.393,0.999241,0.0661385,6,63,0,220.694,-0.365969,-0.278191,-1.29255,0.645317,0.131545,-1.30307,-2.24483,-2.21899,-1.1976,-2.53209,-6.49112,1.252,-0.444464,0.0881337,-0.256811,0.441792,2.47209,-0.371429,-2.63474,0.0964748,-3.5326,-0.476236,-1.48119,0.692659,0.150316,-1.38234,-2.093,-2.22486,-1.19543,-0.81566
-211.912,0.999469,0.0661385,6,63,0,217.475,-0.218027,1.11322,1.55311,0.090675,0.407817,0.251189,-0.0634956,0.278912,0.131618,-0.88932,6.83502,0.361392,-0.0137371,1.54325,0.489492,-1.51451,-0.543725,-2.19919,-1.19756,0.751781,27.0287,1.74974,3.99166,0.57918,0.597742,0.766745,5.31445,1.43059,0.529561,4.19023
-211.924,0.999705,0.0661385,5,63,0,215.673,-0.266969,1.22451,1.50551,0.207722,0.27164,0.166577,0.135932,0.443265,0.221354,-0.903249,-13.9194,0.417627,-0.715906,0.543142,-0.736817,-0.606194,0.782065,0.885487,0.539297,-0.571626,26.8714,1.82579,3.62424,0.685808,0.426679,0.453401,5.93917,1.62289,0.596369,4.91525
-215.17,1,0.0661385,6,63,0,219.86,-0.680019,-0.840759,-0.0877755,-0.207525,-1.10946,-0.978517,-1.15468,0.34767,0.402521,-6.29914,-5.33063,-0.881353,-2.19111,-0.165074,1.20888,0.675251,-0.0504997,-1.18217,-0.750167,-1.16304,-16.8764,-0.848599,-0.0955379,-0.209269,-1.10944,-0.982685,-1.1601,0.345984,0.401369,-0.981245
-217.43,0.999387,0.0661385,6,63,0,221.12,-0.232264,-0.353473,-0.805465,0.0879249,-2.39966,-1.76304,-0.0912065,0.130579,0.401492,-6.2216,-7.71753,-0.911012,0.00678051,-0.201037,-1.47544,-0.999497,-1.33276,0.386315,0.429742,-0.907903,16.0317,-0.356467,-0.805886,0.089832,-2.39902,-1.76209,-0.0643289,0.134434,0.402984,-1.001
-218.249,0.999727,0.0661385,6,63,0,222.72,-0.704327,1.63983,-0.285023,-0.960156,0.746006,2.09238,-0.324938,-0.360477,-0.271106,-6.78994,1.90732,-0.454861,1.05531,0.446145,2.35497,1.37843,0.201237,-0.0221722,-0.391867,0.768243,-18.4613,1.6349,-0.290007,-0.961336,0.745998,2.0897,-0.329134,-0.36168,-0.271894,-1.00802
-218.106,0.999727,0.0661385,6,63,0,224.658,-0.6635,0.185237,-1.86915,-0.917245,1.54808,1.54546,-0.75609,0.557355,0.548911,-6.62534,10.6631,-2.01769,-1.74812,0.512325,0.233978,-1.6098,-0.336062,1.12963,1.03798,0.655879,-15.6772,0.179719,-1.87459,-0.91842,1.5481,1.54261,-0.759197,0.556272,0.548144,-0.991485
-216.841,0.999998,0.0661385,6,63,0,221.072,-0.241818,0.117318,0.207793,0.852995,-1.95208,-1.45331,-0.479239,-0.798362,-0.174074,-6.90473,-6.08921,0.361102,-2.33294,-0.456964,0.202081,1.07098,-1.26366,0.185044,0.609614,-1.06499,15.3202,0.11575,0.207508,0.853918,-1.95176,-1.45288,-0.466042,-0.796486,-0.173355,-1.00764
-214.379,0.999504,0.0661385,6,63,0,221.94,-0.426339,0.10827,-0.163015,0.523552,-0.0791478,-2.30796,1.59009,-0.130003,0.662772,-5.40744,-14.8399,-0.119593,-0.281805,-0.899398,1.96668,1.35808,0.834916,0.882688,0.301849,1.79209,1.65562,0.0960448,-0.171966,0.52409,-0.0783196,-2.31152,1.61918,-0.127039,0.663418,-0.940645
-215,0.997421,0.0661385,5,63,0,218.002,-0.486337,0.0598923,-0.137287,0.337668,-0.798147,-1.78503,1.42105,0.53296,-0.422072,-7.12662,0.930912,0.095138,-0.137833,0.457071,0.12272,-1.98214,1.27799,-0.405123,1.05052,0.770521,-2.9401,0.0574017,-0.139321,0.337552,-0.798033,-1.78592,1.42431,0.533188,-0.422114,-0.992833
-215.755,0.999251,0.0661385,6,63,0,219.521,-0.418436,0.93786,0.75801,-0.390636,0.613629,-1.39674,1.90424,-1.0114,0.565432,-6.67806,2.53473,0.441755,0.844195,-0.582582,1.18242,1.3841,-0.476335,-1.43693,1.02196,0.992879,2.11669,0.934496,0.755608,-0.390458,0.61387,-1.39761,1.91255,-1.01051,0.565636,-0.98738
-216.261,0.999788,0.0661385,6,63,0,220.688,-0.374675,-0.779978,-0.582181,0.608769,-0.479128,0.592494,-1.72697,1.31166,-0.425429,-8.1,8.37156,-0.723447,-0.575179,-0.980585,-0.835026,2.01406,-0.990872,-0.346826,-0.444973,0.966158,5.27463,-0.780709,-0.582642,0.60887,-0.479061,0.592371,-1.72451,1.31196,-0.425339,-1.0028
-214.407,0.99821,0.0661385,6,63,0,222.935,-0.640816,0.78693,0.364195,-0.683702,0.474808,-0.0865863,1.37048,-1.79634,0.474895,-5.07264,-2.31034,-0.302598,0.75878,-1.59704,-0.0662107,-2.02284,1.43481,1.89801,-0.09033,2.65179,-13.7804,0.761871,0.339958,-0.688754,0.475041,-0.0993159,1.36287,-1.80105,0.471728,-1.02108
-214.784,0.999829,0.0661385,6,63,0,219.329,-0.224355,0.570758,-1.70586,-0.0594751,0.211561,-1.7799,-0.657039,0.101041,-0.764435,-4.71085,0.200538,-1.12618,-0.101444,0.794462,-0.64647,0.584363,-1.56677,2.04349,-0.371796,1.23409,16.2274,0.557989,-1.70825,-0.0505479,0.214565,-1.7759,-0.534532,0.119017,-0.757671,-1.08507
-210.4,0.999974,0.0661385,6,63,0,217.334,-0.453736,-0.541845,-0.55635,-1.40556,0.525789,-0.510118,-0.346046,-1.1743,-0.905832,-2.95206,-12.3586,-0.593492,1.9489,-0.0510045,-0.190573,1.95118,0.49595,-0.42587,0.637389,2.0512,-2.67257,-0.702404,-0.686904,-1.42221,0.535454,-0.565682,-0.108437,-1.16917,-0.910803,-0.815051
-212.693,0.998266,0.0661385,6,63,0,219.165,-0.325026,1.48322,0.923297,1.41959,-1.25539,0.886896,-1.56555,0.674345,0.851534,-2.81757,4.37798,-1.80037,-1.47318,1.43192,-1.23574,1.03397,1.09713,-1.55273,-0.314763,0.903182,7.68668,1.39183,0.890541,1.47481,-1.2432,0.901392,-1.17638,0.769405,0.888255,-1.54398
-211.777,0.999732,0.0661385,5,63,0,216.15,-0.331299,2.18475,0.91496,0.963828,-0.409742,0.278437,-0.822985,0.667771,0.387017,-3.10977,3.40207,-0.491982,0.319372,1.10768,-1.51754,1.35275,-1.76798,0.265605,1.1211,0.00914097,8.67805,2.11725,0.881933,0.995571,-0.399015,0.275969,-0.448328,0.7338,0.408774,-1.36339
-211.175,0.998763,0.0661385,6,63,0,219.926,-0.309999,1.84281,0.587974,0.784693,0.563743,-0.325303,-0.904692,0.52389,0.249852,-3.30674,-1.34475,1.42279,1.49834,0.704919,-2.91149,2.3345,0.250001,0.65334,0.600331,0.429696,9.76504,1.78535,0.561541,0.8119,0.574166,-0.328035,-0.562803,0.580703,0.269252,-1.33138
-211.768,0.999876,0.0661385,6,63,0,215.853,-0.57931,-1.54901,0.49674,-0.85665,-0.477057,0.198193,1.25208,-0.101217,-0.620784,-1.87802,-4.99253,-0.259544,1.61276,-0.90057,0.941414,-0.801406,1.3778,1.12837,-0.835924,-0.816796,-4.17095,-2.31788,0.0864583,-1.01999,-0.472861,-0.0283225,2.42253,-0.162447,-0.714327,1.76287
-210.463,0.998882,0.0661385,6,63,0,221.046,-0.468138,0.924407,-0.834417,1.43257,0.00814855,-0.162928,-0.153436,0.0502495,0.128871,-4.02802,14.8828,3.05222,1.36825,0.158112,0.694103,0.352704,-1.71425,-0.0979386,2.0929,-0.440647,-1.6688,0.872992,-0.878964,1.43328,0.0109139,-0.180851,-0.0718041,0.0574136,0.129099,-1.00072
-212.776,0.998819,0.0661385,6,63,0,215.358,-0.431318,-0.497663,-0.121702,-1.95554,0.795656,-1.56536,0.174343,-1.74996,0.347557,-2.02994,3.09116,-0.635638,1.16178,-0.955143,-0.251865,0.407401,-0.230433,0.120642,-0.174156,1.64254,-2.15843,-0.91319,-0.40802,-2.08427,0.829418,-1.82876,1.07932,-1.85596,0.381954,0.419129
-212.725,0.99971,0.0661385,6,63,0,216.365,-0.42626,0.71129,0.725919,2.47165,-0.755559,1.66072,-0.95917,1.1348,-0.26094,-1.62268,-1.08902,-1.11748,0.511003,0.199991,0.345952,-0.691182,0.0377246,-2.32782,0.853769,-0.756734,2.26257,0.347021,0.593569,2.92105,-0.739773,1.92921,-1.08304,1.55701,-0.265648,0.986081
-210.111,0.999778,0.0661385,6,63,0,217.309,-0.424661,-0.407305,-0.288032,-1.49974,-1.46682,0.875946,-0.655694,-0.788964,-0.238214,-2.37057,3.60929,-0.129727,-0.507451,-2.08563,1.76291,-2.31246,1.20302,-1.14919,0.397403,0.507141,-1.88395,-0.683392,-0.495299,-1.54422,-1.45846,0.856626,-0.278948,-0.769911,-0.23156,-0.960551
-210.216,0.999924,0.0661385,6,63,0,213.509,-0.365517,-0.61825,0.372717,0.708094,-1.84258,1.29014,-0.975866,-1.01039,-0.0828612,-1.28797,4.2095,0.667201,0.80555,1.80768,0.949966,-0.53569,0.194611,0.494888,0.237437,0.917397,-2.94481,-1.55695,0.239907,1.049,-1.87474,1.82448,-1.33459,-1.20459,-0.0129608,1.33719
-212.061,0.998933,0.0661385,6,63,0,216.342,-0.437505,1.60388,0.220369,-0.720097,1.79177,-1.16727,-0.462973,0.765205,-0.118079,-3.35932,-2.16585,-0.446216,1.2174,0.533151,-0.299499,1.93548,-0.592304,-1.41539,1.61916,-0.361986,0.286888,1.51866,0.150094,-0.721664,1.79948,-1.20376,-0.281588,0.791787,-0.115033,-1.12387
-208.166,0.999368,0.0661385,6,63,0,216.355,-0.358677,-0.160567,0.926817,0.713307,0.653399,0.892692,-0.264183,-0.641131,-0.716835,-0.94373,0.064136,-0.964358,-1.90409,-0.208242,-2.48562,0.725036,1.86301,-0.827831,0.540219,-1.81699,6.88648,-1.21048,1.71262,1.34974,0.817544,1.64254,1.65367,-0.829195,-0.913323,1.27142
-206.491,0.999788,0.0661385,5,31,0,209.235,-0.390402,0.717001,0.83558,-0.426421,0.538073,-0.0493676,-0.842635,-0.46654,-0.581637,-1.35645,-2.65266,0.823297,-1.17479,-1.01177,-0.636848,-1.26706,-0.671176,0.617939,0.69889,-0.287823,-2.2893,0.373786,0.923165,-0.479293,0.618471,-0.200138,-0.930301,-0.433927,-0.636813,-0.751332
-212.651,0.996121,0.0661385,5,31,0,215.504,-0.433035,-0.322654,1.21716,0.900695,2.00531,-1.3038,0.0726834,0.0297737,-0.515715,-0.940063,2.92936,0.430327,0.898691,-0.834114,-0.483352,0.321502,-0.524835,-0.629367,-0.533618,1.82709,4.34543,-1.70622,2.15565,1.53922,2.30218,-2.75243,2.81884,0.301976,-0.709276,4.34599
-213.165,0.999888,0.0661385,6,63,0,218.089,-0.398945,1.43363,-0.498637,-0.901895,-1.74122,2.21598,-0.338383,0.477029,1.41074,-1.84703,-6.96111,0.985453,0.609106,-0.154605,1.7038,0.717564,-0.826096,1.45927,1.45094,-0.749829,4.86918,1.25688,-0.885442,-0.961437,-1.73916,2.48068,0.492059,0.687376,1.55708,-0.240353
-212.14,0.999528,0.0661385,6,63,0,217.711,-0.367317,-0.370588,0.943645,0.762376,1.34839,-1.76774,-0.323639,-0.662734,-1.7516,-2.19245,4.51857,-0.699997,0.162235,1.38546,0.97682,0.575123,-0.0872764,-0.540217,-0.0896438,-2.74878,3.39973,-0.663106,0.890666,0.844818,1.38613,-1.94367,0.466236,-0.599254,-1.78314,-0.647657
-214.033,0.998535,0.0661385,6,63,0,220.993,-0.570379,0.338284,-0.26994,1.92925,0.623642,-0.227587,0.0669786,-1.3921,-1.4049,-4.73812,2.21118,0.389975,-1.04038,-1.45768,-1.66292,2.09152,0.29266,0.969108,2.1889,-0.540179,-9.09111,0.306833,-0.298806,1.9255,0.624406,-0.241788,0.0757261,-1.39494,-1.40789,-0.988881
-212.509,0.999793,0.0661385,6,63,0,216.535,-0.499365,1.31145,-0.31652,1.47091,0.463823,0.179902,-0.144958,-1.61438,-0.0320905,-4.42983,7.54107,0.0674386,0.194472,-1.61843,-0.526572,0.379732,-0.177824,0.942422,1.75316,0.92945,-3.95877,1.2747,-0.348473,1.4694,0.465455,0.165996,-0.1035,-1.61348,-0.0331772,-1.03758
-208.716,0.99994,0.0661385,6,63,0,215.184,-0.393031,-0.588943,0.807782,-0.737719,-0.99956,0.374067,-1.38204,0.70594,0.159034,-1.65265,-2.7361,-0.83739,-1.11877,-1.44726,0.550186,-1.55316,1.4759,2.20223,-0.850224,1.06582,-4.21544,-1.20563,0.759271,-0.804545,-0.985443,0.360433,-1.7856,1.04484,0.223083,0.352803
-207.361,0.998898,0.0661385,5,63,0,213.391,-0.443771,1.09781,0.333684,-0.227879,-0.668978,0.190799,-0.621868,1.0534,-0.0214516,-1.68687,2.73529,-2.68278,1.10019,-0.947498,-0.764373,0.41534,-1.86229,-0.229545,0.383181,-0.197939,-0.975478,0.809756,0.0401984,-0.25467,-0.653176,0.0762879,-0.364561,1.392,-0.00874061,-1.05897
-208.734,0.999307,0.0661385,5,63,0,211.202,-0.36326,0.797732,-0.152081,-0.88471,-0.677349,-0.118804,-1.10014,1.04984,0.219645,-2.3677,-5.71592,0.750533,1.09095,0.933866,-0.187381,0.648589,0.934275,0.388274,-0.48269,0.875645,2.90347,0.623229,-0.296779,-0.882371,-0.660041,-0.156798,-0.655088,1.21122,0.256848,-1.34481
-210.42,0.999486,0.0661385,6,63,0,212.895,-0.589613,1.38897,-1.11492,-0.28303,0.401673,-0.273626,-0.268626,0.736688,0.746708,-2.70067,6.02981,-0.0209422,0.700513,-0.891257,-1.00165,0.00761205,-1.33829,0.874775,-0.336339,-0.170497,-10.8639,1.17664,-1.38962,-0.327172,0.407638,-0.396834,-0.291988,0.732672,0.732474,-0.880198
-209.176,0.999954,0.0661385,6,63,0,212.813,-0.312005,-0.553307,-0.0344636,0.204948,0.0959088,0.116115,-0.28417,1.28714,0.442532,-2.63123,3.49692,-1.08858,1.56003,0.1981,-0.575726,0.342942,-0.0310423,-1.55498,-1.10168,0.973194,9.80271,-0.716266,-0.103807,0.253335,0.115557,0.11909,0.416608,1.43294,0.485397,-0.815811
-208.132,0.999836,0.0661385,6,63,0,210.584,-0.417551,-0.660373,0.149472,-0.0520497,0.11239,-0.250815,-0.295939,0.553088,0.807664,-2.6042,-8.74608,0.106782,0.396476,-0.42123,-0.017174,-0.660693,-0.101071,-1.70412,0.485499,0.323945,1.41045,-0.880616,0.0156451,-0.0423408,0.126982,-0.309287,0.128645,0.62611,0.833503,-0.849192
-206.21,0.999672,0.0661385,6,63,0,208.951,-0.313206,-0.152469,-0.253637,0.108473,-0.31186,0.383893,-0.414771,0.344588,-0.266199,-0.689679,-1.25569,1.58123,0.726601,0.260261,0.120259,0.473963,0.852072,-0.955653,-0.954134,0.765811,2.651,-1.40757,-1.31635,0.530905,-0.234553,0.994555,0.962267,1.62624,-0.230233,0.0797001
-207.093,0.999416,0.0661385,5,63,0,209.063,-0.609957,1.45808,0.325157,0.145533,-0.7392,0.434063,0.0850534,-0.316674,0.578969,-1.11714,-2.67535,0.727975,1.79057,-0.128707,0.403992,-0.37091,0.764798,-0.472546,0.34003,0.15927,-6.12371,1.17592,-0.553489,-0.00690664,-0.772855,0.111035,0.267881,-0.683858,0.629075,-1.34657
-208.361,0.999138,0.0661385,6,63,0,209.429,-0.269323,0.33168,-1.18665,-0.764158,0.574833,-0.251456,-1.15964,0.0583492,-0.660566,-1.01498,2.87409,0.940465,-0.733631,-0.111988,-0.375729,0.0786531,0.513448,-0.437409,0.35278,-0.402318,-7.38103,-0.0189454,-2.77613,-0.908695,0.739463,-0.366668,-2.32321,0.722774,-0.70354,2.78281
