# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=536066880
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,index.1
-211.689,0.998548,0.0545333,5,63,0,214.088,-0.29363,1.00764,0.810081,-0.188476,0.267394,1.407,-0.7975,-1.04698,-1.77514,0.0698219,8,0.125,0.444412,0.441009,0.423899,0.43169,0.451307,0.413549,0.409331,0.397098,8
-210.095,0.999346,0.0545333,6,63,0,216.787,-0.384799,0.772835,1.07404,-0.658088,-0.460953,1.26359,0.164199,-1.50087,-0.934722,0.154368,8,0.125,0.434013,0.445467,0.380745,0.387946,0.452706,0.411092,0.350581,0.370729,8
-210.964,0.998805,0.0545333,6,63,0,215.641,-0.518172,0.982634,-1.06677,-0.646549,-1.47265,-0.95811,-0.0223207,-0.482407,-1.16508,0.119968,8,0.125,0.401243,0.343858,0.355319,0.332957,0.346805,0.372653,0.359843,0.341201,8
-210.523,0.999431,0.0545333,6,63,0,216.155,-0.386006,-0.672478,-0.0865327,-0.0526052,-0.68529,0.288162,-0.150069,-2.18547,0.948742,0.100273,8,0.125,0.388544,0.402591,0.403409,0.388239,0.411659,0.401059,0.353167,0.42779,8
-211.119,0.999775,0.0545333,6,63,0,214.217,-0.40646,-1.85645,0.137808,-0.0250492,-1.32911,0.95274,-0.969231,-1.12445,-0.131512,0.115066,8,0.125,0.349765,0.403572,0.39907,0.363687,0.426332,0.373323,0.369155,0.396136,8
-210.658,0.999893,0.0545333,6,63,0,213.084,-0.356923,-1.55679,0.723419,0.572651,-0.986437,0.94979,0.00271593,-0.870801,-0.144545,0.080128,8,0.125,0.381859,0.425813,0.422862,0.392703,0.430253,0.411757,0.394915,0.408902,8
-211.828,0.998509,0.0545333,6,63,0,218.006,-0.343612,-0.0462259,1.23934,1.76663,0.278138,-1.45027,-1.07261,1.25212,-0.686013,0.123097,8,0.125,0.413552,0.452381,0.468505,0.423267,0.372353,0.38328,0.452771,0.39459,8
-215.306,0.999411,0.0545333,6,63,0,218.218,-0.0990223,-0.0346155,-1.57991,-1.23427,-0.28285,1.46061,-1.03543,-2.64096,0.454374,0.186618,8,0.125,0.473654,0.402788,0.418397,0.462121,0.54328,0.427452,0.356206,0.496443,8
-213.166,0.99947,0.0545333,6,63,0,220.274,-0.359353,0.449245,1.54805,0.570328,0.449161,-1.70447,-0.749665,1.80327,-1.66836,0.137355,8,0.125,0.426133,0.463386,0.430205,0.42613,0.355839,0.386435,0.472113,0.356976,8
-210.115,1,0.0545333,6,63,0,215.184,-0.433755,0.699725,0.108266,-0.0759633,0.0896248,-0.201464,-0.397374,1.88948,-1.65144,0.144055,8,0.125,0.417522,0.396957,0.390622,0.396315,0.386327,0.379658,0.459696,0.338127,8
-206.469,0.998641,0.0545333,6,63,0,215.793,-0.627568,0.827281,0.525073,0.495568,1.03097,0.0455235,0.0840646,-0.0842412,0.382023,0.894306,8,0.125,0.528039,0.460584,0.454035,0.573081,0.357356,0.36531,0.331168,0.429002,8
-208.497,0.986344,0.0545333,6,63,0,212.204,-0.300508,0.164046,0.0432753,-0.707341,-1.23687,-0.00422296,-0.258203,0.0640974,0.610033,0.119014,8,0.125,0.430213,0.426693,0.404996,0.389905,0.42531,0.41794,0.427299,0.443269,8
-210.809,0.998875,0.0545333,6,63,0,213.563,-0.470276,-0.014713,-0.619372,1.28986,1.48334,0.873017,-0.502917,0.222476,-0.38066,0.0309715,8,0.125,0.384443,0.380021,0.394048,0.39548,0.39097,0.380871,0.386183,0.381764,8
-211.204,0.999498,0.0545333,6,63,0,215.251,-0.523828,-0.291727,0.804804,1.32454,0.525501,-0.743034,-0.718085,0.441579,-0.74704,0.454568,8,0.125,0.34154,0.460585,0.519556,0.42924,0.297008,0.299381,0.41992,0.296628,8
-209.091,0.99997,0.0545333,6,63,0,215.414,-0.563964,0.366386,0.0341659,0.927089,0.196039,-0.551691,0.848618,-0.84994,-0.377931,0.167606,8,0.125,0.37694,0.363955,0.399253,0.370259,0.341542,0.396103,0.330391,0.348121,8
-210.883,0.99933,0.0545333,6,63,0,212.976,-0.49786,1.747,-0.543624,1.66866,0.661456,-0.776495,0.491319,-0.165117,-0.304125,0.106627,8,0.125,0.422729,0.364514,0.420692,0.394764,0.358782,0.390438,0.373913,0.37045,8
-215.497,0.997804,0.0545333,6,63,0,221.59,-0.706033,-0.204789,1.65451,0.0607,-2.22223,-1.14062,-0.139538,0.729767,0.817385,0.453906,8,0.125,0.310242,0.511238,0.336601,0.152553,0.227274,0.316615,0.407385,0.417021,8
-209.256,0.999074,0.0545333,5,31,0,218.801,-0.458448,1.13441,0.440279,-0.142084,-0.361059,0.53105,-0.381309,0.758063,-1.04497,0.0479461,8,0.125,0.400338,0.392375,0.385739,0.383254,0.393413,0.383024,0.396014,0.375533,8
-211.403,0.999724,0.0545333,6,63,0,213.212,-0.556956,-0.69789,0.257975,-0.0394603,-0.758559,0.178439,-0.890757,1.19511,-0.26814,0.00978052,8,0.125,0.362673,0.364837,0.364163,0.362536,0.364656,0.362237,0.366963,0.363645,8
-212.145,0.999954,0.0545333,6,63,0,214.581,-0.365822,0.697346,0.471313,-0.0798703,0.0842248,-0.593264,-0.249596,0.69465,-1.47489,0.00434691,8,0.125,0.410284,0.410047,0.409467,0.40964,0.408928,0.409289,0.410281,0.408002,8
-215.555,0.99905,0.0545333,6,63,0,219.226,-0.417304,-0.940503,0.318125,0.345175,-1.54571,-2.00793,1.70443,0.419557,-0.339647,0.141377,8,0.125,0.365802,0.407979,0.408903,0.34619,0.331551,0.45603,0.411447,0.385724,8
-213.031,1,0.0545333,6,63,0,222.614,-0.530478,-0.672871,-0.860761,0.619154,-0.391647,2.01742,0.506739,1.24647,0.925952,0.0211714,8,0.125,0.367089,0.366166,0.373467,0.368474,0.38042,0.372911,0.37658,0.374989,8
-210.415,0.998875,0.0545333,6,63,0,217.884,-0.288756,0.175317,0.717136,-0.680986,0.288922,-1.5393,-0.855034,-0.899514,-1.05752,0.0745649,8,0.125,0.431512,0.441449,0.415923,0.433592,0.400464,0.412774,0.41197,0.409119,8
-209.741,0.998282,0.0545333,6,63,0,217.629,-0.488104,0.390267,-0.140759,-0.258972,0.730733,-0.523677,-0.34287,-1.12735,-1.14463,0.568278,8,0.125,0.43381,0.361677,0.346316,0.481797,0.313093,0.335603,0.244392,0.242583,8
-208.484,0.999289,0.0545333,6,63,0,213.73,-0.366024,-0.26685,-0.0581409,0.639692,-0.0735107,-0.787833,-0.915069,0.649161,-0.486184,0.0730262,8,0.125,0.404798,0.408476,0.420844,0.408205,0.395666,0.393446,0.421013,0.400945,8
-208.665,0.999454,0.0545333,5,63,0,212.372,-0.351931,-0.332622,-0.105931,0.8145,-0.183396,-0.865574,-0.966885,0.628914,-0.548377,0.0844576,8,0.125,0.406121,0.410747,0.429684,0.409164,0.395312,0.393269,0.425847,0.401734,8
-211.817,0.998825,0.0545333,6,63,0,214.59,-0.365049,1.2029,0.881938,-1.33713,-1.12317,1.30747,0.380171,-1.27926,-0.591288,0.0851396,8,0.125,0.434716,0.428013,0.382514,0.386826,0.436905,0.417588,0.383678,0.39762,8
-210.127,0.999521,0.0545333,6,63,0,214.564,-0.388097,0.339383,-0.875946,0.0601649,0.508351,-0.658593,-1.77772,0.835881,-0.308747,0.246683,8,0.125,0.424488,0.353389,0.407755,0.434701,0.365734,0.304358,0.45465,0.385976,8
-211.994,0.999942,0.0545333,6,63,0,216.406,-0.424125,-1.02802,0.985165,0.0245313,-0.411662,-0.267394,1.54112,-0.291255,0.307451,0.00751944,8,0.125,0.393683,0.397302,0.395574,0.39479,0.395049,0.398304,0.395007,0.396083,8
-212.106,0.999436,0.0545333,6,63,0,215.017,-0.583323,0.306146,0.913144,0.957847,0.342489,-0.165079,0.991797,0.488671,-0.607259,0.00635595,8,0.125,0.358616,0.359504,0.359569,0.358669,0.357927,0.359619,0.358883,0.357281,8
-211.191,0.999394,0.0545333,6,63,0,216.69,-0.412547,0.520988,1.11165,0.378844,1.31784,0.958811,-0.688417,0.493713,-0.323894,0.0163952,8,0.125,0.40035,0.402677,0.399791,0.403491,0.402075,0.3956,0.400243,0.39703,8
-211.758,0.998911,0.0545333,6,63,0,217.568,-0.466067,-0.670071,-0.360826,-0.513969,-1.28741,0.77323,0.49347,-0.181866,2.22449,0.100717,8,0.125,0.369688,0.376975,0.373359,0.355321,0.404153,0.397387,0.381218,0.439788,8
-212.701,0.999731,0.0545333,6,63,0,214.634,-0.487272,-0.922181,-0.415994,-0.744617,-1.58027,1.01119,0.495825,-0.309606,2.1235,0.0842391,8,0.125,0.362402,0.372311,0.365865,0.349692,0.40081,0.39043,0.374408,0.423508,8
-210.99,0.998989,0.0545333,6,63,0,217.661,-0.515683,0.743793,-0.0836537,1.40606,1.41287,0.321813,-0.0576341,0.547129,-0.50581,0.0254476,8,0.125,0.378304,0.373364,0.382275,0.382316,0.375781,0.373519,0.377127,0.370854,8
-210.257,0.99999,0.0545333,6,63,0,212.781,-0.430623,1.27076,-0.296902,1.29759,-0.0562563,0.568194,0.20007,-0.151216,0.0415255,0.0224989,8,0.125,0.400824,0.392384,0.400969,0.393675,0.397034,0.395053,0.393166,0.394201,8
-207.166,0.999553,0.0545333,6,63,0,213.494,-0.460606,-0.413409,0.747303,-0.729523,0.152825,0.0203266,-0.306908,0.0561937,-0.28037,0.537974,8,0.125,0.33559,0.48536,0.298789,0.406515,0.389439,0.348483,0.394037,0.351731,8
-210.515,0.989648,0.0545333,6,63,0,214.373,-0.397222,2.02361,-0.190152,0.47992,-1.06403,0.68444,-0.283479,-1.21292,-0.38369,0.0833289,8,0.125,0.443098,0.398177,0.41163,0.380863,0.415764,0.396315,0.377942,0.394319,8
-210.277,0.998938,0.0545333,6,63,0,212.604,-0.314229,1.77358,-0.223045,0.545697,-0.690611,0.724119,-0.206748,-1.1012,-0.622691,0.0910356,8,0.125,0.461882,0.417138,0.434245,0.406827,0.43824,0.417499,0.397839,0.40832,8
-214.169,0.998131,0.0545333,6,63,0,217.024,-0.349868,1.94524,-1.71567,1.65028,-0.806666,1.05476,0.707404,-0.206753,-0.42692,0.0619676,8,0.125,0.442919,0.387892,0.438413,0.401347,0.429349,0.424084,0.410311,0.407014,8
-213.362,0.999841,0.0545333,6,63,0,217.108,-0.499337,-1.9393,0.247075,-1.66568,0.673712,-1.31264,-1.34707,-0.59963,-0.0523834,0.0921301,8,0.125,0.336707,0.383061,0.34236,0.392392,0.34972,0.348999,0.364802,0.376563,8
-208.011,0.999229,0.0545333,6,63,0,218.092,-0.548803,0.380156,-0.103819,-0.742503,-1.0633,-0.297498,0.0251976,0.390871,0.546042,0.19688,8,0.125,0.38368,0.361412,0.332925,0.319049,0.352659,0.367294,0.384179,0.391432,8
-208.318,0.998525,0.0545333,6,63,0,215.498,-0.276663,0.505551,-0.0873118,0.0217294,-0.0693783,-1.42111,-0.576563,-0.933438,0.216856,0.161722,8,0.125,0.451428,0.427812,0.432134,0.428522,0.376017,0.408564,0.394695,0.439894,8
-209.336,0.99773,0.0545333,5,63,0,216.397,-0.230761,0.516164,-0.390411,-0.149231,-0.128066,-1.60082,-0.747796,-0.991969,0.472393,0.145432,8,0.125,0.461155,0.428606,0.437217,0.437975,0.386139,0.415927,0.407327,0.459573,8
-208.916,0.999455,0.0545333,6,63,0,214.177,-0.23556,0.628552,0.582891,0.956428,0.720239,-1.0581,-1.10107,0.141636,0.216266,0.164709,8,0.125,0.46704,0.465168,0.480503,0.470801,0.398951,0.397255,0.44714,0.450181,8
-207.226,0.999989,0.0545333,6,63,0,210.436,-0.412121,0.354317,-0.497648,-0.128407,-0.181508,1.20171,-0.79797,-0.299998,-0.475101,0.21914,8,0.125,0.417152,0.372577,0.391679,0.38891,0.462874,0.357326,0.382757,0.373733,8
-212.711,0.996447,0.0545333,5,63,0,215.309,-0.550132,0.494575,0.347433,-1.50437,0.589395,2.44529,0.393502,-0.845072,0.936313,0.0806997,8,0.125,0.375142,0.372363,0.338153,0.376937,0.412704,0.373232,0.350162,0.383535,8
-214.394,0.999432,0.0545333,6,63,0,219.679,-0.673565,0.508633,-1.03604,-2.40598,-0.487263,1.5336,0.910159,-0.062218,-0.148075,0.131177,8,0.125,0.35278,0.308004,0.271075,0.323555,0.38405,0.364897,0.335876,0.333369,8
-211.102,1,0.0545333,6,63,0,218.612,-0.176763,-0.574031,-0.130372,-1.26437,0.771236,0.831689,-1.09759,0.744763,0.423702,0.1007,8,0.125,0.441625,0.452669,0.424559,0.475246,0.476764,0.428667,0.474581,0.466526,8
-210.469,0.999849,0.0545333,6,63,0,214.302,-0.625349,0.954337,0.399623,1.23907,-0.793942,-0.831119,-0.0525473,-1.25451,-0.744764,0.209857,8,0.125,0.395303,0.367842,0.409672,0.311747,0.310076,0.346066,0.291396,0.313966,8
-209.6,0.99612,0.0545333,6,63,0,220.051,-0.617292,0.697247,1.08382,0.85239,1.40919,1.06193,0.166843,-0.794916,-0.933105,0.278013,8,0.125,0.395692,0.421657,0.406051,0.443858,0.420174,0.361027,0.301895,0.293861,8
-208.859,0.99781,0.0545333,6,63,0,212.996,-0.495246,0.641032,1.5069,-0.00412431,0.766368,0.524654,0.44845,-0.251141,0.497921,0.0931385,8,0.125,0.392804,0.412196,0.378568,0.395592,0.390222,0.388534,0.373171,0.389629,8
-208.213,0.999513,0.0545333,6,63,0,212.622,-0.163755,0.220447,-0.971031,-0.0862324,-0.820981,-0.492269,-0.82421,-0.0637628,-0.496925,0.222392,8,0.125,0.471349,0.406198,0.454394,0.414272,0.432114,0.414097,0.455633,0.43186,8
-209.395,0.995927,0.0545333,5,31,0,214.469,-0.244257,-0.212582,-0.465439,-0.34204,-0.684954,-0.62767,-0.319783,0.0718183,-0.336276,1.21294,8,0.125,0.377046,0.308145,0.340935,0.254441,0.267845,0.347027,0.460794,0.342508,8
-209.076,0.996779,0.0545333,5,31,0,218.425,-0.0823711,0.564851,0.536788,-0.00855764,0.891032,0.594699,-0.843237,-0.691399,0.101354,0.331944,8,0.125,0.526258,0.523935,0.47871,0.553149,0.528727,0.410408,0.422657,0.487821,8
-210.901,0.997298,0.0545333,6,63,0,213.717,-0.561552,-0.205777,-1.07164,-0.441677,-0.995562,-1.34167,0.110348,-0.0448483,-0.321282,0.0327963,8,0.125,0.361629,0.355099,0.359845,0.355671,0.353074,0.364026,0.362848,0.360755,8
-210.045,0.999876,0.0545333,6,63,0,215.006,-0.502747,0.813657,1.53265,0.43551,0.303877,1.51691,-1.10213,-0.193363,0.078663,0.0782262,8,0.125,0.391956,0.405439,0.384929,0.382494,0.405142,0.356873,0.37335,0.378341,8
-211.735,0.999633,0.0545333,6,63,0,215.465,-0.567181,0.676874,-1.58739,-0.338364,-0.150978,-1.43217,0.625862,0.359293,-0.0253606,0.0286452,8,0.125,0.366377,0.351454,0.359652,0.360889,0.352468,0.366038,0.364267,0.36172,8
-208.131,0.998889,0.0545333,6,63,0,214.872,-0.266122,-0.180978,0.821221,-1.03035,-0.840315,-0.306482,-0.758468,0.78887,-0.194682,0.277426,8,0.125,0.42157,0.490428,0.365408,0.377718,0.413104,0.383069,0.488185,0.420644,8
-211.613,0.989505,0.0545333,6,63,0,215.044,-0.517654,0.303862,-0.304185,0.544074,0.946283,0.8713,-0.584382,-1.57885,-0.0783056,0.0125972,8,0.125,0.374297,0.372505,0.375006,0.376194,0.375973,0.37168,0.368759,0.37317,8
-212.607,0.99978,0.0545333,6,63,0,213.6,-0.537244,0.655236,-0.41744,0.491508,1.26773,1.09981,-0.624965,-1.54447,-0.3073,0.0113456,8,0.125,0.370561,0.367727,0.370128,0.372183,0.371738,0.36718,0.364759,0.368018,8
-212.39,0.999662,0.0545333,6,63,0,216.619,-0.474765,0.991585,-0.217638,0.177375,1.59803,0.582337,-0.688838,-1.5862,-0.299906,0.0132316,8,0.125,0.386596,0.382808,0.384044,0.3885,0.385312,0.381336,0.378539,0.382551,8
-212.755,0.999955,0.0545333,6,63,0,216.38,-0.485046,1.38447,0.257009,0.409414,1.32852,0.432399,-0.535965,-1.5592,-0.653669,0.0104676,8,0.125,0.384485,0.381696,0.382073,0.384347,0.382129,0.379739,0.37722,0.379449,8
-212.393,0.998641,0.0545333,6,63,0,217.689,-0.527567,-0.0868436,0.672163,-0.883375,0.567828,1.48138,0.433869,-0.603466,-0.506666,0.588193,8,0.125,0.359244,0.466997,0.25977,0.451757,0.585107,0.432326,0.292656,0.30458,8
-208.023,0.993919,0.0545333,4,15,0,215.197,-0.570985,0.529697,0.605544,-0.802825,0.538353,0.995775,0.237782,-0.422173,-0.544744,0.188783,8,0.125,0.384383,0.387776,0.326833,0.384769,0.405404,0.371428,0.342835,0.337641,8
-208.725,0.999518,0.0545333,6,127,0,212.104,-0.112064,0.38485,-0.987566,0.347538,0.266529,-0.484762,-1.14627,-0.296702,0.596942,0.231593,8,0.125,0.494266,0.415621,0.492106,0.487418,0.444151,0.406722,0.454928,0.506545,8
-209.2,0.999618,0.0545333,6,63,0,213.491,-0.300294,-0.036751,-0.194399,1.00716,0.406058,-1.04295,-1.24256,-1.03231,-0.805926,0.120772,8,0.125,0.424401,0.419757,0.455454,0.437515,0.395021,0.389275,0.395329,0.401883,8
-209.076,0.999614,0.0545333,6,63,0,212.588,-0.404676,0.676223,0.342603,-1.13028,-0.625548,0.955322,0.265919,0.535284,1.04847,0.208947,8,0.125,0.434533,0.417489,0.345055,0.369262,0.448913,0.413598,0.427311,0.453733,8
-210.227,0.995996,0.0545333,6,63,0,213.963,-0.590497,0.74171,0.401108,0.98922,-0.857339,-0.604318,-1.08473,-1.02611,-0.55592,0.13858,8,0.125,0.380433,0.369372,0.38855,0.329752,0.337547,0.322825,0.324603,0.339049,8
-210.538,0.999889,0.0545333,6,63,0,214.994,-0.343547,-0.174285,-0.0148378,-0.516853,1.87215,0.316673,-1.66408,0.00265213,0.492819,0.0633199,8,0.125,0.412272,0.41472,0.407026,0.443985,0.419824,0.389618,0.414989,0.422543,8
-212.99,0.999389,0.0545333,6,63,0,215.215,-0.704354,0.372411,-0.451666,0.394538,-2.05309,-0.274267,0.858856,-0.405626,-0.530856,0.0497368,8,0.125,0.334961,0.325893,0.335206,0.308644,0.327835,0.340372,0.326396,0.325029,8
-210.345,0.999705,0.0545333,6,63,0,216.345,-0.549776,0.307926,0.576066,0.222016,-1.53608,0.454619,0.774892,-0.220537,-0.544358,0.0334687,8,0.125,0.368311,0.370401,0.367642,0.354072,0.369454,0.371954,0.364205,0.3617,8
-208.941,0.998878,0.0545333,6,63,0,213.881,-0.291508,0.926782,-0.621521,-0.044268,0.331149,-0.456896,-0.77493,0.426059,1.67967,0.261199,8,0.125,0.487644,0.388446,0.424807,0.448926,0.398709,0.378971,0.455066,0.536739,8
-210.431,0.998874,0.0545333,6,63,0,214.382,-0.51782,-0.397256,0.525365,0.415492,0.0276384,0.720744,0.156847,-0.0174415,-2.15996,0.0703756,8,0.125,0.366845,0.382052,0.380228,0.373817,0.385304,0.375948,0.373075,0.338535,8
-207.834,0.998477,0.0545333,6,63,0,217.534,-0.372077,0.445904,1.49083,-0.570133,0.0597364,-0.985894,-0.49391,-0.223683,-0.332416,0.271836,8,0.125,0.437611,0.508295,0.371203,0.411967,0.345229,0.376052,0.393438,0.386407,8
-209.998,0.995187,0.0545333,6,63,0,212.867,-0.405038,-0.27391,-1.10757,-0.0172489,-1.80894,0.200519,-0.217365,0.359416,0.401102,0.0673916,8,0.125,0.39568,0.382328,0.399823,0.37123,0.40335,0.396592,0.40593,0.406608,8
-208.678,0.9996,0.0545333,6,63,0,213.675,-0.429635,1.64064,-0.0845407,0.312779,0.647958,0.0439465,-1.13106,-0.257299,1.2257,0.259286,8,0.125,0.49894,0.388991,0.413737,0.434963,0.396938,0.326754,0.378399,0.472072,8
-208.36,0.999223,0.0545333,6,63,0,211.978,-0.464251,0.447675,0.737404,0.472657,0.837028,1.37999,-0.145717,-1.01807,-0.519035,0.192366,8,0.125,0.406577,0.420091,0.407737,0.424767,0.450466,0.379356,0.340719,0.3626,8
-209.874,0.998937,0.0545333,6,63,0,213.746,-0.720656,0.945573,-0.438495,0.466514,-0.946386,0.73335,0.491975,-0.127387,0.957096,0.234165,8,0.125,0.37772,0.305056,0.351737,0.280443,0.366113,0.353097,0.320716,0.378355,8
-211.32,0.995369,0.0545333,5,63,0,218.137,-0.111734,-0.213839,0.696758,-0.55642,-0.818603,-0.466692,-0.951243,-0.0709396,-1.38317,0.117047,8,0.125,0.465862,0.492455,0.4559,0.448298,0.458506,0.444462,0.470027,0.432016,8
-212.107,0.99915,0.0545333,6,63,0,215.288,-0.62503,1.63426,-0.377328,0.411619,0.212805,1.03943,0.937489,-0.307346,1.56302,0.0539955,8,0.125,0.368935,0.344026,0.353702,0.351252,0.361489,0.36022,0.344879,0.36804,8
-214.707,0.99922,0.0545333,6,63,0,219.052,-0.659975,1.46474,-1.63402,0.864113,-0.853413,1.70014,1.20649,0.0503485,0.901351,0.0550041,8,0.125,0.359069,0.320853,0.351502,0.330281,0.362054,0.355806,0.341368,0.351969,8
-212.21,0.99996,0.0545333,6,63,0,219.845,-0.412729,-0.4694,-1.27826,1.21651,0.410245,0.677609,1.30475,-0.468855,0.317772,0.0118976,8,0.125,0.39692,0.394619,0.401732,0.399428,0.400192,0.401984,0.396922,0.399164,8
-212.977,0.999286,0.0545333,6,63,0,218.871,-0.650842,1.05043,2.13277,-1.80814,-0.120382,-0.00604574,0.503692,-0.758053,1.37111,0.152899,8,0.125,0.379839,0.41952,0.283472,0.338665,0.342592,0.360354,0.317183,0.391455,8
-210.984,0.999054,0.0545333,6,63,0,220.041,-0.330777,-0.555415,0.405669,1.73923,-1.13446,-0.447768,-0.620795,0.33728,1.50735,0.24685,8,0.125,0.385118,0.442595,0.524618,0.351873,0.391429,0.381303,0.438434,0.510327,8
-211.032,0.999742,0.0545333,6,63,0,214.891,-0.446797,-1.56213,0.0799149,0.8859,0.555305,-0.274571,-0.213697,0.868247,1.05919,0.0296945,8,0.125,0.379144,0.390687,0.396399,0.394053,0.388184,0.388614,0.396274,0.397631,8
-211.645,0.999423,0.0545333,6,63,0,216.02,-0.520369,-0.267097,-1.52755,0.701994,0.98125,0.281091,-0.398622,1.34542,0.0597078,0.022772,8,0.125,0.371345,0.364669,0.376511,0.378005,0.374264,0.370646,0.379957,0.373084,8
-212.886,0.999798,0.0545333,6,63,0,216.149,-0.419068,0.348741,-1.59316,0.0353018,-1.10207,0.54172,-0.469982,0.467455,-0.306891,0.00267544,8,0.125,0.396963,0.39572,0.396762,0.396034,0.397087,0.396439,0.397039,0.396543,8
-212.04,0.996357,0.0545333,6,63,0,221.484,-0.599815,-0.448234,-0.834082,0.1504,-0.23402,0.186714,-0.372679,-0.195593,0.202994,0.00257084,8,0.125,0.354122,0.353896,0.354474,0.354248,0.354496,0.354167,0.354271,0.354505,8
-211.223,0.999625,0.0545333,6,63,0,215.643,-0.342066,-0.92123,0.20346,1.44126,0.166676,-0.577977,0.179583,0.102864,-0.667516,0.378122,8,0.125,0.333943,0.434102,0.550553,0.430689,0.363406,0.431886,0.424783,0.35561,8
-213.141,0.999991,0.0545333,6,63,0,215.197,-0.555436,0.0774698,-0.308463,-1.78522,0.59877,-0.164354,-0.770967,1.03354,1.02466,0.00734369,8,0.125,0.364736,0.364079,0.361572,0.365623,0.364324,0.363293,0.366364,0.366349,8
-214.046,0.999341,0.0545333,6,63,0,218.678,-0.285803,-1.23024,1.26203,1.17321,0.553798,-1.79106,0.3412,1.23837,-0.624563,0.0533329,8,0.125,0.413039,0.445592,0.444423,0.436282,0.405807,0.433495,0.445281,0.420892,8
-208.322,0.999742,0.0545333,6,63,0,217.962,-0.414562,0.055352,0.0852729,-0.666818,0.340213,-1.2083,-1.29564,-0.766847,-0.101002,0.18062,8,0.125,0.400216,0.401514,0.369351,0.412628,0.346875,0.34331,0.365152,0.393457,8
-213.315,0.994413,0.0545333,5,31,0,214.632,-0.213653,0.320827,-0.39585,-2.42064,0.667528,-1.34093,-0.0255149,0.646988,0.0916394,0.107274,8,0.125,0.45531,0.436318,0.38383,0.464548,0.411565,0.446112,0.464,0.44922,8
-211.654,0.999816,0.0545333,6,63,0,217.116,-0.332984,0.87933,-1.09735,-0.887399,-0.613038,-1.28296,-1.89578,-0.0631695,0.730905,0.262897,8,0.125,0.474569,0.349446,0.362096,0.378916,0.338436,0.303353,0.413481,0.46485,8
-210.522,1,0.0545333,6,127,0,215.309,-0.505793,1.04129,0.1776,0.00831275,0.597458,0.221523,0.16026,1.10053,-1.32036,0.0271826,8,0.125,0.382845,0.377314,0.376233,0.379999,0.377594,0.377203,0.383226,0.367796,8
-210.049,0.999426,0.0545333,6,63,0,214.085,-0.466332,-1.09816,-0.106445,0.177225,-0.0586603,-0.308536,-0.336237,-0.989036,1.75651,0.110202,8,0.125,0.357243,0.38271,0.390122,0.383955,0.377462,0.376745,0.360009,0.43223,8
-210.772,0.998513,0.0545333,6,63,0,216.076,-0.340576,1.75447,1.51635,-0.443374,0.206516,-0.658146,-1.19346,0.364302,-1.63192,0.244829,8,0.125,0.522227,0.507667,0.389568,0.428,0.377139,0.346883,0.437483,0.322978,8
-209.471,0.998957,0.0545333,6,63,0,215.314,-0.227441,0.013904,-0.378274,1.06767,-1.14425,0.472013,-1.771,-0.847065,0.172607,0.154717,8,0.125,0.443915,0.428992,0.484441,0.400238,0.461473,0.377202,0.411324,0.449984,8
-212.393,0.998576,0.0545333,6,63,0,215.491,-0.26684,-0.295043,-0.661984,1.38444,-1.59873,0.022541,-1.27957,-1.32733,1.54703,0.108979,8,0.125,0.425804,0.416057,0.471041,0.391487,0.434286,0.399803,0.398555,0.475458,8
-211.383,0.999685,0.0545333,6,63,0,215.087,-0.522512,0.901855,0.421171,-1.81817,1.30406,-0.0463307,-0.133064,0.794347,-1.54331,0.333451,8,0.125,0.444779,0.405627,0.244386,0.478096,0.368662,0.361957,0.435945,0.261704,8
-209.754,0.999135,0.0545333,6,63,0,214.536,-0.381743,0.288305,0.612137,-1.43939,0.964151,0.342989,-0.207996,-1.02307,0.268535,0.059522,8,0.125,0.409851,0.414521,0.385228,0.419615,0.410638,0.402725,0.391113,0.409566,8
-210.146,0.999891,0.0545333,6,63,0,214.299,-0.492517,0.258207,-1.02582,1.27003,-0.941917,0.258617,0.369574,0.996145,-0.523038,0.190034,8,0.125,0.39092,0.334599,0.437536,0.338158,0.390938,0.39597,0.424772,0.356196,8
-208.084,0.998949,0.0545333,6,63,0,213.779,-0.564057,1.01847,1.30867,-1.21335,-0.62919,0.40915,-0.269205,-0.154313,0.315348,0.382143,8,0.125,0.456397,0.484016,0.263525,0.309064,0.399463,0.339184,0.349094,0.390896,8
