# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2020433332
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_sigma.1
-211.095,0.986439,0.0908214,5,31,0,214.971,-0.475885,1.31306,0.833263,-0.378896,1.61132,-0.787049,0.233472,0.880823,-0.774071,-2.06586,-0.781563,4.95509,-0.986706,-1.76405,-0.882383,0.309211,1.18025,-0.751471,0.426963,-1.00446,-0.0268983,3.35374,1.81817,2.35696,-1.64777,-3.86525,6.82055,0.0234246,0.253555,0.356576,-0.201716,-2.1803,7.17417
-211.264,1,0.0901458,6,63,0,216.5,-0.253439,-1.23203,1.19209,1.68974,-2.78716,-2.06621,0.156049,0.343326,0.411902,1.29122,-1.18231,-1.01251,-0.677155,0.188658,-1.64399,-2.75093,-0.13497,-0.444187,-1.08207,-1.14314,1.84506,-3.94019,-4.13139,-1.94288,0.14701,2.01615,-4.34768,-1.89705,0.230822,-0.0539355,1.50192,2.15571,4.9285
-206.185,0.999931,0.0905941,5,63,0,214.059,-0.433742,0.452692,1.1849,-1.07191,0.763444,-1.11659,-0.30018,0.750489,-0.619944,-0.88336,-1.02607,-0.284417,2.25114,-0.2431,0.2013,3.50057,1.5196,0.0677878,-0.600766,-2.01789,-2.50052,3.29089,-5.33973,0.385858,-0.459609,-4.31843,2.88631,-0.463043,-0.357744,0.274241,0.0191554,-0.565553,0.733415
-209.496,0.999607,0.0910375,5,63,0,214.109,-0.229185,2.08046,0.954083,-0.765774,0.0752011,-2.41945,0.503827,-0.0364673,-0.219365,-1.18697,-1.74202,-0.655431,1.28359,-0.291185,2.15572,-2.45603,-2.99543,0.585984,-0.764486,0.373986,0.116135,-2.28456,7.03093,2.49105,0.0598775,-1.64229,0.986535,-1.30428,0.560603,-0.293782,0.318203,-0.918638,-3.18056
-204.229,0.999636,0.0914547,5,31,0,212.126,-0.17324,1.0942,1.37279,-0.361543,-1.02812,-1.82828,-0.395867,0.822623,-0.120848,0.138482,-1.20183,2.01202,-3.69098,0.163057,3.08366,-1.18185,3.031,-0.482496,0.278982,-0.710615,1.03354,2.23861,7.07511,1.83719,0.718532,-1.63351,-0.472405,-0.452293,-0.354601,0.5665,0.862006,0.801194,-3.66571
-210.154,0.985891,0.091875,5,31,0,214.094,-0.347028,1.31754,2.20136,-1.18616,-0.993595,-1.97029,-0.74348,-0.25589,1.35886,-0.384324,-1.34542,-5.6257,0.830599,-0.400202,-0.782862,-1.0541,-1.58436,-0.179614,0.808074,-0.61948,0.905834,3.941,-3.7439,1.70183,1.60153,-3.18512,-0.900608,-1.66028,-0.785102,-0.728764,2.40683,0.00903487,1.53902
-203.462,0.999494,0.0911465,5,31,0,212.39,-0.194052,-0.0710367,0.444718,0.275545,-1.3111,-1.24424,-0.182501,0.984966,-0.318003,-0.186237,-1.32932,-1.88293,2.25068,1.92833,-3.70403,-0.463266,-1.72774,-0.808149,-0.867877,2.82164,-0.0918417,-2.58893,7.2975,-0.0248088,-0.943164,-0.433615,-1.01121,1.34621,-0.129958,0.755563,0.484562,0.33121,-5.75472
-204.019,0.992188,0.0915522,5,31,0,208.943,-0.0526023,0.141423,1.0563,0.717285,-0.613816,-1.26178,0.0525134,2.53979,-1.52029,0.0936896,-0.44497,5.63316,0.151809,1.58653,0.72916,2.61667,2.10324,0.127261,-1.1801,-0.682118,-0.684833,1.47362,14.2713,1.25498,1.95144,2.26491,0.858009,-0.515122,0.357756,3.58306,-1.07703,1.70652,2.15134
-204.491,0.998058,0.0913493,6,63,0,208.054,-0.273287,-0.089118,1.35766,0.683614,-0.299798,-0.847795,-0.292197,-1.7435,0.446708,-1.39866,-0.689065,4.95915,-1.54593,0.0400058,-0.297031,-0.138215,1.57322,-0.632999,-0.773516,1.96472,0.0248811,-1.46091,6.82246,-0.325629,1.06984,0.272649,0.991269,1.7558,-0.300931,-3.28681,2.36877,-1.16566,-0.516927
-203.773,0.998262,0.0916344,5,31,0,208.57,-0.615339,0.595132,1.05105,0.895389,-0.0300463,-0.265363,1.24434,2.04989,-1.03924,0.744439,0.0863955,-1.51588,0.315656,0.874897,-0.142564,1.14234,0.589519,-0.586179,2.66326,-1.56542,0.603504,2.63994,8.6983,2.45871,1.65602,3.05468,-0.185119,-0.122458,2.75582,3.87914,-2.04709,3.94996,12.7996
-205.397,0.97134,0.0919365,5,31,0,210.925,-0.326833,-0.21594,1.10033,0.312579,-0.442863,-1.09276,-0.350545,-0.703544,0.918704,-1.40223,-1.51079,-4.05609,0.85503,0.0832835,-0.515847,0.144575,1.64473,1.82791,1.8535,0.205043,1.95281,2.67027,3.43395,-0.395538,-0.0735472,-0.570374,0.122617,0.804271,-0.350213,-1.13309,1.70593,-1.15619,-3.95125
-209.568,0.987366,0.0900135,5,63,0,214.251,-0.284915,0.510256,2.30708,0.298188,-1.10847,-2.08563,1.01051,0.981627,0.445568,-0.462847,-0.586592,-3.67797,0.434163,-0.858636,0.423648,-0.634836,-0.208039,0.589275,1.65342,-2.58807,1.39401,-1.42717,-5.4563,1.34076,4.80921,-1.18104,-2.76882,-8.23793,1.48009,0.71421,2.59827,0.265105,20.8176
-210.626,1,0.0894233,5,31,0,213.425,-0.489649,-0.592303,-0.111267,1.09206,0.357282,-0.00393543,-2.05063,0.44585,-2.36886,0.171796,-1.15167,4.1543,0.330951,0.159984,1.24275,0.83983,0.958496,1.23133,-1.17691,0.0734375,-0.423146,2.10782,-2.44615,-1.40662,-3.11517,0.173501,1.35616,3.36693,-2.29924,-0.0885143,-2.32276,0.657235,-0.281101
-205.839,0.997292,0.0898596,5,31,0,214.185,-0.496968,0.0606403,0.57205,1.63427,-0.304792,-0.796172,-1.52483,1.29629,-2.4569,0.197697,-0.997144,-4.99698,-1.83309,-2.70098,-1.00838,1.78438,3.28521,-1.709,-0.865274,-1.15874,0.303856,-2.10768,-6.8779,-0.460208,-2.10967,1.46169,-0.188943,0.267122,-1.78788,0.913546,-2.54474,0.77322,-3.12609
-202.986,0.994453,0.0900759,5,31,0,211.407,-0.48198,0.293254,1.3127,0.189052,-0.776653,-0.885217,-1.78358,0.818825,-0.0712992,-1.19303,-0.368995,-1.74586,-0.0223774,1.13438,-1.73271,0.250438,-2.00285,2.36148,-1.17033,2.50689,-1.09016,4.83655,-14.346,0.131565,1.02827,-3.19206,-3.68635,-3.75561,-2.63926,0.243736,1.43813,-1.25035,4.44823
-205.958,0.999765,0.0900607,5,63,0,208.932,-0.517661,-0.222057,1.81816,1.94773,-0.738694,-1.25403,1.87533,0.344233,-1.72908,0.335349,-1.21579,3.758,0.102778,0.89658,-0.836152,-1.12867,1.34738,-1.24715,0.485686,0.449343,-0.972311,-2.59196,-7.46505,-0.82888,0.545826,1.67581,-1.08434,-1.10855,2.03777,-0.19519,-1.52677,0.801543,-3.41335
-205.085,0.993438,0.0904778,5,31,0,212.281,-0.39142,0.118617,0.0578792,1.61459,-0.0220045,-1.30031,0.847174,-1.13703,-0.868968,-0.509083,-0.718442,-4.60464,0.476085,-0.567056,-3.67422,-0.101657,0.153794,-2.40964,0.338379,1.47107,-1.42406,0.428926,-6.28293,-0.157234,-3.84358,2.74006,1.36322,-2.58796,1.10408,-2.48357,-0.237441,0.0310917,3.61494
-203.247,0.996199,0.0903787,5,31,0,210.384,-0.443272,-0.234648,1.06991,1.62789,-1.54382,-1.04091,-0.0572081,0.646431,0.139892,-0.0380362,-1.05284,6.1185,0.241896,-2.41019,2.65761,1.53765,0.602258,1.11879,-2.10615,-0.180681,-0.0477612,0.642552,-6.33067,-0.830923,-0.73817,1.52842,-2.88031,-0.170853,-0.0812526,0.14615,1.06007,0.481981,-1.66297
-204.134,0.996351,0.0905042,5,63,0,208.821,-0.0607536,0.480381,0.992805,0.768586,-0.618484,-2.43328,0.505019,0.925259,0.0192531,-0.62786,-0.840467,-1.92781,0.217798,-0.585721,-3.29621,1.99848,-0.806758,-0.00134894,-0.289055,-1.64622,-1.06691,-1.99405,7.73489,1.52213,0.580609,1.25413,1.01195,-4.37965,0.805373,0.783127,1.6661,0.131806,3.19849
-204.689,0.995914,0.0906418,5,31,0,208.998,-0.296921,0.422106,1.04388,0.724496,-1.09686,-2.7172,-0.325033,0.758799,-1.0279,-0.670252,-1.44756,3.60057,0.46319,-0.110972,0.287301,1.36544,-0.0619836,1.26749,0.507459,2.26525,0.0135616,3.80645,-4.94021,0.485264,-0.132227,0.0820074,-0.869584,-2.85832,-0.315943,0.467994,-0.520194,-0.318814,-3.27827
-206.333,0.993141,0.0907432,5,63,0,210.81,-0.186576,0.680564,2.07219,0.468228,-1.49134,-2.01155,0.245899,1.07502,-0.964488,-1.09865,-1.58288,0.300293,-0.431825,-2.1765,0.920907,1.03344,-3.81169,-0.930056,-0.293429,-0.320943,0.831493,-1.07489,9.58989,0.928574,1.62432,-0.0207669,-1.13822,-0.418383,0.31371,0.883695,-0.416112,-0.773029,-6.58986
-207.599,0.994597,0.0906184,5,31,0,209.187,-0.532512,0.695404,2.36902,0.0617993,-1.37893,-2.08423,0.749906,0.775697,-0.94617,-1.13258,-1.33076,-1.83742,0.274026,0.172591,0.448619,-1.28021,-0.973931,-0.30387,0.675731,-0.333618,-0.417097,-2.86208,-17.4995,0.521574,1.42068,-1.63589,-2.15499,-3.11997,0.772617,0.339843,-0.578099,-0.93983,-0.866911
-206.53,0.996549,0.0906119,5,31,0,212.447,-0.0425834,0.358553,2.43491,-0.0767825,-0.445532,-1.34103,1.00504,0.28698,-0.549769,-0.0620686,-0.702553,4.40752,1.53455,2.95306,-0.526275,-1.56912,-2.07982,0.6856,0.596519,-0.225147,-1.2545,-1.93063,20.8131,1.51887,5.26643,-1.20887,1.83155,1.12795,1.52978,-0.10979,0.890068,1.09455,2.11742
-205.264,0.999202,0.0907636,5,31,0,210.614,-0.422417,0.0600205,0.280136,1.24956,-0.677243,-1.97435,0.121654,1.86009,-0.21404,-1.19439,-1.31293,8.15467,-0.283663,-1.60942,2.16834,0.225672,1.60335,-1.27109,-0.15887,-0.153315,-0.553589,-0.755557,-9.83158,-0.210307,-1.8318,0.619932,-0.577433,-2.2463,0.126756,1.63301,0.418593,-0.952355,-2.50253
-203.9,0.997038,0.0911311,5,31,0,212.101,-0.188263,0.237303,1.4218,0.0919764,-0.295408,-0.627841,1.18127,1.13617,-1.78004,-2.00235,-0.259178,6.31931,1.12552,0.572361,1.65545,1.69454,-2.39998,1.25381,2.81923,0.357105,-1.44652,-1.29359,11.4281,1.37005,4.35296,-1.94699,1.76181,3.89125,2.23591,1.38702,-2.22202,-2.50292,3.89537
-198.778,0.999889,0.0913221,5,31,0,205.682,-0.433967,0.155846,0.911857,0.453574,-0.499047,-0.901239,0.656757,1.141,-1.26294,-0.362753,-0.450347,3.31055,0.425974,1.62918,-1.76555,0.437689,1.06406,1.44181,0.615436,-1.71965,-3.27689,1.09029,-9.32125,-0.208838,-1.04296,-1.40121,-1.35359,-2.34294,0.963234,0.874863,-1.17078,0.310461,-1.78045
-201.147,0.990445,0.0917461,5,31,0,202.705,-0.571241,0.210256,0.919011,0.60185,-0.411761,-1.00989,0.942392,1.41492,-1.13696,-0.239197,-0.513919,2.06167,-0.391858,-0.358041,-1.32132,-0.921153,0.285958,-0.748546,-0.798066,-0.801786,-0.549862,0.938649,-16.9074,-0.530895,-1.89825,-1.52278,-1.65175,-4.52206,1.23582,1.14381,-1.0684,0.333715,-0.690082
-202.268,0.990529,0.0913973,5,31,0,208.554,-0.500057,0.22118,0.503712,0.439868,0.0136655,0.0870304,-1.08752,0.0405707,-0.10714,-0.677234,0.314366,-2.3295,-0.904593,0.607232,-1.53391,-2.29953,-2.21501,2.28428,-0.938358,0.311537,0.686429,3.53177,10.4337,0.593149,-3.13304,-0.249621,2.56158,18.8206,-3.0024,-2.52655,2.37425,-1.03128,1.93396
-205.633,0.997516,0.091057,5,31,0,209.787,-0.460566,0.946486,1.61192,1.24347,-0.0465224,-0.192469,1.80023,1.51156,-1.00861,0.655134,-1.15913,2.47544,-1.1225,-0.196577,-0.501418,0.781786,0.913076,-0.546191,-2.21505,0.410732,0.862606,3.70682,8.55878,1.09703,0.338226,0.557509,0.561087,2.8988,1.99797,1.20639,-0.566383,1.26048,-4.22782
-205.05,0.997021,0.0912846,4,31,0,212.428,-0.52134,1.11249,1.62258,1.43542,0.0724357,-0.322109,1.79724,1.48713,-1.17486,0.796555,-1.03757,4.97344,-1.73981,-0.0840423,-2.61074,-1.62492,2.71412,0.204775,0.283597,1.50721,-1.26699,-4.5585,5.64818,1.36274,0.213155,0.859902,0.669453,2.09476,2.02547,1.13676,-0.842031,1.49263,-4.16297
-207.109,0.995046,0.0914717,5,31,0,211.53,-0.472459,1.35831,1.60692,1.44735,0.0541385,-0.258563,2.05694,1.54809,-1.09803,0.963031,-1.12114,2.72058,2.59133,-0.182407,0.0807078,-0.327013,0.992719,1.54746,0.331545,0.794135,1.49387,-2.53953,9.62069,1.78653,0.303137,0.956084,0.766982,2.64041,2.30025,1.24309,-0.69061,1.66174,-3.35567
-206.141,0.999995,0.0914977,5,31,0,210.706,-0.688762,1.75897,2.31353,1.16886,-0.107872,-0.268368,0.757556,0.418453,-0.109062,0.440364,-1.42014,-1.18708,-0.395547,0.595224,-0.734328,-0.362749,-0.821639,-2.17183,-1.51028,1.47828,-1.42914,1.52022,-8.54678,1.72553,0.920946,-0.138043,-0.329335,0.650925,0.728806,-0.0993633,0.277278,0.736557,-5.93949
-205.699,0.995859,0.0919264,5,63,0,212.84,-0.27649,0.459502,1.57,-0.591276,-1.22345,-0.625763,-0.339057,0.625923,-0.449053,0.119915,-1.50188,6.00023,-2.64667,-1.5369,-2.60431,-1.60379,-1.78646,-1.0689,0.0746373,-0.531526,-0.833849,2.22369,8.10566,0.551766,0.726604,-1.79956,-0.992412,2.20569,-0.324695,0.342244,0.151733,0.552174,-3.79946
-206.605,0.997215,0.0920177,5,63,0,212.139,-0.432961,0.151317,1.24217,-1.01901,-0.650148,-1.02396,-0.816558,0.884857,-0.418061,-0.169903,-0.426331,-3.37228,0.695759,0.788226,-1.50971,-2.55178,1.17053,0.215675,-0.222867,0.153648,0.863607,-5.77748,-18.33,-0.220391,0.682435,-8.3625,-2.28929,-3.83943,-1.22247,0.420658,0.644231,0.682489,9.66483
-208.237,0.998486,0.0922193,5,31,0,212.829,0.313407,-0.756021,-0.452083,0.895021,-1.29535,-1.83367,-0.342338,-0.671857,-2.42668,-1.10981,-0.217646,-0.346865,-1.92139,0.0269715,-0.875249,-1.62533,1.76659,0.727533,-0.170242,-0.210823,-1.64682,-4.46548,-4.2967,-1.02061,-4.46598,7.14142,-2.1591,-6.32792,0.0980988,-1.83998,-3.00819,-0.118951,17.715
-205.685,0.999483,0.0925247,5,31,0,212.639,0.182393,-0.845039,-0.421765,0.93845,-1.0883,-1.80847,-0.264872,-0.402183,-2.48911,-1.18901,-0.454345,6.01768,0.480006,-0.773343,0.353202,-2.02436,-0.86029,-0.333913,-1.47896,0.00402561,0.470051,6.6326,0.515712,-1.28325,-3.80677,4.57382,-0.118224,-2.62808,0.063856,-1.12962,-2.63247,-0.397966,4.89272
-205.797,0.954497,0.092912,5,31,0,212.254,-0.468705,-0.0190532,0.739117,0.508518,-0.339286,-1.59002,-0.875126,-0.413233,-2.22456,-1.42847,-1.25415,7.64544,-1.54982,-2.66019,1.20758,-1.0837,-0.544886,0.104654,-0.673949,-1.80931,-0.346487,0.256907,-14.3218,-0.421093,-1.2581,-0.811938,-0.100124,-1.67143,-0.978202,-1.02401,-2.08549,-1.24428,-3.03624
-206.87,0.999423,0.0896636,5,31,0,210.881,-0.216922,0.0980814,1.32395,0.063643,-0.430279,-1.26729,0.213395,1.78918,0.802403,-2.20382,-0.305072,4.41155,0.358442,0.791215,-0.625515,1.78331,-1.67756,-0.822482,-0.318401,-1.01937,-1.51682,-3.02282,1.60159,0.538586,3.21353,-2.26081,0.467158,-5.2215,0.527002,2.52981,4.70568,-2.76982,12.5304
-206.56,0.996436,0.0900356,5,63,0,212.651,-0.133384,-0.513662,0.289442,0.328199,0.0214299,-1.48428,-0.228168,1.65926,0.442944,-2.24423,-1.09013,-4.46532,-1.27747,-1.95555,0.96742,0.103696,-1.04403,-0.644163,-1.08825,-1.96079,0.930912,-4.45839,10.9091,-0.647492,-1.34158,-0.251615,2.1601,0.83605,-0.148041,1.60424,1.8059,-2.03445,-4.63233
-203.916,0.999439,0.0901702,5,63,0,211.278,-0.446355,0.729272,2.41111,0.33378,-0.158986,-0.742563,1.03877,0.271359,0.686574,-0.801996,-1.07216,4.55211,1.4765,1.89131,1.46502,-0.491181,1.86768,0.151621,-1.40068,-1.38067,2.69581,3.14572,3.93262,0.823146,2.12039,-1.27785,0.39641,1.01853,1.17108,-0.310389,1.80339,-0.478605,-2.73719
-205.825,0.99742,0.0905436,5,31,0,209.127,-0.497779,1.33386,2.15207,0.551154,1.5753e-05,-1.28839,1.46841,0.0667208,0.842545,-0.556847,-0.692062,-1.5089,1.3167,-1.56648,1.3029,0.419947,-2.42233,0.305642,-0.206149,-0.356222,0.779132,2.87833,-0.674765,2.61484,2.65083,-1.27819,0.830595,-3.886,1.86641,-0.890531,2.71155,-0.138562,6.48342
-205.925,0.991047,0.0907561,5,63,0,210.698,-0.27081,-0.125304,0.654352,1.104,-0.259273,-0.999033,0.117618,1.99148,-1.0555,0.916247,-1.45026,-2.06623,2.0293,1.32165,-0.886339,0.684617,-0.790729,1.70453,-0.438941,2.14328,-0.683841,-1.04417,10.3037,-0.210258,-0.668973,0.724996,0.615007,1.41164,0.163924,1.8487,-0.533626,1.47301,-4.99379
-205.178,0.999992,0.0904599,5,31,0,209.365,-0.433869,-0.943633,2.32341,1.04591,-0.579209,-1.17063,0.111386,-0.138781,-1.86535,0.46874,-0.634071,4.57884,0.756146,0.785397,-0.39791,0.119932,0.837708,-0.11146,-1.77094,0.525771,-1.81078,3.11986,-6.47452,-3.03839,3.85995,0.874834,-1.22435,-2.91843,0.130971,-1.19631,-2.01492,1.57437,8.26407
-207.226,0.987516,0.0908764,5,63,0,214.206,-0.523152,0.978835,1.53915,0.999269,-0.332605,-0.732502,1.48472,-1.99329,-0.998553,-0.0142856,-1.34842,-7.92218,2.47429,-2.32835,-0.668962,0.148881,-0.381095,0.15085,0.132956,1.73582,-1.27011,-1.46663,-5.17073,0.934392,0.0584411,-0.0539245,-0.251371,0.518726,1.56994,-2.74937,-0.636818,0.33397,-3.79143
-203.551,0.998954,0.0902993,6,63,0,211.651,-0.5751,-0.115554,1.31956,1.13611,-0.252176,-0.910108,-1.17401,2.61922,-0.500512,-1.15493,-0.655763,1.14079,-1.96879,0.624128,-4.4743,-1.01892,2.25134,-1.0923,1.836,0.978342,0.638311,0.370205,-10.6274,-1.33064,-0.460963,0.431393,-0.675076,-2.53659,-1.60417,2.87511,0.141327,-1.09042,-1.12428
-203.551,0.0169552,0.72505,2,3,0,215.075,-0.5751,-0.115554,1.31956,1.13611,-0.252176,-0.910108,-1.17401,2.61922,-0.500512,-1.15493,-0.655763,1.39259,0.906792,4.46375,1.86331,1.25195,-3.38969,-1.15792,-2.13488,1.05439,-0.737737,1.32079,-10.6274,-1.33064,-0.460963,0.431393,-0.675076,-2.53659,-1.60417,2.87511,0.141327,-1.09042,-1.12428
-203.551,1.61994e-96,1.21596,1,1,0,206.744,-0.5751,-0.115554,1.31956,1.13611,-0.252176,-0.910108,-1.17401,2.61922,-0.500512,-1.15493,-0.655763,-2.41584,-1.21338,0.39432,-0.40978,-0.526871,0.137187,-0.892055,-1.19988,-0.247431,0.347964,3.87196,-10.6274,-1.33064,-0.460963,0.431393,-0.675076,-2.53659,-1.60417,2.87511,0.141327,-1.09042,-1.12428
-203.398,0.997084,0.0679967,5,63,0,209.822,-0.256356,-0.932557,0.806176,0.58427,0.119871,-1.1227,-1.30021,0.934995,-1.01066,-2.02742,-0.821537,9.63665,-0.28215,-0.313942,-0.991483,0.330701,0.339599,0.768888,-2.89942,-0.569378,-0.179766,0.433209,2.08235,-2.03974,-0.75217,-0.0728785,2.47774,0.589166,-1.5112,0.631129,-0.288197,-1.95362,-3.69682
-203.142,0.999978,0.0367759,7,127,0,208.014,-0.469472,-0.0121589,1.58676,1.32958,-0.153056,-1.33099,-1.63218,1.45153,0.0128608,-0.572954,-1.06997,-2.00246,2.0657,1.34676,1.11412,-1.20231,-0.0679189,0.779029,-0.0723647,1.01997,2.31588,1.70052,-4.45522,-0.494488,0.293277,0.770232,0.314935,-1.45819,-1.86678,1.12801,0.836448,-0.211233,-3.63292
-204.682,0.999874,0.0251792,7,127,0,209.86,-0.65549,1.38675,1.3052,1.45108,0.164349,-0.397142,0.970899,-1.04898,-0.131784,-0.834921,-1.03107,1.05305,1.08515,-0.290086,2.26436,1.2405,-1.77062,-1.75022,-0.44327,1.92963,-0.807979,-1.11446,-6.79936,1.56374,-0.95836,0.437075,0.329471,0.574233,1.01244,-2.08129,0.452242,-0.655148,-4.28624
-208.057,0.999207,0.0197331,7,127,0,214.053,-0.522573,0.0058674,2.0429,1.14689,-0.459406,-0.120777,0.675035,1.43886,-0.755545,-2.55341,-0.152648,-8.08807,1.36387,0.757525,1.23022,-1.02247,0.395132,1.11698,-2.50525,0.40085,-0.556765,-0.435974,10.6481,-1.42281,7.35364,3.65833,-3.16326,5.94102,1.16529,1.75457,-0.48682,-3.79032,17.8303
-204.755,0.999996,0.0168369,7,127,0,211.801,-0.568916,0.773545,0.158023,0.570316,0.674063,-0.731957,-0.0662358,0.403668,-0.166908,-1.67896,-0.688167,-7.9052,-1.20167,1.25207,0.309424,-1.72292,-0.487527,0.89909,1.14069,-0.525346,-2.8393,1.69116,-9.60559,0.962839,-4.45471,-1.55756,3.19685,-1.04363,-0.18221,-0.462676,0.7341,-1.79834,-0.656902
-207.095,0.999701,0.0152728,8,255,0,214.381,-0.534599,0.0610015,0.974694,1.34471,0.607601,-1.50805,0.751346,1.51249,0.303838,-2.62541,-0.993728,-6.61114,1.50504,-3.08739,-2.16734,1.20607,0.665622,-1.08325,-1.49536,-0.374812,0.529603,1.71819,-8.92614,-0.543148,-1.31682,0.656634,2.09066,-3.03549,0.818416,1.16104,1.24566,-2.76123,-0.459318
-204.355,0.999752,0.0144224,7,127,0,213.256,-0.351325,0.580668,1.23914,1.47648,-0.323523,-0.203868,0.443051,0.999922,-1.86893,-1.43568,-1.00014,2.34584,-0.192278,-1.24782,2.03431,3.25092,-1.59829,1.047,1.45473,1.18456,-3.18359,-0.105362,12.19,0.816258,-0.0417836,1.61038,0.410675,4.36669,0.540615,0.644214,-1.62638,-1.20037,-4.15783
-203.302,0.999946,0.0140283,7,127,0,208.191,-0.589047,0.510877,1.34448,1.29402,0.428385,-1.51581,-0.11332,0.81975,-1.61905,-0.736418,-0.771562,-2.1458,-0.333509,0.461322,-0.885039,1.87926,-2.79314,-0.868163,-0.440517,1.19173,1.52154,2.45048,-13.2938,0.195201,-0.589374,0.641914,1.80632,-5.29403,-0.240629,0.163931,-1.66026,-0.483424,1.53172
-203.203,0.999917,0.0139489,8,255,0,207.711,-0.488291,0.0719407,0.942274,0.846279,0.257141,0.275008,-0.300669,0.896322,-0.807879,-1.31056,-0.323512,2.37873,0.0478572,-1.04888,0.990239,3.06187,1.9028,-0.269648,0.204375,-1.74999,-0.547535,-1.67324,15.0272,-0.784832,-0.95273,0.63515,3.22444,12.0265,-0.552067,0.404197,-0.396876,-1.50692,1.25225
-200.042,0.999927,0.0140889,7,127,0,206.946,-0.554807,0.668665,1.31199,0.457732,-0.325593,-0.857276,-0.459533,0.100038,-0.488977,0.155221,-0.271935,-5.77114,-0.257455,0.945674,-0.433326,0.877667,-2.65694,-0.484144,0.211188,-0.613943,-1.75203,5.05669,-11.5247,1.59561,1.13425,-2.21045,-1.78133,-5.84242,-0.88605,-1.37753,0.248887,1.32328,3.54353
-199.701,0.999931,0.0143981,8,255,0,203.93,-0.699183,0.404803,0.819903,0.983761,0.0894972,0.146526,-0.568851,1.46143,-0.604232,-0.634196,-0.0233681,4.27694,1.66557,0.916561,-0.447485,-2.27289,1.80286,-0.83255,-1.08419,-0.119331,1.05204,0.86702,5.07425,0.0298163,-2.60755,1.99837,0.36917,8.85398,-1.43901,1.84809,-0.581548,-0.732604,0.422731
-201.4,1,0.0148429,8,511,0,205.618,-0.229646,0.539319,1.14805,0.818365,-0.428922,-1.51737,-1.74455,0.682603,-0.413575,-0.828059,-0.722004,-5.79225,0.843832,-1.51952,1.2223,1.40558,1.84528,-0.59867,1.33454,0.260218,-0.167356,1.63581,3.47044,1.36618,0.502016,0.883056,0.734631,-2.15578,-2.09903,0.295788,0.808606,-0.28218,-0.890494
-200.087,0.999915,0.0154041,8,255,0,205.382,-0.190484,-0.385917,0.88731,0.317964,-0.566721,-0.727629,1.48208,0.29069,-1.21445,-0.388021,-0.00144348,-0.771933,-0.329458,-0.948261,-0.831745,0.745834,0.104369,-0.905353,2.04637,2.72199,-1.23524,0.210111,0.130458,-2.38579,2.90518,0.0551385,-1.9543,-0.888382,3.39959,-0.508748,-1.45174,0.844848,5.79991
-199.614,0.999952,0.016059,8,255,0,203.575,-0.658378,0.760334,1.56034,0.808027,0.195116,-0.411285,-0.87799,0.902437,-0.0764117,-0.593571,-0.0687536,4.43385,0.647818,-1.86574,0.221152,0.604663,-0.584094,1.95404,-1.11885,-0.904797,0.0414429,1.14735,2.30921,2.46072,4.2627,0.280468,1.99078,-3.23022,-1.87818,0.311643,1.37397,-0.534464,6.72558
-199.991,0.999751,0.0168028,7,255,0,205.798,-0.622003,0.730788,1.54105,0.564543,0.169529,-0.446307,-0.710486,0.883371,-0.0462797,-0.329924,0.0048193,-3.50795,0.579759,0.669169,3.24848,0.626689,0.168114,-1.49787,0.186912,-0.13924,-2.33912,-1.31351,2.88768,2.94265,5.49826,-1.4788,2.40658,-4.10272,-1.67421,0.409259,1.70578,0.176105,8.59494
-200.509,0.99995,0.0176148,7,127,0,202.802,-0.719525,-0.125522,0.584627,0.908239,-0.357614,0.0113246,0.176787,0.746936,-0.18165,-0.633456,-0.00187392,0.468284,-0.838371,-1.08393,0.873842,0.221464,-1.33564,1.56685,-0.17989,-0.890647,-0.208402,0.831939,-9.76225,-3.60594,-5.22836,1.22573,-5.13158,4.95112,0.0144601,-0.199268,0.860699,-0.782983,-1.74197
