# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1929026750
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_sigma.1
-208.528,0.999739,0.0620617,6,63,0,218.349,-0.61052,1.90295,0.741361,0.347706,-0.611962,-0.738376,-0.26072,-0.817232,-5.05674,0.143862,-2.97871,-0.0934099,-0.469206,-3.20964,0.576084,-1.33349,-13.461,2.21291,0.0721434,1.10468,-1.0702,-2.12251,-4.49151,2.20405
-207.753,0.995908,0.0620617,5,63,0,211.077,-0.374031,0.048757,1.4816,-0.735241,-1.10311,-0.232872,0.503789,-1.5874,4.28728,-1.95325,0.134471,-0.969713,-0.0026807,0.544537,1.21606,0.51169,9.48829,-0.439996,1.70886,-0.407529,-0.888218,0.695418,1.31081,-0.770265
-208.733,0.998782,0.0620617,6,63,0,212.348,-0.378106,0.809122,-1.1216,0.181199,0.323395,-1.07563,-0.648277,-1.46129,-7.31807,1.24179,0.87365,-0.802262,0.744813,0.372193,0.731975,0.875978,-4.81113,0.461958,-2.44777,0.625899,1.122,-0.769488,-1.55257,1.03425
-210.056,0.992861,0.0620617,5,63,0,218.986,-0.300127,0.0681215,-1.33095,-0.564778,0.132508,-1.385,-0.457788,-0.887049,-6.74768,2.63147,0.260262,2.67307,1.06328,0.99209,-1.38652,-0.404742,-9.6577,-0.722512,-4.63026,0.0897417,1.74837,-2.30176,-1.57556,5.37511
-209.859,0.999482,0.0620617,6,63,0,214.017,-0.404834,-0.869632,0.0984141,-1.45857,-1.05839,0.181522,-1.24618,-1.91219,8.43124,-0.474597,-1.99006,-0.630954,0.65134,-0.621885,-0.285743,-0.645972,-4.09349,-1.34769,-0.31791,-1.24463,-0.858769,0.95615,-2.08501,0.185136
-211.231,0.998277,0.0620617,6,63,0,213.49,-0.771168,1.99939,0.856638,-0.711371,0.38854,-1.02958,0.710641,-1.92312,-1.65131,0.543743,0.263386,1.95973,-0.00718417,-0.709778,-0.53242,-0.0543328,-19.1756,1.56568,0.00822562,-0.556554,0.413891,-1.45783,-0.448956,-2.9312
-211.452,0.999254,0.0620617,6,63,0,212.773,-0.407062,-1.83254,-0.188939,0.278907,-0.915202,0.970677,-1.11367,-2.40643,0.075997,-1.09378,-0.631605,-0.214116,0.416037,-0.617311,-1.06954,0.303889,-0.377422,-2.14125,-0.479457,0.444725,-0.742145,1.52883,-1.4088,0.469072
-209.022,0.999754,0.0620617,6,63,0,213.372,-0.532502,2.23457,-0.422125,0.0758492,-0.0303001,-0.661398,0.275761,-1.9687,-1.09761,0.856667,1.26268,-0.874539,0.93122,-1.6727,1.70577,0.947591,-5.73071,2.00378,-1.14613,0.300224,0.185332,-0.471298,-0.125417,-1.29635
-208.982,0.999774,0.0620617,6,63,0,212.78,-0.580743,-0.203193,1.12214,-1.47711,-0.417994,0.219097,1.36393,-2.07272,-2.49111,1.91384,-1.78305,-0.385646,-0.0104399,-0.379389,1.45123,-0.32851,-3.41427,-0.654854,0.693354,-1.32353,-0.31863,0.529131,1.32481,-1.51736
-208.959,0.9998,0.0620617,6,63,0,212.571,-0.579457,0.354213,-0.356012,-0.229282,-0.468037,0.836518,1.28003,-2.44689,-3.39625,-0.864139,0.235612,-1.5139,-0.549349,1.31387,2.02893,0.101065,-5.84519,0.0676072,-0.823463,-0.101038,-0.390755,1.11217,1.0971,-0.917687
-209.54,0.998903,0.0620617,6,63,0,213.26,-0.540307,0.378828,-0.679704,-1.21682,1.24066,-0.747498,0.0315716,-2.32381,5.78476,0.410936,-1.11485,-0.895643,0.310791,1.19377,1.86607,-0.720281,-7.73512,0.0765598,-1.20455,-1.08113,1.48453,-0.597251,-0.375487,-0.647591
-210.232,0.999831,0.0620617,6,63,0,212.841,-0.515603,-0.120348,0.512205,-1.29126,1.45769,0.868422,0.68913,-1.41931,-0.787681,0.168443,-1.78919,-0.579101,1.01372,-1.17293,-0.904543,-0.230403,7.05906,-0.916394,-0.17346,-1.01828,2.57455,2.42166,1.05992,1.86642
-211.612,0.999564,0.0620617,5,63,0,216.163,-0.516195,-0.335903,0.703155,-1.34271,1.56793,1.51376,0.87749,-2.12635,0.751005,0.657145,-0.777987,0.00491976,-0.142282,-2.28594,-0.959196,1.41867,2.94676,-0.735145,0.306996,-1.18055,1.95281,2.22106,0.831585,0.390959
-210.052,0.994462,0.0620617,6,127,0,215.749,-0.431566,0.156202,-0.374315,-0.992409,1.4062,0.464823,-0.281588,-3.57823,-5.75519,0.535545,-0.82545,1.16215,-1.67249,-2.08086,-1.6519,-0.675623,1.19747,0.0805441,-0.470293,-0.944654,1.48181,0.592979,-0.315981,-0.819782
-206.114,0.999546,0.0620617,6,63,0,212.591,-0.379095,1.10853,0.420699,0.440136,-0.70139,-1.19094,-0.046365,-1.0712,-0.10491,0.365141,-1.62202,-0.0604692,3.24753,0.811018,-1.94253,0.382546,0.277217,0.938461,0.104268,1.16034,-0.393981,-1.54829,-0.00527892,-0.454001
-206.133,0.999074,0.0620617,5,47,0,208.207,-0.654737,0.673514,0.715749,-0.815581,-0.781035,0.425356,0.305188,-0.917685,-5.21212,-0.734602,-0.156537,-1.1445,1.21632,0.147486,-0.115203,0.163676,-6.92984,-0.325183,-0.306382,-0.452277,-1.43284,1.83718,-1.30385,-1.68253
-208.953,0.997675,0.0620617,5,63,0,212.091,-0.219633,0.178543,0.236862,-2.8342,-0.348413,-1.36397,-0.26151,-1.10133,4.59116,-0.026232,-1.79184,-0.00355517,0.801556,-1.44084,-1.12557,-0.0980727,6.00146,-0.266802,0.317223,-2.61201,0.707068,-1.15336,0.683265,-2.25984
-208.428,0.997872,0.0620617,6,63,0,214.584,-0.107035,-0.0773839,-0.636947,1.01385,-1.2431,-1.19743,-0.499485,-0.789486,8.41376,-0.193852,-1.38186,1.96748,-1.36401,0.532652,-0.234766,1.14231,2.33463,-0.642781,-1.94897,2.42693,-1.0172,-0.757505,0.407739,0.505437
-209.806,0.993577,0.0620617,5,63,0,213.936,-0.730773,0.843257,0.800479,-1.38597,-1.07954,-0.0877935,1.24912,-1.87134,-3.92307,0.615067,1.70094,-1.41841,1.40134,1.05808,0.679455,0.547477,-14.4715,0.294775,-0.0259398,-1.23813,-1.25667,-0.152663,0.603256,-2.78487
-209.259,0.998132,0.0620617,5,31,0,212.668,-0.611794,0.808872,1.89461,-0.831904,-1.49104,-0.429644,0.602751,-0.812899,4.68404,-0.0350368,0.244017,1.01369,0.781682,0.00746093,-2.05213,-1.06361,0.166385,0.00103151,4.04374,-0.428641,-3.07179,-0.989545,1.34402,5.57075
-206.364,0.999955,0.0620617,6,63,0,210.952,-0.250053,0.209406,-0.260071,0.184221,0.126156,-0.678927,-0.382335,-0.453578,-2.34923,0.150099,-1.55883,2.24284,-0.203796,0.52136,0.257123,1.09823,0.0115612,-0.498113,-2.24095,1.62493,3.02292,-0.355897,-2.18822,1.10436
-208.814,0.968227,0.0620617,5,31,0,211.965,-0.245119,0.65012,-0.834787,-0.429195,-0.64609,-0.333995,-0.319745,-2.31969,-3.86632,0.624275,-0.724283,-1.03674,-1.60322,0.424908,0.10224,-1.00167,12.2994,0.507701,-1.03667,-0.232523,-0.312125,0.341754,0.0513563,-1.47029
-210.84,0.995758,0.0620617,5,31,0,217.519,-0.11668,1.08256,-0.330328,0.250383,-1.24031,-0.355401,-0.0601622,-1.90175,3.69618,1.14046,1.87497,1.93518,-2.00654,-0.205567,1.11152,0.97397,22.5428,1.04314,-0.340818,0.602944,-0.724689,0.938141,1.21126,-1.97738
-214.976,0.997383,0.0620617,5,31,0,218.147,-0.686861,0.384892,-0.0624539,-2.36922,-1.40201,-1.90519,-0.132991,-1.49027,4.52863,0.815525,-0.883554,1.76875,-0.653184,0.811148,-0.412792,-0.475204,-26.7469,-0.417094,-1.50889,-2.23523,-1.82432,-3.13743,-2.23565,1.90886
-211.674,0.999272,0.0620617,6,63,0,219.097,-0.64179,-0.130925,0.299613,1.65555,-0.00174335,-0.251622,-0.995326,-3.43582,-12.9153,0.542153,-1.43466,0.64657,0.717352,-1.70188,-0.335561,-1.09534,-14.9838,-0.252583,0.11773,1.70381,0.0215751,-0.220005,-1.25678,-0.674231
-205.312,0.999207,0.0620617,5,63,0,213.691,0.0155742,-0.0564823,0.0340925,-0.197792,-0.70611,-0.963948,-0.369472,-0.0400079,-7.10011,-0.865374,1.07574,2.88456,1.10998,0.497255,-2.48056,-0.634117,3.72263,-0.732021,2.53597,1.91157,-0.164764,-3.63379,1.38499,1.21014
-205.734,0.997776,0.0620617,4,31,0,208.018,-0.0625133,0.481768,0.155526,-0.665287,-1.33956,-0.892562,-0.622813,-0.565189,4.58332,-0.924206,0.34275,1.14105,1.09251,-0.331302,0.714674,0.397322,5.6496,0.825545,1.47574,0.32418,-1.69807,0.361736,-0.926141,-1.16946
-206.053,0.996482,0.0620617,5,63,0,208.224,-0.291774,0.972457,-0.413797,-1.27286,-0.219131,-0.837017,-0.277486,-0.933945,3.82216,0.682289,-0.631612,0.0212623,-0.839423,0.299508,-2.02313,-0.2038,1.47186,0.962352,-1.82239,-0.808266,0.891329,-0.277247,-0.300499,-1.3308
-208.258,0.988858,0.0620617,6,63,0,212.011,-0.536207,0.452278,1.6119,1.01054,-0.207828,0.604584,0.335769,-1.30857,0.997258,-1.4288,-0.393889,-0.2425,0.0119487,-1.87125,2.19462,0.158339,4.62443,-0.261867,1.81261,1.56233,0.0913311,2.04375,-0.0464743,0.507909
-205.565,0.99949,0.0620617,5,63,0,209.563,-0.686333,0.770697,0.214879,-1.01504,-0.0293167,-0.459591,0.541762,-0.264106,-2.21054,-1.10325,-1.18219,1.49512,-0.322664,0.748784,2.29606,0.269615,-6.05095,0.00597963,-3.14305,-0.774605,0.13581,-3.90992,3.58974,1.44511
-204.155,0.999518,0.0620617,4,15,0,206.659,-0.644274,0.717405,0.2896,-0.87205,-0.0151415,-0.126232,0.461429,-0.289612,3.97749,-0.234268,0.709134,0.702577,0.0319155,1.90278,-0.980996,-0.0443051,-1.10897,-0.0779809,-2.15349,-0.495802,0.447999,-0.381215,2.76764,-0.768356
-206.707,0.990933,0.0620617,5,63,0,209.906,-0.123141,-0.267533,0.282733,-1.64331,-0.947545,-1.46584,-0.390638,-0.688498,7.76831,-0.278079,-0.0315523,0.0867745,-0.887801,-0.392379,-1.75274,0.785253,2.65131,-1.19414,1.40596,-1.16402,-0.417829,-2.50613,0.837711,-0.176688
-207.524,0.996486,0.0620617,6,63,0,210.381,-0.515752,1.03963,0.350236,0.520216,-0.222891,0.110269,-0.537707,-1.80561,-2.73606,1.5531,1.85592,0.67098,-0.260643,-0.0136893,0.373479,-0.142841,-6.04453,0.662758,-0.2463,0.809264,0.0106101,0.658062,-1.54342,-0.736859
-207.425,0.997853,0.0620617,5,63,0,209.939,-0.434593,0.630212,0.0606688,0.293676,-0.343023,0.350027,-0.445859,-0.736745,-4.40758,0.985983,0.521783,0.764109,0.353351,-0.0258121,-1.09567,-0.992338,-1.91627,0.0573139,-1.37584,1.24582,0.162987,3.72626,-3.98007,1.89405
-210.139,0.999317,0.0620617,5,63,0,211.486,-0.457584,-0.255362,1.63286,0.364721,0.638287,0.0611633,-0.423655,-3.83775,-0.4109,-0.627058,0.802275,-0.321172,0.597684,-0.68129,0.536402,-0.730693,-0.602462,-0.317589,1.56386,0.401902,0.687578,0.14706,-0.467919,-1.0062
-209.418,0.999504,0.0620617,6,63,0,212.851,-0.404807,1.3519,-0.53378,0.606283,-0.999079,0.215534,-0.51515,-0.893918,-0.877423,-0.338376,0.971803,0.978071,0.977179,1.708,-1.8542,0.342105,-4.21416,1.46503,-2.80267,1.51689,-1.22689,2.76805,-3.15292,3.46175
-207.781,0.999932,0.0620617,6,63,0,211.47,-0.463116,-0.717601,1.04694,-1.03196,0.379304,-1.03327,0.477993,-1.16839,0.200816,-2.34784,-0.50907,-0.252338,-0.023288,-1.62765,0.0249208,0.260075,1.73268,-1.95097,1.13461,-0.660681,1.3413,-1.34506,1.28481,0.977279
-207.667,0.99848,0.0620617,6,63,0,211.221,-0.583144,1.64096,-0.066018,-0.812077,-0.405148,0.637491,0.210155,-0.974708,2.59522,1.93607,1.49669,0.732671,-1.16668,-0.287252,0.0911652,-0.290367,-2.56935,1.5236,-2.09395,-0.420275,-0.400678,2.83212,-0.984856,0.146536
-209.087,0.997962,0.0620617,5,31,0,210.847,-0.545413,1.35441,-0.153209,-1.57657,-0.856501,0.827665,-0.025819,-1.2794,2.6672,-0.899812,0.566807,-0.859948,-0.560143,-0.785034,-0.0701506,-0.678005,-4.85702,0.969616,-1.58477,-1.32489,-0.951142,2.57046,-1.30881,0.136214
-211.914,0.996097,0.0620617,6,127,0,218.021,-0.309077,0.272407,1.42972,1.20342,0.819526,-1.08813,0.1042,-3.97566,-2.48515,-2.11939,-1.68505,0.0773146,-2.04596,-1.65333,-0.508235,0.406417,10.481,0.233304,1.40148,1.241,0.885611,-0.974955,0.157213,-1.05051
-211.279,0.998357,0.0620617,6,63,0,216.035,-0.617291,1.08221,-1.18144,0.379078,0.628929,0.842975,-0.601489,-2.97205,-6.47025,0.139335,1.71609,1.28638,0.858063,-1.33394,0.278659,-0.998871,-12.7529,0.909438,-1.49693,0.455045,0.688519,0.952489,-0.979614,-0.377021
-209.055,0.999216,0.0620617,6,63,0,214.617,-0.514415,-0.850714,1.46847,-0.358724,-1.04628,-1.50264,0.444036,-1.40555,8.32963,-1.30387,0.943552,1.7259,0.0135035,-0.851816,1.12336,0.977977,-5.94779,-1.86568,1.48689,0.00338282,-1.10687,-2.09057,0.394556,0.93069
-209.075,0.998928,0.0620617,6,63,0,211.802,-0.46599,1.4074,-1.08139,-0.524781,0.507084,0.226657,0.353694,-1.50355,-4.2069,0.703737,0.240135,0.725844,0.280795,1.43525,-1.726,0.43205,1.27831,1.1179,-2.52227,-0.189442,1.18038,1.25771,0.432211,0.799967
-211.792,0.996081,0.0620617,6,63,0,215.242,-0.396822,-0.276208,1.89066,0.401499,-0.475845,-0.782268,1.97917,-1.82526,0.0179503,-1.28367,1.02621,-0.296462,-0.813651,0.0285813,-2.7009,-0.0637761,14.6113,-0.7243,2.02761,0.711616,-0.145649,-0.309119,3.5958,2.34069
-208.827,0.999996,0.0620617,6,63,0,214.469,-0.590544,-0.223301,0.0204095,0.764565,0.151904,-1.12659,0.976181,-2.26624,-3.95493,0.3786,-2.76753,0.00200422,0.827368,-0.0427633,-2.70216,-0.0233595,-9.10738,-0.599165,-0.513675,0.933006,0.280959,-1.11393,0.692769,-0.965798
-208.616,0.999777,0.0620617,6,63,0,212.806,-0.475116,-0.324745,-0.48543,-0.910238,0.7076,-0.617516,0.958316,-1.39641,-4.30589,-0.21272,0.386843,2.42939,-0.597282,-1.12046,0.580491,-0.540074,2.039,-1.15222,-1.77939,-0.583044,1.56611,-0.292201,2.19092,1.43433
-210.424,0.979766,0.0620617,6,63,0,214.308,-0.464646,0.950727,0.665751,0.567199,-0.708366,0.781682,-1.13108,-3.76734,-0.334791,1.96446,-0.0376804,-1.357,0.400162,0.587062,0.370985,-1.1023,-1.69863,0.886314,0.58432,0.607022,-0.662408,0.877411,-1.19527,-0.954874
-209.235,0.998941,0.0620617,5,63,0,215.017,-0.45416,0.659553,0.197409,-0.326555,-0.59587,0.656103,-0.859514,-3.56348,0.847734,-1.00568,-1.6904,-2.62472,0.509689,-0.580209,1.50727,0.484675,-1.04016,0.581597,0.0977969,-0.278286,-0.537249,0.778459,-0.927801,-0.954463
-210.346,0.998362,0.0620617,5,47,0,213.3,-0.345738,-0.120702,0.0411924,-0.56621,-0.850161,-0.0461592,-0.046764,-4.87798,-1.15159,1.2198,0.298196,0.171015,0.17002,1.29459,-2.09131,0.610286,7.38739,-0.138226,0.0238713,-0.551796,-0.827044,-0.00231049,-0.0344328,-1.0214
-212.762,0.998404,0.0620617,6,63,0,214.329,-0.31187,0.0533594,-0.47532,0.726178,0.487676,0.625216,-0.0795513,-6.80396,-5.49573,-0.127877,-0.285176,-0.101064,-0.80199,0.402904,-0.0953004,-0.758017,10.0299,0.0510033,-0.477399,0.728352,0.49142,0.632238,-0.0765839,-0.99047
-214.513,0.998899,0.0620617,5,31,0,214.974,-0.259655,0.231059,-0.644507,0.799935,0.79603,1.08526,-0.101734,-7.15675,-3.36157,0.231961,-0.1164,-0.156876,0.354658,0.526203,-0.0270902,0.0482812,14.0001,0.229613,-0.645469,0.801533,0.799001,1.09086,-0.098382,-0.989551
-208.093,0.998385,0.0620617,6,63,0,217.011,-0.456357,-1.19404,0.283996,-0.393648,-0.376883,-0.94994,0.278438,-2.21832,8.36931,1.69091,0.89562,-1.01762,-0.919235,-0.707523,0.0879531,2.29956,-2.15113,-1.57401,-0.0684299,-0.21478,-0.174803,-0.692942,0.188512,-0.953339
-206.673,0.999461,0.0620617,6,63,0,210.942,-0.431747,0.727389,1.22816,0.161154,-0.727023,-1.31731,0.228555,-1.30127,-3.71807,-2.35302,-0.185359,-0.0767648,-0.0560988,-1.49184,0.2607,0.798562,1.08699,0.25877,1.44121,0.659141,-0.504322,-1.61372,0.473223,-0.442303
-206.915,0.998568,0.0620617,5,63,0,211.396,-0.350977,0.273679,1.0463,-0.328384,-0.925651,-1.47277,-0.50768,-1.40662,4.06175,-1.16008,-0.831213,-1.29187,-0.477869,-0.126518,-2.92974,0.0443759,-0.793414,-0.211538,1.24658,0.101908,-0.626435,-1.4588,-1.07461,-0.829301
-205.886,0.999855,0.0620617,5,31,0,208.709,-0.316944,0.70527,-0.00752102,-0.726102,-1.33556,-0.408375,0.101915,-0.371736,-0.943578,-0.373729,1.55664,0.515255,-0.497258,-1.77636,-0.860734,-0.411269,2.33653,0.972153,-1.38119,0.0626485,-3.64999,0.807632,3.34804,2.24067
-207.613,0.97699,0.0620617,5,63,0,211.425,-0.323032,0.573184,-0.133765,-0.319396,-1.13919,-0.136227,0.00810598,0.114242,-0.560659,-0.816003,-0.227975,1.6897,1.84947,1.05988,-1.16844,0.28528,-0.609539,1.87734,-4.39871,1.19638,-7.06834,3.98716,2.9377,7.17136
-208.653,1,0.0620617,6,63,0,210.499,-0.455004,-0.263361,0.544337,0.129753,0.343105,-1.55347,-0.933698,-1.64162,3.1993,0.372603,0.65933,-0.567743,0.810818,0.931877,1.50628,0.128149,-9.00912,-0.863972,0.0939,0.470429,0.8734,-1.66781,-2.29592,0.782332
-208.003,0.996806,0.0620617,6,63,0,211.653,-0.112376,0.888844,-0.0634538,-1.33916,-1.08757,-0.474492,0.0883711,-0.735847,-6.54278,1.57022,0.805091,-1.0546,0.35731,-0.505596,-1.06436,-0.613811,19.4082,1.43136,0.0411391,-0.745216,-0.709605,2.33496,5.01217,-2.14972
-207.17,0.998013,0.0620617,6,63,0,211.892,-0.421095,-0.431888,0.864975,0.0770713,0.22888,-1.13589,-0.178965,-1.78736,-2.41907,0.0715873,0.861394,2.04407,1.45572,0.237137,1.38698,1.07682,-0.32512,-0.940623,0.625272,0.377627,0.695181,-0.873247,-0.443961,-0.941239
-207.276,0.999591,0.0620617,6,63,0,209.982,-0.30844,1.19968,-0.285993,-1.39622,-1.44603,-0.638109,0.219628,-0.914641,2.59842,-0.345966,1.25687,-0.225277,-1.12177,1.3566,-1.28251,-0.489941,4.68936,1.36073,-1.57226,-0.967552,-1.8815,0.281036,2.43492,-0.107062
-211.992,0.982661,0.0620617,5,31,0,215.166,-0.607407,1.08669,0.212931,-2.22259,-1.65361,-0.664103,-0.650745,-1.34232,-5.70306,-0.432007,1.46152,-0.903277,0.254145,0.168563,-1.76915,-0.520887,-20.9642,0.516192,-1.02206,-2.05663,-2.20664,-0.913201,-3.52709,0.961142
-212.956,0.999219,0.0620617,6,63,0,216.174,-0.637246,0.958424,0.437316,-2.57945,-1.51318,-0.821649,-0.612508,-1.83415,-0.0904355,-0.639381,1.2484,-1.28088,0.977182,-0.688803,0.597269,-1.08065,-19.364,0.480261,-0.346728,-2.44917,-1.67687,-0.945326,-2.18477,-0.665101
-204.921,0.99887,0.0620617,5,31,0,214.09,-0.157938,0.0350406,-0.361515,-0.737498,-0.168834,-0.552909,-0.217888,0.141316,-2.04054,-1.83334,-2.38437,2.69756,-2.10607,-0.166789,-1.17392,-0.0614914,-3.81279,-1.25102,-6.1067,0.26738,3.32711,-1.88125,-0.56874,1.66327
-205.344,0.993345,0.0620617,4,15,0,206.897,-0.130876,-0.174254,0.384524,-0.628014,-0.472528,-0.403332,-0.190018,0.192295,-0.240857,-0.00784481,-1.54034,-0.159609,1.21869,-0.319471,0.175394,-0.161428,7.62589,-2.93597,7.83963,0.626209,-0.164009,1.34143,1.21049,1.65664
-204.532,0.998555,0.0620617,4,15,0,206.692,-0.197811,0.0891975,-0.338719,-0.77492,-0.355488,-0.336837,-0.251644,0.0610646,-1.81648,1.13134,-1.28017,-0.369823,0.116096,-0.810376,1.30873,-0.307945,-3.53576,-1.01656,-5.43867,0.13191,0.959935,2.2376,-2.39076,0.192578
-208.62,0.981341,0.0620617,5,63,0,211.041,-0.615877,1.17574,1.36105,0.0507414,-0.579905,-0.115704,0.256874,-2.29754,-5.54552,0.215593,1.2867,0.43583,0.690352,0.423364,0.449859,-0.858927,-10.0004,0.868154,0.971429,0.197799,-0.53194,0.0170756,-0.316924,-1.97453
-206.213,0.998902,0.0620617,5,63,0,210.582,-0.44504,1.12181,0.112449,-0.581357,0.0654698,-0.220337,0.617139,-0.668191,3.35925,-0.459138,-1.78169,-0.801124,0.829431,-0.378568,0.160205,1.56321,11.5703,1.21497,-1.31409,0.0626881,1.37318,1.00425,4.93366,1.562
-208.24,0.993871,0.0620617,6,63,0,208.964,-0.495377,0.015682,0.595951,0.758839,0.448761,-0.0602293,-0.817271,-2.16843,1.17227,-0.800074,0.420167,0.239576,-0.473956,-0.371094,-0.78891,0.0459563,-5.12876,-0.331957,0.223085,0.964079,0.710217,0.312524,-1.46607,-0.332434
-210.379,0.99938,0.0620617,5,31,0,211.271,-0.437855,0.63397,1.84257,-0.067118,1.12496,0.276729,-0.962769,-2.71989,2.97612,0.331104,0.245405,-0.930951,-0.15813,0.00125143,0.733089,0.258267,1.2486,0.465793,1.71587,0.0474108,1.31877,0.577986,-1.16639,-0.784434
-211.901,0.997914,0.0620617,6,63,0,215.402,-0.569549,-0.409915,-1.13184,-0.349316,-1.50914,-0.376239,1.78312,-1.66272,-2.29434,-1.02439,0.112659,-1.47664,-0.639128,0.693536,1.32836,1.09867,-4.8166,-1.12751,-2.52157,-0.0794072,-1.67222,-0.164239,2.76628,2.88187
-211.622,0.998065,0.0620617,5,63,0,214.419,-0.567726,-0.525789,-1.10214,-0.538108,-1.62782,-0.237308,1.81757,-2.05226,-0.735978,0.601295,-0.404226,1.08249,0.690729,-0.952666,-0.125177,1.28946,-5.92205,-1.00454,-1.93859,-0.355496,-1.66503,-0.0101522,2.07249,0.673793
-211.821,0.996129,0.0620617,6,63,0,218.698,-0.274799,-1.10748,-0.0545891,0.603196,-1.51646,1.03251,-0.3804,-3.41624,-10.1698,0.527787,1.3351,0.520635,1.38178,0.133631,-3.18799,-0.0550871,12.4154,-1.17711,-0.101725,0.670711,-1.40925,1.27826,-0.26742,-0.798561
-209.369,0.999762,0.0620617,6,63,0,213.574,-0.534433,1.54118,1.26806,-1.20267,1.1239,-0.0612835,0.116855,-2.10206,-10.7327,-1.00111,-0.0573601,0.587469,0.336807,1.13094,-0.986672,0.346379,-2.51441,1.26023,0.93966,-1.0375,1.44999,0.261168,-0.329474,-1.6313
-208.066,0.999444,0.0620617,6,63,0,211.809,-0.553622,1.71527,-0.0220574,0.0564893,0.462621,0.551177,0.693913,-1.45037,1.15924,-0.66771,-1.37633,1.33408,-1.39554,0.187944,0.839814,1.0748,1.93919,1.41198,-1.14961,0.426199,0.996664,1.60551,0.751186,-0.372056
-208.361,0.99897,0.0620617,6,63,0,213.603,-0.44647,1.02182,1.4174,-2.30922,-0.385003,-0.920309,0.250788,-1.34024,-6.55647,2.0437,-0.88265,0.0886121,1.28735,0.911439,-2.01445,-0.0739164,2.4206,0.64561,1.69428,-2.09632,-0.00252902,-0.810589,0.395572,-1.43373
-209.616,0.996348,0.0620617,6,63,0,215.765,-0.371981,-0.253113,0.498421,-1.50681,0.346644,-1.76857,0.991137,-1.50482,0.064492,-1.9737,-2.00595,1.81969,1.15004,-1.03906,1.23776,-0.10408,7.45647,-0.855829,0.22133,-1.21537,1.12617,-1.92825,2.69801,1.0417
-207.962,0.997245,0.0620617,6,63,0,211.144,-0.433526,0.673643,-0.376712,-0.361815,-0.934969,0.0530078,-0.856955,-1.27162,-2.05192,-0.860458,-0.440169,-1.25067,0.906253,-1.57332,1.47117,-0.302877,-8.42325,0.175117,-1.66103,0.0827238,-0.846852,1.33939,-3.13327,1.20403
-211.345,0.997266,0.0620617,6,63,0,213.094,-0.45323,0.918091,1.86802,0.323224,-0.185492,-1.23571,1.89654,-2.65668,1.34984,0.561796,-0.511083,0.397158,-1.23668,-0.912552,-0.596677,0.662236,3.99503,0.741526,1.72821,0.4466,-0.0376097,-1.04838,2.06651,-1.24979
-212.701,0.998614,0.0620617,6,63,0,217.547,-0.670458,2.22492,-0.987054,-0.0738972,-0.492546,0.678448,-0.422917,-1.6684,6.77574,-2.10247,0.226759,-0.941175,0.401123,0.736617,-1.90767,-0.34046,-17.054,1.88352,-2.51375,0.180072,-0.528478,1.17414,-2.35764,1.08937
-211.308,0.997889,0.0620617,6,63,0,217.118,-0.658518,1.86761,-0.317829,-0.67938,-1.32976,-0.103593,-0.0932984,-2.49701,-6.14937,1.18214,-1.82303,0.956941,1.43944,1.67679,-1.34471,0.506729,-16.0966,1.61278,-0.831507,-0.572323,-1.34828,-0.044017,-0.74394,-1.22388
-209.761,0.999218,0.0620617,5,31,0,213.098,-0.244074,1.32661,0.152667,-1.54351,-0.814663,0.155106,0.0917701,-1.93281,-5.81533,1.35925,-0.721286,0.266121,-1.094,0.0376178,-0.231428,-1.07447,15.8797,1.21468,0.0421757,-1.29796,-0.386772,1.2845,0.845105,-1.50389
-211.819,0.999251,0.0620617,6,63,0,216.164,-0.441049,-1.06099,0.28812,1.88163,-0.122501,1.45516,-0.471342,-2.64723,11.4993,-0.609989,0.218587,0.587751,0.968523,-1.08259,0.515106,0.214097,1.03714,-1.28427,0.0627,2.02089,0.0362302,1.87263,-0.633383,0.169247
-207.388,0.999854,0.0620617,6,63,0,212.949,-0.465366,0.783149,0.467808,0.519568,0.204733,0.0577983,-0.258572,-2.23517,-3.93799,-1.39928,-0.0923575,2.21631,0.0193507,2.05397,-1.02769,-0.373433,-0.882065,0.517919,0.134244,0.711345,0.449825,0.479386,-0.56281,-1.00393
