# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1480661404
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_adjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_adjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,index.1,index.2,index.3,index.4
-218.758,0.999996,0.0234803,7,127,0,229.98,-0.899624,0.111989,0.043021,0.0786889,-0.200324,1.82593,0.221576,0.835364,-1.10223,-0.126224,1.18889,0.873978,-1.7156,-0.877956,-0.283729,-0.523663,0.451474,-0.242882,0.103384,0.605749,0.0859844,0.228994,240,0.00181806,0.335673,0.334202,0.334962,0.329035,0.373092,0.338016,0.444932,0.200768,0,0,0,0,0.335627,0.330691,0.367242,0.338167,0,0,0.411073,0.331628,0.361269,0.271855,0.315336,0,6,8,6,9
-222.325,0.999153,0.0234803,7,127,0,231.427,-0.577388,0.553823,0.0702011,-1.10102,0.375628,1.1023,-0.336959,2.46351,1.57719,0.0336148,0.0807657,-0.583509,0.711479,-0.619059,0.996554,-1.27133,1.12164,-1.1603,0.0445219,0.14547,0.394418,0.234106,240,0.00181806,0.44983,0.444744,0.432476,0.447954,0.45561,0.440471,0.458705,0.428288,0,0,0,0,0.387284,0.528509,0.597755,0.459525,0,0,0.450904,0.37205,0.527942,0.47769,0.391889,0,6,8,6,9
-222.721,0.999639,0.0234803,7,127,0,230.032,-0.741389,0.438767,0.300909,-1.06892,0.0874241,1.00298,-0.321859,2.54726,1.43287,0.730125,0.937923,-0.523549,0.100398,-0.511671,0.249378,-1.57791,1.27434,-1.42123,0.0307029,0.12634,0.270941,0.141222,240,0.00181806,0.39129,0.3903,0.380516,0.388769,0.395349,0.385841,0.40301,0.3702,0,0,0,0,0.352676,0.426564,0.487657,0.399849,0,0,0.385887,0.343154,0.43795,0.400175,0.376917,0,6,8,6,9
-217.283,0.993414,0.0234803,7,127,0,231.79,-1.42217,0.0401059,1.58438,0.533188,0.178621,1.06641,-0.0939882,1.82292,-0.119581,0.424641,0.0375189,0.331899,-0.399826,-0.181157,1.64314,-0.90839,1.13794,0.118873,0.0919423,0.302558,0.480179,0.209597,240,0.00181806,0.334533,0.365893,0.344408,0.337293,0.355236,0.331871,0.398131,0.270106,0,0,0,0,0.341325,0.304997,0.399429,0.278565,0,0,0.361703,0.308852,0.398102,0.307734,0.331972,0,6,8,6,9
-212.763,0.999937,0.0234803,7,127,0,224.342,-1.30156,0.254321,0.909505,-0.569084,-0.11434,0.921703,0.707712,0.683125,-0.00019237,-1.08732,1.32449,-0.867851,-0.411792,0.431396,0.356463,0.184936,0.442913,0.0871648,0.480925,0.940425,0.581306,0.358802,240,0.00181806,0.330785,0.399061,0.253904,0.294963,0.400377,0.377496,0.414425,0.277943,0,0,0,0,0.298143,0.353734,0.492919,0.46339,0,0,0.400367,0.383232,0.38128,0.328665,0.253081,0,6,8,6,9
-213.768,0.999679,0.0234803,7,127,0,224.377,0.65238,1.60097,0.122517,-1.07555,-0.5015,0.364308,-0.495304,-0.039882,-0.978369,-0.216575,-1.88256,-0.607258,0.870086,-0.378869,0.105892,-0.0331572,0.510991,0.332859,0.0434419,0.991187,0.70942,0.464556,240,0.00181806,0.426684,0.412413,0.400948,0.40643,0.414738,0.406489,0.499052,0.291042,0,0,0,0,0.349212,0.440876,0.584301,0.441897,0,0,0.475592,0.38585,0.432861,0.3381,0.414439,0,6,8,6,9
-215.33,0.998925,0.0234803,7,127,0,221.655,0.398987,0.854945,0.391571,-0.494197,0.718089,-0.319789,-1.23108,-0.320212,-0.876963,-0.307452,0.16404,0.107511,0.756556,-0.496938,2.47502,0.376333,-0.13159,1.38435,0.253741,0.604385,0.404689,0.388887,240,0.00181806,0.464265,0.43571,0.38242,0.455799,0.392737,0.340059,0.437426,0.358696,0,0,0,0,0.399187,0.51773,0.415862,0.3316,0,0,0.432333,0.350015,0.432294,0.381258,0.433485,0,6,8,6,9
-215.452,0.999632,0.0234803,7,127,0,224.197,0.56296,1.23818,1.21313,-0.303562,-0.597461,-0.0347608,-0.755471,-0.53576,-0.925565,-0.823656,0.540875,1.25388,0.197758,-1.58431,-2.24415,0.829321,-0.593148,-0.44481,0.271932,1.04313,0.0599701,0.69855,240,0.00181806,0.434379,0.432741,0.337429,0.320132,0.353634,0.311026,0.39657,0.306315,0,0,0,0,0.358593,0.354673,0.362195,0.352573,0,0,0.449858,0.333104,0.367305,0.307742,0.322812,0,6,8,6,9
-220.235,0.99287,0.0234803,7,127,0,226.51,0.290266,0.160138,0.634049,-0.440296,-0.238103,0.120817,-0.74864,-0.643844,-1.36759,-0.431047,0.482324,0.573053,-0.390851,-2.42008,-2.14732,1.94443,-0.974504,-0.922432,0.246447,0.890469,0.160301,0.156911,240,0.00181806,0.343195,0.369342,0.311366,0.32191,0.341064,0.295649,0.386018,0.248689,0,0,0,0,0.324687,0.331654,0.344197,0.314208,0,0,0.352819,0.323065,0.326584,0.302686,0.333788,0,6,8,6,9
-212.869,0.998752,0.0234803,7,127,0,227.315,0.471388,-0.0620992,0.531659,-0.532016,-0.543404,0.00878876,0.0605877,-0.101306,-0.662593,-0.615142,-0.531167,1.64324,-0.329305,1.45885,0.491529,0.305297,0.554736,-0.163935,0.200022,0.445157,1.67929,0.247948,240,0.00181806,0.413277,0.440899,0.391788,0.391272,0.41655,0.418946,0.439221,0.381683,0,0,0,0,0.347989,0.343687,0.568245,0.589317,0,0,0.427683,0.430675,0.421341,0.389453,0.392117,0,6,8,6,9
-211.561,0.992285,0.0234803,7,255,0,222.318,0.149933,0.134008,0.427184,-0.374149,-0.422723,-0.220938,-0.363704,0.418549,-0.777479,-0.988945,-0.497104,1.56505,-0.448609,1.17726,-0.134553,0.757168,0.825799,0.217774,0.362634,0.635665,1.67792,0.178255,240,0.00181806,0.383595,0.4081,0.342489,0.338665,0.354677,0.343313,0.431843,0.263249,0,0,0,0,0.349981,0.332283,0.408256,0.353841,0,0,0.36413,0.358467,0.389924,0.342269,0.334123,0,6,8,6,9
-220.302,0.987452,0.0234803,7,127,0,227.964,0.710759,1.59004,0.690904,-1.88834,0.0567963,0.358223,0.55128,-1.27483,-1.82297,-0.863882,1.9739,-1.72968,1.30004,1.08644,0.183087,-0.0587718,0.125887,-2.20333,0.559008,0.638932,0.234558,0.161731,240,0.00181806,0.571908,0.45042,0.166995,0.367321,0.406179,0.431717,0.452311,0.372166,0,0,0,0,0.373608,0.479593,0.496385,0.507141,0,0,0.451946,0.45925,0.391177,0.371372,0.406251,0,6,8,6,9
-215.364,0.999809,0.0234803,7,127,0,234.726,0.737123,-0.788654,-0.546984,-1.65178,-0.730508,-1.08449,-0.328125,0.173529,-1.63036,-0.14345,0.376974,0.253182,0.740896,0.399838,0.849869,0.558013,1.75709,0.650324,0.529216,0.365655,0.371706,0.224771,240,0.00181806,0.377677,0.407099,0.280579,0.384686,0.342827,0.434313,0.449976,0.299914,0,0,0,0,0.360231,0.439195,0.408279,0.474875,0,0,0.358948,0.397405,0.423631,0.332207,0.407003,0,6,8,6,9
-215.713,0.998302,0.0234803,7,255,0,224.785,-0.599002,2.24311,0.157751,-0.74139,-0.0928643,0.313889,-0.313644,0.610475,-0.671933,-0.0141183,0.087118,-0.745358,1.51071,0.30202,0.371244,-0.131052,0.438626,0.378232,0.275828,0.35462,0.0823025,0.0624448,240,0.00181806,0.502159,0.363697,0.309051,0.348038,0.373601,0.334505,0.411826,0.308918,0,0,0,0,0.362796,0.374924,0.382612,0.370777,0,0,0.372537,0.363641,0.376772,0.358603,0.367876,0,6,8,6,9
-215.344,0.997579,0.0234803,7,127,0,224.706,-0.689964,2.05014,0.602658,-0.595758,-0.62819,0.167392,0.100564,0.754342,-0.743621,0.167621,-0.459763,-0.856203,0.361945,1.03187,0.509758,-0.174222,0.859688,0.0974065,0.230903,0.63085,0.0409638,0.298868,240,0.00181806,0.473708,0.39619,0.335319,0.333731,0.373626,0.370204,0.468986,0.257727,0,0,0,0,0.377747,0.377453,0.384695,0.384085,0,0,0.381191,0.376744,0.420974,0.322424,0.381206,0,6,8,6,9
-211.042,0.999788,0.0234803,7,127,0,222.894,0.0329013,-0.174131,0.640531,-0.826368,-0.186509,-0.0937677,-0.024487,-0.111842,-1.0515,-0.643423,-0.5744,-0.11965,-0.892762,0.871909,-0.451965,1.42689,0.505953,0.370876,0.724875,0.598539,0.451057,0.528601,240,0.00181806,0.310921,0.444283,0.221598,0.309057,0.323169,0.333919,0.385939,0.266748,0,0,0,0,0.309318,0.371502,0.380925,0.388021,0,0,0.361241,0.369418,0.359121,0.257515,0.299384,0,6,8,6,9
-211.552,0.997713,0.0234803,7,127,0,218.494,0.274638,0.476765,0.494605,-0.706068,-0.00612476,-0.143675,-0.342179,-0.290305,-0.712185,0.132091,0.204723,1.41727,-1.57465,-0.477143,0.0150741,2.02181,-0.575234,-0.0652181,0.516859,0.826314,0.485861,0.379315,240,0.00181806,0.445959,0.448207,0.305628,0.386202,0.369703,0.346421,0.418384,0.33785,0,0,0,0,0.362056,0.442155,0.426038,0.403056,0,0,0.396156,0.378636,0.383186,0.346824,0.420926,0,6,8,6,9
-214.705,0.994613,0.0234803,7,255,0,223.04,-0.231327,2.0043,1.16011,-1.62126,0.00898306,0.589168,-0.0193787,0.108872,-0.0530366,-0.801932,-0.301769,0.924496,1.37175,-0.506141,-1.62103,0.318363,-0.424932,0.791856,0.442522,0.397518,0.227374,0.631163,240,0.00181806,0.611722,0.522761,0.248116,0.400244,0.461425,0.397315,0.453746,0.438779,0,0,0,0,0.40952,0.496586,0.527875,0.495055,0,0,0.534266,0.442947,0.462084,0.437949,0.331484,0,6,8,6,9
-218.504,0.99646,0.0234803,7,127,0,229.072,-0.718497,-0.24135,0.120938,-1.04388,-0.272686,-0.375885,0.0193847,0.721774,-0.807692,0.0879916,0.562219,1.30977,1.13691,0.697634,-0.407853,2.44413,0.261539,1.44868,0.314614,0.546167,0.161079,0.255973,240,0.00181806,0.301398,0.324986,0.252672,0.299401,0.292879,0.318282,0.375762,0.207848,0,0,0,0,0.295195,0.320653,0.317182,0.330578,0,0,0.285864,0.306215,0.344191,0.264548,0.309826,0,6,8,6,9
-214.987,0.999397,0.0234803,7,127,0,228.687,-0.375536,0.447129,0.744883,-0.835329,-0.510154,0.0998796,0.390883,1.12001,-0.489329,1.97352,-1.53111,-0.434183,-1.11324,-0.399182,0.474679,0.808657,-0.185992,-0.269973,0.749,0.140188,0.435624,0.0362852,240,0.00181806,0.456084,0.51097,0.245143,0.292376,0.393477,0.445794,0.430552,0.378302,0,0,0,0,0.374774,0.407469,0.47073,0.501334,0,0,0.404219,0.406662,0.412804,0.399285,0.420027,0,6,8,6,9
-219.792,0.987668,0.0234803,7,127,0,226.433,-0.436054,1.46699,0.663639,-0.416916,0.72081,0.611924,0.319817,0.428358,-0.367773,1.30586,-0.710458,-0.251712,0.154387,0.302567,0.817376,1.1223,-0.709788,-0.440612,0.509912,0.0391122,0.235452,0.0224297,240,0.00181806,0.576873,0.475425,0.343521,0.482676,0.468874,0.432137,0.470053,0.462421,0,0,0,0,0.446227,0.512167,0.505838,0.488857,0,0,0.467773,0.466167,0.466763,0.462389,0.471591,0,6,8,6,9
-220.031,0.998203,0.0234803,7,127,0,230.947,-0.490093,0.665183,0.777929,-1.87073,-0.57867,0.411576,0.0377777,1.77739,0.00031159,-0.118339,-0.177285,-0.97708,1.70974,1.65896,0.653566,1.23966,0.423151,-0.131608,0.312728,0.134364,0.220313,0.536315,240,0.00181806,0.468126,0.476469,0.292979,0.378284,0.449436,0.422167,0.448816,0.393986,0,0,0,0,0.388198,0.453992,0.505673,0.486113,0,0,0.413238,0.366749,0.589812,0.362205,0.347975,0,6,8,6,9
-220.49,0.995997,0.0234803,7,127,0,231.181,-0.207597,0.611555,0.686491,-2.34659,-0.0605621,-0.564464,-0.251419,0.211304,-0.177474,0.424885,0.51297,0.37605,-2.22369,-0.0927988,0.368228,0.047496,0.0623944,0.132762,0.360434,2.42339,0.126731,0.00854657,240,0.00181806,0.481662,0.488039,0.251872,0.424916,0.383456,0.409066,0.510597,0.292718,0,0,0,0,0.397684,0.464117,0.449299,0.458497,0,0,0.417604,0.418212,0.419111,0.418356,0.419527,0,6,8,6,9
-212.636,1,0.0234803,7,127,0,225.235,0.267549,0.411282,0.225359,-1.37189,-0.298069,-0.792754,0.143229,0.0123878,-1.77028,-0.252128,-0.892436,-0.218437,0.414381,0.298669,-0.252863,0.305119,0.362782,-0.545107,0.316428,0.193694,0.414355,0.261777,240,0.00181806,0.428867,0.414872,0.302061,0.376254,0.341111,0.408732,0.420446,0.341148,0,0,0,0,0.353901,0.458633,0.409355,0.503292,0,0,0.365944,0.423029,0.414889,0.310046,0.398575,0,6,8,6,9
-215.511,0.999499,0.0234803,7,127,0,221.449,0.534881,0.620211,-0.212182,-0.498867,-0.500713,-0.810618,-0.70729,0.212538,-1.56171,2.00547,-0.818982,-0.446583,-0.316809,-0.384669,0.553028,0.161286,0.599622,-0.591037,0.797675,0.45025,0.79638,0.102563,240,0.00181806,0.571968,0.414368,0.362265,0.361938,0.308941,0.326163,0.451936,0.276161,0,0,0,0,0.391889,0.391561,0.33805,0.355529,0,0,0.364382,0.366686,0.387443,0.347818,0.428988,0,6,8,6,9
-214.02,0.999499,0.0234803,8,255,0,222.717,-1.01919,0.759245,1.45863,-1.38804,-0.0122306,0.996958,0.759638,1.14227,0.0825903,-1.76415,0.691464,0.780766,0.294149,0.2842,-0.486021,-0.251204,-0.505209,0.779443,0.373782,0.677619,0.41961,0.160079,240,0.00181806,0.395214,0.454171,0.236321,0.33343,0.415013,0.395246,0.45313,0.29705,0,0,0,0,0.312831,0.441293,0.541463,0.517925,0,0,0.407843,0.399452,0.413007,0.37583,0.314388,0,6,8,6,9
-216.294,0.999304,0.0234803,8,255,0,224.54,-0.608651,0.390639,0.327171,-0.132296,-0.135808,-0.858294,-0.29254,0.4088,0.0708646,1.77231,-0.585234,-0.890875,-0.417077,-0.129418,0.408017,0.263402,0.63533,-0.88301,0.767157,1.19303,0.728541,0.00440784,240,0.00181806,0.450631,0.438841,0.356211,0.355604,0.242296,0.329007,0.390804,0.30257,0,0,0,0,0.378115,0.377532,0.266713,0.351893,0,0,0.35255,0.353098,0.353777,0.35345,0.3551,0,6,8,6,9
-223.452,0.998202,0.0234803,7,255,0,233.122,-1.33605,0.333038,0.786017,-1.47023,-0.914007,1.39358,1.18202,0.886596,0.399405,1.38834,-0.204473,0.61088,1.17856,-0.779953,-0.57768,2.62983,0.594583,-0.894762,0.0538325,1.27634,0.142297,0.021593,240,0.00181806,0.378238,0.383825,0.356316,0.363021,0.391365,0.388734,0.440553,0.298254,0,0,0,0,0.351722,0.36958,0.446939,0.439682,0,0,0.382111,0.381065,0.379605,0.377202,0.382085,0,6,8,6,9
-221.154,0.996032,0.0234803,8,255,0,236.499,-0.274751,-0.342627,-0.217376,-0.83167,1.89712,0.255,-0.744639,0.505456,0.333226,-0.910542,0.128059,-1.55801,-1.17607,1.10812,0.45081,-1.1661,-1.40936,0.644453,0.143626,0.412955,0.323686,0.0667348,240,0.00181806,0.429428,0.433771,0.412579,0.508132,0.45024,0.415563,0.449445,0.432257,0,0,0,0,0.40925,0.625245,0.495727,0.416044,0,0,0.447764,0.431651,0.451821,0.449031,0.428989,0,6,8,6,9
-220.851,0.998082,0.0234803,8,255,0,230.752,-0.303892,0.297029,-0.0151959,0.205627,-0.276856,0.857545,0.0734202,-0.513771,-1.15477,0.35945,-0.00714466,1.03925,1.28678,-0.57514,-0.259156,1.40027,2.71424,0.352175,0.0157236,0.262652,0.485844,0.106172,240,0.00181806,0.408329,0.407154,0.407985,0.406169,0.410443,0.407487,0.424905,0.384638,0,0,0,0,0.397944,0.343485,0.47546,0.382703,0,0,0.431738,0.411584,0.396679,0.380624,0.418905,0,6,8,6,9
-219.429,0.999671,0.0234803,7,255,0,230.489,-0.307031,-0.320524,0.0759324,-0.510523,0.708173,0.601553,0.655745,0.265841,-0.975442,-0.244545,0.138257,0.477582,-0.2583,-2.27088,-0.618556,0.110295,-0.733801,-2.36152,0.137692,1.04497,0.46156,0.0727251,240,0.00181806,0.358487,0.369941,0.353046,0.388467,0.385322,0.386919,0.496683,0.215868,0,0,0,0,0.335998,0.458192,0.447138,0.452752,0,0,0.385202,0.386046,0.379992,0.360941,0.372117,0,6,8,6,9
-217.65,0.999994,0.0234803,8,255,0,227.313,-0.471956,1.26889,0.931802,-0.841295,-0.143671,0.132783,-0.386061,0.991725,-1.45258,0.224384,-0.23915,0.182487,0.119657,2.33971,0.962556,-0.110566,1.15625,2.19849,0.269763,0.308629,0.372195,0.150613,240,0.00181806,0.415991,0.394942,0.291637,0.330532,0.346622,0.316729,0.417567,0.254273,0,0,0,0,0.32507,0.382007,0.405558,0.36178,0,0,0.353796,0.336843,0.382631,0.303263,0.356827,0,6,8,6,9
-216.219,0.998011,0.0234803,7,255,0,225.864,-0.264051,1.08276,2.05477,-1.14665,1.52183,0.492206,-0.114896,0.463147,-1.07045,-0.972354,0.650567,-0.0919357,0.627172,0.23298,-0.799088,-0.865532,0.840357,-0.436677,0.188851,0.269182,0.464847,0.34686,240,0.00181806,0.403593,0.44581,0.312651,0.422527,0.378571,0.353489,0.427574,0.335877,0,0,0,0,0.322652,0.613885,0.499743,0.431672,0,0,0.438712,0.390424,0.436367,0.318779,0.325826,0,6,8,6,9
-218.393,0.996967,0.0234803,7,127,0,229.04,-0.046651,1.54457,0.623063,-0.125242,0.120546,0.0481461,-2.22446,-0.326318,-0.759196,0.221936,-0.351867,0.586059,-0.748952,-1.6251,0.703961,0.460661,-0.384107,0.442804,0.0791248,0.154136,0.256962,0.332385,240,0.00181806,0.426822,0.409557,0.39569,0.400228,0.39889,0.357698,0.39916,0.383709,0,0,0,0,0.401145,0.416053,0.411645,0.283142,0,0,0.44955,0.278519,0.419253,0.384976,0.46375,0,6,8,6,9
-218.538,0.999103,0.0234803,7,255,0,231.92,-0.566444,-0.221431,0.41704,1.26453,-0.84672,-0.0413453,-1.5272,0.220507,-0.312183,0.202138,0.505972,1.00881,-0.0329023,-0.274138,1.69901,0.224796,0.746363,-0.979942,0.0162107,0.371858,0.136363,0.241486,240,0.00181806,0.361945,0.36431,0.367459,0.359636,0.362612,0.357129,0.380127,0.335116,0,0,0,0,0.382025,0.31723,0.341286,0.297626,0,0,0.37699,0.297538,0.391858,0.36185,0.390808,0,6,8,6,9
-219.186,0.999268,0.0234803,8,255,0,230.82,0.221211,0.377502,0.575914,-1.98415,0.784573,0.24009,0.135613,0.137688,-0.119653,-1.0162,2.18325,0.816002,-0.43454,-0.677951,-0.0563088,-0.577939,-2.04879,0.207619,0.12209,3.03199,0.575582,0.528482,240,0.00181806,0.425023,0.430202,0.364848,0.435665,0.421445,0.41873,0.491593,0.324598,0,0,0,0,0.309911,0.672681,0.603824,0.590044,0,0,0.454985,0.442971,0.443209,0.413925,0.31739,0,6,8,6,9
-220.5,0.99994,0.0234803,7,127,0,228.684,0.419256,-0.479013,-0.696881,-1.60588,0.415376,-0.359882,-2.06237,-0.70588,-1.43687,0.734349,-1.52772,0.0321608,0.964057,0.487976,-0.130926,1.0363,1.04228,-0.36049,0.0530911,0.656378,0.158756,0.0481073,240,0.00181806,0.376285,0.373618,0.362572,0.387311,0.377747,0.357078,0.418018,0.308137,0,0,0,0,0.358804,0.43434,0.404806,0.342524,0,0,0.377109,0.358374,0.37327,0.365211,0.389348,0,6,8,6,9
-216.05,0.998459,0.0234803,7,255,0,228.602,0.127671,-1.06867,-0.0945385,-0.425114,0.612486,-0.437345,-0.241166,0.0348734,-1.42445,0.196727,-1.13929,1.40375,0.195286,0.852301,-0.803511,0.933311,0.288604,0.0500528,0.112928,0.441525,0.435478,0.522871,240,0.00181806,0.365781,0.390592,0.382105,0.40895,0.381792,0.386819,0.44928,0.302542,0,0,0,0,0.378256,0.484165,0.377052,0.396527,0,0,0.37409,0.397745,0.431805,0.265345,0.452091,0,6,8,6,9
-216.485,0.999897,0.0234803,7,255,0,222.056,1.19522,1.04642,-1.19397,-1.83444,-0.395056,-0.496335,-1.63978,-0.105501,-0.527816,0.0622566,0.677616,-0.91038,0.300428,-0.692995,0.286901,0.0885992,0.292218,-0.170338,0.142726,2.31295,0.618532,0.117577,240,0.00181806,0.436119,0.36558,0.346236,0.390281,0.387118,0.352069,0.467149,0.254913,0,0,0,0,0.323771,0.525874,0.511177,0.349278,0,0,0.379865,0.35117,0.389866,0.379063,0.394185,0,6,8,6,9
-219.623,0.999842,0.0234803,7,127,0,224.848,1.30549,0.246036,-0.490749,-2.51901,0.665552,-0.944152,-1.65314,-0.231194,-0.771502,0.383235,-0.13379,-0.849939,-0.537494,-1.81161,0.383935,0.769109,0.190628,1.22245,0.167866,1.60982,0.336732,0.383805,240,0.00181806,0.429973,0.402212,0.329192,0.445978,0.385405,0.359643,0.474162,0.281882,0,0,0,0,0.345745,0.591014,0.465184,0.410135,0,0,0.371574,0.314286,0.432837,0.386131,0.48731,0,6,8,6,9
-222.103,0.988434,0.0234803,8,255,0,230.806,-0.739517,1.17877,0.521721,0.0573092,-1.7095,0.427654,1.12057,1.01617,-1.77737,0.255618,0.138616,1.12017,0.581254,2.01953,-0.351023,-0.0918795,-0.21274,-0.62637,0.0683323,0.276361,0.696983,0.0126474,240,0.00181806,0.359974,0.350291,0.343514,0.318289,0.348913,0.359111,0.417356,0.252893,0,0,0,0,0.33381,0.130738,0.391445,0.50615,0,0,0.34811,0.349985,0.349702,0.342173,0.347645,0,6,8,6,9
-224.659,0.996102,0.0234803,7,127,0,236.176,-0.670642,1.02758,0.782074,-0.402699,2.59474,0.321209,0.66442,-0.625163,-1.03804,-0.775512,-0.113538,-1.20194,0.33369,-0.190312,0.918505,-0.27215,1.32556,-1.42842,0.432827,0.0512636,0.184474,0.17437,240,0.00181806,0.427181,0.401624,0.28756,0.593675,0.35515,0.389554,0.419471,0.414524,0,0,0,0,0.397348,0.529448,0.428612,0.443653,0,0,0.439527,0.45379,0.400786,0.384236,0.394731,0,6,8,6,9
-220.717,0.998411,0.0234803,7,255,0,234.497,-0.648676,1.1215,1.98897,-0.148335,0.793476,1.62862,0.280562,0.158753,-0.0452834,-0.204824,-1.24714,-1.45531,-0.556454,0.127797,-1.22793,0.768765,0.365177,1.40031,0.0783816,0.22069,0.417979,0.0929414,240,0.00181806,0.40783,0.423979,0.384553,0.401773,0.417249,0.392362,0.409742,0.399143,0,0,0,0,0.358706,0.45314,0.540034,0.400829,0,0,0.432656,0.402864,0.400204,0.39576,0.392298,0,6,8,6,9
-220.763,0.998345,0.0234803,7,127,0,233.398,-0.18359,1.09283,2.92286,-1.35775,0.0876841,-0.0498109,-0.510435,0.523798,-0.0737212,-0.147187,-0.334167,0.474317,-0.887474,-1.5221,0.432384,-0.541041,0.356936,1.07023,0.221476,0.0616796,0.136298,0.546187,240,0.00181806,0.482058,0.581509,0.352394,0.427538,0.420185,0.395823,0.448629,0.439805,0,0,0,0,0.430382,0.477781,0.473241,0.458069,0,0,0.443399,0.383764,0.519815,0.440247,0.430594,0,6,8,6,9
-223.721,0.999937,0.0234803,7,127,0,230.901,-0.350948,0.89479,2.92394,-2.15614,0.564659,-0.439188,-0.701534,0.781432,-0.331839,0.574988,-0.812826,0.371051,-0.822705,-1.0627,-0.315067,0.137455,0.181025,1.6052,0.0915051,0.0561942,0.142505,0.220328,240,0.00181806,0.385443,0.429851,0.322272,0.378373,0.357201,0.351754,0.37874,0.364313,0,0,0,0,0.350211,0.44184,0.407212,0.398297,0,0,0.351715,0.338756,0.414636,0.357082,0.403734,0,6,8,6,9
-226.783,0.999575,0.0234803,8,255,0,244.117,-0.694901,-0.0294588,1.14841,-1.34923,-1.60949,-0.0178432,-0.765474,1.02429,-0.721822,0.298336,-2.80863,-1.01084,0.418164,-0.170662,3.06439,0.386363,0.711932,0.443671,0.245835,0.980797,0.39685,0.215564,240,0.00181806,0.331729,0.389006,0.271961,0.260863,0.332278,0.297718,0.449568,0.13285,0,0,0,0,0.292557,0.274064,0.395,0.336056,0,0,0.315182,0.285638,0.358399,0.287325,0.328064,0,6,8,6,9
-220.811,0.995141,0.0234803,7,127,0,237.25,0.574308,-0.230559,-0.518878,-0.91931,-1.44829,-0.4125,0.324399,1.02142,-0.446246,-0.483696,-0.921684,-1.01916,-2.06118,-1.12766,0.649918,-0.733816,0.264965,0.661498,0.279887,0.045281,0.963564,0.17035,240,0.00181806,0.459293,0.440185,0.41396,0.380082,0.447217,0.496391,0.454324,0.4387,0,0,0,0,0.403975,0.290252,0.523653,0.689568,0,0,0.4275,0.457009,0.485222,0.42616,0.424674,0,6,8,6,9
-224.279,0.995259,0.0234803,7,127,0,234.441,0.133647,-0.03978,0.977276,-1.69792,0.153949,-0.887513,-1.16066,2.58001,0.458973,-0.299022,-1.15977,-2.08046,1.20422,0.143761,-1.13347,0.739522,1.11977,-1.41954,0.369694,0.245875,0.701323,0.0503006,240,0.00181806,0.402942,0.491201,0.273384,0.419446,0.333662,0.312613,0.421376,0.307821,0,0,0,0,0.318671,0.619848,0.44696,0.402022,0,0,0.361431,0.358473,0.399812,0.37616,0.367839,0,6,8,6,9
-225.258,0.999066,0.0234803,7,255,0,238.487,-0.284031,0.286971,0.0223724,-2.00399,-1.41895,-1.65418,0.853644,-0.695531,-0.159229,0.152997,1.05782,-0.163586,0.415986,2.56208,0.333732,0.124716,-0.545915,-1.42128,0.189534,0.191846,0.0579818,0.116832,240,0.00181806,0.390437,0.378611,0.293547,0.316979,0.307437,0.416182,0.351329,0.37482,0,0,0,0,0.356024,0.363742,0.36063,0.394351,0,0,0.325445,0.391985,0.350233,0.364468,0.372866,0,6,8,6,9
-230.19,0.99959,0.0234803,7,127,0,237.182,-0.24621,0.819417,0.197768,-1.81938,-1.30493,-1.02461,1.00584,-0.43041,0.243579,-0.181685,0.911882,0.485479,2.26747,3.02581,0.849874,0.35704,-0.0408956,-1.69291,0.0752298,0.0866293,0.0406626,0.0298758,240,0.00181806,0.436993,0.42553,0.38894,0.398171,0.403232,0.440445,0.413899,0.428104,0,0,0,0,0.415225,0.420305,0.423079,0.443312,0,0,0.41284,0.427588,0.417141,0.422035,0.418945,0,6,8,6,9
