# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=536066880
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_sigma.1
-210.319,0.994482,0.118362,5,31,0,214.45,-0.381465,1.25123,0.345654,1.59017,0.637941,-0.64774,0.302053,-0.715712,0.901497,-1.59958,4.65894,-0.43687,1.30893,0.65322,-1.17029,1.01545,0.20404,-1.05801,-1.3076,-0.908288,9.69801,1.08245,0.156411,1.93936,0.700866,-0.902025,2.35973,-0.709855,1.07402,0.458363
-207.863,0.999886,0.118362,4,15,0,211.439,-0.40937,0.637976,0.612785,1.01516,0.590585,-0.508332,-0.29847,-1.10612,0.322537,-1.64325,3.58766,1.26821,-0.363949,1.47759,0.309431,-0.514492,1.79413,0.273275,1.11045,-0.138666,1.62454,0.280945,0.468911,1.21716,0.644764,-0.746286,0.614666,-1.21744,0.396669,-0.890066
-209.051,0.995552,0.118362,5,31,0,212.998,-0.83907,0.957035,1.02734,-0.38685,0.0782836,1.20744,0.363642,1.29105,0.32568,-0.592073,-3.92552,0.0552358,2.22376,-0.508992,-1.02481,0.0250162,0.329884,0.70764,-1.47874,-0.130851,-4.23668,-0.147581,0.719408,-1.6838,0.0411079,1.69994,-0.418313,2.76146,0.011914,0.784988
-207.269,0.984525,0.118362,5,31,0,212.106,-0.493395,0.953864,0.0343999,0.77229,0.0209649,-0.0408448,-0.224771,-0.852896,0.456402,-1.69301,14.9335,-0.277612,-0.731418,-1.33318,-0.453261,0.181651,-1.46627,0.144492,1.16934,-0.191958,-3.98959,0.576877,-0.432463,0.852337,0.0467213,-0.259671,0.190745,-0.989232,0.490918,-1.08175
-209.347,0.990153,0.118362,5,31,0,212.449,-0.406672,-0.586754,0.970921,-1.0057,-0.302858,0.281872,-1.65437,-0.0896686,-0.828385,-1.55429,-5.69721,0.306092,-1.631,-0.317019,0.255304,-0.592959,-1.67011,1.14781,0.122003,-0.286918,-9.62091,-1.29911,0.990449,-1.15379,-0.270445,0.232465,-2.81365,0.0518537,-0.900048,1.73801
-209.698,0.999087,0.118362,5,31,0,212.265,-0.682319,1.46045,-0.271934,0.822948,0.318184,0.235643,0.144696,0.0951424,0.670523,-2.01151,0.877807,-0.766194,-0.880784,-1.16248,0.0573479,0.125857,-1.8757,-0.106075,-0.774677,0.270131,-14.4105,1.04519,-0.880422,0.755124,0.322989,-0.0435596,-0.161463,-0.0196615,0.620816,-1.51586
-213.897,0.983994,0.118362,3,7,0,215.048,-0.602959,1.84639,-1.07054,1.47941,0.0822151,0.222641,-0.0735462,0.366755,0.318685,-0.591735,-8.2489,0.126513,0.131996,-0.319697,0.386174,-0.104857,0.214717,-0.318197,0.704235,0.00515589,-4.73854,3.33102,-5.59295,3.12119,0.133348,-0.363902,-0.967147,0.829022,0.39293,9.6974
-212.741,0.996832,0.118362,5,31,0,217.717,-0.34105,0.0155415,1.00922,-0.643561,-0.936411,-0.553991,-0.0839071,-0.987885,-1.10914,-5.34778,7.84474,-2.10495,1.42417,-1.52102,0.550158,0.183795,0.161842,0.020705,0.268154,-0.910448,7.76761,0.00509564,1.00367,-0.641341,-0.935252,-0.555001,-0.0391951,-0.982226,-1.1073,-1.01433
-215.302,0.998427,0.118362,5,31,0,217.242,-0.449331,0.109618,0.725594,-1.16124,-1.36967,0.172496,-0.341808,0.195027,-2.02064,-6.70582,-6.1561,0.0353992,-0.890032,0.266951,0.620829,0.694531,-0.141871,1.24744,0.522258,-0.127807,-0.274883,0.106103,0.722914,-1.16124,-1.36947,0.17143,-0.335248,0.195661,-2.02057,-1.00384
-212.755,0.999274,0.118362,5,31,0,219.366,-0.451041,-1.95534,0.281877,0.256419,0.723629,0.5901,0.264361,-0.524917,0.917307,-5.11379,-2.9129,-1.23574,1.10234,-1.34351,-1.22486,0.705484,-0.329043,-0.128042,-1.94535,-1.67306,-0.352638,-1.97311,0.268658,0.256483,0.724654,0.584922,0.296659,-0.521996,0.917761,-0.957837
-211.773,0.997654,0.118362,5,31,0,216.924,-0.436452,1.05353,-0.618969,0.00936763,-0.35572,-0.458703,-1.45739,1.6703,0.178972,-3.93019,-0.854956,-1.88247,-0.109903,0.382158,0.755098,0.388155,-0.356891,0.799495,1.59957,-1.63436,-0.178156,1.0012,-0.662014,0.0106904,-0.352327,-0.475368,-1.36319,1.68624,0.181221,-1.11264
-217.036,0.992856,0.118362,5,31,0,221.416,-0.592694,0.291137,0.135304,2.16738,1.1034,1.80504,1.50907,-1.59189,-0.213478,-4.62973,-9.92368,1.23954,-0.739453,0.717447,0.192304,0.0968835,-1.78983,1.40848,0.108329,-0.789252,-10.0006,0.254775,0.101545,2.16246,1.10414,1.78906,1.51597,-1.59661,-0.217166,-1.02539
-211.555,0.996351,0.118362,5,31,0,222.691,-0.264972,0.891683,0.0952127,-2.00885,-1.27618,-0.261867,-1.33854,1.37772,-0.146678,-1.26894,-24.0669,0.79212,-0.478927,0.568161,0.0440714,2.26586,-0.975589,-0.233297,-0.590142,1.61981,1.02906,0.865563,0.0242814,-2.43991,-1.26302,-0.312484,-1.7691,2.59355,-0.00259053,2.34374
-210.56,0.998739,0.118362,5,31,0,213.84,-0.406047,-0.225263,-0.0224747,1.69987,1.12413,0.261662,-0.274062,-1.76322,0.225036,-1.46286,4.01844,0.0781117,-0.913753,0.0644853,-0.218133,0.541457,-1.96894,-0.00733452,1.39405,0.879785,0.208548,-0.903156,-0.45152,2.15009,1.21465,0.209934,0.798914,-2.15968,0.308766,0.671291
-210.842,0.994649,0.118362,5,31,0,215.683,-0.268551,0.800268,-0.360908,-1.75153,-0.917683,-0.232478,-1.91646,1.09238,-0.535355,-1.7834,3.63927,0.243875,-1.82195,1.53512,1.35391,1.41085,-0.633769,-0.273279,0.0666076,0.789939,1.02677,0.654044,-0.5457,-1.83024,-0.886161,-0.229776,-1.8735,1.58428,-0.477017,-0.350164
-209.151,0.988025,0.118362,5,31,0,214.936,-0.503939,-0.259908,-0.809193,0.385535,0.316104,-0.415999,-0.751232,0.0569215,-0.41773,-3.41877,2.4359,-0.575755,0.800138,1.90691,0.822646,0.485489,2.609,-1.34693,0.70935,-0.525275,-5.49193,-0.366679,-0.90497,0.38005,0.320596,-0.458283,-0.669915,0.0628314,-0.422501,-0.903858
-210.068,0.993253,0.118362,5,31,0,214.861,-0.374157,0.46612,-0.417093,-0.180584,-2.00586,-0.604222,0.356639,0.216834,0.490257,-1.42348,1.90092,0.567654,1.97358,-0.393684,1.82692,1.42366,-0.824801,-0.455464,0.0593378,0.46036,7.66906,0.0584252,-1.00149,-0.145077,-2.03146,-0.918323,3.10428,0.540946,0.652197,0.658907
-208.268,0.99149,0.118362,5,31,0,213.211,-0.518789,1.3079,-0.602126,-0.498982,-0.31718,-0.818682,-0.296763,-0.192146,0.0821778,-1.78022,-4.97219,0.407716,0.804685,0.0297918,1.97268,0.698072,-2.11255,-0.464915,-0.575104,-0.818236,-8.03051,0.983424,-1.2278,-0.605846,-0.303331,-1.17648,-0.122467,-0.213909,0.0641315,-0.586223
-207.671,0.998406,0.118362,5,31,0,210.119,-0.468735,1.47549,0.640918,-0.99817,-0.221315,0.0153728,-0.328987,-0.176441,-0.239335,-1.85496,-4.67775,0.366465,-1.8116,0.140626,-0.218209,-1.23784,0.0427391,-0.107676,0.290407,-0.522438,-2.14959,1.23471,0.412288,-1.11145,-0.200935,-0.137548,0.106683,-0.142517,-0.256677,-1.38431
-208.734,0.997252,0.118362,5,31,0,211.654,-0.372655,0.850619,-0.660386,-0.968817,0.347122,-0.752588,-0.127881,0.129413,1.10757,-1.26169,3.89363,-1.23342,-1.4597,0.614296,0.461622,-0.51939,-0.221974,0.27207,1.11769,0.700598,2.80381,0.608408,-1.56151,-1.19932,0.430803,-1.23462,1.81851,0.484243,1.47803,0.494694
-211.157,0.999146,0.118362,5,31,0,213.327,-0.0669199,-0.61179,0.741972,-0.0280333,0.0184937,0.618203,-1.60709,-1.13721,-1.81105,-0.985937,3.73723,0.218144,0.744401,-1.43181,0.926065,0.666418,0.281336,0.39775,0.518437,-0.268579,4.2133,-1.32245,2.2294,0.588299,0.188249,1.76054,-2.50687,-1.04413,-2.11263,3.48992
-210.931,0.979362,0.118362,5,31,0,217.525,-0.0997931,-0.209152,1.18236,0.121783,0.47108,0.738736,-0.958931,-0.818805,-1.54933,-1.29412,-6.91087,1.5237,1.24515,0.383612,1.11706,0.106334,2.79769,1.18229,1.10708,-0.569699,17.6556,-0.488569,2.31245,0.58817,0.614184,1.4699,1.39824,-0.454138,-1.59502,-1.15506
-211.221,0.998465,0.118362,5,31,0,214.269,-0.415233,0.0464172,-0.775528,-1.62128,-0.383659,-0.740951,-1.46348,0.273519,1.55477,-2.51547,5.44838,-0.835584,1.31078,-0.661394,0.408467,0.674533,-1.65618,-0.492601,-0.801249,0.316467,-3.01957,-0.16676,-0.97401,-1.65351,-0.369857,-0.82432,-1.27734,0.344649,1.60047,-0.848298
-210.444,0.999836,0.118362,5,31,0,214.9,-0.339269,0.769814,1.4109,0.874952,-0.0179661,0.412948,-1.50815,-1.13229,-1.67575,-1.58934,8.57904,-0.532511,-1.07317,1.16462,1.3402,0.445415,1.17875,0.311395,-0.800113,1.04758,-0.746434,0.528836,1.71948,1.1358,0.0320879,0.484656,-1.86172,-1.18303,-1.80475,0.517718
-211.191,0.985031,0.118362,5,31,0,216.092,-0.442695,-0.304834,-1.33886,0.0517961,-0.277472,-0.486514,0.759981,0.515406,1.66321,-2.072,6.41269,-0.161456,0.0633375,-2.10821,1.24543,0.508767,1.15959,1.51576,0.415422,0.459892,2.77697,-0.691211,-1.79638,0.0603297,-0.258779,-0.63866,1.917,0.6388,1.75708,1.02458
-212.751,0.990873,0.118362,5,31,0,217.181,-0.496987,-0.482152,2.00286,0.504912,0.077531,0.954893,-1.3857,-0.997983,-1.36774,-3.22849,-5.52564,1.70823,-0.252591,-1.15151,0.851654,-0.804348,-0.36971,0.612755,-1.12652,1.14349,-5.23599,-0.612177,1.92715,0.500687,0.0829551,0.917924,-1.32068,-0.999453,-1.37754,-1.16156
-211.809,0.998599,0.118362,5,31,0,217.674,-0.545829,-0.673629,0.460945,-0.363261,-0.622495,1.10652,-1.50632,0.35806,-1.30472,-3.62522,-0.61155,-0.0231561,2.87832,1.18023,0.62894,0.237507,-0.392038,-2.00316,-0.665906,-0.0695125,-8.64936,-0.768758,0.3823,-0.374916,-0.620125,1.07232,-1.49508,0.357111,-1.31366,-0.986223
-212.978,0.998772,0.118362,5,31,0,216.573,-0.504016,-1.95875,-0.482986,-0.603466,0.00735395,0.0484932,0.0906962,0.28467,-1.97649,-3.84671,-6.59629,0.0486889,0.811957,-0.178475,-0.620782,1.21366,-2.2498,0.296332,-0.756323,-0.426251,-4.67798,-2.03268,-0.542364,-0.60935,0.0101274,0.0228275,0.164206,0.289082,-1.98145,-0.785123
-209.945,0.997492,0.118362,4,31,0,215.875,-0.398633,-0.838285,-0.454279,-0.736339,0.0303313,-0.162319,-1.20514,-0.756384,-1.7217,-2.24838,6.32928,2.11248,0.382928,0.260703,0.000585838,-0.143781,-1.6143,-0.951735,1.32483,1.54361,-3.663,-1.1661,-0.683733,-0.74732,0.0522086,-0.232441,-0.932784,-0.721496,-1.75707,-0.788983
-211.82,0.99166,0.118362,5,31,0,216.339,-0.293158,-0.218799,-0.145437,0.423112,-0.353492,-0.710507,-2.58514,-1.13862,1.60525,-2.03636,-2.14794,1.19358,0.63757,0.627109,0.128864,0.44785,1.25391,1.11921,1.21036,1.63338,-1.96361,-0.489367,-0.268301,0.545039,-0.321134,-0.77283,-2.73579,-1.06479,1.76554,-0.145313
-208.653,0.998805,0.118362,5,31,0,215.623,-0.30988,1.57504,0.884233,0.250928,-0.218304,1.01547,-0.789363,-0.373029,-1.1666,-1.29263,3.76274,0.500376,0.373166,1.00577,-0.583734,0.0361134,-3.55332,-1.46765,1.32349,-0.731904,7.6189,1.79345,1.25834,0.503723,-0.156323,1.50909,-0.0883912,-0.165531,-1.29917,0.024445
-208.811,0.986071,0.118362,4,15,0,211.755,-0.419996,1.78395,0.783313,0.514266,0.588221,0.363268,-0.673563,-1.10557,-0.863489,-1.74594,-6.12623,-0.953667,-0.784427,-0.118,0.484159,-1.21739,0.626654,-0.230971,0.987962,-0.920872,0.0380249,1.66076,0.665764,0.606245,0.634276,0.312018,-0.296941,-1.19494,-0.916862,-1.19037
-213.461,0.98897,0.118362,5,31,0,216.846,-0.708367,1.85046,0.70528,-0.368808,0.790879,1.32391,1.1759,0.26691,0.22953,-3.12923,1.56076,-1.4816,-0.579919,-0.582043,-0.584342,-0.134221,1.474,1.31115,0.94727,0.534306,-15.8363,1.67766,0.521482,-0.418018,0.791447,1.23269,1.08498,0.222229,0.199709,-1.63347
-211.747,0.994036,0.118362,5,31,0,217.264,-0.318568,-1.3038,-0.49243,0.22554,-1.00015,-1.18265,-1.54148,-0.395934,-0.24425,-1.10128,-0.0781528,0.936343,-0.109143,-0.689141,0.528817,-1.12422,-0.0172129,1.53853,-0.685359,2.13758,-16.2256,-2.85633,-1.32182,0.527812,-0.990761,-1.99394,-4.1906,-0.225891,-0.171848,6.78186
-211.103,0.999556,0.118362,5,31,0,216.225,-0.233083,1.89602,0.428691,-0.112479,-0.011978,-0.570886,-0.0219599,0.0284261,-1.56626,-1.38318,-14.4266,1.39009,0.458222,-0.530097,0.935296,1.43416,-0.974591,-0.0754616,0.46649,0.478462,17.6902,2.28922,0.63147,0.0958782,0.0692126,-0.675504,3.31297,0.525287,-1.68417,0.244117
-211.102,0.994709,0.118362,5,31,0,215.113,-0.429967,0.598159,0.0401698,0.184471,0.554354,-0.936976,-1.56459,-1.8536,-1.30659,-1.60261,-6.10096,-1.92551,-0.421475,0.174722,0.172176,0.363325,-1.57554,-1.05191,1.23969,-0.0378505,-13.1741,0.196238,-0.352386,0.235758,0.607363,-1.31911,-2.59251,-2.18545,-1.4408,1.7408
-208.646,0.985396,0.118362,5,31,0,214.844,-0.222741,0.375308,1.24402,-1.08275,-0.187945,-0.327631,-0.842893,-0.502143,-0.695178,-1.71006,-9.73611,0.344258,-0.923395,0.999664,0.73827,-1.09977,-1.77988,-2.13048,-1.18806,0.191276,11.3344,0.193619,1.60958,-1.0568,-0.132151,-0.295242,0.627427,-0.248826,-0.62667,-1.89591
-213.662,0.98755,0.118362,5,31,0,218.012,-0.431837,-0.429338,0.555261,-2.75108,0.335144,-1.05076,-0.668089,-0.628121,0.705008,-1.06105,-9.18236,-0.722022,-1.58367,-1.0056,0.487825,-0.328416,0.731203,0.112816,1.63041,-0.660508,-12.5457,-1.69961,0.463207,-3.92549,0.426882,-2.05937,-1.46127,-0.882352,1.01349,5.06887
-210.934,0.99843,0.118362,5,31,0,217.951,-0.393893,-0.936758,0.298724,-2.34271,-0.376166,-0.258229,-0.464751,-0.0821026,-0.700426,-2.54497,-3.48099,0.421557,0.560624,-1.66327,0.904556,-1.53055,-0.483993,-1.00006,2.06018,1.54358,1.12013,-1.17093,0.182613,-2.38428,-0.361483,-0.309568,0.0120738,-0.0167126,-0.695308,-0.862262
-209.56,0.99975,0.118362,5,31,0,212.197,-0.452468,-0.464105,0.74646,-1.84925,-0.590628,-0.216021,-0.411743,0.295659,-1.0653,-1.52074,0.717376,-1.21117,-0.320293,-1.82811,-0.106329,-0.273718,-0.0482544,-0.257523,-0.217342,-0.839872,-5.18357,-1.23144,0.587002,-2.20662,-0.574078,-0.474344,0.021116,0.495487,-1.20604,0.193317
-211.062,0.990798,0.118362,5,31,0,213.94,-0.51068,1.73752,0.133338,1.67145,1.17748,0.925227,-0.682264,-0.560658,1.02058,-2.01935,0.112087,0.524836,-1.20095,1.74347,-0.623454,-0.467774,-0.80255,-0.149135,0.768098,0.444126,-4.62024,1.49747,-0.21056,1.76561,1.20893,0.860186,-0.698311,-0.605857,1.0597,-1.11976
-209.808,0.999035,0.118362,5,31,0,215.454,-0.230088,-0.155743,0.39016,-1.56029,0.889955,-0.247911,-0.577501,0.572881,-1.44993,-1.01033,-8.32862,1.58877,0.154023,1.66131,1.50941,1.10535,-1.19253,0.189958,0.827873,0.493372,6.3855,-0.829865,0.81406,-2.0746,1.09764,-0.271453,1.50031,1.79438,-1.76012,0.577216
-211.856,0.990644,0.118362,5,31,0,215.515,-0.489384,0.844856,0.035639,1.80425,-1.30671,0.913576,0.319512,-0.809258,1.56054,-2.38912,7.85989,0.684331,0.386017,0.393338,1.68914,-1.10328,1.0087,0.049137,0.428797,0.59595,-0.489041,0.602728,-0.196319,1.85515,-1.30151,0.858473,0.776212,-0.828215,1.59592,-0.869954
-209.991,0.998647,0.118362,5,31,0,215.33,-0.509816,-0.528531,1.39134,-0.269338,0.145976,-0.623511,-0.58729,0.440597,1.10138,-3.08908,4.44313,-0.83982,0.28919,-1.94334,1.25626,-0.922285,-0.689874,0.914761,-1.64918,0.57237,-5.17186,-0.68293,1.29241,-0.282883,0.151914,-0.688015,-0.487412,0.45238,1.10283,-1.01763
-208.007,0.997064,0.118362,5,31,0,215.202,-0.276729,0.944805,0.326733,-0.803921,-0.651402,0.712736,-0.539849,-0.364616,-1.20006,-1.47804,2.80663,0.69444,-3.33634,2.01203,0.906431,0.0151829,0.851873,-0.886262,-0.119634,0.14964,8.88093,0.854051,0.346248,-0.811821,-0.609036,0.999832,1.10433,-0.114496,-1.25596,-1.57962
-208.428,0.999393,0.118362,5,31,0,211.114,-0.434836,0.333579,0.128033,0.488208,1.47004,-0.545748,-0.151665,-0.261007,1.11836,-1.63418,0.182087,1.35564,-0.753169,-0.788403,0.864317,-0.122892,-0.685386,-1.24643,-0.388119,0.536844,0.692182,-0.130079,-0.230977,0.583112,1.54597,-0.825753,0.788797,-0.205575,1.27419,-0.677568
-211.62,0.996242,0.118362,5,31,0,214.509,-0.715424,0.390507,1.34557,1.07467,-1.91315,1.30402,0.108341,0.999642,-0.197133,-1.47779,-1.40783,1.28419,-0.179456,-1.51586,-0.566874,0.484045,0.407264,-0.544172,-1.2702,-0.0398298,-11.3549,-0.509077,0.928726,1.05688,-1.97693,1.14943,-0.632943,1.06213,-0.393043,-1.76196
-209.791,0.999647,0.118362,5,31,0,214.687,-0.348069,0.956104,-0.656832,-0.928237,1.53393,-0.467432,-0.916752,-1.1013,0.43926,-2.10694,-8.87464,0.468582,1.2791,0.169988,-1.37503,-0.982654,1.24738,0.855212,1.49612,0.362798,1.74815,0.773692,-0.900606,-0.932897,1.58004,-0.539979,-0.308803,-1.06383,0.506055,-1.35298
-208.755,0.999837,0.118362,5,31,0,211.886,-0.359114,-0.0541068,0.791755,0.917049,-1.47727,0.330259,-0.173516,0.594494,-0.419276,-1.63419,5.66784,0.7006,-0.695146,1.11572,0.704565,-1.2732,-0.892298,0.731309,0.768134,0.474288,8.0704,-0.517661,0.803995,1.14949,-1.47127,0.349446,1.28307,0.958757,-0.401757,-0.603022
-205.953,0.998856,0.118362,4,31,0,210.547,-0.240999,0.266151,-0.186803,-0.832113,-0.108069,-0.556897,-0.807523,-0.552892,0.0494385,-1.01289,3.38602,0.994018,-1.4238,-1.24298,1.45431,0.105787,0.547375,-1.66665,0.211655,-0.613117,0.6015,-0.0739893,-0.517602,-0.972294,-0.00232151,-0.860081,0.0190588,-0.347527,0.332017,-1.15857
-207.658,0.996996,0.118362,4,31,0,209.818,-0.113197,-0.00821328,-0.248183,-0.332067,1.20725,-0.354346,-0.490364,-0.95625,-0.72304,-0.123253,-7.44964,0.221491,-0.328139,-0.9553,-0.909001,-0.732718,0.0480593,-0.222042,0.747285,-0.495065,-2.92143,-0.699559,-1.24794,-0.160192,2.23785,-1.0003,1.12545,-3.18094,-1.46219,3.4233
-208.409,0.931979,0.118362,5,31,0,211.995,-0.326066,-0.257945,0.144124,-1.00456,1.05882,0.623657,-0.911044,-0.565972,0.0834681,-2.14662,-10.4746,0.266302,0.581217,-0.0852484,-1.03806,0.597485,-0.594213,1.01985,0.845157,-0.99356,4.57839,-0.525738,0.0372494,-1.0003,1.09959,0.666096,-0.21032,-0.462422,0.139625,-1.45641
-210.492,0.989989,0.118362,5,31,0,216.194,-0.520427,1.58782,-0.496669,1.06895,-0.800387,-1.07947,0.534601,0.546043,-0.582294,-2.0604,1.79919,0.775675,1.61483,1.06989,-0.984099,0.415531,1.68979,0.494686,0.170696,-1.879,-2.35789,1.32657,-0.928941,1.10613,-0.794309,-1.35069,1.20545,0.610665,-0.630389,-0.323133
-208.736,0.999,0.118362,5,31,0,213.192,-0.50966,1.00852,2.00037,-0.612362,-0.609688,0.379367,-0.150703,0.165587,0.650956,-1.16227,-0.549642,1.4684,-0.659619,1.01508,-0.956244,-1.37658,1.34458,0.697126,-0.499775,-1.07155,2.22622,0.614896,2.97025,-0.93519,-0.61119,0.219967,0.30745,0.310175,0.811413,1.05339
-208.838,0.996973,0.118362,5,31,0,212.479,-0.489138,1.11486,0.30042,0.204797,0.751231,0.447032,-0.487041,1.26576,-1.2723,-1.7704,-0.668903,1.09107,2.4122,-0.717723,-0.232148,0.463834,0.218697,0.957737,0.132899,-0.585384,-3.06146,0.786047,-0.0563878,0.203134,0.79073,0.336848,-0.33075,1.54916,-1.392,-0.888531
-209.219,0.998191,0.118362,5,31,0,212.059,-0.527999,1.07902,0.511886,0.209686,1.64415,0.152483,-0.922966,1.01039,-0.0783251,-1.73218,0.118767,0.330897,-0.368973,0.0599743,-0.669766,0.498201,0.563904,0.912278,-2.01489,-0.32344,-8.14421,0.695012,0.14204,0.180363,1.70128,-0.0580637,-1.50119,1.21668,-0.117096,-0.625938
-208.804,0.997893,0.118362,5,31,0,213.88,-0.486694,1.31166,0.592682,0.27508,-0.453197,1.58513,0.255198,-0.165998,1.00738,-1.21291,-0.805635,1.5323,0.276347,0.400481,1.74661,1.46918,-1.15388,1.39572,0.690497,-0.0411151,7.77043,1.12492,0.317349,0.335266,-0.438818,2.15005,2.27736,-0.176141,1.27303,0.580083
-209.351,0.998665,0.118362,5,31,0,212.637,-0.568488,-0.0426981,0.279363,0.21515,-0.818608,0.222043,-0.0773075,1.75472,0.358005,-2.14187,-0.202124,-1.00678,-0.335088,-0.327386,0.785448,-1.74363,-0.987296,-0.313865,-1.22708,0.336406,-7.34777,-0.46885,-0.0694964,0.169808,-0.816364,0.0527368,0.00740644,1.88156,0.337748,-0.80225
-208.34,0.997951,0.118362,5,31,0,213.241,-0.571956,0.917812,1.04032,-0.237467,1.13195,-0.686388,0.0372497,-0.806231,0.212721,-1.17213,-5.71903,-1.28589,0.310796,-0.276352,-0.413396,-1.7665,0.841334,1.84824,0.420269,0.964204,-6.64561,0.3426,0.928675,-0.487688,1.23559,-1.57001,0.450654,-1.34941,0.178494,-0.105081
-209.594,0.991769,0.118362,5,31,0,214.352,-0.222588,0.0291677,-0.957491,-0.413324,-0.779413,0.991564,-1.49509,0.809764,-0.52521,-1.84359,-0.479616,-0.856526,1.05815,1.69654,-1.7169,-0.431015,-1.13369,-1.1222,0.555533,0.358271,7.77221,-0.194159,-1.19695,-0.300509,-0.740942,1.24053,-0.701816,1.26283,-0.443849,-1.3106
-211.137,0.995525,0.118362,5,31,0,213.263,-0.213784,-0.145755,-1.25928,-0.121931,-0.4867,1.3699,-1.76768,1.02614,-0.696411,-1.87417,0.19487,0.549622,0.881566,-0.965874,-0.874654,-0.934136,1.03801,-0.47467,0.418569,-0.10537,7.31397,-0.380263,-1.53778,0.0251739,-0.442939,1.67335,-1.14411,1.50503,-0.624787,-0.745908
-211.878,0.998379,0.118362,5,31,0,215.36,-0.565782,-0.171213,1.62767,-0.0691017,0.414135,-1.80998,0.62687,-0.387218,1.32789,-1.95886,-3.18743,1.51915,1.30429,0.24302,0.199575,0.149344,1.37742,-1.46277,-0.272823,-0.573097,-4.83558,-0.696797,1.46344,-0.142527,0.432104,-2.2409,1.23958,-0.465946,1.36798,0.223975
-210.458,0.99959,0.118362,5,31,0,214.637,-0.249325,0.603426,-0.509564,0.415926,-0.764476,1.99674,-1.52026,0.358095,-0.552341,-1.6596,-5.55859,-0.638274,1.62059,0.821457,-0.512685,0.0707132,-0.610297,0.496444,1.93421,0.692161,6.67458,0.437327,-0.748649,0.651014,-0.724963,2.53827,-1.1164,0.791819,-0.483836,-0.135796
-209.046,0.999015,0.118362,5,31,0,213.749,-0.266768,-0.331391,0.206683,-0.387345,0.348942,-1.2019,-1.03505,-1.38606,0.890955,-1.7738,-8.93015,-0.077467,-0.14405,1.18052,-0.471431,1.81114,-1.21241,0.104811,1.61488,0.100631,4.25544,-0.684585,0.174219,-0.299548,0.407466,-1.37232,-0.079516,-1.35533,1.08181,-1.3903
-207.269,0.999993,0.118362,5,31,0,211.293,-0.444611,1.78924,0.655583,0.587776,-0.265738,-0.180395,-0.627393,-0.134782,-0.0748644,-1.01557,3.46305,-0.747789,0.0277801,-0.327888,0.384807,-1.69336,-1.51706,-1.57035,1.05586,-0.125831,-1.63377,2.26655,0.669695,0.936167,-0.228083,-0.631204,-1.56808,-0.0495479,-0.0767845,1.0804
-209.555,0.976051,0.118362,5,31,0,212.507,-0.649344,-0.817632,0.407617,-0.702674,0.0860544,1.01973,0.256797,0.459361,0.284006,-1.85015,-5.75953,-1.79166,-0.982602,-0.628486,0.230151,0.290057,-0.292029,-0.115418,0.105079,-0.99754,-12.3065,-1.57474,-0.127934,-0.901334,0.0921196,0.844146,0.194781,0.413618,0.219945,-0.536108
-211.632,0.993021,0.118362,5,31,0,214.295,-0.699026,-0.689488,1.46864,0.225435,-1.11893,-0.0935428,0.393941,0.346832,-0.398836,-2.73369,-9.08562,-0.857966,-0.674706,-1.03309,0.48567,1.14284,-0.137027,0.317028,0.474902,-0.0861065,-16.6174,-0.989928,1.23691,0.162739,-1.12229,-0.249641,0.221623,0.288365,-0.448092,-1.13248
-215.808,0.993852,0.118362,5,31,0,220.636,-0.346261,-0.103069,2.61188,-1.36558,1.85257,0.697977,-0.903441,1.23379,1.66257,-2.07823,13.1615,1.07098,-1.84288,0.0827813,0.435736,0.0267358,-0.707551,-0.66779,-0.0364313,1.09773,7.89198,-0.392139,2.83914,-1.40021,1.90442,0.738831,-0.276741,1.51024,1.79418,-0.0859004
-210.972,0.997663,0.118362,5,31,0,220.04,-0.567933,0.590975,0.279242,0.101784,-1.62048,-0.397836,-0.143103,-1.5695,-1.22132,-2.19596,-4.80678,0.296814,-3.82075,1.85117,-1.00362,-0.520805,0.281479,-0.632681,-1.30384,0.580991,-10.5784,0.235269,-0.0524182,0.0526086,-1.62452,-0.604705,-0.087791,-1.71345,-1.2989,-0.794952
