# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=639647342
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4
-220.723,0.991503,0.0286908,7,127,0,235.085,-0.194929,0.60986,0.254406,-0.379966,-0.571258,0.282897,-0.822336,-0.054149,0.0602151,-0.0479984,-0.845013,-0.456538,-3.08365,-2.80082,-1.5562,-1.2767,0.099215,0.477005,0.374843,0.692052,-2.0229,-0.0420019,-1.86405,-0.771636,1.06248,-2.16458,-1.41988,1.07903,0.387812,-0.530728,0.833498,-1.73075,0.282564,3.32844,0.159915,1.63729,0.974639,-1.58461,0.970335,1.94746,-0.152839,-0.766984,-0.417895,0.730982,-0.239472,-0.399413,1.42349,-0.0244513,-5.07099,0.182999,0.0393134,-0.532834,-0.696894,-1.5161,-1.63607,-1.14741,1.39042,-1.55693,-4.3703,-0.456538,-3.08365,-2.80082,-1.5562,-1.2767,0.099215,0.477005,0.374843,0.692052,-1.31895,2.99299,-0.575436,-0.224491
-222.196,0.993355,0.0286908,7,127,0,237.683,-0.912787,-0.744037,-0.2799,-0.973361,1.38628,0.536106,-1.02772,-0.476642,-1.34984,1.26773,1.22233,1.32787,-1.9923,-1.85756,0.0830632,-0.328914,-1.13862,-0.683644,0.439729,1.4919,-2.30577,-0.420527,-1.31623,-1.39633,1.4509,1.20845,0.512267,0.444973,-1.35792,0.127221,-0.102389,-0.317796,0.897256,-2.80972,-0.571537,-1.03955,-2.56773,-2.28082,-1.72313,-1.25881,0.396475,0.56017,0.242691,0.217976,-0.576275,0.82275,-0.735927,1.46952,-3.36444,-1.01981,-0.43177,-1.61991,1.47951,0.164937,-0.584477,-0.93995,-2.09656,-3.33255,4.82295,1.32787,-1.9923,-1.85756,0.0830632,-0.328914,-1.13862,-0.683644,0.439729,1.4919,-0.803272,-2.54785,0.525237,0.247642
-223.266,0.999242,0.0286908,7,127,0,239.125,-0.683506,-0.581077,0.695407,-1.13767,-1.55409,1.20516,-0.809985,0.580368,0.890112,0.427711,0.736688,0.8218,-0.189175,1.47368,1.15411,-0.577449,0.516383,1.88136,-2.24139,1.54112,-2.03922,-0.467341,-2.02304,-1.11283,2.17236,1.91907,0.230749,1.61563,-0.947396,-0.843497,1.75347,1.18845,0.94572,-1.34963,-0.36887,-1.85425,2.32593,1.23094,-0.632592,0.640989,0.969657,-0.612477,0.626787,-2.46148,-0.276391,-1.11642,-0.31806,0.284871,4.20897,-0.91074,0.594734,-0.461012,-1.64661,1.26761,-0.217705,0.838687,2.55088,-1.12589,5.52011,0.8218,-0.189175,1.47368,1.15411,-0.577449,0.516383,1.88136,-2.24139,1.54112,-0.865189,2.41598,-1.11442,0.359935
-219.39,0.998951,0.0286908,7,127,0,242.54,0.0286893,0.861163,-0.140385,0.757426,-1.13339,-0.283635,-1.33889,0.376628,0.226578,-0.427664,-0.946898,-0.186135,-0.72976,1.35181,1.99625,-0.465867,-0.335409,0.0681704,1.16736,1.39871,-0.886683,-1.18602,-3.10914,-1.43913,-0.815489,-1.92728,1.22311,-2.7042,-1.20084,2.44269,0.834225,1.04683,2.02033,0.843536,3.74926,1.15224,0.238756,0.883521,0.0648365,-0.390633,0.740513,1.85029,-3.41213,0.93601,-0.702275,0.131817,0.518411,-0.23344,4.76043,1.24115,-0.270866,2.17525,-1.15068,-0.802319,-2.03542,2.14431,1.48441,-0.645134,0.538332,-0.186135,-0.72976,1.35181,1.99625,-0.465867,-0.335409,0.0681704,1.16736,1.39871,2.87742,-2.08382,-0.618876,-1.01935
-224.033,0.997755,0.0286908,7,127,0,235.007,-0.495867,-1.08264,-0.41111,-0.580257,0.820585,1.07874,1.34282,-1.10937,0.657603,0.868637,-1.26385,-0.775379,0.283078,-0.199149,-2.33719,-0.142261,0.885758,-0.200546,-0.880027,-0.914485,-3.99544,-0.530162,-0.174617,-3.89041,-1.90544,-0.110161,-1.09605,-0.12962,-0.965709,-0.341094,-1.68193,-0.067615,0.89656,-1.24534,-2.2367,-1.20594,-0.838541,2.18103,0.308011,-0.926503,0.850749,-0.301287,0.772709,1.11237,0.383017,-1.00755,-0.847679,-0.311721,-4.91365,-1.16279,-0.433015,-6.66429,1.44139,2.29028,1.86163,-1.15742,0.681498,0.533246,-3.55082,-0.775379,0.283078,-0.199149,-2.33719,-0.142261,0.885758,-0.200546,-0.880027,-0.914485,-0.835108,2.20708,5.85487,-0.952547
-229.349,0.998552,0.0286908,7,127,0,240.909,-0.506144,-0.866966,0.715047,-2.06127,-1.24561,0.123985,-0.892427,0.951912,1.17684,0.956019,1.35369,1.09656,-0.447148,0.22453,1.77214,-0.467538,-0.863809,0.504723,1.50582,0.695372,-7.4418,-1.995,-2.47531,-1.65968,-2.22717,-2.10762,-0.115201,-1.67997,-0.129318,-0.504012,2.61529,-1.82507,3.00224,0.918901,-0.16143,0.0793089,-0.124785,-0.0140039,-1.55165,-0.811729,0.256092,0.685059,0.526916,-0.59514,-0.384136,-0.94123,-0.409944,0.244999,0.0683723,-0.868776,0.713609,-1.88825,-1.30143,-1.1297,-0.653271,1.05205,1.97735,0.410893,2.13483,1.09656,-0.447148,0.22453,1.77214,-0.467538,-0.863809,0.504723,1.50582,0.695372,-1.0022,-0.478644,-1.10689,-0.0831024
-220.111,0.999381,0.0286908,7,127,0,239.31,-0.442026,-0.037296,-1.38205,-1.29395,-0.726019,1.20476,-1.53023,0.124717,-1.28426,0.947705,-0.275511,-1.04251,-0.442128,1.23568,-1.51676,0.527425,0.858291,0.770573,-0.272483,0.1666,-4.8511,-0.459552,-1.34625,-1.25254,-3.48994,-1.07486,0.584087,-2.89992,-1.94403,-0.504278,-1.27311,1.09925,1.66329,1.84444,-1.59419,0.70655,-0.799042,1.14404,1.19859,-0.240371,-0.401366,1.34728,1.60098,0.922654,-1.82342,1.13887,-0.493839,-1.15411,6.66944,-0.0551249,-1.38231,0.791715,-0.820699,2.36952,-1.81875,0.720689,-1.46111,6.28457,-0.450869,-1.04251,-0.442128,1.23568,-1.51676,0.527425,0.858291,0.770573,-0.272483,0.1666,-1.09454,4.10256,-2.39712,1.19776
-215.404,0.994989,0.0286908,7,127,0,232.981,-0.601637,0.963032,0.262247,0.253947,-1.14257,-0.0448393,0.0394721,-0.2143,-0.0174272,0.0183573,-0.418138,-0.0373604,1.96976,-0.591833,0.350251,-0.156852,-1.59465,-1.44365,1.1224,0.137477,-0.37331,0.440458,-1.12946,-0.943645,1.61341,1.50236,-3.86302,-0.147866,-1.27876,1.73298,-0.616508,0.311764,-2.08929,2.67698,2.10806,-1.07283,-0.42388,1.15329,-1.55126,0.538268,0.676425,0.461127,-0.268347,0.167838,1.50559,0.139552,0.138968,-0.838625,-8.18387,0.464438,-0.928702,-0.709455,-1.89752,-4.75877,0.975834,-3.03435,-0.243256,-8.00399,-4.56453,-0.0373604,1.96976,-0.591833,0.350251,-0.156852,-1.59465,-1.44365,1.1224,0.137477,-0.427441,2.14708,-0.356446,-0.140372
-222.546,0.961791,0.0286908,7,127,0,229.048,-0.53046,-0.0582614,0.614969,-0.150572,1.46076,0.813066,-0.601776,0.670993,-0.964169,-0.00940102,-0.185145,-0.0969709,-1.31677,0.882644,0.227769,0.0569194,1.57618,1.54277,-1.25152,0.0234433,-1.8143,-4.53683,-2.1579,-2.65639,-2.76654,0.0324381,0.513243,1.34585,-0.0686898,0.485582,0.21682,0.744752,0.540569,-1.32453,-0.746408,-0.266047,1.90099,0.783694,1.2607,-0.243232,-0.267537,0.749871,-0.0482818,0.403951,-0.174063,0.265329,-0.604958,0.00821262,-8.49,-0.596341,0.287931,-0.888814,1.45751,0.217427,-0.851487,0.617297,-1.18792,-0.182974,-0.143049,-0.0969709,-1.31677,0.882644,0.227769,0.0569194,1.57618,1.54277,-1.25152,0.0234433,-0.645084,-0.99589,-0.776544,-1.4469
-217.696,0.999185,0.0286908,7,127,0,229.208,-0.181257,0.72408,0.0959977,-0.466791,-0.53476,0.165932,-0.274471,-0.554377,0.374053,-0.278969,-0.665633,0.361268,-0.982501,-0.767516,-1.35794,-0.438277,-1.32987,-1.6377,-0.080572,-1.66712,-0.374367,-2.1039,-2.09371,-0.508112,-0.756114,0.315489,-1.13322,0.609893,-1.6239,-1.21034,-1.2537,0.650603,-0.32029,0.0865497,-0.0271965,-0.0300965,1.86257,-0.570819,0.293743,0.114921,-1.00273,-0.640161,1.39886,0.712498,-0.311905,1.95368,1.06523,1.51382,3.61902,1.2304,-0.269083,-0.43951,-0.619102,-0.241779,4.45261,-4.47315,5.67973,-0.827007,-0.0762776,0.361268,-0.982501,-0.767516,-1.35794,-0.438277,-1.32987,-1.6377,-0.080572,-1.66712,0.694577,-1.23522,-1.14246,2.13419
-219.223,0.995535,0.0286908,7,127,0,229.178,-0.00258911,0.989276,0.0811171,-0.558211,-0.687983,0.417977,-0.383984,-0.449488,-0.0134602,-0.482034,-0.792575,0.0869826,-0.669394,-0.701613,-1.23239,-0.418893,-1.74328,-1.44926,-0.153271,-1.78298,0.00674743,-2.30768,-1.76468,-0.699534,-1.24061,-0.86015,0.178411,0.542794,0.581922,-1.28075,1.47558,-0.980134,3.18885,1.5841,0.764732,1.1496,-1.31019,-0.330509,-0.669066,-0.132608,1.23151,-0.785708,0.265875,0.217786,-0.247575,0.373908,-1.17407,0.67136,7.53796,5.98112,1.03656,-0.50945,-0.935142,4.86826,1.42029,-2.03404,2.6915,-0.881599,-0.13752,0.0869826,-0.669394,-0.701613,-1.23239,-0.418893,-1.74328,-1.44926,-0.153271,-1.78298,7.8662,-1.46556,-1.47289,-0.478239
-220.653,0.998986,0.0286908,7,127,0,232.356,-0.0570441,-0.258719,-0.108147,-0.494699,1.27671,0.619238,-1.61707,-0.128534,-1.07408,0.180026,-1.15511,0.324329,0.11497,1.48591,2.16385,-0.251458,1.27658,1.23586,0.0694474,1.81569,-2.80793,-0.148799,-1.29253,-0.965446,0.380148,1.12574,-0.396094,0.944749,1.11834,-1.47759,-0.42987,0.451005,-0.67983,-3.49587,-0.320304,0.638817,-1.13066,1.5007,1.08651,-1.1857,-1.40604,-0.951955,-0.183598,-0.412806,-0.690291,-0.39968,1.26106,0.207269,1.25528,-0.433094,-0.131895,0.760198,1.30152,1.08427,-2.7454,0.173475,-1.17652,6.23725,-5.76005,0.324329,0.11497,1.48591,2.16385,-0.251458,1.27658,1.23586,0.0694474,1.81569,-1.3042,6.21355,-0.591163,1.31127
-221.872,0.999947,0.0286908,7,127,0,231.996,-0.565209,-0.138053,-0.71642,1.14182,0.902455,1.47091,-0.294127,-0.0477286,-0.116519,-0.783951,-0.337197,0.0551005,-0.100258,-0.84182,-2.75462,-0.957301,0.287478,0.585234,-1.77089,-0.73633,-1.03341,-1.78401,-1.6037,-1.47126,1.56584,-0.705582,-0.476509,-0.19791,1.36483,0.252342,-2.00841,-0.155173,-1.26428,-0.0522568,-0.383074,0.336875,0.105792,1.31946,2.02665,-0.322105,1.28204,1.30763,-0.0903235,1.74142,-0.489863,0.137851,0.177022,-0.98057,0.585964,-0.999636,-2.15274,2.50834,0.954029,2.10393,0.772083,-0.0948711,0.291555,-1.89396,0.69131,0.0551005,-0.100258,-0.84182,-2.75462,-0.957301,0.287478,0.585234,-1.77089,-0.73633,2.55074,-0.524128,-0.0716958,-1.14996
-225.263,0.997528,0.0286908,7,127,0,235.02,-0.276563,1.29592,-0.167291,-1.57103,-0.517073,-0.073968,0.193976,0.773326,0.22967,0.815421,-2.06371,0.0407145,0.167796,0.954489,2.7506,1.26527,-0.302761,-0.496615,1.83046,0.425785,-5.11319,-1.29268,-1.58454,-1.43031,-0.68436,1.43075,-1.60681,0.757595,0.558877,2.14854,1.74329,0.718325,-0.317976,-3.08729,1.28722,0.299611,0.262963,0.766301,-0.429333,0.915357,-0.1559,-0.974143,0.0118099,-1.40678,-0.534692,0.0982204,0.309025,-0.40856,3.43539,1.27591,-0.17322,-0.413228,-0.588605,-1.65218,1.15921,1.08094,1.01786,2.3538,-2.45472,0.0407145,0.167796,0.954489,2.7506,1.26527,-0.302761,-0.496615,1.83046,0.425785,-1.00752,1.23125,-2.60368,0.0820938
-214.113,0.998942,0.0286908,7,127,0,232.328,0.417198,-0.0281372,-0.066255,0.105123,0.581596,-0.0482157,-0.443708,-0.556948,-0.48936,-0.320558,-0.588318,-0.685038,-0.216859,-1.12306,-2.39756,-1.07571,-0.0987923,0.428107,-1.61685,0.145296,0.0388087,-0.43696,-1.27496,-0.0676986,-0.877661,-2.73557,1.37355,-0.873759,1.00609,-3.38385,2.72973,-1.23024,-0.493203,2.48089,-1.55903,1.2189,0.0767842,0.3622,-1.37944,-0.690077,1.42684,0.590998,-0.869694,-1.42095,-0.603258,-1.37255,-0.682627,-0.0238585,0.225768,-1.0582,0.364065,2.50785,1.4027,-0.0641128,1.77531,-5.21944,-1.12088,-2.4738,1.47667,-0.685038,-0.216859,-1.12306,-2.39756,-1.07571,-0.0987923,0.428107,-1.61685,0.145296,2.04861,-0.86728,-0.424968,0.271144
-219.258,0.99398,0.0286908,7,127,0,227.74,-0.258512,0.951104,0.799142,-0.815712,-0.858201,0.624382,-0.98991,0.572126,-0.783944,-0.0172465,-0.525471,1.04498,0.19855,1.12943,2.0316,0.980934,0.177079,-0.520973,1.61888,-0.106858,-1.607,0.230315,-2.81423,-3.59799,0.822959,0.0799137,-0.0261863,-0.393864,-0.858312,-0.206283,-0.0459943,-0.727543,-0.389016,-0.338454,-0.629704,1.87743,-0.198676,-0.341768,-2.59394,-0.732089,-1.13718,0.28948,-0.0670704,0.452927,0.724415,0.432684,-1.06567,0.61093,-3.57563,0.510854,0.798987,-0.979458,-0.89938,0.424692,-1.14505,0.706592,-0.850196,-2.18539,-2.55634,1.04498,0.19855,1.12943,2.0316,0.980934,0.177079,-0.520973,1.61888,-0.106858,-0.732168,1.36316,-0.861288,-1.21052
-215.462,0.997691,0.0286908,7,127,0,227.73,-0.407004,0.216531,-0.132904,-0.340662,0.464977,0.457499,-0.408246,-0.218402,0.582669,1.25034,-0.401122,0.978711,0.567768,-0.151126,-1.43812,-0.198068,-0.00586391,0.6972,-0.922117,0.642344,-1.1122,-0.620736,0.737087,-1.03415,0.916212,-0.516505,0.0249728,0.139727,-0.000772738,3.25944,-0.55305,1.67072,-1.24352,0.366556,0.412434,-2.29637,-0.846332,-1.5186,-1.46338,-1.17043,-0.266395,-0.149117,-1.36638,-0.497907,-0.677838,-0.0521117,-0.315894,0.638509,-0.510816,-0.739191,-0.347669,-7.34055,3.74678,7.34284,-3.8559,-1.38281,2.38213,1.86722,-0.545962,0.978711,0.567768,-0.151126,-1.43812,-0.198068,-0.00586391,0.6972,-0.922117,0.642344,-0.830996,-0.293026,10.3379,0.519779
-217.942,0.995434,0.0286908,6,63,0,228.979,-0.316335,-0.0821026,0.379873,-0.221618,0.543699,-0.0637395,-0.666799,-0.541953,0.431855,1.085,-0.48961,1.1017,0.796689,-0.48999,-1.49087,0.176103,-0.039663,0.784317,-0.740558,0.768684,0.112598,-0.524038,0.271782,-1.22235,-0.807276,0.877919,-1.69918,-0.29484,0.350717,2.86737,0.625856,1.00075,1.41611,1.66497,0.00991771,-0.194526,-0.538145,0.846606,-0.0973227,-1.11165,0.0833643,-0.0726765,-0.668665,-0.237049,-1.50938,0.318943,1.82458,0.589632,-2.72248,-2.98208,6.51307,0.110896,3.01501,-1.61418,-12.08,-4.19259,4.27736,2.26094,-2.9178,1.1017,0.796689,-0.48999,-1.49087,0.176103,-0.039663,0.784317,-0.740558,0.768684,11.3066,1.86973,3.34342,0.449339
-228.897,0.994192,0.0286908,7,127,0,233.938,-0.247115,2.78861,-1.72757,-2.37245,-0.141947,-0.303556,-0.211103,0.618663,-1.75487,1.17873,0.198243,-1.26422,-0.65643,0.43079,-0.112815,-2.05821,-1.65938,-0.552895,-0.17358,-0.970781,-3.07705,-1.76099,-1.60034,-2.69842,-0.413343,0.055432,-0.264573,0.00288039,-1.15806,0.0413153,0.365461,0.604436,-1.00868,-0.753039,-0.240457,-0.789199,-0.606152,0.329801,1.6351,0.509352,0.813793,-0.518835,0.852226,-0.452914,-0.275575,0.809667,-0.711669,0.20919,-6.74896,2.66883,-1.87271,-3.6216,-0.177064,-0.746612,-0.0295152,0.526802,-1.89574,-0.572052,0.825292,-1.26422,-0.65643,0.43079,-0.112815,-2.05821,-1.65938,-0.552895,-0.17358,-0.970781,-0.89173,-2.76017,2.0902,-0.718773
-223.467,0.998635,0.0286908,7,127,0,244.857,-0.761089,-1.00774,0.986592,1.76979,0.530957,0.80177,-0.48677,1.14147,0.505437,-0.116092,-0.415931,0.567799,1.09414,-0.757688,0.967032,1.89008,1.21998,0.571836,0.495215,1.18074,-2.03208,-0.860335,-2.08012,-3.25641,0.330419,-3.05056,1.86154,2.09153,-1.71466,0.83742,0.489165,-2.95282,2.67118,-1.05237,0.166225,1.59285,-0.777728,0.81789,-1.5939,0.841103,1.59294,-0.0858226,-0.627477,-0.242221,1.58019,-0.575929,-1.57855,-0.00466501,-11.1529,-1.62408,0.66272,1.05362,0.414965,0.163959,-0.942214,1.035,0.456737,-5.18563,0.217996,0.567799,1.09414,-0.757688,0.967032,1.89008,1.21998,0.571836,0.495215,1.18074,-0.456696,-0.256718,-2.30271,-1.40478
-220.314,0.99916,0.0286908,7,127,0,232.318,0.616125,-0.00780504,-1.26634,-2.44476,-0.0562832,-0.230522,-1.4278,-1.03054,-1.10786,0.672394,-0.738563,-0.481863,-1.19109,0.978301,-1.19503,-1.72344,-0.861402,-0.510638,-1.08629,-1.10378,-0.881149,-0.935716,-1.08668,-1.84719,2.2183,2.45676,0.12042,-1.08806,-0.911341,-1.85777,2.88038,-1.17668,0.613169,0.995004,-0.248976,-0.311676,-0.00775618,-0.54803,0.231742,-0.790449,-1.39544,-0.534172,1.21553,-0.419568,0.633321,-0.594965,-0.115566,-1.71371,-8.90683,-0.487755,-2.42701,-6.69634,0.250265,-0.537339,-3.21797,-1.62716,-1.46604,-3.08164,-0.742406,-0.481863,-1.19109,0.978301,-1.19503,-1.72344,-0.861402,-0.510638,-1.08629,-1.10378,5.8489,-3.11427,7.63419,-0.0997805
-212.966,0.999828,0.0286908,7,127,0,227.683,-0.711865,0.164862,1.00168,0.268545,-0.269521,0.467657,-0.304839,0.82363,-0.504947,0.0737062,-0.147344,0.686595,-0.201639,-1.33073,1.02977,1.13042,0.314799,0.3699,0.831594,0.632808,-1.13924,0.612923,-0.264658,-1.46777,0.783891,-1.36677,-1.3244,-0.852087,-1.42754,-2.81255,-3.37757,-1.85657,1.39672,-1.16585,-0.499608,0.0553386,-2.25407,-0.289757,-0.64063,-1.36179,-1.14011,-0.416632,-0.702348,-0.998251,-0.424217,0.249251,0.456621,-0.0355282,3.50266,-0.617155,1.47515,5.77086,-1.09724,-0.0617862,0.195956,2.05503,-0.54393,4.53907,3.19135,0.686595,-0.201639,-1.33073,1.02977,1.13042,0.314799,0.3699,0.831594,0.632808,0.0943339,0.681178,1.92118,-1.01603
-218.859,0.937565,0.0286908,7,127,0,226.186,-0.59007,0.375584,0.204999,-0.000167035,0.453894,0.632814,-0.306739,-0.271465,0.62353,1.82714,-0.297759,0.642281,-0.0597346,0.864621,0.709242,-0.671057,-0.521188,0.800139,0.81169,-1.85882,-1.67507,-2.8106,-2.08787,-0.905487,1.2596,-0.910664,1.51262,1.63185,-0.549982,-1.12516,0.442899,0.301523,0.781777,-0.622439,0.410044,0.798492,-0.215691,-1.11115,1.16788,1.0564,0.170953,0.642059,0.990794,0.289165,-0.0379464,0.521724,0.708,1.20521,5.1488,-0.106373,0.0324632,0.995354,0.429895,-0.191326,1.84911,-1.8852,2.9626,3.62115,-0.0138456,0.642281,-0.0597346,0.864621,0.709242,-0.671057,-0.521188,0.800139,0.81169,-1.85882,-1.29406,-0.912207,-0.850216,3.5119
-221.066,0.999056,0.0286908,6,127,0,235.674,-1.22626,1.29813,0.325309,-0.626117,-0.896618,0.849264,-0.980281,0.345463,-1.23599,1.54975,-0.26954,0.839779,-0.433929,-1.80277,-1.31326,-0.626144,-0.283401,-1.12112,0.957555,-1.73767,-0.950635,-0.347893,-1.61739,-1.63089,1.66662,-1.01548,-0.0125914,0.9759,1.31595,-0.10699,1.25235,-1.02708,3.01175,2.14711,-1.00773,0.192703,0.22082,2.06285,1.82098,-0.386896,-0.415118,1.34366,0.331038,-1.06769,-0.580445,-1.26051,-0.740908,0.984132,-10.595,0.973252,0.39655,-2.12803,-1.13984,0.316707,-4.29844,0.18859,-2.51976,-0.31918,-5.04027,0.839779,-0.433929,-1.80277,-1.31326,-0.626144,-0.283401,-1.12112,0.957555,-1.73767,3.3087,-1.86755,0.0466787,-0.518585
-219.788,0.990769,0.0286908,7,127,0,236.502,-0.283514,0.127405,-0.673629,-0.850023,-0.55973,0.223847,-0.227202,0.108898,-0.0246124,1.39296,0.849246,-1.1435,0.552959,0.696572,0.114226,0.676293,2.10159,2.34469,0.1071,0.389139,-2.9989,-1.70555,-0.527988,-1.25263,0.0361602,1.47131,0.820781,1.29304,-1.4312,2.73184,-1.65742,0.536309,-1.78902,2.09616,-0.536942,1.21011,-0.568137,-1.87597,-1.40719,-0.825056,-0.570946,-1.15754,0.959592,-1.85489,0.172866,1.60181,0.54989,-0.697716,-1.73985,-0.0268148,-0.77979,-1.93744,-0.894872,-0.396832,0.455593,-0.320488,0.0603226,0.743231,1.852,-1.1435,0.552959,0.696572,0.114226,0.676293,2.10159,2.34469,0.1071,0.389139,-0.942196,-1.73209,1.05059,-0.501851
-221.085,0.999355,0.0286908,7,127,0,233.229,-0.588244,0.763368,1.01222,0.148088,0.7272,0.750581,0.121942,0.0212189,-0.00809374,0.0959633,-1.76037,1.3655,0.0117017,-2.01032,1.65212,-1.37689,-1.05375,-2.17259,-0.877565,-0.216972,-2.63481,-0.680964,-0.93989,-0.0253922,-1.81772,-0.883385,0.72819,-0.557254,-0.593278,-0.397144,-1.96961,0.245613,1.03523,1.88818,0.455952,-0.277319,0.842384,-1.48343,1.88751,-0.458775,2.06802,0.805136,-0.810401,0.341119,0.814116,-1.26171,-0.20369,-1.03423,3.54581,0.589411,1.0287,2.84667,0.690338,4.58168,3.44368,-3.38964,0.492644,3.07068,-3.44769,1.3655,0.0117017,-2.01032,1.65212,-1.37689,-1.05375,-2.17259,-0.877565,-0.216972,-1.01461,2.83915,-0.633506,3.46909
-217.624,0.994686,0.0286908,7,127,0,234.638,0.16005,-0.339211,1.04256,-1.00603,-0.541012,0.102661,-1.03484,0.54819,-0.260687,0.269124,-0.0118384,-0.0645471,1.07979,-0.490251,-0.907773,-0.151833,0.884107,2.36948,0.0144878,0.416403,-2.42318,-2.07936,-0.46616,-1.67059,0.405611,0.165069,-2.61558,0.377455,-0.735403,-0.57105,-0.276085,-0.76575,0.0008297,-0.55143,1.82716,-1.63194,-0.819119,3.00036,-1.4052,1.80611,0.582205,0.476232,1.0807,-0.0434549,-0.958115,0.767017,-1.71012,-0.207075,-0.304555,-0.58126,0.970787,-1.76192,-0.737927,0.632772,-1.16456,0.787913,-0.145098,-0.444218,0.734258,-0.0645471,1.07979,-0.490251,-0.907773,-0.151833,0.884107,2.36948,0.0144878,0.416403,-1.06084,-1.10025,1.55516,-1.40149
-216.449,0.999923,0.0286908,7,127,0,226.433,0.139306,0.372776,-1.51904,-0.285276,-0.339835,-0.039528,-1.33029,0.634054,-0.806907,-0.188253,-0.750172,0.201674,-1.02981,0.542618,0.871299,0.25818,-1.14219,-2.38773,0.0179982,-0.214344,-1.49403,-0.0205232,-2.17298,-1.51951,-1.58152,-1.16896,-0.129847,0.3627,-0.141719,1.11815,-0.118321,1.04596,-1.42113,-0.660859,3.25344,1.18644,0.342822,0.0578543,-0.307684,0.638798,-0.413507,0.627655,0.155188,0.900205,0.657089,-0.287668,-1.40809,-1.26758,1.09937,0.0526605,-2.20723,0.314497,-0.367965,-0.847944,-0.65867,1.68628,-0.668298,0.475657,-0.55603,0.201674,-1.02981,0.542618,0.871299,0.25818,-1.14219,-2.38773,0.0179982,-0.214344,-0.228484,-0.306469,-0.751253,-0.989257
-221.271,0.994352,0.0286908,7,127,0,230.309,0.258577,-1.22893,1.86497,0.129135,0.228739,-0.152345,-1.75447,-1.0304,-0.563056,-0.330012,-0.614466,0.152125,0.935378,-1.9987,0.838993,-1.55065,0.022233,0.977272,1.75548,0.95533,-1.52052,-0.304892,-1.58662,-0.826752,1.49905,-0.504094,-1.39831,1.27626,-0.426306,-1.4654,-2.03616,0.98886,0.660565,0.823107,-0.745782,0.278661,-0.714741,-0.424703,1.28805,-0.344528,-1.23374,-2.01619,0.773658,0.189485,0.24035,0.116361,0.339256,-0.333592,-6.3384,-2.14174,2.39458,-0.349013,0.147746,-1.27189,-4.08428,-3.33164,0.202104,-5.17462,-0.383292,0.152125,0.935378,-1.9987,0.838993,-1.55065,0.022233,0.977272,1.75548,0.95533,3.23142,1.2764,-0.0730733,2.84761
-216.957,0.996736,0.0286908,7,127,0,233.041,-0.551542,0.070229,1.13351,-1.27569,0.163511,0.752055,0.380895,0.568022,-0.274632,-0.00584911,-0.469958,-0.42534,-1.49665,0.692991,0.336091,-0.266209,1.5037,-1.28667,-1.86556,0.124149,-2.07542,0.103864,-2.3108,-0.711839,0.291572,-2.05963,2.15676,0.833992,0.20544,-2.63553,-3.39621,-0.0444869,-0.105617,-2.40031,-0.542121,0.161308,0.878472,-1.86763,0.856562,-1.57766,0.197919,0.643914,1.69844,0.956911,-0.0524082,1.07355,-0.283066,0.350827,-7.70005,-0.367832,0.96567,-1.87601,0.108054,-1.36172,2.12407,-0.0026034,-2.34204,-7.81055,-1.44009,-0.42534,-1.49665,0.692991,0.336091,-0.266209,1.5037,-1.28667,-1.86556,0.124149,-0.964094,0.606084,-0.457934,-1.00392
