# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=917402092
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,sigma.1,sigma.2,sigma.3,sigma.4,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_beta.20,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_beta.20,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4
-215.437,0.969273,0.0457026,6,63,0,229.335,-1.76631,-0.241373,0.890284,-0.224857,-0.135375,-0.801728,0.916442,1.22906,-1.27363,-0.425873,1.26692,0.621843,0.439697,1.59333,-0.515188,-0.492222,1.51195,-0.258584,0.0339182,-0.556401,0.433976,-0.502505,-0.00704883,-1.66815,-1.86094,0.0106297,-0.406117,0.616457,-0.693848,4.37486,-0.0877884,3.77347,0.196308,1.44726,-0.565069,-0.123718,0.821162,-0.162889,0.0337773,-0.627163,-0.471561,1.69022,-1.14321,-0.241868,-0.7163,0.173156,0.748104,-1.3161,0.705981,-0.104332,-26.4687,-2.17837,-2.38826,-8.83621,-2.2985,-5.83346,0.602841,0.142673,-2.24543,-0.478223,-18.6945,-3.94565,0.439697,1.59333,-0.515188,-0.492222,1.51195,-0.258584,0.0339182,-0.556401,0.433976,0.0771359,-28.1367,0.235208,1.08609
-217.116,0.988961,0.0457026,7,127,0,234.312,-0.354217,0.383895,0.381828,0.79746,-0.675413,-0.767866,0.124508,0.283599,-2.1254,-1.12493,0.326029,-0.425683,-0.178457,-0.471565,-1.15337,0.413867,-2.16361,-0.548722,-0.840519,-0.239414,-0.753175,-1.11541,-2.50635,-3.25835,-3.80966,2.94925,-0.316102,1.2992,0.280504,-0.627894,0.43549,-1.59007,-1.61065,2.1012,0.19284,-2.10072,-2.08123,-0.768895,-2.00123,1.89016,0.261276,0.404076,1.10103,0.97934,1.14654,0.252566,2.66506,-1.27661,-1.30691,0.68352,0.919286,0.463109,-1.73453,0.272435,-0.447685,1.81917,0.217962,-0.200644,-1.82936,-0.788166,0.126281,-0.122062,-0.178457,-0.471565,-1.15337,0.413867,-2.16361,-0.548722,-0.840519,-0.239414,-0.753175,-5.28299,-1.1128,-0.79682,-1.00221
-215.455,0.994178,0.0457026,6,127,0,227.977,-0.398889,0.320623,0.50105,0.982581,-0.643045,-0.948818,0.360189,0.0838851,-2.15313,-0.828945,0.495869,-0.12919,-0.816791,-0.0370012,-0.965677,0.00405832,-1.86812,-0.770712,-0.794426,-0.378077,-1.31169,-0.785062,-2.82688,-2.86724,-3.93711,0.189104,0.504699,-1.22053,-1.05004,-0.382749,1.65636,-1.02597,1.05959,-0.132422,-1.91903,-0.988763,-1.77282,1.4187,-1.35553,-0.829327,1.24676,-1.20621,0.581703,-0.276027,0.393693,1.5572,-3.51659,0.536223,-0.697834,0.0452303,-3.39905,0.452521,-2.04514,0.823689,-0.789186,0.349462,0.466279,-0.673093,-2.12404,-0.383543,0.141034,0.0480451,-0.816791,-0.0370012,-0.965677,0.00405832,-1.86812,-0.770712,-0.794426,-0.378077,-1.31169,-3.70177,-1.13965,-0.835392,-0.914964
-216.669,0.98578,0.0457026,6,63,0,232.5,0.183108,-0.707029,1.45056,-0.0994304,0.306592,-0.511969,-1.16615,-0.539724,-1.89912,-1.62142,1.61581,-0.322278,-0.260482,-1.23324,0.257917,-0.232875,-0.464307,-0.89215,0.825539,0.449294,-2.12882,-0.254875,-0.815306,-1.92592,-0.174699,2.63648,0.569712,0.595098,-0.0462054,0.151546,-0.441906,0.0936597,-0.443539,4.53225,0.484986,0.0271699,0.140484,0.798844,0.0951122,1.04759,0.0109473,1.86289,0.79646,0.780472,0.382232,1.37742,-0.67018,1.07172,-1.33924,-1.63837,11.0408,-3.19968,3.32855,-0.786686,5.16946,10.6995,1.10523,4.69771,-4.68991,-1.99738,6.97786,-0.879765,-0.260482,-1.23324,0.257917,-0.232875,-0.464307,-0.89215,0.825539,0.449294,-2.12882,3.8127,8.28624,-0.87165,-3.44069
-221.126,0.99991,0.0457026,6,63,0,233.391,0.286742,2.39323,1.52857,0.990313,0.456587,-0.70237,-1.76891,-1.17697,-1.70029,-1.16197,0.883328,0.834786,0.807403,-0.330676,0.0243522,-0.354995,1.71861,-0.00852593,1.53533,-0.0931931,1.94637,-1.75528,-1.60538,-2.50297,-0.359166,-1.22942,1.33515,-0.853146,0.522634,-1.2901,3.18399,1.16665,2.43168,-1.2683,0.756565,-1.86153,-0.0917367,-0.445698,1.63849,-0.309651,0.499255,-0.543835,1.03972,-1.84312,-0.468076,1.3175,0.771059,0.58424,-0.499464,0.263367,6.92966,2.6502,0.485524,1.04072,1.07757,2.22736,-1.13849,-0.24947,-1.49975,0.594958,1.15003,1.90207,0.807403,-0.330676,0.0243522,-0.354995,1.71861,-0.00852593,1.53533,-0.0931931,1.94637,-3.76534,0.327352,0.0374873,-5.6121
-220.806,0.999699,0.0457026,6,63,0,230.057,0.35975,1.62205,1.30526,0.346785,0.134148,-0.485244,-1.36412,-1.09495,-1.46454,-0.644047,0.400258,0.262893,0.606964,-0.126503,0.686089,-0.411417,2.42164,-0.536261,1.90995,0.0617942,1.59055,-2.14231,-1.40094,-2.40378,-0.0895216,0.785988,3.13394,0.948861,1.96799,1.50645,0.337948,-1.2546,-0.905047,-2.10729,-0.86361,1.38525,2.14436,0.466271,-0.36064,-0.927585,-0.0615959,-0.206589,0.642409,0.0844718,-0.229929,1.12751,0.386132,-0.370473,-0.216674,0.015211,-2.09468,1.55619,0.356247,-0.354616,0.337012,2.05308,-1.5193,-3.66113,-5.2189,2.05257,-1.17421,1.23267,0.606964,-0.126503,0.686089,-0.411417,2.42164,-0.536261,1.90995,0.0617942,1.59055,-3.09553,-1.12888,-0.666982,5.87458
-218.996,0.955005,0.0457026,6,63,0,232.07,-0.484568,2.01923,0.564277,-0.452332,0.945123,-0.597196,-0.773085,-0.443572,-0.36364,-1.17314,1.02827,-0.501639,0.764687,1.06365,-0.797349,-1.35348,1.2819,-0.759034,2.43577,0.589045,0.182658,-1.14857,-0.502841,-0.915199,-0.901317,2.49958,1.14873,0.804984,0.709536,-0.888035,-0.853695,-0.78005,-0.334205,-1.58483,-0.703636,0.750484,0.0886994,0.60346,-0.22114,0.911952,-0.304133,2.28208,-0.456693,1.64842,-0.0155801,1.57672,-3.38014,0.488705,-0.817286,1.09949,2.06566,3.0084,-1.25136,0.0929969,1.49914,-0.537903,-0.43905,-1.1124,2.68168,-1.3505,4.47834,-2.4093,0.764687,1.06365,-0.797349,-1.35348,1.2819,-0.759034,2.43577,0.589045,0.182658,-0.158354,4.10937,-0.673989,-0.690619
-211.936,0.996383,0.0457026,6,63,0,230.82,0.29416,-0.801572,1.80033,0.284828,-0.820327,-0.664396,-0.351784,0.452135,-1.71474,-1.83302,-1.34087,-0.871516,0.133122,0.114892,0.341995,0.70078,-0.175807,-0.251361,-0.419715,-1.06142,1.16566,-0.343037,-1.35569,-1.462,-1.29154,0.136885,-3.29138,0.672162,2.13033,-4.16198,0.389968,0.657351,0.301067,-0.656477,2.13086,-0.959648,-0.227903,-1.29932,-1.40543,0.767098,1.14583,-1.46292,1.11471,-2.69443,0.00046722,-1.0683,1.78351,0.320209,-0.201948,-0.797696,5.79947,-3.0793,4.77113,1.55308,-1.40462,1.86664,0.821738,1.34571,-1.04788,-1.7793,-0.818382,0.025093,0.133122,0.114892,0.341995,0.70078,-0.175807,-0.251361,-0.419715,-1.06142,1.16566,3.80135,-2.22424,0.293943,-0.796718
-216.343,0.990321,0.0457026,6,63,0,227.471,1.16287,-1.1011,1.38737,0.329915,-1.33884,-0.294285,-0.268116,-0.154956,-1.37495,-1.19223,-0.752821,-1.11969,1.61298,0.820105,1.57505,0.39812,-0.383947,-0.192289,-0.273298,-0.957875,1.29379,-1.25776,0.478548,-1.27724,-1.08189,2.56402,1.13616,-2.03734,-1.10194,0.901425,0.620755,-0.100602,-1.39696,1.3663,2.03711,0.36581,0.925479,0.413166,0.320208,0.667838,-0.568274,-0.00899146,0.179568,0.328249,0.675983,-0.603446,-3.92112,1.14646,-1.18834,-0.119254,7.40475,-1.7574,0.346384,2.56867,-2.18278,2.33899,1.27022,0.376236,-0.328599,-1.00844,12.2182,-4.01802,1.61298,0.820105,1.57505,0.39812,-0.383947,-0.192289,-0.273298,-0.957875,1.29379,-3.29752,-5.90591,0.972413,-1.55341
-212.704,0.828959,0.0457026,6,63,0,230.486,-0.319065,1.1257,1.2127,0.42629,0.664986,-0.71088,-1.19391,0.207044,-0.774681,-0.159694,0.0646862,-0.918471,-0.348649,-0.810879,-1.19761,-0.868433,-0.387249,-0.196057,0.936226,0.759149,0.158359,-1.58021,-0.62526,-1.01479,-1.45041,-4.02551,3.20103,-2.87765,1.02261,3.59747,0.729267,-1.72918,1.44729,0.279541,-0.369911,1.00993,1.28955,-1.68823,-0.479999,-1.30808,0.0489393,0.655631,0.320834,-0.176232,0.706364,-1.54735,-1.27574,-1.37717,-0.104477,-0.628248,5.95116,1.36916,0.280826,3.67534,0.717487,-0.50538,-1.32867,0.490508,0.660153,0.472413,3.46161,-0.960058,-0.348649,-0.810879,-1.19761,-0.868433,-0.387249,-0.196057,0.936226,0.759149,0.158359,-3.77416,-0.206947,2.47124,-1.46926
-215.116,0.989666,0.0457026,6,63,0,230.205,-0.154517,0.475811,0.917106,-0.79983,0.286778,-0.341378,-0.0709525,-0.150758,-0.456853,-0.0905291,-0.279032,-0.505242,-1.26047,0.0780054,-0.704007,-1.59472,-0.490347,-1.31768,0.155584,-0.144354,-0.569957,-0.437868,-1.49145,-2.60402,-0.350902,-0.203037,-2.36315,-0.717561,-2.16291,-2.29135,1.52921,1.64989,-0.717251,0.618241,-0.370508,-0.698467,0.822146,-0.578706,1.27248,1.09513,-0.431922,0.0389324,-1.17554,-1.23825,-1.33674,-0.86836,4.62891,-0.333648,-0.673351,0.847782,-1.82432,0.826943,-1.3021,-7.3926,3.36243,-2.30479,3.7096,-2.13713,0.393016,2.23716,-1.9297,0.769646,-1.26047,0.0780054,-0.704007,-1.59472,-0.490347,-1.31768,0.155584,-0.144354,-0.569957,2.34437,-0.958491,-0.950937,1.41946
-216.263,0.997521,0.0457026,7,127,0,228.059,-0.920207,-0.0645432,1.66934,0.748162,-0.65731,-1.48116,-1.19903,1.41342,-2.66978,-1.46713,1.03961,0.540668,0.595637,-0.0504492,0.629683,1.63154,0.623732,1.25629,-0.110836,0.153567,0.621349,-1.22046,-0.505082,-2.53525,-3.08639,1.56361,-0.661925,-1.12683,2.62632,-0.999631,0.283543,-1.56225,-0.361134,0.911024,-0.929909,-0.734951,1.92072,1.29067,-0.286487,-0.637802,-0.171103,-1.0624,1.11406,-1.05518,-1.20766,-0.783581,-2.52141,-1.15023,0.10704,0.745444,-3.43755,-0.244457,0.87222,0.169324,-0.84947,-0.878011,-1.34527,1.16649,-2.43956,-1.21659,-0.498883,0.560054,0.595637,-0.0504492,0.629683,1.63154,0.623732,1.25629,-0.110836,0.153567,0.621349,-4.95159,-1.9855,-0.386335,-0.917125
-220.515,0.999204,0.0457026,6,63,0,228.95,-0.681947,0.337318,2.30739,-0.147548,-0.0180655,-1.65251,-1.41281,2.61991,-0.656337,-1.66908,0.751886,0.24667,-0.587705,-0.465958,1.19204,1.25011,1.29097,0.856633,1.42347,-0.556289,0.675622,-0.783709,-0.402652,-3.82576,-3.05074,0.354922,0.440881,-0.404496,-0.494753,0.988056,0.648295,0.878425,-0.0609445,3.74129,0.737691,-0.694996,-1.57258,-0.518223,-0.0346333,-0.330253,-1.40995,-0.399496,-1.10823,0.412678,-0.286848,-0.497678,2.27858,0.177731,0.151249,0.654464,2.76052,0.816329,3.82499,-1.98971,1.1941,-2.78677,-1.63738,3.03103,0.536424,-1.47057,2.21773,1.08227,-0.587705,-0.465958,1.19204,1.25011,1.29097,0.856633,1.42347,-0.556289,0.675622,5.25056,0.976809,-0.92591,-0.731061
-217.918,0.999785,0.0457026,7,127,0,228.556,-1.02809,0.553918,1.07487,1.50065,0.43854,0.430357,0.530889,-0.87936,-0.89547,0.962879,-0.509118,-0.943345,0.528653,0.182255,-0.652726,-1.50779,-1.27886,-0.775423,-1.3034,0.81873,-0.854188,-0.255234,-0.66473,-1.06927,-0.931502,1.20979,0.983671,-1.61154,-2.6016,2.7074,-0.551637,2.27051,0.394501,1.03507,-1.8228,-0.133621,-0.128395,-0.500118,1.06058,-1.41702,0.866425,-0.207154,-0.388004,-0.594115,-0.624772,0.468293,-1.07688,0.439884,0.413134,-0.75051,1.19944,-0.620232,-3.15325,4.56213,0.920463,5.51902,2.85427,-5.70559,-1.54985,4.25824,-0.635268,0.328677,0.528653,0.182255,-0.652726,-1.50779,-1.27886,-0.775423,-1.3034,0.81873,-0.854188,3.36098,-1.62132,2.21627,3.97161
-212.133,0.999421,0.0457026,6,63,0,226.661,-0.993749,0.474674,1.73382,1.80646,0.413032,0.242968,0.0102741,0.403997,-0.765042,-0.0834581,-0.185631,-0.455848,-1.34051,0.329201,0.169874,-1.77495,-0.85329,-1.245,-1.72586,-0.165523,0.655453,-0.497237,-0.0354565,-1.60688,-2.11919,0.846358,0.227556,2.24989,-1.3598,0.233964,-2.14079,-0.844048,3.65345,0.653858,-2.8678,1.08548,1.19284,-1.20435,0.0196251,1.07211,0.551266,0.940875,0.0190973,0.310359,-1.19518,1.57709,-0.747998,0.465321,-0.928257,-0.180756,-3.94909,-0.76286,0.157457,2.73257,-0.678531,1.73086,-0.442443,-1.05163,-0.504278,0.310512,-2.53884,-0.955027,-1.34051,0.329201,0.169874,-1.77495,-0.85329,-1.245,-1.72586,-0.165523,0.655453,-3.1077,0.629542,-0.130502,-1.39495
-208.597,0.991316,0.0457026,6,63,0,221.66,-0.557529,0.34486,1.72805,0.686547,0.311362,0.0152135,-0.250996,0.758094,-1.42868,-0.589113,-0.369833,-0.327549,0.443562,1.63657,-0.180736,-0.788047,-0.180168,-0.462401,-1.72343,-0.765438,-0.0932343,-0.00990115,-0.466568,-1.30744,-0.765858,2.56399,0.426003,-1.02326,-2.92537,-0.252165,-1.11795,-0.317935,-0.711705,0.702887,-1.05281,-0.515699,1.39019,1.50684,0.711096,-0.381965,1.57182,0.890001,1.19625,0.89909,-0.354624,-0.862406,1.11174,-1.12131,0.0474515,-1.46691,4.82111,-0.902874,4.46207,0.71934,3.35054,2.69737,0.723943,3.23751,-3.72939,0.298189,0.384661,2.29117,0.443562,1.63657,-0.180736,-0.788047,-0.180168,-0.462401,-1.72343,-0.765438,-0.0932343,5.40115,-1.50965,0.72374,2.3037
-212.338,0.999431,0.0457026,6,63,0,220.044,-1.42913,0.757221,1.41765,1.19088,0.662322,-0.0323226,0.354945,0.521312,-1.39709,-0.620097,0.948572,-0.277562,0.6047,0.803857,1.21109,0.406503,-1.24024,0.758509,-0.720117,-2.51923,0.00896277,-0.442222,-0.751705,-1.34825,-2.08403,0.232656,0.846204,-0.730717,1.15027,0.731284,-1.47711,0.877185,-0.203121,1.42047,0.330852,1.68658,1.73724,-0.283976,-1.42662,0.841639,0.968972,-0.268544,0.803879,1.57455,-0.24051,0.103764,1.19218,-0.618265,0.455011,-0.0904348,-6.20407,0.472815,-0.633379,0.314764,0.699393,0.281803,-0.0206434,-0.745299,-1.80535,-0.611845,-0.263198,-1.31747,0.6047,0.803857,1.21109,0.406503,-1.24024,0.758509,-0.720117,-2.51923,0.00896277,-4.52099,-1.38925,-0.88423,-0.948381
-216.36,0.981508,0.0457026,7,127,0,226.953,0.636119,-0.99039,0.326302,0.380869,-0.329035,-1.07041,0.96414,1.78681,-1.43913,-1.89356,-0.641822,-0.944925,0.406819,1.38194,0.170879,-0.269809,-1.51977,1.18735,0.884822,-1.61662,-1.06586,-0.609181,0.0154391,-1.41783,-3.00196,-1.28543,-2.01661,0.163553,0.840544,-2.54095,2.21275,-1.65283,1.19243,1.60142,0.0555196,0.616347,-0.330593,-0.554667,-0.141183,-1.27502,-0.641236,0.51103,-0.267766,1.20053,2.10627,-0.5398,-1.77439,0.454158,-0.0213315,0.282222,13.8555,-1.9162,-1.00651,4.65438,1.68423,3.31379,1.74891,2.40491,-0.394953,-1.70522,8.79143,3.04684,0.406819,1.38194,0.170879,-0.269809,-1.51977,1.18735,0.884822,-1.61662,-1.06586,-5.88051,-9.81082,0.933907,-0.461609
-220.138,0.999345,0.0457026,7,127,0,235.156,-0.818222,-0.314761,1.91942,1.68052,0.0384982,-0.154374,-0.834544,1.30775,-1.34766,0.746633,0.883087,0.585563,-1.2251,1.82595,0.706258,0.176302,-0.486474,-2.55717,0.925966,0.889719,-0.661264,-0.663313,-2.47086,-3.95941,-2.77029,-0.494507,1.91993,1.06126,-0.119583,0.451238,2.97674,0.894736,2.28167,-0.110127,-1.61705,-1.93984,-1.17921,0.872415,1.71556,0.618814,-0.24331,-1.57769,0.610098,1.16019,-1.43765,-1.24186,2.2763,1.04099,-0.202243,-0.769583,-5.68087,-2.20527,0.92464,1.54563,-0.521557,0.598502,-1.14408,0.647015,-1.40255,1.69682,0.324755,0.732942,-1.2251,1.82595,0.706258,0.176302,-0.486474,-2.55717,0.925966,0.889719,-0.661264,-1.75143,-1.32224,-0.995276,-1.15757
-211.694,0.998416,0.0457026,7,127,0,229.878,-1.1732,0.620254,2.04908,0.729422,0.646341,0.0165792,0.298562,1.35438,-0.501974,-0.274898,-0.192942,-1.32679,0.680163,-0.413426,1.11102,0.0916046,1.00914,1.08764,-1.46916,0.798208,-0.333056,-0.363201,-0.348878,-0.585257,-0.693847,0.143009,1.62938,-1.07431,-1.72966,0.961037,-1.83728,1.44233,-1.76033,1.49435,-1.57801,-1.83129,-0.0265722,0.918197,-1.83885,-1.25194,-0.252887,-0.02242,2.31746,-0.28531,-1.4008,0.925005,4.55364,0.0556247,0.609524,0.91295,-7.82807,-0.32204,2.13822,-2.98745,-1.00747,-5.44071,-0.51244,3.45421,-1.40172,-0.642582,-1.58958,-4.62502,0.680163,-0.413426,1.11102,0.0916046,1.00914,1.08764,-1.46916,0.798208,-0.333056,-4.72653,4.351,-1.42197,3.78274
-210.777,0.975758,0.0457026,7,127,0,223.823,-0.673404,1.14673,1.23755,1.87312,0.134053,0.0615562,-0.514493,-0.128645,-0.366762,-0.272779,0.360961,-0.298986,-0.885315,1.53506,0.246524,-0.899759,1.21015,-0.0886852,0.534464,-0.403247,2.21749,-0.532712,-0.954249,-3.06685,0.404716,-1.62622,0.0380423,1.79357,-1.74176,2.20381,2.84982,-0.330179,0.71722,0.130251,0.43803,-3.07455,1.15351,0.270659,-0.0599049,1.21568,-0.134403,1.31864,1.09338,-1.39613,0.748448,0.143275,-0.281729,0.791879,0.246195,-1.33108,-6.89041,1.32257,-2.06209,2.15406,-1.42056,-1.4654,-6.53927,-1.6095,-0.412055,-0.0548921,-1.50912,-0.823083,-0.885315,1.53506,0.246524,-0.899759,1.21015,-0.0886852,0.534464,-0.403247,2.21749,-3.47867,-1.13323,-1.06583,3.26636
-213.684,0.98828,0.0457026,7,127,0,225.609,-0.426557,1.47381,2.50684,1.03756,0.119453,0.40483,-0.0618137,0.237634,-1.30795,-0.758148,-0.465365,-0.678615,1.85979,1.12437,-0.98056,-0.41568,1.72791,-0.191796,1.40304,-1.12322,-0.369376,-0.873697,-0.180179,-1.68967,-0.981929,-2.26572,1.4428,-1.30861,2.37185,-0.685256,-0.85783,0.0593377,-1.10992,0.213612,1.28825,-0.821676,0.232896,-0.119271,1.7533,0.197865,-0.983157,1.55357,-0.121965,0.767921,-0.57296,2.18185,-2.22778,-0.0600918,-0.32216,0.744002,-1.59366,1.50132,1.2388,-0.347311,-0.288294,2.16168,0.702466,-0.0116111,-1.99542,-0.449181,-2.12079,0.00213925,1.85979,1.12437,-0.98056,-0.41568,1.72791,-0.191796,1.40304,-1.12322,-0.369376,-4.60812,0.143528,-0.405937,-0.363497
-216.433,0.997496,0.0457026,7,127,0,224.26,-0.553495,2.00636,2.64822,1.34844,0.359998,0.293474,-0.0190784,0.337818,-0.625813,0.337235,-0.889565,-1.04533,1.30054,0.660675,-0.771899,0.491173,2.61483,0.691716,0.875062,-1.15084,0.570031,-0.445284,-0.194965,-1.38261,-1.26188,-0.208085,0.272915,-0.708578,0.685882,1.27439,-0.605868,0.2271,0.612378,2.05943,2.41776,-0.356405,-0.729919,-1.16813,-0.918009,0.646461,1.04045,0.150106,0.977352,-1.11714,0.429626,1.10166,1.23214,-0.109721,0.0729493,0.544265,0.724455,4.15837,3.98382,1.22773,-1.21208,-0.55409,-0.527181,-1.04493,0.306904,1.84929,-0.363094,-0.520219,1.30054,0.660675,-0.771899,0.491173,2.61483,0.691716,0.875062,-1.15084,0.570031,4.97353,-1.19437,1.18471,-1.63754
-216.244,0.989884,0.0457026,7,127,0,229.356,0.966537,-0.753815,0.501685,-0.0307525,0.0842588,-1.42359,0.107851,0.44822,-0.28393,-1.17144,-0.439669,-0.899565,-1.28317,-1.39785,1.3499,-0.784554,-2.50674,-0.210189,-0.221247,1.7486,0.121293,-0.566645,0.734825,-3.01828,-2.35295,0.712723,0.46789,0.85829,3.43964,3.587,1.31119,0.0765843,-0.0440718,1.17147,0.980618,0.578297,-0.472958,0.206575,-1.32106,0.533387,-0.520279,0.798516,1.07329,1.41911,0.712559,1.44794,1.89178,-0.695845,-0.256853,0.995875,1.0219,-1.67195,-0.567616,-1.12846,1.34056,-1.63256,0.304968,0.0864965,1.71523,-0.928789,5.60155,-6.82534,-1.28317,-1.39785,1.3499,-0.784554,-2.50674,-0.210189,-0.221247,1.7486,0.121293,-1.89423,3.7596,-0.821605,0.027257
-219.701,0.997995,0.0457026,6,63,0,229.653,1.11844,0.342493,0.448383,-1.39896,-0.781564,-1.86202,-0.68243,0.630124,-0.735259,-2.04031,-1.08774,-1.64411,0.0135678,-1.95351,1.66561,-0.0120569,-1.75611,-0.645472,0.129913,1.2819,0.538441,-0.820613,-0.767104,-0.772094,-2.90444,0.945111,1.90901,0.333714,-0.165052,-2.52945,0.148491,-0.823681,0.150686,-1.45682,-0.69483,0.637634,-1.21963,1.17926,0.58375,-0.6126,0.845439,1.89637,-0.0950033,0.31821,-1.31775,0.138252,-0.692591,-1.26996,0.88281,-0.082916,-5.75562,1.16664,-1.01127,-6.4114,-0.751502,-3.37334,-1.05399,0.227868,0.452426,-1.90335,-4.68915,-1.23471,0.0135678,-1.95351,1.66561,-0.0120569,-1.75611,-0.645472,0.129913,1.2819,0.538441,2.58315,2.70867,3.8931,-0.241282
-224.156,0.997412,0.0457026,7,127,0,242.228,-0.999571,0.186504,3.02314,-0.484491,-1.65749,-1.32908,1.54292,0.10155,-1.69809,0.578774,0.914419,0.388973,0.570225,1.3564,-2.79633,-0.182851,1.10406,-0.307223,1.1356,0.380774,0.151406,-1.3177,-0.184705,-3.55088,-2.6148,-3.17254,-0.591871,0.330871,4.11577,1.15957,1.49949,-0.419908,-0.416469,0.198867,2.20251,2.63223,0.759646,-1.00933,1.38949,-0.051392,0.206202,1.35898,1.18193,-1.23919,-2.07922,-0.889463,2.36017,0.493807,0.678249,-0.238518,-2.08384,0.109568,3.07776,-1.93569,-2.50366,-0.453691,1.8406,-0.373018,-1.11865,1.21974,0.663898,-0.261916,0.570225,1.3564,-2.79633,-0.182851,1.10406,-0.307223,1.1356,0.380774,0.151406,-0.799728,-0.65091,-0.957956,0.0183532
-217.629,0.987675,0.0457026,6,127,0,235.687,0.66498,0.717659,0.014596,-0.456075,0.546294,0.0646799,-0.501571,-0.446979,-0.532664,0.682861,-0.193966,-1.06081,-0.0066477,0.134939,-0.970802,1.42619,0.400735,-0.430449,0.217513,0.194695,-0.12529,-0.417503,-0.0213441,0.529533,-1.95318,1.71561,-0.869259,-2.77572,-1.90372,2.8432,0.568471,-0.0781009,1.23678,1.39159,-2.38884,-1.52715,-1.85627,-0.636214,-1.52554,3.38489,-0.457866,-1.37409,0.511702,-1.31955,-0.489108,-0.111307,0.447909,0.773269,-0.375599,0.548698,8.89703,2.10865,-5.09923,4.93482,6.31504,13.9246,-2.78203,-1.81022,0.721795,2.34443,6.6887,0.114735,-0.0066477,0.134939,-0.970802,1.42619,0.400735,-0.430449,0.217513,0.194695,-0.12529,6.6539,-2.60315,-1.04638,-1.37645
-217.641,0.999901,0.0457026,6,63,0,227.495,0.752504,0.816398,0.0394821,-0.455469,0.635863,-0.0944175,-0.383689,-0.394251,-0.490321,0.505454,-0.181649,-1.02544,-0.139738,-0.184656,-0.98449,1.71133,0.647659,-0.559384,0.789944,-0.00206731,-0.261658,-0.449376,-0.0393505,0.753377,-2.1453,1.03212,0.715413,0.891876,0.598805,0.212601,-3.18456,1.11592,0.645336,0.35841,-1.7542,-0.0772535,0.306407,-0.431638,-1.35643,0.0446261,1.00684,0.974987,-0.505116,2.45935,-0.895679,-0.569521,-1.03178,0.0963693,-0.0547444,-0.284826,2.26554,2.07197,-5.30849,-6.83262,7.7437,9.6199,-2.92393,-1.93503,0.399955,1.69997,0.584248,-0.336685,-0.139738,-0.184656,-0.98449,1.71133,0.647659,-0.559384,0.789944,-0.00206731,-0.261658,4.76387,-0.883995,5.22326,-1.03764
-223.177,0.992124,0.0457026,6,63,0,235.869,-0.326278,-1.7053,2.74033,0.769032,-0.823549,-0.889661,-1.07763,-0.433909,-1.14255,-1.64212,0.116066,-0.90968,-0.000591757,0.271466,0.415258,-3.26686,-0.0736429,1.29033,-0.0160172,0.0684953,0.786088,-1.21628,-1.4246,-4.77068,-2.27474,-0.853705,-0.166037,1.13736,1.69541,-1.41289,0.511446,0.236212,0.158837,0.55831,-2.42048,0.675838,-0.438296,0.598003,-0.0877813,1.07251,2.18537,-1.1281,-0.941262,-1.39364,-0.093407,-0.726091,3.19733,-1.52932,-0.162979,-0.543582,-4.4873,-2.86955,2.55459,-0.205871,-1.27672,-0.00677377,-1.03838,-1.18552,-0.39956,-1.47371,-0.846722,-0.948058,-0.000591757,0.271466,0.415258,-3.26686,-0.0736429,1.29033,-0.0160172,0.0684953,0.786088,-1.43319,-0.836229,-0.960702,-0.725679
