# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1480661404
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_adjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_adjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,index.1,index.2,index.3,index.4
-223.89,0.987697,0.0432749,7,127,0,233.159,-1.17983,2.3687,-0.141009,-0.215472,-0.11463,-1.19801,-0.0429697,1.27567,0.450593,0.923199,0.482295,-0.355393,0.119014,-0.344107,-1.57194,-0.506045,-0.116145,2.43949,0.266562,0.440686,0.181545,0.180587,240,0.00181806,0.460882,0.306537,0.302387,0.308015,0.250725,0.312049,0.34949,0.273527,0,0,0,0,0.323707,0.327615,0.286938,0.330407,0,0,0.262979,0.304337,0.355633,0.323065,0.341537,0,6,8,6,9
-222.885,0.996638,0.0430032,7,127,0,237.545,0.494973,0.673769,1.87376,-0.702644,-0.153929,-0.605694,0.0936097,0.0624352,-1.42032,-1.72571,-1.14176,-0.389801,-0.425421,0.765681,-1.73142,1.22908,-0.479813,-2.43689,0.0733365,0.394795,1.01266,0.0322027,240,0.00181806,0.434633,0.455585,0.410884,0.420309,0.412545,0.42458,0.485795,0.347132,0,0,0,0,0.393978,0.52829,0.417158,0.588696,0,0,0.427073,0.43239,0.432153,0.420899,0.418591,0,6,8,6,9
-218.817,0.984591,0.0431562,6,63,0,233.721,-0.0962913,0.844744,-0.174021,-1.44282,-0.715985,-0.228444,0.478312,-0.269452,-1.4674,0.898429,1.31313,1.43984,0.161117,-0.43274,0.351219,1.41434,1.63195,0.652895,0.276377,0.418561,0.0898253,0.0213839,240,0.00181806,0.432563,0.366169,0.290177,0.332626,0.362736,0.408274,0.423269,0.30855,0,0,0,0,0.364854,0.379797,0.389949,0.40483,0,0,0.374178,0.377648,0.373977,0.368126,0.379716,0,6,8,6,9
-216.202,0.990759,0.0427394,7,127,0,227.42,0.506053,-0.409081,-0.378306,-0.612607,-0.695483,-0.709264,-0.954368,-0.107559,-0.500934,-0.0210532,0.108692,-1.62579,-0.545137,0.0719095,-0.434384,-1.15985,-0.481344,0.442649,0.0968762,0.484127,0.751858,0.209469,240,0.00181806,0.432839,0.433567,0.428029,0.426074,0.425749,0.419983,0.446128,0.399818,0,0,0,0,0.437207,0.421995,0.419479,0.375536,0,0,0.414902,0.40254,0.445676,0.425495,0.45014,0,6,8,6,9
-215.216,0.999633,0.0426148,7,127,0,223.642,0.624945,1.16134,0.593657,-1.68368,-0.279231,0.128078,-0.131644,-0.423244,-0.725761,-0.680518,-0.741593,0.461072,1.08268,-0.101931,1.80857,0.960337,1.44685,0.722308,0.565639,0.678827,0.171279,1.0396,240,0.00181806,0.589577,0.512833,0.231717,0.394954,0.449304,0.414428,0.463612,0.415988,0,0,0,0,0.419138,0.475191,0.491615,0.481138,0,0,0.557646,0.493038,0.420809,0.349174,0.359562,0,6,8,6,9
-217.281,0.9837,0.0429057,6,127,0,227.185,0.0965291,0.97988,0.401469,-1.83361,0.499751,-0.210346,-0.67351,-0.0899247,-0.524037,-0.163656,-1.441,-1.03095,-0.61647,0.189879,-1.87652,0.867057,0.54921,-1.31982,0.412625,0.84236,0.302944,0.26369,240,0.00181806,0.452903,0.396039,0.209937,0.405551,0.338785,0.298235,0.387446,0.307617,0,0,0,0,0.312838,0.474959,0.423395,0.390537,0,0,0.36103,0.334441,0.368087,0.342921,0.36376,0,6,8,6,9
-218.977,0.981296,0.042451,7,127,0,229.763,-0.00333605,0.29456,1.0775,-2.2128,0.448968,-0.463614,0.280996,0.63774,-0.482679,-0.181178,0.166558,-1.53923,-0.521203,1.50772,-0.686831,0.163667,-0.57903,0.637298,0.258894,0.342924,0.470872,0.0322435,240,0.00181806,0.373707,0.418985,0.244937,0.382493,0.331807,0.372939,0.400728,0.318273,0,0,0,0,0.281645,0.573277,0.468448,0.554196,0,0,0.362538,0.367705,0.370191,0.362406,0.364494,0,6,8,6,9
-221.278,0.996498,0.0418919,7,127,0,229.515,-0.451539,1.24509,0.321618,-0.905063,-1.645,-1.02014,0.543356,1.36985,-1.02482,0.431234,-1.06838,-0.148214,0.415128,0.917115,1.44908,-1.12596,0.296748,-1.04588,0.248838,0.287967,0.0424586,0.0687477,240,0.00181806,0.484773,0.429456,0.358714,0.318559,0.352324,0.442636,0.469872,0.310029,0,0,0,0,0.401658,0.394433,0.400531,0.415916,0,0,0.3838,0.408494,0.421737,0.383727,0.406707,0,6,8,6,9
-214.806,0.996362,0.0420325,7,127,0,226.917,-0.0609518,0.418344,0.170104,-1.47714,0.0533323,0.0826631,-0.413262,1.03643,-0.652874,1.25076,0.0558863,0.461304,-1.65438,-0.224063,-1.30043,0.794468,-0.930761,0.508357,0.58657,0.206301,0.473254,0.207021,240,0.00181806,0.463491,0.428904,0.228108,0.412846,0.416864,0.35076,0.425466,0.346777,0,0,0,0,0.334716,0.504309,0.507675,0.450886,0,0,0.383903,0.361004,0.429275,0.350147,0.439658,0,6,8,6,9
-213.561,0.996149,0.0421666,7,127,0,221.152,0.0163436,0.607273,0.452017,-0.932681,-0.719618,-0.37548,-0.24187,0.48154,-1.57914,-1.42895,0.448406,-0.41104,1.3842,-0.155387,1.57461,-1.11815,0.660217,-0.293239,0.803559,0.260902,0.538647,0.0947079,240,0.00181806,0.489458,0.45909,0.221998,0.252422,0.306958,0.329777,0.395482,0.280817,0,0,0,0,0.324391,0.348748,0.389692,0.406034,0,0,0.349511,0.35224,0.367171,0.325368,0.328336,0,6,8,6,9
-218.885,0.993229,0.0422905,7,127,0,228.515,-0.312159,0.381192,-0.24329,-0.636917,0.0634959,-0.400615,-0.20683,-0.218173,-0.38866,0.172221,-0.0448306,0.083425,-1.30055,0.0918072,-1.6568,0.93642,-0.720901,1.68623,0.332685,0.0102458,0.213352,0.316997,240,0.00181806,0.41002,0.360923,0.331336,0.38475,0.348955,0.363721,0.367858,0.367453,0,0,0,0,0.360812,0.395842,0.372487,0.382173,0,0,0.354391,0.368534,0.3677,0.355256,0.396841,0,6,8,6,9
-217.15,0.998831,0.0422797,7,127,0,229.629,-0.530266,0.910444,-0.0328,-0.0616656,-0.19975,-0.449346,0.505072,0.672002,0.844371,0.862367,-1.39783,-1.64613,0.0396745,-0.811445,-1.11143,0.844236,-0.127678,-0.0362982,0.289153,0.110538,0.902975,0.169272,240,0.00181806,0.453563,0.388101,0.386147,0.376853,0.360282,0.425096,0.397789,0.402282,0,0,0,0,0.405206,0.375706,0.324757,0.531203,0,0,0.363431,0.400949,0.407645,0.414595,0.415322,0,6,8,6,9
-226.09,0.995435,0.0425262,6,63,0,232.223,-1.24405,1.14147,2.04131,-2.54032,0.253594,0.989004,0.979431,0.445289,-0.450257,1.00757,-0.275482,1.11737,0.304003,0.840867,-0.944907,0.555075,-0.448817,1.43025,0.292015,1.80716,0.159909,0.049909,240,0.00181806,0.304826,0.355773,0.141136,0.258165,0.296535,0.296018,0.410297,0.125649,0,0,0,0,0.253219,0.335065,0.358268,0.357962,0,0,0.293374,0.293287,0.288466,0.280473,0.293542,0,6,8,6,9
-216.229,0.998907,0.042616,6,63,0,235.957,0.0901505,0.428755,0.203513,-0.638245,-0.262032,-0.559969,0.0014969,1.01115,0.711639,0.19229,1.66712,-2.28477,-0.156716,-0.0991567,0.359062,-0.510537,-0.0244469,1.36271,0.495435,0.0775159,0.894293,0.0479656,240,0.00181806,0.476924,0.449413,0.350549,0.393703,0.359356,0.424996,0.415497,0.409954,0,0,0,0,0.390298,0.472021,0.406959,0.530439,0,0,0.403526,0.409929,0.421517,0.41807,0.412111,0,6,8,6,9
-217.954,0.997535,0.0428659,7,127,0,227.933,-0.118736,0.668894,0.0565668,-1.88465,-0.893761,-1.01015,0.289435,0.198429,-0.533295,-0.435643,-1.97387,2.09703,-0.0678385,0.153201,-0.403754,0.242855,-0.186215,-1.68699,0.597738,1.32366,0.223145,0.113196,240,0.00181806,0.451053,0.367796,0.160683,0.253097,0.240703,0.398872,0.412288,0.217213,0,0,0,0,0.308848,0.353839,0.348413,0.410724,0,0,0.312344,0.342003,0.339886,0.32308,0.3253,0,6,8,6,9
-220.167,0.951583,0.0430524,6,63,0,233.692,-0.00884566,1.32836,-0.0473748,-1.57259,-1.00521,0.802124,-0.986298,-0.465917,-0.600846,-0.019257,-0.242898,1.43292,1.36439,-0.227995,1.0872,1.6861,-0.333147,-0.64604,0.131512,0.198267,0.0457694,0.674802,240,0.00181806,0.455389,0.412861,0.367201,0.38396,0.439009,0.384524,0.40956,0.4034,0,0,0,0,0.400968,0.406937,0.426126,0.407136,0,0,0.586148,0.298654,0.376614,0.355574,0.449221,0,6,8,6,9
-216.543,0.999602,0.0411494,7,127,0,228.82,-0.840557,0.30336,0.674387,-0.137425,0.274347,0.258792,0.927864,1.646,-0.277488,0.358707,0.282496,-1.34447,-2.06418,0.260968,-0.179584,-1.38405,0.360676,0.654024,0.39636,0.206737,1.68417,0.076962,240,0.00181806,0.41092,0.444133,0.372594,0.408356,0.406983,0.46718,0.466382,0.376795,0,0,0,0,0.344969,0.510672,0.504217,0.755643,0,0,0.421265,0.432861,0.445401,0.412037,0.422991,0,6,8,6,9
-212.239,0.994531,0.0414217,6,63,0,221.424,-1.29948,0.988816,1.17712,0.350096,-0.410086,0.278271,0.38784,1.17991,-0.360156,0.0442357,-0.503214,-0.0171345,0.730394,0.372403,-0.576786,-0.33897,0.141505,-0.386319,0.646607,0.474329,0.0860796,0.254008,240,0.00181806,0.431031,0.460055,0.336905,0.239574,0.326921,0.342209,0.419445,0.261876,0,0,0,0,0.35405,0.339998,0.352712,0.354755,0,0,0.347005,0.353025,0.397767,0.312888,0.334302,0,6,8,6,9
-212.417,0.995263,0.0414681,6,63,0,220.127,-1.10551,1.29625,0.880579,0.199466,-0.0970159,0.2707,0.964323,1.09633,0.0338851,-0.433764,-0.617864,0.603236,-0.160078,0.108018,-0.433902,-0.468158,-0.797809,0.0730083,0.377718,0.407843,0.315633,0.0863863,240,0.00181806,0.444688,0.406819,0.347236,0.322592,0.353286,0.414376,0.427958,0.327508,0,0,0,0,0.380355,0.358946,0.385571,0.437546,0,0,0.381155,0.395111,0.397787,0.376432,0.367174,0,6,8,6,9
-213.978,0.998616,0.0415466,7,127,0,221.836,0.44219,-0.511216,0.327849,-0.927855,0.322169,0.557614,-0.811557,0.117163,-0.393609,-0.283473,0.851903,0.429009,-0.412307,0.593145,-0.528182,-0.151252,1.40151,-0.149811,0.128219,0.329029,0.804502,0.645475,240,0.00181806,0.452985,0.477617,0.44084,0.477449,0.48439,0.444223,0.479942,0.441526,0,0,0,0,0.389034,0.629062,0.671083,0.41091,0,0,0.572278,0.368559,0.505815,0.428998,0.445379,0,6,8,6,9
-218.404,0.99915,0.0417746,7,127,0,226.295,-0.140297,1.21842,-0.779982,-0.999097,-0.119193,0.978376,-1.21801,-0.0678706,-0.831879,-0.49453,-0.989616,-0.398458,0.174367,-0.772919,0.593801,0.203424,-1.58389,0.452717,0.00706731,1.24312,0.141348,0.176361,240,0.00181806,0.329135,0.326178,0.325855,0.327154,0.328779,0.325532,0.410295,0.213137,0,0,0,0,0.313968,0.340037,0.373858,0.307642,0,0,0.376487,0.294479,0.336254,0.308186,0.32043,0,6,8,6,9
-214.031,0.999461,0.0420267,7,127,0,228.886,-0.804596,-0.104483,1.12405,-0.661213,1.14163,1.03598,-0.162669,0.688192,-0.593031,0.672002,0.937654,0.147716,0.0417673,0.0915436,-0.537533,-0.971722,1.59232,-0.221818,0.246425,0.710872,0.456987,0.542505,240,0.00181806,0.363805,0.429844,0.335228,0.430812,0.425004,0.360773,0.478846,0.279536,0,0,0,0,0.342287,0.527941,0.516794,0.391574,0,0,0.478714,0.334631,0.435495,0.28801,0.4335,0,6,8,6,9
-216.617,0.992074,0.0422934,6,127,0,226.848,-1.37685,0.529648,1.75776,0.593801,0.90865,0.689966,0.306448,0.125813,-0.320447,0.912664,1.09011,-0.166587,-0.700308,0.504279,-1.42308,0.287638,1.3592,0.919412,0.142867,0.477396,1.27036,0.287024,240,0.00181806,0.386776,0.428609,0.388927,0.399541,0.392158,0.379329,0.416235,0.366081,0,0,0,0,0.390515,0.488002,0.419742,0.308357,0,0,0.419622,0.39334,0.381161,0.351724,0.435103,0,6,8,6,9
-213.821,0.979006,0.0422265,7,127,0,225.099,-0.71033,0.675474,0.219686,-0.123583,0.100237,0.406392,1.11359,0.309573,-1.03202,-0.686529,0.14455,1.15135,0.00528988,0.446606,0.527991,1.26434,-0.146377,0.431115,0.553317,0.406715,0.658713,0.0354547,240,0.00181806,0.413896,0.356171,0.315153,0.341625,0.379428,0.471683,0.447634,0.322921,0,0,0,0,0.357542,0.391064,0.438524,0.550942,0,0,0.397082,0.402836,0.396296,0.385464,0.388243,0,6,8,6,9
-218.494,0.99862,0.0415765,7,127,0,223.792,0.100306,1.91402,2.05097,-2.63055,-0.35818,0.178996,0.259567,0.0217184,-1.66491,0.593361,-0.92203,-0.212241,-0.219366,0.0911183,-0.838026,-0.946885,1.46464,-0.89189,0.262267,0.334494,0.280586,0.126836,240,0.00181806,0.476461,0.484962,0.226228,0.340749,0.371454,0.376154,0.44263,0.317732,0,0,0,0,0.325475,0.470748,0.506755,0.512158,0,0,0.397155,0.399437,0.392711,0.346235,0.408936,0,6,8,6,9
-213.98,0.992347,0.0418014,6,127,0,224.623,-0.390855,-0.342632,-0.539802,-0.69045,-0.373584,-0.42398,0.0525058,1.71066,-0.315173,0.218221,0.490936,-0.169554,0.334733,0.207338,0.308232,-0.343135,0.494462,0.0796244,0.849158,0.376752,0.364567,0.0916246,240,0.00181806,0.375668,0.33853,0.311364,0.369731,0.360147,0.45404,0.456235,0.283135,0,0,0,0,0.370784,0.396953,0.392749,0.43302,0,0,0.367673,0.377453,0.412185,0.369898,0.380876,0,6,8,6,9
-222.172,0.988901,0.0417474,6,127,0,227.836,-0.504995,0.930533,0.328909,-0.772629,-0.0423742,-0.751461,-0.204969,1.18831,0.345241,-0.390203,0.610871,1.92789,1.89394,-0.583805,-1.90701,0.756387,-0.884255,-1.31686,0.185061,0.342449,0.0856202,0.152636,240,0.00181806,0.477342,0.449882,0.400493,0.433075,0.401427,0.42576,0.460995,0.3909,0,0,0,0,0.429053,0.444277,0.429492,0.440877,0,0,0.400416,0.420452,0.472571,0.440889,0.413628,0,6,8,6,9
-219.859,0.997242,0.041541,7,127,0,229.725,-0.451636,-0.470541,-0.134071,-0.72787,-1.78107,1.03019,-0.645438,0.469202,-0.594811,0.338396,-0.391747,-1.51324,-2.22546,0.932566,1.73789,-0.609295,0.662007,1.70641,0.100893,0.659795,0.453245,0.530582,240,0.00181806,0.358509,0.365759,0.353004,0.330868,0.391276,0.354764,0.422551,0.273614,0,0,0,0,0.329576,0.237647,0.51083,0.337463,0,0,0.467019,0.274297,0.398225,0.27941,0.382631,0,6,8,6,9
-217.533,0.999735,0.0417028,7,127,0,225.623,0.269224,-0.584999,1.16893,0.506104,-0.605709,0.698152,-0.380066,-0.240947,-0.337736,0.649973,-2.28407,-0.782702,-1.25284,0.177782,1.81241,-0.367799,0.179033,0.0500857,0.220724,3.01906,0.191416,0.435928,240,0.00181806,0.351129,0.441935,0.406812,0.350105,0.416909,0.361337,0.413682,0.346144,0,0,0,0,0.390677,0.342308,0.399281,0.351904,0,0,0.453749,0.342972,0.356611,0.347096,0.448611,0,6,8,6,9
-224.506,0.994033,0.0419751,6,63,0,235.892,1.07324,-0.332694,0.500356,0.695699,-1.40864,-0.308914,-1.17083,-0.530407,-0.705604,-3.28914,-2.29003,-0.741971,-0.189173,-0.976892,0.155664,0.163103,1.07365,0.151471,0.101454,2.33807,0.177532,0.277159,240,0.00181806,0.348266,0.367156,0.371646,0.324539,0.348799,0.329714,0.381748,0.292332,0,0,0,0,0.364348,0.284644,0.325059,0.293132,0,0,0.391032,0.336609,0.376727,0.365559,0.221253,0,6,8,6,9
-223.18,0.999674,0.0419943,6,63,0,232.427,1.38565,0.0974169,1.00362,0.852714,-0.710057,-0.393931,-0.846302,-0.821316,-0.963959,-2.97926,-1.78729,0.156501,0.301636,-1.10603,0.82473,-0.429194,0.709652,-0.162739,0.101247,2.23739,0.287109,0.11315,240,0.00181806,0.355272,0.376206,0.372686,0.337064,0.344139,0.334036,0.378915,0.307971,0,0,0,0,0.382019,0.283746,0.3024,0.275922,0,0,0.366743,0.35512,0.355757,0.352123,0.302715,0,6,8,6,9
-212.791,0.967999,0.0422639,6,63,0,230.496,0.694542,0.426549,0.81689,-1.78043,-1.30784,-0.213214,-0.117313,-0.42022,-0.856303,-0.244866,-1.03645,-1.0569,0.131408,-0.42121,1.55449,-0.374517,1.08938,0.0370795,0.392408,0.954662,0.338548,0.144062,240,0.00181806,0.451837,0.489033,0.261259,0.297789,0.392178,0.400966,0.433524,0.338595,0,0,0,0,0.353372,0.389603,0.477508,0.485352,0,0,0.398005,0.401176,0.391187,0.37696,0.39696,0,6,8,6,9
-215.707,0.99645,0.041138,7,127,0,226.373,1.75526,0.438293,-0.630807,-0.425165,0.407548,-0.573419,-0.990493,-0.557409,-0.68134,-0.64108,0.979296,0.449444,-0.449432,0.422554,-1.75784,0.782579,-1.30601,-0.0964203,0.174588,2.11174,0.728766,0.72194,240,0.00181806,0.429379,0.385163,0.393547,0.428088,0.387496,0.370661,0.420801,0.359632,0,0,0,0,0.398632,0.547261,0.373277,0.305889,0,0,0.415904,0.346211,0.418668,0.397423,0.404287,0,6,8,6,9
-214.754,0.912523,0.0412617,7,127,0,229.284,-0.389062,0.236443,1.40939,-1.45271,-0.906386,-0.0855551,0.267711,0.678573,-0.388154,-0.683876,-0.97342,-0.46026,-0.202868,-0.316788,1.03277,-0.812668,2.04061,0.104597,0.336702,0.409947,0.174045,0.281525,240,0.00181806,0.409069,0.504925,0.283557,0.321721,0.383607,0.41157,0.440429,0.339329,0,0,0,0,0.378299,0.400202,0.433822,0.448494,0,0,0.389251,0.412406,0.43981,0.369791,0.351163,0,6,8,6,9
-219.122,0.98213,0.0378918,6,127,0,228.966,-0.331683,-0.284363,-0.333873,-0.105268,-0.416584,-0.0539772,-0.471531,0.334088,-1.17886,0.996649,-0.406011,-0.336469,0.0374295,-0.962499,-3.1733,-0.284916,0.688457,0.0101118,0.591489,0.224692,0.109572,0.276594,240,0.00181806,0.35426,0.347683,0.378492,0.336824,0.385549,0.329702,0.382756,0.306935,0,0,0,0,0.351889,0.344272,0.353152,0.342935,0,0,0.351698,0.326043,0.376332,0.284901,0.419827,0,6,8,6,9
-221.685,0.99829,0.0374422,7,127,0,230.052,-0.913109,1.2822,0.756832,-0.32367,-0.552977,-0.707004,0.407667,0.38257,0.399687,-1.03068,1.27164,0.335934,0.00781702,0.859936,3.38368,0.280392,-0.704256,-0.327824,0.359664,1.06103,0.0671821,0.0154896,240,0.00181806,0.484489,0.437578,0.345345,0.326947,0.314877,0.406956,0.385444,0.389692,0,0,0,0,0.387537,0.38394,0.381531,0.39909,0,0,0.384832,0.388868,0.388776,0.388839,0.383663,0,6,8,6,9
-223.288,0.998197,0.0376308,7,127,0,232.818,-0.82232,0.461302,-0.0530424,-3.03584,0.410485,-0.219472,-0.125121,1.34891,-0.132147,1.009,-1.66249,0.0839894,0.454624,-1.00397,-2.25681,0.407924,1.16139,-0.0663747,0.324794,0.361549,0.0151802,0.135482,240,0.00181806,0.405921,0.36705,0.182475,0.40202,0.354801,0.361723,0.41165,0.292124,0,0,0,0,0.357452,0.369197,0.367039,0.367362,0,0,0.342777,0.345585,0.3907,0.345376,0.380106,0,6,8,6,9
-221.993,0.998768,0.0378158,7,127,0,241.118,-0.187865,0.180295,0.393507,0.412103,0.848883,0.590592,-0.169964,-0.818288,-1.41443,0.433227,2.0617,-1.01559,0.290553,-0.0195736,-1.37535,0.358027,1.55621,0.424772,0.315402,0.521072,0.0399252,0.0317804,240,0.00181806,0.336904,0.352006,0.353337,0.385232,0.366233,0.312808,0.376734,0.307226,0,0,0,0,0.347284,0.351215,0.348888,0.342078,0,0,0.35368,0.34822,0.343596,0.33937,0.352547,0,6,8,6,9
-224.985,0.993439,0.0380236,7,127,0,236.195,-0.293296,0.642702,1.2112,0.0837525,0.0746964,0.24578,1.08128,-0.0998418,-1.22071,-0.291498,0.26105,0.823338,2.05595,-2.54743,0.896373,-0.848367,-1.28526,-1.16536,0.0218177,0.446452,0.0253012,0.11115,240,0.00181806,0.373459,0.376321,0.370654,0.370609,0.371466,0.375666,0.422118,0.307104,0,0,0,0,0.372763,0.372711,0.373708,0.378592,0,0,0.378823,0.400593,0.36995,0.34179,0.365067,0,6,8,6,9
-217.421,0.989737,0.0380197,7,127,0,237.762,-0.790661,-0.228818,-1.17599,-0.666948,-0.219557,-0.150966,-0.404457,0.855206,0.501526,-0.182999,0.825806,0.117567,-0.695085,-0.217266,-1.45082,-1.71349,-0.250408,0.377406,0.554002,1.36464,0.557506,0.264048,240,0.00181806,0.450812,0.32928,0.392927,0.452055,0.461282,0.42736,0.470102,0.355588,0,0,0,0,0.400555,0.460035,0.469294,0.435222,0,0,0.403617,0.388007,0.467167,0.444605,0.401633,0,6,8,6,9
-217.229,0.99999,0.0378691,7,127,0,229.578,-0.408269,0.610824,1.89709,-0.336784,-0.131053,0.0234117,0.758126,0.70768,-0.227324,0.608046,-0.883056,-0.657705,1.60959,0.416295,0.315454,1.49319,1.51536,-0.319811,0.0921758,0.346472,1.19502,0.049103,240,0.00181806,0.404512,0.432123,0.384551,0.388854,0.392096,0.407646,0.435189,0.360751,0,0,0,0,0.348636,0.40591,0.450745,0.66238,0,0,0.399351,0.407654,0.407082,0.396531,0.405953,0,6,8,6,9
-221.646,0.992886,0.0381239,7,127,0,230.678,-0.861497,1.54848,0.415641,-0.908443,0.316572,0.6005,0.638659,1.75532,-1.61123,-1.64417,-0.105994,-0.454978,-0.378484,-1.03912,-0.506622,-1.9982,-0.264924,1.26982,0.409088,0.238755,0.257398,0.00544162,240,0.00181806,0.442449,0.337349,0.231887,0.328699,0.353766,0.357197,0.423684,0.250197,0,0,0,0,0.319986,0.388882,0.405587,0.407848,0,0,0.350892,0.350936,0.352253,0.34829,0.348251,0,6,8,6,9
-218.525,0.999957,0.038097,7,127,0,228.247,0.683707,-0.523094,0.106494,-0.749523,-0.673197,-1.15561,0.443597,-0.311235,0.0135206,-0.0441892,0.443802,0.38168,0.464791,0.956348,0.732157,1.71023,0.12594,-0.268641,0.206166,0.969217,1.00641,0.219793,240,0.00181806,0.415528,0.445821,0.404782,0.408394,0.385749,0.462237,0.395314,0.468861,0,0,0,0,0.415552,0.434078,0.321965,0.699427,0,0,0.378183,0.45939,0.420487,0.437126,0.434157,0,6,8,6,9
-223.104,0.999933,0.0383504,7,127,0,231.342,0.332929,-0.361006,0.78245,-1.96748,-0.961572,-0.399452,-1.03066,1.27852,-0.608587,-0.597084,-0.417738,-0.659861,-0.187634,-2.07016,-0.184167,-1.40749,-1.01543,2.06254,0.316398,0.186313,0.449166,0.00411199,240,0.00181806,0.412069,0.499095,0.299357,0.36812,0.409205,0.363185,0.431245,0.350477,0,0,0,0,0.346951,0.452751,0.514442,0.44523,0,0,0.396943,0.396346,0.398531,0.396745,0.396756,0,6,8,6,9
-223.025,0.999091,0.0386035,7,127,0,236.651,-0.872304,1.49664,0.342361,0.452458,0.140851,0.683263,1.06592,-0.686005,-0.717996,0.0590637,0.569968,1.04157,0.98976,1.57874,-0.630774,0.816892,1.51015,-1.96978,0.135996,0.04742,0.57882,0.277079,240,0.00181806,0.412157,0.375222,0.378691,0.368906,0.386003,0.398236,0.387687,0.387333,0,0,0,0,0.375808,0.334954,0.407277,0.461024,0,0,0.424281,0.450239,0.335624,0.333659,0.382876,0,6,8,6,9
-220.338,0.999189,0.0388235,7,127,0,233.013,-0.678002,-0.755426,-2.08744,-2.15291,-1.12259,-0.429712,0.0718927,1.41099,0.680634,0.00217774,0.66488,0.12828,-0.672884,-0.137786,-1.1015,1.72543,0.885605,0.00889064,0.195224,0.690132,0.303396,0.126421,240,0.00181806,0.386352,0.328557,0.325827,0.370027,0.401046,0.42401,0.431263,0.316711,0,0,0,0,0.338106,0.409574,0.460038,0.497134,0,0,0.359474,0.373686,0.412617,0.39122,0.371697,0,6,8,6,9
-222.171,0.997049,0.0390478,7,127,0,234.905,-0.776108,1.4677,1.53524,-0.609799,-0.480397,-0.551306,-0.579039,1.27119,0.876862,0.366336,-1.94328,0.394724,2.69348,-1.27598,-0.241232,1.49395,0.54536,-1.20979,0.402933,1.21085,2.00186,0.0960617,240,0.00181806,0.501198,0.507889,0.305886,0.316912,0.310844,0.308488,0.412826,0.307422,0,0,0,0,0.3577,0.416158,0.383727,0.371296,0,0,0.350988,0.350409,0.389875,0.381325,0.370363,0,6,8,6,9
-225.689,0.880443,0.0391858,7,127,0,238.508,-0.380102,1.42397,1.79133,-1.13418,-0.677015,-1.08395,-0.449827,1.43688,1.28495,1.70209,-1.10464,0.73318,3.01136,-0.33655,-0.802184,1.28806,-0.197941,-2.03468,0.137558,0.830227,1.21092,0.121028,240,0.00181806,0.444699,0.456924,0.362178,0.37649,0.36374,0.383684,0.4098,0.380488,0,0,0,0,0.365415,0.498894,0.379481,0.56651,0,0,0.353073,0.370362,0.423636,0.419261,0.431301,0,6,8,6,9
-228.088,0.933971,0.0348691,6,63,0,237.55,-0.366432,1.83247,1.75575,-0.94549,-0.807399,-0.362806,-0.824364,1.52866,0.841697,1.48313,-0.582369,0.7127,2.75772,-0.518727,-1.15362,1.6423,0.791417,-2.09819,0.365296,1.34448,2.00755,0.146211,240,0.00181806,0.591331,0.585136,0.365217,0.375917,0.411113,0.374596,0.529692,0.326657,0,0,0,0,0.38287,0.444185,0.643667,0.436528,0,0,0.417417,0.403036,0.477547,0.455537,0.476084,0,6,8,6,9
-221.164,0.999303,0.032796,7,127,0,241.886,0.0923217,0.855654,-0.32527,-1.92724,0.406433,-0.596783,1.24559,0.7839,0.00230356,-0.908895,0.12036,1.73954,-1.76579,-0.358969,-0.37346,0.194625,-0.648959,1.22688,0.245146,0.0750904,0.401232,0.0601367,240,0.00181806,0.46796,0.40023,0.314531,0.441904,0.385098,0.490744,0.438293,0.424702,0,0,0,0,0.361388,0.587805,0.489432,0.665361,0,0,0.421058,0.446753,0.440281,0.429373,0.416744,0,6,8,6,9
