# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=639647342
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,index.1,index.2,index.3,index.4
-222.143,0.993809,0.0423037,7,127,0,233.426,-0.357154,-0.0697313,-1.11059,-1.02581,-0.748865,0.402018,0.834104,-0.607711,1.37752,0.0477203,-0.588795,0.228381,0.547004,1.13444,0.0868531,0.457054,-0.743791,-1.59592,1.69654,-0.374504,0.320782,0.656687,0.393184,0.0594352,320,0.000315844,0.33165,0.263837,0.269024,0.2864,0.365049,0.396809,0.295504,0.437966,0.371138,0.282576,0,0,0,0,0,0,0.294348,0.316903,0.418935,0.459618,0,0,0,0,0.334056,0.339557,0.32137,0.346537,0.329577,0,0,0,8,10,6,9
-224.522,0.997673,0.0423037,7,127,0,239.179,-0.475372,0.549274,1.38074,-0.239278,1.14648,1.00291,-1.38098,0.523644,-1.42274,1.14624,-0.915134,-0.180545,-1.91166,-0.800111,-0.234137,-0.572694,0.864447,1.3015,-2.16002,0.357413,0.0389499,0.0483199,0.134003,0.147434,320,0.000315844,0.388161,0.395809,0.380958,0.393649,0.392327,0.370622,0.387926,0.370246,0.393445,0.37015,0,0,0,0,0,0,0.375836,0.419953,0.41531,0.340931,0,0,0,0,0.423376,0.340891,0.40628,0.339513,0.428527,0,0,0,8,10,6,9
-227.009,0.998752,0.0423037,7,127,0,243.958,-0.518596,-2.18586,1.15949,-0.632269,1.58539,0.981269,0.0697581,0.787815,0.73548,1.41831,-2.13465,0.157328,0.15732,-0.580767,1.54849,2.05054,-0.410771,0.1852,0.116158,-0.493671,0.312748,0.227074,0.387399,0.0692117,320,0.000315844,0.242502,0.463245,0.337021,0.494558,0.450209,0.38489,0.436133,0.43234,0.471792,0.292164,0,0,0,0,0,0,0.349901,0.54722,0.492436,0.41036,0,0,0,0,0.401405,0.387458,0.398432,0.397629,0.408146,0,0,0,8,10,6,9
-221.82,0.991259,0.0423037,6,127,0,239.258,-0.722664,-0.953496,1.15115,0.345359,1.7527,0.862621,0.206269,0.706606,0.631368,1.0129,-1.88457,0.31877,-0.440808,-0.376976,1.16138,2.09104,-0.600304,0.351335,0.0746989,-0.450431,0.177252,0.176538,0.565891,0.0515032,320,0.000315844,0.360442,0.447578,0.41353,0.473335,0.435313,0.407726,0.428713,0.425539,0.468967,0.348033,0,0,0,0,0,0,0.392572,0.585433,0.462789,0.374291,0,0,0,0,0.421575,0.4136,0.419675,0.41876,0.423406,0,0,0,8,10,6,9
-216.79,0.999506,0.0423037,6,63,0,229.834,-0.937219,-0.129943,0.889212,0.236957,0.145916,1.32087,-0.128151,0.82352,0.222182,0.551362,-0.199255,-0.374975,0.0563574,-0.276698,-0.473913,-1.6384,-0.214646,-0.368757,-0.500725,0.29979,0.0654317,0.401507,0.0114226,0.76936,320,0.000315844,0.399744,0.415139,0.405266,0.403894,0.421709,0.399771,0.414141,0.405043,0.436919,0.367438,0,0,0,0,0,0,0.407651,0.407411,0.410513,0.406689,0,0,0,0,0.551501,0.288635,0.456684,0.346647,0.405666,0,0,0,8,10,6,9
-217.157,0.997853,0.0423037,6,63,0,229.701,-1.039,-0.086782,1.15949,0.0644889,0.357625,0.737156,-0.393494,0.654167,0.415144,0.317829,0.0463329,0.0888868,0.074008,-0.0373285,-0.37213,-1.94705,-0.578983,-0.220917,-0.686828,0.67568,0.0948152,0.527352,0.010383,0.667761,320,0.000315844,0.330186,0.356316,0.333308,0.339397,0.347358,0.323902,0.34561,0.340598,0.351532,0.320187,0,0,0,0,0,0,0.338276,0.338944,0.339811,0.337232,0,0,0,0,0.399798,0.238649,0.3866,0.349564,0.334961,0,0,0,8,10,6,9
-213.031,0.998375,0.0423037,7,127,0,223.906,0.389493,0.898485,-0.848995,-0.45436,-0.203811,-0.317723,-0.618947,-0.184247,-0.455897,0.0201181,-0.916991,-0.763275,0.0719855,0.665324,0.0583918,1.96245,0.728969,0.417194,0.190169,-0.261909,0.376239,0.607298,0.547279,0.372912,320,0.000315844,0.534754,0.376488,0.411205,0.433726,0.423448,0.3966,0.435498,0.411068,0.480126,0.34468,0,0,0,0,0,0,0.419903,0.45266,0.437701,0.398735,0,0,0,0,0.426693,0.400201,0.438574,0.41448,0.456894,0,0,0,8,10,6,9
-218.62,0.998371,0.0423037,6,127,0,229.135,0.12467,-0.429888,0.973281,-0.950732,0.388106,1.04323,-1.26986,-0.644754,-0.141235,-0.165845,-0.485437,-1.00701,0.147523,0.285107,2.10902,-2.25427,0.437428,1.13428,0.82163,-0.639713,0.253765,0.297941,0.244607,0.314624,320,0.000315844,0.4313,0.517517,0.400054,0.481389,0.521831,0.381281,0.41833,0.448869,0.450363,0.427781,0,0,0,0,0,0,0.413853,0.492564,0.531465,0.395568,0,0,0,0,0.541885,0.367363,0.413086,0.451065,0.449192,0,0,0,8,10,6,9
-217.567,0.999257,0.0423037,6,127,0,229.298,0.353654,-0.293837,-0.249616,-1.42836,-0.682192,-0.416933,-1.57134,-0.286422,-1.00534,-0.437932,-0.427973,-0.0950769,0.398739,1.66109,-0.0679242,2.14501,-0.867007,0.240149,0.119667,-1.0123,0.14407,0.669607,0.19277,0.243835,320,0.000315844,0.401395,0.402919,0.363029,0.3881,0.397165,0.358304,0.401651,0.377161,0.384038,0.385605,0,0,0,0,0,0,0.373692,0.407738,0.420075,0.367297,0,0,0,0,0.406149,0.340627,0.413822,0.37217,0.404919,0,0,0,8,10,6,9
-215.323,0.997785,0.0423037,7,127,0,226.388,0.656283,0.265273,-0.112005,-0.466981,0.362584,-0.248012,-0.394916,-0.365107,-0.756301,-0.480492,-0.911264,0.311306,0.685146,-0.597345,-0.274258,-1.77023,1.83437,0.42585,-0.0116083,1.05779,0.963863,0.61128,0.642443,0.0669168,320,0.000315844,0.561631,0.471874,0.388958,0.584379,0.439663,0.405439,0.412321,0.325602,0.464531,0.401437,0,0,0,0,0,0,0.421341,0.550846,0.455203,0.43242,0,0,0,0,0.441332,0.438973,0.439452,0.433184,0.437601,0,0,0,8,10,6,9
-213.186,0.97349,0.0423037,7,127,0,227.542,-0.626323,1.06951,0.383755,-0.394355,-0.759425,0.0311312,-0.355226,0.36598,0.317137,0.435864,0.0531599,1.45938,-0.653854,0.179403,1.27605,-0.69091,-0.172305,0.388217,0.520965,-0.215696,0.137097,1.19992,0.908889,1.0311,320,0.000315844,0.419473,0.397683,0.373422,0.362239,0.386621,0.374629,0.397123,0.395585,0.432782,0.32827,0,0,0,0,0,0,0.376312,0.30436,0.467069,0.384415,0,0,0,0,0.368682,0.283198,0.450203,0.438037,0.467708,0,0,0,8,10,6,9
-214.572,0.995976,0.0423037,6,63,0,221.92,-0.327446,0.102427,0.107355,-0.0632227,0.62014,0.418103,0.0650843,-0.181792,-0.673274,-0.171159,-0.824157,-1.45218,1.4761,-0.149616,0.725145,-0.426427,0.143448,-1.99507,0.965563,-0.03668,0.356203,0.660372,0.262703,0.187899,320,0.000315844,0.362314,0.362715,0.348954,0.405357,0.388348,0.359283,0.339532,0.301855,0.397159,0.300107,0,0,0,0,0,0,0.347637,0.388811,0.376444,0.355219,0,0,0,0,0.378042,0.362779,0.352264,0.331751,0.352714,0,0,0,8,10,6,9
-214.539,0.996554,0.0423037,6,63,0,225.631,-0.299078,0.0576239,0.0853694,-0.0525719,0.606924,0.433738,0.115278,-0.204902,-0.648558,-0.183641,-0.855885,-1.44854,1.49675,-0.116312,0.656575,-0.410888,0.173299,-2.05109,0.895161,-0.0866672,0.353358,0.652089,0.27182,0.202399,320,0.000315844,0.364402,0.366647,0.355544,0.409818,0.395295,0.369074,0.343458,0.309421,0.404131,0.304755,0,0,0,0,0,0,0.353103,0.394446,0.383417,0.363449,0,0,0,0,0.385901,0.370949,0.356159,0.336108,0.357133,0,0,0,8,10,6,9
-215.155,0.99965,0.0423037,6,127,0,222.075,0.039547,0.435098,0.510633,-0.501412,1.04424,-0.0556825,-0.128987,-0.192413,-0.775111,-0.270114,-1.04363,-1.80931,1.40618,-0.0578231,0.194016,-0.135474,0.0259722,-1.81245,0.795307,0.064253,0.259851,0.736529,0.168656,0.203911,320,0.000315844,0.407814,0.412467,0.351689,0.445726,0.378007,0.373626,0.369851,0.335943,0.435241,0.304154,0,0,0,0,0,0,0.371787,0.433029,0.38913,0.386258,0,0,0,0,0.390577,0.387103,0.384105,0.356994,0.380445,0,0,0,8,10,6,9
-216.49,0.998474,0.0423037,7,127,0,225.356,-0.984235,0.460368,-0.294839,0.227293,-1.24008,0.346683,-0.360798,0.688636,0.353309,0.807443,0.433794,1.81503,-1.00825,0.184045,-0.101366,-0.425861,-0.0386417,1.74625,-0.924811,-0.0398887,0.702503,0.450066,0.0770691,0.607675,320,0.000315844,0.45638,0.332543,0.416822,0.205533,0.436987,0.322492,0.495649,0.438113,0.412235,0.373658,0,0,0,0,0,0,0.398597,0.372845,0.400718,0.388204,0,0,0,0,0.401513,0.306041,0.450939,0.402456,0.468381,0,0,0,8,10,6,9
-215.842,0.996657,0.0423037,6,127,0,229.388,-0.353838,0.967223,0.716,-0.0214399,-0.41976,0.447896,-0.153713,-0.650703,-0.621177,0.0310541,-0.586146,1.93648,0.186846,-2.08499,0.255491,1.0009,-0.797019,1.3349,-0.970961,-1.40424,0.375998,0.931437,0.44966,0.233764,320,0.000315844,0.443896,0.421266,0.356974,0.324082,0.397466,0.345886,0.305738,0.308051,0.419812,0.291106,0,0,0,0,0,0,0.360985,0.321894,0.40941,0.347774,0,0,0,0,0.400541,0.368287,0.342463,0.343974,0.378086,0,0,0,8,10,6,9
-213.829,0.992679,0.0423037,6,63,0,225.926,0.476134,-0.788235,-0.783164,-1.038,0.0825033,0.0871389,-1.02613,0.417579,-0.311301,0.398866,-0.985384,-0.259232,0.719417,-0.958126,0.158072,-1.37187,-1.3062,-0.866855,0.300449,-0.0939585,0.373014,0.666845,0.662696,0.635129,320,0.000315844,0.383706,0.384113,0.363837,0.455399,0.455787,0.364773,0.483595,0.422596,0.491376,0.288587,0,0,0,0,0,0,0.362208,0.529205,0.529907,0.363891,0,0,0,0,0.44002,0.289821,0.488078,0.383504,0.485343,0,0,0,8,10,6,9
-217.593,0.997763,0.0423037,6,63,0,228.318,-0.165211,0.255784,-0.524995,-1.65273,0.445818,0.228517,-0.451176,-0.858485,-0.343327,0.078913,-0.413484,0.625561,-2.04799,0.389565,1.2108,-0.979576,-0.046208,-0.43273,-1.49057,0.105945,0.327646,0.395183,0.0392707,0.422243,320,0.000315844,0.426001,0.365462,0.28532,0.441151,0.423838,0.37104,0.340724,0.379251,0.390805,0.346216,0,0,0,0,0,0,0.366675,0.385696,0.38371,0.37752,0,0,0,0,0.425083,0.357576,0.319475,0.367995,0.409889,0,0,0,8,10,6,9
-218.234,0.998888,0.0423037,7,127,0,226.805,-0.600624,0.213016,0.815882,1.13261,-1.01084,-0.331428,0.374965,-0.0147322,-0.604513,0.0782461,0.00962345,-0.350685,1.20452,0.162468,-1.45408,0.668143,-0.494647,-0.461013,1.00748,0.167215,0.0625737,1.45296,0.0827485,0.207203,320,0.000315844,0.382577,0.391502,0.396221,0.364704,0.374584,0.384967,0.379225,0.370599,0.392621,0.36917,0,0,0,0,0,0,0.392734,0.351411,0.364304,0.377917,0,0,0,0,0.370592,0.405268,0.385997,0.357515,0.390565,0,0,0,8,10,6,9
-220.646,0.999479,0.0423037,7,127,0,229.464,0.104111,-0.967559,-0.598506,-0.574686,0.991242,0.12605,-1.09038,0.942672,0.795362,-0.721159,-1.43625,0.454569,-1.25117,-0.661706,1.34224,-0.776737,-0.0564968,0.592953,-0.305869,0.0614608,0.00888436,0.667974,0.12296,0.0515121,320,0.000315844,0.349928,0.350664,0.350712,0.353844,0.352112,0.349683,0.353746,0.353451,0.395591,0.288862,0,0,0,0,0,0,0.345503,0.389648,0.364985,0.331481,0,0,0,0,0.352591,0.338604,0.362124,0.360396,0.342821,0,0,0,8,10,6,9
-221.155,0.994721,0.0423037,7,127,0,232.619,0.925296,-1.27244,-0.533162,-0.945001,-1.26966,-1.35274,-0.749507,0.494828,-0.663704,-0.10392,-0.413666,-0.772226,-0.307191,-0.967356,-1.11424,-0.198282,-0.661654,-0.718363,-1.5173,-0.00347573,0.193165,2.78444,0.766903,0.0233751,320,0.000315844,0.324356,0.355057,0.337796,0.324469,0.321101,0.345941,0.399642,0.349544,0.425958,0.239656,0,0,0,0,0,0,0.362649,0.309367,0.296412,0.396451,0,0,0,0,0.344462,0.347512,0.353841,0.347947,0.35079,0,0,0,8,10,6,9
-221.566,0.930232,0.0423037,7,127,0,230.184,-0.303871,2.00024,0.433418,-0.283759,0.455389,0.811211,-0.76059,-0.740991,-0.627437,1.22395,-1.29666,0.902346,0.384911,0.191615,0.863204,0.453299,0.582804,0.975976,2.16262,1.10327,0.351598,0.125405,0.0593543,0.555434,320,0.000315844,0.578325,0.448557,0.390499,0.450366,0.479827,0.353415,0.354909,0.36362,0.448279,0.377142,0,0,0,0,0,0,0.415735,0.425635,0.430422,0.409384,0,0,0,0,0.543913,0.338519,0.340887,0.35476,0.598352,0,0,0,8,10,6,9
-219.096,0.98794,0.0423037,6,127,0,237.189,-0.282294,1.80541,1.01968,-0.614965,0.0279957,0.590821,-0.783694,-0.615401,-0.265466,1.20833,-0.964139,0.309013,1.1485,-0.0141596,1.22548,0.158375,0.144779,0.966305,2.22661,0.76463,0.391561,0.149743,0.132576,0.503623,320,0.000315844,0.587834,0.514582,0.363976,0.42175,0.474175,0.349359,0.363938,0.395017,0.458633,0.384142,0,0,0,0,0,0,0.419561,0.439124,0.456407,0.414465,0,0,0,0,0.510289,0.34857,0.36734,0.407593,0.584404,0,0,0,8,10,6,9
-218.042,0.998858,0.0423037,7,127,0,229.309,0.10143,-0.0184548,0.28087,-0.664856,0.610314,0.318365,-0.483193,1.17175,0.0283975,-0.526093,-0.194769,-0.988508,-0.596174,0.421226,-0.875184,0.136031,0.15185,-1.67195,-2.26117,-0.261904,0.244414,0.170128,0.797766,0.300643,320,0.000315844,0.447209,0.464593,0.410167,0.48383,0.466778,0.420493,0.516714,0.449923,0.448912,0.462247,0,0,0,0,0,0,0.396273,0.641613,0.587222,0.430921,0,0,0,0,0.46661,0.40966,0.528241,0.445823,0.406666,0,0,0,8,10,6,9
-218.986,0.9762,0.0423037,6,127,0,228.917,0.280977,-0.73308,-0.515684,-1.27791,0.433156,-0.154101,0.00310184,0.846804,0.201632,-1.14607,-0.424004,-0.325352,-0.0503022,0.118398,0.47992,-0.0714457,-0.342126,-1.82079,-1.13698,-0.356869,0.194611,0.319301,0.349718,0.12036,320,0.000315844,0.399332,0.40936,0.374581,0.453901,0.426201,0.433578,0.473595,0.442937,0.403222,0.458773,0,0,0,0,0,0,0.387581,0.533998,0.483121,0.496749,0,0,0,0,0.420285,0.424817,0.449338,0.430559,0.392018,0,0,0,8,10,6,9
-219.793,0.997263,0.0423037,7,127,0,229.376,-0.478581,-0.383709,0.296696,-0.420069,1.33919,-0.397902,-0.0336536,0.97382,-0.230568,0.213826,0.740261,0.555944,1.80977,-0.116007,0.423915,1.19535,0.612056,-0.420975,0.140241,-1.33563,0.31424,0.206273,0.435744,0.0483801,320,0.000315844,0.35181,0.4014,0.349237,0.48112,0.350804,0.376999,0.452851,0.362738,0.375537,0.400886,0,0,0,0,0,0,0.368558,0.555344,0.370792,0.408225,0,0,0,0,0.380419,0.384509,0.395904,0.382296,0.387297,0,0,0,8,10,6,9
-222.313,0.995777,0.0423037,7,127,0,232.083,-0.287368,0.386363,-0.251156,-0.28558,1.42637,-0.747738,-0.0758973,0.621536,-1.01839,0.500002,0.834875,0.126543,1.39198,-0.225801,0.710717,1.47581,1.46017,0.31678,-0.920744,-1.46823,0.0783962,0.0810086,0.258666,0.0786762,320,0.000315844,0.430914,0.418763,0.418109,0.450911,0.409364,0.422094,0.435419,0.404269,0.419824,0.42641,0,0,0,0,0,0,0.418999,0.528827,0.390242,0.432243,0,0,0,0,0.411558,0.424354,0.437746,0.406436,0.435405,0,0,0,8,10,6,9
-217.769,0.99843,0.0423037,7,127,0,236.311,-0.334657,0.565804,0.995787,-0.258626,-1.69572,1.27819,-0.67327,0.10396,0.0850958,0.392318,-1.0156,1.03162,-0.696024,1.05054,-1.60895,-0.471549,-0.420098,1.41324,0.943643,0.886424,0.293215,0.584926,0.207781,0.346804,320,0.000315844,0.445338,0.474896,0.389815,0.299789,0.494408,0.362786,0.413989,0.412721,0.496205,0.306976,0,0,0,0,0,0,0.40979,0.34379,0.483823,0.39032,0,0,0,0,0.504945,0.349566,0.409695,0.408197,0.432768,0,0,0,8,10,6,9
-222.354,0.996939,0.0423037,7,127,0,232.183,-0.411666,-0.171604,-0.438769,0.514373,1.06631,-0.597247,-0.335795,0.426054,0.0300391,0.223402,0.6571,-0.836946,0.924799,-0.928962,1.56491,0.484922,0.200297,-1.39982,-0.927622,-0.892263,0.270187,0.0967007,0.156849,0.00818204,320,0.000315844,0.40673,0.389464,0.452031,0.489102,0.379348,0.396088,0.446137,0.419918,0.409398,0.419524,0,0,0,0,0,0,0.422927,0.444106,0.381189,0.390874,0,0,0,0,0.412597,0.413112,0.414617,0.413835,0.414217,0,0,0,8,10,6,9
-219.365,0.992789,0.0423037,7,127,0,233.905,-0.109276,0.830222,0.00266825,-0.792301,-0.935897,0.512984,0.118783,0.18096,0.0889515,-0.47581,0.164726,1.5843,-1.34356,1.35976,-0.39107,-1.09016,-1.07288,1.22743,1.12179,0.975968,0.342428,0.115547,0.762796,0.411603,320,0.000315844,0.462766,0.396601,0.336377,0.325974,0.437108,0.405714,0.410621,0.403366,0.398215,0.41517,0,0,0,0,0,0,0.345833,0.321689,0.586342,0.512769,0,0,0,0,0.440505,0.402862,0.408735,0.400053,0.348289,0,0,0,8,10,6,9
-219.392,0.975959,0.0423037,7,127,0,231.134,0.0189388,0.0559876,0.388672,-0.227952,0.624602,-0.117077,-1.76223,-0.234957,-0.905233,0.272496,-1.5739,-1.18067,1.30922,-1.6489,0.308652,1.03539,0.634789,-1.30598,-1.1456,0.045681,0.29718,0.500902,0.0441445,0.526073,320,0.000315844,0.371992,0.393649,0.353868,0.409245,0.360902,0.26335,0.353425,0.312226,0.419723,0.22912,0,0,0,0,0,0,0.341108,0.348949,0.342124,0.327198,0,0,0,0,0.398748,0.225469,0.384804,0.309333,0.445802,0,0,0,8,10,6,9
-221.192,0.965451,0.0423037,7,127,0,238.367,-0.612562,0.773509,0.565248,0.342689,0.117337,-0.0608199,-0.306042,0.510087,-0.47897,-0.22299,1.0822,0.0122157,1.92389,-0.00945258,-0.992637,-0.907984,0.600696,-1.07437,0.720906,0.226052,0.470637,0.0728766,0.566911,0.00302943,320,0.000315844,0.471023,0.446796,0.421183,0.395671,0.375888,0.349329,0.440416,0.331133,0.394974,0.417618,0,0,0,0,0,0,0.424485,0.393917,0.370307,0.338807,0,0,0,0,0.404387,0.404211,0.404798,0.404086,0.404271,0,0,0,8,10,6,9
-227.938,0.995904,0.0423037,6,63,0,236.334,-0.208421,0.504019,0.489734,-1.28867,0.728355,0.695575,0.0012283,-0.20095,-0.901998,1.54656,-0.354143,-0.861353,-1.53014,-0.826786,2.32121,2.42786,-0.0166613,1.07628,-0.73725,-2.17803,0.270227,0.00801905,0.252109,0.340236,320,0.000315844,0.455227,0.454295,0.342712,0.469889,0.467743,0.422679,0.409759,0.365999,0.425017,0.421419,0,0,0,0,0,0,0.384501,0.506763,0.504742,0.462009,0,0,0,0,0.468945,0.411896,0.395647,0.341225,0.539821,0,0,0,8,10,6,9
-222.826,0.994426,0.0423037,6,127,0,238.84,-0.341669,1.04647,-0.494447,0.183913,-0.964738,-0.144923,0.046404,-0.380148,-1.51992,-0.124326,0.485776,0.529018,-1.5687,0.203694,1.03778,0.0772662,-1.11546,-0.459267,-0.100397,-0.980588,0.230472,0.012893,0.681125,0.0455913,320,0.000315844,0.475566,0.389468,0.426866,0.364244,0.408607,0.419204,0.395693,0.335395,0.408626,0.410502,0,0,0,0,0,0,0.434551,0.260753,0.380797,0.411809,0,0,0,0,0.412129,0.414214,0.409569,0.397235,0.412353,0,0,0,8,10,6,9
-221.112,0.991264,0.0423037,6,127,0,237.169,-0.33141,1.35912,-0.4528,-0.6595,-1.03932,0.320623,-0.0385032,-0.461597,-1.55388,-0.196704,0.140726,0.527884,-0.520309,-0.601146,2.09707,-0.142604,-0.796058,0.39842,-1.03061,-0.738467,0.243927,0.0156478,0.266111,0.169242,320,0.000315844,0.455943,0.350667,0.339336,0.318992,0.394481,0.373878,0.350181,0.292499,0.366989,0.3682,0,0,0,0,0,0,0.353974,0.331433,0.414975,0.392212,0,0,0,0,0.393556,0.3793,0.362768,0.32162,0.373084,0,0,0,8,10,6,9
-225.88,0.994844,0.0423037,7,127,0,233.064,-0.568314,0.420733,0.033793,-0.530437,-0.206458,0.65392,0.269317,0.0447686,-1.33408,-0.0112482,1.23783,-0.88119,-0.0492089,-0.467898,1.8078,-0.189608,-1.48387,0.969044,-1.81125,-1.2302,0.227219,0.0393628,0.138656,0.00698412,320,0.000315844,0.38199,0.361485,0.332482,0.348997,0.394559,0.373911,0.36206,0.293307,0.357664,0.368992,0,0,0,0,0,0,0.351972,0.362254,0.390155,0.377582,0,0,0,0,0.363449,0.36283,0.362469,0.360255,0.362379,0,0,0,8,10,6,9
-219.809,0.99923,0.0423037,6,127,0,238.074,-0.298361,1.68179,1.11624,-1.13944,0.692459,-0.488846,-1.38136,1.46377,0.413403,1.19942,-0.786156,0.139995,0.626223,0.716901,-0.834065,-0.589113,-0.652526,0.203214,-0.518269,-1.23641,0.157798,0.634444,0.545904,0.0611832,320,0.000315844,0.43828,0.4186,0.342799,0.403993,0.364114,0.335011,0.430671,0.394453,0.499302,0.226719,0,0,0,0,0,0,0.357301,0.579227,0.43456,0.329949,0,0,0,0,0.378769,0.367264,0.404344,0.390522,0.400852,0,0,0,8,10,6,9
-222.081,1,0.0423037,6,63,0,229.009,-0.0150042,1.92814,0.215647,-1.30783,-0.152164,-0.975082,-0.532953,0.968064,0.836467,0.384357,-0.959451,1.2484,1.128,1.47729,0.088179,1.0609,-0.576518,1.16247,-1.01957,-1.84351,0.194128,0.11532,0.432493,0.0869811,320,0.000315844,0.468293,0.387773,0.320803,0.371099,0.334926,0.354152,0.42267,0.4165,0.397924,0.362007,0,0,0,0,0,0,0.360978,0.48071,0.394397,0.440309,0,0,0,0,0.36216,0.370948,0.40139,0.398687,0.389448,0,0,0,8,10,6,9
-219.632,0.996582,0.0423037,6,63,0,231.429,-0.186217,0.963731,0.566906,-1.29437,-0.509784,-0.228784,-0.684284,0.84848,1.63142,0.562487,-1.38123,1.41571,1.45584,0.0766559,-0.218315,1.68946,-0.557092,0.260047,-0.211563,-1.33658,0.171966,0.23421,0.429126,0.254067,320,0.000315844,0.401097,0.385309,0.314773,0.343715,0.354376,0.33717,0.39649,0.428103,0.410161,0.308354,0,0,0,0,0,0,0.33675,0.413372,0.442062,0.395827,0,0,0,0,0.335256,0.310549,0.397115,0.444314,0.380284,0,0,0,8,10,6,9
-222.973,0.999126,0.0423037,6,63,0,231.311,-0.283601,1.70171,0.974522,-0.321698,0.326029,-0.552736,-0.60341,1.07192,2.02201,0.0245645,-0.879151,0.982511,1.75628,0.0880172,0.678387,1.19835,-1.18962,0.711374,-0.193527,-1.67239,0.0450631,0.329369,0.638002,0.0722561,320,0.000315844,0.374754,0.367189,0.353868,0.360498,0.351516,0.351001,0.368199,0.378105,0.389752,0.322101,0,0,0,0,0,0,0.36436,0.463545,0.33116,0.324083,0,0,0,0,0.34705,0.346229,0.373835,0.389874,0.356468,0,0,0,8,10,6,9
-218.874,0.995173,0.0423037,6,63,0,231.369,-0.438618,0.997248,0.971474,-0.64682,0.0733488,-0.330938,-0.555624,1.12748,1.31861,0.525014,-0.10341,0.702244,0.803652,1.32578,0.798322,0.342684,-1.6878,0.940044,-0.214836,-1.3496,0.0608338,0.880893,0.57797,0.0279886,320,0.000315844,0.394337,0.39397,0.371193,0.381267,0.375599,0.372463,0.396191,0.398919,0.437633,0.309586,0,0,0,0,0,0,0.367947,0.466964,0.410551,0.380073,0,0,0,0,0.3802,0.378749,0.389663,0.390909,0.385743,0,0,0,8,10,6,9
-216.944,0.968484,0.0423037,7,127,0,230.684,-0.373988,0.0960542,-0.509552,0.10322,-1.3773,0.284013,-0.717005,-0.328908,-1.24261,0.0140028,-0.939992,-0.754191,-0.19341,-1.42945,-0.500422,0.0565825,0.694799,1.47998,-0.06203,0.711343,0.263319,0.55123,0.56531,0.0553441,320,0.000315844,0.358006,0.323141,0.358428,0.276388,0.369149,0.3116,0.333364,0.283374,0.377725,0.265525,0,0,0,0,0,0,0.346357,0.188559,0.369407,0.251407,0,0,0,0,0.339599,0.327635,0.332249,0.321437,0.336351,0,0,0,8,10,6,9
-224.182,0.988984,0.0423037,6,63,0,231.599,0.183582,-0.114493,-0.461834,-1.64152,0.453176,-1.34492,-1.16675,-0.666353,-0.337402,1.2581,0.565894,-1.50394,1.62423,0.600732,-1.09557,0.928641,0.199054,1.1521,1.55139,0.124157,0.820922,0.416081,0.369208,0.0241787,320,0.000315844,0.490911,0.421327,0.218871,0.604263,0.262716,0.2916,0.381604,0.44604,0.386263,0.323873,0,0,0,0,0,0,0.339468,0.517331,0.363233,0.377833,0,0,0,0,0.356729,0.357663,0.360291,0.362023,0.370471,0,0,0,8,10,6,9
-222.565,0.998662,0.0423037,6,63,0,237.437,-0.0776717,0.605599,-0.213642,-1.07518,0.19852,1.30116,-0.551628,-0.785218,-1.24352,0.39217,-1.56003,2.65484,-0.491701,-0.564552,0.634126,0.822345,-0.752991,0.317179,0.42351,-0.025502,0.013224,0.389487,0.144373,0.436805,320,0.000315844,0.40963,0.407195,0.404639,0.40842,0.411701,0.406192,0.405499,0.404141,0.4782,0.306677,0,0,0,0,0,0,0.387362,0.428806,0.465493,0.404245,0,0,0,0,0.561655,0.370216,0.347545,0.305006,0.466541,0,0,0,8,10,6,9
