# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=917402092
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,sigma.1,sigma.2,sigma.3,sigma.4,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_beta.20,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_beta.20,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4
-224.326,0.997435,0.0379235,7,127,0,235.044,-0.819762,0.156822,0.569786,1.15141,0.355322,-0.118276,-0.412014,-1.21812,-0.0489225,-0.328513,3.26737,-0.655743,-0.364311,-1.07327,1.4499,-1.05578,-1.42691,0.218254,-0.0250204,1.99324,-0.0457506,-0.660226,-3.44103,-2.40078,-2.57136,-1.64695,0.581169,1.48293,0.0530448,0.249974,-1.74463,0.180741,-0.49059,-0.356711,-0.572896,2.93548,-2.24372,-0.695975,0.339749,-0.0432069,0.486919,0.834787,-1.37755,1.43755,-1.67918,0.581747,0.249332,0.713804,-0.501633,-0.154451,-9.09592,-0.898984,-3.51387,-0.359489,0.754749,1.434,-0.648991,-3.22801,0.90667,0.00206556,2.94014,-0.593617,-0.364311,-1.07327,1.4499,-1.05578,-1.42691,0.218254,-0.0250204,1.99324,-0.0457506,-2.35877,-2.07787,-1.29149,-0.549065
-218.932,0.998232,0.0379235,7,127,0,231.248,1.42965,0.163461,0.522836,0.248034,-0.475564,-0.546591,0.555791,1.93674,-2.00536,-1.60926,-2.74864,-2.00437,-0.197029,-0.241314,0.130548,1.18679,-0.0264401,-0.35906,-0.108027,-0.395948,-0.968061,-0.154828,-0.418491,-0.623397,-2.53857,2.59225,0.308877,1.32804,-0.91739,0.0621376,-2.0774,0.171474,2.23591,-0.962973,0.948435,-0.258934,2.24285,0.839358,1.11748,-1.58504,0.426208,1.76108,-0.0279882,0.129746,-1.9661,0.781963,0.646695,0.598749,-0.737561,0.0818537,6.52884,0.90433,-2.10701,2.84774,1.0571,2.97793,1.81481,3.3287,-2.76187,-1.76737,-5.03012,3.63259,-0.197029,-0.241314,0.130548,1.18679,-0.0264401,-0.35906,-0.108027,-0.395948,-0.968061,-0.091099,-5.36949,0.829888,-0.364404
-215.932,0.975656,0.0379235,7,127,0,230.671,-1.07121,0.0163135,0.721846,1.14812,-0.796109,-0.573643,-0.914041,-1.02448,0.0261608,-0.158558,2.05541,0.337812,0.325739,-0.140706,0.111156,-1.90185,0.376011,1.12594,-0.0358288,-0.318155,0.327167,-0.797672,-1.04841,-1.82447,-2.33873,0.0262004,-1.18293,0.0254249,-2.34622,-1.68338,0.125864,-0.433936,-1.0004,0.45867,1.25982,-2.87319,-2.63082,-0.658851,0.51197,-0.3893,1.76848,-0.772852,-1.58886,0.4613,1.20213,1.79894,2.05632,-0.238455,-0.576646,-0.5758,2.07268,-0.091034,-0.838823,2.85718,-2.58389,2.33571,-1.29089,-2.22675,1.94562,0.564767,4.15197,-0.656824,0.325739,-0.140706,0.111156,-1.90185,0.376011,1.12594,-0.0358288,-0.318155,0.327167,-1.04042,3.32378,1.55457,-0.706099
-217.106,0.999858,0.0379235,7,127,0,228.535,-1.15407,0.273735,0.695628,1.13428,-0.704967,-0.405788,-0.815761,-0.984529,0.185364,-0.26828,2.11789,0.253964,0.132931,-0.060569,0.20434,-1.99117,0.281441,1.38612,-0.144535,-0.23457,0.423111,-0.718369,-1.19104,-1.70102,-2.94417,1.81568,-2.78668,0.205472,0.416107,-1.60879,-2.77203,-1.00504,-0.655709,-1.85804,1.14024,-0.186568,0.608621,1.22346,-0.387538,-0.450752,0.323407,0.548151,-1.29647,0.620619,-0.448631,-0.50013,-1.19317,0.715954,-0.253731,1.96099,-2.12785,0.196913,-1.49761,2.05113,-3.00783,2.39237,-1.48401,-2.35061,1.81318,0.292414,2.80705,-0.731132,0.132931,-0.060569,0.20434,-1.99117,0.281441,1.38612,-0.144535,-0.23457,0.423111,-0.475837,0.513291,0.977132,-0.755966
-222.63,0.997884,0.0379235,7,127,0,229.226,0.800373,-0.368676,1.21962,-0.454278,0.496021,-2.3074,0.134304,2.39316,-1.92812,-0.468444,-1.18933,-1.39752,-0.197374,0.172358,-0.201693,1.83324,-0.263481,-1.41541,0.0765659,0.235568,-0.445386,-1.10872,-0.136815,-5.274,-2.2209,-2.1247,0.727642,-1.82528,1.11975,0.38288,-1.5641,-1.06332,-0.100678,0.887814,0.465208,0.7254,0.529409,-0.188606,-1.0422,-0.301656,-1.05436,0.159914,-0.156425,-0.344997,0.114274,-0.106339,-3.0074,0.541228,-0.762928,0.362489,-5.37357,-0.708271,0.02296,-2.35663,2.21352,-4.51429,0.639693,2.50875,-1.8256,-0.00280387,-10.372,2.40067,-0.197374,0.172358,-0.201693,1.83324,-0.263481,-1.41541,0.0765659,0.235568,-0.445386,1.31962,5.4853,-0.985094,2.51181
-221.56,0.988236,0.0379235,6,127,0,230.788,0.304235,-0.636498,1.40507,-0.333528,0.500195,-2.48402,0.0646129,1.78169,-2.17453,-1.01555,-0.524337,-1.67545,-0.426692,0.178547,0.186865,1.90943,-0.397886,-0.615197,0.145305,0.77433,-1.12329,-1.2576,-0.144614,-4.5623,-4.32963,-3.00543,-0.495047,0.330241,0.999963,-0.617546,0.0632793,-0.226708,-2.48514,-0.211358,-1.28359,1.98416,-0.0961713,-0.246494,-0.0591044,0.491947,-0.592581,-0.0614029,1.48267,0.0592148,0.495457,-0.663372,0.0810972,-0.0855601,0.931207,-1.64238,-6.87746,-0.990271,0.700883,-1.73401,0.855896,-2.83606,-0.0826674,1.64472,-1.89766,-0.764962,-3.04424,-5.37028,-0.426692,0.178547,0.186865,1.90943,-0.397886,-0.615197,0.145305,0.77433,-1.12329,-1.25786,7.37713,-0.92845,-0.860589
-216.818,0.995624,0.0379235,7,127,0,230.638,0.177695,-0.0862688,0.134986,-0.119419,-0.97874,-0.193704,-1.16493,-1.13564,-0.791125,-0.77899,-0.500468,0.534351,0.584315,-0.150452,-0.317025,-1.68358,0.249715,0.670283,-0.0978555,-0.732013,0.977353,-0.00910835,-0.751015,-1.0304,-1.17328,1.68967,-1.28697,-2.71751,1.3856,-2.77996,-0.526297,-2.35525,-0.832026,0.955509,-0.594398,-0.672789,-2.36459,0.326645,-1.27424,-1.82467,1.13753,-0.774673,0.219435,0.19128,0.514635,-0.765938,1.27291,1.1954,0.158341,-0.540687,-10.8895,-1.08025,-6.42003,-8.1426,-6.10188,6.91403,-2.90799,-6.09145,0.332558,0.0437344,-7.31288,2.12427,0.584315,-0.150452,-0.317025,-1.68358,0.249715,0.670283,-0.0978555,-0.732013,0.977353,6.38492,3.73086,1.037,1.16039
-216.836,0.999464,0.0379235,7,127,0,235.117,-0.283346,-0.24789,1.91222,0.763267,-0.0213515,-2.44219,-0.225729,1.18771,-1.79046,-0.954959,0.930321,-1.73512,-0.669373,0.0523697,0.635614,0.767712,0.334129,0.144376,0.568545,1.18384,-0.344996,-1.25421,-1.07089,-2.83296,-2.95935,1.90663,-0.0588146,-0.776808,-0.240245,-0.316906,-1.6535,-1.44387,-3.4919,0.801092,-0.00483933,-0.588318,0.283926,0.0136361,-0.672959,1.32376,-2.56697,1.66613,2.41915,1.05284,1.71877,1.81822,0.919736,-0.859014,0.00972241,1.01774,9.73513,-0.054777,2.11901,1.61696,0.49949,-1.67583,-0.111755,1.20168,-0.941238,-0.505669,5.09377,-2.46521,-0.669373,0.0523697,0.635614,0.767712,0.334129,0.144376,0.568545,1.18384,-0.344996,-4.62593,4.48285,0.0323964,-0.852726
-220.833,0.99699,0.0379235,7,127,0,230.388,0.0100976,-0.816818,-0.349966,-0.760768,-1.37495,-0.98758,0.595771,-0.0234198,-0.515946,-1.15108,1.30703,1.8378,0.433892,-0.140817,-1.06189,0.291789,-1.29102,-0.174038,-0.647331,-0.68087,1.52345,-0.050863,-1.38667,-0.904289,-3.64702,-1.33002,-1.7447,0.531222,-1.0525,-0.17099,-2.89724,0.382649,1.23288,-0.676744,-0.827139,1.36255,-0.0349329,-0.555038,-0.140884,-0.458477,1.52489,-1.06819,0.014846,0.149069,1.09031,1.27235,-3.23155,-0.16357,-0.287187,-0.814377,-20.9004,-3.66136,-7.39835,-14.7749,-7.41603,-2.20705,1.36987,-1.13822,1.79761,-0.840173,-4.1756,2.09476,0.433892,-0.140817,-1.06189,0.291789,-1.29102,-0.174038,-0.647331,-0.68087,1.52345,17.1103,-7.44383,5.76773,-0.59888
-218.789,0.999835,0.0379235,7,127,0,232.385,-0.207078,0.489834,1.82323,0.531737,0.504421,-1.30685,0.0802165,0.533111,-1.90091,-1.24767,0.28176,-2.17718,-1.40902,0.105153,0.899405,1.33276,1.39883,-0.800455,0.0172697,1.29249,-1.04808,-0.961042,-1.46078,-3.4883,-3.96531,1.36091,-1.40156,0.169314,-2.31084,-3.29546,-0.308536,1.30749,-0.911893,0.0904804,-1.63093,2.17866,1.82354,-0.522364,-0.0900564,-0.564311,1.63531,-0.447997,-1.05019,-0.877307,0.459611,1.13941,1.279,-1.01386,0.847636,-1.10238,11.0054,1.011,2.04918,0.403454,2.28562,0.645191,0.0969309,0.220147,-1.45583,-0.904656,2.5036,-1.7971,-1.40902,0.105153,0.899405,1.33276,1.39883,-0.800455,0.0172697,1.29249,-1.04808,-3.21436,-0.969414,-0.71876,-1.12795
-211.676,0.995057,0.0379235,7,127,0,234.419,-0.164652,-0.101542,0.832024,0.47654,-0.709444,-0.147261,-0.568904,-0.0944367,-0.467887,-0.290134,-0.21934,-0.18542,2.66383,-0.675248,-1.53298,-1.81827,0.630001,0.852649,1.07673,-0.369831,-0.474796,-0.30772,-0.745023,-1.2241,-0.267733,-5.10013,-0.460005,-1.67562,-0.0293081,-2.70948,1.24558,-2.89554,-0.821326,0.91169,0.639899,-1.56562,0.459023,-0.093394,0.66222,0.354526,-0.238212,-2.50386,0.31043,-0.918695,-1.47775,1.8462,4.16493,-1.64864,0.908399,1.27886,2.02116,-1.03088,-0.814589,0.99795,-3.56129,3.1604,-0.944646,0.174725,3.09049,1.77871,-0.00264316,0.635539,2.66383,-0.675248,-1.53298,-1.81827,0.630001,0.852649,1.07673,-0.369831,-0.474796,-2.11942,-0.72503,0.859914,-1.5141
-209.491,0.993669,0.0379235,7,127,0,224.643,-0.225215,0.267296,1.34817,0.544241,-0.178725,-0.419957,0.282973,1.31815,-0.120583,-0.593112,-0.946246,-0.576969,-0.840239,0.363553,1.16402,1.92159,0.134755,0.215884,-0.806345,-0.662661,-0.0255609,-0.221189,-1.2097,-2.25063,-1.67264,1.38765,1.07164,-1.509,0.812574,-1.07844,2.46065,-0.370969,-1.37153,1.61032,0.232422,-1.00916,-0.0263496,2.95885,-0.641774,-0.976455,-0.707118,1.07544,1.49747,0.75674,-1.41339,-0.717469,1.84112,1.23434,1.46851,0.471313,9.80346,0.530554,2.6127,0.992772,0.849719,1.47229,1.60734,2.2954,2.86644,0.199134,0.281973,1.18623,-0.840239,0.363553,1.16402,1.92159,0.134755,0.215884,-0.806345,-0.662661,-0.0255609,-0.730265,-2.88122,-0.17724,0.875809
-210.31,0.983597,0.0379235,6,127,0,218.619,-0.95763,0.583103,1.27938,0.299126,0.114873,-0.0034626,0.320252,0.373006,-0.846604,-0.862414,0.240018,-0.646752,-0.501739,1.64027,0.916978,0.687746,1.03642,-0.216803,-0.300687,-0.721322,0.544621,-0.455867,-2.09721,-0.620243,-1.50736,-2.95838,-0.0468158,-1.71383,0.454942,0.287729,0.765337,-0.986243,-1.79912,-1.97633,0.0512961,1.95442,-0.0441317,0.794004,-0.206128,-1.02631,-1.88786,0.0681825,-0.26646,0.79445,0.556619,0.14608,-0.256693,-0.0263349,0.674027,-0.058742,-16.4175,-0.368099,-2.0073,-10.0735,-1.36883,-1.93363,-0.318785,-1.605,-1.41997,-1.18638,-1.64921,-0.65598,-0.501739,1.64027,0.916978,0.687746,1.03642,-0.216803,-0.300687,-0.721322,0.544621,-7.032,-1.32468,-2.49657,-0.281937
-210.99,0.999635,0.0379235,7,127,0,217.465,-1.08305,0.890307,1.23669,0.632992,0.105593,-0.228101,0.0111437,0.593156,-0.303663,-0.803052,0.785201,-1.29164,0.371662,1.0992,0.206956,0.446228,0.98698,-1.59647,-0.693375,-1.34274,0.640083,0.0831483,-2.24065,-1.7495,-1.42681,-0.406533,-1.37676,-1.85842,0.149945,0.734213,0.24267,-0.37898,0.862794,1.00706,0.693976,0.581686,-0.522471,1.05449,-1.17809,-0.944556,-0.545422,-0.567596,-0.93154,-0.171315,-0.0488717,-0.203132,-0.956544,0.333947,-1.29496,0.566021,-15.8934,2.64675,0.478277,-5.01357,-3.66502,-9.98238,-1.2818,-1.64751,0.0763101,-1.70093,-0.554872,-1.52722,0.371662,1.0992,0.206956,0.446228,0.98698,-1.59647,-0.693375,-1.34274,0.640083,-1.14138,-1.64155,-1.74631,-0.471066
-211.472,0.99982,0.0379235,6,63,0,219.94,-0.87347,0.134575,0.938808,0.869318,0.335344,-0.177365,0.299513,0.439463,0.0537874,-0.489773,-0.190455,-0.622805,1.2172,0.589272,0.0204023,-0.110539,-0.156941,0.893109,0.507858,1.14071,-0.853949,-0.250935,-3.32961,-2.56312,-2.79178,-1.70959,1.41099,-0.628677,-0.601155,1.24153,0.901606,-0.149092,-0.417451,0.472466,-0.882268,1.19062,-1.28088,-0.102097,0.94569,0.203129,0.530557,1.10582,-1.98606,-0.96149,-1.65282,0.985969,-1.31921,-0.0938768,-0.0422515,0.14113,-12.5417,-2.0073,-3.20224,-1.90039,0.851435,-1.62773,0.160884,-1.29826,1.19167,-0.457695,-0.692325,-0.538739,1.2172,0.589272,0.0204023,-0.110539,-0.156941,0.893109,0.507858,1.14071,-0.853949,-6.6384,-0.920966,-1.48242,-0.875759
-214.365,0.997876,0.0379235,7,127,0,222.609,0.101987,0.285535,1.37166,0.671615,-0.521834,-0.684277,-0.483444,0.445816,-2.46247,-0.467114,-1.59937,0.0607685,-0.607053,-0.455688,0.839312,-0.21684,-0.634133,-0.353243,1.5432,-0.173755,0.0822671,-0.136806,-2.04915,-1.49699,-1.76748,-1.69578,-0.525683,0.73217,1.44272,2.79489,0.75093,0.618762,-0.642835,1.0753,0.442861,-0.897272,-0.0970397,1.26439,0.436433,0.270329,-0.157618,-0.304646,0.85083,0.808444,1.11548,-0.880241,1.63976,-0.0977016,-0.509101,-1.50633,17.9977,2.39155,5.48511,7.9709,1.2701,3.24476,0.527933,1.1147,-2.87682,1.69586,-0.207864,0.975033,-0.607053,-0.455688,0.839312,-0.21684,-0.634133,-0.353243,1.5432,-0.173755,0.0822671,6.01433,-3.04113,2.61071,-3.01683
-216.359,0.999513,0.0379235,6,63,0,224.938,-0.751816,-0.113394,0.571668,0.460763,0.0566338,-0.509719,-0.740235,0.804286,0.410216,-0.434826,1.90833,-0.546985,-0.142553,1.1754,-0.926216,2.08407,0.720844,0.161509,-0.13723,-1.17058,-1.32556,0.272532,-1.04865,-2.75157,-1.33523,2.4331,1.54748,-0.655281,0.00969654,-2.0606,-0.660247,-1.73382,0.995676,-0.19519,0.92063,-1.29778,0.222648,-0.80866,0.448874,0.319006,1.04567,-0.287838,-0.322498,1.78809,-1.13189,-0.762883,-0.92201,0.970655,-0.382506,0.312886,13.6049,-0.168174,3.60944,5.42751,1.86012,1.74518,-1.39908,2.94272,9.58402,0.451713,7.68143,-1.28934,-0.142553,1.1754,-0.926216,2.08407,0.720844,0.161509,-0.13723,-1.17058,-1.32556,6.29994,10.7734,-0.296072,1.20578
-216.112,0.992439,0.0379235,7,127,0,229.82,-0.445796,0.557601,1.44013,0.322,-0.279191,-0.537006,0.949574,-0.170261,-1.94456,-0.50396,0.0649559,1.6485,0.00336392,-0.173834,0.979142,-2.21054,0.406497,0.822839,0.281525,0.782311,0.0184983,-0.788417,-2.88108,-2.95818,-2.55589,-2.65488,0.616497,-1.16975,0.0445721,1.26986,0.231061,-0.235387,0.977083,-0.23845,-0.806288,2.22419,0.224307,-0.184183,1.60443,-0.287637,0.914693,1.36576,0.987406,0.0504462,-0.861353,-1.7859,0.983637,-0.380164,2.18363,0.917111,-1.49422,0.601502,0.0457655,-1.62627,0.391641,1.17239,1.53679,-1.15919,-1.84409,0.103392,-0.28903,1.9437,0.00336392,-0.173834,0.979142,-2.21054,0.406497,0.822839,0.281525,0.782311,0.0184983,-4.48232,-0.480288,-0.943479,-0.481743
-221.946,0.9992,0.0379235,7,127,0,236.6,-0.452335,0.272691,0.300629,1.54692,0.43544,-1.69133,-1.71173,1.24966,0.19108,-0.733405,0.460867,-0.791591,-0.0586811,0.240808,-0.973823,2.17196,0.197872,-0.737073,-0.0333947,-0.98498,-0.124672,-0.733055,-3.7436,-4.13905,-2.37275,-0.108657,1.40074,-0.666244,-0.369793,-0.443442,-0.219151,0.195581,1.6715,2.30743,-2.52617,-3.16381,1.737,-0.945052,0.0598273,0.222789,-0.431124,2.19789,0.415942,1.42541,-0.286256,-0.437189,-0.0612718,-0.492501,1.4942,0.655692,-9.19704,0.130431,-3.10381,2.05722,2.20894,-6.41384,-1.95536,0.698887,1.56074,-0.479136,0.162918,-0.70062,-0.0586811,0.240808,-0.973823,2.17196,0.197872,-0.737073,-0.0333947,-0.98498,-0.124672,6.76971,-1.18566,-1.07023,0.180797
-224.862,0.99574,0.0379235,7,127,0,242.258,0.343086,-0.526595,1.21008,0.257542,-1.21443,-0.793183,1.06928,-0.518628,-1.63293,0.0959651,-1.47388,-3.7142,-0.693196,2.37528,0.360856,1.07419,-1.68703,-0.86888,0.604145,0.741147,-0.739103,-0.510373,-1.42146,-0.776545,-2.26368,-4.15056,0.052819,-1.72297,2.54245,0.989078,-2.61263,-1.97432,1.14802,2.10175,-0.204015,0.236746,-0.974832,-0.222913,1.40113,-0.882449,2.68787,-0.368808,-1.09569,0.14091,-0.740377,-0.375307,-2.91185,-1.20896,-1.06919,0.125546,11.0086,-0.991175,2.60408,7.48256,-3.84192,3.33618,1.84364,-1.30995,-0.54011,1.78095,1.30752,-3.92137,-0.693196,2.37528,0.360856,1.07419,-1.68703,-0.86888,0.604145,0.741147,-0.739103,-0.63775,-4.08864,2.95643,-0.831049
-223.275,0.999848,0.0379235,7,127,0,238.88,-1.14602,0.576116,0.757052,0.331322,-0.12339,-1.3742,0.0723171,1.20721,-0.221477,-0.687706,2.77181,2.62412,-0.699785,-2.60149,-0.361667,-1.24805,1.96353,0.631824,0.0239748,-0.808049,-0.341754,-0.609888,-1.05241,-2.16483,-3.95707,-1.90866,-1.55757,0.0879764,1.57533,0.54512,3.79469,-2.31799,0.942375,0.474788,-1.52969,2.63254,0.0201178,2.31282,0.514354,-0.0584315,0.0222385,-0.158067,0.695453,-1.27694,0.04511,2.26912,-1.87687,0.144359,0.646392,0.685946,7.40961,1.94942,-0.280786,0.940732,2.19052,-1.49749,0.240406,1.19294,1.53726,0.0589814,3.65388,4.72876,-0.699785,-2.60149,-0.361667,-1.24805,1.96353,0.631824,0.0239748,-0.808049,-0.341754,-1.95875,7.31687,-0.327902,-0.852826
-220.179,0.982451,0.0379235,7,127,0,236.9,1.80177,0.658881,0.407458,0.673386,-0.249194,-0.469674,-1.35413,0.118725,-1.083,-0.329916,-2.38561,-2.67064,0.221897,1.32459,0.46978,1.00709,-1.58248,-1.07069,0.733525,0.106392,1.71726,0.26576,-0.168187,-3.4879,-1.01754,-1.18984,-1.77228,2.30594,1.45497,-0.688561,-0.824153,0.427307,-2.22754,-4.09055,-0.913261,-0.365275,1.22397,0.93506,2.1657,0.161619,0.801736,-1.28299,0.0197285,-0.784546,0.844325,-1.03331,1.81121,0.874749,-0.77709,1.46315,-5.5166,6.03047,-3.97166,3.57172,-4.41206,-8.23973,-4.25963,-1.53906,-2.21807,0.995169,-7.32491,-3.9168,0.221897,1.32459,0.46978,1.00709,-1.58248,-1.07069,0.733525,0.106392,1.71726,11.1015,14.9565,-0.922984,1.44106
-218.726,0.997415,0.0379235,7,127,0,234.676,1.74005,0.435955,0.90435,0.99486,-0.0835459,-0.0912886,-1.80389,0.565749,-1.56037,-0.267903,-2.59147,-2.25595,-0.540534,0.0354481,-0.103103,0.35157,-1.77638,-1.19573,-0.25262,0.958322,0.996257,-0.451449,-0.169923,-2.0847,-1.04518,0.991772,1.34453,-2.67649,-0.737062,-0.79724,-1.43584,-0.14889,-0.73589,0.852685,0.394972,-1.46432,-0.691605,1.30703,1.95255,0.875177,1.29141,-0.25797,-0.184027,1.71008,-1.04593,1.60074,2.98704,0.390155,-1.44188,1.36232,4.35143,0.50125,-1.84302,0.990584,0.656182,3.75033,-2.9802,1.87264,-2.30369,1.35546,-5.17996,2.53583,-0.540534,0.0354481,-0.103103,0.35157,-1.77638,-1.19573,-0.25262,0.958322,0.996257,-3.19635,-4.25828,0.127012,1.8954
-209.254,0.999118,0.0379235,7,127,0,224.307,0.636198,0.00169012,1.01639,0.40874,0.160669,-0.735767,0.518963,0.948502,-0.228336,-0.957441,-1.0747,-1.03777,-0.267441,0.201916,-0.946686,0.687051,-0.286024,0.157426,-0.074567,0.0989732,-1.97269,-0.293741,0.00995165,-2.58356,-2.16787,-4.632,-0.493672,-0.566423,-2.84244,-0.0534449,0.82698,2.86577,-0.499227,1.44178,-0.370957,1.18122,3.23457,0.577721,-0.0710971,0.231984,-0.389512,1.83408,1.20813,0.266591,-0.960388,-0.929355,-0.965259,-0.0544193,0.150932,-0.285492,1.2838,-0.788904,-0.0234452,-1.17232,3.31786,-2.58323,1.47165,0.639764,1.64394,-0.766135,-6.34628,4.88789,-0.267441,0.201916,-0.946686,0.687051,-0.286024,0.157426,-0.074567,0.0989732,-1.97269,-1.50326,-0.474117,-0.853608,0.0452572
-211.722,0.994652,0.0379235,7,127,0,219.662,0.816818,0.316027,0.873738,-0.493391,-0.876128,-0.818839,0.905348,0.0268721,-0.742766,-2.62899,-0.962232,-1.18615,0.303989,-0.537563,0.0543362,-0.917602,-0.12288,0.282893,0.0181657,0.0278664,0.0534089,-0.36281,-0.713689,-0.0689967,-2.40947,0.0220783,0.150368,0.49766,1.64881,0.277278,-1.20867,1.164,1.17385,1.97385,0.210336,0.0501125,-1.68643,-0.383587,0.216764,-0.931955,0.906665,-0.275359,0.117313,-0.0835719,0.0947541,-2.07289,-0.750492,1.04738,0.701032,0.636731,-0.31417,1.3923,0.578115,-3.01914,-2.76273,-0.893826,2.62054,-0.872822,0.832415,-3.25705,-2.50265,-0.199737,0.303989,-0.537563,0.0543362,-0.917602,-0.12288,0.282893,0.0181657,0.0278664,0.0534089,1.41317,-0.197974,2.58358,-0.225671
-214.296,0.943183,0.0379235,7,127,0,230.58,-0.368147,-0.380546,0.412841,0.615042,-0.315989,-1.1182,-1.72691,0.658129,-1.48096,0.989372,0.678632,-0.748195,-1.6883,0.897159,-0.569085,-0.85044,1.28565,0.636263,-0.374496,0.264429,0.522886,-0.684914,-0.618247,-3.77196,-1.42696,-0.127976,-2.4436,-0.73752,-2.85473,2.60029,-0.748526,-1.01682,-0.663932,-0.686311,-1.24983,-2.10023,-2.59155,-1.09791,0.428037,-0.695703,-2.27591,1.29357,1.17717,-0.360956,0.404036,0.65956,2.77866,-0.321475,0.679028,-0.558162,-3.34561,-0.707681,-1.35017,0.0570351,-1.1185,-1.64276,-2.42906,0.856095,-1.1895,2.89307,0.681296,-2.35538,-1.6883,0.897159,-0.569085,-0.85044,1.28565,0.636263,-0.374496,0.264429,0.522886,-1.17913,0.743183,-0.830838,2.4654
-222.937,0.965872,0.0379235,7,127,0,239.355,-0.391624,-1.36511,2.1681,0.0966831,1.02016,-1.72519,1.57833,-0.457406,-0.673813,1.50928,-0.104409,-0.70918,0.179557,-1.29134,0.512992,1.41689,0.556221,0.144636,0.474787,-0.012245,-2.55046,-1.35041,-0.360134,-0.874953,-4.71984,-2.81802,1.77671,0.525983,-1.71306,-0.359378,0.254035,1.77193,-0.171977,1.53732,-2.99332,-2.68661,0.235245,2.17278,0.317038,0.259311,-0.183562,-2.49564,-1.09967,0.0760529,-0.404255,1.86147,1.16548,-0.00563463,0.539186,-0.0190313,-8.79149,-2.21929,1.35544,-2.94296,1.3483,-3.39779,1.49676,-1.06657,-0.229578,2.05339,-6.02382,-0.649369,0.179557,-1.29134,0.512992,1.41689,0.556221,0.144636,0.474787,-0.012245,-2.55046,-0.0367996,0.273205,1.54225,-0.818198
-212.817,0.999107,0.0379235,7,127,0,231.387,-0.117487,0.232083,-0.0706156,0.303987,-0.593989,-0.768582,-0.876553,1.12873,-0.588567,-1.70245,0.197922,-0.755438,0.391363,0.798165,-0.786766,-1.80458,-0.422714,0.108082,1.32595,0.616361,1.07692,0.158071,-0.973192,-1.98126,-1.60629,-1.93313,-3.04662,-1.23797,-0.665656,2.96875,-1.77791,1.38525,-0.732697,0.900341,2.13468,-0.562836,-0.207142,0.577032,-1.0784,-0.18002,0.246121,0.369728,0.331136,1.95303,0.749454,-2.60542,-2.52543,1.68943,-0.349268,-1.49964,-9.1673,3.06236,-7.47912,0.839637,-5.66513,-5.73047,-2.18663,2.69901,1.22457,-3.36338,-2.07701,-1.90021,0.391363,0.798165,-0.786766,-1.80458,-0.422714,0.108082,1.32595,0.616361,1.07692,10.3885,-0.207583,-0.460647,1.43183
-218.859,0.994523,0.0379235,7,127,0,228.76,-0.293921,-0.725069,1.87379,-0.327884,0.167979,-1.56148,1.03737,-0.539384,-0.422052,0.274076,1.17382,-0.242257,-0.160301,-0.912781,0.799749,1.73619,0.269971,-0.113223,-1.5254,-0.620873,-0.728802,-0.61046,-2.03323,-2.2847,-4.117,2.00839,1.44452,1.17682,1.82663,-0.46992,2.25818,-0.0314198,-0.273523,-1.30916,1.66296,-0.241184,0.218625,-0.828537,-1.03333,1.47173,0.549649,1.23052,0.0358778,0.815572,0.518469,-2.30043,-0.312457,-0.343977,-0.302524,0.0412847,1.62737,-1.86262,3.61766,-2.61695,3.02041,-3.47325,1.45946,-1.62667,0.982308,1.54734,0.75365,0.429435,-0.160301,-0.912781,0.799749,1.73619,0.269971,-0.113223,-1.5254,-0.620873,-0.728802,8.46859,-1.52502,-0.97829,-0.741168
