# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1929026750
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_sigma.1
-210.604,0.993838,0.107033,5,31,0,217.259,-0.218757,0.323059,-0.773779,0.204082,-0.119578,0.595143,-1.50818,-2.05696,4.51709,0.0185278,0.138101,-0.921323,-0.8798,-2.01687,-2.34738,-2.11131,11.3261,0.140345,-1.02153,0.480716,0.394303,1.76033,-1.55751,0.0233745
-208.892,0.996543,0.107033,5,31,0,213.406,-0.423682,0.0951129,0.39264,-0.56368,-1.23345,-0.5066,1.50956,-2.37762,-8.67327,-0.00348008,-1.51899,0.0126029,-1.0072,0.878709,-1.95918,-0.96606,4.67655,-0.15048,0.134633,-0.4076,-1.0912,-0.157918,1.8393,-0.974202
-209.829,0.988238,0.107033,5,31,0,214.309,-0.632392,0.522563,-0.00180497,0.439114,-0.285221,-0.846625,0.715372,-3.31107,4.09495,-0.559696,0.786258,-1.46315,-1.84385,0.44668,2.09061,0.582533,-13.1372,0.390417,-0.207985,0.49216,-0.259071,-0.818162,0.489902,-1.20176
-205.324,0.999231,0.107033,5,31,0,211.323,-0.18502,-0.075598,0.381392,-0.742726,-0.818535,-1.03268,-0.551353,-0.516166,-3.04605,-0.604906,0.762028,1.00408,-0.428033,-2.74688,2.8591,0.343323,-2.15699,-1.0919,1.89273,0.113869,-0.530832,-1.77707,-2.62317,1.28936
-208.323,0.893751,0.107033,5,31,0,213.171,-0.149136,-0.461672,0.120027,-0.541714,-1.32166,-0.26041,0.117161,-0.547056,-0.279467,-0.343866,1.69546,-0.185687,-0.354162,-1.96707,-0.680664,2.02714,15.0704,-1.99768,0.70128,0.444645,-2.0561,3.50965,5.85671,0.484596
-210.564,0.970044,0.107033,5,31,0,216.242,-0.184523,0.253809,0.300016,0.34577,-1.28891,0.514958,-0.0682081,-0.902499,-7.7618,1.69789,0.233711,1.57681,0.514215,0.583108,-1.79402,-1.29069,20.4472,-0.122589,0.792618,1.32823,-1.19683,5.34404,2.27926,2.00549
-207.855,0.979658,0.107033,4,15,0,215.336,-0.55792,-0.106995,0.108396,0.247538,-0.197104,-1.45014,0.0516795,-1.39747,3.00247,-0.708478,-0.41301,1.0405,-2.09007,2.7427,-1.33473,1.79232,-13.1356,-0.968202,-1.00095,0.655005,0.049134,-2.15696,-1.03413,0.240319
-208.649,0.999061,0.107033,5,31,0,212.35,-0.45291,-0.205512,-0.748082,0.564285,-0.0851038,-1.57126,0.405714,-2.17816,6.93942,-0.0323656,-2.18149,0.481016,0.235058,0.0797677,1.10291,-1.14602,-2.9805,-0.540027,-1.26485,0.771271,0.156908,-1.42741,0.377895,-0.572533
-209.715,0.9943,0.107033,5,31,0,211.747,-0.528833,-0.274908,-0.702715,1.0834,-0.138953,-1.65624,0.423072,-1.93727,4.99498,0.132806,-0.45244,-1.66157,0.231473,0.139415,-0.0584122,-0.649545,-9.1065,-0.765776,-1.51334,1.35073,0.0697599,-1.76569,0.121952,0.163179
-214.554,0.98043,0.107033,5,31,0,217.044,-0.186682,1.48205,0.676607,-0.155149,0.0707947,1.48641,-1.09314,-4.34918,-5.13103,0.635977,-0.855157,1.39281,-0.0818119,-1.47115,-0.00411683,-0.192349,19.6607,1.46425,0.673785,-0.127108,0.12796,1.59881,-1.01375,-0.935381
-209.716,0.999906,0.107033,4,31,0,215.755,-0.63552,0.0316009,-0.0631303,-0.0897384,-0.0644637,-0.0777472,-1.03459,-2.47175,-7.24568,-1.57781,-0.903684,0.0901707,-0.175005,-2.29544,0.978195,1.68278,-16.3574,-0.282153,-0.548412,0.0294715,-0.00274229,0.0151288,-1.83687,-0.0867125
-210.17,0.998055,0.107033,5,31,0,214.305,-0.336667,0.0190602,1.70692,1.36917,0.079156,-0.354599,0.660907,-2.21498,8.00288,-0.792737,0.631102,1.65736,0.903138,1.13731,-1.11037,0.587511,12.3923,-0.225489,1.72048,1.6064,0.43244,0.222322,1.1139,-0.424779
-208.636,0.998938,0.107033,5,31,0,212.129,-0.630555,1.39525,0.111643,-1.62383,-0.175765,0.558233,0.670726,-0.40506,-2.84357,0.998728,0.204831,1.64389,-0.369089,-1.61587,0.92241,0.967095,9.54564,2.10436,-3.0746,-1.57786,-0.226196,5.35898,5.13845,5.91137
-208.69,0.998432,0.107033,5,63,0,213.136,-0.910302,0.465244,1.38464,0.703329,0.730243,-0.352726,0.715037,-0.455645,0.70474,0.151525,1.22359,1.41064,-0.721286,2.06997,-0.312229,-1.5737,-6.43611,-1.83773,2.39605,1.78225,2.16324,-3.96036,-0.401257,2.24262
-209.272,0.977507,0.107033,5,31,0,212.541,-0.305319,1.32702,0.346886,-0.881308,-1.19836,0.585241,0.222717,-1.94015,-4.76859,-0.19253,0.371815,1.21751,-0.273246,-0.321072,2.50691,0.564437,12.8747,1.16878,0.177886,-0.629055,-0.908607,1.70732,0.779596,-0.913747
-210.695,0.997906,0.107033,5,31,0,214.896,-0.551916,-0.750002,1.35471,-1.16793,0.502903,-0.592678,-1.22099,-2.49847,-2.66699,0.343605,0.765712,-1.67815,-0.663277,1.82685,-1.75159,0.850597,-10.2137,-1.04792,1.0736,-1.05249,0.646938,-0.450354,-1.83806,-0.468483
-211.279,0.998076,0.107033,5,47,0,212.682,-0.546136,-0.923809,1.31607,-0.859272,0.341833,-1.10151,-1.44956,-2.14499,-3.67145,0.0220839,0.384367,-0.882738,0.543741,1.23128,0.082673,-0.50219,-12.7105,-1.37072,0.983713,-0.694663,0.551098,-1.03092,-2.53883,0.523814
-213.993,0.993472,0.107033,5,31,0,218.526,-0.402015,2.11237,0.109119,-0.87393,-0.299334,0.048019,2.58807,-1.93916,-3.72785,1.3309,-1.42235,0.686035,-0.695561,1.02705,2.63711,0.215131,16.2095,1.96637,-0.289252,-0.644191,0.0283216,0.762351,4.24986,2.82822
-211.074,0.997221,0.107033,5,31,0,218.462,-0.556288,1.90575,0.519269,-0.159426,-0.902768,-0.794028,-1.3597,-1.61549,-1.76425,-1.80507,0.523482,0.689692,-0.0698172,-0.786695,-4.17554,0.564224,-16.3638,1.62166,-0.190095,0.138703,-0.900037,-0.789669,-3.81391,1.57256
-212.338,0.999878,0.107033,5,31,0,215.113,-0.415084,2.42326,1.46763,-0.350403,-0.802171,-1.64134,-1.06166,-2.53899,-8.15067,0.652708,-0.909629,0.136671,-0.550976,0.484819,-1.62433,0.329808,-0.474139,2.29143,1.33243,-0.213227,-0.643543,-1.4364,-1.30003,-1.69758
-213.022,0.995267,0.107033,5,31,0,222.344,-0.0991479,1.84139,-1.33202,-0.370602,-0.0238752,-1.49413,0.051622,-1.86367,3.95231,3.06453,2.61175,0.247806,0.146583,-1.67275,-0.338151,1.71367,21.5534,1.91523,-1.61002,-0.0252724,0.771264,-0.56233,1.54189,-1.80088
-211.965,0.995522,0.107033,5,31,0,218.741,-0.598154,-2.23692,0.0622055,0.123286,-0.406564,-0.537228,-0.60297,-3.04594,-11.575,-0.420151,-2.43985,-0.245293,-0.291716,-2.47038,-0.780632,-0.14287,-12.8699,-2.42965,-0.186386,0.194269,-0.363196,-0.471654,-0.925119,-0.386661
-210.945,0.999782,0.107033,5,31,0,214.715,-0.372881,0.999921,0.021827,-0.0381607,0.399721,0.0420248,2.0903,-2.06436,-7.01547,2.48942,0.202717,-0.358235,0.0283224,0.0526302,0.275556,-0.0897728,14.8979,0.773408,-0.304848,0.196189,0.816599,0.728799,3.24334,1.49003
-209.684,0.996872,0.107033,5,47,0,212.98,-0.43645,0.351172,-0.584077,-0.0496456,1.05845,-0.573618,1.46169,-2.93793,6.04175,0.975395,0.679332,0.0614456,-0.32229,0.983862,2.13753,0.726657,2.75343,0.210134,-0.782116,0.0427289,1.20706,-0.37128,1.52644,-0.749606
-213.463,0.99503,0.107033,5,31,0,215.853,-0.466547,-0.597066,1.79275,-1.25043,0.856849,-0.737968,1.1573,-5.04539,4.10753,-0.185279,0.849929,0.34509,-1.35911,0.659222,-1.73983,0.108784,-1.22592,-0.6159,1.76962,-1.23958,0.870688,-0.713831,1.14555,-1.0569
-208.978,0.999097,0.107033,5,31,0,215.729,-0.482766,0.219428,-0.345279,1.03473,-0.069618,0.511621,0.471718,-0.975245,4.252,-1.63961,1.50757,-0.173429,1.99267,0.672571,2.89297,-0.706765,5.18962,-0.750677,-2.39327,1.91644,0.595737,3.03027,1.56317,2.54082
-209.178,0.983783,0.107033,4,15,0,212.606,-0.63735,0.40244,-0.0187086,0.459775,-1.17152,-0.390446,0.901473,-2.42045,0.936692,-0.3062,-1.02215,1.17995,1.3185,1.72623,-0.643036,1.06131,-12.5724,0.0854534,-0.527693,0.591857,-1.17409,-0.332807,0.47947,-1.36836
-209.33,0.995693,0.107033,5,31,0,213.962,-0.623887,0.263033,1.24735,-0.800679,-0.410745,-0.859183,1.41834,-2.37873,5.92051,-0.189274,2.13071,-1.56376,1.4372,-0.526953,0.624722,0.845272,-9.15225,-0.0665378,0.856251,-0.677832,-0.357901,-0.842561,1.15638,-1.98775
-208.337,0.996907,0.107033,5,31,0,210.909,-0.242492,0.00498156,0.111812,0.426792,-0.0128626,-0.202743,-0.613496,-0.253525,3.00199,0.867512,-1.47575,-0.304951,-0.956751,-0.71344,-0.413516,1.13663,0.097144,-1.3507,0.156383,2.48736,2.98684,3.59266,-7.89448,4.31251
-209.956,0.999864,0.107033,5,31,0,212.229,-0.388833,1.39063,0.493985,-1.65556,-1.89236,-1.62978,-0.178334,-0.914134,-7.53907,-0.266236,-0.746676,-1.07211,-0.226873,-0.881558,0.529236,-0.452108,-8.77289,1.54423,0.342481,-1.33037,-3.01769,-3.446,-0.924929,4.22396
-205.395,0.997339,0.107033,5,31,0,212.641,-0.65686,0.50743,0.556945,0.330225,0.266219,-0.443674,0.444342,-0.460991,-5.03816,1.94351,1.10116,1.40352,-1.40214,0.713389,-0.271386,-2.22086,-3.50022,-0.912752,-0.572415,1.41991,1.48002,-2.4205,0.874028,0.0319992
-205.922,0.991151,0.107033,4,31,0,207.088,-0.598596,0.674879,0.629025,0.0346249,0.612347,-0.495857,0.346267,-0.361537,-3.29346,-0.531643,-0.188113,1.06401,-0.328112,-0.464859,0.7284,0.315562,2.32804,-0.142626,0.628401,1.09446,3.77585,-2.74863,1.23254,2.5423
-205.6,0.998004,0.107033,5,31,0,207.706,-0.470886,1.57056,0.591834,-1.32204,-0.405501,-0.606708,0.164223,-0.857422,-3.03165,-0.845972,-0.0391321,-0.182872,-1.16026,1.77299,0.430959,-0.0104276,0.613469,1.79234,0.279388,-0.96601,-0.101761,-0.685925,0.134377,-0.963037
-206.844,0.960182,0.107033,4,31,0,212.196,-0.318967,0.739468,0.574827,-1.23534,-0.625483,-1.22467,0.0884006,-0.364957,6.6243,-2.36848,-0.862196,0.43386,-0.299578,-0.206202,-1.24015,-1.4369,1.97864,1.09863,2.65794,-0.784312,-0.705819,-5.47373,3.11955,6.12196
-206.952,0.999225,0.107033,5,31,0,208.522,-0.554375,0.805326,0.440969,-1.30783,-0.0345663,0.559915,-0.11213,-1.06541,1.51022,0.434975,0.221117,-1.18043,-0.216546,-0.745648,-0.883099,-0.812045,-3.55952,0.135328,-0.580207,-1.00609,0.417255,2.45892,-2.10905,-0.768339
-205.855,0.996574,0.107033,5,63,0,209.439,-0.313509,0.29017,0.186505,-0.556959,-0.961231,-1.31671,-0.361496,-1.22921,-1.4169,0.637417,1.28016,-1.29398,-1.37659,-0.654466,1.17122,1.18615,-0.825576,-0.205686,-0.170062,-0.0650311,-0.642672,-1.24328,-0.542787,-1.52921
-208.244,0.986353,0.107033,4,15,0,211.232,-0.305817,-0.0133049,0.154352,0.117134,-1.55389,-0.79837,-0.140319,-0.241851,-2.92394,0.313287,0.0334207,-1.13082,0.418215,-2.36039,-1.05931,-0.119984,-9.15525,-1.69882,-0.0821951,1.78734,-5.42302,-3.21702,-0.54902,7.96726
-209.173,0.999983,0.107033,5,31,0,210.662,-0.171031,0.375399,-0.0654499,-0.380555,-0.918379,-1.48526,-0.841957,-2.09472,-2.01407,0.445527,-0.279745,-0.669501,1.2751,-0.644943,-1.0211,-0.205702,13.6305,0.233282,-0.0940883,-0.119546,-0.475033,-0.791728,-0.370054,-2.86227
-205.736,0.996032,0.107033,4,31,0,210.785,-0.458022,-0.161018,0.493479,0.364096,-0.690034,-0.509864,-0.0400322,-0.968805,-8.51278,-0.259052,0.814156,0.477502,0.53733,1.54938,1.50531,1.7282,-4.2037,-1.36257,-0.024056,1.1023,-0.639936,-0.146596,-0.894131,-0.599202
-206.682,0.999112,0.107033,4,15,0,206.977,-0.337511,-0.390963,0.831334,0.547438,-0.569613,-0.47826,-0.220988,-1.13872,2.87461,0.300854,0.246099,-0.2969,0.282104,-0.130506,-0.10848,-0.00610447,4.936,-1.3154,1.18654,1.25731,-0.0323859,0.624098,-0.312477,-0.447449
-210.554,0.992892,0.107033,5,31,0,212.167,-0.363385,-0.694583,-0.185513,1.74569,-1.41477,0.0179902,-0.258271,-1.25316,-1.1006,0.591539,-1.45712,0.231647,-0.520504,-0.0669359,0.330665,-1.00524,0.0473691,-1.65821,-1.07964,2.52715,-1.47787,1.60671,-0.590294,1.68858
-214.206,0.941664,0.107033,6,63,0,220.787,-0.496992,-1.5872,-1.03089,-0.593558,1.22582,1.44681,1.12206,-5.0458,1.7407,0.117288,0.761323,-2.32047,1.71901,-0.680396,-0.382583,-2.11923,-3.46186,-1.6072,-1.0577,-0.582993,1.2382,1.46927,1.10438,-0.912618
-213.183,0.994816,0.107033,5,31,0,216.731,-0.248765,1.62887,0.803651,0.557291,-1.14824,-1.33307,-1.50736,-0.867961,1.02875,0.541113,0.81413,-1.12441,-1.37205,-1.69648,1.68059,0.460649,-8.02445,2.36295,2.10797,1.59593,-1.12698,-1.89915,-7.30386,11.7102
-208.777,0.963031,0.107033,5,31,0,215.325,-0.484267,0.155862,0.196538,-0.63907,0.416269,-0.193503,0.431819,-3.75498,-9.39035,-1.70154,-1.01145,-0.772824,1.10601,1.31607,2.36898,-0.697822,-2.46583,0.086226,0.105661,-0.600597,0.46402,-0.112258,0.378493,-1.04877
-211.863,0.99672,0.107033,5,31,0,212.883,-0.416446,2.07558,0.056881,1.03046,1.2984,0.109522,-0.0942277,-3.66935,-0.46055,-0.467898,0.185581,-0.984329,0.0150048,-0.26259,0.683093,-0.742656,2.7492,2.0147,-0.0225107,1.07701,1.36929,0.228535,-0.109711,-0.950866
-211.478,0.999338,0.107033,5,31,0,213.669,-0.44826,-2.21222,0.6769,-1.03499,-1.23022,-0.253515,0.296347,-1.22482,-2.57526,-1.47628,0.23742,0.804858,0.903609,0.772681,-0.0995284,-0.701179,-2.49208,-3.90119,0.353357,-0.670033,-1.38584,0.60973,0.635779,2.50664
-206.581,0.99943,0.107033,4,31,0,214.007,-0.343843,0.995946,0.384894,-0.378971,0.155022,-1.07042,-0.648389,-1.39111,-5.22313,-3.63035,0.421144,-0.727251,-1.31231,0.633332,0.180432,0.000277398,1.11666,0.74618,0.114894,0.0552603,1.0072,-0.675964,-1.44612,-1.04133
-208.122,0.996549,0.107033,5,31,0,210.351,-0.398148,1.78846,0.360472,-0.330635,-0.693698,-1.44536,0.325284,-0.75472,2.12468,-0.450167,0.057225,0.0416152,1.50179,-0.256623,-1.96358,-0.0637572,1.96471,2.62853,-0.0372877,0.400539,-0.647011,-3.78929,2.55992,4.66977
-208.072,0.985736,0.107033,5,63,0,211.757,-0.345616,0.483034,-0.874786,-0.228756,-0.205987,-0.737841,0.0882484,-2.49538,-5.94766,-1.80929,-0.72723,0.0298935,0.39713,1.31249,-1.33031,-0.648749,5.87753,0.310438,-1.13433,-0.0746192,0.0373842,-0.343331,0.241557,-1.13681
-211.258,0.997314,0.107033,5,31,0,212.907,-0.452583,0.397107,-0.0122234,1.01354,-1.72927,0.624029,-1.56329,-2.20077,0.949421,0.242051,-1.45246,-0.417478,0.560572,-1.04059,0.962361,-0.423402,-5.61706,0.107484,-0.408453,1.22501,-1.65096,1.19468,-2.30967,0.60237
-213.385,0.969303,0.107033,5,63,0,219.986,-0.635894,0.829774,-1.12602,0.0303504,2.02825,-1.3559,0.23922,-3.36681,13.4985,0.922714,-0.424915,1.39667,-0.933401,0.709605,-1.86104,-0.714347,-13.9274,0.705794,-1.33744,0.0795084,2.07358,-1.33901,0.00468403,-0.815874
-210.949,0.999981,0.107033,5,31,0,216.109,-0.254068,-1.33008,-0.321915,0.661684,-1.84534,-0.524961,0.46554,-1.81733,3.8864,-0.297423,-1.88611,0.825232,1.78797,-1.40768,0.956342,-1.45231,11.3945,-1.80508,-0.614324,1.02623,-1.61644,0.428635,1.57832,-0.27536
-210.958,0.999149,0.107033,5,31,0,216.169,-0.381241,0.845344,0.247895,0.425113,-2.8343,-1.43746,0.444657,-1.79585,6.61548,-2.66788,-1.03606,0.707613,0.0523857,1.14921,0.651544,-0.450655,1.03158,0.553413,-0.119043,0.750551,-2.97229,-1.1988,0.91193,-0.777584
-211.472,0.998876,0.107033,5,31,0,214.126,-0.134225,-0.0195272,-0.178673,-0.460808,1.27864,-0.55772,-1.204,-1.21796,-5.39704,-0.709549,0.0250504,-1.6563,1.02138,0.495526,0.6381,-0.348544,12.1533,-0.384527,-0.276809,0.139556,3.66425,1.37264,-2.02216,2.00265
-206.807,0.999806,0.107033,5,31,0,213.056,-0.367597,0.456241,-0.175734,0.692249,-0.23484,-0.441604,-0.409061,-1.57,-9.7282,0.54465,0.350616,0.735026,-2.73508,-0.382418,1.86354,-0.282985,1.64992,0.0562206,-0.796605,1.1313,0.287444,0.377361,-0.748734,-0.906783
-205.996,0.994757,0.107033,5,31,0,211.126,-0.369498,0.431058,0.569483,-1.45626,-0.797318,-0.752736,0.464401,-0.879407,5.06762,-0.865222,2.20367,-1.25177,0.571897,-1.80983,-1.04001,-0.975152,7.07184,-0.190495,0.709818,-1.07496,-0.681714,-0.544794,3.32914,-0.246567
-206.554,0.987483,0.107033,4,15,0,209.08,-0.589938,0.408514,0.176782,-1.52538,-0.729059,0.101645,-0.0456153,-0.511297,3.83697,0.613942,0.600174,0.804805,1.36283,0.984549,1.44846,0.176146,-12.2402,-0.966768,-2.18229,-1.36224,-1.95036,1.80519,-3.94352,-0.386648
-206.127,0.996332,0.107033,4,15,0,209.927,-0.591975,0.539428,0.482427,-2.28921,-0.107915,-0.360546,0.375272,-0.302314,-1.87003,-0.620593,-1.36194,-0.101897,-1.92062,-0.119229,1.25417,1.34312,-2.35368,-0.577787,-0.204291,-2.54994,0.258448,-1.88063,2.29158,0.629692
-206.509,0.995324,0.107033,5,31,0,207.919,-0.209014,0.388078,0.165923,0.271062,-0.803508,-0.51914,-0.11709,0.23424,3.76348,-0.655581,-0.387873,1.01323,-1.06412,-0.131374,0.085541,-0.100312,1.35687,1.6118,2.70495,3.72599,-4.94633,-3.2375,1.50561,6.64663
-209.332,0.967007,0.107033,5,31,0,211.966,-0.448156,0.28191,0.381943,-0.41237,0.743446,-0.355533,0.010885,-4.23281,8.81083,-0.530058,0.630992,-1.26719,-0.301726,0.0351354,0.469333,-0.406491,-0.0831554,0.241368,0.331964,-0.38743,0.77741,-0.296988,-0.0107475,-1.02209
-210.871,0.997244,0.107033,5,31,0,212.995,-0.500187,-0.326362,0.200266,-0.757578,1.31188,-0.236436,-0.835903,-4.53319,-1.12138,-1.02132,-0.513104,-0.408787,0.761232,0.362694,-2.01364,-0.0851589,-4.18655,-0.359567,0.156207,-0.740072,1.33281,-0.201486,-0.871642,-0.951433
-208.746,0.996494,0.107033,5,31,0,213.092,-0.347962,-0.312602,0.886915,-0.666704,-1.15076,0.19586,-0.49415,-2.60764,-5.39113,0.435851,0.0185399,0.766914,-1.67238,0.139448,0.896552,1.89843,6.31759,-0.491399,0.775687,-0.532992,-0.975501,0.635508,-0.461434,-1.18993
-210.906,0.997341,0.107033,5,31,0,214.373,-0.380325,-1.00323,-1.07785,-1.31666,-0.798921,0.0591137,-1.11413,-3.14967,3.17459,0.354361,2.91881,0.250088,-0.876714,0.409469,0.622604,0.00546685,2.30932,-1.11853,-1.21726,-1.24174,-0.690651,0.283998,-1.15219,-0.820632
-209.634,0.99659,0.107033,5,31,0,214.679,-0.590182,1.16732,0.291015,0.103729,0.0846793,0.223855,-0.934159,-2.97995,0.815531,1.90964,2.06574,1.59137,1.07085,0.0374208,1.05409,0.550777,-11.1706,1.00358,0.0370182,0.180156,0.143487,0.32884,-1.29408,-0.841626
-211.114,0.996737,0.107033,4,31,0,213.277,-0.540934,0.642859,0.461393,-1.07652,0.956003,0.615663,-1.54995,-3.18238,-6.91066,0.969478,-0.178262,1.08473,-0.797919,-0.335036,0.232713,-0.147958,-7.82853,0.51251,0.27975,-1.01414,1.03177,0.742336,-1.80511,-0.647362
-212.686,0.997467,0.107033,5,31,0,215.426,-0.270825,0.21939,0.169547,-1.49031,-0.111492,0.352703,-2.61559,-2.46729,2.96108,-0.538747,-0.400907,1.08462,-1.29743,-1.07899,1.47618,0.578961,6.82178,0.0652674,0.0687781,-1.33647,0.196647,0.98747,-2.85589,-0.377301
-211.227,0.999808,0.107033,5,31,0,216.243,-0.512631,-0.867834,-1.31446,1.20983,0.637663,0.0133453,0.426114,-4.0063,4.07778,0.70074,0.635757,0.882755,-0.456244,-0.665446,3.53921,0.282684,-4.88543,-0.926284,-1.39728,1.24001,0.670937,0.0697758,0.367913,-0.788523
-211.555,0.999242,0.107033,5,31,0,213.289,-0.540827,-0.885863,-0.901736,1.80929,0.373162,0.457226,0.804884,-3.35869,-1.51582,-0.352775,-1.31511,-0.270192,0.650712,-0.762288,-0.624003,-0.994558,-6.16304,-1.00488,-1.07437,1.86769,0.429321,0.55823,0.685422,-0.62746
-209.069,0.999972,0.107033,5,31,0,212.795,-0.47339,-0.643912,-0.195287,0.646873,-0.170138,0.696918,0.332444,-3.51684,-3.73268,-0.691973,-1.5405,2.04641,0.846345,-0.109538,1.10412,-0.166661,-1.57272,-0.734021,-0.310432,0.697903,-0.110481,0.817004,0.274282,-0.802584
-212.093,0.995528,0.107033,5,31,0,214.87,-0.534445,-1.31538,0.763695,-0.273913,-0.480804,0.12323,-0.920895,-5.45908,-2.13563,0.0609256,-1.17227,1.01684,0.164358,1.01922,1.65908,1.03313,-6.58865,-1.32929,0.744587,-0.267167,-0.474221,0.134995,-0.938742,-0.97916
-212.603,0.994699,0.107033,5,63,0,215.658,-0.394752,1.73895,0.305549,1.12609,1.41753,0.757506,0.77061,-4.03466,5.51156,-0.857068,0.952973,0.124776,-0.162355,0.277963,-1.17364,-1.54726,4.88609,1.69667,0.255901,1.15885,1.46871,0.849303,0.780231,-0.884616
-210.703,0.99643,0.107033,5,31,0,217.256,-0.557846,0.528784,-0.306885,1.48346,-0.496295,-1.45151,1.61329,-1.90905,-4.74476,1.73226,0.0887695,1.53726,1.65739,1.16012,0.556871,-1.92138,-4.50406,0.0885551,-1.09556,1.76717,-0.377049,-1.57591,1.97871,0.289258
-207.41,0.998457,0.107033,5,31,0,213.515,-0.438826,0.0546147,-0.350404,-0.454091,0.756581,-0.297929,-0.339979,-1.44289,6.50477,0.00978386,1.27577,-2.11,0.437576,1.79549,-2.38977,-0.0936144,-2.62089,-0.583931,-1.38425,-0.0838049,1.6547,0.446329,-1.19574,0.144195
-208.185,0.99516,0.107033,5,31,0,212.439,-0.532125,0.173694,-0.284397,-1.10576,0.907564,-0.166011,-0.163644,-1.82398,6.68814,-0.485495,-0.512044,2.21735,-0.375752,-0.588016,-1.08306,0.964992,-6.99822,-0.325272,-1.09624,-0.894942,1.35329,0.217187,-0.936077,-0.460197
-211.36,0.994438,0.107033,4,31,0,212.829,-0.644827,0.430191,-0.374538,-2.10631,1.48473,0.0993497,0.509883,-1.94043,0.246081,0.448233,0.290216,-0.895531,0.35592,0.463908,1.70883,0.132158,-11.0672,-0.0692645,-1.29301,-1.96901,1.8277,0.282459,-0.232664,-0.867626
-211.154,0.9984,0.107033,5,31,0,217.93,-0.508534,0.0491071,2.04307,1.13283,-0.594261,0.774516,1.52971,-2.35295,-7.60606,-1.26571,-1.18308,-1.53733,2.47241,1.62224,0.916103,-0.109709,3.05892,-0.244784,1.86276,1.30473,-0.468651,1.18609,1.63405,-0.689262
-209.243,0.997007,0.107033,5,31,0,213.064,-0.55377,0.717255,-0.785352,-0.652558,-0.228984,-0.331276,-0.806482,-1.58498,4.95863,0.182507,-1.25765,-1.59532,0.636686,-2.03804,-0.749465,0.276935,-15.333,0.183036,-2.13235,-0.377491,-0.015376,-0.042297,-2.73196,1.10836
-214.655,0.991966,0.107033,5,31,0,216.285,-0.204098,-0.716536,-2.16623,-0.753626,-0.457158,-0.428428,-1.27462,-4.15027,-3.14516,0.548142,-0.779375,-0.618404,-0.110562,-0.11736,-0.987293,1.04893,16.9326,-0.74217,-2.18142,-0.72016,-0.390798,-0.302642,-1.18933,-1.15112
-215.052,0.987165,0.107033,5,31,0,221.363,-0.790087,0.867428,-1.33099,-0.80872,0.0402064,0.430719,-0.643957,-4.11458,9.68797,-1.72242,-2.21671,-0.331565,-0.723485,-1.28854,-1.57991,-0.420765,-24.6405,0.795878,-1.45553,-0.789688,0.0339656,0.414637,-0.834122,-0.780087
-207.997,0.998425,0.107033,5,31,0,216.71,-0.234247,-0.435048,0.398606,-0.235015,0.0763037,-0.516463,0.326342,-1.09538,-13.3544,-0.292847,1.72126,0.92526,-1.57316,-2.36496,-1.65784,0.770872,17.533,-1.26104,0.645814,0.419417,1.49161,1.08069,3.17983,-0.147166
-209.791,0.999429,0.107033,5,31,0,211.203,-0.633571,2.07782,-0.328182,-0.70909,0.113644,-1.03545,-0.0420701,-1.34273,0.340384,0.962797,0.951592,-0.225414,-0.864658,0.830943,0.259462,-0.512621,-16.0461,1.82261,-2.05748,-0.410819,0.379321,-1.7374,-1.94426,-0.0760867
-206.184,0.995985,0.107033,5,31,0,211.393,-0.16554,-0.516317,0.186182,-0.957207,-1.01105,-0.51265,-0.0575122,-0.475293,-1.24864,1.65206,-1.26487,-0.13406,0.784992,-0.258427,2.9818,-0.95872,8.69436,-2.38459,1.04273,-0.19279,-1.26984,1.69041,3.75375,-1.07285
-206.702,0.99638,0.107033,4,31,0,210.036,-0.48545,-0.425825,-0.0121254,-1.10969,-0.688684,-0.648952,-0.134985,-1.02463,11.4894,-0.803626,0.176971,0.0781471,-0.900889,0.31823,0.104556,0.52779,-11.247,-1.76884,-1.44892,-0.733954,-0.675427,-0.663577,-1.59218,-0.271641
