# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2020433332
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_sigma.1
-209.24,0.992409,0.1129,5,31,0,212.289,-0.594824,0.899633,0.00155496,-0.0653726,-0.978578,-0.901632,-1.16158,-0.944186,0.322922,0.0443491,-1.51683,2.5889,1.44271,2.24903,-0.859191,0.220322,0.968322,0.46707,1.13232,0.866511,-0.680505,-0.678501,-17.6896,0.690801,-2.22132,-1.65876,-1.41399,-0.279826,-1.27183,-1.49779,0.807137,0.311993,-0.183312
-205.454,0.996727,0.1129,5,31,0,211.505,-0.0456794,-0.625003,0.952153,0.393818,-0.493734,-2.28148,0.720407,0.972518,-0.493465,-1.44496,-0.46734,1.96094,1.55152,-1.54199,-0.852845,0.362759,0.124749,-1.29711,-1.75155,1.94955,0.273588,-4.54278,-3.82846,-1.37116,1.41612,0.678495,1.65685,-9.54829,1.34731,1.0343,1.24282,-1.12673,15.3592
-206.572,0.997049,0.1129,5,31,0,211.479,-0.501088,-1.53441,0.93409,0.315654,-0.959853,-0.868337,0.544339,-0.603769,-0.455185,-1.45366,-1.17062,-7.79401,1.19993,-0.258622,0.0360277,-1.10727,1.77371,-1.10555,-1.1455,-0.740655,1.35867,0.737221,-14.9803,-2.82565,-1.09852,-1.35266,-1.53847,0.181462,0.57178,-1.32487,0.111275,-1.2966,-1.52582
-205.998,0.983801,0.1129,5,63,0,212.321,-0.58534,0.681373,1.83978,1.58767,0.322163,-0.316345,0.133324,-0.0173502,-0.361653,-0.0971726,-1.84298,8.16731,-2.78802,-0.525682,-0.9455,-1.28486,0.828417,0.71625,-1.17008,-0.0450727,-1.36356,-1.49222,-5.36732,0.455157,0.676544,0.839337,0.514461,0.763915,0.10369,-0.356748,-0.0726409,0.0908774,-4.72465
-205.563,0.998841,0.1129,5,31,0,209.524,-0.507656,0.153394,2.36195,1.26122,-0.258644,-0.320094,0.0928434,0.596891,-0.230143,0.251581,-1.76076,2.62604,-1.62253,1.38572,-1.30648,-2.05742,-0.349037,-0.13106,1.67865,0.279135,0.526957,2.22233,-0.325725,-0.0961026,1.41817,0.519267,-0.0868369,1.18185,0.0752173,0.287584,0.13623,0.504892,-4.76331
-205.928,0.991926,0.1129,5,31,0,210.967,-0.763555,0.200818,1.10255,1.49522,-0.166923,-0.625524,-0.934005,0.899989,-0.33774,-2.04966,-0.0645668,4.45455,-0.734475,2.63433,2.9527,-0.934787,0.609306,0.043213,-0.139018,0.66736,0.131671,-2.04432,-15.5371,-1.67375,-0.662554,5.73194,-3.15054,-9.36679,-2.04688,0.112731,0.17657,-3.3858,12.8115
-204.151,0.993332,0.1129,4,15,0,209.905,-0.347978,0.868669,1.4194,1.23797,-0.0680933,-0.083482,-0.844987,0.531867,-0.616757,-0.119529,-1.08868,2.03164,0.933574,0.804549,-1.50167,0.0298893,-0.238437,0.777464,-0.709617,-0.536758,2.71545,-3.80189,15.9251,1.25685,0.330146,0.958721,1.02026,4.56692,-0.934279,0.0817373,0.091536,0.431693,-3.34696
-203.099,0.989302,0.1129,5,31,0,211.052,-0.786545,0.383762,2.009,1.46261,-0.492408,-0.702959,-0.605192,0.935258,0.344599,-0.096898,-0.729229,-7.3401,-1.48017,1.87845,0.581992,-1.06499,-2.38818,0.928649,1.0766,1.8879,-0.0653829,4.19465,-16.8141,-0.653036,0.693843,0.357766,-2.54659,-3.03108,-0.957727,0.132379,1.25892,0.253514,-2.78204
-202.173,0.999372,0.1129,5,31,0,206.83,-0.403128,0.073903,0.518578,-0.130872,0.082511,-1.07694,0.664982,0.551324,-1.75138,-0.826989,-0.490301,7.7845,-1.36589,0.527867,-0.882657,-0.769694,-0.286191,0.341453,-0.63407,1.72905,0.839072,2.05218,-13.0143,-0.362827,-2.74782,-3.88046,2.20351,-3.20118,0.974368,-0.141288,-1.9933,-0.469497,0.791628
-201.394,0.986093,0.1129,5,31,0,209.802,0.106251,-0.205372,0.26297,0.353923,-0.611688,-0.36839,-0.395778,0.83194,-0.656847,-1.30147,0.488475,6.68012,-0.459952,0.973376,1.1396,-2.72682,-0.596206,-1.93071,-0.388988,2.28894,0.442764,4.28122,14.6567,-0.0778478,1.23095,8.3607,-5.28889,16.8672,-0.652747,3.2684,0.751749,-2.83547,3.40345
-202.212,0.880969,0.1129,4,15,0,207.997,0.182915,-0.079015,0.0443059,-0.459521,-0.370579,-0.99465,-0.285699,0.735541,-0.613181,-0.393433,-0.224612,1.25167,0.911168,-0.794805,1.25078,1.74995,-0.691614,-0.269308,1.22734,0.938211,-1.18127,5.53654,16.7867,1.71661,-1.85683,-3.08808,4.84663,4.95171,0.0684796,1.11019,1.73071,1.36785,-9.02313
-199.08,0.999939,0.1129,4,15,0,203.878,0.0848337,0.120507,0.40244,-0.0738147,-1.05096,-1.06158,-0.0644354,0.455646,-0.927661,-0.495388,0.0915442,0.747716,1.27113,-1.07184,-2.88963,0.448595,-2.32491,-0.238976,1.04093,0.961069,0.869425,1.80583,-3.41981,3.24405,0.963643,-1.67549,-6.18846,-5.24163,0.502978,0.604894,0.119936,1.13422,8.90542
-199.093,0.998867,0.1129,5,63,0,205.428,-0.0178785,-0.209797,0.552302,0.125243,-0.643272,-0.439407,0.260566,0.706864,-0.765995,-0.0104343,0.232602,-4.9733,-1.7129,0.188506,1.15946,3.32475,2.58017,0.976317,0.759904,0.502037,0.78559,1.1724,12.5115,-0.531193,2.92163,-0.0459221,-3.42718,10.261,1.37803,1.5205,0.253697,3.05613,-1.24133
-198.723,1,0.1129,5,31,0,201.103,0.115376,-0.222981,0.0270195,0.0148296,-0.379583,-0.783306,-0.331949,0.941989,-0.858838,-1.28035,0.0603939,0.377769,0.000858603,-0.0809112,0.146173,-0.915944,1.04183,-1.19375,-1.11842,-0.376055,-1.49152,-1.77278,9.14664,0.56483,-3.2635,-0.222401,4.17083,4.24533,-0.114363,2.03184,0.574736,-1.26696,-6.166
-203.122,0.974899,0.1129,5,31,0,207.679,-0.462924,0.434576,2.68498,1.46475,-0.924357,-0.540968,0.000112007,0.713226,-0.578927,-0.209329,-1.08575,-0.0310216,-0.985725,-1.36904,-0.537783,-0.0537089,-0.640953,-0.609572,1.40239,0.0260739,-2.45508,-2.76685,4.19213,0.279297,2.60261,1.06245,-1.46447,1.67346,-0.0230147,0.226204,0.0205332,0.238761,-3.02712
-199.662,0.999995,0.1129,5,31,0,205.792,-0.653852,0.401076,1.09009,0.949391,0.601165,-0.366114,0.110534,1.21578,-1.04398,0.364279,-0.214842,-0.2727,-0.399887,3.81127,1.36887,-0.462717,-1.00631,-0.186049,0.395675,-1.20009,1.8776,-1.99901,1.70153,-0.0392895,-0.773924,0.619291,5.2874,-1.09969,-0.0408638,0.931843,-1.39705,1.73452,0.876282
-202.404,0.986213,0.1129,5,31,0,206.13,-0.165526,-0.0373402,1.00614,0.2777,-1.55304,-1.18356,-1.69626,-0.488691,-0.676591,-0.940647,-0.698639,4.83138,-0.906372,-1.01986,0.314609,-1.47383,-1.36882,0.427718,-0.574214,0.625469,-1.84807,-0.854598,-1.49369,0.13802,0.376643,-0.601204,-3.22882,0.702361,-2.02651,-1.38669,0.456716,-0.383258,-1.30835
-202.262,0.996236,0.1129,5,31,0,206.343,-0.06855,0.904136,0.803543,0.447317,-1.23015,-1.16487,-0.51104,-0.713659,-0.622286,-0.288423,-0.44528,0.757905,-0.364764,0.941526,-0.1256,-2.76214,0.234904,-2.58173,-0.595588,0.390765,-0.527485,0.263291,7.05097,3.86657,0.66261,0.842806,-2.83291,0.301834,-0.503715,-2.01284,0.911327,0.949971,2.25776
-206.176,0.913168,0.1129,4,15,0,210.602,-0.508582,-0.259792,0.840535,0.0996947,-1.59223,-1.50296,0.424894,0.548834,-1.19577,-0.130964,-0.802412,4.39086,2.07561,-0.422938,-0.277638,-1.95006,1.63661,-0.797855,-1.93915,0.427231,0.55449,-0.0181384,-26.2199,-1.28361,-1.75183,-2.56449,-4.35715,-4.19964,0.472257,-0.133461,-0.907219,0.432379,4.95188
-205.764,0.999666,0.1129,4,31,0,212.295,-0.0256009,-0.195217,1.06894,0.0567288,-0.848923,-1.92246,1.12964,-0.315408,-1.16487,0.787268,-1.25611,-9.27063,-0.303641,-0.741363,-0.31841,-2.61642,0.987075,-1.08113,1.85507,-0.285628,-0.954484,1.54819,15.9274,0.0875022,0.556584,-0.396638,0.445347,0.487056,1.37664,-0.665826,-0.378203,1.62598,-6.9413
-203.739,0.999162,0.1129,5,31,0,210.652,-0.290187,0.995105,0.841037,0.765977,-0.727155,-1.64804,-1.16526,0.092075,-1.98258,0.706729,-0.882866,-2.60404,-0.369925,-0.162875,-1.3257,-0.764245,-3.6974,2.13064,-1.13969,-0.552971,1.93883,1.72988,-3.05417,1.92889,-0.78768,0.252916,-0.506354,-2.23955,-1.33893,-0.528963,-1.7883,1.74269,-0.113566
-204.705,0.986417,0.1129,5,31,0,216.208,-0.251413,-1.0265,1.67922,0.594311,0.069512,-1.49227,0.483247,0.742634,-1.25633,-2.60239,-0.79908,-5.84003,1.3028,1.06057,1.24399,-0.552818,-1.10851,5.08013,-0.227223,-2.10358,0.266426,-0.62509,1.46025,-2.27544,1.81897,-0.010697,2.38548,-1.6225,0.688964,0.36713,-0.675577,-2.7151,0.346475
-202.579,0.997726,0.1129,5,31,0,208.588,-0.462788,-0.6579,1.55645,0.933204,-0.950341,-1.1785,0.686263,1.80681,-0.0672459,-0.133202,-0.829928,3.31807,-2.39223,1.63627,-0.000244355,1.46983,-1.20476,0.618902,0.108934,-0.564479,-2.5949,-0.7627,-8.54835,-1.95644,0.508722,0.0417442,-2.13853,-1.85105,0.815366,1.65183,0.940775,0.457178,-0.58834
-201.419,0.996523,0.1129,5,63,0,206.503,-0.801369,0.988808,1.2204,0.956937,0.33482,-0.431998,0.0348869,1.04263,-0.536227,-1.9042,-0.170866,-5.1915,1.04401,-1.07122,-0.879944,1.01484,0.279991,-0.9321,-2.18217,-1.31805,1.10731,2.65538,-9.52262,2.42247,-0.712307,-0.264182,1.51393,-5.21002,-0.318914,0.330273,-0.44381,-2.96282,1.40344
-202.508,0.982489,0.1129,4,15,0,205.348,-0.894294,0.621172,1.06091,1.08449,-0.0966959,-0.254644,-0.162539,1.08664,-0.595435,-1.99044,-0.145521,0.941367,-1.82463,-0.29983,0.678501,-1.77852,2.25945,-0.60192,0.119984,-0.0315688,0.475937,0.650604,-18.5718,0.00789575,-2.63631,0.152818,-3.3716,-4.22318,-0.758441,0.300176,-0.812194,-3.18916,-2.36465
-204.744,0.9989,0.1129,5,31,0,209.868,-0.37442,0.211077,1.14639,0.394302,-0.0386287,-0.556888,1.58941,2.47715,0.279902,0.0921134,-0.280229,-0.449661,-1.20026,-0.45574,-0.582461,-0.377995,-2.95782,0.862201,-0.340525,-0.755908,2.26826,-2.2305,11.6028,0.33337,1.29803,-1.30229,2.09459,1.5368,2.70631,3.63884,2.87242,1.46689,3.5431
-205.525,0.981956,0.1129,5,31,0,213.784,-0.496104,0.166637,1.99743,-0.132941,-0.463106,-1.0194,1.00174,2.62721,0.0253991,-0.593953,-0.624976,-2.68369,-0.106662,2.7852,-1.12082,-1.67138,-1.59772,-2.27938,-0.4314,-1.21052,-1.62206,-4.38126,-7.3476,-0.37327,2.50025,-3.81945,-1.13175,-2.62889,1.2962,3.00419,1.27967,-0.185384,3.96469
-204.313,0.982596,0.1129,5,31,0,212.094,-0.585231,-0.517555,1.66453,1.82846,0.304435,-0.0481972,0.823872,1.35985,0.587406,-0.374018,-0.967518,-1.48163,0.611232,-1.99438,3.13587,0.985989,1.58824,-1.1317,-3.10196,-1.10396,0.258255,-2.35592,4.1573,-1.71552,0.129754,1.66422,1.06666,2.86137,0.885402,0.927823,1.6312,-0.0198517,-2.81927
-200.629,0.998891,0.1129,5,63,0,207.215,-0.365756,0.48825,1.27973,0.4142,-0.679652,-1.08555,0.989998,1.0471,-1.4784,-1.3872,-0.401131,-6.3597,-1.73829,1.96465,2.56222,0.0938185,-1.10034,1.23982,1.25546,1.61382,-0.341242,1.50844,-7.16715,1.33007,1.40983,-1.16702,-2.09202,-3.84426,1.57163,0.822436,-1.5659,-1.43023,4.07642
-199.513,0.994419,0.1129,5,31,0,206.43,-0.550366,0.149826,1.26393,0.540744,0.492287,-0.404551,0.100969,1.0339,-0.494271,-0.775885,-0.556348,1.95334,0.827629,0.0487314,-1.06594,-2.90953,-2.45208,2.12928,0.269186,-2.06146,-1.32681,-0.391014,-0.264738,-0.625192,-0.344394,-1.6563,3.09216,1.36691,0.0416593,0.509165,0.216617,-0.529934,-4.29114
-201.441,0.998215,0.1129,4,15,0,204.474,-0.692401,0.150452,1.03246,0.934548,-0.443378,-0.281645,1.47829,1.7079,-0.430058,-0.0387669,0.00453158,3.10273,-1.17517,2.18596,0.803228,1.01879,-1.07157,-0.421397,0.542501,0.0790122,-0.467771,2.35134,-5.98176,-1.66041,-0.144489,1.82883,-5.84606,-1.79916,2.92678,2.59678,0.00461959,0.889529,5.61201
-199.179,0.992079,0.1129,4,15,0,204.836,-0.592078,-0.11158,1.03285,0.812043,0.357973,-0.16847,-0.176996,0.807673,-0.574959,0.262835,-0.324971,0.796598,0.646289,0.733631,-0.36355,1.61339,-2.07303,-3.07893,-2.10357,-0.218611,-0.376361,-0.277436,1.78784,-1.95602,-1.13438,-0.30938,3.03515,3.30498,-0.43928,0.0728479,-0.0369968,1.42406,-3.39872
-201.169,0.99341,0.1129,5,31,0,203.279,-0.660559,-0.0990911,1.69751,0.593921,-0.20515,-0.439742,-0.963714,1.25856,-0.455799,-0.600915,-0.0575252,2.71749,1.54164,0.135845,0.288517,-1.1712,0.506576,-0.75556,0.554105,0.243137,-1.28307,-0.202072,-8.85161,-2.93313,5.53158,-1.74048,-2.54247,-3.98345,-2.03923,1.28827,0.0354534,-0.564121,8.21253
-209.664,0.934949,0.1129,5,31,0,211.934,-0.1245,1.39413,-0.241736,0.75813,-0.422342,-0.959406,-0.457806,2.56715,-1.90167,-0.279427,-1.0226,1.10907,0.47408,-0.815761,0.573857,-0.487215,-2.59347,1.28391,-0.469468,-0.397465,0.0816769,-0.653212,16.7339,2.77096,-2.5989,0.737267,1.17077,3.08419,-0.407075,2.75335,-1.42869,0.438406,-3.3644
-203.686,0.996154,0.1129,5,31,0,213.806,-0.268827,-1.09215,1.33328,0.331553,-0.673275,-1.36078,0.0132047,-1.33087,0.187611,-0.576252,-0.753027,-7.6468,-0.120243,-4.55358,-0.834498,-0.329188,-0.542318,1.2029,-0.417506,1.0688,1.25282,-4.5031,-4.27834,-2.57987,0.845275,-0.891726,-0.39355,-1.35478,0.0949656,-2.59314,1.7747,0.0422113,1.46538
-202.206,0.998353,0.1129,5,47,0,209.996,-0.351908,-0.731245,1.4168,0.907063,0.192261,-0.786637,-0.281224,-0.318841,0.39964,-0.0309005,-0.615619,2.95174,-1.95177,0.0945255,-1.84471,-2.42843,-2.22101,0.675709,-3.45056,0.282059,-0.8071,-0.766676,7.08398,-2.33225,1.1337,0.8234,2.78145,0.954691,-0.344344,-1.41296,2.30411,0.876764,0.461722
-202.43,0.99666,0.1129,5,31,0,206.236,-0.439136,0.0178877,1.59444,0.603892,-1.16428,-0.73128,-0.48069,-0.18362,-1.40018,-1.80906,-0.567499,0.627313,2.12841,-0.909994,-0.380114,-1.088,-1.03214,0.16908,1.21164,-2.00848,-0.85692,0.411367,-10.297,-0.628902,1.56727,-0.780988,-4.00233,0.0311971,-0.681295,-1.35182,-1.30986,-1.98501,1.92522
-204.45,0.991585,0.1129,5,31,0,206.966,-0.376203,0.112812,1.50247,0.235867,-0.46125,-0.282327,0.0565669,-0.0482302,-1.2499,-2.49693,-0.944808,-1.69719,-0.361089,0.550515,0.494772,-2.5857,-0.242763,-1.22627,-0.694476,-0.683152,0.122357,1.082,3.38154,-0.104212,0.53822,-1.41844,-0.0886459,3.91517,0.0805945,-0.740133,-0.800274,-2.55237,-4.22045
-204.324,0.996683,0.1129,5,31,0,209.811,0.16595,-0.00421477,0.149891,0.511149,-0.669389,-1.28545,0.473559,0.450831,-1.62197,0.343907,-0.576593,-1.93687,-1.94006,-2.4448,0.813025,-1.02481,-0.358557,-0.63304,0.913531,1.61991,1.95123,0.798242,23.3068,1.41161,-1.01507,2.10884,2.29609,3.71939,1.05321,0.353297,-0.775951,2.19762,-8.72482
-201.893,0.992366,0.1129,5,31,0,208.484,-0.0283509,0.228487,-0.411611,0.526347,-0.740926,-1.40218,-0.178497,0.386341,-1.53066,-0.641556,-0.302051,8.72998,0.20616,0.146747,0.911297,0.858762,0.894956,1.58953,0.243667,-0.552793,2.04209,-3.25184,-4.64756,1.98589,-6.11443,1.9901,-0.215303,-4.00366,0.0433196,0.0253576,-1.27825,0.387739,5.29117
-199.944,0.999766,0.1129,5,63,0,205.475,-0.566874,0.638128,0.664096,0.96187,0.192206,-0.511175,-0.0983919,0.604794,-0.340168,-0.267632,-0.66464,2.24254,2.47538,-0.468791,3.26733,0.590788,0.627322,1.03596,-0.872937,-0.609453,1.11088,-1.36942,-4.75558,0.646299,-2.77594,-0.170974,1.23386,0.478008,-0.226102,-0.171367,0.439914,0.235107,-5.01668
-200.275,0.999202,0.1129,5,31,0,203.247,-0.471529,-0.236897,1.38054,0.778958,0.258732,-0.687977,-0.0753104,-0.456169,-0.942907,0.254548,-0.377697,0.429903,0.580052,-1.6733,0.230498,2.44224,1.19411,-0.167813,0.279639,0.486084,0.445723,-2.35866,-0.565142,-1.83696,1.41052,0.167676,3.1396,-1.2146,-0.170874,-2.16475,-0.634607,1.51336,1.55372
-201.951,0.998461,0.1129,5,31,0,205.479,-0.760224,1.34597,1.11476,1.09242,0.120304,0.0744716,1.48495,0.513832,-0.709438,-0.935652,-0.173921,1.34933,-0.711317,-0.687713,-0.584502,1.66369,-0.56178,-0.646144,-2.50188,-1.03656,0.733183,-1.32111,4.12611,4.53247,-1.22378,1.12216,-0.107708,4.45997,2.40749,-0.873606,-0.820751,-1.28834,2.92002
-201.669,0.995802,0.1129,5,31,0,206.859,-0.321747,-0.158339,0.883677,1.01536,-0.150174,-0.511854,-1.04173,1.44137,-0.134687,0.243947,-0.661983,-3.94765,-2.62082,1.56363,-0.629282,1.55754,1.73275,1.68232,0.425262,0.578027,-0.443331,1.54207,10.9887,-0.667843,-0.764231,1.25411,1.33443,3.67902,-1.30603,1.3543,1.23119,1.30686,-3.7602
-204.058,0.987814,0.1129,5,31,0,207.375,-0.527687,-0.119756,2.22667,1.2128,-0.77633,-1.40582,-0.667551,1.63939,-1.40655,-0.675419,-0.717993,-3.17992,-0.839809,-1.85401,0.113816,0.28473,-0.104751,-1.23678,0.508163,1.356,1.13544,2.05651,-12.4277,-1.12532,2.62006,0.78464,-2.25751,-4.65042,-0.914472,1.41525,-1.30576,-0.343035,5.10716
-202.914,0.995747,0.1129,5,31,0,209.429,-0.260831,0.352788,1.70749,1.29582,-0.385789,-1.73585,-0.841981,0.451216,-1.51981,0.603857,-1.03805,6.2484,1.07664,-2.16013,-0.394309,1.24585,0.715072,0.113817,-2.67834,0.379167,1.35401,-2.82088,5.71168,0.58368,1.28961,1.44631,0.641241,-1.44507,-0.906125,0.0255696,-1.04414,1.45179,-2.33282
-207.209,0.987632,0.1129,5,31,0,212.064,-0.424377,1.16472,1.62786,1.59849,-0.438985,-1.75834,-1.23264,0.937506,-1.16433,1.64342,-0.812152,4.32909,-2.48566,0.640127,-0.65002,0.226914,-0.956607,0.806095,-1.5277,-1.20863,-1.59603,-0.799623,-2.51361,2.08742,0.911579,2.15867,-0.351273,-4.63511,-1.51103,0.48631,-0.751881,3.0556,7.02861
-201.167,0.988378,0.1129,4,31,0,211.874,-0.388366,0.571772,0.71056,0.961049,-0.534271,-0.490085,-0.298086,0.505249,-1.33087,-1.24486,-0.876594,5.90702,-1.71902,-0.890238,-1.64723,0.553367,3.82418,1.84028,-0.675518,0.518483,-3.18454,0.471585,1.66755,0.80559,-1.53796,0.383908,-0.410062,2.81924,-0.350893,-0.0587937,-0.945393,-0.999517,-5.37838
-201.191,0.988802,0.1129,5,31,0,206.401,-0.30964,-0.504616,1.36922,0.484464,-0.73956,-0.974068,0.946226,0.10841,-1.59371,-1.66451,-0.392338,-9.58089,0.882483,-1.45926,0.271922,-1.15035,0.158975,-1.21894,0.136571,-0.769021,-0.717045,-1.9428,-7.09411,-2.14471,2.25829,-0.412819,-2.07752,-1.87495,1.5597,-0.884967,-1.72859,-1.84532,4.14146
-201.366,0.999758,0.1129,5,63,0,205.312,-0.530511,0.664534,1.74663,1.01097,0.254091,-0.757662,-1.03785,0.321344,-0.205798,0.799305,-0.69047,3.15212,-1.47779,1.39129,-1.46723,-0.10804,1.19929,0.904372,-1.02027,-1.33085,-0.597214,-2.61366,1.29386,0.800161,1.16114,0.143276,1.67249,-0.759378,-1.39112,-0.546239,0.723413,1.90646,-1.1651
-203.634,0.990185,0.1129,5,31,0,207.117,-0.532709,1.22765,1.40171,1.21983,-0.747861,-0.727279,0.503664,1.97734,0.0416954,-1.41552,-1.00993,-2.42182,1.93104,0.834483,0.446287,0.362002,-1.27341,-1.47331,-0.0323568,1.35686,1.10828,-1.12542,-3.86231,1.5794,-0.316032,0.359759,-1.45286,0.260399,0.528367,1.74931,0.853251,-1.29315,-4.42977
-203.696,0.999621,0.1129,5,63,0,208.844,-0.0675152,0.304226,0.830178,-0.248818,-0.413416,-1.85436,1.01029,1.73981,-1.33915,-0.0895436,-0.611576,-3.03366,2.88558,1.03942,1.06062,0.0279238,-0.655337,0.58112,2.13294,1.36617,-0.906917,0.157882,3.62545,1.44838,0.389604,-2.12999,1.88318,-3.86433,1.60129,2.0916,-0.602257,1.12515,2.88419
-209.124,0.986401,0.1129,5,31,0,211.639,-0.617373,-0.526218,1.45821,1.98758,-0.832205,0.0983747,-0.906844,-1.84007,0.0785884,-0.796032,-1.21247,-4.1129,-0.890963,-0.66911,0.181094,-0.739072,-2.27396,1.01996,0.172238,-0.0311013,0.795428,0.0699436,-7.26734,-1.45106,-0.411392,1.46557,-1.60315,2.49677,-1.06791,-2.76146,0.667579,-0.591663,-1.37707
-202.818,0.997388,0.1129,5,31,0,211.782,-0.307291,0.603714,1.70389,0.783515,0.525516,-1.61488,-0.413633,0.326189,-0.1789,-1.16361,-0.790799,2.07973,-0.994312,0.607815,2.25656,0.134841,2.61232,-1.33615,-3.38664,1.24184,-1.07009,-3.95617,6.00972,1.18895,1.68459,0.315567,3.74689,-2.95679,-0.46182,-0.27153,1.02617,-0.835571,2.49483
-201.379,0.99476,0.1129,5,31,0,207.601,-0.111554,-0.396659,0.567264,0.830195,-1.20709,-1.52876,0.299201,0.16292,-1.34004,-0.0492835,-0.364515,-2.48518,-1.72633,1.67175,-2.25278,-1.8951,3.02085,-0.0311416,-1.57938,-0.36719,0.927693,-0.594648,-6.693,-1.0143,-0.658216,2.88199,-3.63595,-5.57843,0.729965,-0.52939,-0.888578,1.45964,9.40733
-206.015,0.967045,0.1129,5,31,0,211.189,-0.604092,0.494644,2.41604,-0.188701,0.0869758,-0.418009,0.0407856,2.27035,-0.35293,-0.0407661,-1.19932,2.44938,1.32182,0.726782,2.2892,2.76363,-1.39738,-0.452175,-0.319008,1.14711,-1.27332,1.16334,-6.1159,0.104114,1.42396,-2.5154,0.294912,0.90676,-0.0251876,2.01727,0.133212,0.307487,-4.14835
-205.984,0.997435,0.1129,5,31,0,209.666,-0.576939,0.449372,2.40985,-0.171953,-0.186612,-0.135604,1.0611,1.67126,-0.0118252,0.71501,-1.00229,4.64882,-0.0578157,-0.850702,1.74504,-0.400544,-0.129083,1.11261,-1.91899,0.209906,0.28025,2.67651,-0.579696,0.0679479,1.85026,-2.93789,-0.227346,2.45184,1.15886,1.331,0.729934,1.375,-2.02238
-206.431,0.996951,0.1129,5,31,0,212.805,-0.594197,0.510105,2.36327,-0.300427,-0.10522,-0.113345,1.22948,1.51814,-0.0138239,0.765661,-0.985413,2.21439,-1.09197,1.05614,2.38716,-1.70919,-0.38508,-2.47354,2.61738,0.0676632,-0.486442,-0.844121,-1.53525,0.140589,1.72439,-3.3293,-0.09417,2.42283,1.35311,1.12433,0.718886,1.44189,-1.64194
-206.509,0.98808,0.1129,5,31,0,212.737,-0.461249,-0.728508,1.20392,1.86292,-0.530487,-1.64232,0.654939,1.89882,-1.35624,-1.80383,-0.757809,0.999631,0.136588,-3.35502,1.31366,-0.494771,-0.511887,-1.81868,-1.57668,-0.812604,-1.16569,-3.01592,-12.0561,-2.25821,-0.434835,3.01594,-0.933342,-4.92745,0.799075,1.82595,-1.1198,-1.84256,6.07232
-203.52,0.999738,0.1129,5,31,0,209.667,-0.288932,1.35189,1.61493,0.553709,-0.707571,-0.779086,0.188554,1.52397,-1.64589,0.214701,-0.910975,4.57089,-1.6809,0.211116,2.8999,-0.0233363,-1.06278,0.951853,1.89111,-0.852872,-1.59092,-1.51544,10.8841,2.59182,1.20362,-0.309217,-0.408901,2.31369,0.282901,1.38008,-1.28311,1.03735,-3.30651
-203.966,0.99522,0.1129,4,15,0,208.691,-0.313827,1.43845,1.54046,0.468396,-1.04591,-0.694565,0.214012,1.69741,-1.63523,0.168224,-0.767607,2.66114,-0.443836,0.906278,0.791421,3.37234,-0.712291,-0.157361,-1.26646,-0.224368,0.382017,-3.35254,7.93036,3.15033,1.24317,-0.663832,-1.91401,2.46261,0.322106,1.66521,-1.37149,1.08348,-0.655467
-203.604,0.99957,0.1129,5,31,0,207.05,-0.295774,-1.30146,0.94824,0.989097,0.249704,-0.983624,-0.13938,1.12246,-0.134611,-1.67014,-0.542852,-3.31658,0.445,0.84684,0.027342,0.292192,-2.38348,0.300385,2.20546,-0.923739,-0.0244351,1.37934,3.84061,-3.93329,-0.228385,1.68788,3.76235,-0.39221,-0.119312,0.951328,1.43785,-1.68231,2.49091
-207.125,0.994014,0.1129,5,31,0,209.691,-0.729086,1.91289,1.87627,0.877406,-0.476686,0.130193,1.17743,-0.0565176,-0.601335,1.26652,-0.540218,1.24463,-2.48569,0.104676,-1.42684,0.727085,-0.127452,0.225005,0.00418839,1.12517,0.0472975,0.272396,1.88286,4.17309,1.30004,-1.22939,-2.85646,3.83569,1.43736,-1.48646,-0.280557,2.73463,4.64666
