# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=758170905
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/hero-study/include/time/IgA_N_Serum_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/hero-study/include/time/IgA_N_Serum_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,p_a,p_b,p_sigma,g_a,g_b,g_sigma
405.998,0.876243,0.225281,2,3,0,-405.823,0.793718,-0.112644,-1.78013,16.2213,-0.166889,-8.08039,157.481,120.749,-17.411
406.64,0.876542,0.225281,4,15,0,-404.424,0.814151,-0.151142,-1.79561,22.4004,42.4659,-13.1482,111.848,72.5282,-25.8788
406.425,0.99976,0.225281,4,15,0,-405.326,0.774063,-0.11893,-1.78997,15.8695,-0.18537,-34.3803,-117.1,-57.979,-23.2378
407.37,0.998942,0.225281,4,23,0,-403.869,0.825822,-0.17773,-1.75582,-36.4198,47.8935,-25.6854,45.0944,16.6666,1.66082
407.438,0.999707,0.225281,4,31,0,-407.078,0.790645,-0.133297,-1.74358,24.0173,-8.64779,4.44752,-27.3434,-9.01656,9.20479
407.583,0.99732,0.225281,5,31,0,-406.975,0.813041,-0.161277,-1.75978,28.9154,-12.003,-9.51901,20.736,8.86425,-0.696642
406.694,0.846847,0.225281,2,7,0,-406.242,0.819438,-0.153949,-1.75239,14.8215,5.85991,19.4549,141.17,89.5015,2.43046
407.53,0.995864,0.225281,3,11,0,-405.599,0.807449,-0.151002,-1.74639,-61.0776,4.12941,15.1239,31.0724,20.255,7.81535
407.408,0.728633,0.225281,3,11,0,-404.8,0.79927,-0.146256,-1.78173,-36.9631,-36.3065,27.5539,-26.43,-13.843,-15.5402
405.897,0.993775,0.225281,4,15,0,-404.87,0.86089,-0.236959,-1.7572,-9.27769,2.01543,34.3733,13.4031,-31.8384,-1.55526
405.861,0.988239,0.225281,4,15,0,-403.447,0.823014,-0.177124,-1.68685,44.0569,-23.8359,33.5825,17.2537,-0.0412565,43.4663
406.472,0.811821,0.225281,3,15,0,-403.732,0.810006,-0.138934,-1.73339,-3.25079,-34.9356,42.3326,138.198,94.254,14.1897
404.699,0.884251,0.225281,2,3,0,-404.575,0.812516,-0.128601,-1.73422,14.3236,-4.40283,3.34357,234.176,160.486,10.1434
407.52,0.993972,0.225281,2,7,0,-404.366,0.793372,-0.136233,-1.74883,68.3593,24.8784,20.893,-18.5952,-4.64304,5.99288
407.064,0.928802,0.225281,2,7,0,-406.792,0.790614,-0.142923,-1.73792,-15.5232,-6.01195,-12.2102,-92.4579,-55.3101,12.1398
407.413,1,0.225281,2,3,0,-407.105,0.794924,-0.134593,-1.73767,-17.7581,-12.3942,2.58406,9.46662,13.8268,13.0584
406.846,0.976548,0.225281,4,15,0,-405.812,0.804538,-0.152089,-1.80664,-21.3201,-0.91068,-31.4696,-9.64913,-5.72931,-32.7889
407.045,0.998723,0.225281,3,15,0,-406.205,0.800163,-0.144912,-1.79959,20.2548,-15.6369,-21.9614,-6.69954,-0.206321,-27.8719
406.961,0.998387,0.225281,4,31,0,-406.486,0.791697,-0.129315,-1.79794,-23.0531,12.8895,8.44631,11.6007,19.5295,-27.0961
406.104,0.839025,0.225281,4,15,0,-405.528,0.835058,-0.176145,-1.72765,-24.5988,-1.9413,-18.7655,149.166,84.4528,17.6082
407.094,1,0.225281,2,3,0,-406.126,0.829866,-0.190328,-1.73454,27.6244,21.7205,12.7232,1.27067,-16.8691,15.0247
405.972,0.987267,0.225281,4,15,0,-405.191,0.786433,-0.128795,-1.82265,19.8545,-10.603,-24.1206,-49.8589,-18.7391,-45.2273
400.57,0.855238,0.225281,2,7,0,-399.404,0.781772,-0.106942,-1.89021,-8.41722,-18.5156,30.689,75.8026,77.9369,-100.048
403.402,0.773385,0.225281,4,15,0,-398.448,0.764052,-0.116566,-1.82877,-19.7271,-9.17817,-75.0924,-234.673,-130.328,-54.6577
407.449,0.998141,0.225281,3,11,0,-403.33,0.794994,-0.135296,-1.7762,6.7485,46.4767,-47.7283,5.29321,11.8151,-11.9331
407.205,0.983944,0.225281,3,15,0,-405.88,0.780843,-0.111587,-1.76417,39.7176,-18.2207,-17.5785,16.9965,30.4331,-4.80252
403.219,0.96816,0.225281,3,15,0,-402.565,0.791759,-0.127484,-1.86771,19.0286,-11.1823,-20.7953,29.1697,34.4075,-79.9624
406.069,0.722476,0.225281,3,15,0,-400.029,0.808978,-0.132756,-1.76606,-28.8694,0.549938,-82.4658,179.77,124.62,-7.88475
403.727,0.978265,0.225281,4,15,0,-402.82,0.84654,-0.186165,-1.82003,-38.9744,11.9363,8.46056,240.675,136.591,-47.0434
405.975,0.907263,0.225281,2,3,0,-403.051,0.843358,-0.209005,-1.80775,-40.1033,-40.15,25.387,18.6033,-17.488,-34.6026
404.536,0.990144,0.225281,4,15,0,-403.463,0.838983,-0.204231,-1.66837,-30.6061,19.8731,-16.8938,4.06598,-19.1269,53.1093
406.939,0.999345,0.225281,5,31,0,-403.316,0.783938,-0.123404,-1.79385,49.2699,-28.418,-44.9016,-35.3145,-7.66431,-24.5986
405.949,0.983457,0.225281,4,31,0,-405.139,0.75457,-0.0801642,-1.72089,17.4524,0.53543,-28.3581,-46.467,1.68205,20.4841
404.19,0.859058,0.225281,4,19,0,-402.631,0.877704,-0.255182,-1.79738,50.8631,10.0215,17.7143,74.7914,-4.7377,-30.7858
406.009,0.829198,0.225281,4,15,0,-402.544,0.787283,-0.103512,-1.73507,41.3091,-45.7493,-25.5142,138.434,110.578,11.8285
406.27,0.993726,0.225281,4,15,0,-405.411,0.780434,-0.103764,-1.79788,-15.1445,-25.754,-9.56596,72.5309,71.7497,-28.6115
406.229,0.97203,0.225281,2,3,0,-405.813,0.768707,-0.107256,-1.79712,17.5392,13.1627,10.8099,-93.5849,-36.5889,-28.3557
404.893,0.981086,0.225281,2,7,0,-403.674,0.766831,-0.0935615,-1.83009,7.8977,16.0946,-33.38,-12.7571,24.6459,-52.4993
406.26,0.969609,0.225281,3,15,0,-403.937,0.797708,-0.131009,-1.81367,-44.2035,23.5599,-32.0368,72.2508,58.0554,-38.6423
404.187,0.717664,0.225281,2,3,0,-403.952,0.805794,-0.122506,-1.81008,-12.1424,0.42605,-14.117,236.931,168.005,-40.3366
405.317,1,0.225281,4,15,0,-402.051,0.74406,-0.0585744,-1.77762,-56.0809,-20.6659,40.6927,-14.7441,36.9861,-17.8179
404.818,0.933235,0.225281,3,7,0,-403.827,0.733324,-0.0444754,-1.75864,0.0306608,-26.4674,18.245,-32.6658,30.3462,-6.60049
403.562,0.954005,0.225281,2,7,0,-403.171,0.719357,-0.034448,-1.7708,7.75663,-14.8663,12.882,-118.65,-18.5185,-17.183
403.492,0.908474,0.225281,3,7,0,-402.52,0.72404,-0.0209373,-1.75761,-38.1511,-9.31474,-15.9557,31.1767,82.3609,-8.69155
403.843,1,0.225281,4,15,0,-403.086,0.720711,-0.0372357,-1.73448,-14.6629,18.0708,-19.7686,-114.49,-21.4004,7.02568
405.33,0.9987,0.225281,2,7,0,-402.969,0.741104,-0.0564004,-1.73358,-64.0255,21.3593,1.02212,-29.3463,24.3649,10.8205
404.669,0.938769,0.225281,3,7,0,-404.215,0.732062,-0.0557974,-1.73481,29.8726,-5.08921,4.25955,-120.296,-33.5361,8.5885
405.1,0.920736,0.225281,4,15,0,-403.324,0.739744,-0.0671162,-1.77174,2.41441,-40.6635,-10.1998,-125.147,-38.5555,-14.4772
405.639,0.692172,0.225281,2,3,0,-402.357,0.753079,-0.0649063,-1.77053,-35.1325,-51.162,7.0637,41.4668,69.2184,-12.4522
406.632,0.982333,0.225281,3,15,0,-403.239,0.768292,-0.110016,-1.76345,-54.4482,43.4009,-11.0676,-111.326,-51.1011,-5.64854
406.871,0.983813,0.225281,3,15,0,-404.597,0.818591,-0.186799,-1.74772,-39.8463,38.395,-6.55443,-95.9936,-77.8902,5.81774
407.15,0.973161,0.225281,2,7,0,-406.228,0.82946,-0.193026,-1.74566,-42.8634,-8.41705,-1.22081,-21.7879,-33.1778,7.89779
407.276,0.998914,0.225281,4,15,0,-406.715,0.818107,-0.165761,-1.73281,18.8985,-11.7966,17.4772,42.9818,21.0488,16.3143
407.554,0.998059,0.225281,3,15,0,-406.98,0.812553,-0.162056,-1.74745,19.7569,-1.02725,21.7168,9.78651,1.4639,7.25801
407.526,0.999866,0.225281,4,15,0,-407.486,0.818705,-0.170801,-1.76082,1.44651,-0.485969,6.88201,15.8859,1.19428,-1.39647
407.549,0.71933,0.225281,2,7,0,-405.235,0.807657,-0.155253,-1.77342,-27.7311,-43.2557,7.72104,3.83382,1.00768,-9.72271
407.5,0.976982,0.225281,3,11,0,-406.778,0.805879,-0.159529,-1.75154,-5.81246,-2.59587,-29.012,-45.0541,-32.4956,4.3813
406.613,0.832243,0.225281,3,11,0,-404.7,0.822603,-0.169229,-1.71044,-15.3314,-32.7344,29.263,64.1792,33.1813,29.6106
403.965,0.65024,0.225281,2,3,0,-403.155,0.826884,-0.148697,-1.7073,-6.14788,27.4439,5.43169,237.113,152.881,26.4261
407.058,0.936308,0.225281,3,15,0,-402.311,0.783009,-0.12286,-1.72684,24.8598,62.9857,-22.3165,-35.9959,-10.3211,19.221
406.767,0.887518,0.225281,3,7,0,-406.097,0.796403,-0.157512,-1.76227,4.11998,-19.5055,-18.1632,-136.932,-90.3896,-4.20573
406.583,0.999913,0.225281,3,9,0,-406.368,0.803921,-0.13187,-1.78087,-13.8918,-0.484809,-12.3205,133.282,95.6945,-16.568
407.291,0.993549,0.225281,2,3,0,-406.606,0.795094,-0.141347,-1.7854,-28.907,-17.0141,-1.95466,-38.621,-19.1314,-18.2294
407.477,0.7944,0.225281,2,5,0,-406.033,0.801756,-0.140424,-1.76746,-40.3187,-18.9217,-19.8633,44.2705,34.0817,-6.08919
407.588,0.999736,0.225281,4,31,0,-407.46,0.79835,-0.142077,-1.76428,-12.3775,-5.72364,5.26687,-5.68612,1.19375,-3.84852
406.64,0.929527,0.225281,4,15,0,-406.043,0.813832,-0.150438,-1.71859,-2.32877,3.93626,26.3704,98.3495,63.3267,24.2214
402.907,0.994652,0.225281,3,7,0,-402.533,0.832711,-0.18337,-1.63985,26.2668,3.67049,-7.09835,65.9074,29.2776,68.2935
401.829,0.994914,0.225281,2,3,0,-401.616,0.824852,-0.186808,-1.62263,-19.8559,-1.30131,5.8876,-20.485,-27.0672,77.212
405.89,0.995947,0.225281,4,15,0,-399.731,0.858732,-0.232845,-1.77744,-3.1744,-15.5449,-84.2933,19.0533,-27.6024,-14.7759
406.783,0.998001,0.225281,4,15,0,-405.331,0.817653,-0.173053,-1.7105,-35.6846,28.7762,4.74863,-9.82239,-15.9033,29.8353
405.725,0.835657,0.225281,4,15,0,-404.937,0.829511,-0.211057,-1.76745,-11.9226,-11.7725,26.4471,-152.054,-126.043,-9.12128
406.34,0.865602,0.225281,2,7,0,-402.569,0.842761,-0.194589,-1.78524,-50.2796,-29.6472,45.307,118.513,54.8481,-19.2442
405.135,0.97567,0.225281,2,7,0,-404.23,0.836629,-0.213841,-1.81523,3.30838,6.89654,32.0046,-102.396,-98.0005,-41.2609
405.322,0.994505,0.225281,4,15,0,-402.618,0.799439,-0.156527,-1.67916,-11.332,31.123,-44.644,-80.3777,-54.0953,47.0157
406.682,0.993748,0.225281,3,15,0,-404.804,0.776123,-0.123462,-1.73701,-9.04553,10.8478,-45.4886,-113.549,-59.9446,11.7564
406.78,0.902143,0.225281,2,3,0,-405.622,0.78539,-0.110456,-1.73245,36.455,21.042,10.4931,71.4631,64.3694,15.0486
406.842,0.981363,0.225281,2,7,0,-405.642,0.779425,-0.115022,-1.72004,-26.3087,-10.2357,30.4945,-20.7347,2.69226,23.157
407.287,0.994184,0.225281,3,15,0,-405.506,0.829928,-0.189335,-1.75963,-30.6419,29.1261,24.0748,8.6144,-12.3154,-0.911367
407.594,0.991509,0.225281,4,19,0,-405.097,0.798276,-0.140982,-1.76,48.0313,-37.4454,0.0260885,1.35748,6.14944,-1.05347
407.475,0.987538,0.225281,4,15,0,-407.358,0.81935,-0.173894,-1.74841,15.4553,0.909866,-2.63882,1.26329,-9.53344,6.58618
404.908,0.661909,0.225281,2,7,0,-403.796,0.822079,-0.143679,-1.75552,-47.4064,-2.21112,-9.07667,242.907,159.609,-3.13856
405.282,1,0.225281,2,3,0,-404.119,0.809517,-0.188704,-1.75426,-9.61443,-33.1092,1.59412,-209.72,-151.834,-1.75453
407.263,0.994747,0.225281,2,7,0,-404.697,0.826839,-0.183515,-1.7397,62.0993,22.6422,17.7141,15.3969,-4.81003,11.9513
406.967,0.976706,0.225281,4,15,0,-406.499,0.834661,-0.20255,-1.75701,22.9736,-6.22332,14.8631,-32.3965,-44.8221,0.233432
406.969,0.986594,0.225281,4,15,0,-406.304,0.828431,-0.181603,-1.72526,-8.61835,22.7008,-11.2,44.2091,14.7736,20.7818
407.028,0.909545,0.225281,2,3,0,-406.241,0.829249,-0.190736,-1.73106,-25.7904,-19.1355,-11.2861,-7.82751,-22.8,17.1447
405.277,0.906153,0.225281,4,15,0,-404.593,0.863981,-0.221984,-1.73383,35.0979,-7.20604,-8.64005,146.139,61.6108,12.4559
406.445,0.930912,0.225281,3,11,0,-403.663,0.823202,-0.16381,-1.79767,73.0325,-8.15772,17.301,123.348,73.404,-27.4594
406.603,1,0.225281,4,15,0,-405.998,0.834844,-0.18327,-1.7863,11.707,9.34404,-23.3176,111.06,55.736,-19.5483
407.058,1,0.225281,2,3,0,-406.606,0.83189,-0.187817,-1.78171,-18.9683,-10.9719,14.0067,42.472,9.58859,-15.7034
407.234,0.965396,0.225281,3,11,0,-406.458,0.812977,-0.174695,-1.75126,22.6908,-12.5664,-21.306,-73.4717,-57.8421,4.14902
406.801,0.938256,0.225281,4,15,0,-405.707,0.801934,-0.153789,-1.71061,-41.8112,-6.75419,16.9424,-43.5707,-29.1646,29.5476
405.783,0.999775,0.225281,4,15,0,-405.223,0.752195,-0.0668882,-1.77076,-4.71743,4.76148,-25.1704,17.1914,52.7102,-12.3222
406.129,0.980702,0.225281,4,15,0,-404.299,0.788035,-0.117355,-1.81321,33.5129,-33.2533,14.8579,60.9144,58.0182,-38.7486
406.39,0.930949,0.225281,3,7,0,-405.546,0.790032,-0.117066,-1.80081,24.912,7.72871,24.4511,85.7253,73.494,-30.1351
406.743,0.993474,0.225281,4,23,0,-405.413,0.821252,-0.190262,-1.77708,19.6892,-14.2327,33.6883,-97.2561,-81.0813,-13.4948
407.049,0.999848,0.225281,4,15,0,-406.009,0.815099,-0.155819,-1.78631,30.6171,-0.694705,-26.9943,86.0865,53.5476,-18.9961
406.018,0.996299,0.225281,3,7,0,-405.691,0.829938,-0.180687,-1.81723,6.85599,12.0755,-13.7061,77.3967,34.9012,-40.9206
406.323,0.964194,0.225281,2,3,0,-405.801,0.823569,-0.18385,-1.81365,27.6276,3.14341,-13.8411,-26.2558,-33.169,-38.0853
406.63,0.997162,0.225281,4,23,0,-405.606,0.803767,-0.151094,-1.81275,-30.8483,8.74695,24.6842,-11.4963,-6.31868,-37.2063
405.691,0.877379,0.225281,4,15,0,-404.963,0.819403,-0.158014,-1.81993,-8.40949,26.103,-0.0818041,127.567,79.2101,-43.5126
405.797,0.888917,0.225281,4,23,0,-403.516,0.817937,-0.183439,-1.81894,-3.46454,46.7431,-7.44964,-93.2875,-76.0435,-42.6713
405.972,0.980917,0.225281,4,23,0,-404.842,0.812103,-0.161974,-1.82781,1.66408,-33.2524,1.03978,5.11933,-1.42069,-48.189
406.766,0.99434,0.225281,4,31,0,-404.314,0.842404,-0.202978,-1.77695,-29.7427,17.3461,-45.6832,51.2234,7.81862,-13.0045
406.143,0.982741,0.225281,4,15,0,-405.864,0.857995,-0.225095,-1.76252,16.5993,2.38611,13.259,65.7016,7.0189,-4.58413
405.263,0.878971,0.225281,2,3,0,-404.765,0.867181,-0.228571,-1.7665,-14.8653,-19.4527,-3.37412,143.958,55.2662,-8.76519
407.149,0.998744,0.225281,4,15,0,-403.678,0.786382,-0.114883,-1.76284,-59.6163,15.9344,43.4448,55.0107,53.1514,-3.97136
406.844,0.867934,0.225281,2,3,0,-405.885,0.793477,-0.119089,-1.7674,14.4017,28.8216,4.31809,104.729,83.1877,-7.44334
406.689,0.999104,0.225281,3,15,0,-404.353,0.796024,-0.148767,-1.80173,11.9338,-29.9387,-40.3791,-86.0781,-53.0591,-30.0407
407.545,1,0.225281,4,15,0,-406.614,0.816538,-0.169652,-1.76237,-24.2165,-3.87613,-27.8326,0.0471222,-8.41784,-2.40461
405.335,0.699584,0.225281,2,3,0,-404.639,0.805506,-0.182611,-1.76026,22.7188,20.8416,4.238,-213.512,-151.497,-5.61362
407.2,0.990838,0.225281,3,11,0,-402.37,0.821409,-0.182699,-1.77818,-80.9015,-4.40226,46.3395,-40.1857,-40.7776,-13.2925
407.417,0.969574,0.225281,3,7,0,-406.975,0.823607,-0.174561,-1.75912,-23.4816,-6.15925,13.364,43.319,16.9966,-0.429972
407.399,0.995447,0.225281,3,7,0,-407.348,0.822188,-0.170862,-1.75325,4.34263,-6.24703,-1.81537,53.2764,25.1881,3.33153
407.46,0.999945,0.225281,4,31,0,-407.202,0.810161,-0.154872,-1.77678,6.75457,-13.274,8.25616,35.178,21.3134,-12.0528
406.498,0.858939,0.225281,4,15,0,-405.566,0.841993,-0.216545,-1.76359,-25.439,-18.5032,18.47,-51.1639,-63.8377,-4.85408
407.539,0.999538,0.225281,3,11,0,-406.224,0.80256,-0.150233,-1.74369,-20.266,33.1079,2.90217,-16.0233,-9.60395,9.51645
407.075,0.907513,0.225281,3,11,0,-406.323,0.790446,-0.144357,-1.75594,-3.54021,22.3306,-16.8838,-108.014,-65.6405,0.439335
405.969,0.981873,0.225281,3,15,0,-405.55,0.815886,-0.184257,-1.70422,28.0987,-5.38899,5.39783,-97.9661,-77.1403,32.2658
405.805,0.889166,0.225281,2,3,0,-404.579,0.811695,-0.180006,-1.70217,24.6774,30.1602,-4.42408,-111.961,-84.2554,33.2056
406.065,0.96653,0.225281,4,31,0,-404.442,0.840077,-0.183842,-1.7322,-3.5186,25.4292,33.9431,151.345,82.311,14.66
405.784,0.695297,0.225281,3,11,0,-401.004,0.833957,-0.169344,-1.76802,74.3837,20.8076,46.2799,197.558,118.304,-9.31359
405.454,0.93331,0.225281,4,15,0,-403.631,0.804206,-0.133817,-1.82218,60.4932,10.9358,-3.37063,132.069,95.1779,-45.6907
405.93,0.785056,0.225281,2,3,0,-403.376,0.788073,-0.148854,-1.79064,-40.1358,-23.0887,39.024,-177.982,-112.175,-24.4581
406.05,1,0.225281,3,11,0,-403.818,0.794943,-0.114063,-1.73229,12.2744,-5.80505,-50.5933,147.077,111.19,13.828
406.334,0.998612,0.225281,3,11,0,-405.717,0.791431,-0.153656,-1.73867,7.17764,-22.3373,-10.0621,-156.728,-101.413,10.2072
406.911,0.998714,0.225281,2,7,0,-406.262,0.803353,-0.132724,-1.74862,-20.5501,-16.2101,14.9309,113.397,81.5962,5.05631
406.168,0.930481,0.225281,2,7,0,-405.927,0.783792,-0.143633,-1.7445,-21.6306,3.32035,3.99783,-171.658,-106.287,5.97079
406.937,1,0.225281,1,1,0,-406.308,0.786049,-0.138186,-1.7429,23.2022,19.0724,3.29808,-109.765,-64.1239,8.5802
406.964,0.997094,0.225281,4,15,0,-406.426,0.807477,-0.163359,-1.71884,31.1555,2.67585,-9.96242,-50.422,-37.7173,24.6075
406.755,0.986176,0.225281,4,15,0,-406.229,0.839263,-0.204813,-1.78227,-20.6138,-8.07201,-17.7995,1.84955,-24.9567,-16.5411
407.172,0.818182,0.225281,3,11,0,-405.451,0.834225,-0.191173,-1.76033,-16.6404,-34.0922,-22.1425,43.0686,8.87254,-1.52784
407.172,0.537386,0.225281,2,3,0,-403.899,0.834225,-0.191173,-1.76033,64.1238,27.9094,-26.3794,43.0686,8.87254,-1.52784
406.488,0.986799,0.225281,2,7,0,-406.091,0.846463,-0.217304,-1.77548,9.09237,-16.3025,-10.2586,-7.2414,-36.6651,-12.5314
406.918,1,0.225281,4,15,0,-406.203,0.835964,-0.193309,-1.78234,-25.3087,20.2669,-0.777342,48.8973,10.9484,-16.3204
406.172,0.855452,0.225281,4,15,0,-405.384,0.819554,-0.15481,-1.71328,-39.3884,2.04327,9.00495,126.764,79.5693,26.8305
405.244,0.998227,0.225281,4,15,0,-404.374,0.827632,-0.202931,-1.69386,-18.4325,26.0524,-4.94107,-97.9188,-84.7735,37.7526
403.378,0.886145,0.225281,2,3,0,-402.721,0.849285,-0.194241,-1.66829,17.7682,21.6012,-6.45737,157.606,83.2462,51.0242
404.811,0.823924,0.225281,3,7,0,-401.514,0.854755,-0.224411,-1.6862,56.4773,30.4973,-32.4218,30.968,-10.8314,42.3459
406.888,0.995602,0.225281,3,15,0,-403.625,0.840306,-0.207193,-1.76248,26.654,-16.1605,56.6503,-3.23539,-28.564,-3.38127
404.489,0.678117,0.225281,2,7,0,-403.634,0.828422,-0.217835,-1.7706,32.9298,4.06817,20.1319,-214.338,-169.424,-13.6548
401.23,0.429056,0.225281,1,1,0,-401.053,0.82268,-0.225789,-1.77073,-10.3446,-11.052,-1.94024,-336.653,-251.724,-20.3483
406.938,1,0.225281,2,3,0,-401.95,0.835101,-0.202421,-1.76938,62.7551,55.5774,4.47289,-27.539,-42.1087,-7.86367
407.423,0.999351,0.225281,3,15,0,-406.215,0.785835,-0.123429,-1.75665,-24.9699,29.3673,6.91619,-11.6545,6.08046,0.602372
407.229,0.954869,0.225281,2,7,0,-406.761,0.785793,-0.133319,-1.76179,-9.09888,16.5683,13.3896,-82.5372,-43.9134,-3.13317
407.085,0.99904,0.225281,4,31,0,-406.516,0.831414,-0.191285,-1.73548,34.8662,-2.14276,-1.72343,11.0844,-11.0386,14.4174
406.785,0.991451,0.225281,3,15,0,-405.529,0.808637,-0.157287,-1.80844,25.8511,-16.8627,28.1086,-0.395157,-2.50952,-34.0215
406.848,0.956077,0.225281,3,15,0,-403.295,0.829025,-0.194612,-1.7865,-60.0234,29.6227,-34.5553,-41.247,-47.6209,-19.2834
406.653,0.849491,0.225281,2,7,0,-405.061,0.833728,-0.179048,-1.77495,-8.29843,-26.1805,-32.189,126.84,68.1527,-12.089
407.002,0.994105,0.225281,3,15,0,-403.89,0.789454,-0.143772,-1.75359,46.542,-41.8795,-19.6366,-114.198,-69.3674,1.80589
407.002,0.636758,0.225281,1,3,0,-404.955,0.789454,-0.143772,-1.75359,53.0167,26.8684,3.6082,-114.198,-69.3674,1.80589
406.419,0.999712,0.225281,4,15,0,-405.867,0.82405,-0.194583,-1.72202,-14.3998,21.1095,-1.45917,-85.9707,-74.3685,21.7217
407.405,0.885019,0.225281,4,15,0,-405.093,0.793479,-0.127972,-1.75303,-19.9418,-40.1714,24.0712,40.0079,36.9203,3.02945
406.322,0.710983,0.225281,1,3,0,-405.466,0.785528,-0.145236,-1.75353,-19.3538,-25.8381,-1.39083,-167.199,-104.032,0.425585
406.228,0.995345,0.225281,2,3,0,-405.849,0.800858,-0.122887,-1.76933,-19.01,-9.421,12.0969,160.73,117.317,-9.81704
405.645,0.860059,0.225281,3,11,0,-402.912,0.762171,-0.110985,-1.73949,-3.81268,-46.0644,-25.9837,-177.242,-94.9483,7.879
406.477,1,0.225281,2,3,0,-405.711,0.778332,-0.0981069,-1.73437,38.2942,8.6042,3.99912,80.7013,75.9978,13.0913
405.911,0.966465,0.225281,4,23,0,-403.934,0.85828,-0.219645,-1.73687,-39.3863,-1.25263,38.9111,102.679,34.6667,11.6394
407.292,0.998871,0.225281,3,15,0,-404.749,0.811039,-0.15061,-1.74196,40.0115,-41.11,9.77394,71.7704,46.4733,10.2743
405.222,0.545037,0.225281,2,3,0,-403.213,0.826884,-0.153119,-1.75175,-20.2665,-40.55,-13.0602,227.622,145.3,0.0252
407.467,0.94597,0.225281,2,3,0,-404.733,0.821095,-0.171342,-1.75698,47.5267,40.2434,6.74949,38.245,15.2977,1.02159
406.928,0.993375,0.225281,3,15,0,-405.516,0.776099,-0.103424,-1.73742,35.9428,-27.9043,-4.95931,21.6191,35.8735,11.9748
405.406,0.871794,0.225281,4,15,0,-405.143,0.776291,-0.0868262,-1.78264,-20.1485,4.04036,8.36161,148.121,127.779,-20.4853
407.244,0.990624,0.225281,3,15,0,-403.312,0.82757,-0.179337,-1.77311,-88.186,13.3938,-13.6553,54.5377,21.691,-9.80572
407.265,0.996943,0.225281,2,5,0,-407.16,0.826367,-0.176693,-1.77145,12.5297,-2.76983,-5.39185,59.9362,26.4706,-8.71048
406.904,0.965733,0.225281,2,7,0,-406.205,0.833163,-0.188958,-1.7878,0.6933,20.6245,17.8573,49.2106,13.1836,-19.9499
406.781,0.984398,0.225281,4,15,0,-406.402,0.843518,-0.203105,-1.7697,-13.7023,-4.7078,-17.9888,62.2378,15.0957,-8.23902
403.791,0.985087,0.225281,4,15,0,-402.914,0.82936,-0.187836,-1.85882,32.4722,-10.4986,-18.2389,13.9884,-10.7115,-72.4354
401.96,0.909556,0.225281,4,15,0,-401.13,0.832228,-0.177289,-1.87444,11.5484,-4.75002,-29.9428,147.773,80.9442,-86.2149
399.883,0.400178,0.225281,2,3,0,-398.107,0.818089,-0.206733,-1.85983,27.4112,13.9547,38.4536,-301.115,-223.792,-81.0863
403.528,1,0.225281,2,3,0,-399.632,0.843583,-0.195894,-1.85042,-73.5857,-26.1661,-28.8997,133.625,61.6409,-67.2572
403.009,0.988626,0.225281,2,3,0,-402.617,0.842544,-0.212759,-1.86013,12.116,17.508,-3.70858,-23.7281,-49.4359,-74.6216
406.811,0.978991,0.225281,4,15,0,-401.392,0.837349,-0.207659,-1.76104,25.8922,-2.57828,-78.3347,-39.218,-51.7926,-2.64713
406.816,0.869701,0.225281,2,7,0,-404.453,0.821593,-0.190099,-1.73874,12.7059,-39.9949,-28.109,-84.7682,-72.0126,11.5981
406.433,0.97436,0.225281,3,15,0,-405.403,0.822072,-0.160202,-1.7197,-15.4346,23.5267,20.6613,118.746,72.0938,23.2182
406.563,0.990892,0.225281,2,3,0,-406.195,0.808614,-0.174971,-1.72928,8.2637,11.8233,-15.2534,-117.116,-85.6991,17.035
406.859,1,0.225281,2,3,0,-406.523,0.81128,-0.175089,-1.73101,-23.0042,-7.48674,6.46657,-90.5635,-68.7535,16.5481
407.422,0.997377,0.225281,3,15,0,-406.297,0.796724,-0.142128,-1.77979,37.5764,2.31204,23.7129,-25.1485,-11.0006,-14.2922
407.484,0.998602,0.225281,3,7,0,-407.38,0.795393,-0.141128,-1.77243,-1.02466,1.81933,-10.971,-32.4789,-15.3558,-9.39681
405.007,0.506232,0.225281,1,3,0,-404.064,0.807762,-0.123889,-1.76999,-33.3301,-19.2332,-7.91677,231.44,162.18,-12.5849
404.207,1,0.225281,4,15,0,-403.666,0.796231,-0.111071,-1.81622,24.7782,15.0599,-5.55541,212.211,158.52,-44.4363
405.958,0.833827,0.225281,2,3,0,-403.547,0.782311,-0.126652,-1.8181,57.4546,29.4723,0.227428,-83.397,-39.257,-42.3495
403.955,0.79548,0.225281,4,15,0,-403.172,0.756687,-0.106892,-1.69054,-30.0612,5.92426,-19.8806,-187.603,-102.017,36.2705
