# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=758170905
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/hero-study/include/time/IgA_N_Serum_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/hero-study/include/time/IgA_N_Serum_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,p_a,p_b,p_sigma,g_a,g_b,g_sigma
407.574,0.984077,0.201722,4,15,0,-406.451,0.812077,-0.160091,-1.75111,-14.6015,-18.2463,-28.6015,18.3041,7.84969,4.90467
406.444,0.786001,0.201722,2,3,0,-406.08,0.821623,-0.154851,-1.74961,-24.2499,-0.177769,-4.92243,157.797,99.7121,3.7712
406.16,0.998572,0.201722,3,13,0,-404.983,0.791706,-0.153318,-1.72245,-31.9209,7.51464,26.8047,-146.455,-94.8026,20.4124
405.383,0.842491,0.201722,1,1,0,-405.26,0.789591,-0.156779,-1.72041,-10.2662,-5.77386,-5.16509,-190.039,-124.283,20.1559
404.61,0.738882,0.201722,3,15,0,-399.738,0.780891,-0.142512,-1.69114,32.7415,46.7437,45.7099,-174.566,-108.531,37.5228
404.686,0.997751,0.201722,2,7,0,-403.348,0.794361,-0.12098,-1.67054,-26.8464,-18.2164,-26.4748,84.5485,65.8164,51.2648
405.134,1,0.201722,2,3,0,-404.631,0.789121,-0.127205,-1.67047,-18.7907,-13.1496,-10.3867,-0.662716,8.71724,52.1359
404.461,0.992455,0.201722,3,7,0,-404.165,0.782271,-0.113579,-1.66131,-18.0828,8.2866,4.87542,16.5228,24.8525,56.6453
406.323,0.993993,0.201722,4,15,0,-403.747,0.769563,-0.105678,-1.71223,0.770511,-9.5721,-59.1876,-59.1815,-18.1939,27.0635
405.542,0.825428,0.201722,2,7,0,-404.12,0.777448,-0.0996146,-1.69226,-25.5441,-26.8663,13.1564,56.9045,57.7878,38.6019
406.674,0.999708,0.201722,4,15,0,-405.226,0.775582,-0.0964033,-1.74749,7.41057,-7.42112,-43.7676,64.8106,67.3745,4.90627
406.516,0.940552,0.201722,4,15,0,-405.682,0.816173,-0.186483,-1.77676,-29.6056,8.24811,-18.1397,-127.502,-98.594,-13.8203
407.053,0.995963,0.201722,3,15,0,-405.015,0.809673,-0.144283,-1.77178,-21.7279,36.364,10.8282,106.099,71.9198,-9.62067
407.47,0.999222,0.201722,3,15,0,-405.851,0.813841,-0.160639,-1.77457,14.0219,-33.7861,-8.78841,34.8607,18.255,-10.5334
407.352,0.947188,0.201722,4,27,0,-407.023,0.822705,-0.170358,-1.75235,-16.1727,-8.08386,11.4043,62.3226,31.2304,3.82843
407.439,0.967133,0.201722,2,7,0,-406.851,0.809686,-0.166581,-1.76144,29.1275,2.74255,10.5485,-54.0027,-41.5852,-2.11802
407.447,0.977572,0.201722,3,13,0,-406.67,0.791327,-0.135948,-1.74616,-33.6435,3.5249,11.6122,-38.4488,-17.3001,7.55538
407.316,0.999787,0.201722,4,31,0,-407.246,0.825272,-0.186268,-1.763,5.65214,-0.95614,-8.4868,-21.2553,-30.0702,-3.1221
407.364,0.947267,0.201722,3,11,0,-406.722,0.807615,-0.165505,-1.75665,-31.7242,4.55469,5.78352,-68.557,-50.3856,0.819666
407.02,0.977801,0.201722,3,11,0,-406.747,0.812191,-0.149241,-1.78096,-10.4106,-1.2753,-17.1727,100.319,65.9109,-15.6173
406.135,0.70577,0.201722,2,3,0,-404.252,0.817665,-0.147653,-1.78026,35.6526,29.6347,-5.18246,174.812,114.446,-16.8481
407.013,0.99904,0.201722,2,7,0,-406.102,0.816423,-0.156545,-1.78394,14.8745,23.3486,11.2314,95.6601,59.3041,-17.5037
406.965,0.99989,0.201722,4,23,0,-405.688,0.836508,-0.203761,-1.7563,-35.4397,5.85062,-26.5255,-20.61,-37.8157,0.72717
406.936,0.999866,0.201722,3,7,0,-406.786,0.837155,-0.204706,-1.75269,10.04,-8.4216,-0.641356,-19.9524,-37.7029,3.02789
407.31,0.988738,0.201722,4,15,0,-406.327,0.820695,-0.178816,-1.77798,-32.4767,9.2297,-19.0172,-19.855,-25.8173,-12.9541
406.722,0.729682,0.201722,3,11,0,-404.815,0.846311,-0.212418,-1.7586,-43.3223,-21.926,-16.4877,26.0888,-12.0986,-1.08332
407.349,0.935089,0.201722,4,15,0,-405.561,0.819422,-0.166865,-1.77597,17.8808,-33.552,-15.6459,53.062,26.8541,-11.5984
407.141,0.998399,0.201722,4,31,0,-406.892,0.788709,-0.134346,-1.7856,-12.7129,6.31223,12.1677,-60.6862,-29.7526,-18.7527
407.381,0.985213,0.201722,4,15,0,-406.945,0.797847,-0.146181,-1.73572,-23.4255,-0.069182,-12.6557,-37.9121,-21.8745,14.3101
407.396,0.984922,0.201722,5,31,0,-406.285,0.812186,-0.156965,-1.77935,-5.58182,-8.18364,37.8841,43.1518,25.4052,-13.8155
407.289,0.999416,0.201722,4,15,0,-406.865,0.785831,-0.119081,-1.77098,-4.65949,-2.92926,-23.8698,19.2078,28.5198,-8.99019
405.837,0.769337,0.201722,3,11,0,-404.386,0.804926,-0.178379,-1.75616,-20.624,28.7944,-14.5396,-188.34,-133.275,-1.95854
405.781,0.960164,0.201722,2,3,0,-404.824,0.818031,-0.143981,-1.73969,32.0347,10.3906,-17.5062,190.63,125.676,8.83898
405.709,0.925762,0.201722,2,7,0,-404.495,0.813118,-0.189944,-1.73585,-11.1522,-29.9703,0.923725,-172.338,-127.997,11.1282
406.818,0.852176,0.201722,2,3,0,-404.039,0.825529,-0.167775,-1.73388,-41.4026,-37.1091,-5.48837,107.291,61.3475,14.8238
407.236,0.999508,0.201722,3,15,0,-406.075,0.805141,-0.163096,-1.74243,-37.9205,8.90618,-17.4294,-76.3261,-54.2136,9.77032
405.851,0.940033,0.201722,3,11,0,-404.628,0.85288,-0.232662,-1.77511,42.3571,0.30135,-15.3955,-46.2355,-69.2082,-13.4455
405.794,0.75143,0.201722,4,15,0,-403.578,0.841187,-0.183949,-1.72568,0.882761,39.184,19.4966,160.235,88.0783,18.3723
407.023,0.963879,0.201722,2,7,0,-404.901,0.832012,-0.194502,-1.73504,38.1742,18.357,34.5138,-4.29635,-22.3508,14.5902
405.931,0.832339,0.201722,2,3,0,-405.456,0.822755,-0.199973,-1.73019,9.426,17.7672,5.62627,-136.929,-109.689,15.4128
406.914,0.999748,0.201722,3,11,0,-405.845,0.826397,-0.171064,-1.73375,-3.38577,-28.0637,9.47621,94.2779,51.5136,15.1131
406.443,0.967582,0.201722,4,15,0,-406.268,0.824482,-0.198708,-1.74493,-7.79703,0.17376,14.0776,-114.083,-94.9539,6.8746
407.266,0.999041,0.201722,3,15,0,-403.63,0.787432,-0.123708,-1.78011,-69.1558,14.8054,-27.7375,3.74922,16.694,-14.9541
406.966,0.939035,0.201722,4,15,0,-406.748,0.781187,-0.127042,-1.7783,16.978,1.81744,-7.85751,-92.2114,-46.5432,-14.4629
406.732,0.919857,0.201722,3,15,0,-403.419,0.766317,-0.103299,-1.75065,6.27587,-35.3467,-49.2567,-83.1023,-30.4797,2.84578
406.102,0.859445,0.201722,2,5,0,-405.325,0.7576,-0.0964685,-1.7503,-14.2731,-22.7443,-0.431925,-130.01,-57.3593,1.6975
406.102,0.49716,0.201722,1,3,0,-402.957,0.7576,-0.0964685,-1.7503,38.5619,42.0274,6.2431,-130.01,-57.3593,1.6975
407.199,0.88056,0.201722,4,23,0,-404.897,0.80335,-0.14026,-1.78347,-4.68398,-42.4586,1.324,65.1223,47.8785,-17.0316
405.989,0.710691,0.201722,2,7,0,-403.143,0.79163,-0.157015,-1.76948,-30.2416,-20.2604,50.4362,-189.148,-123.586,-10.5205
407.6,0.975754,0.201722,2,3,0,-405.672,0.798675,-0.143316,-1.75957,-36.2188,-26.9095,-18.3527,-10.7428,-2.73122,-0.755265
406.058,0.774939,0.201722,3,11,0,-405.078,0.804345,-0.126077,-1.74183,21.6123,6.94855,-30.2897,167.883,119.399,7.78601
406.152,0.823329,0.201722,2,3,0,-403.347,0.798141,-0.16453,-1.73053,-31.9206,-41.07,9.57425,-156.782,-106.421,15.2379
404.906,0.986673,0.201722,3,15,0,-403.862,0.812377,-0.13872,-1.68923,5.95731,0.565755,-38.1606,151.21,101.767,39.8279
405.717,0.918969,0.201722,3,11,0,-403.503,0.823904,-0.152063,-1.75543,-16.8355,-18.2909,-48.0646,204.047,130.725,-1.43295
404.603,0.905073,0.201722,3,11,0,-404.049,0.825631,-0.148637,-1.72345,15.0789,13.9722,15.6538,232.17,149.947,17.173
406.503,1,0.201722,2,3,0,-404.821,0.811814,-0.18042,-1.73176,-27.4047,-28.193,-18.1388,-120.78,-90.5408,15.3587
406.506,0.894645,0.201722,5,31,0,-402.337,0.770802,-0.0946833,-1.78583,7.37241,45.8858,45.6692,26.679,46.212,-20.4297
405.564,0.874428,0.201722,4,15,0,-404.037,0.793717,-0.135946,-1.67783,4.04421,32.8657,-14.4289,-10.2068,-0.75405,48.2739
406.567,0.988902,0.201722,4,15,0,-405.335,0.791375,-0.124972,-1.70662,-3.87983,-6.03755,40.932,35.3086,33.7737,31.512
407.183,0.997868,0.201722,3,7,0,-406.452,0.786472,-0.124291,-1.72949,10.8676,6.28532,-29.4995,-9.77307,5.93306,17.7948
406.22,0.952571,0.201722,4,15,0,-405.335,0.853754,-0.212411,-1.75974,-15.1854,19.9241,18.7114,108.296,40.5466,-2.70035
402.248,0.889145,0.201722,3,7,0,-401.098,0.889613,-0.273081,-1.81914,-30.0082,-20.4165,-11.3437,83.0681,-11.1048,-48.5907
405.964,0.929522,0.201722,4,15,0,-401.149,0.829461,-0.202383,-1.7092,44.6071,-41.1823,-46.0673,-79.4764,-73.2335,29.2473
407.341,1,0.201722,3,7,0,-405.943,0.820742,-0.180125,-1.74476,32.0499,0.110927,33.6124,-26.5405,-30.2102,8.71771
406.548,0.957758,0.201722,4,23,0,-405.045,0.771514,-0.115192,-1.73052,-34.6303,24.9821,2.48795,-104.807,-50.8317,15.6447
406.106,0.954086,0.201722,5,31,0,-405.665,0.780401,-0.0954112,-1.76447,-19.0065,5.95686,16.1859,127.567,109.129,-7.2054
407.501,0.985755,0.201722,4,19,0,-405.8,0.809062,-0.161765,-1.77299,-2.84493,-36.4755,3.29998,-27.5393,-22.3015,-9.51692
405.259,0.830806,0.201722,4,31,0,-402.494,0.757523,-0.0633153,-1.73801,59.8979,-14.4234,-23.4915,96.9824,102.584,8.00147
406.763,0.791768,0.201722,4,15,0,-403.068,0.79602,-0.124888,-1.78769,-7.60676,-53.3095,-8.80459,95.0483,74.9179,-20.7609
405.973,0.705228,0.201722,2,7,0,-403.808,0.800604,-0.126868,-1.80387,-31.2077,-31.3952,-21.9886,137.869,101.96,-32.8039
405.64,0.767462,0.201722,3,15,0,-402.258,0.780877,-0.0917805,-1.75837,19.5568,36.2439,46.0595,156.945,129.304,-4.16321
405.168,0.900468,0.201722,4,27,0,-403.914,0.813925,-0.136981,-1.7109,-44.2232,-1.49975,11.8987,184.216,124.119,26.2736
403.867,0.883663,0.201722,2,7,0,-402.249,0.775704,-0.140751,-1.69258,4.82833,34.4986,11.5397,-214.254,-133.202,35.026
405.774,0.99126,0.201722,4,31,0,-403.339,0.759892,-0.0977182,-1.79403,-18.9096,-36.5783,-27.3682,-124.869,-51.9409,-27.3729
405.185,0.997514,0.201722,5,31,0,-403.014,0.763872,-0.0966648,-1.68488,55.5418,-16.3627,-4.58759,-54.8699,-12.9938,42.5079
406.316,0.919128,0.201722,4,15,0,-404.232,0.768088,-0.114989,-1.7546,-31.3875,5.60163,45.6503,-146.305,-76.3085,-0.529719
406.857,0.850589,0.201722,3,11,0,-404.315,0.789514,-0.143321,-1.73246,-12.5311,-42.3693,15.6223,-105.533,-63.9652,15.2602
405.735,0.975133,0.201722,4,31,0,-405.489,0.854547,-0.207465,-1.77314,2.20251,9.96233,12.9325,155.908,72.8698,-12.377
404.811,0.84496,0.201722,4,15,0,-403.477,0.802994,-0.179757,-1.78773,16.1324,-28.844,-13.3371,-233.952,-163.698,-24.5718
405.388,0.997059,0.201722,3,15,0,-403.311,0.824136,-0.171291,-1.83283,-33.8578,-29.2997,-21.1101,82.429,43.0161,-52.4265
407.073,0.95087,0.201722,3,15,0,-403.347,0.806704,-0.165742,-1.78291,30.5832,-1.43527,-67.2103,-84.9488,-61.0845,-16.8602
406.982,0.993864,0.201722,4,15,0,-406.412,0.839735,-0.201401,-1.75089,-20.135,-9.53628,-17.5362,31.0786,-3.37135,4.33429
406.054,0.892825,0.201722,3,11,0,-405.233,0.850659,-0.202464,-1.7469,-31.7429,8.81002,-13.5598,141.055,66.7641,5.26427
406.3,0.99813,0.201722,3,11,0,-404.97,0.854292,-0.216601,-1.75116,6.88326,-29.926,-15.3485,83.3079,22.9514,3.05269
405.933,0.997174,0.201722,4,15,0,-405.768,0.854483,-0.233834,-1.7662,-1.04162,-7.45783,11.5234,-35.7479,-62.4574,-7.45187
406.01,1,0.201722,2,3,0,-405.926,0.855839,-0.233104,-1.76595,-7.25405,-6.3704,-1.58022,-15.3442,-49.0083,-7.11485
405.63,0.99872,0.201722,4,15,0,-404.502,0.866385,-0.236705,-1.74493,28.1451,-21.9363,-8.49583,73.8933,7.88469,5.99034
406.713,1,0.201722,4,15,0,-405.523,0.845562,-0.205823,-1.7669,-30.9767,20.5403,-11.2549,65.3091,15.8532,-6.51694
407.44,0.997191,0.201722,3,15,0,-405.683,0.80859,-0.163242,-1.77326,-33.2328,29.4854,-1.98646,-43.6428,-33.3491,-9.82349
407.336,0.986132,0.201722,3,15,0,-406.926,0.798554,-0.132344,-1.75994,18.021,-8.49176,-13.462,65.5483,51.4252,-1.52866
407.051,0.91848,0.201722,3,15,0,-406.082,0.791974,-0.143459,-1.78331,19.7795,16.6267,23.4941,-90.1723,-53.2804,-17.3944
407.164,0.90685,0.201722,3,11,0,-405.795,0.793139,-0.124113,-1.74054,-26.5587,-16.1299,29.8018,61.8511,52.3003,10.6647
407.254,0.98638,0.201722,4,19,0,-406.949,0.796084,-0.14897,-1.77347,0.120579,13.7125,9.75964,-81.7272,-50.7547,-10.5212
407.337,0.938593,0.201722,4,19,0,-406.137,0.798179,-0.132591,-1.76818,-2.71277,-27.1149,-19.3412,60.5268,48.3243,-6.89224
406.755,0.980927,0.201722,4,15,0,-406.327,0.845299,-0.206461,-1.76377,-17.8894,-8.33464,14.6805,57.4876,10.659,-4.401
407.387,0.999886,0.201722,4,15,0,-406.617,0.811202,-0.165956,-1.73748,29.2735,-14.4114,-1.7775,-30.8918,-26.4003,13.3889
407,0.94952,0.201722,3,11,0,-406.744,0.82394,-0.165183,-1.7552,-7.32724,0.15641,17.9025,112.405,65.7647,1.29028
407.133,0.992706,0.201722,4,15,0,-406.757,0.788123,-0.136906,-1.77737,6.73334,16.3565,3.73544,-85.029,-46.8512,-13.4259
407.478,0.9992,0.201722,4,31,0,-406.955,0.81446,-0.16353,-1.77573,-27.2622,-0.641786,-10.9746,20.8629,7.85861,-11.26
407.425,0.976554,0.201722,3,15,0,-405.848,0.809228,-0.160352,-1.73545,15.2452,1.92057,-45.2117,-13.722,-12.8347,14.7502
406.435,0.979207,0.201722,4,15,0,-406.217,0.845826,-0.211129,-1.78779,-10.7101,-6.94927,-11.2784,31.1209,-9.60806,-20.6545
405.586,0.857974,0.201722,4,31,0,-404.736,0.747903,-0.0805662,-1.73318,-12.8815,-17.9487,-22.1114,-120.234,-44.893,11.68
405.909,0.843048,0.201722,4,17,0,-403.477,0.854787,-0.234965,-1.75917,11.966,41.4099,15.6164,-39.7554,-65.0966,-2.92394
405.689,0.993292,0.201722,4,19,0,-404.916,0.745558,-0.0735077,-1.75413,32.3205,-11.1098,-1.38964,-101.873,-28.2358,-1.7766
405.07,0.800884,0.201722,2,5,0,-403.72,0.743199,-0.0495056,-1.75157,-30.8238,-24.788,-3.94864,40.0689,73.827,-1.37549
406.182,1,0.201722,3,7,0,-404.959,0.753912,-0.0828182,-1.76478,-39.7367,13.5648,9.19638,-77.6063,-16.2912,-7.60897
406.422,0.936817,0.201722,4,15,0,-405.176,0.788498,-0.109854,-1.73026,-35.5199,19.8067,-2.61885,107.53,87.6552,15.7997
407.267,1,0.201722,2,7,0,-405.957,0.78618,-0.121202,-1.73753,-10.5361,-24.0668,-26.9597,7.76494,18.862,12.7278
407.133,0.978217,0.201722,5,31,0,-406.383,0.780277,-0.121859,-1.77443,-16.8507,21.3583,2.29147,-64.0361,-26.0645,-11.6266
406.591,0.902492,0.201722,5,31,0,-405.978,0.81259,-0.176336,-1.79669,6.30931,21.2398,-4.91718,-98.3039,-75.133,-26.6947
406.484,0.999291,0.201722,3,7,0,-406.342,0.819385,-0.160852,-1.80414,14.5483,3.70586,-0.540819,101.695,61.0597,-31.6534
405.444,0.999685,0.201722,4,31,0,-403.947,0.742108,-0.0647624,-1.73324,32.9433,-4.26079,-34.4893,-74.9019,-8.66043,11.2841
405.977,0.604599,0.201722,2,3,0,-401.574,0.757607,-0.0725355,-1.736,-34.0658,-54.013,-4.99807,35.3218,58.6774,10.7479
406.917,0.998407,0.201722,4,31,0,-405.335,0.800413,-0.150011,-1.80194,45.0103,-17.4716,-1.56493,-43.0021,-26.0852,-29.6526
404.772,0.751715,0.201722,4,23,0,-403.744,0.773329,-0.0772917,-1.77007,2.30851,15.5219,31.9821,180.086,151.993,-13.6169
407.276,0.99207,0.201722,3,11,0,-403.096,0.779764,-0.116384,-1.75179,-0.733629,-52.0227,32.5634,-28.3586,-1.48668,3.37579
406.792,0.954647,0.201722,3,15,0,-404.578,0.807205,-0.164019,-1.801,-24.7718,27.4961,35.6547,-69.1306,-50.1073,-29.1879
406.914,0.952998,0.201722,4,15,0,-406.065,0.823771,-0.192123,-1.76864,-6.83028,-13.337,29.1423,-80.589,-71.0779,-7.6166
405.255,0.917079,0.201722,4,15,0,-404.897,0.81443,-0.142457,-1.69669,-7.30265,15.7265,-4.31535,150.044,99.5914,35.7018
406.607,1,0.201722,2,3,0,-405.076,0.806244,-0.150629,-1.70223,-36.4189,-17.2316,-23.0482,19.5947,12.6009,34.6789
405.455,0.741758,0.201722,2,3,0,-404.86,0.798605,-0.165056,-1.7011,-17.406,-18.1128,0.680863,-146.147,-99.7719,33.0024
406.684,0.940582,0.201722,2,7,0,-404.703,0.796871,-0.14888,-1.71009,-22.0694,-32.7425,21.8008,-62.6775,-39.2833,29.58
405.969,0.880324,0.201722,3,15,0,-404.321,0.817314,-0.16495,-1.68826,50.0494,5.25235,14.0073,37.3791,17.9008,42.669
406.653,0.961682,0.201722,4,15,0,-405.473,0.821897,-0.173437,-1.80776,6.53004,19.5601,-30.8771,34.8971,11.6335,-33.6248
406.586,0.95809,0.201722,4,15,0,-405.683,0.816572,-0.171544,-1.70392,4.4864,15.6731,28.7328,-10.7206,-15.7752,33.7045
407.05,0.812548,0.201722,4,15,0,-404.727,0.834937,-0.199941,-1.7655,-31.0649,-27.8678,33.0873,-11.3457,-30.3834,-5.11672
406.986,0.830104,0.201722,4,15,0,-405.615,0.838519,-0.197101,-1.74562,25.2048,22.4242,22.5854,47.3628,9.25079,7.74563
406.308,0.538774,0.201722,2,7,0,-401.618,0.852574,-0.226307,-1.75669,-77.1074,-29.3206,11.7575,-2.92629,-37.2091,-0.556255
404.735,0.859528,0.201722,5,31,0,-403.407,0.764742,-0.0690031,-1.7155,14.172,-13.2036,37.5156,129.094,118.705,21.6902
404.545,0.988409,0.201722,3,7,0,-404.26,0.752532,-0.0981501,-1.70642,21.6438,-1.91283,2.55325,-179.506,-92.3382,27.0648
406.425,0.997367,0.201722,4,19,0,-404.198,0.841966,-0.211227,-1.78963,5.90022,37.5159,24.4923,-14.7453,-39.1498,-21.942
407.246,0.823111,0.201722,3,11,0,-404.413,0.82215,-0.169556,-1.77788,-9.18713,44.6367,19.0298,64.6977,32.9732,-12.9966
405.958,0.803227,0.201722,3,15,0,-403.068,0.823771,-0.160834,-1.70797,-20.2239,-20.5372,-54.8685,129.05,78.393,29.9257
405.776,0.992301,0.201722,4,15,0,-404.691,0.797704,-0.147574,-1.68349,-5.17368,-28.8041,-4.80622,-43.2245,-26.5799,45.0764
406.676,0.991245,0.201722,4,15,0,-405.213,0.782837,-0.119927,-1.71072,-26.8723,1.69,-38.374,-17.5358,2.2313,28.9404
406.76,0.996366,0.201722,3,7,0,-406.251,0.786916,-0.127416,-1.71108,7.82492,-7.64578,-23.8332,-24.7656,-5.64482,28.934
407.52,0.989377,0.201722,3,15,0,-403.591,0.798353,-0.139348,-1.77155,16.526,-9.751,-72.0633,13.9146,15.2364,-8.71152
407.29,0.959584,0.201722,2,3,0,-407.248,0.800145,-0.134479,-1.77028,0.557431,4.15693,5.31707,69.2627,53.0633,-8.32117
405.934,0.912002,0.201722,3,11,0,-405.337,0.791295,-0.109904,-1.72174,-6.2564,4.25985,28.012,134.106,104.269,20.4061
406.217,0.995928,0.201722,2,7,0,-405.171,0.791847,-0.11185,-1.73045,-10.6969,-13.9461,-32.2742,129.105,100.591,15.3154
406.487,0.999103,0.201722,2,7,0,-406.084,0.785938,-0.143421,-1.73931,-6.70132,13.5429,14.3383,-145.637,-89.5986,10.0147
405.844,0.679835,0.201722,2,7,0,-400.675,0.801725,-0.124654,-1.79421,-52.0293,-29.6237,59.1874,165.404,120.39,-26.7595
407.305,0.891312,0.201722,2,7,0,-404.568,0.799258,-0.135501,-1.77825,-34.8481,-32.0409,31.9951,52.6039,42.0966,-13.4862
406.25,0.852476,0.201722,2,7,0,-406.015,0.787048,-0.147495,-1.77082,-4.0663,-6.78202,-15.4574,-172.51,-108.263,-10.9386
406.1,0.918964,0.201722,2,3,0,-405.112,0.796319,-0.11509,-1.75816,18.8049,21.6143,16.3284,162.393,121.673,-2.88022
406.379,1,0.201722,2,3,0,-405.718,0.780626,-0.136463,-1.74731,18.2301,13.4022,-18.3652,-157.277,-93.6762,4.51393
407.218,0.899473,0.201722,3,15,0,-405.094,0.782312,-0.126546,-1.76327,-33.6056,-27.0754,27.4333,-73.2452,-34.6565,-4.16452
407.014,0.994159,0.201722,2,7,0,-406.864,0.783524,-0.110159,-1.7687,2.8277,-8.80778,8.17578,57.4799,57.2983,-8.09213
405.826,0.915246,0.201722,4,15,0,-405.186,0.786608,-0.144777,-1.80104,-21.5315,9.86627,18.6056,-168.108,-103.591,-31.4529
405.816,0.987158,0.201722,2,3,0,-405.445,0.798473,-0.120159,-1.79488,8.29809,10.5797,16.4067,161.231,120.042,-27.2985
406.966,1,0.201722,2,3,0,-405.812,0.790225,-0.128883,-1.79775,34.4428,18.1104,7.41063,-2.63191,10.6209,-26.9861
406.889,0.975962,0.201722,5,31,0,-404.991,0.789505,-0.131281,-1.71429,-23.5781,5.36456,-46.7384,-23.8434,-6.64796,27.141
406.293,0.998977,0.201722,5,31,0,-405.847,0.845683,-0.213101,-1.72002,10.8008,-3.07285,22.7893,13.9344,-18.4783,23.1393
405.392,0.996919,0.201722,4,15,0,-405.243,0.856265,-0.229357,-1.70529,-5.68402,6.59806,-10.2961,15.4078,-23.8931,31.1181
405.621,0.93081,0.201722,4,15,0,-404.242,0.863138,-0.223814,-1.75222,22.4565,-2.60583,39.1034,129.361,49.0206,1.16467
405.617,0.967801,0.201722,3,15,0,-399.977,0.761477,-0.0754005,-1.79007,-84.7335,32.0267,-12.4079,62.447,79.2085,-25.0957
403.737,0.996442,0.201722,4,15,0,-402.19,0.768404,-0.0998879,-1.85134,37.7101,-5.83121,-30.7896,-46.498,1.00711,-68.6154
407.146,0.917085,0.201722,4,15,0,-402.998,0.777457,-0.11523,-1.74307,40.1484,-2.29047,67.4181,-44.4718,-11.6484,8.75808
407.475,0.950399,0.201722,4,15,0,-406.727,0.807612,-0.156852,-1.77929,-35.5723,1.07687,-1.39967,-8.49083,-7.64456,-13.6904
407.594,0.992886,0.201722,3,15,0,-407.138,0.812518,-0.161845,-1.7605,0.726362,7.10194,-23.6349,10.953,2.32231,-1.15283
407.382,0.970061,0.201722,3,11,0,-406.901,0.824868,-0.181671,-1.76804,-27.1171,2.71024,7.33173,6.97822,-9.85031,-6.27905
406.26,0.810172,0.201722,3,11,0,-405.525,0.81355,-0.186184,-1.73959,23.6723,5.02448,-23.0173,-143.573,-107.925,9.80475
406.935,1,0.201722,2,3,0,-406.286,0.823107,-0.163474,-1.74512,-12.5847,-19.0738,11.5747,113.137,67.0465,7.70634
406.451,0.903755,0.201722,3,11,0,-402.687,0.810418,-0.17253,-1.80386,22.3884,23.5614,-62.7339,-96.5985,-72.1559,-31.6714
407.058,0.968128,0.201722,4,15,0,-405.032,0.837106,-0.198106,-1.74835,10.8939,23.0044,-42.7567,25.3914,-5.38683,6.0927
406.372,0.973926,0.201722,3,15,0,-405.931,0.852379,-0.223217,-1.74626,-4.48883,18.3895,-0.558705,16.4974,-22.7121,6.3518
406.799,0.905365,0.201722,3,11,0,-405.302,0.822733,-0.192853,-1.75005,45.4636,-14.2938,5.47256,-93.6608,-79.2867,4.2277
403.886,0.729406,0.201722,2,7,0,-403.485,0.840426,-0.166768,-1.76311,-9.55786,-2.72189,-21.9201,285.9,176.199,-9.80889
407.018,0.998018,0.201722,2,7,0,-402.945,0.838062,-0.201909,-1.75281,-34.4363,-49.689,18.5261,9.4181,-17.5627,3.13061
405.977,0.920823,0.201722,4,15,0,-405.472,0.75708,-0.0963191,-1.73827,-11.8707,16.7085,-9.78187,-131.246,-58.8016,9.26901
404.836,0.970509,0.201722,3,15,0,-399.383,0.757054,-0.0627845,-1.7877,9.43775,-18.5701,84.0642,104.935,112.611,-25.1738
404.279,0.999885,0.201722,5,31,0,-402.023,0.841471,-0.220587,-1.67673,27.6465,-37.0823,-9.30324,-70.7298,-73.973,47.2117
403.982,0.982472,0.201722,3,7,0,-403.755,0.855883,-0.210468,-1.67666,9.28843,4.72943,14.5315,124.614,55.3079,46.9089
404.31,1,0.201722,3,7,0,-404.024,0.854241,-0.213361,-1.67712,16.1901,9.00196,6.3927,92.0108,33.2232,47.2363
404.818,0.866414,0.201722,3,7,0,-403.079,0.83949,-0.225048,-1.70666,-5.28375,-22.1489,39.5746,-123.65,-111.225,28.7842
403.596,0.892694,0.201722,2,3,0,-402.864,0.862462,-0.210905,-1.69118,21.9278,17.9354,-7.61919,188.63,95.5963,36.8047
405.11,0.986484,0.201722,4,19,0,-402.852,0.771402,-0.0820898,-1.79782,-2.39829,35.0211,-31.5148,130.427,120.025,-31.0216
403.846,1,0.201722,3,7,0,-403.287,0.756931,-0.0981875,-1.82969,17.0132,3.87504,-22.941,-175.968,-82.5678,-54.4667
403.797,0.759733,0.201722,2,3,0,-401.211,0.761039,-0.0979166,-1.84146,-55.1306,-24.3582,7.8122,-124.696,-48.7184,-62.1647
406.562,1,0.201722,4,15,0,-402.859,0.847719,-0.205441,-1.75189,-22.6346,27.2553,-59.1781,89.722,32.2805,2.98198
406.466,0.977407,0.201722,1,1,0,-406.425,0.848467,-0.204764,-1.75186,7.19549,2.79555,0.195979,102.559,40.8283,2.81745
407.201,0.999993,0.201722,4,31,0,-405.723,0.823103,-0.181943,-1.78299,13.242,-28.0567,23.118,-15.4713,-24.6495,-16.3946
