# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=758170905
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/hero-study/include/time/IgA_N_Serum_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/hero-study/include/time/IgA_N_Serum_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,p_a,p_b,p_sigma,g_a,g_b,g_sigma
406.108,0.749086,0.261987,4,19,0,-403.391,0.857976,-0.225748,-1.7424,-34.7143,-38.6261,-26.8964,58.8006,3.44302,8.4349
406.1,0.967385,0.261987,4,15,0,-405.709,0.852083,-0.230331,-1.75791,-7.43211,16.764,-9.37955,-36.7044,-60.8486,-1.76882
405.541,0.548411,0.261987,2,3,0,-402.575,0.851347,-0.233741,-1.7247,61.5648,28.822,-20.6544,-63.8378,-77.7403,18.6989
407.269,0.991267,0.261987,3,15,0,-404.242,0.784225,-0.120178,-1.77584,31.2872,-46.9497,18.734,-6.98223,11.3941,-12.2159
406.456,0.886771,0.261987,4,19,0,-405.39,0.841615,-0.192877,-1.78104,-29.5606,4.24626,-27.3967,117.039,54.8852,-16.3032
403.963,0.950051,0.261987,3,7,0,-402.907,0.816444,-0.162617,-1.85913,46.4634,-3.49672,-7.7559,57.7913,32.0124,-72.5129
403.25,0.820756,0.261987,4,15,0,-401.154,0.866815,-0.23421,-1.66687,21.8483,16.9504,42.8393,83.131,19.6196,52.0199
406.503,0.993015,0.261987,3,7,0,-402.82,0.829226,-0.196661,-1.71658,31.9764,-35.3191,47.2856,-46.0432,-49.5432,25.5151
406.598,0.999636,0.261987,4,15,0,-406.341,0.779479,-0.122496,-1.79767,-17.7837,8.90432,-5.92273,-81.7726,-36.831,-27.8265
405.82,0.862031,0.261987,4,15,0,-404.394,0.749253,-0.078741,-1.73529,-33.6478,-11.3572,29.9666,-94.2924,-27.2805,10.7873
405.837,0.974939,0.261987,2,3,0,-405.571,0.749448,-0.0674639,-1.73617,16.5273,11.1982,-3.67179,-16.3401,27.8946,10.2543
406.259,0.87997,0.261987,5,31,0,-404.992,0.763212,-0.105676,-1.76272,21.4266,-30.8812,-9.17565,-136.66,-65.2895,-5.99195
406.986,0.968393,0.261987,2,7,0,-405.869,0.773975,-0.10077,-1.75468,-42.4214,-4.42968,-17.6992,17.524,35.4375,0.832066
406.03,0.867979,0.261987,4,15,0,-405.567,0.775484,-0.12658,-1.7167,27.4768,-7.513,-8.1607,-135.456,-76.0456,23.6542
400.626,0.888699,0.261987,3,7,0,-399.468,0.775306,-0.105739,-1.60818,33.5085,24.9287,-0.754631,-0.2854,14.9721,83.4444
402.779,0.97623,0.261987,2,3,0,-400.172,0.785909,-0.125934,-1.63311,6.82146,-22.1024,-49.1556,-20.6493,-4.61177,71.6823
403.542,0.997918,0.261987,4,15,0,-402.278,0.780833,-0.11289,-1.64612,1.84383,9.14272,-36.9596,7.46973,18.7511,64.6662
403.578,0.937254,0.261987,4,15,0,-402.442,0.787488,-0.139904,-1.85622,44.9346,-14.0288,2.63778,-134.992,-78.498,-71.8337
402.557,0.999147,0.261987,4,15,0,-402.266,0.854196,-0.235713,-1.65053,9.54391,13.3891,8.6338,-39.7626,-58.8073,61.0354
405.609,0.912646,0.261987,4,15,0,-400.283,0.804855,-0.142568,-1.83091,27.7515,-53.0856,-48.9493,71.169,51.595,-51.0514
406.209,1,0.261987,4,15,0,-405.182,0.774712,-0.115033,-1.70461,6.41127,3.67157,33.9859,-66.5423,-27.2927,31.8694
406.311,0.995091,0.261987,4,15,0,-405.237,0.762686,-0.0962656,-1.78581,-3.39488,-7.00841,-34.3774,-79.429,-22.6078,-20.9176
405.479,0.929113,0.261987,2,3,0,-405.331,0.765371,-0.0790411,-1.79616,14.0755,6.35261,4.18381,81.6465,90.1814,-29.2838
405.82,0.998421,0.261987,4,15,0,-404.439,0.783511,-0.104659,-1.70285,36.149,-27.4947,-0.516718,85.8439,74.7282,32.3553
405.73,0.992637,0.261987,4,23,0,-404.526,0.804369,-0.14769,-1.68078,-47.968,5.07716,11.8663,19.1672,13.3174,46.8505
406.033,0.954646,0.261987,3,7,0,-405.382,0.797604,-0.15264,-1.69441,4.80401,7.78403,-25.9021,-76.7475,-50.0603,38.4896
405.307,0.746207,0.261987,2,3,0,-403.946,0.792689,-0.149006,-1.68243,-30.544,-29.9708,-2.31503,-99.2187,-63.0604,44.7583
406.648,0.994228,0.261987,2,7,0,-404.846,0.810053,-0.142092,-1.72779,-11.4338,4.78576,44.6675,116.281,78.6691,18.1886
407.365,0.985787,0.261987,4,19,0,-406.543,0.82199,-0.181444,-1.76749,-20.0423,-19.6613,-16.6558,-23.6401,-29.3574,-5.99895
405.331,0.582293,0.261987,1,3,0,-404.951,0.831724,-0.162091,-1.767,11.074,17.5831,2.33473,224.225,138.92,-9.5983
406.489,1,0.261987,3,15,0,-405.006,0.804543,-0.132749,-1.78609,-7.13922,-37.5794,1.09458,135.283,96.6949,-20.1405
405.836,0.786943,0.261987,1,1,0,-405.575,0.805804,-0.128533,-1.78507,-18.4733,-8.98591,4.97111,181.027,128.108,-20.767
406.507,0.991809,0.261987,3,15,0,-404.925,0.809374,-0.141871,-1.79424,-1.59042,-35.9147,-17.0044,125.354,85.9108,-25.3325
405.468,0.896065,0.261987,4,15,0,-404.575,0.773431,-0.129954,-1.78423,30.7692,-14.845,-16.367,-204.885,-120.029,-21.4246
406.895,0.936555,0.261987,2,3,0,-405.54,0.784944,-0.114484,-1.78773,42.1181,22.4164,-5.03992,43.6617,47.2301,-20.6885
406.607,0.999955,0.261987,4,19,0,-405.895,0.845173,-0.216094,-1.7468,-27.8932,8.35847,-18.1028,-11.8918,-37.6187,6.33965
406.875,0.993663,0.261987,3,7,0,-406.386,0.834579,-0.199356,-1.73218,-29.1875,9.24168,-3.35672,-9.89765,-28.059,16.2033
407.279,0.512511,0.261987,3,11,0,-402.256,0.784908,-0.117161,-1.74706,101.81,12.5691,10.7406,21.9574,30.2008,6.53779
406.443,0.991558,0.261987,3,15,0,-405.99,0.759585,-0.0907673,-1.73959,-24.1202,13.3035,1.9567,-67.3549,-15.2211,9.37153
407.157,1,0.261987,4,15,0,-406.288,0.833066,-0.188675,-1.7693,33.4718,-13.5731,13.8197,48.6753,13.4448,-7.40818
406.767,0.576287,0.261987,2,7,0,-404.872,0.828574,-0.171081,-1.77329,-60.5287,-14.3117,-1.07624,125.92,71.4992,-10.8672
405.046,0.66326,0.261987,2,3,0,-404.542,0.820959,-0.20319,-1.78526,29.9478,5.79929,-8.12342,-198.607,-152.771,-22.21
405.266,0.9695,0.261987,4,15,0,-403.349,0.869108,-0.234742,-1.73716,-53.4533,-15.4661,20.3914,114.883,35.5687,10.367
406.254,1,0.261987,2,7,0,-405.05,0.844339,-0.222295,-1.75406,29.5291,-24.7168,14.1676,-64.6471,-74.72,0.899987
406.816,0.998804,0.261987,5,31,0,-405.427,0.781767,-0.130212,-1.73111,39.7778,-23.5714,-10.1346,-98.4036,-53.493,15.9431
407.383,0.949324,0.261987,2,7,0,-405.945,0.79086,-0.127523,-1.77425,15.8198,22.3537,30.6076,14.9381,21.7683,-10.8539
405.469,0.988424,0.261987,4,15,0,-405.428,0.785416,-0.119964,-1.8321,1.72207,-4.6065,4.46593,8.27075,23.7393,-52.3984
405.437,1,0.261987,3,7,0,-405.369,0.783316,-0.118472,-1.83219,-7.89905,0.764833,6.68118,-6.30419,15.22,-52.5517
407.158,0.979989,0.261987,3,15,0,-405.154,0.779676,-0.120265,-1.77226,13.1606,0.432206,47.2711,-58.9645,-22.1174,-10.1754
406.622,0.820626,0.261987,2,3,0,-406.381,0.784641,-0.10655,-1.77362,-7.93398,-14.2777,1.43269,96.8898,84.5826,-12.0652
406.593,0.944619,0.261987,3,15,0,-404.578,0.796256,-0.120167,-1.77016,-31.3916,38.04,-8.95529,128.778,98.1928,-9.6947
405.975,0.818967,0.261987,3,11,0,-402.715,0.835184,-0.21547,-1.76816,82.9895,-7.34865,6.90891,-120.376,-107.914,-8.98832
406.449,0.998019,0.261987,4,31,0,-405.907,0.778762,-0.0967905,-1.74791,1.82806,-21.5083,8.56621,96.4454,87.4955,4.2333
406.673,0.799999,0.261987,2,7,0,-404.734,0.765537,-0.0894866,-1.76328,-54.4219,-18.8371,-15.7057,4.31327,32.898,-5.50381
405.701,0.988651,0.261987,3,7,0,-405.678,0.754692,-0.0717762,-1.78724,5.7783,-0.755079,-3.01776,10.1351,47.2562,-23.1771
405.395,0.694903,0.261987,3,15,0,-403.248,0.795345,-0.108683,-1.76196,-35.397,34.0421,-20.8554,198.287,147.928,-6.77429
403.684,0.808322,0.261987,2,7,0,-402.639,0.785198,-0.162638,-1.74514,-34.392,14.2988,-18.3807,-287.356,-189.263,0.612422
406.339,1,0.261987,1,3,0,-404.11,0.791467,-0.153339,-1.73582,46.1282,30.1717,19.0584,-153.281,-99.0815,12.0688
406.7,0.996483,0.261987,3,11,0,-405.626,0.806897,-0.135413,-1.76474,18.2109,6.25886,-31.9864,137.153,95.9812,-5.7964
407.408,1,0.261987,2,7,0,-405.954,0.801944,-0.138749,-1.74941,27.9936,11.7208,-33.2459,56.6027,42.392,5.51685
407.239,0.906919,0.261987,3,15,0,-405.591,0.815151,-0.16234,-1.72799,5.76904,-35.477,19.6821,34.7384,17.3146,19.3249
407.481,0.995396,0.261987,3,15,0,-407.048,0.810413,-0.155709,-1.77566,-0.0480224,7.81407,-20.7357,31.8745,18.7744,-11.2782
406.751,0.784856,0.261987,3,15,0,-405.864,0.793683,-0.151481,-1.77985,-3.87128,-29.1965,0.497884,-128.938,-82.1844,-15.7134
405.885,0.957955,0.261987,3,7,0,-405.622,0.804024,-0.130108,-1.80178,4.61493,-0.512285,17.1631,153.436,110.181,-31.5638
403.902,0.754468,0.261987,2,3,0,-403.281,0.812413,-0.127615,-1.79652,-0.576817,-19.7982,15.8536,270.49,186.329,-31.9782
403.818,0.95576,0.261987,2,7,0,-402.474,0.795858,-0.177007,-1.76869,-9.90875,15.5307,-34.9189,-285.289,-194.944,-14.2826
407.585,1,0.261987,2,3,0,-404.584,0.810354,-0.162391,-1.7598,-62.4309,-29.0836,-19.795,-16.7926,-15.7241,-0.751909
405.523,0.765982,0.261987,4,15,0,-404.742,0.771802,-0.0830578,-1.71979,-1.31748,27.4578,1.57299,110.306,100.796,20.5763
405.925,0.953869,0.261987,2,7,0,-403.435,0.776687,-0.134135,-1.74351,-42.3972,30.0499,29.1709,-182.173,-108.645,6.02738
404.743,0.871031,0.261987,2,3,0,-404.658,0.790134,-0.0980032,-1.73111,5.95222,7.14822,4.29326,203.892,154.812,11.9079
404.94,0.940198,0.261987,4,15,0,-403.025,0.802223,-0.177662,-1.71359,9.00072,31.5007,31.4713,-194.92,-136.565,23.904
406.743,0.985835,0.261987,3,15,0,-404.547,0.768485,-0.108365,-1.75006,-19.0659,-38.4023,24.2548,-94.6724,-40.3043,3.28538
407.262,0.725496,0.261987,2,7,0,-403.833,0.789314,-0.138973,-1.75207,86.2427,-2.62819,-2.48428,-81.9327,-46.4522,3.31007
407.326,0.752029,0.261987,2,7,0,-405.392,0.805184,-0.160031,-1.77837,16.4071,39.4585,15.3555,-59.5967,-41.9872,-13.4252
407.615,0.987563,0.261987,2,7,0,-404.872,0.805489,-0.152754,-1.75363,-1.55517,-13.6911,-54.3946,-2.18785,-1.81314,3.24839
406.519,0.989415,0.261987,4,15,0,-406.314,0.770998,-0.099969,-1.71789,-12.7611,10.7369,-3.66805,-8.23786,17.2441,23.7945
405.841,0.996293,0.261987,3,7,0,-405.69,0.755839,-0.076905,-1.71626,-2.25748,3.67834,-12.5429,-12.0082,24.8685,23.2961
406.464,0.961848,0.261987,4,15,0,-404.846,0.767038,-0.105785,-1.78259,44.8021,-24.1603,-10.3982,-99.1009,-40.1864,-18.4599
407.203,0.989805,0.261987,3,7,0,-406.179,0.782599,-0.115229,-1.74002,3.76874,-23.4419,22.863,10.3911,23.3855,10.9306
407.285,0.905519,0.261987,4,15,0,-405.571,0.818783,-0.180185,-1.74717,32.5356,2.68908,-37.6316,-48.2026,-44.161,7.00281
407.37,0.993504,0.261987,4,15,0,-406.867,0.800102,-0.150737,-1.77966,2.77455,-14.4727,-18.1367,-49.7122,-31.0283,-14.2621
402.546,0.891064,0.261987,2,7,0,-400.54,0.80077,-0.151199,-1.87726,-14.3033,-11.9319,-45.2681,-56.8637,-34.6396,-87.3803
402.724,0.892823,0.261987,2,3,0,-401.803,0.804478,-0.141462,-1.8732,18.9108,10.1776,-27.4626,81.3623,59.7612,-84.3338
407.339,0.947027,0.261987,3,7,0,-401.131,0.78306,-0.12375,-1.75332,8.25537,22.0228,81.1851,-43.9928,-14.9201,2.55953
407.021,0.902178,0.261987,3,15,0,-405.919,0.821477,-0.161357,-1.75457,-21.5139,29.307,1.90656,112.159,67.4194,1.69901
407.129,0.958292,0.261987,4,17,0,-405.67,0.780499,-0.122558,-1.77438,7.56528,-36.7585,6.62057,-66.6001,-28.0541,-11.6001
407.363,0.988813,0.261987,3,15,0,-406.148,0.813803,-0.173273,-1.76429,-28.8767,27.1121,-9.1967,-56.2761,-46.2801,-4.05682
405.409,0.91022,0.261987,3,11,0,-404.676,0.810743,-0.152911,-1.83625,30.2922,6.67928,17.5554,62.2802,40.2709,-54.8308
406.29,0.999354,0.261987,4,15,0,-404.841,0.824996,-0.182194,-1.8159,31.1329,-5.69305,33.5702,4.29571,-12.7473,-39.593
407.352,0.986407,0.261987,3,7,0,-406.164,0.82696,-0.183563,-1.76642,0.774947,10.1601,35.4357,16.8073,-4.43745,-5.25196
406.009,0.811921,0.261987,3,15,0,-403.909,0.835092,-0.186495,-1.81191,-16.7396,-20.2302,-42.4144,94.1778,42.6838,-37.3888
407.128,1,0.261987,3,7,0,-405.83,0.825234,-0.189371,-1.77321,-2.95642,12.6755,36.1948,-44.8335,-46.9356,-10.1402
407.431,0.916721,0.261987,4,15,0,-406.468,0.800401,-0.136823,-1.76179,35.7739,1.61172,-20.8149,54.4127,42.1907,-2.51091
407.303,0.722922,0.261987,3,11,0,-405.546,0.810994,-0.150896,-1.77453,-15.7942,-38.5296,-11.263,73.4816,47.8063,-10.887
407.316,0.776374,0.261987,3,13,0,-405.475,0.789897,-0.121805,-1.75933,8.59174,39.9604,13.5695,44.5065,42.9534,-1.29817
406.192,0.924529,0.261987,3,11,0,-403.744,0.847175,-0.19861,-1.73697,-56.6143,29.9623,-7.57594,127.763,60.3572,11.9343
406.91,0.999043,0.261987,4,15,0,-405.983,0.823276,-0.167042,-1.72867,39.5254,-7.3895,13.3432,87.7805,49.1943,18.3607
407.47,0.828673,0.261987,2,7,0,-405.272,0.813732,-0.161392,-1.77599,-23.3303,-30.8801,33.4437,28.192,13.6118,-11.4597
406.734,0.983571,0.261987,3,11,0,-404.968,0.8414,-0.20689,-1.73462,-39.6473,19.1971,-27.759,10.9121,-18.2298,14.4546
407.165,0.903298,0.261987,2,7,0,-404.833,0.827825,-0.17523,-1.76005,-54.0653,16.3046,-28.8165,85.2193,43.5242,-1.47065
406.338,0.998304,0.261987,4,15,0,-405.519,0.77173,-0.093509,-1.78917,31.6837,-11.7016,-15.853,46.4865,59.7296,-22.9268
402.708,0.532001,0.261987,4,15,0,-401.443,0.805237,-0.115236,-1.6773,44.2571,-3.94345,20.1287,221.842,156.347,43.074
404.864,1,0.261987,2,3,0,-403.186,0.796311,-0.121053,-1.67778,50.6457,20.9942,7.21167,103.509,78.1753,46.9412
404.138,0.790129,0.261987,3,15,0,-402.466,0.791575,-0.0973761,-1.7782,-8.92951,-2.51499,43.4854,244.414,183.949,-19.9122
405.329,1,0.261987,2,3,0,-404.151,0.780182,-0.139623,-1.79741,-47.8211,-10.6674,3.30385,-203.974,-123.998,-30.1781
406.092,0.760217,0.261987,4,15,0,-403.134,0.759941,-0.0821482,-1.71978,53.9305,32.4582,24.9188,-4.58988,27.5639,21.5608
406.84,0.964874,0.261987,4,15,0,-403.838,0.835981,-0.203351,-1.73734,-40.978,41.2102,23.5645,-22.3219,-38.0182,12.7991
407.383,0.99318,0.261987,4,15,0,-405.917,0.793793,-0.140446,-1.77715,-43.7298,19.5289,-15.0095,-46.1316,-23.6724,-12.6957
406.819,0.909845,0.261987,3,15,0,-406.484,0.812866,-0.178562,-1.77841,17.6603,-5.55696,13.6326,-107.664,-81.9881,-14.3444
407.212,1,0.261987,1,1,0,-406.908,0.816029,-0.176064,-1.77989,20.1227,10.6314,-1.37548,-53.2886,-45.9115,-14.4694
404.763,0.987779,0.261987,4,15,0,-403.032,0.74924,-0.0741499,-1.68974,13.9126,1.68523,43.624,-57.4416,-4.99305,38.308
404.678,0.94755,0.261987,3,7,0,-404.353,0.753315,-0.0645368,-1.69396,-11.5559,-9.58994,13.9909,41.0591,62.4717,35.4433
407.092,0.995003,0.261987,4,15,0,-403.393,0.818287,-0.179833,-1.73166,35.0064,-37.7333,-43.9813,-49.305,-44.4643,16.702
405.915,0.835045,0.261987,3,15,0,-405.099,0.785495,-0.147066,-1.72838,35.4583,-13.3295,7.96625,-171.14,-107.766,15.9734
407.254,0.662472,0.261987,3,11,0,-402.773,0.780279,-0.121025,-1.75596,38.7379,53.743,-30.6721,-55.5901,-20.9662,0.632865
406.768,0.990489,0.261987,4,23,0,-406.375,0.806064,-0.161177,-1.71119,-22.7241,11.9741,3.07119,-49.6852,-36.2914,29.1751
406.951,0.998891,0.261987,4,15,0,-406.222,0.828616,-0.192762,-1.73074,-3.53552,13.0765,25.1911,-27.9338,-36.5938,17.1908
407.002,0.961477,0.261987,2,7,0,-405.888,0.821448,-0.187703,-1.74212,-20.5387,17.4619,-26.5069,-70.5851,-61.8992,9.76776
405.214,0.904946,0.261987,3,15,0,-404.914,0.835836,-0.214994,-1.70007,-5.53291,-14.9242,8.06864,-94.604,-87.9898,33.7942
405.073,0.901151,0.261987,4,15,0,-403.886,0.81902,-0.196125,-1.80683,-46.9562,8.36725,-10.887,-176.313,-135.661,-36.2209
406.42,0.880956,0.261987,2,3,0,-404.317,0.836338,-0.198968,-1.80258,37.3285,34.1637,-17.3063,11.4654,-16.6035,-30.4769
407.177,0.943538,0.261987,4,15,0,-403.81,0.784084,-0.130255,-1.74447,-46.9906,35.9144,34.4337,-76.75,-39.2488,8.01013
407.23,0.956048,0.261987,2,7,0,-406.205,0.779427,-0.113328,-1.76688,-6.86921,-22.1847,23.9813,-11.2869,11.5902,-6.53638
407.177,0.925574,0.261987,4,15,0,-406.805,0.819582,-0.183655,-1.75093,-24.3163,2.57668,10.4051,-64.0838,-56.0312,4.35652
406.153,0.611394,0.261987,4,15,0,-403.759,0.778159,-0.133985,-1.76911,-50.8372,-22.374,28.3111,-174.48,-102.973,-10.1546
407.269,0.997852,0.261987,4,15,0,-405.971,0.812101,-0.172729,-1.76686,11.1999,27.4412,-23.1851,-71.7582,-55.9668,-5.94142
406.296,0.992164,0.261987,3,7,0,-405.908,0.800925,-0.145688,-1.82084,4.00828,16.1735,11.3459,-4.02115,1.48566,-43.1818
405.573,0.699689,0.261987,2,3,0,-404.732,0.795532,-0.156744,-1.81416,-18.5672,-15.7642,22.2403,-157.38,-102.838,-40.3622
406.927,0.876942,0.261987,4,15,0,-404.305,0.775146,-0.115511,-1.73564,-35.3655,-25.9521,39.6247,-69.9073,-28.3953,13.1233
407.268,0.99873,0.261987,4,15,0,-406.406,0.823066,-0.184612,-1.74554,10.7697,-16.9443,24.3832,-32.5196,-36.141,8.09854
407.093,0.92709,0.261987,3,15,0,-406.329,0.788975,-0.117252,-1.76829,10.2779,-25.6272,6.60368,67.5914,60.3117,-7.58847
407.271,0.999925,0.261987,4,15,0,-406.999,0.786593,-0.130383,-1.73843,-0.343801,-16.001,3.0539,-50.0888,-22.3953,12.1633
407.111,0.831079,0.261987,4,15,0,-404.878,0.836087,-0.193463,-1.756,26.6752,21.54,40.7031,47.0893,10.477,1.20422
406.497,0.880124,0.261987,4,19,0,-405.719,0.803466,-0.131931,-1.72293,20.3352,-23.7709,2.30864,114.47,81.9394,20.9473
407.532,0.99445,0.261987,3,13,0,-406.578,0.814016,-0.160299,-1.75355,-14.1494,-21.6348,-20.9687,38.0305,20.402,3.26536
406.759,0.685306,0.261987,2,7,0,-404.978,0.830338,-0.174039,-1.74074,-10.3392,-39.3669,12.4068,117.095,64.7183,10.3238
406.548,0.981873,0.261987,2,7,0,-402.272,0.831828,-0.192674,-1.71167,-5.38359,32.5942,-60.6285,6.17858,-14.1995,28.8394
405.158,0.922315,0.261987,3,7,0,-404.286,0.847232,-0.208485,-1.68687,-8.18086,-13.1973,27.7134,56.5834,12.1536,42.4636
406.166,0.970508,0.261987,4,15,0,-404.488,0.833882,-0.191052,-1.81304,41.7424,-6.73631,31.0485,43.6746,7.85899,-37.8322
405.478,0.88904,0.261987,2,3,0,-405.143,0.833661,-0.191601,-1.82906,22.059,9.23685,5.13474,37.5661,3.16614,-49.6299
405.405,1,0.261987,2,3,0,-405.368,0.83453,-0.194136,-1.82991,0.0614688,4.11269,-4.6916,28.0127,-4.37555,-50.3178
404.666,0.628178,0.261987,4,15,0,-402.685,0.833132,-0.212087,-1.68575,-13.2388,-28.9171,-34.7027,-99.7039,-89.4397,41.9701
405.265,0.889403,0.261987,3,15,0,-400.519,0.842685,-0.181644,-1.78232,1.9637,-17.2948,71.7676,212.765,121.826,-19.5018
406.242,0.931873,0.261987,3,15,0,-402.748,0.819248,-0.186649,-1.70892,16.8542,36.3019,48.2284,-80.7306,-67.2167,29.8135
407.235,0.98493,0.261987,4,15,0,-405.822,0.808798,-0.144702,-1.75913,28.8789,0.498312,34.5815,91.0419,61.8426,-1.04146
406.601,0.995654,0.261987,3,15,0,-406.273,0.781418,-0.105057,-1.72607,6.66323,-16.6327,-5.08808,65.3755,62.5904,18.7782
406.723,1,0.261987,1,1,0,-406.56,0.78087,-0.105922,-1.72821,-9.37633,-8.82457,-7.0339,54.2,55.1469,17.6288
405.874,0.909139,0.261987,2,7,0,-405.547,0.783925,-0.100844,-1.7183,2.68008,3.36653,-19.0179,117.363,97.3743,22.4163
406.444,0.849729,0.261987,2,3,0,-405.305,0.771488,-0.1138,-1.72148,39.3718,18.2387,9.83499,-93.9486,-43.6282,21.3197
406.876,0.79763,0.261987,4,31,0,-405.219,0.814635,-0.176987,-1.79058,-16.0137,-38.5488,2.33829,-77.9187,-62.3107,-22.1169
407.271,0.879962,0.261987,3,7,0,-406.206,0.810707,-0.166645,-1.78401,19.3958,24.045,18.5437,-45.51,-36.2577,-17.1176
406.846,0.835492,0.261987,3,11,0,-404.347,0.81235,-0.166779,-1.71158,-25.308,-16.2805,47.3434,-22.7105,-21.4419,29.1718
406.373,0.858633,0.261987,3,11,0,-404.103,0.847691,-0.201983,-1.74279,56.5903,-8.30485,-29.0712,111.6,48.2529,8.52316
404.598,0.981355,0.261987,4,15,0,-403.65,0.742568,-0.0435691,-1.74743,17.4466,-12.4306,27.4405,73.9574,97.8895,0.363033
403.353,0.986333,0.261987,4,15,0,-402.486,0.721492,-0.0384368,-1.70227,-15.9977,-13.3716,-25.6255,-106.886,-20.506,27.0051
405.564,0.999003,0.261987,4,15,0,-401.377,0.784692,-0.132333,-1.68447,-60.8381,44.9362,21.6109,-74.1429,-40.0882,43.8229
406.194,0.953367,0.261987,3,7,0,-404.58,0.799051,-0.143613,-1.69114,-10.5801,-22.8829,-34.4568,-6.62782,-1.38018,40.96
405.945,0.992378,0.261987,2,3,0,-405.878,0.800986,-0.148282,-1.68535,-9.56106,1.05623,5.15633,-16.5169,-9.73712,44.252
407.465,0.965942,0.261987,3,7,0,-405.442,0.822459,-0.176049,-1.75595,1.8317,18.3909,44.0656,20.0867,1.43301,1.70844
405.693,0.476564,0.261987,2,3,0,-403.478,0.803484,-0.177397,-1.74933,-23.4434,-43.0361,-7.64104,-194.454,-136.632,2.17405
406.687,0.990771,0.261987,4,15,0,-405.502,0.784956,-0.135766,-1.78839,21.6248,30.6463,-1.08577,-115.548,-65.5632,-21.5312
405.763,0.840745,0.261987,4,23,0,-404.71,0.815464,-0.193409,-1.75178,16.0789,-3.67787,32.6809,-176.812,-132.894,0.915801
407.329,0.996992,0.261987,2,7,0,-405.696,0.825236,-0.185878,-1.76236,-43.0716,-17.6332,23.1025,-18.843,-28.3226,-2.68347
407.013,0.866618,0.261987,2,3,0,-406.632,0.82653,-0.169944,-1.75345,5.90541,17.8814,6.28626,107.005,60.059,2.49691
406.941,0.999899,0.261987,2,7,0,-406.647,0.82492,-0.192578,-1.74231,-0.706017,14.0879,-10.1659,-66.9035,-61.7958,9.58196
406.657,0.990892,0.261987,4,15,0,-405.774,0.766014,-0.0966095,-1.77757,15.3181,12.7155,-26.5768,-42.4947,0.365768,-14.8241
406.838,0.974016,0.261987,4,23,0,-406.078,0.831236,-0.198592,-1.73328,16.9715,-17.353,-19.1708,-39.7992,-46.9122,15.3581
406.945,0.949717,0.261987,3,15,0,-406.061,0.796458,-0.123959,-1.74753,27.3774,-16.0287,17.8253,99.4159,76.6952,5.73202
407.219,0.980243,0.261987,2,7,0,-405.633,0.787896,-0.130175,-1.73083,31.0863,9.87151,-34.7775,-34.2689,-12.3798,17.0208
407.18,0.999883,0.261987,4,15,0,-407.076,0.783993,-0.118012,-1.73446,8.61441,0.160417,9.00398,6.26183,19.2363,14.5196
405.293,0.978325,0.261987,4,15,0,-403.979,0.834881,-0.192074,-1.68035,34.7872,-26.8719,-3.80577,38.6769,7.63781,46.7548
405.367,0.566363,0.261987,3,15,0,-399.488,0.798809,-0.134381,-1.67627,5.93511,74.0883,-15.1095,46.7831,36.3642,48.9675
403.473,0.774687,0.261987,3,15,0,-400.122,0.733358,-0.0580476,-1.68301,3.67633,47.4208,-34.4776,-109.266,-32.0511,39.91
402.777,0.990202,0.261987,4,15,0,-400.786,0.857482,-0.242527,-1.8422,-39.5588,24.6952,-27.319,-76.5604,-99.0291,-63.1459
404.479,0.996018,0.261987,3,7,0,-402.612,0.856086,-0.213389,-1.82178,35.1381,-11.9442,-36.5884,142.728,59.0562,-46.4999
406.88,1,0.261987,3,15,0,-403.815,0.815821,-0.160664,-1.80024,29.439,-41.5366,-32.0725,59.7775,34.2742,-28.382
407.254,0.995311,0.261987,3,7,0,-406.471,0.816737,-0.173591,-1.78478,-11.4676,-4.60478,28.5336,-27.2861,-28.0643,-17.5596
406.86,0.994677,0.261987,4,15,0,-406.32,0.842075,-0.20531,-1.74535,-21.1151,3.57353,19.3246,29.0555,-6.2907,7.73073
406.24,0.997116,0.261987,5,31,0,-406.09,0.761044,-0.0846279,-1.78453,10.9484,-9.54466,-0.26809,-11.7558,26.5309,-20.2493
405.674,0.980798,0.261987,2,3,0,-405.639,0.753354,-0.0797218,-1.79359,0.818118,-4.60156,3.84977,-65.7437,-4.87359,-27.3753
405.37,1,0.261987,2,3,0,-405.326,0.751632,-0.0685615,-1.79498,-2.17831,-3.01089,-6.10087,-1.63694,42.0556,-28.9116
405.573,0.997032,0.261987,4,31,0,-404.828,0.860336,-0.22751,-1.71766,-26.8545,19.4816,5.00526,68.8817,10.4934,23.505
